ticker,gate,struct,budget,mean,t,sharpe,maxDD,worst,worst3,y2020,y2022,dSharpe,dDD,dMean
QQQ,always,put5,2.0,1.469736814712978,3.597044884444201,1.2784233003297638,25.209418597691858,-8.184550484022987,-6.8813553381022565,31.673074949529422,-15.0462054539999,-0.025768379743554393,0.2392382266520805,-0.036214020417423276
QQQ,always,put5,3.0,1.4516298045042662,3.5589897305964255,1.2648981437249562,25.3290377110179,-8.150918939954066,-6.9014754594960195,31.53362653079722,-14.718463604173552,-0.03929353634836197,0.3588573399781225,-0.054321030626135025
QQQ,always,put5,5.0,1.4154157840868427,3.479381165759813,1.2366045173003686,25.568275937669977,-8.083655851816227,-6.9417157022835445,31.254729693332827,-14.062979904520855,-0.06758716277294963,0.5980955666301995,-0.09053505104355852
QQQ,always,put10,1.0,1.4834447651197027,3.6221221847309155,1.2873360067390016,25.22324753973216,-8.227641563613817,-6.868684140896915,31.828809330330564,-15.464740799571942,-0.01685567333431659,0.25306716869238244,-0.022506070010698487
QQQ,always,put10,2.0,1.4609386951090046,3.5734175840565117,1.270025937408289,25.476314708424542,-8.203469555066809,-6.8962531864790995,31.705646873667316,-15.227792445491295,-0.03416574266502925,0.5061343373847649,-0.04501214002139653
QQQ,always,put10,3.0,1.4384326250983066,3.5234664680236243,1.252272844893352,25.72938187711692,-8.1792975465198,-6.923822232061283,31.58248441700407,-14.990844091410645,-0.051918835179966205,0.7592015060771438,-0.06751821003209457
QQQ,always,put10,5.0,1.39342048507691,3.4199712861868954,1.2154896920046765,26.235516214501708,-8.130953529425783,-6.9789603232256505,31.33615950367757,-14.516947383249345,-0.08870198806864171,1.26533584346193,-0.1125303500534911
QQQ,always,spr5_15,1.0,1.4916496267687667,3.6440589185631587,1.2951325265393392,24.95348606901641,-8.205854776598226,-6.854106385572855,31.792757704174942,-15.251761494450506,-0.009059153533979014,-0.016694302023367413,-0.01430120836163451
QQQ,always,spr5_15,2.0,1.4773484184071313,3.617376197471688,1.2856492386028844,24.936791766993068,-8.159895981035628,-6.86709767583098,31.633543621356075,-14.801833835248422,-0.018542441470433824,-0.03338860404670996,-0.028602416723269908
QQQ,always,spr5_15,3.0,1.4630472100454965,3.589508182565166,1.2757446861897332,24.92009746496972,-8.113937185473029,-6.8800889660891045,31.474329538537205,-14.351906176046338,-0.02844699388358496,-0.050082906070056055,-0.04290362508490464
QQQ,always,spr5_15,5.0,1.4344447933222266,3.530264967287233,1.2546890949388987,24.886708860922994,-8.02201959434783,-6.906071546605354,31.155901372899464,-13.452050857642169,-0.04950258513441952,-0.08347151011678378,-0.07150604180817455
QQQ,vix<20,put5,1.0,1.4988415903010697,3.6550286998155834,1.2990312891078213,24.886097971947517,-8.251813572160826,-6.872445731398134,32.01917454745899,-15.321556350778948,-0.005160390965496919,-0.08408239909226012,-0.007109244829331507
QQQ,vix<20,put5,2.0,1.491732345471739,3.639674248183368,1.2935741737920519,24.802015572855243,-8.251813572160826,-6.9037763674815364,32.08637730792416,-14.941423547905302,-0.010617506281266342,-0.16816479818453445,-0.014218489658662126
QQQ,vix<20,put5,3.0,1.4846231006424073,3.6234925129575375,1.2878230341713224,24.71793317376297,-8.251813572160826,-6.93510700356494,32.15358006838933,-14.561290745031657,-0.016368645901995826,-0.2522471972768088,-0.021327734487993855
QQQ,vix<20,put5,5.0,1.4704046109837445,3.5886859806893736,1.275452467974683,24.549768375578427,-8.251813572160826,-6.997768275731744,32.287985589319675,-13.801025139284366,-0.02873921209863517,-0.42041199546135033,-0.035546224146656646
QQQ,vix<20,put10,1.0,1.4959135727134216,3.6467581914629856,1.2960918733031261,24.96515514296642,-8.251813572160826,-6.876741477079251,32.048332853943116,-15.352690862792247,-0.008099806770192064,-0.005025228073357368,-0.010037262416979553
QQQ,vix<20,put10,2.0,1.4858763102964425,3.6231076840614245,1.2876862623924774,24.960129914893056,-8.251813572160826,-6.912367858843772,32.14469392089242,-15.003692571931902,-0.016505417680840795,-0.010050456146721842,-0.020074524833958662
QQQ,vix<20,put10,3.0,1.4758390478794632,3.598612037620995,1.278980281185094,24.955104686819702,-8.251813572160826,-6.947994240608292,32.24105498784172,-14.654694281071558,-0.0252113988882241,-0.015075684220075658,-0.030111787250937994
QQQ,vix<20,put10,5.0,1.4557645230455047,3.547155287762515,1.2606920723660138,24.945054230672977,-8.251813572160826,-7.019247004137331,32.43377712174033,-13.956697699350869,-0.04349960770730443,-0.025126140366801053,-0.050186312084896434
QQQ,vix<20,spr5_15,1.0,1.5010112947394347,3.661155136474259,1.3012086818354784,24.824070697449397,-8.251813572160826,-6.869425984093723,31.991256879296145,-15.28318279620935,-0.0029829982378397624,-0.14610967359038085,-0.004939540390966446
QQQ,vix<20,spr5_15,2.0,1.4960717543484676,3.6518987598802597,1.2979188792629357,24.67796102385902,-8.251813572160826,-6.897736872872713,32.03054197159848,-14.864676438766102,-0.006272800810382506,-0.29221934718075815,-0.009879080781933558
QQQ,vix<20,spr5_15,3.0,1.4911322139575012,3.6417816583948537,1.2943231670363027,24.531851350268646,-8.251813572160826,-6.926047761651703,32.06982706390082,-14.446170081322855,-0.009868513037015525,-0.4383290207711319,-0.014818621172900004
QQQ,vix<20,spr5_15,5.0,1.4812531331755674,3.6189844013902293,1.2862208092746978,24.23963200308787,-8.251813572160826,-6.982669539209685,32.14839724850548,-13.609157366436358,-0.017970870798620364,-0.7305483679519078,-0.024697701954833784
QQQ,vix<16,put5,1.0,1.5012246423119937,3.6560705958257866,1.2994015886672525,25.060715789078895,-8.251813572160826,-6.859561275870287,31.916337668026365,-15.701689153652595,-0.004790091406065677,0.09053541803911713,-0.004726192818407471
QQQ,vix<16,put5,2.0,1.496498449493587,3.6421693138791835,1.2944609434109626,25.151251207118005,-8.251813572160826,-6.878007456425842,31.880703549058907,-15.701689153652595,-0.009730736662355577,0.18107083607822716,-0.009452385636814276
QQQ,vix<16,put5,3.0,1.4917722566751797,3.627851126835915,1.2893721261949878,25.241786625157115,-8.251813572160826,-6.8964536369813985,31.845069430091456,-15.701689153652595,-0.01481955387833045,0.2716062541173372,-0.014178578455221524
QQQ,vix<16,put5,5.0,1.482319871038365,3.5979929307351295,1.278760244823661,25.42285746123534,-8.251813572160826,-6.933345998092509,31.773801192156554,-15.701689153652595,-0.025431435249657186,0.4526770901955608,-0.023630964092036244
QQQ,vix<16,put10,1.0,1.4999253734206082,3.6521423016621575,1.2980054362836526,25.107048740206356,-8.251813572160826,-6.860143966705807,31.913120435642462,-15.701689153652595,-0.006186243789665591,0.13686836916657796,-0.006025461709793012
QQQ,vix<16,put10,2.0,1.493899911710815,3.6343227834944556,1.2916722133303449,25.243917109372926,-8.251813572160826,-6.879172838096884,31.874269084291114,-15.701689153652595,-0.012519466742973329,0.2737367383331488,-0.012050923419586246
QQQ,vix<16,put10,3.0,1.487874450001022,3.6160983792736854,1.2851950900975442,25.3807854785395,-8.251813572160826,-6.898201709487959,31.83541773293976,-15.701689153652595,-0.018996589975774025,0.41060510749972323,-0.018076385129379258
