strategy,alloc_key,ticker,entry_date,exit_date,days_held,exit_type,contracts,risk_per_pos,mlpc,net_pnl_1ct,pnl_dollars,roc_pct,is_win,vix_on_entry
UVXY Bear Call Spread,UVXY combined,UVXY,2025-12-19,2026-01-02,14,early,4,636.9355653733161,130.50000000000003,13.999999999999984,55.999999999999936,10.72796934865899,True,14.91
UVXY Short Put,UVXY combined,UVXY,2025-01-03,2025-01-10,7,early,1,1273.8711307466322,1900.0,94.0,94.0,4.947368421052632,True,16.13
UVXY Short Put,UVXY combined,UVXY,2025-01-10,2025-01-31,21,expiry,1,1273.8711307466322,2200.0,-42.499999999999986,-42.499999999999986,-1.931818181818181,False,19.54
UVXY Short Put,UVXY combined,UVXY,2025-01-17,2025-02-03,17,early,1,1273.8711307466322,1900.0,93.5,93.5,4.921052631578948,True,15.97
UVXY Short Put,UVXY combined,UVXY,2025-01-31,2025-02-21,21,early,1,1273.8711307466322,1900.0,155.5,155.5,8.18421052631579,True,16.43
UVXY Short Put,UVXY combined,UVXY,2025-02-07,2025-02-21,14,early,1,1273.8711307466322,1850.0,69.5,69.5,3.7567567567567566,True,16.54
UVXY Short Put,UVXY combined,UVXY,2025-02-21,2025-02-28,7,early,1,1273.8711307466322,1900.0,94.0,94.0,4.947368421052632,True,18.21
UVXY Short Put,UVXY combined,UVXY,2025-02-28,2025-03-06,6,early,1,1273.8711307466322,2000.0,99.5,99.5,4.9750000000000005,True,19.63
UVXY Short Put,UVXY combined,UVXY,2025-03-21,2025-03-31,10,early,1,1273.8711307466322,2100.0,74.0,74.0,3.5238095238095237,True,19.28
UVXY Short Put,UVXY combined,UVXY,2025-05-16,2025-05-23,7,early,1,1273.8711307466322,2100.0,106.99999999999999,106.99999999999999,5.095238095238094,True,17.24
