delta_target,vix_threshold,entry_date,expiry,actual_dte,strike,call_entry_delta,call_entry_mid,call_entry_bid,vix_on_entry,exit_date,exit_price,exit_type,days_held,short_pnl,short_pnl_worst,pnl_pct,pnl_pct_worst,margin_reg_t,roc,annualized_roc,breakeven_pct,is_win,is_open,split_flag,missing_exit_data
0.1,,2018-08-24,2018-09-14,21,13.0,0.1068,0.205,0.19,11.99,2018-09-05,0.095,early,12,10.999999999999998,9.5,0.5365853658536585,0.5,280.5,0.039215686274509796,1.1928104575163396,0.015769230769230768,True,False,False,False
0.1,,2018-08-31,2018-09-21,21,13.5,0.1046,0.205,0.2,12.86,2018-09-11,0.08,early,11,12.499999999999998,12.000000000000002,0.6097560975609755,0.6000000000000001,290.5,0.04302925989672977,1.4277890783914877,0.015185185185185184,True,False,True,False
0.1,,2018-09-07,2018-09-28,21,15.0,0.125,0.285,0.27,14.88,2018-09-11,0.125,early,4,15.999999999999998,14.500000000000002,0.5614035087719298,0.5370370370370371,328.5,0.0487062404870624,4.444444444444445,0.019,True,False,True,False
0.1,,2018-09-14,2018-10-05,21,11.5,0.0907,0.135,0.12,12.07,2018-09-27,0.03,early,13,10.500000000000002,9.0,0.7777777777777779,0.75,243.50000000000003,0.043121149897330596,1.2107092086558207,0.01173913043478261,True,False,True,False
0.1,,2018-09-28,2018-10-19,21,60.0,0.0978,0.595,0.53,12.12,2018-10-19,0.015,early,21,57.99999999999999,51.5,0.9747899159663864,0.9716981132075472,1259.5,0.04605001984914648,0.8003932021399268,0.009916666666666666,True,False,False,False
0.1,,2018-10-05,2018-10-26,21,73.0,0.1172,1.015,0.94,14.82,2018-10-22,0.445,early,17,56.999999999999986,49.49999999999999,0.5615763546798029,0.526595744680851,1561.5000000000002,0.03650336215177712,0.7837486579646264,0.013904109589041095,True,False,False,False
0.1,,2018-10-26,2018-11-16,21,122.0,0.112,1.44,1.32,24.16,2018-10-31,0.315,early,5,112.5,100.50000000000001,0.78125,0.7613636363636365,2584.0,0.04353715170278638,3.1782120743034055,0.01180327868852459,True,False,False,False
0.1,,2018-11-02,2018-11-23,21,88.0,0.1187,1.275,1.16,19.51,2018-11-07,0.215,early,5,105.99999999999999,94.5,0.8313725490196078,0.8146551724137931,1887.5000000000002,0.056158940397350976,4.099602649006622,0.014488636363636363,True,False,False,False
0.1,,2018-11-16,2018-12-07,21,80.0,0.1158,1.09,1.0,18.14,2018-11-26,0.425,early,10,66.5,57.49999999999999,0.610091743119266,0.575,1709.0,0.03891164423639555,1.4202750146284377,0.013625000000000002,True,False,False,False
0.1,,2018-11-30,2018-12-21,21,80.0,0.099,0.65,0.62,18.07,2018-12-03,0.205,early,3,44.50000000000001,41.5,0.6846153846153847,0.6693548387096774,1665.0,0.02672672672672673,3.2517517517517525,0.008125,True,False,False,False
0.1,,2018-12-07,2018-12-28,21,90.0,0.1545,1.3,1.18,23.23,2018-12-12,0.515,early,5,78.5,66.49999999999999,0.6038461538461538,0.5635593220338981,1930.0,0.04067357512953368,2.9691709844559586,0.014444444444444446,True,False,False,False
0.1,,2018-12-14,2019-01-04,21,90.0,0.1634,1.335,1.27,21.63,2019-01-02,0.265,early,19,106.99999999999999,100.49999999999999,0.8014981273408238,0.7913385826771653,1933.5,0.05534005689164726,1.0631116192342764,0.014833333333333334,True,False,False,False
0.1,,2018-12-21,2019-01-11,21,130.0,0.1015,1.135,1.0,30.11,2018-12-28,0.39,early,7,74.5,61.0,0.6563876651982379,0.61,2713.5,0.027455316012529943,1.4315986206533469,0.008730769230769231,True,False,False,False
0.1,,2018-12-28,2019-01-18,21,115.0,0.1743,2.03,1.81,28.34,2018-12-31,0.86,early,3,117.0,95.0,0.5763546798029557,0.5248618784530387,2503.0,0.046743907311226525,5.68717538953256,0.017652173913043478,True,False,False,False
0.1,,2019-01-18,2019-02-08,21,80.0,0.1095,0.72,0.65,17.8,2019-01-30,0.21,early,12,51.0,44.00000000000001,0.7083333333333334,0.6769230769230771,1672.0,0.030502392344497607,0.927781100478469,0.009,True,False,False,False
0.1,,2019-01-25,2019-02-15,21,82.0,0.0997,0.625,0.59,17.42,2019-01-31,0.16,early,6,46.5,42.99999999999999,0.744,0.7288135593220337,1702.5000000000002,0.02731277533039647,1.661527165932452,0.007621951219512195,True,False,False,False
0.1,,2019-02-01,2019-02-22,21,71.0,0.1003,0.645,0.58,16.14,2019-02-04,0.29,early,3,35.50000000000001,28.999999999999996,0.5503875968992249,0.5,1484.5,0.023913775682047833,2.909509374649153,0.009084507042253522,True,False,False,False
0.1,,2019-02-08,2019-03-01,21,72.5,0.0991,0.525,0.48,15.72,2019-02-12,0.2,early,4,32.5,27.999999999999996,0.6190476190476191,0.5833333333333333,1502.5,0.021630615640599003,1.9737936772046591,0.007241379310344828,True,False,False,False
0.1,,2019-02-15,2019-03-08,21,65.0,0.1003,0.47,0.45,14.91,2019-02-20,0.16,early,5,30.999999999999993,29.000000000000004,0.6595744680851062,0.6444444444444445,1347.0,0.023014105419450627,1.680029695619896,0.007230769230769231,True,False,False,False
0.1,,2019-02-22,2019-03-15,21,59.0,0.1011,0.395,0.37,13.51,2019-03-01,0.135,early,7,26.0,23.5,0.6582278481012658,0.6351351351351351,1219.5,0.02132021320213202,1.1116968312540267,0.006694915254237288,True,False,False,False
0.1,,2019-03-01,2019-03-22,21,56.5,0.101,0.43,0.4,13.57,2019-03-12,0.115,early,11,31.5,28.500000000000004,0.7325581395348837,0.7125000000000001,1173.0,0.026854219948849106,0.8910718437572658,0.007610619469026548,True,False,False,False
0.1,,2019-03-08,2019-03-29,21,65.0,0.1719,1.09,0.99,16.05,2019-03-11,0.23,early,3,86.00000000000001,76.0,0.7889908256880734,0.7676767676767676,1409.0,0.061036195883605406,7.426070499171991,0.01676923076923077,True,False,False,False
0.1,,2019-03-15,2019-04-05,21,51.0,0.1064,0.48,0.45,12.88,2019-03-29,0.11,early,14,37.0,34.0,0.7708333333333334,0.7555555555555555,1068.0,0.03464419475655431,0.9032236490101659,0.009411764705882352,True,False,False,False
0.1,,2019-03-29,2019-04-18,20,55.0,0.0979,0.38,0.36,13.71,2019-04-02,0.175,early,4,20.5,18.5,0.5394736842105263,0.5138888888888888,1138.0,0.018014059753954304,1.6437829525483303,0.006909090909090909,True,False,False,False
0.1,,2019-04-05,2019-04-26,21,51.5,0.0973,0.36,0.34,12.82,2019-04-12,0.125,early,7,23.5,21.500000000000004,0.6527777777777778,0.6323529411764707,1066.0,0.02204502814258912,1.14949075314929,0.006990291262135922,True,False,False,False
0.1,,2019-04-12,2019-05-03,21,46.0,0.1021,0.37,0.34,12.01,2019-04-22,0.15,early,10,22.0,19.000000000000004,0.5945945945945946,0.5588235294117648,957.0000000000001,0.022988505747126433,0.8390804597701148,0.008043478260869565,True,False,False,False
0.1,,2019-04-26,2019-05-17,21,45.0,0.0951,0.495,0.47,12.73,2019-05-15,0.19,early,19,30.5,27.999999999999996,0.6161616161616161,0.5957446808510638,949.5,0.032122169562927856,0.6170837837088773,0.011,True,False,False,False
0.1,,2019-05-03,2019-05-24,21,45.0,0.1182,0.545,0.52,12.87,2019-05-21,0.08,early,18,46.5,44.0,0.8532110091743118,0.8461538461538461,954.5,0.04871660555264536,0.9878645014841977,0.012111111111111112,True,False,False,False
0.1,,2019-05-17,2019-06-07,21,55.0,0.1328,0.755,0.67,15.96,2019-05-21,0.31,early,4,44.5,36.00000000000001,0.5894039735099338,0.537313432835821,1175.5,0.03785623139089749,3.4543811144193963,0.013727272727272727,True,False,False,False
0.1,,2019-05-24,2019-06-14,21,50.0,0.1344,0.825,0.75,15.85,2019-06-04,0.345,early,11,48.0,40.5,0.5818181818181818,0.54,1082.5,0.04434180138568129,1.47134159143397,0.0165,True,False,False,False
0.1,,2019-05-31,2019-06-21,21,66.0,0.0995,0.56,0.52,18.71,2019-06-04,0.23,early,4,33.00000000000001,29.000000000000004,0.5892857142857143,0.5576923076923077,1376.0,0.023982558139534888,2.1884084302325584,0.008484848484848486,True,False,False,False
0.1,,2019-06-07,2019-06-28,21,55.0,0.0996,0.445,0.42,16.3,2019-06-14,0.12,early,7,32.5,30.0,0.7303370786516854,0.7142857142857143,1144.5,0.02839667977282656,1.4806840167259563,0.008090909090909091,True,False,False,False
0.1,,2019-06-14,2019-07-05,21,50.0,0.1037,0.375,0.34,15.28,2019-06-19,0.17,early,5,20.5,17.0,0.5466666666666666,0.5,1037.5,0.019759036144578312,1.4424096385542167,0.0075,True,False,False,False
0.1,,2019-06-21,2019-07-12,21,46.0,0.1128,0.455,0.4,15.4,2019-07-01,0.08,early,10,37.5,32.0,0.8241758241758241,0.8,965.5000000000001,0.03883997928534438,1.4176592439150697,0.009891304347826087,True,False,False,False
0.1,,2019-06-28,2019-07-19,21,49.0,0.101,0.435,0.41,15.08,2019-07-01,0.13,early,3,30.5,27.999999999999996,0.7011494252873564,0.6829268292682926,1023.5000000000001,0.029799706888128965,3.6256310047223574,0.008877551020408164,True,False,False,False
0.1,,2019-07-05,2019-07-26,21,38.5,0.0973,0.395,0.36,13.28,2019-07-12,0.15,early,7,24.500000000000004,21.0,0.6202531645569621,0.5833333333333334,809.5,0.030265596046942563,1.578134651019148,0.01025974025974026,True,False,False,False
0.1,,2019-07-12,2019-08-02,21,36.5,0.0958,0.385,0.37,12.39,2019-07-23,0.135,early,11,25.0,23.5,0.6493506493506493,0.6351351351351351,768.5000000000001,0.03253090435914118,1.0794345537351393,0.010547945205479452,True,False,False,False
0.1,,2019-07-19,2019-08-09,21,38.0,0.0982,0.42,0.4,14.45,2019-07-24,0.2,early,5,21.999999999999996,20.0,0.5238095238095237,0.5,802.0,0.027431421446384035,2.0024937655860344,0.011052631578947368,True,False,False,False
0.1,,2019-07-26,2019-08-16,21,30.0,0.0943,0.72,0.7,12.16,2019-08-16,4.19,expiry,21,-347.00000000000006,-349.0,-4.8194444444444455,-4.985714285714286,672.0,-0.5163690476190477,-8.974985827664401,0.024,False,False,False,False
0.1,,2019-08-09,2019-08-30,21,54.0,0.0989,0.44,0.4,17.97,2019-08-19,0.135,early,10,30.5,26.5,0.6931818181818182,0.6625,1124.0,0.027135231316725978,0.9904359430604982,0.008148148148148147,True,False,False,False
0.1,,2019-08-16,2019-09-06,21,62.0,0.0974,0.53,0.51,18.47,2019-08-19,0.14,early,3,39.0,37.0,0.7358490566037735,0.7254901960784313,1293.0,0.030162412993039442,3.6697602474864652,0.008548387096774194,True,False,False,False
0.1,,2019-08-23,2019-09-13,21,62.0,0.1098,0.67,0.6,19.87,2019-08-28,0.23,early,5,44.00000000000001,37.0,0.6567164179104479,0.6166666666666667,1307.0,0.03366488140780414,2.457536342769702,0.010806451612903226,True,False,False,False
0.1,,2019-08-30,2019-09-20,21,54.0,0.103,0.47,0.46,18.98,2019-09-04,0.205,early,5,26.5,25.5,0.5638297872340425,0.5543478260869565,1127.0,0.023513753327417924,1.7165039929015085,0.008703703703703703,True,False,False,False
0.1,,2019-09-06,2019-09-27,21,43.0,0.0997,0.365,0.35,15.0,2019-09-12,0.115,early,6,25.0,23.5,0.684931506849315,0.6714285714285714,896.5,0.02788622420524261,1.696411972485592,0.008488372093023255,True,False,False,False
0.1,,2019-09-13,2019-10-04,21,41.0,0.0963,0.345,0.33,13.74,2019-09-19,0.13,early,6,21.499999999999996,20.0,0.6231884057971013,0.6060606060606061,854.5000000000001,0.025160912814511403,1.5306221962161104,0.008414634146341462,True,False,False,False
0.1,,2019-09-20,2019-10-11,21,42.0,0.098,0.36,0.34,15.32,2019-09-30,0.135,early,10,22.499999999999996,20.5,0.6249999999999999,0.6029411764705882,876.0,0.02568493150684931,0.9374999999999998,0.008571428571428572,True,False,False,False
0.1,,2019-09-27,2019-10-18,21,46.0,0.0988,0.395,0.39,17.22,2019-09-30,0.195,early,3,20.0,19.5,0.5063291139240507,0.5,959.5000000000001,0.020844189682126105,2.536043077992009,0.00858695652173913,True,False,False,False
0.1,,2019-10-04,2019-10-25,21,39.0,0.0997,0.305,0.3,17.04,2019-10-14,0.06,early,10,24.5,24.0,0.8032786885245902,0.8,810.5000000000001,0.030228254164096233,1.1033312769895125,0.00782051282051282,True,False,False,False
0.1,,2019-10-11,2019-11-01,21,38.0,0.0941,0.29,0.28,15.58,2019-10-15,0.115,early,4,17.5,16.500000000000004,0.6034482758620691,0.5892857142857143,789.0,0.022179974651457542,2.0239226869455007,0.007631578947368421,True,False,False,False
0.1,,2019-10-18,2019-11-08,21,33.0,0.1052,0.29,0.28,14.25,2019-10-24,0.115,early,6,17.5,16.500000000000004,0.6034482758620691,0.5892857142857143,689.0,0.02539912917271408,1.5451136913401065,0.008787878787878787,True,False,False,False
0.1,,2019-10-25,2019-11-15,21,27.5,0.0954,0.34,0.33,12.65,2019-11-01,0.105,early,7,23.500000000000004,22.500000000000004,0.6911764705882354,0.6818181818181819,584.0,0.04023972602739727,2.098214285714286,0.012363636363636365,True,False,False,False
0.1,,2019-11-01,2019-11-22,21,26.0,0.0975,0.245,0.24,12.3,2019-11-08,0.11,early,7,13.5,13.0,0.5510204081632653,0.5416666666666666,544.5,0.024793388429752067,1.2927981109799291,0.009423076923076923,True,False,False,False
0.1,,2019-11-08,2019-11-29,21,25.0,0.1062,0.24,0.23,12.07,2019-11-14,0.11,early,6,13.0,12.000000000000002,0.5416666666666666,0.5217391304347827,524.0,0.02480916030534351,1.5092239185750635,0.0096,True,False,False,False
0.1,,2019-11-15,2019-12-06,21,24.0,0.0996,0.175,0.17,12.05,2019-11-25,0.045,early,10,13.0,12.5,0.7428571428571429,0.7352941176470589,497.50000000000006,0.026130653266331655,0.9537688442211054,0.007291666666666666,True,False,False,False
0.1,,2019-11-22,2019-12-13,21,24.5,0.1042,0.21,0.2,12.34,2019-11-25,0.095,early,3,11.5,10.500000000000002,0.5476190476190477,0.5250000000000001,511.00000000000006,0.022504892367906065,2.7380952380952377,0.008571428571428572,True,False,False,False
0.1,,2019-11-29,2019-12-20,21,22.0,0.0982,0.28,0.27,12.62,2019-12-12,0.105,early,13,17.500000000000004,16.500000000000004,0.625,0.6111111111111113,468.00000000000006,0.0373931623931624,1.0498849441157136,0.012727272727272728,True,False,False,False
0.1,,2019-12-06,2019-12-27,21,24.0,0.0985,0.2,0.19,13.62,2019-12-13,0.09,early,7,11.000000000000002,10.0,0.55,0.5263157894736842,500.00000000000006,0.022000000000000002,1.1471428571428572,0.008333333333333333,True,False,False,False
0.1,,2019-12-13,2020-01-03,21,22.0,0.1045,0.19,0.18,12.63,2019-12-19,0.095,early,6,9.5,8.5,0.5,0.4722222222222222,459.00000000000006,0.020697167755991282,1.2590777051561364,0.008636363636363636,True,False,False,False
0.1,,2019-12-20,2020-01-10,21,22.0,0.0989,0.2,0.19,12.51,2019-12-31,0.085,early,11,11.5,10.5,0.575,0.5526315789473685,460.00000000000006,0.024999999999999998,0.8295454545454546,0.009090909090909092,True,False,False,False
0.1,,2019-12-27,2020-01-17,21,21.0,0.1006,0.33,0.32,13.43,2020-01-02,0.12,early,6,21.000000000000004,20.0,0.6363636363636365,0.625,453.0,0.04635761589403974,2.820088300220751,0.015714285714285715,True,False,False,False
0.1,,2020-01-03,2020-01-24,21,22.0,0.1029,0.2,0.19,14.02,2020-01-08,0.065,early,5,13.5,12.5,0.675,0.6578947368421053,460.00000000000006,0.02934782608695652,2.142391304347826,0.009090909090909092,True,False,False,False
0.1,,2020-01-10,2020-01-31,21,17.5,0.1063,0.235,0.23,12.56,2020-01-15,0.115,early,5,11.999999999999998,11.5,0.5106382978723404,0.5,373.5,0.0321285140562249,2.3453815261044175,0.013428571428571429,True,False,False,False
0.1,,2020-01-17,2020-02-07,21,13.5,0.0842,0.35,0.34,12.1,2020-02-05,0.075,early,19,27.499999999999996,26.5,0.7857142857142856,0.7794117647058824,305.0,0.0901639344262295,1.732096635030198,0.025925925925925925,True,False,False,False
0.1,,2020-01-24,2020-02-14,21,20.5,0.117,0.24,0.23,14.56,2020-02-04,0.075,early,11,16.499999999999996,15.500000000000004,0.6874999999999999,0.673913043478261,434.00000000000006,0.03801843317972349,1.2615207373271886,0.011707317073170732,True,False,False,False
0.1,,2020-01-31,2020-02-21,21,26.0,0.1219,0.33,0.31,18.84,2020-02-03,0.13,early,3,20.0,18.0,0.6060606060606061,0.5806451612903226,553.0,0.03616636528028933,4.400241109101869,0.012692307692307694,True,False,False,False
0.1,,2020-02-07,2020-02-28,21,19.5,0.0972,0.16,0.15,15.47,2020-02-18,0.065,early,11,9.5,8.5,0.59375,0.5666666666666667,406.00000000000006,0.02339901477832512,0.7764218540080609,0.008205128205128205,True,False,False,False
0.1,,2020-02-14,2020-03-06,21,18.0,0.0945,0.145,0.13,13.68,2020-03-06,16.3,expiry,21,-1615.5,-1617.0000000000002,-111.41379310344828,-124.3846153846154,374.5,-4.313751668891856,-74.9771123402632,0.008055555555555555,False,False,False,False
0.1,,2020-02-21,2020-03-13,21,25.0,0.0684,0.175,0.16,17.08,2020-03-13,33.09,expiry,21,-3291.5000000000005,-3293.000000000001,-188.08571428571432,-205.81250000000006,517.5,-6.360386473429952,-110.54957441913965,0.006999999999999999,False,False,False,False
0.1,,2020-02-28,2020-03-20,21,50.0,0.1359,0.715,0.65,40.11,2020-03-02,0.155,early,3,55.99999999999999,49.5,0.7832167832167831,0.7615384615384615,1071.5,0.052263182454503024,6.358687198631201,0.0143,True,False,False,False
0.1,,2020-03-27,2020-04-17,21,260.0,0.0732,1.18,1.04,65.54,2020-03-30,0.555,early,3,62.499999999999986,48.5,0.5296610169491525,0.46634615384615385,5318.0,0.011752538548326436,1.429892190046383,0.004538461538461538,True,False,False,False
0.1,,2020-04-24,2020-05-15,21,95.0,0.097,0.965,0.88,35.93,2020-04-28,0.4,early,4,56.49999999999999,48.0,0.5854922279792746,0.5454545454545454,1996.5,0.02829952416729276,2.582331580265464,0.010157894736842105,True,False,False,False
0.1,,2020-05-08,2020-05-29,21,70.0,0.0707,0.57,0.5,27.98,2020-05-19,0.28,early,11,28.999999999999993,21.999999999999996,0.5087719298245613,0.43999999999999995,1457.0,0.019903912148249825,0.6604479940101078,0.008142857142857143,True,False,False,False
0.1,,2020-05-15,2020-06-05,21,75.0,0.1586,1.465,1.3,31.89,2020-05-18,0.475,early,3,99.00000000000001,82.5,0.6757679180887373,0.6346153846153846,1646.5,0.060127543273610695,7.315517764955968,0.019533333333333333,True,False,False,False
0.1,,2020-05-29,2020-06-19,21,60.0,0.1051,0.63,0.61,27.51,2020-06-03,0.215,early,5,41.5,39.5,0.6587301587301587,0.6475409836065574,1263.0,0.03285827395091053,2.3986539984164685,0.0105,True,False,False,False
0.1,,2020-06-05,2020-06-26,21,50.0,0.0914,0.545,0.5,24.52,2020-06-25,0.075,early,20,47.0,42.5,0.8623853211009174,0.85,1054.5,0.044570886676149835,0.8134186818397344,0.0109,True,False,False,False
0.1,,2020-06-19,2020-07-10,21,75.0,0.1781,1.685,1.5,35.12,2020-06-22,0.8,early,3,88.5,70.0,0.5252225519287834,0.4666666666666667,1668.5,0.053041654180401555,6.453401258615522,0.022466666666666666,True,False,False,False
0.1,,2020-07-10,2020-07-31,21,60.0,0.0954,0.59,0.54,27.29,2020-07-17,0.245,early,7,34.5,29.500000000000004,0.5847457627118644,0.5462962962962964,1259.0,0.027402700555996824,1.4288551004198344,0.009833333333333333,True,False,False,False
0.1,,2020-07-17,2020-08-07,21,59.0,0.0962,0.52,0.46,25.68,2020-07-28,0.165,early,11,35.5,29.500000000000004,0.6826923076923077,0.641304347826087,1232.0,0.028814935064935064,0.9561319362455726,0.008813559322033898,True,False,False,False
0.1,,2020-07-24,2020-08-14,21,60.0,0.1009,0.645,0.6,25.84,2020-07-29,0.245,early,5,40.0,35.5,0.6201550387596899,0.5916666666666667,1264.5,0.03163305654408857,2.3092131277184658,0.010750000000000001,True,False,False,False
0.1,,2020-07-31,2020-08-21,21,55.0,0.1007,0.5,0.49,24.46,2020-08-05,0.155,early,5,34.5,33.5,0.69,0.6836734693877551,1150.0,0.03,2.19,0.00909090909090909,True,False,False,False
0.1,,2020-08-07,2020-08-28,21,45.0,0.0872,0.405,0.37,22.21,2020-08-13,0.185,early,6,22.000000000000004,18.5,0.54320987654321,0.5,940.5,0.023391812865497078,1.423001949317739,0.009000000000000001,True,False,False,False
0.1,,2020-08-14,2020-09-04,21,42.0,0.1021,0.375,0.35,22.05,2020-08-25,0.145,early,11,23.0,20.5,0.6133333333333333,0.5857142857142857,877.5,0.02621082621082621,0.8697228697228696,0.008928571428571428,True,False,False,False
0.1,,2020-08-21,2020-09-11,21,38.0,0.1018,0.535,0.51,22.54,2020-09-09,0.07,early,19,46.5,44.0,0.8691588785046729,0.8627450980392157,813.5,0.05716041794714198,1.098081713195096,0.014078947368421054,True,False,False,False
0.1,,2020-08-28,2020-09-18,21,42.0,0.1048,0.45,0.43,22.96,2020-09-09,0.185,early,12,26.5,24.5,0.5888888888888889,0.5697674418604651,885.0,0.029943502824858758,0.9107815442561206,0.010714285714285714,True,False,False,False
0.1,,2020-09-11,2020-10-02,21,46.0,0.1218,0.585,0.52,26.87,2020-09-16,0.235,early,5,35.0,28.500000000000004,0.5982905982905983,0.5480769230769231,978.5000000000001,0.03576903423607562,2.6111394992335204,0.012717391304347824,True,False,False,False
