delta_target,vix_threshold,entry_date,expiry,actual_dte,strike,put_entry_delta,put_entry_mid,put_entry_bid,vix_on_entry,exit_date,exit_price,exit_type,days_held,short_pnl,short_pnl_worst,pnl_pct,pnl_pct_worst,margin_reg_t,roc,annualized_roc,breakeven_pct,is_win,is_open,split_flag,missing_exit_data
0.1,,2018-01-12,2018-02-02,21,7.0,-0.1129,0.095,0.08,10.16,2018-01-22,0.02,early,10,7.5,6.0,0.7894736842105263,0.75,149.5,0.05016722408026756,1.8311036789297659,0.013571428571428571,True,False,False,False
0.1,,2018-01-19,2018-02-09,21,7.0,-0.0992,0.115,0.1,11.27,2018-01-23,0.05,early,4,6.5,5.0,0.5652173913043478,0.5,151.5,0.0429042904290429,3.915016501650165,0.016428571428571428,True,False,False,False
0.1,,2018-01-26,2018-02-16,21,7.5,-0.1006,0.12,0.11,11.08,2018-01-31,0.05,early,5,6.999999999999999,6.0,0.5833333333333333,0.5454545454545454,162.0,0.043209876543209874,3.154320987654321,0.016,True,False,False,False
0.1,,2018-02-02,2018-02-23,21,9.0,-0.1135,0.38,0.29,17.31,2018-02-09,0.125,early,7,25.5,16.499999999999996,0.6710526315789473,0.5689655172413792,218.0,0.11697247706422019,6.099279161205767,0.042222222222222223,True,False,False,False
0.1,,2018-02-09,2018-03-02,21,13.0,-0.0959,0.765,0.53,29.06,2018-02-13,0.32,early,4,44.5,21.000000000000004,0.5816993464052288,0.3962264150943397,336.5,0.13224368499257058,12.067236255572066,0.05884615384615385,True,False,False,False
0.1,,2018-02-16,2018-03-09,21,10.5,-0.0888,0.28,0.18,19.46,2018-02-20,0.12,early,4,16.000000000000004,6.0,0.5714285714285715,0.3333333333333333,238.0,0.06722689075630253,6.134453781512606,0.02666666666666667,True,False,False,False
0.1,,2018-02-23,2018-03-16,21,10.5,-0.1031,0.26,0.23,16.49,2018-02-27,0.075,early,4,18.5,15.500000000000004,0.7115384615384616,0.673913043478261,236.0,0.07838983050847458,7.153072033898305,0.024761904761904763,True,False,False,False
0.1,,2018-03-02,2018-03-23,21,12.5,-0.0903,0.245,0.19,19.59,2018-03-07,0.1,early,5,14.499999999999998,9.0,0.5918367346938774,0.47368421052631576,274.5,0.05282331511839708,3.8561020036429867,0.0196,True,False,False,False
0.1,,2018-03-09,2018-03-29,20,11.0,-0.1221,0.185,0.13,14.64,2018-03-13,0.08,early,4,10.5,5.0,0.5675675675675675,0.38461538461538464,238.50000000000003,0.0440251572327044,4.017295597484276,0.01681818181818182,True,False,False,False
0.1,,2018-03-16,2018-04-06,21,11.0,-0.0964,0.14,0.12,15.8,2018-03-22,0.06,early,6,8.000000000000002,6.0,0.5714285714285715,0.5,234.00000000000003,0.03418803418803419,2.0797720797720802,0.012727272727272728,True,False,False,False
0.1,,2018-03-23,2018-04-13,21,14.0,-0.1033,0.33,0.24,24.87,2018-03-27,0.125,early,4,20.5,11.5,0.6212121212121212,0.4791666666666667,313.0,0.06549520766773163,5.9764376996805115,0.023571428571428573,True,False,False,False
0.1,,2018-04-06,2018-04-27,21,15.5,-0.1113,0.285,0.23,21.49,2018-04-25,0.13,early,19,15.499999999999996,10.0,0.5438596491228069,0.43478260869565216,338.5,0.045790251107828646,0.8796548239135503,0.018387096774193548,True,False,False,False
0.1,,2018-04-13,2018-05-04,21,14.0,-0.1141,0.215,0.18,17.41,2018-05-03,0.03,early,20,18.5,15.0,0.8604651162790697,0.8333333333333334,301.5,0.06135986733001658,1.1198175787728026,0.015357142857142857,True,False,False,False
0.1,,2018-04-20,2018-05-11,21,12.0,-0.0945,0.16,0.13,16.88,2018-04-24,0.055,early,4,10.500000000000002,7.500000000000001,0.6562500000000001,0.576923076923077,256.0,0.04101562500000001,3.7426757812500004,0.013333333333333334,True,False,False,False
0.1,,2018-04-27,2018-05-18,21,12.0,-0.1116,0.17,0.15,15.41,2018-05-18,0.22,expiry,21,-4.999999999999999,-7.000000000000001,-0.2941176470588235,-0.46666666666666673,257.0,-0.019455252918287935,-0.33815082453214745,0.014166666666666668,False,False,False,False
0.1,,2018-05-04,2018-05-25,21,11.5,-0.1023,0.14,0.12,14.77,2018-05-25,0.25,expiry,21,-10.999999999999998,-13.0,-0.7857142857142855,-1.0833333333333333,244.00000000000003,-0.04508196721311474,-0.7835675253708039,0.012173913043478262,False,False,False,False
0.1,,2018-05-11,2018-06-01,21,10.0,-0.1103,0.11,0.1,12.65,2018-05-15,0.055,early,4,5.5,4.500000000000001,0.5,0.45000000000000007,211.0,0.026066350710900472,2.378554502369668,0.011,True,False,False,False
0.1,,2018-05-18,2018-06-08,21,9.5,-0.0973,0.1,0.08,13.42,2018-05-29,0.04,early,11,6.000000000000001,4.0,0.6000000000000001,0.5,200.0,0.030000000000000006,0.9954545454545457,0.010526315789473684,True,False,False,False
0.1,,2018-05-25,2018-06-15,21,9.0,-0.098,0.1,0.09,13.22,2018-05-29,0.04,early,4,6.000000000000001,5.0,0.6000000000000001,0.5555555555555556,190.0,0.03157894736842106,2.8815789473684217,0.011111111111111112,True,False,False,False
0.1,,2018-06-01,2018-06-22,21,9.0,-0.0798,0.09,0.07,13.46,2018-06-19,0.025,early,18,6.5,4.500000000000001,0.7222222222222222,0.6428571428571429,189.0,0.03439153439153439,0.6973838918283363,0.01,True,False,False,False
0.1,,2018-06-08,2018-06-29,21,8.0,-0.0807,0.075,0.06,12.18,2018-06-18,0.03,early,10,4.5,3.0,0.6,0.5,167.5,0.026865671641791045,0.9805970149253731,0.009375,True,False,False,False
0.1,,2018-06-15,2018-07-06,21,6.5,-0.0932,0.255,0.01,11.98,2018-07-06,1.7,expiry,21,-144.49999999999997,-169.0,-5.666666666666665,-169.0,155.5,-0.9292604501607715,-16.151431633746743,0.03923076923076923,False,False,False,False
0.1,,2018-06-22,2018-07-13,21,8.5,-0.1161,0.115,0.1,13.77,2018-06-25,0.04,early,3,7.500000000000001,6.000000000000001,0.6521739130434784,0.6000000000000001,181.50000000000003,0.04132231404958678,5.027548209366391,0.013529411764705884,True,False,False,False
0.1,,2018-06-29,2018-07-20,21,9.5,-0.1034,0.145,0.14,16.09,2018-07-20,0.015,early,21,13.0,12.5,0.8965517241379312,0.8928571428571428,204.5,0.06356968215158924,1.1049016183490512,0.015263157894736841,True,False,False,False
