short_delta_target,wing_delta_width,vix_threshold,entry_date,expiry,actual_dte,short_strike,long_strike,spread_width,short_delta,long_delta,short_mid,short_bid,net_credit_mid,net_credit_worst,credit_pct_of_width,max_loss,vix_on_entry,near_iv,far_iv,sigma_fwd,fwd_vol_factor,exit_date,exit_net_value,exit_type,days_held,net_pnl,net_pnl_worst,pnl_pct,roc,annualized_roc,is_win,is_open,split_flag,missing_exit_data
0.35,0.1,20.0,2025-08-08,2025-08-29,21,200.0,190.0,10.0,-0.3701,-0.2433,7.9,7.7,3.5,2.9000000000000004,0.35,650.0,15.15,0.6453160579380633,0.6175546058293683,0.5884849766386657,0.9119329503732073,2025-08-29,5.15,expiry,21,-165.00000000000003,-225.0,-0.47142857142857153,-0.2538461538461539,-4.412087912087913,False,False,False,False
0.35,0.1,20.0,2025-08-15,2025-09-05,21,185.0,180.0,5.0,-0.3235,-0.2585,6.05,5.9,1.5499999999999998,1.2000000000000002,0.30999999999999994,345.0,15.09,0.5623093534240639,0.6514398076360617,0.7297642338438006,1.2977984972151997,2025-08-27,0.75,early,12,79.99999999999999,45.000000000000014,0.5161290322580645,0.23188405797101444,7.053140096618356,True,False,False,False
0.35,0.1,20.0,2025-08-22,2025-09-12,21,180.0,175.0,5.0,-0.3302,-0.2647,6.2,5.8,1.5499999999999998,0.7999999999999998,0.30999999999999994,345.0,14.22,0.5850982355174689,0.6716060168443769,0.7481773442957783,1.2787209033951026,2025-08-27,0.7,early,5,84.99999999999999,9.999999999999986,0.5483870967741935,0.24637681159420285,17.98550724637681,True,False,False,False
0.35,0.1,20.0,2025-08-29,2025-09-19,21,187.5,177.5,10.0,-0.3668,-0.2401,7.35,7.2,3.0999999999999996,2.8,0.30999999999999994,690.0,15.36,0.6536034177716683,0.6682125983747784,0.6825091395217648,1.0442251692144526,2025-09-03,1.3250000000000002,early,5,177.49999999999994,147.49999999999997,0.5725806451612903,0.2572463768115941,18.77898550724637,True,False,False,False
0.35,0.1,20.0,2025-09-05,2025-09-26,21,230.0,220.0,10.0,-0.3282,-0.2277,9.05,8.1,3.700000000000001,2.3999999999999995,0.3700000000000001,629.9999999999999,15.18,0.668164296511901,0.744690500906393,0.8140542716227128,1.2183444638877279,2025-09-10,1.8250000000000002,early,5,187.50000000000009,57.49999999999993,0.5067567567567568,0.2976190476190478,21.72619047619049,True,False,False,False
0.35,0.1,20.0,2025-09-12,2025-10-03,21,230.0,220.0,10.0,-0.3348,-0.2343,8.25,8.1,3.0,2.5999999999999996,0.3,700.0,14.76,0.6595956478380861,0.7626147542753453,0.8532854787408175,1.29364934644062,2025-09-19,0.9499999999999997,early,7,205.00000000000003,165.0,0.6833333333333335,0.29285714285714287,15.270408163265307,True,False,False,False
0.35,0.1,20.0,2025-09-19,2025-10-10,21,240.0,230.0,10.0,-0.3302,-0.2333,8.85,8.3,3.3,2.4000000000000004,0.32999999999999996,670.0,15.45,0.6588396230972023,0.871809575694597,1.042129657759879,1.5817653055850405,2025-10-08,0.9749999999999999,early,19,232.50000000000003,142.50000000000006,0.7045454545454546,0.3470149253731344,6.666339355852318,True,False,False,False
0.35,0.1,20.0,2025-09-26,2025-10-17,21,232.5,222.5,10.0,-0.3438,-0.2443,9.0,8.8,3.25,2.8000000000000007,0.325,675.0,15.29,0.6912121837759032,0.9342657036819548,1.1260242125071838,1.6290572402182226,2025-10-08,1.4749999999999999,early,12,177.5,132.50000000000009,0.5461538461538461,0.26296296296296295,7.9984567901234565,True,False,False,False
0.35,0.1,20.0,2025-10-03,2025-10-24,21,225.0,215.0,10.0,-0.3684,-0.2696,10.0,9.7,3.25,2.499999999999999,0.325,675.0,16.65,0.6604160210375024,0.9505976208015419,1.1709493381458043,1.7730480497827152,2025-10-08,1.5750000000000002,early,5,167.49999999999997,92.49999999999989,0.5153846153846153,0.24814814814814812,18.114814814814814,True,False,False,False
0.35,0.1,20.0,2025-10-24,2025-11-14,21,280.0,265.0,15.0,-0.34,-0.2509,15.8,14.0,5.25,1.6999999999999993,0.35,975.0,16.37,0.9902087737696723,0.9153167400692922,0.8337242071882729,0.8419681074066119,2025-10-28,1.8999999999999995,early,4,335.00000000000006,-20.000000000000018,0.6380952380952382,0.34358974358974365,31.35256410256411,True,False,False,False
