short_delta_target,wing_delta_width,vix_threshold,entry_date,expiry,actual_dte,short_strike,long_strike,spread_width,short_delta,long_delta,short_mid,short_bid,net_credit_mid,net_credit_worst,credit_pct_of_width,max_loss,vix_on_entry,near_iv,far_iv,sigma_fwd,fwd_vol_factor,exit_date,exit_net_value,exit_type,days_held,net_pnl,net_pnl_worst,pnl_pct,roc,annualized_roc,is_win,is_open,split_flag,missing_exit_data
0.35,0.15,,2018-11-30,2018-12-21,21,33.0,32.0,1.0,-0.3592,-0.2041,0.55,0.5,0.25000000000000006,0.15000000000000002,0.25000000000000006,75.0,18.07,0.35818494426941494,0.2854478881251832,0.21533352905553166,0.6011797327069249,2018-12-21,0.3,expiry,21,-4.999999999999993,-14.999999999999996,-0.19999999999999965,-0.06666666666666657,-1.158730158730157,False,False,False,False
0.35,0.15,,2019-04-12,2019-05-03,21,35.0,34.0,1.0,-0.3875,-0.2213,0.45,0.4,0.2,0.10000000000000003,0.2,80.0,12.01,0.20338170333903455,0.28279539887430916,0.34435789230954494,1.6931606268215043,2019-05-03,-0.09999999999999999,early,21,30.0,20.0,1.5,0.375,6.517857142857143,True,False,False,False
0.35,0.15,,2019-05-10,2019-05-31,21,32.5,31.0,1.5,-0.3354,-0.1793,0.625,0.55,0.325,0.20000000000000007,0.21666666666666667,117.5,16.04,0.31645463876518787,0.343688109869841,0.3689166509332457,1.1657805124069776,2019-05-31,0.0,early,21,32.5,20.000000000000007,1.0,0.2765957446808511,4.8074974670719355,True,False,False,False
0.35,0.15,,2019-05-17,2019-06-07,21,33.0,31.5,1.5,-0.3808,-0.2062,0.75,0.7,0.4,0.29999999999999993,0.26666666666666666,110.00000000000001,15.96,0.365887759268009,0.32185147681173315,0.2707450717365373,0.7399675580243157,2019-05-20,0.075,early,3,32.5,22.499999999999993,0.8125,0.2954545454545454,35.946969696969695,True,False,False,False
0.35,0.15,,2019-05-31,2019-06-21,21,35.0,34.5,0.5,-0.301,-0.2274,0.325,0.3,0.07500000000000001,0.0,0.15000000000000002,42.5,18.71,0.22254325240849968,0.2223796954650202,0.22221601813928055,0.9985295700243544,2019-06-21,0.13,expiry,21,-5.499999999999999,-13.0,-0.7333333333333332,-0.12941176470588234,-2.2492997198879547,False,False,False,False
0.35,0.15,,2019-06-28,2019-07-19,21,35.0,34.0,1.0,-0.4203,-0.213,0.45,0.4,0.25,0.15000000000000002,0.25,75.0,15.08,0.20338170333903455,0.20959612257713117,0.21563151890586066,1.0602306666023238,2019-07-03,0.125,early,5,12.5,2.500000000000002,0.5,0.16666666666666666,12.166666666666666,True,False,False,False
0.35,0.15,,2019-07-05,2019-07-26,21,35.0,34.0,1.0,-0.4098,-0.2094,0.45,0.4,0.25,0.15000000000000002,0.25,75.0,13.28,0.20338170333903455,0.16459743540561458,0.11322770964354917,0.5567251516956769,2019-07-26,0.9900000000000001,expiry,21,-74.00000000000001,-84.00000000000001,-2.9600000000000004,-0.9866666666666668,-17.149206349206352,False,False,False,False
0.35,0.15,,2019-09-27,2019-10-18,21,33.0,32.0,1.0,-0.3886,-0.2003,0.45,0.4,0.25,0.15000000000000002,0.25,75.0,17.22,0.21483395143607334,0.21006448533018723,0.20518418385547113,0.9550826695869176,2019-10-18,0.0,early,21,25.0,15.000000000000002,1.0,0.3333333333333333,5.7936507936507935,True,False,False,False
0.35,0.15,,2019-10-04,2019-10-25,21,32.5,31.5,1.0,-0.4172,-0.2189,0.5,0.45,0.275,0.15000000000000002,0.275,72.5,17.04,0.23378585968589147,0.2355048651332587,0.23721141375110388,1.0146525288989459,2019-10-25,0.0,early,21,27.500000000000004,15.000000000000002,1.0,0.37931034482758624,6.592775041050904,True,False,False,False
0.35,0.15,,2019-10-11,2019-11-01,21,32.5,31.5,1.0,-0.3779,-0.2058,0.45,0.4,0.225,0.10000000000000003,0.225,77.5,15.58,0.21791376399152593,0.21862934345163018,0.21934258843012516,1.00655683428356,2019-11-01,0.0,expiry,21,22.5,10.000000000000004,1.0,0.2903225806451613,5.046082949308756,True,False,False,False
0.35,0.15,,2019-11-29,2019-12-20,21,34.0,33.5,0.5,-0.3233,-0.217,0.45,0.4,0.175,0.050000000000000044,0.35,32.5,12.62,0.20894196869317333,0.20444166000042982,0.19984003204083928,0.9564379683542656,2019-12-04,0.07500000000000001,early,5,9.999999999999998,-2.4999999999999964,0.5714285714285713,0.30769230769230765,22.46153846153846,True,False,False,False
0.35,0.15,,2020-02-28,2020-03-20,21,31.0,29.5,1.5,-0.3443,-0.1961,0.725,0.65,0.35,0.2,0.2333333333333333,114.99999999999999,40.11,0.37984963225109086,0.32119543227239894,0.24493122796733302,0.6448110177593297,2020-03-20,1.5,expiry,21,-114.99999999999999,-130.0,-3.285714285714285,-1.0,-17.38095238095238,False,False,False,False
0.35,0.15,,2020-03-06,2020-03-27,21,29.5,28.0,1.5,-0.3375,-0.2005,0.675,0.6,0.275,0.14999999999999997,0.18333333333333335,122.50000000000001,41.94,0.2949264610779615,0.36341368740647606,0.4209006996249513,1.4271377959324223,2020-03-27,1.5,expiry,21,-122.50000000000001,-135.0,-4.454545454545454,-1.0,-17.38095238095238,False,False,False,False
0.35,0.15,,2020-03-13,2020-04-03,21,26.0,23.0,3.0,-0.3506,-0.2022,1.475,1.45,0.5750000000000001,0.5,0.19166666666666668,242.49999999999997,57.83,0.835401639874779,0.6679836949970702,0.4410312161949627,0.5279271611928728,2020-04-03,3.0,expiry,21,-242.49999999999997,-250.0,-4.217391304347825,-1.0,-17.38095238095238,False,False,False,False
0.35,0.15,,2020-03-20,2020-04-09,20,22.0,19.0,3.0,-0.3725,-0.1987,1.475,1.35,0.675,0.5000000000000001,0.225,232.50000000000003,66.04,1.2670024611492041,0.9737673090131265,0.26856312633848145,0.21196732806255777,2020-04-09,0.0,early,20,67.5,50.000000000000014,1.0,0.29032258064516125,5.298387096774193,True,False,False,False
0.35,0.15,,2020-03-27,2020-04-17,21,22.5,20.0,2.5,-0.3489,-0.2102,1.45,1.35,0.575,0.45000000000000007,0.22999999999999998,192.5,65.54,0.9074152267910495,0.8206425244320877,0.7235370840532555,0.7973605276736935,2020-04-07,0.27499999999999997,early,11,30.0,17.50000000000001,0.5217391304347827,0.15584415584415584,5.1711924439197166,True,False,False,False
0.35,0.15,,2020-04-03,2020-04-24,21,21.0,19.0,2.0,-0.3531,-0.1904,0.9,0.85,0.42500000000000004,0.35,0.21250000000000002,157.5,46.8,0.6307787113655523,0.6494070879401592,0.6675158043236493,1.0582408573659154,2020-04-08,0.125,early,5,30.000000000000004,22.499999999999996,0.7058823529411764,0.1904761904761905,13.904761904761907,True,False,False,False
0.35,0.15,,2020-04-17,2020-05-08,21,24.5,23.0,1.5,-0.3103,-0.1862,0.675,0.6,0.275,0.14999999999999997,0.18333333333333335,122.50000000000001,38.15,0.5051770434737967,0.501695601928866,0.4981898320285231,0.9861687866946077,2020-05-08,0.024999999999999994,early,21,25.0,12.499999999999996,0.909090909090909,0.2040816326530612,3.547133138969873,True,False,False,False
0.35,0.15,,2020-04-24,2020-05-15,21,25.0,23.0,2.0,-0.3773,-0.1884,0.875,0.8,0.475,0.35000000000000003,0.2375,152.5,35.93,0.5253387718088118,0.5231487932149816,0.5209496084257981,0.9916450800539597,2020-05-07,0.22499999999999998,early,13,25.0,12.500000000000005,0.5263157894736842,0.16393442622950818,4.602774274905422,True,False,False,False
0.35,0.15,,2020-05-01,2020-05-22,21,25.0,23.5,1.5,-0.3393,-0.2107,0.85,0.8,0.35,0.25,0.2333333333333333,114.99999999999999,37.19,0.5848899043450863,0.5416386863026738,0.494619786092882,0.8456630596944879,2020-05-11,0.15,early,10,20.0,10.0,0.5714285714285714,0.1739130434782609,6.347826086956522,True,False,False,False
0.35,0.15,,2020-05-08,2020-05-29,21,26.0,24.5,1.5,-0.3798,-0.2041,0.7,0.65,0.35,0.25,0.2333333333333333,114.99999999999999,27.98,0.36734114268313717,0.46992395524897485,0.5538208485836625,1.507647209181194,2020-05-29,-0.049999999999999996,early,21,40.0,30.0,1.1428571428571428,0.3478260869565218,6.045548654244307,True,False,False,False
0.35,0.15,,2020-05-15,2020-06-05,21,25.0,23.5,1.5,-0.3388,-0.1892,0.65,0.6,0.30000000000000004,0.19999999999999996,0.20000000000000004,120.0,31.89,0.41447989420999837,0.4373702962394229,0.4591208657432046,1.1077035874521544,2020-06-05,0.024999999999999994,early,21,27.500000000000004,17.499999999999996,0.9166666666666666,0.22916666666666669,3.983134920634921,True,False,False,False
0.35,0.15,,2020-05-22,2020-06-12,21,25.0,24.0,1.0,-0.3167,-0.2074,0.55,0.5,0.20000000000000007,0.09999999999999998,0.20000000000000007,80.0,28.16,0.3741833233426834,0.39887259765670896,0.4232491563367,1.131127792002321,2020-05-29,0.1,early,7,10.000000000000005,-2.7755575615628914e-15,0.5000000000000001,0.12500000000000006,6.517857142857146,True,False,False,False
0.35,0.15,,2020-05-29,2020-06-19,21,26.5,25.0,1.5,-0.3563,-0.1824,0.65,0.6,0.35000000000000003,0.25,0.23333333333333336,114.99999999999999,27.51,0.411548998391388,0.4076269096019541,0.4036667149844344,0.9808472783611116,2020-06-02,0.15,early,4,20.000000000000004,10.0,0.5714285714285715,0.17391304347826092,15.869565217391308,True,False,False,False
0.35,0.15,,2020-06-05,2020-06-26,21,28.5,27.0,1.5,-0.3881,-0.1932,0.7,0.65,0.39999999999999997,0.30000000000000004,0.26666666666666666,110.00000000000001,24.52,0.33667112781734415,0.33615798571093086,0.33564405909930584,0.9969493412616138,2020-06-26,0.0,early,21,40.0,30.000000000000004,1.0,0.3636363636363636,6.32034632034632,True,False,False,False
0.35,0.15,,2020-06-12,2020-07-02,20,27.0,25.5,1.5,-0.3537,-0.2095,0.825,0.75,0.37499999999999994,0.25,0.24999999999999997,112.5,36.09,0.4713121626720848,0.4429348836696653,0.4019944276022032,0.8529260635310416,2020-06-19,0.17500000000000002,early,7,19.999999999999993,7.499999999999998,0.5333333333333332,0.1777777777777777,9.269841269841265,True,False,False,False
0.35,0.15,,2020-06-19,2020-07-10,21,28.0,26.5,1.5,-0.3787,-0.2025,0.75,0.7,0.4,0.29999999999999993,0.26666666666666666,110.00000000000001,35.12,0.42698719209887015,0.43219671211359917,0.4373441822033685,1.02425597370635,2020-06-29,0.19999999999999998,early,10,20.000000000000004,9.999999999999995,0.5000000000000001,0.18181818181818182,6.636363636363636,True,False,False,False
0.35,0.15,,2020-06-26,2020-07-17,21,28.0,27.0,1.0,-0.3332,-0.2216,0.65,0.6,0.25,0.14999999999999997,0.25,75.0,34.73,0.37279390157646214,0.44403080844494563,0.5053230893635705,1.3555025638205775,2020-07-02,0.07,early,6,18.0,7.9999999999999964,0.72,0.24,14.6,True,False,False,False
0.35,0.15,,2020-07-10,2020-07-31,21,30.0,28.5,1.5,-0.3707,-0.1946,0.685,0.65,0.36500000000000005,0.31,0.24333333333333337,113.5,27.29,0.3883513559750864,0.3873696742925446,0.38638549847960896,0.9949379409515862,2020-07-17,0.125,early,7,24.000000000000004,18.5,0.6575342465753424,0.2114537444933921,11.02580239144116,True,False,False,False
0.35,0.15,,2020-07-17,2020-08-07,21,30.5,29.5,1.0,-0.3255,-0.1953,0.49,0.45,0.21999999999999997,0.15000000000000002,0.21999999999999997,78.0,25.68,0.29757026518072105,0.3237231070419536,0.3479155606552654,1.1691879242167176,2020-07-21,0.105,early,4,11.499999999999998,4.500000000000003,0.5227272727272727,0.1474358974358974,13.453525641025639,True,False,False,False
0.35,0.15,,2020-07-31,2020-08-21,21,31.0,30.0,1.0,-0.3111,-0.1735,0.395,0.37,0.19000000000000003,0.13999999999999999,0.19000000000000003,81.0,24.46,0.2636429021547421,0.2829587688871025,0.3010377881988147,1.141839153409577,2020-08-04,0.09499999999999999,early,4,9.500000000000004,4.5,0.5000000000000001,0.117283950617284,10.702160493827165,True,False,False,False
0.35,0.15,,2020-08-28,2020-09-18,21,34.0,32.5,1.5,-0.3915,-0.1806,0.545,0.48,0.31000000000000005,0.19,0.2066666666666667,119.0,22.96,0.22867931294826888,0.25932288660724884,0.2867097676503885,1.2537634644514046,2020-09-18,-0.035,early,21,34.50000000000001,22.5,1.1129032258064515,0.2899159663865547,5.039015606242499,True,False,False,False
0.35,0.15,,2020-09-04,2020-09-25,21,33.0,31.5,1.5,-0.4051,-0.2161,0.71,0.64,0.35,0.13,0.2333333333333333,114.99999999999999,30.75,0.2867509845184791,0.35242343586089053,0.40764988552147713,1.42161634146092,2020-09-15,0.085,early,11,26.499999999999996,4.5,0.757142857142857,0.23043478260869565,7.646245059288537,True,False,False,False
0.35,0.15,,2020-09-18,2020-10-09,21,34.0,32.5,1.5,-0.4213,-0.2228,0.7,0.63,0.33499999999999996,0.07999999999999996,0.2233333333333333,116.5,25.83,0.2969919716252171,0.3088136903847106,0.32019924973087316,1.0781410957968318,2020-10-09,-0.015,early,21,35.0,9.499999999999996,1.044776119402985,0.30042918454935624,5.221745350500716,True,False,False,False
0.35,0.15,,2020-09-25,2020-10-16,21,32.0,31.0,1.0,-0.3399,-0.2173,0.585,0.53,0.24,0.14,0.24,76.0,26.38,0.31472545018373,0.4245107441413854,0.5112402906555723,1.6244008559114655,2020-09-30,0.10999999999999999,early,5,13.0,3.0000000000000027,0.5416666666666666,0.17105263157894737,12.486842105263158,True,False,False,False
0.35,0.15,,2020-10-30,2020-11-20,21,32.0,31.0,1.0,-0.2977,-0.2046,0.64,0.56,0.23000000000000004,0.09000000000000008,0.23000000000000004,77.0,38.02,0.36335845526721294,0.42451074414138484,0.47790101147493863,1.31523294572433,2020-11-05,0.095,early,6,13.500000000000004,-0.4999999999999921,0.5869565217391305,0.17532467532467538,10.66558441558442,True,False,False,False
0.35,0.15,,2020-11-13,2020-12-04,21,35.5,34.5,1.0,-0.333,-0.1991,0.45,0.4,0.19,0.09000000000000002,0.19,81.0,23.1,0.2627012774355868,0.2948872038573507,0.3252726393703444,1.2381844601044996,2020-11-18,-0.15000000000000002,early,5,34.0,24.000000000000004,1.7894736842105263,0.41975308641975306,30.641975308641975,True,False,False,False
0.35,0.15,,2020-11-27,2020-12-18,21,36.5,35.0,1.5,-0.4195,-0.1915,0.705,0.65,0.43999999999999995,0.35000000000000003,0.2933333333333333,106.0,20.84,0.2734626486028996,0.28201828745148955,0.2903219053623564,1.061651040263047,2020-12-04,0.15500000000000003,early,7,28.499999999999993,19.5,0.6477272727272727,0.2688679245283018,14.019541778975738,True,False,False,False
0.35,0.15,,2020-12-04,2020-12-24,20,37.0,36.0,1.0,-0.3257,-0.1941,0.52,0.47,0.24,0.15999999999999998,0.24,76.0,20.79,0.2570363178284161,0.2650197514737912,0.2753044411601141,1.0710721484264836,2020-12-10,0.09500000000000001,early,6,14.499999999999996,6.4999999999999964,0.6041666666666665,0.19078947368421048,11.606359649122803,True,False,False,False
0.35,0.15,,2020-12-18,2021-01-08,21,39.0,37.5,1.5,-0.4215,-0.1914,0.595,0.56,0.355,0.30000000000000004,0.23666666666666666,114.5,21.57,0.22639242413224323,0.2473377786179123,0.26664287681993926,1.1777906343022522,2020-12-29,0.16999999999999998,early,11,18.5,13.000000000000005,0.5211267605633803,0.1615720524017467,5.361254466057959,True,False,False,False
0.35,0.15,,2021-01-08,2021-01-29,21,41.0,39.5,1.5,-0.3854,-0.2018,0.655,0.62,0.34,0.27999999999999997,0.22666666666666668,115.99999999999999,21.56,0.2261368060288734,0.28041797593724466,0.32577695961584197,1.4406189126693794,2021-01-14,0.09000000000000008,early,6,24.999999999999993,18.99999999999999,0.7352941176470587,0.2155172413793103,13.110632183908043,True,False,False,False
