delta_target,vix_threshold,entry_date,expiry,actual_dte,strike,put_entry_delta,put_entry_mid,put_entry_bid,vix_on_entry,exit_date,exit_price,exit_type,days_held,short_pnl,short_pnl_worst,pnl_pct,pnl_pct_worst,margin_reg_t,roc,annualized_roc,breakeven_pct,is_win,is_open,split_flag,missing_exit_data
0.15,,2025-08-08,2025-09-12,35,13.5,-0.2096,0.945,0.88,15.15,2025-09-12,2.7,expiry,35,-175.50000000000003,-182.00000000000003,-1.8571428571428574,-2.0681818181818183,364.5,-0.48148148148148157,-5.021164021164021,0.06999999999999999,False,False,False,False
0.15,,2025-08-15,2025-09-12,28,11.5,-0.1821,0.3,0.28,15.09,2025-09-12,0.8,expiry,28,-50.0,-52.0,-1.6666666666666667,-1.857142857142857,260.0,-0.19230769230769232,-2.506868131868132,0.02608695652173913,False,False,False,False
0.15,,2025-08-22,2025-09-19,28,10.0,-0.1312,0.155,0.14,14.22,2025-09-02,0.055,early,11,10.0,8.500000000000002,0.6451612903225806,0.6071428571428572,215.5,0.04640371229698376,1.5397595443999157,0.0155,True,False,False,False
0.15,,2025-08-29,2025-09-26,28,10.0,-0.1688,0.24,0.22,15.36,2025-09-02,0.11,early,4,13.0,11.0,0.5416666666666666,0.5,224.0,0.05803571428571429,5.295758928571429,0.024,True,False,False,False
0.15,,2025-09-12,2025-10-17,35,9.0,-0.1837,0.29,0.26,14.76,2025-09-22,0.085,early,10,20.499999999999996,17.5,0.7068965517241379,0.6730769230769231,209.0,0.09808612440191386,3.580143540669856,0.03222222222222222,True,False,False,False
0.15,,2025-09-19,2025-10-17,28,9.0,-0.2107,0.33,0.31,15.45,2025-09-22,0.085,early,3,24.5,22.499999999999996,0.7424242424242424,0.7258064516129031,213.0,0.11502347417840375,13.99452269170579,0.03666666666666667,True,False,False,False
0.15,,2025-10-03,2025-10-31,28,9.0,-0.2054,0.305,0.29,16.65,2025-10-07,0.15,early,4,15.5,13.999999999999998,0.5081967213114754,0.4827586206896552,210.5,0.07363420427553444,6.7191211401425175,0.033888888888888885,True,False,False,False
0.15,,2025-10-17,2025-11-21,35,10.0,-0.2244,0.605,0.56,20.78,2025-11-13,0.22,early,27,38.5,34.00000000000001,0.6363636363636364,0.6071428571428572,260.5,0.14779270633397312,1.9979384374777849,0.0605,True,False,True,False
0.15,,2025-11-21,2025-12-19,28,65.0,-0.1016,52.75,50.9,23.43,2025-11-24,14.0,early,3,3875.0,3690.0,0.7345971563981043,0.724950884086444,6575.0,0.5893536121673004,71.70468948035489,0.8115384615384615,True,False,False,False
0.15,,2025-12-12,2026-01-16,35,125.0,-0.1134,116.375,114.25,15.74,2026-01-16,118.0,expiry,35,-162.5,-375.0,-0.013963480128893663,-0.03282275711159737,14137.5,-0.011494252873563218,-0.11986863711001643,0.931,False,False,False,False
0.15,,2025-12-19,2026-01-16,28,125.0,-0.1185,116.975,115.25,14.91,2026-01-16,118.0,expiry,28,-102.50000000000057,-275.0,-0.008762556101731187,-0.02386117136659436,14197.5,-0.007219580912132458,-0.09411239403315526,0.9358,False,False,False,False
0.15,30.0,2018-01-12,2018-02-09,28,7.0,-0.1707,0.22,0.2,10.16,2018-01-22,0.105,early,10,11.5,9.500000000000002,0.5227272727272727,0.4750000000000001,162.0,0.07098765432098765,2.5910493827160495,0.03142857142857143,True,False,False,False
0.15,30.0,2018-01-19,2018-02-16,28,7.0,-0.1444,0.24,0.23,11.27,2018-01-24,0.09,early,5,15.0,14.000000000000002,0.625,0.6086956521739131,164.0,0.09146341463414634,6.676829268292683,0.03428571428571429,True,False,False,False
0.15,30.0,2018-01-26,2018-02-23,28,7.5,-0.1412,0.23,0.21,11.08,2018-01-29,0.11,early,3,12.000000000000002,10.0,0.5217391304347827,0.47619047619047616,173.0,0.06936416184971099,8.439306358381504,0.03066666666666667,True,False,False,False
0.15,30.0,2018-02-02,2018-03-02,28,9.5,-0.1533,0.6,0.58,17.31,2018-02-12,0.09,early,10,51.0,49.0,0.85,0.8448275862068967,250.0,0.204,7.446,0.06315789473684211,True,False,False,False
0.15,30.0,2018-02-09,2018-03-16,35,14.0,-0.1503,1.92,1.75,29.06,2018-02-27,0.825,early,18,109.5,92.5,0.5703125,0.5285714285714286,472.0,0.2319915254237288,4.704272598870056,0.13714285714285715,True,False,False,False
0.15,30.0,2018-02-16,2018-03-16,28,11.0,-0.1349,0.54,0.48,19.46,2018-02-22,0.25,early,6,29.000000000000004,23.0,0.5370370370370371,0.4791666666666667,274.0,0.10583941605839417,6.438564476885645,0.049090909090909095,True,False,False,False
0.15,30.0,2018-02-23,2018-03-23,28,10.5,-0.1373,0.47,0.43,16.49,2018-02-27,0.12,early,4,35.0,31.0,0.7446808510638298,0.7209302325581395,257.0,0.13618677042801555,12.42704280155642,0.04476190476190476,True,False,False,False
0.15,30.0,2018-03-02,2018-03-29,27,14.0,-0.2008,0.82,0.76,19.59,2018-03-19,0.335,early,17,48.49999999999999,42.5,0.5914634146341462,0.5592105263157895,362.0,0.13397790055248618,2.876584335391615,0.058571428571428566,True,False,False,False
0.15,30.0,2018-03-09,2018-04-06,28,11.0,-0.1579,0.305,0.27,14.64,2018-03-14,0.11,early,5,19.5,16.000000000000004,0.639344262295082,0.5925925925925927,250.50000000000003,0.0778443113772455,5.682634730538921,0.027727272727272725,True,False,False,False
0.15,30.0,2018-03-16,2018-04-13,28,11.0,-0.136,0.265,0.24,15.8,2018-03-19,0.095,early,3,17.0,14.499999999999998,0.6415094339622641,0.6041666666666666,246.50000000000003,0.0689655172413793,8.390804597701147,0.024090909090909093,True,False,False,False
0.15,30.0,2018-03-23,2018-04-20,28,14.5,-0.1425,0.6,0.55,24.87,2018-03-28,0.28,early,5,31.999999999999996,27.0,0.5333333333333333,0.49090909090909085,350.00000000000006,0.0914285714285714,6.674285714285712,0.041379310344827586,True,False,False,False
0.15,30.0,2018-04-06,2018-05-04,28,16.5,-0.2024,0.745,0.66,21.49,2018-05-04,2.14,expiry,28,-139.5,-148.0,-1.8724832214765101,-2.242424242424242,404.5,-0.34487021013597036,-4.495629524986756,0.04515151515151515,False,False,False,False
0.15,30.0,2018-04-13,2018-05-11,28,14.0,-0.1466,0.35,0.31,17.41,2018-05-11,1.92,expiry,28,-156.99999999999997,-161.0,-4.485714285714285,-5.193548387096774,315.0,-0.4984126984126983,-6.4971655328798175,0.024999999999999998,False,False,False,False
0.15,30.0,2018-04-20,2018-05-18,28,12.0,-0.1251,0.265,0.24,16.88,2018-04-25,0.125,early,5,14.000000000000002,11.5,0.5283018867924529,0.4791666666666667,266.5,0.0525328330206379,3.8348968105065664,0.022083333333333333,True,False,False,False
0.15,30.0,2018-04-27,2018-05-25,28,12.0,-0.1481,0.295,0.27,15.41,2018-05-25,0.75,expiry,28,-45.5,-48.0,-1.5423728813559323,-1.7777777777777777,269.5,-0.16883116883116883,-2.2008348794063077,0.024583333333333332,False,False,False,False
0.15,30.0,2018-05-04,2018-06-01,28,11.5,-0.1347,0.23,0.21,14.77,2018-05-31,0.04,early,27,19.0,17.0,0.8260869565217391,0.8095238095238095,253.00000000000003,0.07509881422924901,1.0152247108768846,0.02,True,False,False,False
0.15,30.0,2018-05-11,2018-06-08,28,10.0,-0.1542,0.21,0.19,12.65,2018-05-29,0.065,early,18,14.499999999999998,12.5,0.6904761904761904,0.6578947368421053,221.0,0.06561085972850678,1.3304424333836096,0.020999999999999998,True,False,False,False
