delta_target,vix_threshold,entry_date,expiry,actual_dte,strike,put_entry_delta,put_entry_mid,put_entry_bid,vix_on_entry,exit_date,exit_price,exit_type,days_held,short_pnl,short_pnl_worst,pnl_pct,pnl_pct_worst,margin_reg_t,roc,annualized_roc,breakeven_pct,is_win,is_open,split_flag,missing_exit_data
0.35,30.0,2022-07-15,2022-08-12,28,11.5,-0.325,0.695,0.64,24.23,2022-08-12,2.53,expiry,28,-183.5,-188.99999999999997,-2.6402877697841727,-2.9531249999999996,299.5,-0.6126878130217028,-7.986823276890055,0.06043478260869565,False,False,False,False
0.35,30.0,2022-07-22,2022-08-19,28,11.0,-0.3481,0.84,0.83,23.03,2022-08-19,1.58,expiry,28,-74.00000000000001,-75.00000000000001,-0.8809523809523812,-0.9036144578313254,304.0,-0.24342105263157898,-3.173167293233083,0.07636363636363636,False,False,False,False
0.35,30.0,2022-07-29,2022-08-26,28,9.5,-0.3328,0.645,0.63,21.33,2022-08-22,0.205,early,24,44.00000000000001,42.50000000000001,0.682170542635659,0.6746031746031748,254.5,0.17288801571709236,2.629338572364113,0.06789473684210527,True,False,False,False
0.35,30.0,2022-08-05,2022-09-02,28,9.5,-0.3793,0.905,0.89,21.15,2022-08-22,0.405,early,17,50.0,48.5,0.5524861878453039,0.5449438202247191,280.5,0.17825311942959002,3.827199328929433,0.09526315789473684,True,False,False,False
0.35,30.0,2022-08-12,2022-09-09,28,8.5,-0.3732,0.69,0.67,19.53,2022-08-22,0.195,early,10,49.49999999999999,47.5,0.7173913043478259,0.7089552238805971,239.00000000000003,0.20711297071129703,7.559623430962342,0.0811764705882353,True,False,False,False
0.35,30.0,2022-08-19,2022-09-16,28,9.0,-0.3813,0.805,0.8,20.6,2022-08-26,0.33,early,7,47.5,47.0,0.5900621118012422,0.5875,260.5,0.18234165067178504,9.507814642171649,0.08944444444444445,True,False,False,False
0.35,30.0,2022-08-26,2022-09-23,28,9.5,-0.3216,0.68,0.66,25.56,2022-09-13,0.25,early,18,43.00000000000001,41.0,0.6323529411764707,0.6212121212121212,258.0,0.16666666666666669,3.37962962962963,0.07157894736842106,True,False,False,False
0.35,30.0,2022-09-02,2022-09-30,28,9.5,-0.3161,0.635,0.61,25.47,2022-09-16,0.305,early,14,33.0,30.5,0.5196850393700787,0.5,253.5,0.1301775147928994,3.3939137785291633,0.0668421052631579,True,False,False,False
0.35,30.0,2022-09-09,2022-10-07,28,8.5,-0.31,0.485,0.48,22.79,2022-09-13,0.195,early,4,28.999999999999996,28.499999999999996,0.5979381443298968,0.5937499999999999,218.50000000000003,0.13272311212814641,12.11098398169336,0.057058823529411766,True,False,False,False
0.35,30.0,2022-09-16,2022-10-14,28,10.0,-0.3865,0.895,0.87,26.3,2022-09-23,0.445,early,7,45.0,42.5,0.5027932960893855,0.4885057471264368,289.5,0.15544041450777202,8.105107327905255,0.0895,True,False,False,False
0.35,30.0,2022-09-23,2022-10-21,28,11.0,-0.3644,1.11,1.09,29.92,2022-09-30,0.555,early,7,55.50000000000001,53.5,0.5,0.49082568807339444,331.00000000000006,0.16767371601208458,8.742986620630125,0.10090909090909092,True,False,False,False
0.35,30.0,2022-10-21,2022-11-18,28,11.0,-0.312,0.655,0.65,29.69,2022-11-18,2.23,expiry,28,-157.5,-158.0,-2.404580152671756,-2.4307692307692306,285.5,-0.5516637478108581,-7.191330998248687,0.05954545454545455,False,False,False,False
0.35,30.0,2022-10-28,2022-11-25,28,9.5,-0.366,0.5,0.48,25.75,2022-11-25,1.69,expiry,28,-119.0,-121.0,-2.38,-2.5208333333333335,240.0,-0.49583333333333335,-6.463541666666667,0.05263157894736842,False,False,False,False
