short_delta_target,wing_delta_width,vix_threshold,entry_date,expiry,actual_dte,short_strike,long_strike,spread_width,short_delta,long_delta,short_mid,short_bid,net_credit_mid,net_credit_worst,credit_pct_of_width,max_loss,vix_on_entry,near_iv,far_iv,sigma_fwd,fwd_vol_factor,exit_date,exit_net_value,exit_type,days_held,net_pnl,net_pnl_worst,pnl_pct,roc,annualized_roc,is_win,is_open,split_flag,missing_exit_data
0.2,0.1,30.0,2018-08-31,2018-09-21,21,46.0,44.0,2.0,-0.2689,-0.1157,0.55,0.5,0.35000000000000003,0.25,0.17500000000000002,165.0,12.86,0.2898287982489517,0.30757454556547065,0.3202391726020358,1.1049253025814323,2018-09-21,0.45,expiry,21,-9.999999999999998,-20.0,-0.28571428571428564,-0.060606060606060594,-1.0533910533910533,False,False,False,False
0.2,0.1,30.0,2018-12-28,2019-01-18,21,46.0,44.0,2.0,-0.187,-0.0958,0.625,0.55,0.35,0.15000000000000002,0.175,165.0,28.34,0.4044051041103519,0.492133724720956,0.5488029601693439,1.357062397559625,2019-01-07,0.07499999999999998,early,10,27.500000000000004,7.5000000000000036,0.7857142857142858,0.16666666666666669,6.083333333333334,True,False,False,False
0.2,0.1,30.0,2019-01-25,2019-02-15,21,48.0,47.0,1.0,-0.1249,-0.1043,0.675,0.6,0.125,-0.050000000000000044,0.125,87.5,17.42,0.7978540832276381,0.6024836496069422,0.3972380967180957,0.4978831406252997,2019-02-08,0.04999999999999999,early,14,7.500000000000001,-10.000000000000004,0.6000000000000001,0.08571428571428573,2.234693877551021,True,False,False,False
0.2,0.1,30.0,2019-03-29,2019-04-18,20,49.0,46.0,3.0,-0.22,-0.0913,0.575,0.55,0.35,0.25000000000000006,0.11666666666666665,265.0,13.71,0.18303064098165692,0.6495759232278209,0.8305687874741765,4.537867446781301,2019-04-18,0.0,early,20,35.0,25.000000000000007,1.0,0.1320754716981132,2.410377358490566,True,False,False,False
0.2,0.1,30.0,2019-04-26,2019-05-17,21,55.0,50.0,5.0,-0.2398,-0.1029,1.2,1.1,0.725,0.5000000000000001,0.145,427.50000000000006,12.73,0.5485282466734231,0.42638668251429857,0.3322032847545414,0.6056265776087281,2019-05-07,0.225,early,11,50.0,27.500000000000014,0.6896551724137931,0.11695906432748536,3.880914407230196,True,False,False,False
0.2,0.1,30.0,2019-10-25,2019-11-15,21,50.0,45.0,5.0,-0.2517,-0.0836,1.075,1.0,0.7749999999999999,0.65,0.15499999999999997,422.49999999999994,12.65,0.5878586562100706,0.4635089299739464,0.36932122232046505,0.6282483355803279,2019-11-04,0.175,early,10,59.999999999999986,47.5,0.7741935483870968,0.1420118343195266,5.183431952662721,True,False,False,False
0.2,0.1,30.0,2020-01-31,2020-02-21,21,55.0,50.0,5.0,-0.1815,-0.0882,1.175,1.05,0.65,0.45000000000000007,0.13,434.99999999999994,18.84,0.704918483776766,0.5785918315365491,0.4616950688320498,0.654962353034652,2020-02-21,0.0,early,21,65.0,45.00000000000001,1.0,0.14942528735632185,2.597153804050356,True,False,False,False
0.2,0.1,30.0,2022-02-25,2022-03-18,21,95.0,85.0,10.0,-0.2676,-0.1121,1.825,1.65,0.7749999999999999,-0.25,0.07749999999999999,922.5,27.59,0.3939277983739528,0.3924837075621631,0.3913568418415344,0.9934735336195345,2022-03-03,0.15000000000000036,early,6,62.49999999999996,-40.000000000000036,0.8064516129032254,0.06775067750677502,4.1214995483288135,True,False,False,False
0.2,0.1,30.0,2022-03-25,2022-04-14,20,100.0,90.0,10.0,-0.2412,-0.1005,1.175,1.05,0.20000000000000007,-0.8499999999999999,0.020000000000000007,980.0000000000001,20.81,0.32051334139764276,0.4171788291527218,0.4622277513227402,1.4421482404043842,2022-03-29,-1.375,early,4,157.50000000000003,52.500000000000014,7.874999999999998,0.16071428571428573,14.665178571428573,True,False,False,False
0.2,0.1,30.0,2023-09-29,2023-10-20,21,155.0,150.0,5.0,-0.1782,-0.109,1.4,1.3,0.5999999999999999,0.4,0.11999999999999997,440.00000000000006,17.52,0.40902759759308677,0.5152417856395002,0.5823246424685607,1.423680567998923,2023-10-04,0.24999999999999994,early,5,34.99999999999999,15.000000000000007,0.5833333333333334,0.07954545454545452,5.80681818181818,True,False,False,False
