delta_target,vix_threshold,entry_date,expiry,actual_dte,strike,call_entry_delta,call_entry_mid,call_entry_bid,vix_on_entry,exit_date,exit_price,exit_type,days_held,short_pnl,short_pnl_worst,pnl_pct,pnl_pct_worst,margin_reg_t,roc,annualized_roc,breakeven_pct,is_win,is_open,split_flag,missing_exit_data
0.2,,2021-06-04,2021-07-02,28,62.0,0.1998,1.57,1.53,16.42,2021-06-11,0.765,early,7,80.5,76.5,0.5127388535031847,0.5,1397.0,0.0576234788833214,3.004652827487473,0.02532258064516129,True,False,False,False
0.2,,2021-06-11,2021-07-09,28,49.0,0.2015,1.675,1.63,15.65,2021-06-22,0.74,early,11,93.5,88.99999999999999,0.5582089552238806,0.5460122699386503,1147.5,0.08148148148148149,2.703703703703704,0.034183673469387756,True,False,False,False
0.2,,2021-06-18,2021-07-16,28,70.0,0.2023,1.995,1.93,20.7,2021-06-22,0.695,early,4,130.00000000000003,123.49999999999999,0.6516290726817044,0.6398963730569948,1599.5,0.08127539856205065,7.4163801187871226,0.0285,True,False,False,False
0.2,,2021-06-25,2021-07-23,28,47.0,0.203,1.17,1.14,15.62,2021-07-06,0.515,early,11,65.49999999999999,62.499999999999986,0.5598290598290597,0.5482456140350876,1057.0,0.061967833491012286,2.0562053840199535,0.024893617021276595,True,False,False,False
0.2,,2021-07-02,2021-07-30,28,47.0,0.198,1.15,1.12,15.07,2021-07-21,0.435,early,19,71.49999999999999,68.5,0.6217391304347826,0.6116071428571428,1055.0,0.06777251184834122,1.301945622349713,0.024468085106382976,True,False,False,False
0.2,,2021-07-09,2021-08-06,28,49.0,0.1976,1.185,1.13,16.18,2021-07-26,0.325,early,17,86.00000000000001,80.5,0.7257383966244727,0.7123893805309736,1098.5,0.07828857532999546,1.6809017644381379,0.024183673469387757,True,False,False,False
0.2,,2021-07-16,2021-08-13,28,50.0,0.1969,2.185,2.05,18.45,2021-07-26,0.795,early,10,139.0,125.49999999999999,0.6361556064073226,0.6121951219512195,1218.5,0.11407468198604842,4.163725892490768,0.0437,True,False,False,False
0.2,,2021-07-23,2021-08-20,28,55.0,0.1975,1.425,1.39,17.2,2021-07-29,0.505,early,6,92.0,88.49999999999999,0.6456140350877193,0.6366906474820143,1242.5,0.07404426559356136,4.504359490274983,0.02590909090909091,True,False,False,False
0.2,,2021-07-30,2021-08-27,28,51.0,0.2027,1.375,1.27,18.24,2021-08-05,0.59,early,6,78.5,68.0,0.5709090909090909,0.5354330708661418,1157.5,0.06781857451403887,4.125629949604032,0.02696078431372549,True,False,False,False
0.2,,2021-08-06,2021-09-03,28,35.0,0.1993,1.955,1.89,16.15,2021-08-12,0.88,early,6,107.50000000000001,100.99999999999997,0.5498721227621484,0.5343915343915342,895.5,0.12004466778336127,7.302717290154477,0.05585714285714286,True,False,False,False
0.2,,2021-08-13,2021-09-10,28,35.0,0.2065,1.27,1.24,15.45,2021-08-23,0.6,early,10,67.0,64.0,0.5275590551181102,0.5161290322580645,827.0,0.08101571946795647,2.957073760580411,0.03628571428571429,True,False,False,False
0.2,,2021-08-20,2021-09-17,28,43.0,0.2024,1.045,1.01,18.56,2021-08-27,0.46,early,7,58.5,55.00000000000001,0.5598086124401914,0.5445544554455446,964.5,0.060653188180404355,3.1626305265496555,0.024302325581395348,True,False,False,False
0.2,,2021-08-27,2021-09-24,28,39.0,0.2009,0.975,0.94,16.39,2021-09-14,0.435,early,18,54.0,50.499999999999986,0.5538461538461539,0.5372340425531913,877.5000000000001,0.06153846153846153,1.2478632478632476,0.024999999999999998,True,False,False,False
0.2,,2021-09-03,2021-10-01,28,32.0,0.2006,1.23,1.2,16.41,2021-09-23,0.425,early,20,80.5,77.49999999999999,0.6544715447154471,0.6458333333333333,763.0,0.10550458715596331,1.9254587155963303,0.0384375,True,False,False,False
0.2,,2021-09-10,2021-10-08,28,34.0,0.2117,2.075,1.82,20.95,2021-09-23,0.71,early,13,136.50000000000003,111.00000000000001,0.6578313253012049,0.6098901098901099,887.5000000000001,0.15380281690140846,4.31830985915493,0.06102941176470589,True,False,False,False
0.2,,2021-09-17,2021-10-15,28,40.0,0.204,1.6,1.58,20.81,2021-09-24,0.605,early,7,99.50000000000001,97.50000000000001,0.6218750000000001,0.6170886075949368,960.0,0.10364583333333335,5.404389880952381,0.04,True,False,False,False
0.2,,2021-09-24,2021-10-22,28,31.0,0.1889,1.335,1.3,17.75,2021-10-07,0.595,early,13,74.0,70.5,0.5543071161048689,0.5423076923076923,753.5,0.0982083609820836,2.757388596804655,0.043064516129032254,True,False,False,False
0.2,,2021-10-01,2021-10-29,28,32.0,0.2096,2.02,1.95,21.15,2021-10-07,0.905,early,6,111.5,104.5,0.551980198019802,0.5358974358974359,842.0,0.1324228028503563,8.055720506730008,0.063125,True,False,False,False
0.2,,2021-10-08,2021-11-05,28,31.0,0.1944,1.36,1.32,18.77,2021-10-14,0.54,early,6,82.0,78.0,0.6029411764705882,0.5909090909090909,756.0,0.10846560846560846,6.598324514991181,0.04387096774193549,True,False,False,False
0.2,,2021-10-15,2021-11-12,28,29.0,0.1976,0.895,0.87,16.3,2021-10-25,0.375,early,10,52.0,49.5,0.5810055865921788,0.5689655172413793,669.5000000000001,0.07766990291262135,2.8349514563106792,0.030862068965517242,True,False,False,False
0.2,,2021-10-22,2021-11-19,28,26.0,0.1939,1.0,0.99,15.43,2021-11-01,0.475,early,10,52.5,51.5,0.525,0.5202020202020202,620.0,0.0846774193548387,3.090725806451613,0.038461538461538464,True,False,False,False
0.2,,2021-10-29,2021-11-26,28,25.0,0.2014,0.91,0.87,16.26,2021-11-03,0.38,early,5,53.0,49.0,0.5824175824175825,0.5632183908045977,591.0,0.08967851099830795,6.546531302876481,0.0364,True,False,False,False
0.2,,2021-11-05,2021-12-03,28,28.0,0.2042,0.76,0.72,16.48,2021-11-12,0.325,early,7,43.5,39.49999999999999,0.5723684210526315,0.548611111111111,636.0,0.06839622641509434,3.566374663072776,0.027142857142857142,True,False,False,False
0.2,,2021-11-12,2021-12-10,28,26.0,0.1989,0.62,0.57,16.29,2021-11-23,0.22,early,11,40.0,35.0,0.6451612903225806,0.6140350877192983,582.0,0.06872852233676977,2.2805373320837243,0.023846153846153847,True,False,False,False
0.2,,2021-11-19,2021-12-17,28,25.0,0.1964,0.88,0.86,17.91,2021-11-24,0.4,early,5,48.0,46.0,0.5454545454545454,0.5348837209302325,588.0,0.08163265306122448,5.959183673469387,0.0352,True,False,False,False
0.2,,2021-12-10,2022-01-07,28,33.0,0.2029,0.815,0.79,18.69,2021-12-22,0.235,early,12,57.99999999999999,55.50000000000001,0.7116564417177913,0.7025316455696203,741.5,0.0782198246797033,2.3791863340076422,0.024696969696969696,True,False,False,False
0.2,,2021-12-17,2022-01-14,28,24.0,0.2581,1.745,1.59,21.57,2021-12-22,0.805,early,5,94.0,78.5,0.5386819484240688,0.4937106918238994,654.5,0.1436210847975554,10.484339190221544,0.07270833333333333,True,False,False,False
0.2,,2021-12-31,2022-01-28,28,16.5,0.1984,1.105,1.06,17.22,2022-01-11,0.55,early,11,55.49999999999999,51.0,0.5022624434389139,0.4811320754716981,440.5,0.12599318955732122,4.180683108038386,0.06696969696969697,True,False,False,False
0.2,,2022-01-07,2022-02-04,28,22.0,0.2081,0.815,0.76,18.76,2022-01-31,0.215,early,24,60.0,54.50000000000001,0.7361963190184049,0.7171052631578948,521.5,0.11505273250239693,1.7497603068072867,0.03704545454545454,True,False,False,False
0.2,,2022-01-14,2022-02-11,28,22.0,0.1945,0.74,0.72,19.19,2022-02-01,0.29,early,18,45.0,43.0,0.6081081081081081,0.5972222222222222,514.0,0.08754863813229571,1.7752918287937742,0.03363636363636364,True,False,False,False
0.2,,2022-01-21,2022-02-18,28,38.0,0.2329,1.32,1.28,28.85,2022-01-31,0.365,early,10,95.5,91.5,0.7234848484848485,0.71484375,892.0,0.1070627802690583,3.907791479820628,0.034736842105263156,True,False,False,False
0.2,,2022-02-04,2022-03-04,28,28.0,0.2044,0.72,0.69,23.22,2022-02-09,0.33,early,5,38.99999999999999,35.99999999999999,0.5416666666666665,0.5217391304347825,632.0,0.06170886075949366,4.504746835443037,0.025714285714285714,True,False,False,False
0.2,,2022-02-11,2022-03-11,28,38.0,0.2055,1.31,1.18,27.36,2022-02-16,0.405,early,5,90.5,77.49999999999999,0.6908396946564885,0.6567796610169491,891.0,0.1015712682379349,7.414702581369248,0.034473684210526316,True,False,False,False
0.2,,2022-02-18,2022-03-18,28,40.0,0.2012,1.03,0.99,27.75,2022-02-24,0.465,early,6,56.49999999999999,52.49999999999999,0.5485436893203883,0.5303030303030303,903.0,0.06256921373200443,3.8062938353636024,0.025750000000000002,True,False,False,False
0.2,,2022-02-25,2022-03-25,28,32.0,0.1979,0.815,0.76,27.59,2022-03-16,0.225,early,19,59.0,53.5,0.7239263803680982,0.7039473684210527,721.5,0.08177408177408177,1.5709231498705183,0.02546875,True,False,False,False
0.2,,2022-03-04,2022-04-01,28,42.0,0.22,1.27,1.14,31.98,2022-03-11,0.625,early,7,64.5,51.49999999999999,0.5078740157480315,0.4517543859649123,967.0,0.06670113753877974,3.477987885950658,0.030238095238095238,True,False,False,False
0.2,,2022-03-11,2022-04-08,28,40.0,0.1988,1.04,1.0,30.75,2022-03-17,0.485,early,6,55.50000000000001,51.5,0.5336538461538463,0.515,904.0,0.06139380530973452,3.7347898230088497,0.026000000000000002,True,False,False,False
0.2,,2022-03-18,2022-04-14,27,26.0,0.2067,0.755,0.72,23.87,2022-03-24,0.315,early,6,44.0,40.5,0.5827814569536424,0.5625,595.5,0.07388748950461797,4.494822278197593,0.029038461538461537,True,False,False,False
0.2,,2022-03-25,2022-04-22,28,24.0,0.1977,0.59,0.54,20.81,2022-04-01,0.265,early,7,32.49999999999999,27.500000000000004,0.5508474576271185,0.5092592592592593,539.0,0.060296846011131715,3.1440498277232964,0.024583333333333332,True,False,False,False
0.2,,2022-04-01,2022-04-29,28,20.0,0.2008,0.665,0.64,19.63,2022-04-13,0.215,early,12,45.00000000000001,42.50000000000001,0.6766917293233083,0.6640625000000001,466.5,0.0964630225080386,2.9340836012861744,0.03325,True,False,False,False
0.2,,2022-04-08,2022-05-06,28,21.0,0.197,0.51,0.49,21.16,2022-04-19,0.135,early,11,37.5,35.5,0.7352941176470589,0.7244897959183674,471.0,0.07961783439490445,2.6418645049218297,0.024285714285714285,True,False,False,False
0.2,,2022-04-22,2022-05-20,28,28.0,0.2025,0.695,0.65,28.21,2022-05-04,0.155,early,12,53.99999999999999,49.5,0.776978417266187,0.7615384615384615,629.5,0.08578236695790309,2.6092136616362187,0.02482142857142857,True,False,False,False
0.2,,2022-04-29,2022-05-27,28,35.0,0.1959,0.92,0.89,33.4,2022-05-03,0.44,early,4,48.00000000000001,45.0,0.5217391304347827,0.5056179775280899,792.0,0.060606060606060615,5.530303030303031,0.026285714285714287,True,False,False,False
0.2,,2022-05-06,2022-06-03,28,33.0,0.194,0.845,0.8,30.19,2022-05-16,0.245,early,10,60.0,55.50000000000001,0.7100591715976331,0.6937500000000001,744.5,0.08059100067159167,2.941571524513096,0.025606060606060604,True,False,False,False
0.2,,2022-05-13,2022-06-10,28,31.0,0.1952,0.755,0.73,28.87,2022-05-24,0.335,early,11,42.0,39.49999999999999,0.5562913907284768,0.5410958904109588,695.5,0.0603882099209202,2.003790601921443,0.02435483870967742,True,False,False,False
0.2,,2022-05-20,2022-06-17,28,32.0,0.197,1.21,1.17,29.43,2022-05-24,0.54,early,4,67.0,62.999999999999986,0.5537190082644629,0.5384615384615383,761.0,0.08804204993429698,8.0338370565046,0.0378125,True,False,False,False
0.2,,2022-05-27,2022-06-24,28,24.0,0.1951,0.525,0.5,25.72,2022-06-01,0.185,early,5,34.0,31.5,0.6476190476190476,0.63,532.5,0.06384976525821597,4.661032863849766,0.021875000000000002,True,False,False,False
0.2,,2022-06-03,2022-07-01,28,20.0,0.1933,0.42,0.4,24.79,2022-06-22,0.205,early,19,21.5,19.500000000000004,0.5119047619047619,0.4875000000000001,442.0,0.048642533936651584,0.9344486782567278,0.020999999999999998,True,False,False,False
0.2,,2022-06-10,2022-07-08,28,22.0,0.2551,0.795,0.7,27.75,2022-06-22,0.3,early,12,49.50000000000001,40.0,0.6226415094339623,0.5714285714285714,519.5,0.09528392685274303,2.8982194417709337,0.03613636363636364,True,False,False,False
0.2,,2022-06-17,2022-07-15,28,29.0,0.2041,0.72,0.7,31.13,2022-06-21,0.36,early,4,36.0,34.0,0.5,0.4857142857142857,652.0000000000001,0.05521472392638036,5.038343558282208,0.02482758620689655,True,False,False,False
0.2,,2022-06-24,2022-07-22,28,22.0,0.2076,0.515,0.49,27.23,2022-07-01,0.21,early,7,30.500000000000004,28.000000000000004,0.5922330097087379,0.5714285714285715,491.50000000000006,0.06205493387589013,3.2357215520999856,0.02340909090909091,True,False,False,False
0.2,,2022-07-01,2022-07-29,28,19.0,0.1987,0.565,0.52,26.7,2022-07-07,0.26,early,6,30.499999999999993,26.0,0.5398230088495575,0.5,436.5,0.06987399770904924,4.2506681939671624,0.029736842105263155,True,False,False,False
0.2,,2022-07-08,2022-08-05,28,18.5,0.1954,0.39,0.35,24.64,2022-07-21,0.155,early,13,23.5,19.499999999999996,0.6025641025641025,0.557142857142857,409.0,0.05745721271393643,1.6132217415835999,0.02108108108108108,True,False,False,False
0.2,,2022-07-15,2022-08-12,28,19.0,0.1994,0.4,0.37,24.23,2022-07-26,0.195,early,11,20.5,17.5,0.5125,0.47297297297297297,420.0,0.04880952380952381,1.6195887445887445,0.021052631578947368,True,False,False,False
0.2,,2022-07-22,2022-08-19,28,20.0,0.1915,0.39,0.38,23.03,2022-07-28,0.195,early,6,19.5,18.5,0.5,0.4868421052631579,439.0,0.04441913439635535,2.7021640091116175,0.0195,True,False,False,False
0.2,,2022-07-29,2022-08-26,28,13.0,0.2053,0.605,0.59,21.33,2022-08-10,0.215,early,12,39.0,37.5,0.6446280991735537,0.635593220338983,320.5,0.12168486739469579,3.701248049921997,0.046538461538461535,True,False,False,False
0.2,,2022-08-05,2022-09-02,28,16.0,0.2058,0.385,0.37,21.15,2022-08-10,0.17,early,5,21.5,20.0,0.5584415584415584,0.5405405405405406,358.5,0.0599721059972106,4.377963737796374,0.0240625,True,False,False,False
0.2,,2022-08-12,2022-09-09,28,13.0,0.2043,0.32,0.31,19.53,2022-08-25,0.115,early,13,20.5,19.5,0.640625,0.6290322580645161,292.0,0.0702054794520548,1.9711538461538463,0.024615384615384615,True,False,False,False
0.2,,2022-08-19,2022-09-16,28,14.0,0.1778,0.285,0.28,20.6,2022-09-06,0.135,early,18,14.999999999999996,14.500000000000002,0.5263157894736842,0.5178571428571429,308.5,0.048622366288492695,0.9859535386277685,0.020357142857142855,True,False,False,False
0.2,,2022-08-26,2022-09-23,28,15.5,0.1927,0.325,0.31,25.56,2022-09-06,0.135,early,11,19.0,17.5,0.5846153846153846,0.5645161290322581,342.5,0.05547445255474453,1.840743198407432,0.020967741935483872,True,False,False,False
0.2,,2022-09-02,2022-09-30,28,15.0,0.1981,0.335,0.32,25.47,2022-09-08,0.145,early,6,19.000000000000004,17.5,0.5671641791044777,0.546875,333.5,0.05697151424287857,3.46576711644178,0.022333333333333334,True,False,False,False
0.2,,2022-09-09,2022-10-07,28,13.0,0.2024,0.28,0.27,22.79,2022-10-05,0.085,early,26,19.5,18.5,0.6964285714285713,0.6851851851851852,288.0,0.06770833333333333,0.9505208333333333,0.02153846153846154,True,False,False,False
0.2,,2022-09-16,2022-10-14,28,15.0,0.2076,0.345,0.33,26.3,2022-10-13,0.035,early,27,30.999999999999993,29.500000000000004,0.8985507246376809,0.893939393939394,334.5,0.09267563527653212,1.2528372917012676,0.023,True,False,False,False
0.2,,2022-09-23,2022-10-21,28,18.0,0.2082,0.425,0.4,29.92,2022-10-13,0.125,early,20,30.0,27.500000000000004,0.7058823529411765,0.6875000000000001,402.5,0.07453416149068323,1.360248447204969,0.02361111111111111,True,False,False,False
0.2,,2022-09-30,2022-10-28,28,21.0,0.1981,0.515,0.49,31.62,2022-10-05,0.235,early,5,28.000000000000004,25.5,0.5436893203883496,0.5204081632653061,471.5,0.05938494167550372,4.335100742311772,0.024523809523809524,True,False,False,False
0.2,,2022-10-07,2022-11-04,28,21.0,0.195,0.5,0.48,31.36,2022-10-17,0.19,early,10,31.0,28.999999999999996,0.62,0.6041666666666666,470.0,0.06595744680851064,2.407446808510638,0.023809523809523808,True,False,False,False
0.2,,2022-10-14,2022-11-11,28,22.0,0.1962,0.535,0.51,32.02,2022-10-20,0.24,early,6,29.500000000000004,27.0,0.5514018691588786,0.5294117647058824,493.50000000000006,0.05977710233029382,3.6364403917595407,0.02431818181818182,True,False,False,False
0.2,,2022-10-21,2022-11-18,28,19.0,0.2004,0.405,0.4,29.69,2022-10-25,0.195,early,4,21.000000000000004,20.5,0.5185185185185186,0.5125,420.5,0.04994054696789537,4.557074910820453,0.02131578947368421,True,False,False,False
0.2,,2022-10-28,2022-11-25,28,13.0,0.2089,0.315,0.3,25.75,2022-11-10,0.095,early,13,22.0,20.5,0.6984126984126984,0.6833333333333333,291.5,0.07547169811320754,2.1190130624092887,0.02423076923076923,True,False,False,False
0.2,,2022-11-04,2022-12-02,28,11.5,0.2282,0.46,0.45,24.55,2022-11-14,0.19,early,10,27.0,26.0,0.5869565217391305,0.5777777777777777,276.0,0.09782608695652174,3.570652173913044,0.04,True,False,False,False
0.2,,2022-11-11,2022-12-09,28,12.5,0.19,0.275,0.26,22.52,2022-11-21,0.105,early,10,17.000000000000004,15.500000000000004,0.6181818181818183,0.5961538461538463,277.5,0.061261261261261274,2.2360360360360363,0.022000000000000002,True,False,False,False
0.2,,2022-11-18,2022-12-16,28,12.0,0.1876,0.305,0.3,23.12,2022-11-29,0.115,early,11,19.0,18.5,0.6229508196721312,0.6166666666666667,270.5,0.07024029574861368,2.3307007225676357,0.025416666666666667,True,False,False,False
0.2,,2022-11-25,2022-12-23,28,11.0,0.1961,0.285,0.28,20.5,2022-12-01,0.125,early,6,15.999999999999998,15.500000000000004,0.5614035087719298,0.5535714285714286,248.50000000000003,0.06438631790744466,3.9168343393695504,0.025909090909090906,True,False,False,False
0.2,,2022-12-02,2022-12-30,28,9.5,0.2073,0.265,0.25,19.06,2022-12-14,0.1,early,12,16.5,15.0,0.6226415094339622,0.6,216.5,0.07621247113163972,2.3181293302540413,0.027894736842105264,True,False,False,False
0.2,,2022-12-09,2023-01-06,28,11.0,0.2089,0.29,0.28,22.83,2022-12-13,0.14,early,4,14.999999999999996,14.000000000000002,0.5172413793103448,0.5,249.00000000000003,0.060240963855421666,5.496987951807227,0.026363636363636363,True,False,False,False
0.2,,2022-12-16,2023-01-13,28,10.5,0.1834,0.22,0.2,22.62,2022-12-21,0.105,early,5,11.5,9.500000000000002,0.5227272727272727,0.4750000000000001,232.0,0.04956896551724138,3.6185344827586206,0.02095238095238095,True,False,False,False
0.2,,2022-12-23,2023-01-20,28,9.5,0.2108,0.25,0.24,20.87,2023-01-03,0.115,early,11,13.5,12.499999999999998,0.54,0.5208333333333333,215.0,0.06279069767441861,2.083509513742072,0.02631578947368421,True,False,False,False
0.2,,2022-12-30,2023-01-27,28,10.0,0.1896,0.23,0.21,21.67,2023-01-05,0.105,early,6,12.5,10.5,0.5434782608695652,0.5,223.0,0.05605381165919283,3.409940209267564,0.023,True,False,False,False
0.2,,2023-01-06,2023-02-03,28,8.0,0.205,0.23,0.22,21.13,2023-01-13,0.11,early,7,12.000000000000002,11.0,0.5217391304347827,0.5,183.0,0.06557377049180328,3.4192037470725998,0.02875,True,False,False,False
0.2,,2023-01-13,2023-02-10,28,7.5,0.197,0.19,0.18,18.35,2023-01-24,0.095,early,11,9.5,8.5,0.5,0.4722222222222222,169.0,0.05621301775147929,1.8652501344809038,0.025333333333333333,True,False,False,False
0.2,,2023-01-20,2023-02-17,28,7.0,0.2466,0.265,0.26,19.85,2023-01-31,0.115,early,11,15.000000000000002,14.500000000000002,0.5660377358490567,0.5576923076923077,166.5,0.0900900900900901,2.98935298935299,0.03785714285714286,True,False,False,False
0.2,,2023-01-27,2023-02-24,28,7.0,0.2067,0.195,0.18,18.51,2023-02-01,0.095,early,5,10.0,8.5,0.5128205128205128,0.4722222222222222,159.5,0.06269592476489028,4.57680250783699,0.027857142857142858,True,False,False,False
0.2,,2023-02-03,2023-03-03,28,7.0,0.1999,0.185,0.17,18.33,2023-02-14,0.075,early,11,11.0,9.500000000000002,0.5945945945945946,0.5588235294117648,158.5,0.0694006309148265,2.302839116719243,0.02642857142857143,True,False,False,False
0.2,,2023-02-10,2023-03-10,28,8.0,0.2169,0.22,0.21,20.53,2023-02-14,0.08,early,4,14.000000000000002,13.0,0.6363636363636365,0.6190476190476191,182.0,0.07692307692307693,7.01923076923077,0.0275,True,False,False,False
0.2,,2023-02-17,2023-03-17,28,8.0,0.1788,0.16,0.15,20.02,2023-02-28,0.065,early,11,9.5,8.5,0.59375,0.5666666666666667,176.0,0.05397727272727273,1.791064049586777,0.02,True,False,False,False
0.2,,2023-02-24,2023-03-24,28,8.5,0.1933,0.195,0.18,21.67,2023-03-01,0.09,early,5,10.500000000000002,9.0,0.5384615384615385,0.5,189.50000000000003,0.0554089709762533,4.044854881266491,0.022941176470588236,True,False,False,False
0.2,,2023-03-03,2023-03-31,28,6.0,0.2225,0.19,0.18,18.49,2023-03-28,0.055,early,25,13.5,12.5,0.7105263157894737,0.6944444444444444,139.0,0.09712230215827339,1.4179856115107916,0.03166666666666667,True,False,False,False
0.2,,2023-03-10,2023-04-14,35,10.0,0.2529,0.375,0.34,24.8,2023-03-21,0.175,early,11,20.0,16.500000000000004,0.5333333333333333,0.48529411764705893,237.5,0.08421052631578947,2.7942583732057416,0.0375,True,False,False,False
0.2,,2023-03-17,2023-04-14,28,13.0,0.1923,0.335,0.3,25.51,2023-03-21,0.11,early,4,22.500000000000004,19.0,0.6716417910447762,0.6333333333333333,293.5,0.07666098807495743,6.995315161839866,0.02576923076923077,True,False,False,False
0.2,,2023-03-24,2023-04-21,28,9.0,0.1877,0.285,0.28,21.74,2023-03-29,0.135,early,5,14.999999999999996,14.500000000000002,0.5263157894736842,0.5178571428571429,208.5,0.07194244604316545,5.2517985611510785,0.03166666666666666,True,False,False,False
0.2,,2023-03-31,2023-04-28,28,7.0,0.1794,0.23,0.22,18.7,2023-04-06,0.105,early,6,12.5,11.5,0.5434782608695652,0.5227272727272727,163.0,0.07668711656441718,4.665132924335379,0.032857142857142856,True,False,False,False
0.2,,2023-04-14,2023-05-12,28,5.5,0.1985,0.185,0.17,17.07,2023-04-27,0.065,early,13,12.0,10.500000000000002,0.6486486486486487,0.6176470588235295,128.5,0.0933852140077821,2.6219694702184975,0.03363636363636364,True,False,False,False
0.2,,2023-04-21,2023-05-19,28,6.0,0.2107,0.16,0.15,16.77,2023-04-28,0.065,early,7,9.5,8.5,0.59375,0.5666666666666667,136.0,0.06985294117647059,3.6423319327731094,0.02666666666666667,True,False,False,False
0.2,,2023-04-28,2023-05-26,28,5.5,0.194,0.135,0.13,15.78,2023-05-11,0.065,early,13,7.000000000000001,6.5,0.5185185185185186,0.5,123.50000000000001,0.05668016194331984,1.5914045468701339,0.024545454545454547,True,False,False,False
0.2,,2023-05-05,2023-06-02,28,5.5,0.2077,0.15,0.14,17.19,2023-05-12,0.075,early,7,7.5,6.500000000000002,0.5,0.46428571428571436,125.00000000000001,0.05999999999999999,3.1285714285714277,0.02727272727272727,True,False,False,False
0.2,,2023-05-12,2023-06-09,28,5.0,0.1905,0.145,0.14,17.03,2023-05-18,0.065,early,6,7.999999999999999,7.500000000000001,0.5517241379310345,0.5357142857142857,114.5,0.06986899563318777,4.250363901018923,0.028999999999999998,True,False,False,False
0.2,,2023-05-19,2023-06-16,28,5.0,0.1714,0.135,0.13,16.81,2023-05-30,0.065,early,11,7.000000000000001,6.5,0.5185185185185186,0.5,113.5,0.061674008810572695,2.046455746896276,0.027000000000000003,True,False,False,False
0.2,,2023-05-26,2023-06-23,28,5.0,0.1984,0.14,0.13,17.95,2023-06-01,0.045,early,6,9.500000000000002,8.5,0.6785714285714286,0.6538461538461539,114.0,0.08333333333333334,5.0694444444444455,0.028000000000000004,True,False,True,False
0.2,,2023-06-02,2023-06-30,28,3.5,0.2305,0.095,0.09,14.6,2023-06-13,0.045,early,11,5.0,4.5,0.5263157894736842,0.5,79.5,0.06289308176100629,2.086906803887936,0.027142857142857142,True,False,True,False
0.2,,2023-06-09,2023-07-14,35,3.5,0.1637,0.1,0.09,13.83,2023-06-20,0.05,early,11,5.0,3.9999999999999996,0.5,0.4444444444444444,80.0,0.0625,2.0738636363636362,0.028571428571428574,True,False,True,False
0.2,,2023-06-16,2023-07-14,28,3.0,0.2143,0.1,0.09,13.54,2023-06-22,0.035,early,6,6.5,5.499999999999999,0.65,0.611111111111111,70.0,0.09285714285714286,5.648809523809525,0.03333333333333333,True,False,True,False
0.2,,2023-06-30,2023-07-28,28,26.0,0.2045,0.575,0.55,13.59,2023-07-12,0.26,early,12,31.499999999999993,29.000000000000004,0.5478260869565217,0.5272727272727272,577.5,0.054545454545454536,1.659090909090909,0.022115384615384613,True,False,False,False
0.2,,2023-07-07,2023-08-04,28,30.0,0.1981,0.695,0.61,14.83,2023-07-12,0.325,early,5,36.99999999999999,28.499999999999996,0.5323741007194244,0.4672131147540983,669.5,0.055265123226288265,4.0343539955190435,0.023166666666666665,True,False,False,False
0.2,,2023-07-14,2023-08-11,28,26.0,0.2081,0.63,0.61,13.34,2023-07-24,0.24,early,10,39.0,37.0,0.6190476190476191,0.6065573770491803,583.0,0.06689536878216124,2.441680960548885,0.02423076923076923,True,False,False,False
0.2,,2023-07-21,2023-08-18,28,25.0,0.1996,0.63,0.62,13.6,2023-07-26,0.275,early,5,35.5,34.5,0.5634920634920635,0.5564516129032258,563.0,0.0630550621669627,4.603019538188277,0.0252,True,False,False,False
0.2,,2023-07-28,2023-08-25,28,23.0,0.2006,0.53,0.5,13.33,2023-08-21,0.135,early,24,39.5,36.5,0.7452830188679245,0.73,513.0,0.0769980506822612,1.1710120207927226,0.023043478260869565,True,False,False,False
0.2,,2023-08-04,2023-09-01,28,36.0,0.2013,0.95,0.88,17.1,2023-08-14,0.33,early,10,61.999999999999986,55.00000000000001,0.6526315789473682,0.6250000000000001,815.0,0.07607361963190182,2.7766871165644167,0.02638888888888889,True,False,False,False
0.2,,2023-08-11,2023-09-08,28,31.0,0.1961,0.755,0.71,14.84,2023-08-21,0.265,early,10,49.0,44.49999999999999,0.6490066225165563,0.6267605633802816,695.5,0.0704529115744069,2.571531272465852,0.02435483870967742,True,False,False,False
0.2,,2023-08-18,2023-09-15,28,32.0,0.1969,0.77,0.76,17.3,2023-08-23,0.275,early,5,49.5,48.5,0.6428571428571429,0.6381578947368421,717.0,0.06903765690376569,5.039748953974895,0.0240625,True,False,False,False
0.2,,2023-08-25,2023-09-22,28,25.0,0.1965,0.49,0.47,15.68,2023-08-29,0.215,early,4,27.500000000000004,25.5,0.5612244897959184,0.5425531914893617,549.0,0.05009107468123862,4.570810564663024,0.0196,True,False,False,False
0.2,,2023-09-01,2023-09-29,28,19.5,0.191,0.455,0.44,13.09,2023-09-11,0.22,early,10,23.5,22.0,0.5164835164835165,0.5,435.50000000000006,0.053960964408725595,1.9695752009184844,0.023333333333333334,True,False,False,False
0.2,,2023-09-08,2023-10-06,28,21.0,0.2033,0.465,0.45,13.84,2023-09-13,0.205,early,5,26.0,24.500000000000004,0.5591397849462365,0.5444444444444445,466.5,0.055734190782422297,4.068595927116828,0.022142857142857145,True,False,False,False
