short_delta_target,wing_delta_width,vix_threshold,entry_date,expiry,actual_dte,short_strike,long_strike,spread_width,short_delta,long_delta,short_mid,short_bid,net_credit_mid,net_credit_worst,credit_pct_of_width,max_loss,vix_on_entry,near_iv,far_iv,sigma_fwd,fwd_vol_factor,exit_date,exit_net_value,exit_type,days_held,net_pnl,net_pnl_worst,pnl_pct,roc,annualized_roc,is_win,is_open,split_flag,missing_exit_data
0.35,0.1,30.0,2019-05-31,2019-06-21,21,125.0,120.0,5.0,-0.3591,-0.2052,2.8,2.6,1.4749999999999999,1.1500000000000001,0.295,352.50000000000006,18.71,0.41447989420999864,0.32692069256695544,0.241225634254638,0.5819959849063743,2019-06-06,0.6500000000000001,early,6,82.49999999999997,50.0,0.5593220338983049,0.23404255319148926,14.237588652482264,True,False,False,False
0.35,0.1,30.0,2019-08-30,2019-09-20,21,165.0,160.0,5.0,-0.4051,-0.2776,4.3,4.0,1.6999999999999997,1.2000000000000002,0.33999999999999997,330.0,18.98,0.43368259099808076,0.3208511507448529,0.19772231622634834,0.45591481034852827,2019-09-10,0.675,early,11,102.49999999999997,52.500000000000014,0.6029411764705882,0.3106060606060605,10.306473829201098,True,False,False,False
0.35,0.1,30.0,2019-11-29,2019-12-20,21,170.0,165.0,5.0,-0.3611,-0.232,3.5,3.3,1.575,1.25,0.315,342.5,12.62,0.35277107834741117,0.28663277701136064,0.22459193042355996,0.6366506332539552,2019-12-20,5.0,expiry,21,-342.5,-375.0,-2.1746031746031744,-1.0,-17.38095238095238,False,False,False,False
0.35,0.1,30.0,2020-05-29,2020-06-19,21,155.0,145.0,10.0,-0.3829,-0.2294,4.7,4.5,1.5,-0.20000000000000018,0.15,850.0,27.51,0.4567994601498076,0.40002719834155653,0.3514808229162361,0.7694422904986967,2020-06-03,-0.5249999999999999,early,5,202.5,32.49999999999997,1.35,0.23823529411764705,17.391176470588235,True,False,False,False
0.35,0.1,30.0,2021-02-26,2021-03-19,21,195.0,190.0,5.0,-0.3334,-0.2362,4.45,4.1,1.725,0.8999999999999995,0.34500000000000003,327.5,27.95,0.34154748197293644,0.3200418908288352,0.30291237836662954,0.8868821887278083,2021-03-10,0.7,early,12,102.50000000000001,19.99999999999995,0.5942028985507247,0.31297709923664124,9.519720101781171,True,False,False,False
0.35,0.1,30.0,2021-08-27,2021-09-17,21,200.0,195.0,5.0,-0.3869,-0.2605,4.2,3.7,1.8000000000000003,1.0,0.36000000000000004,320.0,16.39,0.23156383494721983,0.20997984128100147,0.19220776990302196,0.8300422643580407,2021-08-31,0.7749999999999999,early,4,102.50000000000003,22.500000000000007,0.5694444444444445,0.3203125000000001,29.22851562500001,True,False,False,False
0.35,0.1,30.0,2021-10-29,2021-11-19,21,190.0,185.0,5.0,-0.4156,-0.2375,2.925,2.65,1.4499999999999997,0.8499999999999999,0.2899999999999999,355.0,16.26,0.17283511852990627,0.32251117988191125,0.39952418370169324,2.3115914583792305,2021-11-03,0.475,early,5,97.49999999999997,37.499999999999986,0.6724137931034482,0.2746478873239436,20.04929577464788,True,False,False,False
0.35,0.1,30.0,2024-05-31,2024-06-21,21,320.0,310.0,10.0,-0.3438,-0.2073,5.95,5.6,3.0250000000000004,2.1999999999999997,0.30250000000000005,697.5,12.92,0.3305962888386464,0.2643903608528934,0.20089432657606665,0.607672661062801,2024-06-21,0.0,early,21,302.50000000000006,219.99999999999997,1.0,0.43369175627240153,7.5379757637822165,True,False,False,False
0.35,0.1,30.0,2024-08-30,2024-09-20,21,350.0,340.0,10.0,-0.3294,-0.2239,6.6,6.4,2.55,2.2,0.255,745.0,15.0,0.3171060466878694,0.2543159157782093,0.19433692430205912,0.6128452179700845,2024-09-05,0.525,early,6,202.5,167.50000000000003,0.7941176470588236,0.27181208053691275,16.53523489932886,True,False,False,False
0.35,0.1,30.0,2024-09-27,2024-10-18,21,370.0,360.0,10.0,-0.4128,-0.2411,5.9,5.7,3.0500000000000003,2.6,0.30500000000000005,694.9999999999999,16.96,0.17861191169697208,0.28890825255184005,0.3494886277648257,1.9566927224750734,2024-10-08,1.475,early,11,157.50000000000003,112.5,0.516393442622951,0.2266187050359713,7.519620667102685,True,False,False,False
