time,open,high,low,close,volume,wap
2024-02-16 09:30:00-05:00,104.37,104.55,102.89,104.11,3219870.0,103.9443
2024-02-16 09:31:00-05:00,103.93,104.24,102.52,103.4,1118600.0,103.284
2024-02-16 09:32:00-05:00,103.3,105.1,102.6,105.01,1223000.0,103.6276
2024-02-16 09:33:00-05:00,105.05,105.2,103.42,104.59,1107320.0,104.3802
2024-02-16 09:34:00-05:00,104.61,106.54,104.55,106.33,1465510.0,105.7489
2024-02-16 09:35:00-05:00,106.28,107.6,106.23,107.09,1251090.0,107.0657
2024-02-16 09:36:00-05:00,107.01,107.3,105.63,106.64,1197790.0,106.5787
2024-02-16 09:37:00-05:00,106.65,107.16,106.4,106.48,600580.0,106.7265
2024-02-16 09:38:00-05:00,106.4,107.4,106.27,107.3,641680.0,106.8959
2024-02-16 09:39:00-05:00,107.21,107.5,106.39,106.92,837130.0,107.0793
2024-02-16 09:40:00-05:00,106.91,107.6,106.5,106.79,887470.0,107.09
2024-02-16 09:41:00-05:00,106.68,107.79,106.54,107.7,579640.0,107.1921
2024-02-16 09:42:00-05:00,107.67,107.75,106.81,107.45,424130.0,107.1321
2024-02-16 09:43:00-05:00,107.27,107.5,106.0,106.18,637640.0,106.7812
2024-02-16 09:44:00-05:00,106.39,106.39,105.0,105.69,993350.0,105.5018
2024-02-16 09:45:00-05:00,105.7,106.2,105.0,105.53,689710.0,105.6301
2024-02-16 09:46:00-05:00,105.6,105.76,104.2,104.82,1069030.0,104.7204
2024-02-16 09:47:00-05:00,104.97,105.7,104.5,105.11,637600.0,105.046
2024-02-16 09:48:00-05:00,105.27,105.5,104.0,104.25,832140.0,104.5721
2024-02-16 09:49:00-05:00,104.02,104.18,101.97,102.46,1593470.0,103.1315
2024-02-16 09:50:00-05:00,102.65,102.65,100.61,101.9,1688400.0,101.3118
2024-02-16 09:51:00-05:00,101.98,101.99,99.5,99.52,2090070.0,100.4861
2024-02-16 09:52:00-05:00,99.5,99.68,95.1,95.55,3425000.0,97.7421
2024-02-16 09:53:00-05:00,95.81,96.48,94.1,96.09,2138260.0,95.4031
2024-02-16 09:54:00-05:00,96.11,97.1,94.85,95.0,1929610.0,95.5813
2024-02-16 09:55:00-05:00,95.12,96.0,92.15,93.5,2603070.0,93.8986
2024-02-16 09:56:00-05:00,93.49,94.8,92.5,94.51,1655500.0,93.6423
2024-02-16 09:57:00-05:00,94.37,95.4,93.75,94.7,1467820.0,94.6307
2024-02-16 09:58:00-05:00,94.59,94.9,92.5,93.2,1469850.0,93.175
2024-02-16 09:59:00-05:00,93.24,94.5,92.2,92.51,1665140.0,92.9574
2024-02-16 10:00:00-05:00,92.63,92.76,90.2,91.61,2362850.0,91.1039
2024-02-16 10:01:00-05:00,91.61,92.08,89.25,89.65,1775220.0,90.5141
2024-02-16 10:02:00-05:00,89.77,89.92,87.84,89.51,2732150.0,88.7615
2024-02-16 10:03:00-05:00,89.4,89.93,87.03,87.22,2233860.0,88.2692
2024-02-16 10:04:00-05:00,87.26,88.78,87.0,88.31,2127620.0,87.9215
2024-02-16 10:05:00-05:00,88.21,88.9,87.0,87.01,1526710.0,87.7353
2024-02-16 10:06:00-05:00,87.01,88.8,86.5,88.64,1680530.0,87.3395
2024-02-16 10:07:00-05:00,88.75,89.78,88.3,89.49,1646240.0,88.8141
2024-02-16 10:08:00-05:00,89.7,90.8,89.2,90.44,1579430.0,89.8899
2024-02-16 10:09:00-05:00,90.4,92.71,90.21,92.52,2082630.0,91.6079
2024-02-16 10:10:00-05:00,92.45,93.6,92.35,93.15,1900840.0,92.8838
2024-02-16 10:11:00-05:00,93.08,93.17,90.22,90.27,1519140.0,91.7071
2024-02-16 10:12:00-05:00,90.44,91.29,89.75,90.09,1562610.0,90.3768
2024-02-16 10:13:00-05:00,89.86,91.41,89.75,90.65,695810.0,90.7884
2024-02-16 10:14:00-05:00,90.55,90.67,89.8,89.84,760420.0,90.108
2024-02-16 10:15:00-05:00,89.91,89.92,88.59,89.82,970840.0,89.2951
2024-02-16 10:16:00-05:00,89.9,91.34,89.63,90.74,955100.0,90.6317
2024-02-16 10:17:00-05:00,90.55,90.9,89.84,90.6,506150.0,90.2894
2024-02-16 10:18:00-05:00,90.43,90.59,90.0,90.13,361980.0,90.2401
2024-02-16 10:19:00-05:00,90.04,90.16,88.8,89.07,902860.0,89.3582
2024-02-16 10:20:00-05:00,89.13,89.7,87.8,87.82,984220.0,88.6221
2024-02-16 10:21:00-05:00,87.95,89.4,87.5,89.3,1144250.0,88.0581
2024-02-16 10:22:00-05:00,89.2,89.28,87.88,88.1,623610.0,88.528
2024-02-16 10:23:00-05:00,87.98,89.39,87.8,89.08,506720.0,88.7359
2024-02-16 10:24:00-05:00,89.15,89.15,87.8,87.8,543460.0,88.4535
2024-02-16 10:25:00-05:00,87.71,88.66,87.7,87.85,354410.0,88.1334
2024-02-16 10:26:00-05:00,87.85,88.3,87.5,87.77,667290.0,87.7789
2024-02-16 10:27:00-05:00,87.8,88.1,87.5,87.81,575910.0,87.7415
2024-02-16 10:28:00-05:00,87.82,89.39,87.74,89.3,951320.0,88.7457
2024-02-16 10:29:00-05:00,89.25,89.7,88.8,89.01,433260.0,89.278
2024-02-16 10:30:00-05:00,89.05,89.51,88.0,88.29,555550.0,88.8298
2024-02-16 10:31:00-05:00,88.16,88.75,87.8,88.7,539050.0,88.196
2024-02-16 10:32:00-05:00,88.65,88.8,87.5,87.78,545000.0,88.0228
2024-02-16 10:33:00-05:00,87.79,88.8,87.25,87.88,814920.0,87.9637
2024-02-16 10:34:00-05:00,87.89,88.1,87.01,87.39,594960.0,87.3983
2024-02-16 10:35:00-05:00,87.49,87.7,87.0,87.0,824390.0,87.1724
2024-02-16 10:36:00-05:00,87.0,87.17,86.5,86.9,1113760.0,86.8116
2024-02-16 10:37:00-05:00,86.84,88.38,86.55,88.17,1019990.0,87.5297
2024-02-16 10:38:00-05:00,88.23,88.34,87.36,87.79,343990.0,87.891
2024-02-16 10:39:00-05:00,87.7,88.8,87.6,88.7,621070.0,88.2575
2024-02-16 10:40:00-05:00,88.78,89.8,88.63,89.58,842780.0,89.2534
2024-02-16 10:41:00-05:00,89.71,89.98,89.1,89.45,551440.0,89.5758
2024-02-16 10:42:00-05:00,89.42,90.3,89.2,90.05,678150.0,89.9304
2024-02-16 10:43:00-05:00,90.05,90.5,89.84,90.31,688090.0,90.1372
2024-02-16 10:44:00-05:00,90.3,90.37,89.6,90.16,583310.0,90.068
2024-02-16 10:45:00-05:00,90.3,90.3,89.6,89.71,275580.0,89.9785
2024-02-16 10:46:00-05:00,89.64,90.1,89.2,89.81,430550.0,89.7205
2024-02-16 10:47:00-05:00,89.7,89.94,89.3,89.43,295520.0,89.5764
2024-02-16 10:48:00-05:00,89.4,89.7,89.08,89.08,247900.0,89.2834
2024-02-16 10:49:00-05:00,89.08,89.36,88.21,88.7,531160.0,88.8137
2024-02-16 10:50:00-05:00,88.89,89.26,88.22,88.33,390110.0,88.6532
2024-02-16 10:51:00-05:00,88.32,88.99,88.21,88.76,207330.0,88.6338
2024-02-16 10:52:00-05:00,88.43,88.72,88.21,88.27,155150.0,88.5035
2024-02-16 10:53:00-05:00,88.37,88.7,88.27,88.48,191270.0,88.5445
2024-02-16 10:54:00-05:00,88.42,89.1,88.4,89.05,267580.0,88.8149
2024-02-16 10:55:00-05:00,89.05,89.1,88.2,88.21,299510.0,88.5667
2024-02-16 10:56:00-05:00,88.21,88.5,88.0,88.29,444920.0,88.1173
2024-02-16 10:57:00-05:00,88.29,88.29,88.0,88.01,219150.0,88.0841
2024-02-16 10:58:00-05:00,88.0,88.55,87.85,88.12,319850.0,88.2055
2024-02-16 10:59:00-05:00,88.11,88.7,88.05,88.61,177000.0,88.3446
2024-02-16 11:00:00-05:00,88.69,89.1,88.5,89.0,272850.0,88.8259
2024-02-16 11:01:00-05:00,88.96,89.4,88.95,89.33,263460.0,89.1846
2024-02-16 11:02:00-05:00,89.44,89.47,89.1,89.38,234910.0,89.3296
2024-02-16 11:03:00-05:00,89.33,89.9,89.25,89.61,355310.0,89.6419
2024-02-16 11:04:00-05:00,89.65,89.84,89.5,89.7,244920.0,89.6593
2024-02-16 11:05:00-05:00,89.71,90.16,89.2,89.44,657160.0,89.8093
2024-02-16 11:06:00-05:00,89.59,89.74,89.49,89.55,158990.0,89.5786
2024-02-16 11:07:00-05:00,89.59,89.64,88.98,89.2,277390.0,89.2061
2024-02-16 11:08:00-05:00,89.28,89.42,89.15,89.2,138950.0,89.3017
2024-02-16 11:09:00-05:00,89.24,89.25,88.64,88.86,266070.0,88.9708
2024-02-16 11:10:00-05:00,88.81,89.14,88.7,89.08,230870.0,88.9192
2024-02-16 11:11:00-05:00,89.03,89.93,89.03,89.6,376290.0,89.6126
2024-02-16 11:12:00-05:00,89.67,90.1,89.5,89.91,395560.0,89.9022
2024-02-16 11:13:00-05:00,89.91,91.1,89.91,91.07,842630.0,90.6422
2024-02-16 11:14:00-05:00,91.04,91.7,91.0,91.4,736430.0,91.3544
2024-02-16 11:15:00-05:00,91.45,91.8,91.03,91.45,606530.0,91.5174
2024-02-16 11:16:00-05:00,91.41,91.9,91.1,91.5,543050.0,91.5481
2024-02-16 11:17:00-05:00,91.44,91.49,90.86,90.86,478930.0,91.1041
2024-02-16 11:18:00-05:00,90.86,91.39,90.0,90.35,486630.0,90.6283
2024-02-16 11:19:00-05:00,90.28,90.5,89.57,89.93,375850.0,89.9992
2024-02-16 11:20:00-05:00,89.92,90.77,89.79,90.21,453840.0,90.2308
2024-02-16 11:21:00-05:00,90.37,90.6,90.21,90.43,177030.0,90.3667
