time,open,high,low,close,volume,wap
2026-05-29 09:30:00-04:00,115.67,116.0,112.76,113.15,159762.0,114.35757
2026-05-29 09:31:00-04:00,113.15,114.95,112.25,112.425,31718.0,113.09412
2026-05-29 09:32:00-04:00,112.33,113.1688,112.02,112.08,27681.0,112.51993
2026-05-29 09:33:00-04:00,112.24,112.85,108.3,108.78,151807.0,110.60079
2026-05-29 09:34:00-04:00,108.48,109.7583,108.31,108.8001,31904.0,109.13749
2026-05-29 09:35:00-04:00,108.64,109.62,107.72,107.93,55745.0,108.76442
2026-05-29 09:36:00-04:00,108.375,108.53,106.7,107.4,39207.0,107.42744
2026-05-29 09:37:00-04:00,107.19,107.99,106.79,107.72,39725.0,107.31784
2026-05-29 09:38:00-04:00,107.85,108.75,107.54,107.79,32494.0,108.23814
2026-05-29 09:39:00-04:00,107.82,108.2,106.7,107.66,38269.0,107.3245
2026-05-29 09:40:00-04:00,107.69,108.52,106.75,106.865,47697.0,107.6181
2026-05-29 09:41:00-04:00,106.8,107.74,106.75,107.65,35188.0,106.9516
2026-05-29 09:42:00-04:00,107.74,107.9733,106.88,107.37,23275.0,107.34758
2026-05-29 09:43:00-04:00,107.145,107.6,106.88,107.15,30866.0,107.16335
2026-05-29 09:44:00-04:00,107.05,107.38,106.48,107.375,25118.0,106.94153
2026-05-29 09:45:00-04:00,107.37,107.76,106.75,107.65,19745.0,107.23658
2026-05-29 09:46:00-04:00,107.68,108.1063,107.29,108.0,14249.0,107.79166
2026-05-29 09:47:00-04:00,107.995,108.74,107.895,108.34,26509.0,108.32884
2026-05-29 09:48:00-04:00,108.38,108.68,108.09,108.45,16341.0,108.44952
2026-05-29 09:49:00-04:00,108.45,108.72,108.0,108.08,19806.0,108.36753
2026-05-29 09:50:00-04:00,108.24,109.0,107.0,107.21,30061.0,107.92659
2026-05-29 09:51:00-04:00,107.347,107.41,106.83,106.83,14371.0,107.12985
2026-05-29 09:52:00-04:00,106.99,107.76,106.4123,107.345,62780.0,107.01267
2026-05-29 09:53:00-04:00,107.445,107.9,106.88,106.88,43141.0,107.28248
2026-05-29 09:54:00-04:00,106.81,107.44,106.46,106.48,59450.0,106.84424
2026-05-29 09:55:00-04:00,106.42,106.7,106.0,106.11,32099.0,106.19413
2026-05-29 09:56:00-04:00,106.1725,107.14,106.1201,107.06,20533.0,106.623
2026-05-29 09:57:00-04:00,107.2499,107.43,106.99,107.07,19954.0,107.28107
2026-05-29 09:58:00-04:00,107.11,107.49,106.92,107.49,9127.0,107.16674
2026-05-29 09:59:00-04:00,107.375,107.4999,106.52,106.86,37812.0,106.88419
2026-05-29 10:00:00-04:00,107.02,107.02,106.05,106.05,20037.0,106.42203
2026-05-29 10:01:00-04:00,106.04,106.28,105.36,105.43,47330.0,105.79088
2026-05-29 10:02:00-04:00,105.435,105.435,104.55,104.98,51624.0,104.97175
2026-05-29 10:03:00-04:00,105.3375,105.3375,104.6,104.6783,28861.0,104.79783
2026-05-29 10:04:00-04:00,104.75,104.97,104.33,104.465,44790.0,104.58414
2026-05-29 10:05:00-04:00,104.44,104.845,104.27,104.66,26697.0,104.52161
2026-05-29 10:06:00-04:00,104.8,104.95,104.59,104.87,30373.0,104.78545
2026-05-29 10:07:00-04:00,104.94,105.095,104.36,104.585,27790.0,104.79924
2026-05-29 10:08:00-04:00,104.62,104.745,104.11,104.34,36407.0,104.41267
2026-05-29 10:09:00-04:00,104.48,104.98,104.46,104.46,45337.0,104.77721
2026-05-29 10:10:00-04:00,104.485,105.49,104.48,105.2999,28693.0,104.9333
2026-05-29 10:11:00-04:00,104.99,105.23,104.57,105.23,27774.0,104.82439
2026-05-29 10:12:00-04:00,105.2,105.8,105.0,105.3399,28064.0,105.49668
2026-05-29 10:13:00-04:00,105.1,105.29,104.715,104.715,20608.0,104.96427
2026-05-29 10:14:00-04:00,104.78,105.16,104.69,105.15,26608.0,104.96279
2026-05-29 10:15:00-04:00,105.11,105.46,104.29,104.335,65784.0,104.96447
2026-05-29 10:16:00-04:00,104.25,105.66,104.12,105.17,66271.0,104.8664
2026-05-29 10:17:00-04:00,105.08,105.39,104.92,104.92,36062.0,105.13674
2026-05-29 10:18:00-04:00,104.9,104.9,104.3401,104.3401,11515.0,104.52897
2026-05-29 10:19:00-04:00,104.4,104.99,104.28,104.82,28267.0,104.45749
