time,open,high,low,close,volume,wap
2026-05-29 09:30:00-04:00,250.19,252.0,248.6,251.3,481503.0,250.514
2026-05-29 09:31:00-04:00,251.3,251.88,249.55,251.77,68020.0,250.945
2026-05-29 09:32:00-04:00,251.25,254.71,251.25,254.52,153065.0,252.816
2026-05-29 09:33:00-04:00,254.35,257.95,253.95,257.84,167324.0,256.281
2026-05-29 09:34:00-04:00,257.63,258.14,253.8,255.03,145072.0,256.23
2026-05-29 09:35:00-04:00,254.84,255.61,254.46,254.58,88822.0,255.051
2026-05-29 09:36:00-04:00,254.58,256.0,253.36,255.1,78420.0,254.664
2026-05-29 09:37:00-04:00,255.24,255.24,253.5,255.13,53327.0,254.283
2026-05-29 09:38:00-04:00,254.99,256.73,254.99,256.33,53885.0,255.925
2026-05-29 09:39:00-04:00,256.44,256.81,254.0,254.61,47361.0,255.383
2026-05-29 09:40:00-04:00,254.52,255.79,254.31,254.47,54247.0,255.028
2026-05-29 09:41:00-04:00,254.78,257.1,254.62,256.7,70850.0,256.177
2026-05-29 09:42:00-04:00,256.65,257.0,255.47,255.75,27564.0,256.382
2026-05-29 09:43:00-04:00,256.06,256.49,255.34,255.38,26055.0,255.891
2026-05-29 09:44:00-04:00,255.54,257.77,255.52,256.77,49062.0,256.824
2026-05-29 09:45:00-04:00,257.06,257.55,256.11,256.64,41020.0,256.779
2026-05-29 09:46:00-04:00,256.46,257.0,255.31,255.68,36035.0,256.146
2026-05-29 09:47:00-04:00,255.73,259.41,255.32,259.1,139787.0,258.458
2026-05-29 09:48:00-04:00,259.25,259.85,259.1,259.57,70664.0,259.483
2026-05-29 09:49:00-04:00,259.48,259.7,257.72,258.0,89992.0,258.838
2026-05-29 09:50:00-04:00,258.11,259.0,257.5,258.74,50674.0,258.546
2026-05-29 09:51:00-04:00,258.84,259.2,258.27,258.68,37212.0,258.683
2026-05-29 09:52:00-04:00,258.72,258.81,256.91,256.97,38932.0,257.703
2026-05-29 09:53:00-04:00,257.18,257.97,256.8,257.58,56981.0,257.474
2026-05-29 09:54:00-04:00,257.79,257.79,256.32,256.56,47927.0,256.899
2026-05-29 09:55:00-04:00,256.56,256.97,256.37,256.57,43963.0,256.656
2026-05-29 09:56:00-04:00,256.52,257.08,256.18,257.0,22506.0,256.77
2026-05-29 09:57:00-04:00,256.91,257.29,256.21,256.89,17014.0,256.683
2026-05-29 09:58:00-04:00,256.9,257.01,255.71,256.63,48719.0,256.312
2026-05-29 09:59:00-04:00,256.79,257.78,256.41,257.67,33646.0,256.979
2026-05-29 10:00:00-04:00,257.63,259.23,257.31,258.83,69519.0,258.322
2026-05-29 10:01:00-04:00,258.98,259.2,258.05,258.81,39640.0,258.72
2026-05-29 10:02:00-04:00,258.65,259.92,258.38,258.8,80424.0,259.326
2026-05-29 10:03:00-04:00,258.96,259.52,258.21,258.38,38882.0,259.048
2026-05-29 10:04:00-04:00,258.3,258.55,257.59,258.01,27565.0,257.918
2026-05-29 10:05:00-04:00,258.11,258.3,257.19,257.27,32761.0,257.794
2026-05-29 10:06:00-04:00,257.14,257.46,256.08,256.77,72687.0,256.609
2026-05-29 10:07:00-04:00,256.79,256.98,255.34,255.6,38161.0,256.1
2026-05-29 10:08:00-04:00,255.36,255.74,254.62,254.8,53174.0,255.113
2026-05-29 10:09:00-04:00,254.85,255.07,254.37,254.37,24775.0,254.691
2026-05-29 10:10:00-04:00,254.42,255.31,253.73,253.76,41690.0,254.549
2026-05-29 10:11:00-04:00,253.82,254.99,253.64,254.83,24923.0,254.472
2026-05-29 10:12:00-04:00,254.91,256.13,254.84,256.0,49248.0,255.556
2026-05-29 10:13:00-04:00,255.95,256.07,255.05,255.19,31981.0,255.491
2026-05-29 10:14:00-04:00,255.19,255.51,252.9,252.93,91456.0,253.87
2026-05-29 10:15:00-04:00,253.12,253.54,252.45,252.66,43688.0,252.875
2026-05-29 10:16:00-04:00,252.53,252.94,252.29,252.29,41014.0,252.579
2026-05-29 10:17:00-04:00,252.23,252.39,251.36,251.45,49749.0,251.713
2026-05-29 10:18:00-04:00,251.43,251.99,251.29,251.87,29651.0,251.686
2026-05-29 10:19:00-04:00,251.87,252.31,251.37,251.37,39131.0,251.812
2026-05-29 10:20:00-04:00,252.0,252.55,251.05,252.26,29684.0,251.827
2026-05-29 10:21:00-04:00,252.22,252.99,251.84,252.47,46272.0,252.394
2026-05-29 10:22:00-04:00,252.47,253.45,251.86,252.93,61642.0,252.734
2026-05-29 10:23:00-04:00,252.72,252.93,251.31,251.52,39293.0,251.948
2026-05-29 10:24:00-04:00,251.52,252.65,251.12,251.33,42652.0,251.615
2026-05-29 10:25:00-04:00,251.44,251.73,250.35,250.44,75288.0,250.86
2026-05-29 10:26:00-04:00,250.44,250.51,249.67,249.81,69166.0,250.041
2026-05-29 10:27:00-04:00,249.96,251.5,249.86,251.5,36649.0,250.713
2026-05-29 10:28:00-04:00,251.21,252.04,251.09,251.52,52091.0,251.577
2026-05-29 10:29:00-04:00,251.6,252.34,250.67,252.34,36850.0,251.472
2026-05-29 10:30:00-04:00,252.4,253.52,252.2,253.29,51732.0,252.881
2026-05-29 10:31:00-04:00,253.29,253.52,252.79,252.85,30110.0,253.209
2026-05-29 10:32:00-04:00,253.2,253.68,252.38,252.7,48140.0,253.15
2026-05-29 10:33:00-04:00,252.57,253.5,252.48,253.26,24977.0,253.085
2026-05-29 10:34:00-04:00,253.41,254.22,252.88,254.11,31591.0,253.525
2026-05-29 10:35:00-04:00,254.09,254.44,252.25,252.25,41039.0,253.613
2026-05-29 10:36:00-04:00,252.49,252.93,252.03,252.91,22042.0,252.353
