time,timestamp,price,open,high,low,close,volume,vwap
2026-09-01 14:25:00,1788287100,165.4,165.55,165.56,165.24,165.515,68527,165.42908
2026-09-01 14:30:00,1788287400,165.64499999999998,165.56,165.84,165.45,165.6,44074,165.60364
2026-09-01 14:35:00,1788287700,165.58505000000002,165.6,165.68,165.4901,165.59,40122,165.56601
2026-09-01 14:40:00,1788288000,165.3725,165.59,165.64,165.105,165.105,87664,165.33641
2026-09-01 14:45:00,1788288300,165.08505000000002,165.13,165.3,164.8701,165.295,55195,165.08085
2026-09-01 14:50:00,1788288600,165.315,165.26,165.44,165.19,165.39,47435,165.31388
2026-09-01 14:55:00,1788288900,165.5815,165.42,165.773,165.39,165.77,53294,165.55635
2026-09-01 15:00:00,1788289200,165.9875,165.74,166.235,165.74,166.13,73707,166.03406
2026-09-01 15:05:00,1788289500,166.205,166.18,166.33,166.08,166.125,61275,166.18066
2026-09-01 15:10:00,1788289800,166.31,166.175,166.46,166.16,166.33,54420,166.31915
2026-09-01 15:15:00,1788290100,166.32,166.37,166.41,166.23,166.24,61809,166.34813
2026-09-01 15:20:00,1788290400,166.34,166.26,166.56,166.12,166.55,56763,166.25247
2026-09-01 15:25:00,1788290700,166.93,166.57,167.29,166.57,167.205,58255,166.95227
2026-09-01 15:30:00,1788291000,166.7921,167.25,167.27,166.3142,166.74,82514,166.78163
2026-09-01 15:35:00,1788291300,166.4244,166.72,166.72,166.1288,166.13,64922,166.51659
2026-09-01 15:40:00,1788291600,166.3425,166.12,166.565,166.12,166.47,56532,166.38253
2026-09-01 15:45:00,1788291900,166.66,166.46,166.87,166.45,166.829,88431,166.71116
2026-09-01 15:50:00,1788292200,166.41000000000003,166.8,166.8,166.02,166.02,204007,166.38247
2026-09-01 15:55:00,1788292500,166.435,166.05,166.82,166.05,166.63,619646,166.54395
