time,timestamp,price,open,high,low,close,volume,vwap
2026-09-08 12:00:00,1788883200,174.775,174.97,175.09,174.46,174.815,140250,174.77358
2026-09-08 12:05:00,1788883500,174.78,174.75,175.4,174.16,174.39,191035,174.69652
2026-09-08 12:10:00,1788883800,174.785,174.42,175.28,174.29,175.2,111378,174.65234
2026-09-08 12:15:00,1788884100,176.2888,175.19,177.4976,175.08,177.03,387796,176.44443
2026-09-08 12:20:00,1788884400,176.825,176.97,177.73,175.92,177.38,343365,176.95307
2026-09-08 12:25:00,1788884700,176.8945,177.53,177.7284,176.0606,176.15,268772,176.82277
2026-09-08 12:30:00,1788885000,175.62369999999999,176.21,176.31,174.9374,175.2,211195,175.58351
2026-09-08 12:35:00,1788885300,175.345,175.23,175.92,174.77,174.95,172130,175.32101
2026-09-08 12:40:00,1788885600,174.7904,175.0,175.27,174.3108,174.7095,164769,174.81965
2026-09-08 12:45:00,1788885900,174.735,174.75,175.0699,174.4001,174.57,136894,174.77831
2026-09-08 12:50:00,1788886200,174.42995000000002,174.5,174.7099,174.15,174.385,152358,174.3976
2026-09-08 12:55:00,1788886500,174.48000000000002,174.44,174.71,174.25,174.635,97405,174.44829
2026-09-08 13:00:00,1788886800,174.815,174.59,175.06,174.57,174.95,91600,174.76965
2026-09-08 13:05:00,1788887100,174.6515,174.97,175.0,174.303,174.545,106252,174.64007
2026-09-08 13:10:00,1788887400,174.67275,174.45,174.9,174.4455,174.78,70664,174.71298
2026-09-08 13:15:00,1788887700,174.925,174.84,175.2,174.65,174.82,84483,174.90581
2026-09-08 13:20:00,1788888000,174.585,174.81,174.93,174.24,174.41,113025,174.57362
2026-09-08 13:25:00,1788888300,174.49,174.3925,174.73,174.25,174.55,104326,174.3954
2026-09-08 13:30:00,1788888600,174.58499999999998,174.61,174.79,174.38,174.63,79894,174.60781
2026-09-08 13:35:00,1788888900,174.42665,174.66,174.74,174.1133,174.3305,92874,174.44505
2026-09-08 13:40:00,1788889200,173.89499999999998,174.31,174.34,173.45,173.6546,215360,173.83944
2026-09-08 13:45:00,1788889500,173.79500000000002,173.67,174.06,173.53,173.98,87046,173.80004
2026-09-08 13:50:00,1788889800,173.83,173.98,174.05,173.61,173.61,81275,173.7991
2026-09-08 13:55:00,1788890100,173.45999999999998,173.69,173.76,173.16,173.39,94872,173.47525
2026-09-08 14:00:00,1788890400,173.43509999999998,173.5,173.6702,173.2,173.565,89266,173.43079
2026-09-08 14:05:00,1788890700,173.875,173.56,174.3,173.45,174.25,94974,173.8501
2026-09-08 14:10:00,1788891000,174.125,174.2828,174.35,173.9,174.07,62303,174.07947
2026-09-08 14:15:00,1788891300,174.9,174.05,175.78,174.02,175.615,236843,174.95999
2026-09-08 14:20:00,1788891600,175.90769999999998,175.62,176.26,175.5554,175.77,1017713,175.90954
2026-09-08 14:25:00,1788891900,175.51749999999998,175.805,175.805,175.23,175.23,103311,175.48416
2026-09-08 14:30:00,1788892200,175.49525,175.27,175.81,175.1805,175.515,93437,175.4686
2026-09-08 14:35:00,1788892500,175.21255,175.515,175.6,174.8251,175.5,128300,175.23323
2026-09-08 14:40:00,1788892800,175.115,175.5,175.6,174.63,174.75,101407,175.03349
2026-09-08 14:45:00,1788893100,174.27,174.75,174.86,173.68,173.69,117398,174.29597
2026-09-08 14:50:00,1788893400,173.505,173.7516,173.76,173.25,173.7,142445,173.57246
2026-09-08 14:55:00,1788893700,173.61,173.73,173.82,173.4,173.565,94038,173.59928
2026-09-08 15:00:00,1788894000,173.445,173.56,173.67,173.22,173.405,104369,173.41257
2026-09-08 15:05:00,1788894300,173.55005,173.47,173.8,173.3001,173.56,68985,173.55033
2026-09-08 15:10:00,1788894600,173.585,173.55,173.8,173.37,173.37,75936,173.61888
2026-09-08 15:15:00,1788894900,173.225,173.3493,173.63,172.82,172.875,131635,173.2388
2026-09-08 15:20:00,1788895200,172.79625,172.875,173.17,172.4225,173.03,159007,172.72086
2026-09-08 15:25:00,1788895500,172.845,173.04,173.04,172.65,172.9,118371,172.8593
2026-09-08 15:30:00,1788895800,172.4976,172.82,172.96,172.0352,172.69,185051,172.54568
2026-09-08 15:35:00,1788896100,172.64999999999998,172.665,172.98,172.32,172.91,133431,172.64052
2026-09-08 15:40:00,1788896400,172.935,172.96,173.12,172.75,173.0,150471,172.93627
2026-09-08 15:45:00,1788896700,173.04000000000002,173.005,173.27,172.81,172.92,168237,173.02013
2026-09-08 15:50:00,1788897000,172.93875,172.99,173.35,172.5275,172.68,309405,172.93472
2026-09-08 15:55:00,1788897300,173.405,172.66,174.37,172.44,174.1,1042375,174.00502
