time,timestamp,price,open,high,low,close,volume,vwap
2026-09-03 09:30:00,1788442200,167.78,168.5,169.3,166.26,168.255,253070,167.8679
2026-09-03 09:35:00,1788442500,167.28,168.08,168.11,166.45,166.56,133077,167.13944
2026-09-03 09:40:00,1788442800,166.52525,166.63,167.07,165.9805,166.4,153604,166.37645
2026-09-03 09:45:00,1788443100,166.0675,166.4,166.795,165.34,165.415,97019,166.12496
2026-09-03 09:50:00,1788443400,165.95499999999998,165.42,166.56,165.35,165.56,81037,165.96656
2026-09-03 09:55:00,1788443700,165.695,165.56,166.2,165.19,166.2,61007,165.66568
2026-09-03 10:00:00,1788444000,166.01999999999998,166.13,166.75,165.29,165.355,96599,166.01535
2026-09-03 10:05:00,1788444300,165.2603,165.35,165.645,164.8756,165.19,143303,165.19755
2026-09-03 10:10:00,1788444600,165.47495,165.15,165.8899,165.06,165.76,77963,165.45561
2026-09-03 10:15:00,1788444900,165.94,165.76,166.29,165.59,166.235,95776,165.83846
2026-09-03 10:20:00,1788445200,166.27625,166.24,166.61,165.9425,166.52,60775,166.32812
2026-09-03 10:25:00,1788445500,167.04250000000002,166.535,167.78,166.305,167.19,81927,167.01482
2026-09-03 10:30:00,1788445800,166.71249999999998,167.285,167.285,166.14,166.14,77408,166.59867
2026-09-03 10:35:00,1788446100,166.315,166.175,166.46,166.17,166.385,28032,166.3425
2026-09-03 10:40:00,1788446400,166.34,166.38,166.55,166.13,166.25,46727,166.33297
2026-09-03 10:45:00,1788446700,166.51999999999998,166.28,166.76,166.28,166.67,46726,166.54002
2026-09-03 10:50:00,1788447000,166.75,166.628,167.07,166.43,167.07,37136,166.68248
2026-09-03 10:55:00,1788447300,167.3625,167.082,168.025,166.7,167.97,98258,167.4789
2026-09-03 11:00:00,1788447600,168.2875,168.02,168.575,168.0,168.405,99295,168.28772
2026-09-03 11:05:00,1788447900,167.97005000000001,168.46,168.51,167.4301,167.535,102315,167.91032
2026-09-03 11:10:00,1788448200,167.74,167.5,168.06,167.42,167.88,58589,167.78153
2026-09-03 11:15:00,1788448500,168.16475000000003,167.94,168.4695,167.86,168.32,67383,168.22926
2026-09-03 11:20:00,1788448800,168.675,168.28,169.16,168.19,168.995,65648,168.62661
2026-09-03 11:25:00,1788449100,169.11,168.995,169.41,168.81,169.265,70017,169.15595
2026-09-03 11:30:00,1788449400,169.1275,169.29,169.36,168.895,169.1,51736,169.10783
2026-09-03 11:35:00,1788449700,168.89249999999998,169.105,169.155,168.63,168.635,32269,168.87166
2026-09-03 11:40:00,1788450000,168.615,168.69,168.78,168.45,168.705,42357,168.65194
2026-09-03 11:45:00,1788450300,168.7225,168.74,168.98,168.465,168.465,43108,168.75928
2026-09-03 11:50:00,1788450600,168.3725,168.465,168.49,168.255,168.35,42560,168.37798
2026-09-03 11:55:00,1788450900,168.39,168.36,168.55,168.23,168.55,37755,168.36736
2026-09-03 12:00:00,1788451200,168.41500000000002,168.52,168.52,168.31,168.35,25181,168.41203
2026-09-03 12:05:00,1788451500,168.02499999999998,168.305,168.32,167.73,167.82,89374,168.03584
2026-09-03 12:10:00,1788451800,168.0207,167.8499,168.22,167.8214,168.18,66154,168.01443
2026-09-03 12:15:00,1788452100,168.375,168.14,168.65,168.1,168.65,38230,168.33547
2026-09-03 12:20:00,1788452400,168.6375,168.615,168.765,168.51,168.6952,30701,168.66812
2026-09-03 12:25:00,1788452700,168.5275,168.67,168.68,168.375,168.48,42211,168.51892
2026-09-03 12:30:00,1788453000,168.45,168.3601,168.58,168.32,168.36,35201,168.45068
2026-09-03 12:35:00,1788453300,168.5625,168.32,168.805,168.32,168.8,27863,168.57491
2026-09-03 12:40:00,1788453600,169.015,168.82,169.21,168.82,169.19,28197,169.00866
2026-09-03 12:45:00,1788453900,169.135,169.22,169.28,168.99,169.01,35563,169.13888
2026-09-03 12:50:00,1788454200,169.06,169.03,169.1,169.02,169.1,22635,169.07027
2026-09-03 12:55:00,1788454500,169.18,169.11,169.31,169.05,169.12,29105,169.19118
2026-09-03 13:00:00,1788454800,169.10475,169.17,169.2394,168.9701,169.1668,32735,169.11972
2026-09-03 13:05:00,1788455100,169.2025,169.25,169.34,169.065,169.13,34746,169.21376
2026-09-03 13:10:00,1788455400,169.095,169.14,169.21,168.98,169.0,29494,169.0888
2026-09-03 13:15:00,1788455700,169.09,169.02,169.18,169.0,169.105,25556,169.09519
2026-09-03 13:20:00,1788456000,169.11,169.09,169.18,169.04,169.18,15066,169.11512
2026-09-03 13:25:00,1788456300,169.25,169.185,169.33,169.17,169.275,28192,169.2356
2026-09-03 13:30:00,1788456600,169.32995,169.238,169.4499,169.21,169.27,34516,169.33324
2026-09-03 13:35:00,1788456900,169.23,169.26,169.29,169.17,169.27,40603,169.22601
2026-09-03 13:40:00,1788457200,169.25,169.275,169.36,169.14,169.28,75718,169.22788
2026-09-03 13:45:00,1788457500,169.29000000000002,169.32,169.37,169.21,169.37,24105,169.29003
2026-09-03 13:50:00,1788457800,169.375,169.39,169.44,169.31,169.32,29380,169.36687
2026-09-03 13:55:00,1788458100,169.4025,169.33,169.5,169.305,169.33,38970,169.39325
2026-09-03 14:00:00,1788458400,169.57485000000003,169.3497,169.8,169.3497,169.675,71577,169.59243
2026-09-03 14:05:00,1788458700,169.53,169.68,169.68,169.38,169.62558,46852,169.51885
2026-09-03 14:10:00,1788459000,169.7054,169.68,169.8308,169.58,169.64,27780,169.72243
2026-09-03 14:15:00,1788459300,169.805,169.62,170.03,169.58,169.69,69264,169.77399
2026-09-03 14:20:00,1788459600,169.625,169.67,169.7,169.55,169.7,37671,169.61995
2026-09-03 14:25:00,1788459900,169.64495,169.67,169.7199,169.57,169.625,30445,169.62553
2026-09-03 14:30:00,1788460200,169.68,169.65,169.86,169.5,169.86,42008,169.67638
2026-09-03 14:35:00,1788460500,169.78244999999998,169.84,169.8649,169.7,169.77,33246,169.76116
2026-09-03 14:40:00,1788460800,169.66750000000002,169.755,169.77,169.565,169.68,36178,169.67744
2026-09-03 14:45:00,1788461100,169.74,169.66,169.87,169.61,169.85,60723,169.75974
2026-09-03 14:50:00,1788461400,169.825,169.855,169.975,169.675,169.805,52596,169.83877
2026-09-03 14:55:00,1788461700,169.8175,169.79,169.97,169.665,169.96,33707,169.79185
2026-09-03 15:00:00,1788462000,169.8675,169.94,169.965,169.77,169.915,37680,169.84734
2026-09-03 15:05:00,1788462300,169.82004999999998,169.915,170.0,169.6401,169.685,73819,169.85664
2026-09-03 15:10:00,1788462600,169.5625,169.685,169.695,169.43,169.55,61349,169.54365
2026-09-03 15:15:00,1788462900,169.4125,169.55,169.57,169.255,169.44,73595,169.38219
2026-09-03 15:20:00,1788463200,169.35,169.45,169.5,169.2,169.285,53888,169.39255
2026-09-03 15:25:00,1788463500,169.335,169.275,169.46,169.21,169.235,71624,169.32812
2026-09-03 15:30:00,1788463800,169.09505000000001,169.22,169.22,168.9701,169.085,83623,169.09
2026-09-03 15:35:00,1788464100,169.0,169.08,169.15,168.85,168.865,54226,169.03461
2026-09-03 15:40:00,1788464400,168.8075,168.87,168.915,168.7,168.835,62174,168.81508
2026-09-03 15:45:00,1788464700,168.755,168.85,168.87,168.64,168.74,81938,168.75809
2026-09-03 15:50:00,1788465000,168.59474999999998,168.77,168.8395,168.35,168.374,185877,168.58097
2026-09-03 15:55:00,1788465300,168.435,168.37,168.6,168.27,168.57,493304,168.4263
