time,timestamp,price,open,high,low,close,volume,vwap
2026-09-02 13:55:00,1788371700,169.425,169.4,169.68,169.17,169.61,26906,169.39278
2026-09-02 14:00:00,1788372000,169.54250000000002,169.55,169.68,169.405,169.53,29171,169.51836
2026-09-02 14:05:00,1788372300,169.59,169.55,169.66,169.52,169.54,17167,169.58399
2026-09-02 14:10:00,1788372600,169.435,169.52,169.55,169.32,169.55,21529,169.43852
2026-09-02 14:15:00,1788372900,169.56,169.545,169.79,169.33,169.58,40780,169.51373
2026-09-02 14:20:00,1788373200,169.6,169.56,169.66,169.54,169.62,30422,169.60327
2026-09-02 14:25:00,1788373500,169.635,169.6295,169.73,169.54,169.56,29524,169.61811
2026-09-02 14:30:00,1788373800,169.72000000000003,169.6,169.86,169.58,169.75,38869,169.72863
2026-09-02 14:35:00,1788374100,169.87475,169.77,169.9795,169.77,169.79,50018,169.8841
2026-09-02 14:40:00,1788374400,169.6575,169.81,169.81,169.505,169.6,34683,169.63799
2026-09-02 14:45:00,1788374700,169.6267,169.59,169.76,169.4934,169.73,36798,169.62565
2026-09-02 14:50:00,1788375000,169.635,169.73,169.77,169.5,169.62,40990,169.63675
2026-09-02 14:55:00,1788375300,169.615,169.62,169.73,169.5,169.63,36897,169.64832
2026-09-02 15:00:00,1788375600,169.70525,169.62,169.84,169.5705,169.78,42030,169.71873
2026-09-02 15:05:00,1788375900,169.95,169.82,170.09,169.81,170.09,117953,169.9122
2026-09-02 15:10:00,1788376200,169.84875,170.055,170.1,169.5975,169.65,64309,169.85904
2026-09-02 15:15:00,1788376500,169.6485,169.66,169.847,169.45,169.815,48254,169.66172
2026-09-02 15:20:00,1788376800,169.78505,169.8,169.92,169.6501,169.675,42604,169.79129
2026-09-02 15:25:00,1788377100,169.79500000000002,169.69,169.9,169.69,169.86,34144,169.80994
2026-09-02 15:30:00,1788377400,170.0325,169.84,170.25,169.815,170.165,65928,170.01292
2026-09-02 15:35:00,1788377700,170.14,170.12,170.24,170.04,170.1,68446,170.12218
2026-09-02 15:40:00,1788378000,170.115,170.08,170.39,169.84,170.305,101709,170.10088
2026-09-02 15:45:00,1788378300,170.45749999999998,170.315,170.6,170.315,170.57,116565,170.47045
2026-09-02 15:50:00,1788378600,170.155,170.53,170.54,169.77,169.97,146352,170.05375
2026-09-02 15:55:00,1788378900,169.86,169.99,170.05,169.67,170.04,464185,169.91864
