time,timestamp,price,open,high,low,close,volume,vwap
2026-09-09 09:30:00,1788960600,177.17000000000002,174.72,179.87,174.47,179.61,835071,177.5535
2026-09-09 09:35:00,1788960900,179.3679,179.76,180.8558,177.88,179.68,655613,179.70117
2026-09-09 09:40:00,1788961200,178.5135,179.68,179.8269,177.2001,178.61,281497,178.4193
2026-09-09 09:45:00,1788961500,177.48635000000002,178.61,178.7627,176.21,177.42,269924,177.60499
2026-09-09 09:50:00,1788961800,176.33499999999998,177.5,177.5,175.17,175.285,280870,176.24531
2026-09-09 09:55:00,1788962100,175.94099999999997,175.21,176.73,175.152,176.6,242701,176.12966
2026-09-09 10:00:00,1788962400,177.74505,176.72,179.05,176.4401,178.55,245812,177.79018
2026-09-09 10:05:00,1788962700,178.38,178.55,179.6,177.16,177.355,306014,178.60024
2026-09-09 10:10:00,1788963000,177.65249999999997,177.355,178.325,176.98,178.32,196315,177.58086
2026-09-09 10:15:00,1788963300,178.22,178.325,178.84,177.6,177.77,164722,178.13097
2026-09-09 10:20:00,1788963600,177.16005,177.805,177.8501,176.47,176.595,138735,177.15831
2026-09-09 10:25:00,1788963900,176.83595000000003,176.62,177.27,176.4019,176.935,116345,176.90805
2026-09-09 10:30:00,1788964200,176.765,176.935,177.12,176.41,176.41,103387,176.73452
2026-09-09 10:35:00,1788964500,176.12,176.45,176.6,175.64,176.15,184826,176.17488
2026-09-09 10:40:00,1788964800,176.10000000000002,176.175,176.4,175.8,176.34,77919,176.14621
2026-09-09 10:45:00,1788965100,176.42419999999998,176.39,176.8799,175.9685,176.47,132842,176.3917
2026-09-09 10:50:00,1788965400,176.4,176.515,176.68,176.12,176.375,80072,176.40491
2026-09-09 10:55:00,1788965700,176.07425,176.38,176.6985,175.45,175.894,102593,176.00744
2026-09-09 11:00:00,1788966000,175.56995,175.93,176.0699,175.07,175.23,109922,175.56879
2026-09-09 11:05:00,1788966300,174.945,175.39,175.56,174.33,174.4,130841,175.08379
2026-09-09 11:10:00,1788966600,174.07,174.4175,174.49,173.65,174.145,172523,174.08732
2026-09-09 11:15:00,1788966900,173.8486,174.135,174.2372,173.46,173.72,113132,173.79694
2026-09-09 11:20:00,1788967200,173.72750000000002,173.72,173.955,173.5,173.71,87644,173.74254
2026-09-09 11:25:00,1788967500,173.61,173.73,173.9,173.32,173.86,80377,173.64276
2026-09-09 11:30:00,1788967800,174.5928,173.86,175.3856,173.8,175.35,193016,174.58536
2026-09-09 11:35:00,1788968100,175.23505,175.375,175.67,174.8001,175.39,120112,175.251
2026-09-09 11:40:00,1788968400,175.405,175.41,175.61,175.2,175.42,63530,175.34554
2026-09-09 11:45:00,1788968700,175.17495,175.3835,175.4599,174.89,175.41,43419,175.18627
2026-09-09 11:50:00,1788969000,175.4971,175.48,175.7992,175.195,175.42,79029,175.48938
2026-09-09 11:55:00,1788969300,175.235,175.46,175.55,174.92,175.4,60915,175.25525
2026-09-09 12:00:00,1788969600,175.6375,175.36,175.955,175.32,175.78,91794,175.60908
2026-09-09 12:05:00,1788969900,176.02,175.755,176.46,175.58,175.635,105897,176.01025
2026-09-09 12:10:00,1788970200,175.68995,175.63,175.8399,175.54,175.66,55333,175.672
2026-09-09 12:15:00,1788970500,175.845,175.54,176.38,175.31,176.37,191045,175.66456
2026-09-09 12:20:00,1788970800,176.16995,176.37,176.4399,175.9,176.105,52391,176.10123
2026-09-09 12:25:00,1788971100,176.16,176.105,176.32,176.0,176.195,44826,176.15951
2026-09-09 12:30:00,1788971400,176.50925,176.26,176.8585,176.16,176.815,56924,176.60218
2026-09-09 12:35:00,1788971700,176.64499999999998,176.85,176.85,176.44,176.44,41379,176.62819
2026-09-09 12:40:00,1788972000,176.765,176.44,177.09,176.44,177.04,60036,176.67302
2026-09-09 12:45:00,1788972300,176.70175,177.1,177.26,176.1435,176.22,130435,176.68535
2026-09-09 12:50:00,1788972600,176.21185,176.31,176.4587,175.965,176.285,72917,176.18809
2026-09-09 12:55:00,1788972900,176.32155,176.27,176.5075,176.1356,176.225,47896,176.3034
2026-09-09 13:00:00,1788973200,176.11205,176.25,176.324,175.9001,176.08,49866,176.08141
2026-09-09 13:05:00,1788973500,176.255,176.09,176.42,176.09,176.3,45546,176.26762
2026-09-09 13:10:00,1788973800,175.88,176.31,176.45,175.31,175.37,101741,175.93595
2026-09-09 13:15:00,1788974100,175.3101,175.39,175.6202,175.0,175.32,110943,175.35301
2026-09-09 13:20:00,1788974400,175.325,175.285,175.55,175.1,175.21,43720,175.3625
2026-09-09 13:25:00,1788974700,175.43585000000002,175.195,175.7517,175.12,175.32,57600,175.40292
2026-09-09 13:30:00,1788975000,175.24,175.325,175.38,175.1,175.13,28248,175.25372
2026-09-09 13:35:00,1788975300,175.17000000000002,175.16,175.34,175.0,175.34,34607,175.12375
2026-09-09 13:40:00,1788975600,175.57,175.38,175.82,175.32,175.69,50939,175.54622
2026-09-09 13:45:00,1788975900,175.94,175.62,176.3,175.58,176.3,40130,175.92231
2026-09-09 13:50:00,1788976200,176.23000000000002,176.285,176.35,176.11,176.185,25531,176.20242
2026-09-09 13:55:00,1788976500,176.23005,176.18,176.37,176.0901,176.19,52041,176.23696
2026-09-09 14:00:00,1788976800,176.41500000000002,176.19,176.72,176.11,176.3,73712,176.42168
2026-09-09 14:05:00,1788977100,176.2425,176.29,176.4,176.085,176.09,40953,176.22475
2026-09-09 14:10:00,1788977400,175.95999999999998,176.1425,176.155,175.765,175.92,26680,175.9453
2026-09-09 14:15:00,1788977700,175.94625,175.92,176.04,175.8525,175.93,52311,175.94533
2026-09-09 14:20:00,1788978000,175.86,175.97,176.01,175.71,176.0,51553,175.86647
2026-09-09 14:25:00,1788978300,176.06,176.0,176.26,175.86,176.16,58741,176.12183
2026-09-09 14:30:00,1788978600,176.265,176.155,176.5,176.03,176.35,51053,176.2752
2026-09-09 14:35:00,1788978900,176.6234,176.36,176.8868,176.36,176.63,130571,176.39828
2026-09-09 14:40:00,1788979200,176.5,176.63,176.65,176.35,176.5801,50963,176.51393
2026-09-09 14:45:00,1788979500,176.43,176.58,176.62,176.24,176.4,46627,176.44688
