regime,slots,entry,stop,exit,taken,skipped,fill%,avg_expo%,final_x,CAGR%,maxDD%,Sharpe,MAR
none,50,BREAKOUT,20EMA,close<50EMA,4235,6962,37.82263106189158,74.68670342207116,1.128254435992776,0.6305678497620093,-64.85435848430247,0.0946616050928349,0.009722829189878329
none,50,BREAKOUT,20EMA,target 4R,3299,7898,29.463249084576226,88.6777831417534,3.1559100266044915,6.068675704411097,-50.73817403195251,0.45985861144863927,0.11960768829775646
none,50,CONFIRMED,2.0ATR,close<50EMA,3414,3010,53.144458281444585,65.44716857179218,1.2995242427081641,1.3727435912034736,-49.984699592768465,0.14393361418410272,0.027463275810145616
none,50,CONFIRMED,2.0ATR,target 4R,3321,3103,51.696762141967625,75.127482725007,2.7439194028120144,5.303103305170098,-44.40062415787087,0.40537635929365085,0.1194375846230085
none,50,CONFIRMED,20EMA,close<50EMA,3663,2566,58.80558677155241,63.11862247543763,1.0666235919016878,0.33615633356827157,-46.76368206209246,0.07126077572581252,0.007188406018198605
none,50,CONFIRMED,20EMA,target 4R,2939,3290,47.182533311928076,82.03228815817884,3.7400740315422576,6.982965563106136,-39.569217288045124,0.5310047332946412,0.1764746952731832
none,50,DUMB,2.0ATR,close<50EMA,3669,106542,3.3290687862373085,93.29855879485442,0.8964767944715915,-0.5729453974598897,-59.67550777304819,-0.007505144998070081,-0.009601014198971834
none,50,DUMB,2.0ATR,target 4R,2947,107264,2.673961764252207,96.81227500375927,2.558046804962618,4.980752989258774,-56.73079394512528,0.4466090918650084,0.08779628563063248
none,50,DUMB,20EMA,close<50EMA,3442,105919,3.1473742924808663,94.65269514866696,0.8268356421303938,-0.993514096696857,-61.013681825394904,-0.041075867107835715,-0.016283464084990523
none,50,DUMB,20EMA,target 4R,2745,106616,2.51003557026728,98.19808979984211,3.013885176560242,5.8600708280479585,-52.51035765869984,0.519556702982492,0.11159837962134068
none,50,GATES,2.0ATR,close<50EMA,4802,14809,24.486257712508287,84.57994134752511,1.7585255916186762,2.98448606143904,-58.59964732031075,0.23170862753274676,0.05093010278928098
none,50,GATES,2.0ATR,target 4R,3862,15749,19.693029422263017,92.61252716341815,3.036960781526628,5.862515406432833,-55.6551097860879,0.427642015177082,0.10533651679002322
none,50,GATES,20EMA,close<50EMA,4659,14489,24.33152287445164,85.92554571689128,0.8373006991459283,-0.9195457578475064,-64.24880867943794,0.002419414031076348,-0.014312261608389883
none,50,GATES,20EMA,target 4R,3883,15265,20.278880300814706,94.18489588710341,4.462893407806501,7.929227211641909,-53.35681183030545,0.5500641401869842,0.14860758991485112
none,50,LEADER,2.0ATR,close<50EMA,2370,1100,68.29971181556196,44.65491344094636,1.396050824254783,1.7579944195189823,-30.334070648422195,0.1829036474282674,0.057954451280030336
none,50,LEADER,2.0ATR,target 4R,2405,1065,69.30835734870317,50.24166312837631,2.8163825697746896,5.464168768229172,-29.449132147798473,0.4546863551974147,0.1855460032168607
none,50,LEADER,20EMA,close<50EMA,2482,815,75.28055808310586,39.88164641361058,1.264395187990127,1.2281039933743632,-33.670455287379916,0.15242906536782985,0.0364742318716038
none,50,LEADER,20EMA,target 4R,2118,1179,64.24021838034577,58.02057458266662,3.860235989493693,7.156221678802099,-25.6077111865577,0.5723172796685523,0.2794557321686222
none,50,POTENT,2.0ATR,close<50EMA,2756,1501,64.7404275311252,53.838300792008226,0.778504628197245,-1.2944971160653074,-40.39916617702218,-0.05541888366890461,-0.03204266915789906
none,50,POTENT,2.0ATR,target 4R,2713,1544,63.730326521024196,60.61497675797121,1.9109485469443839,3.417548768724399,-40.014276658048765,0.2877618843776515,0.08540823561374983
none,50,POTENT,20EMA,close<50EMA,2928,1308,69.12181303116148,51.74739204330429,0.9885305398415307,-0.060004024953153046,-41.461707456874386,0.0383023359588913,-0.0014472154822751837
none,50,POTENT,20EMA,target 4R,2524,1712,59.58451369216242,67.9062188908895,3.2086042520870164,6.090895533981211,-41.28257940955433,0.48068469101914624,0.14754154466839225
none,50,REQ-only,2.0ATR,close<50EMA,3641,106333,3.310782548602397,94.88306250592085,1.3761822978066995,1.6767547220152723,-56.82924443034181,0.18617740831700802,0.02950513839877894
none,50,REQ-only,2.0ATR,target 4R,2691,107283,2.446942004473785,97.85711738734447,3.801957109598129,7.101681402235749,-50.69050455731219,0.6308634645689937,0.14009885015459606
none,50,REQ-only,20EMA,close<50EMA,3583,105445,3.2863117731225007,95.54239156836479,1.0743268166408912,0.37351819557704946,-55.81099347693919,0.07350794207738873,0.006692555934009403
none,50,REQ-only,20EMA,target 4R,2685,106343,2.462670139780607,98.69519964361217,3.323335864210602,6.268424882487378,-53.61708941771622,0.5724591090312304,0.11691095041828506
SPY>200SMA [gate],30,BOTH,2.0ATR,close<50EMA,1552,467,76.86973749380881,29.72023322609557,1.0659507684787608,0.3341504387035288,-36.35394194912885,0.07013945376153666,0.009191587508477496
SPY>200SMA [gate],30,BOTH,2.0ATR,target 4R,1575,444,78.00891530460625,31.74599683723089,1.4266725078688223,1.8562242912544713,-43.659967428267244,0.20675624049298996,0.04251547586021963
SPY>200SMA [gate],30,BOTH,20EMA,close<50EMA,1470,540,73.13432835820896,24.985263160200738,1.4029248520735784,1.777176952202364,-26.949761984634257,0.2407347380459991,0.06594406856786504
SPY>200SMA [gate],30,BOTH,20EMA,target 4R,1233,777,61.343283582089555,34.177040748621,2.388603459988574,4.514799954971704,-23.65647511872083,0.4652767282682313,0.1908483800868061
SPY>200SMA [gate],30,BREAKOUT,2.0ATR,close<50EMA,3239,6460,33.39519538096711,64.80273593846086,2.6692549924984226,5.296933632980494,-27.580900791763476,0.34380208312168753,0.1920507844530707
SPY>200SMA [gate],30,BREAKOUT,2.0ATR,target 4R,3039,6660,31.333127126507886,71.07864754757446,4.633150075334714,8.174757455793191,-34.14826467370121,0.551930859775083,0.23939012813406185
SPY>200SMA [gate],30,BREAKOUT,20EMA,close<50EMA,3055,6486,32.01970443349754,58.35529775565449,2.3963626060669134,4.700241971875463,-25.518680671163185,0.33232123990396556,0.18418828278951216
SPY>200SMA [gate],30,BREAKOUT,20EMA,target 4R,2269,7272,23.781574258463472,61.201596217486774,3.6376669500495726,6.833068713267498,-25.848708791452502,0.5287146868309409,0.26434855096232185
SPY>200SMA [gate],30,CONFIRMED,2.0ATR,close<50EMA,2759,2780,49.81043509658783,55.820340763831545,2.334162841568393,4.50981905805159,-25.065378765142942,0.35892351450335963,0.17992223857088285
SPY>200SMA [gate],30,CONFIRMED,2.0ATR,target 4R,2666,2873,48.13143166636577,61.641286018086326,4.488816852199905,7.99012170843636,-28.66724626957391,0.6219815248231657,0.27871954052722203
SPY>200SMA [gate],30,CONFIRMED,20EMA,close<50EMA,2582,2781,48.1446951333209,46.3162122645995,1.8488747891228556,3.282208634748418,-29.68424703837632,0.3041533026990586,0.1105707222590191
SPY>200SMA [gate],30,CONFIRMED,20EMA,target 4R,1825,3538,34.02946112250606,52.93327672316898,4.522117039153156,8.027479478149058,-21.238140411172747,0.7086079762280976,0.37797468717769855
SPY>200SMA [gate],30,DUMB,2.0ATR,close<50EMA,2861,100903,2.7572183030723565,79.71740508270123,0.9979322993755992,-0.01095808918705199,-34.28401844417805,0.044820911034976825,-0.00031962674401468357
SPY>200SMA [gate],30,DUMB,2.0ATR,target 4R,2434,101330,2.345707567171659,82.54697074400478,1.7498356917883928,2.9738461121910476,-33.07343882715054,0.2617216552925585,0.0899164470841105
SPY>200SMA [gate],30,DUMB,20EMA,close<50EMA,2664,100324,2.586709131160912,80.33170902828294,1.5350285789693725,2.2989183689205106,-34.025761508878695,0.23847132343919,0.06756405343993932
SPY>200SMA [gate],30,DUMB,20EMA,target 4R,2076,100912,2.0157688274362062,84.39651644064409,3.6815517003556963,6.963265023807841,-25.766171632831924,0.5901307397597991,0.27024833658000896
SPY>200SMA [gate],30,GATES,2.0ATR,close<50EMA,3816,12870,22.869471413160735,71.441004997491,2.580418807926717,5.10370593276579,-30.432193920625693,0.3404176714809423,0.16770745960930233
SPY>200SMA [gate],30,GATES,2.0ATR,target 4R,3142,13544,18.830157017859282,76.86786663136263,3.4703004670473114,6.6237549985680655,-33.76227998740832,0.4360005650518909,0.19618802406230865
SPY>200SMA [gate],30,GATES,20EMA,close<50EMA,3644,12639,22.379168457900878,71.0541631757481,2.07599643122493,3.9043608739243396,-32.55386322895267,0.26627852069392216,0.119935408171522
SPY>200SMA [gate],30,GATES,20EMA,target 4R,2919,13364,17.92667198919118,71.04904053834684,2.8921331195471764,5.579034252064408,-34.773034499021335,0.3981493732409015,0.16044139754962788
SPY>200SMA [gate],30,LEADER,2.0ATR,close<50EMA,2043,1111,64.77488902980342,40.37037681055504,1.850633666463163,3.267292027378499,-28.431700135842064,0.3068452687197724,0.11491722309140523
SPY>200SMA [gate],30,LEADER,2.0ATR,target 4R,2047,1107,64.90171211160431,43.83508816187433,2.8897977635298737,5.603701596793731,-31.85832793959773,0.49943501581394056,0.17589440373073414
SPY>200SMA [gate],30,LEADER,20EMA,close<50EMA,1839,1155,61.42284569138277,31.03536437398072,1.6140341231230542,2.5222152077129856,-29.588842391017756,0.30609624465226776,0.08524210492528937
SPY>200SMA [gate],30,LEADER,20EMA,target 4R,1365,1629,45.591182364729455,39.29199561721956,3.6825170630744295,6.898097550567117,-20.900948131503117,0.6880257134464248,0.3300375421806777
SPY>200SMA [gate],30,POTENT,2.0ATR,close<50EMA,2269,1408,61.70791406037531,46.66233266010104,1.635767997523456,2.5939655395920136,-29.887530439309494,0.2510305421323566,0.08679089578375827
SPY>200SMA [gate],30,POTENT,2.0ATR,target 4R,2220,1457,60.375305955942345,51.26743941892316,3.375633117036731,6.498361650710671,-28.72957997502983,0.5372389213259113,0.22619062500595866
SPY>200SMA [gate],30,POTENT,20EMA,close<50EMA,2208,1449,60.37735849056604,40.79806147923712,1.7775076355553432,3.0381449203668476,-28.92934239471353,0.3097145590523272,0.10501949470244543
SPY>200SMA [gate],30,POTENT,20EMA,target 4R,1739,1918,47.55263877495214,47.69271815273963,5.101158613304603,8.6150064079205,-22.4506068096766,0.7726808610323664,0.3837315615098334
SPY>200SMA [gate],30,REQ-only,2.0ATR,close<50EMA,2710,100399,2.628286570522457,80.02119773022598,2.73244885744572,5.404959732752945,-25.55493747335622,0.4576760261963882,0.21150353971275412
