tkr,spot,fvr,iv30,ath_pctile,dte,cost,ba,oi,earn_days,earn_in_win,g_fvr,g_liq,ib_iv30,ib_pctile,ib_asof,ib_days,iv_src,ivpct,g_iv,rsi14,g_rsi,pass_all
MCD,246.905,1.2254933777221406,0.2079,70.79207920792079,11.0,8.6,9.606986899563315,241.0,45.0,False,True,True,21.906821,73.6,2026-09-21,251.0,ib,73.6,False,31.021794200407413,True,False
MCK,874.575,1.2090791057569839,0.2527,66.88311688311688,,,,,45.0,False,True,False,,,,,athena,66.88311688311688,False,47.763880676764494,True,False
MDB,403.73,1.2835434399443246,0.5295,51.041666666666664,11.0,38.8,21.538461538461554,56.0,71.0,False,True,True,56.354503,34.4,2026-09-21,251.0,ib,34.4,False,53.63724651930959,True,False
MET,97.24000000000001,1.2330283207713353,0.2116,,,,,,45.0,False,True,False,,,,,none,,False,53.695931731499876,True,False
META,713.845,1.137014441009261,0.3801,75.32467532467533,11.0,58.725,7.6595744680850935,74.0,38.0,False,False,True,,,,,athena,75.32467532467533,False,74.33551072899752,False,False
MNST,44.125,0.9899536399154925,0.2924,,,,,,46.0,False,False,False,,,,,none,,False,,True,False
MPC,417.28999999999996,1.0654112926862553,0.4953,85.54216867469879,,,,,44.0,False,False,False,,,,,athena,85.54216867469879,False,,True,False
MRK,148.065,1.265960638928991,0.265,34.68468468468468,11.0,6.47,73.40823970037454,17.0,38.0,False,True,False,,,,,athena,34.68468468468468,False,59.16788484315546,True,False
MRVL,249.46,1.1032577508252044,0.6341,59.74025974025974,11.0,22.9,5.1575931232091605,92.0,72.0,False,False,True,,,,,athena,59.74025974025974,False,60.282541906377524,True,False
MS,203.91500000000002,0.9436217198849687,0.3268,68.26086956521739,,,,,23.0,False,False,False,,,,,athena,68.26086956521739,False,,True,False
MSFT,495.195,1.3088528318800614,0.2338,58.87445887445888,11.0,16.95,6.811145510835911,323.0,38.0,False,True,True,24.129252,22.0,2026-09-21,251.0,ib,22.0,True,53.61437829232318,True,True
MSTR,165.32999999999998,1.0581624264256382,0.7034,51.96506550218341,11.0,19.05,3.468208092485557,232.0,39.0,False,False,True,,,,,athena,51.96506550218341,False,,True,False
MSTY,17.555,0.9652111975496709,0.4929,42.857142857142854,,,,,,False,False,False,,,,,athena,42.857142857142854,False,,True,False
MT,72.33,1.021735537359656,0.4249,60.83916083916085,11.0,4.775,55.67010309278352,1.0,45.0,False,False,False,,,,,athena,60.83916083916085,False,,True,False
MU,1031.38,0.9851957535136154,0.5854,47.61904761904761,,,,,2.0,False,False,False,,,,,athena,47.61904761904761,False,,True,False
NBIS,227.41000000000003,1.174261365234792,0.7821,10.27027027027027,11.0,26.075,10.169491525423727,13.0,51.0,False,False,True,,,,,athena,10.27027027027027,True,53.95437287046787,True,False
NEE,79.955,1.108626685539401,0.2088,7.55813953488372,11.0,2.48,21.93548387096775,8.0,37.0,False,False,True,,,,,athena,7.55813953488372,True,31.95901967386699,True,False
NEM,121.92,1.0384249654292403,0.4265,63.23529411764706,11.0,6.73,57.822277847309145,5.0,32.0,False,False,False,,,,,athena,63.23529411764706,False,,True,False
NET,340.885,1.2054212265353814,0.5258,53.20197044334976,11.0,33.3,28.405797101449267,64.0,39.0,False,True,False,,,,,athena,53.20197044334976,False,62.67209742567746,True,False
NFLX,72.875,0.8160095348348009,0.4305,82.68398268398268,,,,,30.0,False,False,False,,,,,athena,82.68398268398268,False,,True,False
NKTR,69.285,0.9470817007315341,0.7706,,,,,,46.0,False,False,False,,,,,none,,False,,True,False
NLY,21.325,0.8720689307813801,0.2344,46.34146341463415,,,,,31.0,False,False,False,,,,,athena,46.34146341463415,False,,True,False
NNE,16.79,1.098013238747943,0.7917,1.9230769230769231,11.0,2.025,56.00000000000001,42.0,88.0,False,False,False,,,,,athena,1.9230769230769231,True,,True,False
NOC,520.375,1.0729302297676928,0.2807,,,,,,30.0,False,False,False,,,,,none,,False,,True,False
NOK,10.705,0.7544263327762385,0.7133,68.18181818181817,,,,,31.0,False,False,False,,,,,athena,68.18181818181817,False,,True,False
NOV,19.795,1.0138109961600126,0.341,,,,,,37.0,False,False,False,,,,,none,,False,,True,False
NOW,138.64499999999998,1.047354843755075,0.543,78.78787878787878,11.0,10.525,7.692307692307689,63.0,38.0,False,False,True,,,,,athena,78.78787878787878,False,,True,False
NRG,101.65,1.0046544578253316,0.506,73.39449541284404,11.0,8.125,75.63025210084034,6.0,46.0,False,False,False,,,,,athena,73.39449541284404,False,,True,False
NTAP,196.495,1.1891281254792687,0.4293,78.53107344632768,,,,,71.0,False,False,False,,,,,athena,78.53107344632768,False,57.190090670449436,True,False
NTES,117.48,1.2688723089471619,0.2935,,,,,,60.0,False,True,False,,,,,none,,False,44.56896893531008,True,False
NTNX,70.175,1.2768503518649272,0.3654,,,,,,65.0,False,True,False,,,,,none,,False,65.0487060454759,True,False
NTR,76.50999999999999,1.1308880782576112,0.2984,43.15789473684211,11.0,3.55,38.596491228070185,16.0,45.0,False,False,False,,,,,athena,43.15789473684211,False,52.78169850330022,True,False
NU,13.805,1.1575671150158813,0.417,52.995391705069125,11.0,0.84,59.64912280701753,171.0,53.0,False,False,False,,,,,athena,52.995391705069125,False,40.91675048274095,True,False
NUE,246.525,1.1361314205866289,0.3267,12.605042016806722,,,,,37.0,False,False,False,,,,,athena,12.605042016806722,True,42.14593707031096,True,False
NUGT,171.82,1.0353135400906794,0.8579,64.21052631578948,11.0,21.75,58.82352941176471,8.0,,False,False,False,,,,,athena,64.21052631578948,False,,True,False
NVDA,223.115,1.2286384208606906,0.3071,9.956709956709958,11.0,9.674999999999999,2.298850574712656,375.0,59.0,False,True,True,30.6378,0.8,2026-09-21,251.0,ib,0.8,True,55.25525710187349,True,True
NVDL,35.175,0.7373753833163569,0.7443,41.228070175438596,,,,,,False,False,False,,,,,athena,41.228070175438596,False,,True,False
NVO,39.675,1.1209874071107282,0.3564,13.679245283018867,11.0,3.69,74.78753541076487,16.0,44.0,False,False,False,,,,,athena,13.679245283018867,True,31.397071437608133,True,False
NXPI,227.64,1.1074732715115287,0.4165,40.77669902912621,,,,,36.0,False,False,False,,,,,athena,40.77669902912621,False,48.64133662134242,True,False
OIH,392.92499999999995,1.0256168746013732,0.3325,,,,,,,False,False,False,,,,,none,,False,,True,False
OKE,91.775,1.208486374039405,0.2567,,,,,,37.0,False,True,False,,,,,none,,False,42.4170180181327,True,False
ON,69.72999999999999,1.109279383623121,0.5153,40.52287581699346,11.0,5.48,12.476370510396977,76.0,43.0,False,False,True,,,,,athena,40.52287581699346,False,42.31691908098391,True,False
OXY,57.285,1.127360846441413,0.3177,39.82683982683983,11.0,2.9050000000000002,20.408163265306133,177.0,50.0,False,False,True,,,,,athena,39.82683982683983,False,41.087481282780324,True,False
PAA,25.235,0.931641080190353,0.2122,42.028985507246375,,,,,45.0,False,False,False,,,,,athena,42.028985507246375,False,,True,False
PANW,370.055,1.1937840900687855,0.482,82.68398268398268,11.0,27.224999999999998,21.917808219178088,55.0,59.0,False,False,True,,,,,athena,82.68398268398268,False,55.000571499110286,True,False
PBR,20.744999999999997,0.9784060350194216,0.4676,77.08333333333334,,,,,50.0,False,False,False,,,,,athena,77.08333333333334,False,,True,False
PHM,117.33500000000001,0.9399133488975376,0.3386,30.718954248366014,,,,,30.0,False,False,False,,,,,athena,30.718954248366014,False,,True,False
PLTR,181.325,1.2758642111035872,0.4628,16.883116883116884,11.0,12.675,4.70588235294116,407.0,43.0,False,True,True,48.258504,34.0,2026-09-21,251.0,ib,34.0,False,59.72305957995303,True,False
PM,186.04,0.9174196460021338,0.3171,82.16216216216216,,,,,30.0,False,False,False,,,,,athena,82.16216216216216,False,,True,False
PNC,233.5,0.8628917329023688,0.271,69.58762886597938,,,,,24.0,False,False,False,,,,,athena,69.58762886597938,False,,True,False
PONY,6.745,1.3373496373188756,0.5679,1.6666666666666667,11.0,0.595,27.160493827160504,18.0,65.0,False,True,False,,,,,athena,1.6666666666666667,True,40.83057799799988,True,False
PSX,268.19,1.0785623252175782,0.4302,89.7196261682243,11.0,17.65,23.42342342342342,2.0,38.0,False,False,True,,,,,athena,89.7196261682243,False,,True,False
QBTS,17.725,1.121009760193879,0.671,0.0,11.0,1.825,10.526315789473696,290.0,46.0,False,False,True,,,,,athena,0.0,True,50.0798179715751,True,False
QUBT,9.085,1.5529229423583768,0.567,0.0,11.0,0.94,31.57894736842105,114.0,53.0,False,True,False,,,,,athena,0.0,True,61.86570111834768,True,False
RCAT,6.905,1.2371038166160644,0.7508,2.608695652173913,11.0,0.76,40.96385542168674,153.0,53.0,False,True,False,,,,,athena,2.608695652173913,True,33.73495296440991,True,False
RCL,247.285,1.0463797333871887,0.41,41.66666666666667,11.0,14.0,44.27480916030535,5.0,37.0,False,False,False,,,,,athena,41.66666666666667,False,,True,False
RDDT,157.0,1.2358619237855544,0.5672,3.827751196172249,11.0,13.375,14.285714285714288,26.0,39.0,False,True,True,57.941953999999996,12.0,2026-09-21,251.0,ib,12.0,True,50.07558433457173,True,True
REGN,787.87,1.1407322902900063,0.2913,16.76300578034682,11.0,31.2,33.239436619718305,0.0,37.0,False,False,False,,,,,athena,16.76300578034682,True,49.055233562913145,True,False
RIG,5.495,0.9694076765099521,0.5011,31.08108108108108,,,,,39.0,False,False,False,,,,,athena,31.08108108108108,False,,True,False
RKLB,68.26,1.2341127204479185,0.6363,0.6535947712418301,11.0,7.080000000000001,8.988764044943828,357.0,50.0,False,True,True,67.625404,5.2,2026-09-21,251.0,ib,5.2,True,51.76420230682732,True,True
ROST,228.67000000000002,1.2909049657081577,0.2498,48.36601307189542,11.0,8.75,22.222222222222214,0.0,60.0,False,True,False,,,,,athena,48.36601307189542,False,46.15476656336533,True,False
RRC,37.665,1.15845075508469,0.3033,,,,,,38.0,False,False,False,,,,,none,,False,33.69960363406133,True,False
RTX,192.935,0.8709071387089643,0.3098,88.23529411764706,,,,,30.0,False,False,False,,,,,athena,88.23529411764706,False,,True,False
RUM,9.2,1.0143160490414969,0.9146,66.66666666666666,11.0,1.2000000000000002,47.61904761904761,31.0,52.0,False,False,False,,,,,athena,66.66666666666666,False,,True,False
SCHW,106.16,0.9738605586966603,0.2658,51.829268292682926,,,,,25.0,False,False,False,,,,,athena,51.829268292682926,False,,True,False
SHEL,93.955,1.0462786302456777,0.2425,69.92481203007519,11.0,3.35,43.03797468354429,56.0,38.0,False,False,False,,,,,athena,69.92481203007519,False,,True,False
SIG,98.625,1.196743799012179,0.4059,30.927835051546392,11.0,6.175000000000001,54.117647058823536,6.0,72.0,False,False,False,,,,,athena,30.927835051546392,False,58.782378102908474,True,False
SILJ,29.785,0.9554289710214179,0.4989,46.93877551020408,,,,,,False,False,False,,,,,athena,46.93877551020408,False,,True,False
SIRI,27.415,1.2256865870791058,0.3267,24.242424242424242,11.0,1.81,138.46153846153845,6.0,39.0,False,True,False,,,,,athena,24.242424242424242,True,38.757952723337844,True,False
SLB,50.724999999999994,0.9820338611311635,0.3598,61.43790849673203,,,,,25.0,False,False,False,,,,,athena,61.43790849673203,False,,True,False
SLV,59.785,1.1256816269869818,0.3808,64.5021645021645,11.0,3.055,2.7027027027027053,1113.0,,False,False,True,,,,,athena,64.5021645021645,False,53.545508309598496,True,False
SMH,583.915,1.1307558433684892,0.3187,40.25974025974026,11.0,27.2,6.52173913043478,138.0,,False,False,True,,,,,athena,40.25974025974026,False,57.935922954554975,True,False
SMMT,17.615000000000002,1.271415030762564,1.0914,57.89473684210527,11.0,3.1999999999999997,193.4426229508197,0.0,29.0,False,True,False,,,,,athena,57.89473684210527,False,62.104715562778615,True,False
SMST,11.795,0.8519008824977613,1.6893,,,,,,,False,False,False,,,,,none,,False,,True,False
SNDK,1770.7150000000001,1.0777134844831169,0.7103,4.395604395604396,11.0,191.65,5.277044854881266,11.0,46.0,False,False,True,,,,,athena,4.395604395604396,True,,True,False
SO,85.58,1.6756500543849364,0.1415,19.186046511627907,11.0,2.05,70.58823529411762,3.0,39.0,False,True,False,,,,,athena,19.186046511627907,True,31.42933137444639,True,False
SPGI,405.105,1.232465544944254,0.2406,63.98104265402843,11.0,17.15,36.46408839779004,1.0,39.0,False,True,False,,,,,athena,63.98104265402843,False,40.12108408483663,True,False
SPOT,511.74,1.2363319165486613,0.3827,28.037383177570092,11.0,28.925,38.20224719101123,3.0,44.0,False,True,False,,,,,athena,28.037383177570092,True,44.29405993599009,True,False
SRPT,20.25,0.8333836847062062,0.9088,48.18181818181818,,,,,43.0,False,False,False,,,,,athena,48.18181818181818,False,,True,False
STEM,4.574999999999999,1.169187872545724,0.9934,,,,,,38.0,False,False,False,,,,,none,,False,34.42448020563373,True,False
STX,862.375,1.0767906960598952,0.6523,71.57894736842105,11.0,84.75,28.780487804878042,19.0,37.0,False,False,False,,,,,athena,71.57894736842105,False,,True,False
SU,67.82499999999999,1.1423118651479864,0.3031,68.79432624113475,11.0,3.2,110.20408163265304,14.0,44.0,False,False,False,,,,,athena,68.79432624113475,False,51.37588909978856,True,False
SYF,75.045,1.11144342293313,0.294,,,,,,24.0,False,False,False,,,,,none,,False,41.449034020724845,True,False
SYM,42.66,1.0858340838481833,0.5737,5.1020408163265305,11.0,3.95,68.65671641791045,6.0,64.0,False,False,False,,,,,athena,5.1020408163265305,True,,True,False
SYY,78.27,1.3205641149335978,0.1828,,,,,,37.0,False,True,False,,,,,none,,False,35.97006222904311,True,False
TAP,37.25,0.9304198586924253,0.3601,,,,,,44.0,False,False,False,,,,,none,,False,,True,False
TBT,38.805,1.0741668475477237,0.2219,,,,,,,False,False,False,,,,,none,,False,,True,False
TECK,66.28999999999999,1.058762937831434,0.4738,55.172413793103445,11.0,4.975,105.88235294117649,0.0,31.0,False,False,False,,,,,athena,55.172413793103445,False,,True,False
TEM,79.49,1.027727961593612,0.7162,19.205298013245034,11.0,8.875,16.470588235294112,27.0,44.0,False,False,True,,,,,athena,19.205298013245034,True,,True,False
TEVA,38.95,1.1044382234581476,0.3208,25.862068965517242,11.0,2.08,73.23943661971832,31.0,45.0,False,False,False,,,,,athena,25.862068965517242,True,62.008313087489654,True,False
THC,260.185,1.23172679089893,0.3459,,,,,,37.0,False,True,False,,,,,none,,False,49.29613028839871,True,False
TJX,128.49,1.0191305374173383,0.2947,96.26865671641791,11.0,4.525,16.66666666666666,13.0,58.0,False,False,True,,,,,athena,96.26865671641791,False,,True,False
TLN,287.16,1.1137982845139451,0.4972,28.47682119205298,11.0,21.65,41.403508771929815,0.0,45.0,False,False,False,,,,,athena,28.47682119205298,True,38.2746408527107,True,False
TMUS,163.63,1.198072172601278,0.286,66.88311688311688,11.0,8.975,52.991452991453,12.0,32.0,False,False,False,,,,,athena,66.88311688311688,False,33.152737228572605,True,False
TNA,62.835,0.9953477730539437,0.5071,7.6923076923076925,,,,,,False,False,False,,,,,athena,7.6923076923076925,True,,True,False
TOL,134.45499999999998,1.1948219998280416,0.3073,,,,,,78.0,False,False,False,,,,,none,,False,39.000644326123485,True,False
TPR,113.495,1.3307386533230439,0.3314,16.153846153846153,11.0,6.05,54.77707006369427,0.0,46.0,False,True,False,,,,,athena,16.153846153846153,True,30.251762106655733,True,False
TQQQ,76.36500000000001,1.2486339358912792,0.4812,27.368421052631582,11.0,6.359999999999999,10.294117647058817,52.0,,False,True,True,50.798425,10.0,2026-09-21,251.0,ib,10.0,True,61.298571713566915,True,True
TSCO,31.935000000000002,1.6264268154037649,0.4237,76.86567164179104,11.0,1.85,60.00000000000001,6.0,32.0,False,True,False,,,,,athena,76.86567164179104,False,36.24280026985112,True,False
TSM,438.355,1.019638123056352,0.3349,25.108225108225106,11.0,18.7,3.4602076124567476,234.0,25.0,False,False,True,,,,,athena,25.108225108225106,True,,True,False
TTWO,206.91500000000002,1.4503657359719484,0.361,78.19548872180451,11.0,11.0,15.929203539822998,5.0,46.0,False,True,True,36.352623,26.8,2026-09-21,251.0,ib,26.8,True,34.664322805675354,True,True
TXN,266.05,0.9687379471691947,0.4247,77.88018433179722,,,,,30.0,False,False,False,,,,,athena,77.88018433179722,False,,True,False
UAL,111.185,0.7528642113800296,0.5298,47.45762711864407,,,,,24.0,False,False,False,,,,,athena,47.45762711864407,False,,True,False
UBER,70.385,1.1414347840648211,0.3289,22.869955156950674,11.0,3.33,5.714285714285708,561.0,44.0,False,False,True,,,,,athena,22.869955156950674,True,38.84074554711083,True,False
UPRO,150.71499999999997,1.2332374218745012,0.3392,22.105263157894736,11.0,7.875,34.34343434343435,23.0,,False,True,False,,,,,athena,22.105263157894736,True,54.39429288447917,True,False
URBN,75.33,1.1979320989480005,0.407,43.15789473684211,11.0,4.525,174.68354430379748,0.0,65.0,False,False,False,,,,,athena,43.15789473684211,False,45.693538403365146,True,False
WPM,147.47,1.1151017286777059,0.4446,77.34806629834254,11.0,10.85,17.543859649122805,14.0,45.0,False,False,True,,,,,athena,77.34806629834254,False,50.92229955434476,True,False
XRT,82.25,1.0579073635005805,0.2176,18.51851851851852,11.0,2.74,62.71186440677965,0.0,,False,False,False,,,,,athena,18.51851851851852,True,,True,False
