day,level,m,gex_sign,tw30,tw60,touch60
2011-01-20,mirror,32,-1.0,35.10962003588914,70.21924007177938,True
2011-01-20,random,195,-1.0,-11.733416770963734,-9.386733416770765,False
2011-01-21,random,94,-1.0,5.438582860696206,25.639033486132277,False
2011-01-24,mirror,286,-1.0,7.739938080495445,28.637770897831373,True
2011-01-24,random,147,-1.0,-3.8771712158802707,-1.550868486350776,False
2011-01-25,random,177,-1.0,-5.4356266500998895,-16.306879950303,False
2011-01-28,kstar,34,-1.0,-50.10020040080221,-67.82796361954668,False
2011-01-28,mirror,34,-1.0,-50.10020040080221,-67.82796361954668,False
2011-01-28,random,256,-1.0,14.085609202596494,27.38868456060528,False
2011-01-31,random,174,-1.0,7.772423441628762,3.1089693766506166,False
2011-02-03,random,128,-1.0,-3.839361130308916,-4.607233356370699,False
2011-02-04,random,234,-1.0,3.0548342752401147,-4.582251412861282,False
2011-02-08,kstar,15,-1.0,26.559417210501035,33.38898163605997,True
2011-02-08,mirror,15,-1.0,26.559417210501035,33.38898163605997,True
2011-02-08,random,104,-1.0,-8.323244552059794,-6.8099273607757915,False
2011-02-09,kstar,295,1.0,-3.7939145610432767,14.416875331968448,True
2011-02-09,mirror,295,1.0,-3.7939145610432767,14.416875331968448,True
2011-02-09,random,122,1.0,12.119375852143177,-2.272382972277054,True
2011-02-11,kstar,34,-1.0,-11.346444780635512,-56.732223903177555,False
2011-02-11,mirror,34,-1.0,-11.346444780635512,-56.732223903177555,False
2011-02-11,random,104,-1.0,-3.767329716697354,6.781193490054127,False
2011-02-14,random,48,1.0,24.771055397088126,9.758294550367141,True
2011-02-15,random,35,-1.0,-14.285714285714457,3.759398496241406,False
2011-02-22,mirror,234,1.0,9.862681131931339,6.828010014414687,True
2011-02-22,random,65,1.0,-11.228385358186266,-43.416423384984306,False
2011-02-23,random,296,-1.0,9.918364232852639,29.755092698560137,False
2011-02-24,kstar,265,-1.0,65.48031738695003,66.2506740620894,True
2011-02-24,random,273,-1.0,-50.73410715658255,-45.35321700361416,True
2011-02-28,random,123,-1.0,0.752558699578243,-9.783263094520489,False
2011-03-02,random,76,-1.0,6.076257025671161,44.812395564333144,False
2011-03-07,kstar,102,-1.0,-10.627799286417883,-22.01472709329577,False
2011-03-07,random,168,-1.0,-18.255115235416007,-34.22834106640238,False
2011-03-09,random,216,-1.0,-8.314436885863419,-4.5351473922905505,False
2011-03-10,random,53,-1.0,-6.904487917145374,-16.11047180667402,True
2011-03-14,kstar,16,-1.0,7.673419275628923,33.76304481276793,True
2011-03-14,mirror,16,-1.0,7.673419275628923,33.76304481276793,True
2011-03-14,random,25,-1.0,6.142506142506887,26.10565110565122,True
2011-03-16,kstar,90,-1.0,10.970927043334466,-38.398244651672854,False
2011-03-16,mirror,90,-1.0,10.970927043334466,-38.398244651672854,False
2011-03-16,random,288,-1.0,102.64979708761058,102.64979708761058,False
2011-03-17,random,174,-1.0,-1.5628662967881457,-11.721497225912758,True
2011-03-18,random,131,-1.0,9.352349777882463,11.690437222352523,True
2011-03-22,random,253,-1.0,-3.8666769778061827,2.3200061866823773,False
2011-03-23,random,57,-1.0,1.556541365086428,26.461203206475936,False
2011-03-25,random,47,-1.0,-35.093072932559366,-41.19621605126689,False
2011-03-29,random,199,-1.0,-4.564820450396745,-4.564820450396745,False
2011-04-05,random,150,-1.0,-1.496222039348849,2.244333059024939,False
2011-04-06,random,71,-1.0,-18.695782231528124,-27.669757702663,False
2011-04-08,random,283,-1.0,-26.28811777076745,-39.05663211656751,False
2011-04-11,random,206,-1.0,3.7696019300370587,0.7539203860096322,False
2011-04-12,random,175,-1.0,3.80807311500142,0.0,False
2011-04-13,kstar,27,-1.0,-5.311077389986707,15.174506828528056,True
2011-04-13,mirror,27,-1.0,-5.311077389986707,15.174506828528056,True
2011-04-13,random,298,-1.0,11.410314924691356,16.735128556215617,False
2011-04-14,mirror,67,-1.0,7.6207895137936355,25.910684346898137,True
2011-04-14,random,179,-1.0,-4.570732078921225,3.0471547192822968,False
2011-04-15,random,183,-1.0,-7.566013467505961,1.5132026934994158,False
2011-04-19,random,97,-1.0,2.2960355120160703,0.7653451706712833,False
2011-04-20,random,33,-1.0,9.767826282967018,6.010970020284834,False
2011-04-21,random,206,-1.0,-8.221840197323305,-10.464160251139054,False
2011-04-25,random,135,-1.0,8.994153800030436,5.996102533354364,False
2011-04-26,random,217,-1.0,-8.161448286096995,-5.193648909332937,False
2011-04-27,kstar,34,-1.0,-13.355097195429932,-11.129247662858832,False
2011-04-27,mirror,34,-1.0,-13.355097195429932,-11.129247662858832,False
2011-04-27,random,277,-1.0,2.2205773501116077,-14.063656550702408,True
2011-04-29,random,82,1.0,0.7340527049837231,-11.010790574763618,False
2011-05-02,kstar,15,1.0,18.286884646332435,27.796064662424236,True
2011-05-02,mirror,15,1.0,18.286884646332435,27.796064662424236,True
2011-05-02,random,199,1.0,13.941884355737066,19.07836806574581,False
2011-05-03,random,146,-1.0,-5.8793268170787005,-25.722054824721674,False
2011-05-04,random,137,-1.0,-1.4862153526029598,-13.375938173442181,False
2011-05-05,random,251,-1.0,10.415891674725453,-17.111822037050306,False
2011-05-06,random,22,-1.0,-21.498999184521583,-22.240343983987998,False
2011-05-09,random,178,-1.0,5.190183139318627,2.965818936753184,False
2011-05-10,random,60,-1.0,4.42445247400669,17.697809896025653,False
2011-05-11,random,109,-1.0,-18.46653863199932,-85.684739252474,False
2011-05-12,mirror,264,-1.0,15.532544378696889,21.449704142011417,True
2011-05-12,random,80,-1.0,-16.436309301457452,-41.090773253642524,False
2011-05-13,kstar,164,-1.0,24.70059880239628,29.940119760478723,True
2011-05-13,random,235,-1.0,17.902431746980028,-16.410562434729936,True
2011-05-17,kstar,48,-1.0,26.266416510318802,67.54221388367787,True
2011-05-17,random,252,-1.0,4.5190931686378555,-4.5190931686378555,True
2011-05-18,mirror,264,-1.0,10.429082240763776,14.153754469606872,True
2011-05-18,random,26,-1.0,-5.248556646921809,-25.492989427906565,False
2011-05-19,random,51,-1.0,22.306491188937017,24.53714030783094,True
2011-05-20,random,124,-1.0,4.481960110555017,-31.373720773884006,False
2011-05-23,random,118,-1.0,-10.609275538042695,-6.820248560169828,False
2011-05-26,random,151,-1.0,-14.371076317978293,-35.54950457605344,False
2011-05-31,random,150,-1.0,0.7461572899569724,1.4923145799117243,False
2011-06-02,random,215,-1.0,-16.689424973448386,5.310271582459336,True
2011-06-03,random,286,-1.0,6.8754774637125315,38.1970970206269,False
2011-06-06,kstar,36,-1.0,9.249980729206797,10.791644184076077,False
2011-06-06,mirror,36,-1.0,9.249980729206797,10.791644184076077,False
2011-06-06,random,278,-1.0,-10.029316463507909,-38.57429409041768,False
2011-06-08,random,38,-1.0,-3.882590464359126,24.848578971889967,False
2011-06-09,random,264,-1.0,1.5409507666219735,-8.47522921642696,False
2011-06-10,kstar,87,-1.0,7.827788649705791,7.0450097847363224,False
2011-06-10,random,192,-1.0,-19.544992572902984,-32.83558752247728,False
2011-06-13,random,276,-1.0,21.856217313247495,7.8057918975893426,True
2011-06-14,random,174,-1.0,-9.279307145066973,-21.651716671822197,False
2011-06-15,random,89,-1.0,14.78829389788272,67.71481942714708,False
2011-06-16,kstar,30,-1.0,56.03788476716609,69.45540647198101,True
2011-06-16,mirror,30,-1.0,56.03788476716609,69.45540647198101,True
2011-06-16,random,119,-1.0,14.866979655712154,-2.347417840375954,False
2011-06-17,random,207,-1.0,11.803588290839606,10.229776518727585,True
2011-06-22,random,182,-1.0,-13.138573305511159,-14.68428781204345,False
2011-06-23,random,192,-1.0,-38.62221171277547,-38.62221171277547,False
2011-06-24,random,147,-1.0,7.859163784972312,18.861993083935104,True
2011-06-27,kstar,19,-1.0,-21.216407355020284,-35.36067892503381,False
2011-06-27,mirror,19,-1.0,-21.216407355020284,-35.36067892503381,False
2011-06-27,random,120,-1.0,-32.16695433861716,-24.32135571944105,False
2011-06-29,random,69,-1.0,35.322122398833145,23.804039007908617,False
2011-06-30,random,138,-1.0,-1.5157256536579844,2.273588480484756,False
2011-07-01,random,272,-1.0,-8.978675645343603,-23.943135054245168,False
2011-07-05,random,173,-1.0,3.736920777277497,8.22122571001449,False
2011-07-07,random,41,-1.0,15.556707904287315,9.63034298836929,True
2011-07-08,random,265,1.0,-13.428827215754557,-2.2381378692926113,False
2011-07-11,random,83,-1.0,-3.7801466696896213,-15.876616012699962,True
2011-07-12,kstar,132,-1.0,0.7559721802230523,21.16722104626545,True
2011-07-12,random,167,-1.0,7.566585956415572,11.349878934625579,True
2011-07-13,random,214,-1.0,3.0115946393605153,11.293479897606096,False
2011-07-14,kstar,127,-1.0,-3.0365140818333636,-22.77385561375467,False
2011-07-14,mirror,127,-1.0,-3.0365140818333636,-22.77385561375467,False
2011-07-14,random,123,-1.0,-12.138684470069938,-28.829375616417074,False
2011-07-18,mirror,147,-1.0,18.502813969623055,23.899468044099592,True
2011-07-18,random,271,-1.0,-7.673419275628923,15.346838551260067,False
2011-07-20,random,265,-1.0,-10.530274539302109,8.273787138021182,False
2011-07-25,random,286,-1.0,24.555398467146496,29.76411935411649,False
2011-07-26,random,250,-1.0,16.484339877116394,23.22793346321017,False
2011-07-29,kstar,98,-1.0,19.18796530815836,37.6084120039899,True
2011-07-29,random,132,-1.0,26.11768320786578,24.581348901520084,True
2011-08-02,mirror,204,-1.0,33.93575881935229,-11.048851708626017,True
2011-08-02,random,223,-1.0,-29.897718332021483,-33.04484657749684,False
2011-08-08,mirror,63,-1.0,32.880505321450926,43.26382279138174,True
2011-08-08,random,282,-1.0,-59.560304808619065,-7.882981518787524,False
2011-08-09,mirror,291,-1.0,38.334670589283974,171.1687617009905,True
2011-08-09,random,248,-1.0,-57.77310924369728,-173.31932773109182,False
2011-08-15,random,294,-1.0,4.989190088142692,0.8315316813578555,False
2011-08-19,mirror,34,-1.0,-60.14644351464371,0.8716875871694896,False
2011-08-19,random,232,-1.0,42.843402990295765,105.79697473113603,False
2011-08-30,random,15,-1.0,62.75286929237956,40.459086780612054,True
2011-09-13,random,297,-1.0,32.18157181571812,71.98509485094817,True
2011-09-20,random,198,-1.0,-30.452674897119003,-7.407407407407085,False
2011-09-23,random,93,-1.0,-26.483050847456724,4.413841807909824,False
2011-09-29,mirror,242,-1.0,-41.554843736473224,-74.45242836118027,False
2011-09-29,random,268,-1.0,-40.78444984380369,-59.00728913571629,False
2011-10-07,mirror,172,-1.0,0.8661008141341853,-0.8661008141341853,False
2011-10-07,random,110,-1.0,33.61779156969335,-17.23989311266272,False
2011-10-11,random,283,-1.0,-31.735426757975027,0.8351428094210966,False
2011-10-13,random,241,-1.0,-8.320159747066125,-14.144271570014633,False
2011-10-14,random,220,-1.0,-0.822165584147827,17.26547726712324,False
2011-10-17,mirror,214,-1.0,13.273602123775596,4.148000663679596,False
2011-10-17,random,191,-1.0,-17.37547575707432,-27.304319046831395,False
2011-10-18,kstar,21,-1.0,8.366800535475338,112.11512717536954,True
2011-10-18,mirror,21,-1.0,8.366800535475338,112.11512717536954,True
2011-10-18,random,98,-1.0,-45.620437956204185,-58.891838088916955,False
2011-10-21,random,73,-1.0,20.198755756645205,0.80795023026492,False
2011-10-24,random,17,1.0,-16.033349366681993,-20.041686708354156,False
2011-10-25,random,200,-1.0,-19.33768431230387,-4.834421078077078,True
2011-10-28,random,300,1.0,2.3369946249129914,0.7789982083039604,False
2011-10-31,random,59,-1.0,6.3041765169424835,-5.516154452325228,False
2011-11-01,random,209,-1.0,65.68683799983654,67.32900894983018,True
2011-11-02,random,66,-1.0,63.12211701869464,46.127700898277446,False
2011-11-04,kstar,52,-1.0,-14.449706992052391,-18.463514489843735,False
2011-11-04,mirror,52,-1.0,-14.449706992052391,-18.463514489843735,False
2011-11-04,random,106,-1.0,23.317520302323924,34.57425424137517,False
2011-11-08,random,182,-1.0,0.791577614185357,7.9157761418513495,False
2011-11-09,kstar,140,-1.0,35.87944506458274,38.271408068888405,True
2011-11-09,mirror,140,-1.0,35.87944506458274,38.271408068888405,True
2011-11-09,random,269,-1.0,-51.65456012913627,-46.81194511703124,False
2011-11-10,kstar,60,-1.0,11.347057869994792,21.07310747284874,False
2011-11-10,random,79,-1.0,53.641092327698644,104.03120936280708,True
2011-11-11,random,133,-1.0,-6.312633157106173,13.414345458849786,False
2011-11-14,random,264,-1.0,-0.7974481658679089,21.53110047847018,False
2011-11-15,random,52,-1.0,-20.780051150894874,17.58312020460395,True
2011-11-16,kstar,75,-1.0,-30.29819805453693,-15.149099027267354,False
2011-11-16,mirror,75,-1.0,-30.29819805453693,-15.149099027267354,False
2011-11-16,random,217,-1.0,-27.86402356500295,-36.62128811400267,False
2011-11-17,mirror,181,-1.0,-51.382432101785284,-48.93564962074826,False
2011-11-17,random,213,-1.0,5.74901445466347,-4.927726675427735,False
2011-11-21,kstar,21,-1.0,-5.856270392370355,-32.627792186061825,False
2011-11-21,mirror,21,-1.0,-5.856270392370355,-32.627792186061825,False
2011-11-21,random,113,-1.0,-3.3585222502097167,3.3585222502097167,False
2011-11-23,random,78,-1.0,-25.588536335721113,-23.029682702149223,False
2011-11-29,random,178,-1.0,23.20377890113523,22.375072511808813,False
2011-12-01,kstar,27,-1.0,-0.7975753708722166,35.89089168926418,True
2011-12-01,mirror,27,-1.0,-0.7975753708722166,35.89089168926418,True
2011-12-01,random,258,-1.0,7.991050023972157,-8.790155026370261,True
2011-12-02,random,74,-1.0,46.732673267326774,60.990099009901044,False
2011-12-05,random,17,-1.0,22.917654496601436,37.93266951161556,False
2011-12-06,random,126,-1.0,14.293655205273037,15.881839116969054,True
2011-12-07,random,225,-1.0,-3.962279102940336,-19.81139551470057,False
2011-12-08,mirror,211,-1.0,-11.232349165597455,-15.243902439023849,False
2011-12-08,random,50,-1.0,38.32335329341241,-19.96007984031989,False
2011-12-12,mirror,138,-1.0,-8.899676375404564,-5.6634304207114905,False
2011-12-12,random,67,-1.0,3.2255463269081908,-6.451092653818602,False
2011-12-13,random,67,-1.0,53.60428834306763,16.801344107527648,False
2011-12-15,random,226,-1.0,-5.71615221296895,-4.082965866405441,False
2011-12-16,kstar,181,-1.0,9.046796611562602,17.271157167528806,False
2011-12-16,mirror,181,-1.0,9.046796611562602,17.271157167528806,False
2011-12-16,random,108,-1.0,21.221025138752346,50.603983023178586,True
2011-12-19,kstar,80,-1.0,-39.45745992601779,-60.83025071927706,False
2011-12-19,mirror,80,-1.0,-39.45745992601779,-60.83025071927706,False
2011-12-19,random,66,-1.0,76.97346871929244,82.7055355388151,True
2011-12-20,random,242,-1.0,9.699321047527132,-6.466214031684014,False
2011-12-21,random,95,-1.0,-6.496142915144443,-9.744214372715554,True
2011-12-27,random,198,1.0,5.527479469362717,-2.3689197725840216,False
2011-12-29,random,191,-1.0,-11.928429423460063,-14.314115308151631,False
2011-12-30,random,112,-1.0,-10.29866117404854,-19.012912936703373,False
2012-01-03,random,45,-1.0,10.130922693266653,2.337905236907689,False
2012-01-04,random,187,-1.0,2.353494939986156,3.1379932533148747,False
2012-01-05,random,210,-1.0,16.428068528513418,19.557224438708776,True
2012-01-06,random,138,-1.0,-10.149113904286411,-20.298227808572822,False
2012-01-09,random,227,-1.0,-2.34521575985025,5.472170106315399,True
2012-01-11,random,292,1.0,8.532423208191808,16.289171579275674,False
2012-01-17,kstar,35,-1.0,11.556240369798854,5.39291217257265,True
2012-01-17,mirror,35,-1.0,11.556240369798854,5.39291217257265,True
2012-01-17,random,284,-1.0,-19.25891687851511,-47.76211385871698,False
2012-01-19,random,262,1.0,2.2817158503196655,17.49315485244818,False
2012-01-20,random,179,1.0,5.337399923750485,15.249714067859799,False
2012-01-24,random,169,-1.0,2.285888448643192,-3.0478512648601797,False
2012-01-25,random,198,-1.0,-49.43341698988357,-63.88318503308233,False
2012-01-26,kstar,53,-1.0,-24.856884603795535,-27.86984031334816,False
2012-01-26,mirror,53,-1.0,-24.856884603795535,-27.86984031334816,False
2012-01-26,random,212,-1.0,-9.818731117824386,-32.47734138972835,False
2012-01-27,random,168,-1.0,-8.377760853006677,-12.947448591011934,False
2012-01-31,mirror,100,-1.0,14.532660241701745,13.767783386873234,False
2012-01-31,random,71,-1.0,-26.697177726925368,-11.441647597254523,False
2012-02-01,random,147,-1.0,12.80795600090423,13.561365177428009,True
2012-02-02,random,56,-1.0,18.084545249037465,6.028181749677675,True
2012-02-03,random,256,-1.0,-10.42131904123833,-7.443799315169919,False
2012-02-06,random,183,1.0,4.467942512473844,3.7232854270619065,False
2012-02-07,random,66,-1.0,38.77124962719858,43.2448553534126,False
2012-02-08,random,97,1.0,-17.82398811734143,-3.7133308577808055,False
2012-02-10,random,152,1.0,-2.2338049143710847,7.446016381236209,False
2012-02-13,random,287,-1.0,-0.0,1.4768867227865634,False
2012-02-14,random,135,1.0,-5.185953474587945,-8.890205956436636,False
2012-02-21,random,90,1.0,-2.9207740051107045,-9.492515516611455,False
2012-02-22,kstar,157,-1.0,9.57219645092433,22.82600692143477,True
2012-02-22,mirror,157,-1.0,9.57219645092433,22.82600692143477,True
2012-02-22,random,142,-1.0,3.6789051578267618,6.622029284084618,True
2012-02-23,kstar,83,-1.0,-14.682131845542568,-10.277492291881352,False
2012-02-23,mirror,83,-1.0,-14.682131845542568,-10.277492291881352,False
2012-02-24,kstar,212,-1.0,10.20556932497585,11.663507799970496,True
2012-02-24,mirror,212,-1.0,10.20556932497585,11.663507799970496,True
2012-02-24,random,249,-1.0,0.7299802905325059,-16.059566391707357,True
2012-02-27,kstar,113,-1.0,8.747630849978982,13.121446274967363,True
2012-02-27,random,157,-1.0,9.47383763299725,0.7287567409997031,True
2012-02-28,random,233,-1.0,-18.90221737550157,-23.264267539078176,False
2012-02-29,random,287,-1.0,-5.092390513605771,-18.914593336244458,False
2012-03-01,random,63,-1.0,4.364906154517012,8.002327949947485,False
2012-03-02,random,232,-1.0,11.676275268188707,21.163248923592448,False
2012-03-05,random,182,-1.0,-2.9321213898247933,10.995455211846306,False
2012-03-06,random,47,-1.0,-2.9638411381149865,-9.632483698873706,False
2012-03-07,random,136,-1.0,5.162622612286949,-6.6376576443683,False
2012-03-09,random,243,-1.0,3.6281837312257537,1.4512734924898574,False
2012-03-13,random,190,-1.0,13.693693693692666,4.324324324325168,False
2012-03-14,kstar,122,1.0,12.160228898425718,5.722460658081907,False
2012-03-14,mirror,122,1.0,12.160228898425718,5.722460658081907,False
2012-03-14,random,19,1.0,-14.97646555413068,-4.278990158321783,False
