date,sym,vcp,vcp_held,stop_pct,n_ctl,ctl,ctl_held
2020-04-09,MSCI,4.985403488988305,False,14.612633000498409,2,1.942318216036365,0.0
2020-04-09,PODD,6.390265287447039,False,15.229036973078003,5,-4.945506014965117,0.2
2020-04-09,WEC,-4.721390995863284,False,17.980052194846575,0,,
2020-04-09,WPM,32.01074303338749,True,15.22825713109157,13,3.6026610642605714,0.23076923076923078
2020-04-13,AMD,2.641000148708761,True,18.138983338968508,7,-6.074940071665954,0.0
2020-04-13,BIIB,-7.904074155492347,False,10.200037837487418,3,-6.159883531515668,0.0
2020-04-13,DPZ,2.430516112464476,False,12.614704144139289,3,-1.6022978660204672,0.0
2020-04-13,FNV,14.012896541077646,True,21.751625890859337,6,3.2776913852055944,0.16666666666666666
2020-04-13,NFLX,1.5888112713458247,True,9.883548464548808,11,-3.0696634127307787,0.0
2020-04-14,ACAD,-0.19980019980019303,False,14.42243378193313,6,-6.914032007301171,0.0
2020-04-14,ADBE,34.96471283625746,False,14.983713121681374,2,-3.177524239092533,0.0
2020-04-14,AWK,-6.870089083072073,False,17.2517246536384,0,,
2020-04-14,CPB,1.5342935548420922,False,8.907531897639009,1,-11.951925849229973,0.0
2020-04-14,DLR,-0.07580052684842409,False,12.258410055264013,2,-4.688192576932859,0.0
2020-04-14,ENPH,-14.398434860479448,False,33.45411057572256,16,-3.2441280734355016,0.1875
2020-04-14,FAST,16.558518052410022,True,13.3757900258742,4,-1.005207958061638,0.0
2020-04-14,FIVN,15.273372322409728,False,13.648959811446149,9,-0.7113689124040299,0.2222222222222222
2020-04-14,IOVA,-6.270440203446981,False,23.7116264909521,1,-7.876737847136994,0.0
2020-04-14,MDB,32.60700087282622,False,21.000000614447877,15,-3.789741114869248,0.06666666666666667
2020-04-14,MPWR,4.755472075021783,False,17.870357165376618,8,-1.3250908192429092,0.0
2020-04-14,PEN,0.2585372689717147,False,12.13495116271005,5,-4.153362410654782,0.0
2020-04-14,PODD,5.114684632134114,False,16.245410043276088,5,-4.945506014965117,0.2
2020-04-14,RGEN,20.95696419712891,False,9.903733348925192,4,0.29364185520580044,0.25
2020-04-14,SHOP,47.90974393958574,True,32.55855640397527,19,3.319924316872702,0.21052631578947367
2020-04-14,TMUS,-2.2265582553143815,False,9.573774269730706,5,-4.88893916254002,0.0
2020-04-14,TYL,8.488818082418327,False,15.819398779558103,4,-3.0053327823289346,0.0
2020-04-15,DXCM,23.045514213882655,True,14.29257159740358,15,-0.85142214367359,0.06666666666666667
2020-04-15,GEN,3.4983708920910184,False,8.426391021174794,3,-5.4016347065848676,0.0
2020-04-15,MRNA,54.616629237576376,True,34.6040252071099,7,4.477540299438572,0.2857142857142857
2020-04-15,RNG,-3.671075948205549,False,15.74922496392025,6,-5.037333643401584,0.0
2020-04-15,TDOC,-4.371461191905213,False,21.103801070238305,15,-1.9953543479467057,0.06666666666666667
2020-04-16,CI,-9.109553750946597,False,10.903518027680004,0,,
2020-04-16,COST,-6.478438213314952,False,13.415831806003563,0,,
2020-04-16,HRL,-6.182633230355639,False,7.24954745006422,1,-3.3216764265924015,0.0
2020-04-16,LITE,-5.42182667226635,False,15.98885429847703,3,-4.094628036627797,0.0
2020-04-16,RGEN,20.680887995568263,False,10.109372067100075,4,0.29364185520580044,0.25
2020-04-16,ROL,2.782617796305087,False,9.911320667182,2,-3.048146546758362,0.0
2020-04-16,SJM,-5.917745317816403,False,9.840680839457905,1,-7.0940262097055395,0.0
2020-04-17,ALNY,-7.053493015825341,False,29.224433015533712,6,-2.7678195039747773,0.3333333333333333
2020-04-17,BMRN,-1.3196408273188687,False,11.613561248361359,7,-4.8349338700778555,0.14285714285714285
2020-04-17,CAH,-5.966115088851531,False,12.980683832337359,5,-4.875979980680003,0.0
2020-04-17,CRM,-7.601011595180163,False,20.034427894026898,3,-3.4551151209796718,0.0
2020-04-17,CRUS,-1.9322470936172453,False,9.56174946318502,3,-5.486701406235972,0.0
2020-04-17,FTNT,-10.60743033739595,False,11.446523740463466,6,-6.335522145667519,0.16666666666666666
2020-04-17,LRCX,-12.85816366170829,False,10.314689430313296,6,3.4481753629601557,0.0
2020-04-17,STE,-5.841231289905913,False,6.265747943202859,1,-4.537015866588878,0.0
2020-04-17,TEAM,12.811921147760042,False,16.886698906057575,6,-2.38247251718753,0.16666666666666666
2020-04-20,COR,-4.709869332668748,False,6.025454467719249,5,-3.594674314842443,0.0
2020-04-22,FNV,5.951101306815909,True,9.38215991792497,6,3.2776913852055944,0.16666666666666666
2020-04-22,KGC,-0.9445649582805471,False,14.92537053276697,12,4.034044090298169,0.25
2020-04-23,KR,-4.327795070567508,False,6.05232029275331,1,-2.9586777820763355,0.0
2020-04-24,AXSM,9.074823519394126,True,35.70680896485795,2,-11.16855752422249,0.0
2020-04-24,GEN,-2.7233928656359208,False,9.064905960512505,3,-5.4016347065848676,0.0
2020-04-24,LDOS,-4.869210208285956,False,12.084389968036902,1,-4.073350319019697,0.0
2020-04-27,ADSK,-3.289332481375762,False,8.57486952359653,10,4.6226460608677336,0.4
2020-04-27,AMGN,-5.7410512569169185,False,6.12135269450762,5,1.84553718917186,0.0
2020-04-27,BIO,4.3630599952135585,False,8.21290711144802,8,3.6406415598189397,0.125
2020-04-27,DLR,-6.133590032063574,False,9.972105446668111,2,-4.688192576932859,0.0
2020-04-27,DOCU,88.05768433119911,False,10.808311268584003,21,25.029501816476778,0.14285714285714285
2020-04-27,FAST,8.493784817892802,False,8.482080866123876,4,-1.005207958061638,0.0
2020-04-27,MCO,1.4773621321203523,False,10.531903391757924,1,12.72508511186583,0.0
2020-04-27,MPWR,-0.6424943243063086,False,10.465767134534442,8,-1.3250908192429092,0.0
2020-04-27,NOW,21.28990687216863,False,8.758914351518786,7,-2.099281666484122,0.14285714285714285
2020-04-27,SEDG,30.767908997047066,True,18.14881990344214,10,-2.8023993117404578,0.0
2020-04-27,TSLA,98.95443361930765,False,15.6444424194909,13,17.149385234080157,0.5384615384615384
2020-04-27,Z,30.638256030730403,False,23.087646775161595,3,0.21045280013450127,0.0
2020-04-27,ZG,33.13001435778815,False,22.32756216062507,1,-7.410797368577004,0.0
2020-04-28,ENPH,23.752247043954668,False,20.139534528865365,17,-3.2850078772226885,0.17647058823529413
2020-04-28,ROL,-3.129653557799561,False,9.808234687608374,2,-3.048146546758362,0.0
2020-04-29,ADSK,-6.063523305378926,False,11.197442240324884,10,4.6226460608677336,0.4
2020-04-29,DVA,-8.113842142448767,False,12.121583323390217,1,-5.04127203430672,0.0
2020-04-29,GNRC,-10.20099630279735,False,9.57754656244929,9,5.360069618841425,0.2222222222222222
2020-04-29,LITE,-8.428801864522061,False,13.955699440372504,3,-4.094628036627797,0.0
2020-04-29,MKTX,2.4458091077003363,False,10.671978464372822,11,-1.0757006276688506,0.18181818181818182
2020-04-29,NOW,16.2460463852931,True,12.553189724877157,7,-2.099281666484122,0.14285714285714285
2020-04-29,TSLA,76.65848795956276,False,15.829905033093095,12,18.099506388116485,0.5
2020-04-29,Z,23.164210963684994,False,27.48793817280345,3,0.21045280013450127,0.0
2020-04-30,ADBE,22.416380370703415,False,8.039255179203176,2,-3.177524239092533,0.0
2020-05-04,MKTX,2.365119495504686,True,10.742336085428217,11,-1.0757006276688506,0.18181818181818182
2020-05-04,MOH,-2.8471813064449347,False,10.549042575368029,6,-5.664441125934602,0.0
2020-05-05,ADBE,21.56046936216347,False,8.68222643523363,2,-3.177524239092533,0.0
2020-05-05,MDB,17.735921032817693,True,12.23632628166731,12,-4.421480281418009,0.08333333333333333
2020-05-05,NYT,37.92618492720248,False,14.568381075518355,5,17.8793953816961,0.2
2020-05-05,REGN,-5.266500816205044,False,11.609230121977987,11,-2.142880370617267,0.0
2020-05-06,FTNT,17.430433185738824,True,6.9083035206719545,6,-6.335522145667519,0.16666666666666666
2020-05-06,OKTA,9.61453199470277,True,11.463839739927783,17,4.273608628405929,0.23529411764705882
2020-05-06,TYL,8.744788521795876,True,6.45299623233756,4,-3.0053327823289346,0.0
2020-05-06,ZS,78.64704148927176,False,10.532119235213688,11,28.638432422495136,0.18181818181818182
2020-05-07,BIIB,-1.4488594263179388,False,7.047547592298153,3,-6.159883531515668,0.0
2020-05-07,BIO,0.543681717520772,False,7.692978670505546,8,3.6406415598189397,0.125
2020-05-07,NVDA,44.23546604667272,False,7.882060640741195,10,10.764650634880324,0.1
2020-05-07,PODD,-9.53736489162199,False,11.368808807332165,5,-4.945506014965117,0.2
2020-05-07,QLYS,-8.704125854888167,False,11.694383942679076,5,-3.7336668108628017,0.0
2020-05-08,MRNA,-2.7937647409330024,False,24.033758107116952,8,2.505627130378624,0.25
2020-05-08,ODFL,2.8253713382239365,False,6.978275170664938,8,-4.35410390098305,0.0
2020-05-11,MSCI,-6.0679081765603,False,10.398837877589607,5,-0.5331900981841686,0.0
2020-05-11,VRTX,-6.769653110768992,False,14.09843010123496,5,-2.7482876982037885,0.0
2020-05-12,NVAX,319.8024508952036,True,58.7895530558101,17,12.994906678562813,0.23529411764705882
2020-05-13,REGN,-5.717921897727029,False,12.030427029921654,9,-4.255231493941192,0.0
2020-05-14,NEM,-5.576183109332256,False,7.217881767462487,12,-2.5582440550617194,0.08333333333333333
2020-05-15,FNV,-7.804397595174928,False,8.495946280806145,6,3.2776913852055944,0.16666666666666666
2020-05-15,REGN,-5.652513183927144,False,11.96939765151468,9,-4.255231493941192,0.0
2020-05-15,VRTX,-7.870889113482771,False,15.113098657328061,5,-2.7482876982037885,0.0
2020-05-18,CIEN,1.451874577050427,True,11.760126253405822,5,-4.075657809906647,0.0
2020-05-18,DT,1.3734309469130235,False,13.298938007505622,6,0.6256219754082248,0.0
2020-05-19,AU,-7.268509974044212,False,10.69733733491619,11,-0.8760034533090618,0.09090909090909091
2020-05-19,FNV,-6.664493104987335,False,7.3645920840313845,6,3.2776913852055944,0.16666666666666666
2020-05-19,KGC,-12.212787018310134,False,10.714274629670417,15,3.1988855843942194,0.26666666666666666
2020-05-19,SEDG,1.513366826335516,False,16.95091243281285,12,-2.6803868811254747,0.08333333333333333
2020-05-20,ACAD,-5.650351503071349,False,15.014271178303018,5,-6.289407376754265,0.0
2020-05-20,INTC,-5.577281132417422,False,11.09349852313245,1,-3.7354237783282396,0.0
2020-05-20,PYPL,12.27686338909415,False,7.506307658519629,22,8.54067820377454,0.3181818181818182
2020-05-20,REGN,-5.680313403625592,False,11.995336552147462,9,-4.255231493941192,0.0
2020-05-20,UTHR,-3.4218379775673102,False,7.355636499282358,8,4.577078428312265,0.125
2020-05-21,BJ,14.890561436361182,True,20.510636999251997,5,7.2606755167167165,0.0
2020-05-22,IOVA,-20.500621701311616,False,20.804875071455797,1,-7.876737847136994,0.0
2020-05-22,QLYS,-3.28291269925447,False,10.660716465541299,5,-3.7336668108628017,0.0
2020-05-22,TWLO,6.38275063906204,False,13.452690584927574,16,22.484307474092716,0.1875
2020-05-26,BMRN,19.762164216023038,True,14.015809923787682,7,-4.8349338700778555,0.14285714285714285
2020-05-27,CCI,-0.9491925324200512,False,9.505698143614039,6,-4.685384442228924,0.0
2020-05-27,SBAC,-2.081194906618189,False,8.903513855005862,5,-4.579736005521342,0.0
2020-05-28,MCO,-2.6534228810077165,False,4.822678596599339,1,12.72508511186583,0.0
2020-05-28,PYPL,13.899271066393148,True,6.169768036491641,22,8.54067820377454,0.3181818181818182
2020-05-29,BIO,-5.779690229657664,False,6.270861576834264,8,3.6406415598189397,0.125
2020-06-01,QLYS,-8.146241417349643,False,7.7927604660600664,5,-3.7336668108628017,0.0
2020-06-02,GDDY,-6.474592474102536,False,8.802290490147758,12,2.4809034718977157,0.3333333333333333
2020-06-02,SFM,-5.853986777369968,False,8.187817512109852,4,-0.10360011329306995,0.5
2020-06-02,TTD,33.08051808768877,True,15.477912907774726,12,9.881922537083968,0.25
2020-06-03,COHR,-4.313389717931959,False,10.578678344106917,8,8.628590932974284,0.25
2020-06-03,FCN,-4.13383492583268,False,9.040856893269389,1,-7.258652606080274,0.0
2020-06-03,LITE,-6.1786141923787286,False,9.703022996099852,2,-3.254944667257403,0.0
2020-06-03,NYT,8.365273457472288,False,6.55457887884493,5,17.8793953816961,0.2
2020-06-03,Z,-9.477183820926205,False,9.215403977487203,5,1.5200807530507323,0.4
2020-06-05,ABBV,4.527236739436646,False,5.636675407924563,2,13.728069487069629,0.0
2020-06-05,COHR,-6.681870170458392,False,12.79207739499536,8,8.628590932974284,0.25
2020-06-05,CVNA,-3.3177447868493304,True,21.85207224780553,17,4.604975431221191,0.23529411764705882
2020-06-08,EQT,-16.80362987066181,False,25.695680390135845,7,-5.009091318118429,0.14285714285714285
2020-06-08,Z,-9.753431993485274,False,9.492451022710801,7,-0.016601954075368068,0.2857142857142857
2020-06-09,CSGP,-5.179354699601301,False,8.190560023914594,4,-5.013293208300453,0.0
2020-06-10,B,-3.2638297135781147,False,11.762356522200811,9,0.5085478018269912,0.2222222222222222
2020-06-10,DXCM,-6.019346380044366,False,12.760605109588585,12,-0.8692136762321386,0.08333333333333333
2020-06-10,EPAM,35.05072736873531,False,7.6688903901636625,8,9.371844836404744,0.0
2020-06-10,NOW,-6.81156784399779,False,8.621722899086315,7,-2.099281666484122,0.14285714285714285
2020-06-10,SRPT,1.1426875558163019,False,11.781268607478701,15,11.763900149075747,0.2
2020-06-10,VEEV,13.337430752110357,False,12.16067211681463,13,2.0443458051323704,0.07692307692307693
2020-06-12,SRPT,1.7666686566538026,False,11.237019463432407,15,11.763900149075747,0.2
2020-06-15,FSLY,49.98830225394843,True,17.96844985540771,17,33.425175102076885,0.35294117647058826
2020-06-15,SHOP,14.671054001352912,True,12.843425537364306,16,4.085239927691429,0.25
2020-06-15,TDOC,12.823843607016293,True,20.862544632444557,11,-5.715862400365935,0.0
2020-06-15,W,53.20019998483618,False,13.55142999312845,19,21.644754943745255,0.3684210526315789
2020-06-15,ZM,3.7751675379509075,True,17.956655259708064,15,15.101714116611305,0.26666666666666666
2020-06-16,DLR,-1.8665374353207698,False,7.585904767081986,2,-4.688192576932859,0.0
2020-06-16,PPLI,27.9512164850388,False,8.11355164973575,22,21.807492117658523,0.2727272727272727
2020-06-16,SRPT,0.896491162646651,False,11.99600616294314,15,11.763900149075747,0.2
2020-06-16,TWLO,5.839900140568943,True,10.567982929134423,16,22.484307474092716,0.1875
2020-06-17,ETSY,17.89419058655286,False,13.322520899741786,20,7.711007295843226,0.3
2020-06-17,NFLX,9.234820957775657,False,7.88798146740567,11,-3.950025664423579,0.0
2020-06-17,NVAX,124.09566342890312,True,26.908500069430108,16,15.371156911272568,0.25
2020-06-17,PODD,-3.613491608407382,False,13.130060727350568,6,-5.3981709305799725,0.16666666666666666
2020-06-17,PZZA,-4.847835125829036,False,8.602727683643806,11,0.18115012009449155,0.09090909090909091
2020-06-17,SNAP,6.112041424792425,True,10.105407674359812,22,14.166385947721006,0.13636363636363635
2020-06-17,TNDM,13.680838465240551,False,10.932990229078055,13,-2.553000950321127,0.0
2020-06-17,VEEV,12.13466574312152,False,7.961392290892844,13,2.0443458051323704,0.07692307692307693
2020-06-18,ACAD,-3.012497232797695,False,9.854015897047109,5,-6.289407376754265,0.0
2020-06-18,ALNY,8.6703877391213,True,15.451793501383115,5,-1.9922115400345028,0.4
2020-06-18,BMRN,9.14632750661295,True,9.443907429567677,6,-3.5362288469599084,0.16666666666666666
2020-06-18,MTCH,-3.7568474817254893,False,15.91650284716366,10,-4.096874232423678,0.1
2020-06-18,OLLI,-7.146313681383076,False,14.125565640979953,16,33.504491032651394,0.5625
2020-06-18,PCTY,-6.12914486760533,False,14.355502526378693,15,-3.876839886494103,0.0
2020-06-18,RNG,-6.280137912691086,False,13.785350767822369,4,-5.210244084586274,0.0
2020-06-18,TTWO,-2.644468244784104,False,7.263712925193588,6,-4.416668961457645,0.0
2020-06-19,BJ,11.721166638116753,True,9.39862481478987,7,3.7952949149065005,0.0
2020-06-19,CRSP,24.822483880478984,False,16.010424261915734,7,0.9003033172962899,0.0
2020-06-19,EQIX,-3.6914005424121488,False,7.258641399166066,4,-3.496268447330486,0.0
2020-06-19,EXEL,-5.565406995295286,False,10.62861729689104,7,5.361623334797275,0.2857142857142857
2020-06-19,MOH,-4.014136140393843,False,10.07510465109962,5,-3.4209059604042253,0.0
2020-06-19,NBIX,-5.490769210798662,False,13.358688845663092,9,0.19513661734426535,0.2222222222222222
2020-06-19,PODD,-6.362285996552275,False,15.607457258834167,6,-5.3981709305799725,0.16666666666666666
2020-06-19,TMUS,-2.767148703008926,False,6.351732438180724,5,-4.88893916254002,0.0
2020-06-19,WING,-1.7675872491824451,False,14.225421961125996,16,4.339105698415127,0.1875
2020-06-19,WPM,17.155733997713064,False,12.166023032493445,20,1.0192737996136647,0.2
2020-06-22,AU,17.192916662575385,True,15.688404352685748,11,-0.8760034533090618,0.09090909090909091
2020-06-22,BBY,27.95800922553353,False,11.217301801569747,11,1.2534892215372866,0.0
2020-06-22,CDNS,11.126245470894936,False,7.103534987833438,10,-0.25730148031853706,0.2
2020-06-22,KGC,25.52186148258009,False,13.402064280624126,15,3.1988855843942194,0.26666666666666666
2020-06-22,MDB,-4.42573139552157,False,13.017178961584996,12,-4.532382023319525,0.08333333333333333
2020-06-22,MSCI,-3.6885976991304137,False,11.393863196838506,5,-0.5331900981841686,0.0
2020-06-22,NVDA,24.835353795896363,False,8.644063074892184,18,3.9163591908147546,0.05555555555555555
2020-06-22,RNG,-7.169550261267455,False,14.603537776930898,4,-5.210244084586274,0.0
2020-06-22,TEAM,-5.299037117911909,False,9.41157095088978,7,-2.6582411802216073,0.14285714285714285
2020-06-22,VEEV,7.469426919267486,True,11.790556832762789,13,2.0443458051323704,0.07692307692307693
2020-06-22,ZS,11.375459073290806,False,10.139505154415417,13,10.58747098808016,0.07692307692307693
2020-06-23,GLOB,-5.14412938338793,False,11.873990091236386,6,-1.8642959629427098,0.0
2020-06-23,MTCH,-4.156988358707103,False,16.26608869727417,10,-4.096874232423678,0.1
2020-06-23,PAAS,11.220798178125445,False,13.66957349781086,13,3.0814316698902755,0.23076923076923078
2020-06-23,TMUS,-3.0030752929602222,False,6.57896136468027,5,-4.88893916254002,0.0
2020-06-25,BBY,28.063775887185848,False,11.143916402267518,11,1.2534892215372866,0.0
2020-06-25,CGNX,5.982813806105414,False,12.536671584066584,7,-2.4779912254925915,0.14285714285714285
2020-06-25,GLOB,-5.176045694460507,False,11.903641994988345,6,-1.8642959629427098,0.0
2020-06-25,MSCI,-4.988989013605927,False,12.590218435734457,5,-0.5331900981841686,0.0
2020-06-25,NBIX,-5.22593399289033,False,13.115901232984262,9,0.19513661734426535,0.2222222222222222
2020-06-25,PZZA,-5.270755669538585,False,9.008958946513335,11,0.18115012009449155,0.09090909090909091
2020-06-26,TREX,-2.399255983305848,False,14.836682920689492,13,-3.400788616781059,0.07692307692307693
2020-06-29,FNV,10.52366466639203,False,9.850764584287475,6,3.2776913852055944,0.16666666666666666
2020-06-30,ALGN,6.84774513698605,False,8.50094797533596,13,-4.879419957379414,0.0
2020-06-30,AXSM,-6.919455115522388,False,9.856588151034561,2,-11.16855752422249,0.0
2020-06-30,LITE,-3.790793872590381,False,12.685744556479017,2,-3.254944667257403,0.0
2020-06-30,MPWR,12.90055946286477,False,9.091642319493086,12,-1.7672706454853693,0.0
2020-06-30,NEM,-3.7560200955347067,False,13.896974138212547,10,-1.3347038740122716,0.1
2020-06-30,RGEN,-1.0879165896969356,False,11.512016250036261,9,1.5639846710550753,0.2222222222222222
2020-06-30,TSLA,31.10970263592634,True,13.211587400975288,17,10.097740362584805,0.35294117647058826
2020-07-01,BAND,-3.8709971551676547,False,7.234981161456688,3,-4.471945788246024,0.0
2020-07-01,DLR,-3.3822451061575443,False,7.388574437775608,2,-4.688192576932859,0.0
2020-07-01,HUM,-2.3994517528102777,False,6.92096128701245,4,5.753670701915453,0.0
2020-07-01,RNG,-10.543875457974483,False,10.237336776810524,4,-5.210244084586274,0.0
