date,i,sym,ret,ext,grp
2020-02-18,283,ESTC,-2.790234330861374,0.011646240531800012,wedge
2020-02-19,284,CHWY,0.8220487739859283,-0.8050431473858902,wedge
2020-02-20,285,FLEX,-4.388226386572203,-0.3699370746927747,wedge
2020-03-30,312,AMZN,-3.0582034771937328,-0.33397217034864746,wedge
2020-03-30,312,NET,-4.753263397361229,-0.4216109529568647,wedge
2020-03-31,313,ACAD,14.114740577570917,-0.733635717541061,wedge
2020-03-31,313,CAG,14.450732962030145,-0.9802984764973336,wedge
2020-03-31,313,DOCU,-9.22934259660636,0.19470090656770303,wedge
2020-04-02,315,BJ,-4.966596569678305,-1.7448181398233702,wedge
2020-04-02,315,BMRN,-7.4244671298621885,-1.826271441696207,wedge
2020-04-02,315,GILD,-3.1945739151781005,-1.6199994556009205,wedge
2020-04-02,315,MRNA,38.24732683277623,-0.34756696109421337,wedge
2020-04-02,315,VRTX,5.899645276091636,-0.001065138797946192,wedge
2020-04-02,315,WMT,7.917094155446924,-1.2071899248702385,wedge
2020-04-03,316,DG,7.792091168482873,-0.42797057404638283,wedge
2020-04-03,316,EQT,42.24656617790905,-0.7814585070585484,wedge
2020-04-03,316,GIS,5.769189346036585,-0.7814453441208236,wedge
2020-04-03,316,HRL,0.3349457056747607,-1.010351139913291,wedge
2020-04-03,316,INCY,24.02959391723922,0.2173909780299108,wedge
2020-04-03,316,KR,-4.125039939319897,-1.8075055188053146,wedge
2020-04-03,316,MKTX,23.472533813413364,0.40107225689673975,wedge
2020-04-03,316,NVAX,17.701582543434192,0.2354643444489293,wedge
2020-04-06,317,AKAM,4.025302186859214,-0.06180516167962933,wedge
2020-04-06,317,ALNY,20.86556951117169,-1.7184390920145138,wedge
2020-04-06,317,AMT,3.1233495420825097,-0.4209764778441091,wedge
2020-04-06,317,AU,25.859693033320763,-1.2948992680390496,wedge
2020-04-06,317,BAH,-0.8071865927090416,-0.14192416580870115,wedge
2020-04-06,317,BAX,4.324292719812073,-0.048622695330497054,wedge
2020-04-06,317,BMY,4.870400772912564,-0.23172264550456625,wedge
2020-04-06,317,CCI,4.288651750618144,-0.7704042193804843,wedge
2020-04-06,317,CDNS,9.029775093739367,0.36652412367837084,wedge
2020-04-06,317,CHRW,-2.1712580332437614,0.4777469711568863,wedge
2020-04-06,317,CIEN,-2.4161049412092406,0.7657117884894746,wedge
2020-04-06,317,CL,0.5633674985383808,-0.37014020465646774,wedge
2020-04-06,317,CNC,9.959499983673048,-0.608267382183274,wedge
2020-04-06,317,COST,-1.439409595710539,-0.8314474839466086,wedge
2020-04-06,317,EQIX,3.9469549332242337,0.058887564405068406,wedge
2020-04-06,317,FCN,-2.3855333572706083,-0.0962195521825771,wedge
2020-04-06,317,FTNT,-5.704170327971969,0.4127273398575616,wedge
2020-04-06,317,HUM,13.194472856833483,-0.8591883163913047,wedge
2020-04-06,317,INTC,-3.7354237783282396,0.4655042199153118,wedge
2020-04-06,317,JKHY,-6.736198759784884,0.29625232277763996,wedge
2020-04-06,317,JNJ,7.283787260969032,-0.262551225306028,wedge
2020-04-06,317,MPWR,10.954314307951218,-0.249164353795466,wedge
2020-04-06,317,MRVL,6.456349269170625,0.17458029534679015,wedge
2020-04-06,317,MSCI,5.55741672534138,0.02269045555085563,wedge
2020-04-06,317,MSFT,1.3400403502054292,0.04325555709320148,wedge
2020-04-06,317,NEM,18.461728037778478,-0.08219197831850715,wedge
2020-04-06,317,ODFL,-6.187241620947647,-0.33924149544074184,wedge
2020-04-06,317,RGEN,32.14534180787805,-0.03326368457020346,wedge
2020-04-06,317,RMD,-0.7987067350988641,-0.27689760592654444,wedge
2020-04-06,317,SJM,-4.471166414552363,-0.7359844683670355,wedge
2020-04-06,317,STE,-0.7838645295776048,-0.22986503729653537,wedge
2020-04-06,317,VRSN,4.473000714057362,0.3227464530576399,wedge
2020-04-06,317,WST,27.546001141899712,0.1250665127031571,wedge
2020-04-06,317,ZTS,-1.68609727296416,-0.7032891066087805,wedge
2020-04-07,318,ANET,-3.56878350759805,0.030128222597961666,wedge
2020-04-07,318,VZ,0.5902540935939449,0.013153948524209636,wedge
2020-04-07,318,WING,29.89915082165544,0.5383751998987656,wedge
2020-04-08,319,ABT,7.900731283337503,0.07797229886549827,wedge
2020-04-08,319,AMGN,5.1683160595926925,0.29113957850346567,wedge
2020-04-08,319,AWK,0.6839497729725919,-1.218783884742925,wedge
2020-04-08,319,AXON,-2.7884433322523994,-0.7178304639510844,wedge
2020-04-08,319,BDX,2.933951645261712,-0.12032886314833272,wedge
2020-04-08,319,CHKP,-4.805678623277498,0.08931084837718732,wedge
2020-04-08,319,DLR,-0.12450848315848084,0.15306587611230604,wedge
2020-04-08,319,EHC,-3.4242225285103123,-0.004059538472731526,wedge
2020-04-08,319,EXEL,29.10278913596043,0.025461394328838777,wedge
2020-04-08,319,EXPD,-5.336479333253297,0.13180580316915022,wedge
2020-04-08,319,LLY,5.902059604918186,0.14505706328862544,wedge
2020-04-08,319,MOH,3.8603651728263966,0.753116699939138,wedge
2020-04-08,319,ORCL,-1.76966191250012,0.012506783395944078,wedge
2020-04-08,319,SAM,32.709238737521005,0.5533854217640714,wedge
2020-04-08,319,SBAC,-2.852914846676169,0.47618883570759335,wedge
2020-04-08,319,TEAM,-4.016434173033067,-0.8008415745781134,wedge
2020-04-08,319,UNH,6.01562695216562,-0.6895102099264862,wedge
2020-04-08,319,VEEV,21.334748776856127,0.037107696857692024,wedge
2020-04-09,320,A,-6.035151250703641,0.1518018964406645,wedge
2020-04-09,320,AEE,-7.4763721442556275,-0.024768495884557033,wedge
2020-04-09,320,APD,-5.628471362157428,0.09411839204988977,wedge
2020-04-09,320,ARE,-6.777266295727302,0.7079959412215091,wedge
2020-04-09,320,B,14.032094631956582,0.5769298525421532,wedge
2020-04-09,320,BALL,-6.47832651601129,0.11496127565070152,wedge
2020-04-09,320,BF.B,-4.325733721574599,0.17632211117105784,wedge
2020-04-09,320,BIIB,-7.361907341831609,-0.014690642701696871,wedge
2020-04-09,320,BLK,-6.201530182326309,0.05602189736850392,wedge
2020-04-09,320,CHE,-6.3812781835718475,0.38461755178798135,wedge
2020-04-09,320,CHWY,1.2757743501087493,0.5673198167057056,wedge
2020-04-09,320,CMS,-5.227453346818612,-0.9420922752935555,wedge
2020-04-09,320,CTVA,-10.097649684168486,0.6154737374172868,wedge
2020-04-09,320,D,-6.2912541123278825,-0.15224220226502783,wedge
2020-04-09,320,DUK,-5.581589348610516,0.5298937040622091,wedge
2020-04-09,320,ED,-3.0029248079474713,-0.8944935199210673,wedge
2020-04-09,320,ES,-4.120918832348686,-0.006684936005025121,wedge
2020-04-09,320,EXR,-6.464557311952079,0.061898251126498396,wedge
2020-04-09,320,FDS,-4.711495073511407,0.06523698132960068,wedge
2020-04-09,320,FMC,-1.1534555505565924,0.23428622592855447,wedge
2020-04-09,320,FNV,26.898706031529418,-0.08714968558251647,wedge
2020-04-09,320,ILMN,6.13617665684596,0.04648636274689404,wedge
2020-04-09,320,IOVA,5.935974447053671,-0.46073784276704627,wedge
2020-04-09,320,KDP,-3.3208592619315302,0.039500899550195284,wedge
2020-04-09,320,KGC,26.970025277175736,0.49197983398394507,wedge
2020-04-09,320,KHC,4.309100921000408,0.25416041357472496,wedge
2020-04-09,320,MDB,10.87963072652749,-0.3097586373406143,wedge
2020-04-09,320,MKC,-2.217791135212599,0.14780591377710825,wedge
2020-04-09,320,NEE,-4.211673070837629,-0.1312965944284319,wedge
2020-04-09,320,PFE,5.266318274042181,0.11386942613214605,wedge
2020-04-09,320,PGR,0.7312913062254012,0.31545755610933224,wedge
2020-04-09,320,PLD,-5.617957365887127,0.5732858289210984,wedge
2020-04-09,320,PODD,4.551806205984366,0.025690410975652615,wedge
2020-04-09,320,RGLD,21.795379001683003,0.536441089209988,wedge
2020-04-09,320,SPGI,-5.943908292401822,0.9266995038285861,wedge
2020-04-09,320,SRPT,4.012453148279538,0.23036062580174924,wedge
2020-04-09,320,WEC,-3.3293336927256,-1.0188775045150584,wedge
2020-04-09,320,WPM,34.66911164891891,0.41469998128330077,wedge
2020-04-09,320,XEL,-4.506829205605123,-0.16922709795901003,wedge
2020-04-13,321,AEM,25.58995879467321,0.43031387956636136,wedge
2020-04-13,321,AZN,11.917011794027022,1.0436001357514306,wedge
2020-04-13,321,CVNA,6.203424758800713,0.24568410729647217,wedge
2020-04-13,321,DPZ,1.7364481216379124,0.06088438047893808,wedge
2020-04-13,321,NFLX,1.5888112713458247,0.5497657397107832,wedge
2020-04-13,321,OKTA,33.36922685856747,0.06793531191971308,wedge
2020-04-13,321,PAAS,10.621294904902845,0.33381351060834213,wedge
2020-04-13,321,UTHR,18.653039134946646,0.023992921813142335,wedge
2020-04-14,322,AAPL,-6.694341924365387,0.9466954195551462,wedge
2020-04-14,322,ABBV,-0.11476031797706954,0.20770107891307155,wedge
2020-04-14,322,ADBE,-3.6497701787374215,0.5207782862051094,wedge
2020-04-14,322,ADSK,1.3532354674292035,0.0896694531172634,wedge
2020-04-14,322,AMD,-3.851695588115489,0.9394672353696689,wedge
2020-04-14,322,CHD,-2.3994684579113024,0.05340983972169544,wedge
2020-04-14,322,CHTR,0.8398501474401909,0.43914522525888067,wedge
2020-04-14,322,CLX,-2.393716260855283,-1.6999234664145282,wedge
2020-04-14,322,CPB,0.019457012805146334,-1.9690882767836495,wedge
2020-04-14,322,DBX,2.951787060772171,-0.2236401238915277,wedge
2020-04-14,322,DDOG,71.38651622575827,0.18676408390012694,wedge
2020-04-14,322,DHR,5.461232578496422,0.5740242240602901,wedge
2020-04-14,322,ENTG,-8.841190139058074,0.2400566739040436,wedge
2020-04-14,322,FAST,18.246063990522355,-0.372133263234693,wedge
2020-04-14,322,FE,-5.182078702033466,0.036996731696670684,wedge
2020-04-14,322,FIVN,11.41409582867976,0.005641851928260945,wedge
2020-04-14,322,GNRC,-7.952695974449597,0.005798775298795941,wedge
2020-04-14,322,GWW,-6.285702445654384,0.2615536660377817,wedge
2020-04-14,322,INTU,-4.847603033650416,0.3513213844205593,wedge
2020-04-14,322,KEYS,-3.6295794792805536,0.03542507497859445,wedge
2020-04-14,322,KLAC,-8.308184756172377,0.27413405920416817,wedge
2020-04-14,322,KMB,-1.004810204307871,-0.7624256640620963,wedge
2020-04-14,322,LHX,-4.870658355450674,0.1954807492836739,wedge
2020-04-14,322,MDLZ,-6.479637714677622,0.2854405468076347,wedge
2020-04-14,322,MNST,-8.520360928968106,0.7957812513034468,wedge
2020-04-14,322,MTCH,2.497496938809185,0.0014375542465435074,wedge
2020-04-14,322,NOC,-4.5232794738936715,0.24855259842232838,wedge
2020-04-14,322,NOW,-4.6002686193917235,-0.0357597815446647,wedge
2020-04-14,322,NVDA,-5.275019673259851,0.2343575740690443,wedge
2020-04-14,322,PEN,5.417779210287343,0.14201718396210605,wedge
2020-04-14,322,PEP,-5.579175932330305,0.3689055710114333,wedge
2020-04-14,322,PG,-2.449522474223631,-0.06818221817377243,wedge
2020-04-14,322,PYPL,39.12120096670107,0.1431348881693829,wedge
2020-04-14,322,QQQ,-3.4831241952238967,0.8354918403793475,wedge
2020-04-14,322,SNPS,1.2962258638296698,0.709656700707219,wedge
2020-04-14,322,TDOC,11.072366305011672,-1.010562112796474,wedge
2020-04-14,322,TMUS,-2.872451229093953,0.19089002046572426,wedge
2020-04-14,322,TSCO,28.39424169555558,0.09640148385570485,wedge
2020-04-14,322,TYL,-4.541064890892443,0.5716441580970514,wedge
2020-04-14,322,W,78.3603862127773,0.049019439295634966,wedge
2020-04-14,322,ZS,-2.1513729698814044,-0.003528704379684814,wedge
2020-04-15,323,DXCM,7.272639650430723,0.22542586925092908,wedge
2020-04-15,323,MELI,-3.144773256480926,0.22956168062163013,wedge
2020-04-15,323,SPOT,7.135275044110667,-0.1661164288914199,wedge
2020-04-16,324,BIO,13.330303736517934,0.11937832601402337,wedge
2020-04-16,324,CI,-9.109553750946597,0.3917657491970087,wedge
2020-04-16,324,CRWD,6.42209303021517,0.16472825975119787,wedge
2020-04-16,324,ELV,-8.449165265976744,0.7239962752073869,wedge
2020-04-16,324,ETSY,30.649355180042683,0.3156078206910584,wedge
2020-04-16,324,GEN,-5.282671437555875,0.17534437620893395,wedge
2020-04-16,324,ICE,0.4458795285742889,0.043296457173106304,wedge
2020-04-16,324,JBHT,-2.7296732924384726,0.11786909367388902,wedge
2020-04-16,324,KNX,5.5167952791857156,0.051813041228246114,wedge
2020-04-16,324,PPLI,-0.5339841490785591,0.5010201540545505,wedge
2020-04-16,324,PZZA,17.48060253523427,0.15279202658865446,wedge
2020-04-16,324,RNG,0.005827056479001946,-0.8874399648324544,wedge
2020-04-16,324,ROL,-3.5316513607256628,0.25846326471951014,wedge
2020-04-16,324,TNDM,-2.5326840138183204,0.23738172786794448,wedge
2020-04-16,324,TTWO,-5.1654130258671715,0.0026339701776769316,wedge
2020-04-17,325,ALL,-5.402865053558436,0.24512792054072507,wedge
2020-04-17,325,ATO,-7.565383324649833,0.24214460372593521,wedge
2020-04-17,325,AXSM,26.577618526429436,-0.26628906429753246,wedge
2020-04-17,325,BSX,-8.644637158078849,0.41252957961600584,wedge
2020-04-17,325,CAH,-5.966115088851531,0.08002750947865506,wedge
2020-04-17,325,CMG,20.450824820285018,0.39128102111807733,wedge
2020-04-17,325,CRM,-7.601011595180163,0.4441064977658556,wedge
2020-04-17,325,CRUS,-6.05034577482777,0.01884944477997052,wedge
2020-04-17,325,EPAM,-7.786786197387885,0.10436658294118534,wedge
2020-04-17,325,EW,-6.863054150166525,0.5694493130254252,wedge
2020-04-17,325,GDDY,-1.6933679977050087,0.3657020310907426,wedge
2020-04-17,325,GOOG,-5.40348698341514,0.020875914308433937,wedge
2020-04-17,325,ICLR,-5.2119678502371976,0.29186346310339295,wedge
2020-04-17,325,IONS,0.6338297401432325,0.42771350438826605,wedge
2020-04-17,325,LDOS,-4.944530284204129,-0.10019721044169164,wedge
2020-04-17,325,LMT,-7.176947024595437,0.6835349871049078,wedge
2020-04-17,325,LRCX,-12.85816366170829,0.07444358082598533,wedge
2020-04-17,325,LULU,-8.657144386910186,0.8461749968482524,wedge
2020-04-17,325,MCK,-6.662360449825444,0.004432370609776916,wedge
2020-04-17,325,MDT,-5.724400094356574,0.15017162750803162,wedge
2020-04-17,325,MRK,-6.0591344458992165,0.03424005265612168,wedge
2020-04-17,325,NBIX,-4.828767013074398,0.18261796929602117,wedge
2020-04-17,325,NDAQ,-5.555841079834134,0.33204606616174925,wedge
2020-04-17,325,NKE,-5.427915681073792,0.19279605218715876,wedge
2020-04-17,325,OLLI,56.081865653659,0.22726737590839705,wedge
2020-04-17,325,PEG,-8.62307801975617,0.13385908382071732,wedge
2020-04-17,325,RACE,-2.999121552387851,0.3923540955173357,wedge
2020-04-17,325,SYK,-4.8814736981333535,0.3788265106291862,wedge
2020-04-17,325,TFX,-3.447018088380571,0.38042122713626675,wedge
2020-04-17,325,TGT,-8.611803143100083,0.6206738435275477,wedge
2020-04-17,325,TMO,-3.5316979175667895,0.05090604731815202,wedge
2020-04-17,325,VRSK,-5.767686708361886,0.10317715140245949,wedge
2020-04-20,326,ARWR,-6.256075235494096,0.42176079918938314,wedge
2020-04-20,326,CGNX,13.427288376843304,0.19258146069998247,wedge
2020-04-20,326,DT,2.131624636052365,-0.3820549192840813,wedge
2020-04-20,326,GH,-0.9010943737658761,0.08872482484311374,wedge
2020-04-20,326,MUSA,-3.1646967742950616,0.11847084188000011,wedge
2020-04-20,326,RVTY,2.7285839899638953,0.08512303221778482,wedge
2020-04-20,326,WIX,-5.127548201783483,0.3964553859036603,wedge
2020-04-20,326,WMB,-0.2537789255161571,0.23461389968515842,wedge
2020-04-22,328,HAE,0.8611376071404608,0.22520095028513468,wedge
2020-04-22,328,PINS,-8.179675445681333,0.8384120266773513,wedge
2020-04-23,329,POOL,5.639785814845766,-0.05345877821867148,wedge
2020-04-24,330,ADI,-2.3480668368500712,0.25739369148430524,wedge
2020-04-24,330,AZO,-5.212497892214197,0.3931812951133755,wedge
2020-04-24,330,BR,2.191312745151097,0.06093071694886855,wedge
2020-04-24,330,COHR,1.7336889599833594,0.5677982228736869,wedge
2020-04-24,330,HD,13.308773399418916,0.13423977381736307,wedge
2020-04-24,330,ROK,6.814058223667097,0.0729338941319264,wedge
2020-04-24,330,WEN,-0.7275784529475526,0.22255090746976494,wedge
2020-04-24,330,WSM,11.470517397974156,0.6746169143529039,wedge
2020-04-27,331,APO,0.4754951773593197,0.156562054392687,wedge
2020-04-27,331,AVGO,-3.4527263223281923,0.006030714669762742,wedge
2020-04-27,331,BBY,-3.291376920155553,0.577969131827672,wedge
2020-04-27,331,BX,-3.244988852069075,-0.4052754920823976,wedge
2020-04-27,331,COR,-5.037020293000571,0.012551953980959785,wedge
2020-04-27,331,CVS,-3.2645110278976874,-0.09217128801937831,wedge
2020-04-27,331,DVA,-3.284182456456408,0.0745099502848127,wedge
2020-04-27,331,ECL,2.1739932599443845,0.8493805426264416,wedge
2020-04-27,331,FFIV,7.034422665835494,0.5577892594098592,wedge
2020-04-27,331,IDXX,-4.3965843259530235,0.10051327273955286,wedge
2020-04-27,331,IPGP,-5.5111837623326725,0.6369813795571966,wedge
2020-04-27,331,ITW,-2.510895806635849,-0.15766677683714383,wedge
2020-04-27,331,LOW,21.302709561025267,0.5323793239378233,wedge
2020-04-27,331,MAS,-3.780415097725065,0.41128961050452967,wedge
2020-04-27,331,MCO,-4.379046524287677,0.5602489334387628,wedge
2020-04-27,331,MMM,-3.4799157867763997,0.5757139786233885,wedge
2020-04-27,331,MTD,-4.9885197357741,-0.339051418720639,wedge
2020-04-27,331,NRG,-3.990865022009915,0.42979820913281536,wedge
2020-04-27,331,PLNT,-7.9037871178042725,0.7561125686893714,wedge
2020-04-27,331,PRGO,-2.1652466455438724,-0.12940352121485618,wedge
2020-04-27,331,SWKS,25.65231755853816,0.15666604246109633,wedge
2020-04-27,331,THO,8.175133361812147,0.8598942373336812,wedge
2020-04-27,331,TREX,30.21104719529777,-0.05485151794219229,wedge
2020-04-28,332,DOX,-1.6284287350551208,-0.07425875442524571,wedge
2020-04-28,332,HUBS,29.319843256283185,0.08757692765167367,wedge
2020-04-28,332,IQV,-1.5732723991268127,0.4786918076086452,wedge
2020-04-28,332,NI,-5.931557830536926,-0.16742074831810336,wedge
2020-04-28,332,PKG,-8.820232861210876,1.4791075527228645,wedge
2020-04-28,332,PWR,-6.625505897922657,1.151310500688172,wedge
2020-04-28,332,ROP,16.249317576682152,0.7221871749270813,wedge
2020-04-28,332,SBUX,-6.414324886563749,0.17704868809829627,wedge
2020-04-28,332,SSNC,4.296405629190225,0.10575513701174287,wedge
2020-04-28,332,TROW,-5.185869040365498,1.116986718425461,wedge
2020-04-29,333,ALGN,-6.592842627837525,0.9100146018873523,wedge
2020-04-29,333,CVX,-3.9124877631549038,0.653369589452959,wedge
2020-04-29,333,ESTC,28.951086095358548,0.06141097735110841,wedge
2020-04-29,333,FICO,-1.712222007604547,1.3437772671733375,wedge
2020-04-29,333,FISV,-3.0585855507392345,0.6789515129109875,wedge
2020-04-29,333,MA,-4.273580873225125,0.107343842205786,wedge
2020-04-29,333,PTC,-5.3067885174092,0.40608796367172384,wedge
2020-04-29,333,SHAK,-11.82613468465562,0.39647172490629956,wedge
2020-04-29,333,SHW,6.7766126016919115,0.7950152624608046,wedge
2020-04-29,333,STZ,-4.824006192680319,0.005544119653325777,wedge
2020-04-29,333,TRP,-7.2227746836346025,-0.03617308125025319,wedge
2020-04-29,333,V,-2.6172257388531683,0.43250789984344706,wedge
2020-04-29,333,VLO,-9.688989752548682,1.3721819219649563,wedge
2020-04-29,333,XYZ,30.634016631437945,0.1622429836577895,wedge
2020-05-05,337,EFX,-2.7319243148546057,0.3178113178928402,wedge
2020-05-05,337,NYT,19.843969976131113,0.11126723969511838,wedge
2020-05-06,338,NET,10.200214199515202,-1.5002511809458516,wedge
2020-05-06,338,ORLY,-2.1744239953498057,-0.14701368503372472,wedge
2020-05-07,339,ISRG,-5.229478674564958,0.35004341292591984,wedge
2020-05-07,339,LGND,-4.835593723641207,-1.2870426979399932,wedge
2020-05-07,339,Z,-4.371848361787489,0.8321477486915684,wedge
2020-05-08,340,CSX,-3.1435228859262643,-1.5951177173807296,wedge
2020-05-08,340,DGX,-4.1128525606845106,-2.4579040745854983,wedge
2020-05-08,340,FLEX,-8.275550916044494,0.1313359157787568,wedge
2020-05-08,340,IR,-6.050291795642271,-0.9965481877756751,wedge
2020-05-08,340,KBH,-14.222187353235915,0.5010929887320132,wedge
2020-05-08,340,KMX,19.710782033661523,-0.9562936939741578,wedge
2020-05-08,340,LEN,-9.60515463665158,0.25805403236223967,wedge
2020-05-08,340,LH,-5.313322253875508,-2.464214270151766,wedge
2020-05-08,340,MU,-5.494895360138264,-0.9124833192855782,wedge
2020-05-08,340,NSC,-4.7457957905931885,-1.5129897816801867,wedge
2020-05-08,340,NVAX,135.77997592580618,-3.49481274775902,wedge
2020-05-08,340,TDY,-4.159177005503389,-0.8984446444040255,wedge
2020-05-08,340,YUMC,-3.077658826332097,-0.9566811739549562,wedge
2020-05-11,341,CHE,7.286867167721689,-2.106690010954256,wedge
2020-05-11,341,CSGP,-4.260661775966234,0.1462561613746675,wedge
2020-05-18,346,WTW,-3.2366188560433606,0.329430186562076,wedge
2020-05-26,351,ARE,0.20466498739544203,-1.5653211453561469,wedge
2020-05-26,351,CCK,3.109429008005571,-0.3678989322473584,wedge
2020-05-26,351,CE,-6.5458536861997985,1.0765271456837806,wedge
2020-05-26,351,CPAY,3.226042494585757,-1.2611039481245117,wedge
2020-05-26,351,EAT,6.158126210428816,-0.09826748479529362,wedge
2020-05-26,351,EL,1.2830138346223707,0.9648333812740789,wedge
2020-05-26,351,ELS,-2.955837236256853,-0.850061621560292,wedge
2020-05-26,351,FOXA,3.6161814332011266,0.3007072118578767,wedge
2020-05-26,351,GM,-3.477924824100953,0.8361118593560775,wedge
2020-05-26,351,GPC,2.221223842298592,-0.30135097142003514,wedge
2020-05-26,351,LEA,-2.1773766724214605,0.31662444356997693,wedge
2020-05-26,351,LKQ,5.188804546251369,-0.34429204715587,wedge
2020-05-26,351,PINS,3.689849784333399,-2.1002809528421555,wedge
2020-05-26,351,PPG,-0.638912103816669,0.4295129821085077,wedge
2020-05-26,351,PWR,9.125541174742292,-1.2893962413213564,wedge
2020-05-26,351,SGI,2.338150549067386,0.6658374327571559,wedge
2020-05-26,351,SUI,-3.0771079415374603,-0.052579108869829784,wedge
2020-05-26,351,TXRH,7.347793179640649,-0.7067716938061482,wedge
2020-05-26,351,WAB,7.339101090979616,0.41160540092789066,wedge
2020-05-26,351,WEX,1.639378725947882,0.7432469471114714,wedge
2020-05-27,352,AJG,0.9554330950208412,0.12907667530958675,wedge
2020-05-27,352,BALL,-2.0865442283888536,-0.14414120800944988,wedge
2020-05-27,352,CACC,11.19241795872885,0.8794286045164338,wedge
2020-05-27,352,CLF,2.7354969641282922,0.9668058368135284,wedge
2020-05-27,352,DRI,-1.0195831910789876,0.0793625147112717,wedge
2020-05-27,352,FWONK,-2.794610547257481,0.08797950351463457,wedge
2020-05-27,352,G,-1.0250391688258698,-0.65844623423087,wedge
2020-05-27,352,HQY,-8.32839112606103,0.3959867005632502,wedge
2020-05-27,352,LRCX,2.08455729030943,-0.44523880486269324,wedge
2020-05-27,352,MU,-6.47643010548431,-0.3422005212975713,wedge
2020-05-27,352,ON,3.8082333300173854,0.1744500152244396,wedge
2020-05-27,352,PCTY,-2.1113199501032076,0.25894109980247043,wedge
2020-05-27,352,TDG,-3.596920153341543,0.849928166164162,wedge
2020-05-27,352,VTRS,0.7307317711725769,-0.9227302364957352,wedge
2020-05-27,352,WAT,-0.9574941710500662,0.1536843157704098,wedge
2020-05-28,353,CTVA,0.20695319855987826,-0.10922346431762621,wedge
2020-05-28,353,EVRG,-2.3780510198083693,0.41864740240797843,wedge
2020-05-28,353,SYK,-6.233271207657188,-0.14380882292837097,wedge
2020-05-28,353,YUM,-0.39753559107348346,0.13230492049534553,wedge
2020-05-29,354,COLD,-1.4853887867000926,-0.1346898321051989,wedge
2020-06-01,355,BILL,-3.1856854124251544,-3.426332699401514,wedge
2020-06-01,355,CDW,-1.421571978619962,0.06345706687757359,wedge
2020-06-02,356,IT,0.02066476365258918,-0.6132457570826455,wedge
2020-06-02,356,TRV,0.060073932387183504,0.46607577171827425,wedge
