day,side,ret,ctl_a,ctl_b,long_oc
2007-05-29,1,-0.33503314735805634,0.4263859533968009,-0.33504090665737574,0.06555087534554085
2007-05-30,1,0.4279123847167311,-0.3362364953886685,0.42792969776611334,1.2343305163079337
2007-05-31,-1,0.2861204819277041,-0.24140475415173174,0.05168306509415818,-0.2282318104906952
2007-06-04,1,0.27582775212952954,-0.2345991286819645,0.2758319774679951,0.4358907053996014
2007-06-05,-1,-0.267613369820175,-0.26756515506906736,-0.2676176165989581,-0.2021317980744277
2007-06-06,-1,0.33722604535324313,-0.275578712806375,-0.2756336795215513,-0.5562101890000668
2007-06-07,1,-0.38838486842104136,0.5063690789473699,-0.38841523461223415,-1.4715216100296915
2007-06-08,1,0.7340113446780023,-0.5405719052385598,0.734014015616562,1.0640831214027735
2007-06-11,1,-0.39018709506808336,-0.3902598175327138,-0.3901705080427632,0.1985784313725513
2007-06-12,-1,-0.325718367889413,0.4119072301967017,-0.32573782831005504,-0.690272781575629
2007-06-13,1,-0.4044246321092358,-0.40450019885986555,0.530102135000548,0.9836880941301481
2007-06-14,1,-0.0658165870262501,0.012732866400472782,-0.0723582929702796,0.4008437458897841
2007-06-15,1,-0.3715966660154985,0.3186423129517492,-0.27417937687393784,-0.1635425774877703
2007-06-18,-1,0.006155606407311506,-0.05922523700554623,-0.013459325137338602,-0.3264384454877464
2007-06-19,-1,-0.16425714660371066,0.17011932861262977,-0.1642528490058841,0.3402882599580728
2007-06-20,-1,-0.43185906654464945,-0.4317780101974145,0.5716374180571073,-1.7126499121036545
2007-06-21,-1,-0.6251935097752398,0.8610124351642748,-0.2905106214540027,0.56903230076779
2007-06-22,-1,0.5389189814814935,-0.41017328042328877,0.5389207306898162,-0.8582006600660007
2007-06-25,1,-0.6314383516118101,0.8707510800930315,-0.6313995894217893,-0.4459431576144805
2007-06-26,-1,-0.5550983146067362,-0.3343084537185714,0.7559200380591737,-0.7921756207975539
2007-06-27,1,0.518303499327035,-0.3968876177658028,0.5183202134694053,1.531382218024826
2007-06-28,1,0.31186126783937557,-0.258987719880514,0.3118550934566753,-0.0067014697080527135
2007-06-29,1,-0.3505242628586412,0.44943805368238166,-0.3505059322513275,-0.5370874494464033
2007-07-03,1,-0.07903437417999482,0.025924954080283447,0.11143542556688,0.09827626996124478
2007-07-05,-1,-0.2896389820477449,-0.2895863746958675,-0.2896381172071543,-0.026560388374991802
2007-07-06,-1,-0.26989281956863237,0.32846528143082065,-0.2698643434966076,0.3474648904055606
2007-07-09,-1,-0.43913627136402034,0.2222644227620951,-0.11808041843740752,-0.06570290564805895
2007-07-10,1,-0.42675743061477933,0.5640102355488523,-0.4267703576892507,-0.9327615419977827
2007-07-11,1,0.303762637943567,-0.3570448688297098,0.1581405476740357,0.7030743713925712
2007-07-12,1,0.5618687066823442,-0.4254276186739802,0.5618614307315061,1.5288074297715777
2007-07-13,1,0.28376316980159433,-0.23978734406309388,0.28376191617353175,0.3293206961247406
2007-07-16,1,-0.31621007212776187,0.3986411643482719,-0.3161959873190561,-0.08451448480547352
2007-07-18,-1,-0.3967827216628732,-0.39670867164663415,0.5192003362317232,0.14198418869882018
2007-07-19,-1,-0.0973765312701571,0.04446744036106618,-0.04577845083129343,-0.020000644329884458
2007-07-20,-1,0.22073775291132355,-0.8656645631383721,0.10376734188757157,-1.0207399754632867
2007-07-23,-1,-0.3774332315290091,0.49005295990643705,-0.3774290100966819,-0.1755363276945944
2007-07-24,1,-0.49589516234189523,0.6679035728256604,-0.4959036689035637,-1.3261204362876422
2007-07-25,-1,0.3982458508956864,-0.3163356164383546,-0.3164808992717774,-0.21731039926329807
2007-07-26,1,-6.543398219505715,9.740477013021536,-6.5434380607324325,-1.098742008524231
2007-07-27,1,-1.0223223896663012,1.4568706270182887,-1.0224503203764426,-1.5239646566842031
2007-07-30,1,-0.8592780128292415,-0.8594445202674837,1.2115936858290612,0.9189690862979121
2007-07-31,-1,1.5307007921998859,-1.1370939129257136,1.4439583898075465,-2.0086105305737383
2007-08-02,-1,-0.6479627354627137,-0.6478385203384985,-0.6479348427447971,0.32063432581589624
2007-08-03,-1,1.0481481607861987,-0.7501535521736178,1.0481364972965812,-2.6816929240798566
2007-08-06,-1,0.7455608907446165,-0.5488274182324288,-0.5489211560699471,1.7410213562612753
2007-08-07,1,1.1616558508094879,-0.8261459116059754,1.161665636104273,1.165299438125263
2007-08-08,1,-0.6696342933690609,-0.6697628935030193,0.9276414037097065,0.9569247355299562
2007-08-09,1,1.1998016355772005,-0.851388213030548,1.1998043751732215,-1.2135062733129875
2007-08-10,1,-0.7611804641496183,-0.7613273294076717,1.064018817551172,0.8742526344980468
2007-08-13,-1,-0.40299596526021425,-0.40292074129796307,0.5271480943741715,-0.7025262798634875
2007-08-14,-1,1.2047823981180388,-0.9401328443921629,1.136385792425401,-2.0446454801290397
2007-08-15,1,-0.8572625776289147,1.2082304096015701,-0.857234395399734,-1.2882690960055942
2007-08-16,-1,-1.1932848711674136,-1.1930516769828736,-1.1932188655047724,1.360503612561698
2007-08-17,-1,-1.1785502219755803,-1.1783199223085437,-1.1785936662412335,-0.5901552624347302
2007-08-20,-1,-0.9994679447107077,0.5147794679447114,-0.2693317174515196,-0.28869840832356886
2007-08-21,1,-0.05448475651813495,-0.6132438957097492,-0.05448475651813495,0.21512345252091727
2007-08-22,-1,-0.4722232118388443,0.452684297067682,-0.4722072704046005,0.4182816245462679
2007-08-23,-1,0.12307650384903526,-0.6194366101233086,0.027738152062742927,-0.5425846738614127
2007-08-24,1,0.9132756506335981,-0.97390312031611,0.9132756506335981,1.1130691514779079
2007-08-27,-1,-0.33871847030106317,-0.3386560889612205,-0.33872675149721143,-0.6759166835734144
2007-08-28,-1,0.44647163728652595,-0.3492084505110082,0.44647257812472657,-1.737125068418172
2007-08-29,-1,-0.3943349275663497,0.5136674291259256,-0.3943455060541501,1.5796731075559398
2007-08-30,1,0.7330907223553669,-0.5404210886682642,-0.5402493534641502,0.44746717084908744
2007-08-31,-1,-0.550520266594131,0.7484208378672572,-0.5505008675555386,-0.16219543576893658
2007-09-04,1,0.7627527331623809,-0.5599372384937185,0.7627736180693141,1.16656269071675
2007-09-05,-1,-0.08781650505187727,0.03424221875635954,0.12887543135529453,-0.44511674989877487
2007-09-06,-1,-0.46039292730843867,0.6133618996002934,-0.4604021130551682,0.18950861777629038
2007-09-07,-1,-0.5545922423245685,-0.08167214912279612,0.7545049808952229,-0.4637028945931093
2007-09-10,-1,0.7439326573953552,-0.5474535863533541,-0.5476484286373783,-0.7093044843355404
2007-09-11,1,0.46422890662303196,-0.36107427869859426,0.4642247169319115,0.937299459755178
2007-09-12,1,-0.03354486962412417,-0.4873674229597066,-0.026773232186399352,0.21761814231394974
2007-09-13,1,0.3665152941176333,-0.2956571428571276,0.36650850809233076,0.1482760013463419
2007-09-14,1,0.31762088060509136,-0.263135467314961,0.1953354869102793,0.6288022980736728
2007-09-17,-1,-0.29677354033073056,-0.29671954100572207,0.3681800760296552,-0.13462944230898682
2007-09-18,-1,-0.2555228098506089,0.30630231462789403,-0.2554776857496473,2.371750991063625
2007-09-19,1,-0.24764977558054704,0.29552039289662146,-0.24760003859613638,-0.05910762010298086
2007-09-21,-1,-0.3482884716386615,0.44607668067228684,-0.3482850243011387,-0.30811853307136766
2007-09-24,-1,-0.3489579632918947,0.4470271692651979,0.44714432711934476,-0.6038168339565673
2007-09-25,1,0.2909176314918887,-0.3442130334105126,0.3307485604606473,0.5037154412252091
2007-09-26,1,-0.11179475409835768,0.05869704918032489,-0.059361632331703815,0.04566990673848263
2007-09-27,-1,-0.25587198637316194,-0.2558261268343779,-0.25588401570607394,0.019241889063313172
2007-09-28,-1,0.006229346970896514,-0.3805730396013586,-0.3806576212549397,-0.27512724893686324
2007-10-02,-1,0.2943140876101637,-0.24677941938828635,-0.24683861881738575,-0.14933708446513885
2007-10-03,-1,-0.32621889250812997,-0.32615895765470976,0.4133037660320308,-0.03950201534259642
2007-10-04,-1,-0.29317963059312996,0.23361602497398914,-0.09790392729632276,0.012442569759897649
2007-10-05,-1,-0.2979305887675225,0.3709639371808833,-0.2978723730335565,0.34765707650624694
2007-10-08,-1,-0.09738651018828037,0.04447575444930695,-0.12966651615816074,-0.15513096080828154
2007-10-09,-1,-0.2904881190031532,0.3598956790520924,-0.2904616327396486,0.4940867609254513
2007-10-10,-1,-0.23824967907572786,-0.23820731707316048,-0.2382513272478104,-0.032816585490893946
2007-10-11,-1,-0.2112840293273778,0.24136946126872014,-0.2112750927569592,-1.0331544736171197
2007-10-12,1,0.11474812295450096,-0.16761085798626635,0.10189926211101512,0.3530483725717249
2007-10-15,-1,0.5321164462704024,-0.4051206830145098,0.5320795608338909,-0.9477890829973747
2007-10-16,-1,0.0644795321637523,-0.11745679012346638,-0.05903779845161859,-0.44739136066317314
2007-10-17,-1,0.37116983449703195,-0.2979661236100255,0.3711669074729311,-0.6393734675441919
2007-10-18,-1,-0.22865236667101468,0.26683987482071786,-0.22864981661005457,0.21457999348322224
2007-10-19,-1,1.6132721191053978,-1.6660615202990752,1.1660462511529859,-2.0707426518615253
2007-10-22,1,0.6081107992515484,-0.6883366746859,0.955557009745636,1.1557199489350203
2007-10-23,-1,-0.18526141846784921,-0.18522969132130948,-0.18526928769723944,0.40295769993389113
2007-10-24,-1,0.8198907920068892,-0.5975170948682104,0.8198921139471159,0.20482970702995457
2007-10-25,-1,-0.5766781525412392,0.7883473593532502,-0.5766439892762316,-0.270503032700425
2007-10-26,-1,-0.4262510646661765,-0.4261711328048125,-0.42624677325964294,0.22824317261203864
2007-10-29,-1,-0.33220538501560803,0.12956815816858033,-0.33220284754221313,0.0254729729729811
2007-10-30,-1,-0.28095172863665124,-0.28090084801042814,-0.2809559853957745,-0.2676458319754967
2007-10-31,1,-0.31863329437734617,0.402065965459029,-0.3186408862759899,0.5059890894921559
2007-11-01,-1,0.8934840320672923,-0.8413142331449472,0.8869718078464787,-1.6894352051131618
2007-11-02,-1,-0.7398313895368164,0.6863598800399822,-0.7935647129425922,-0.30372574897715954
2007-11-05,1,-0.5925133155792051,0.8123075898801349,-0.5924903069556818,0.3475359219407888
2007-11-06,-1,0.3215694011539265,-0.26535048743284384,0.32154600955311224,0.8019802439671175
2007-11-07,1,-0.4107159414530846,0.539696337505807,-0.4107891537324233,-1.9210270557734455
2007-11-08,-1,-0.2169629881154507,-1.4256325976230915,-0.10819754426429995,-0.3308224084335645
2007-11-09,1,-0.6159947930939882,-0.6161126335982359,0.8465667887638411,-0.1917930039172433
2007-11-12,1,-0.9509042990142349,1.3492504107338577,-0.9508883853362187,-0.8601370523415838
2007-11-13,1,0.9071631424074514,-0.6564825840005389,0.9071457714410499,1.9968704392124452
2007-11-14,-1,0.7200181622494375,-0.5311832369164536,0.7200122746935511,-1.447280525398743
2007-11-15,1,-0.7745652321707759,1.0848769460874428,-0.7745754077601786,-1.0077076095101831
2007-11-16,-1,-0.8046073910948973,0.4754421581446492,-0.8046140249809348,-0.19088870659010737
2007-11-19,-1,-0.7685148995148947,-0.7683665973665926,-0.768534137137177,-1.2244507158590372
2007-11-20,1,-0.8555524861878374,1.2059520027624284,-0.8555458126012712,0.3628627123363981
2007-11-21,-1,-0.5537605337078453,0.752393960674147,0.7525788354119777,-0.9145156555773064
2007-11-23,1,0.5374348432055766,-0.41028222996514485,0.537426091074662,0.6858768435031874
2007-11-26,1,-0.6689725885521003,0.9260318994683587,-0.6691151538309424,-2.5062460174539303
2007-11-27,-1,-0.9844979435541017,1.3980960147496946,-0.9844199265316372,0.9252977282347921
2007-11-28,1,1.057789448309124,-0.7570383635236603,1.057775187435313,2.0808917550793926
2007-11-29,-1,-0.6354033912211038,0.8755750034185652,-0.6353977836640889,0.4233080963099355
2007-11-30,-1,0.3360037611659752,-0.2751971253945897,-0.27531757162207393,-0.4292458400429377
2007-12-05,1,0.41834491131044477,-0.330275173669649,0.4183353453570121,0.6086546782044526
2007-12-06,1,0.5665590640922629,-0.42899705014748885,0.5665577154279567,1.6416779923299591
2007-12-07,-1,0.09927317299410171,-0.15249917180149586,0.11912427133015292,-0.4756412627129696
2007-12-10,1,0.5280887597410822,-0.40307819310524684,0.06557903746133044,0.489039338842976
2007-12-11,-1,-0.2833221432332904,0.3485775408109674,-0.2833360235515181,-2.596317207834887
2007-12-12,-1,1.0486679498241407,-0.7500000000000023,1.0486520538247306,-1.5839941921858587
2007-12-13,-1,-0.75009801270785,0.8991989995944333,-0.7500697422340348,0.6406668015102543
2007-12-14,1,-0.410639229422062,-0.4107160177825631,0.5390029311732978,-0.6143350219520463
2007-12-17,-1,-0.389393296853626,-0.3893207934336533,0.5067529154969728,-1.0770495157550075
2007-12-18,-1,0.7155199670080308,-0.5285758471372533,0.7155119263722935,-0.21164419193648448
2007-12-19,1,-0.5253800969879037,0.7108981626938137,-0.5253577423976288,-0.2529338814662447
2007-12-20,-1,-0.37615052732501775,-0.608902205177369,-0.6090741971983846,-0.23790315990193558
2007-12-21,1,0.4408139613690259,-0.3453453066757024,0.44080522291161733,0.5295813259143606
2007-12-24,1,0.04035546613011021,-0.09378269617705857,0.08063338701019632,0.28251042086861605
2007-12-26,-1,-0.22184943487620562,0.2558059741657804,-0.22183135371377274,0.430283640274235
2007-12-27,-1,0.40736507402423305,-0.32279676985195,0.40736054239117714,-1.0265438561170261
2007-12-28,-1,0.1559078609119076,-0.5679096198078821,0.18966524650029967,-0.693152686145133
2007-12-31,-1,0.32054140561156313,-0.26514096976300344,-0.2652034985625984,-0.49578750594794796
2008-01-02,-1,0.7829355657723038,-0.898249502504639,0.3659268191841188,-1.3779485429604788
2008-01-03,1,-0.3231259473611537,0.4072171696293203,0.4071132249463228,-0.3442851228263729
2008-01-04,-1,0.9775716493397069,-0.7926123911210837,1.1110759965322892,-1.708125436026229
2008-01-07,-1,0.6845458085528147,-0.5084820164259263,-0.5086296253465428,-0.27383611875043673
2008-01-08,1,-0.7061104887270484,0.9813611538999925,-0.7061360271992705,-2.3420767065446815
2008-01-09,1,-0.7712672629695829,1.078500536672641,-0.7713610587391736,1.2459686353499824
2008-01-10,1,0.6264555650807202,-0.47010858694097446,0.6264550546943536,1.4759126700071745
2008-01-11,1,-0.7503723140202694,1.0474076306644824,1.0471583879100546,-0.5528071047957436
2008-01-15,-1,0.8888559626437027,-0.6449382183908144,0.8067673064481526,-1.3079783884356806
2008-01-16,-1,-1.0853327010068499,0.038362031227202255,-1.0853818424735642,-0.1874150105554334
2008-01-17,-1,0.9269404840242584,-0.6706631571250764,0.9268550321344099,-3.188749091437725
2008-01-18,-1,0.2584962745540719,-0.31349138255437303,1.114273242799583,-1.301541728763025
2008-01-22,1,1.901387894818748,-2.0117963279912736,1.044461158682415,3.585807038355087
2008-01-23,1,-1.7298266790467478,-1.7301671309192108,-1.7298230878860728,5.234351006922592
2008-01-24,-1,-0.7300321351169551,1.0149454450340112,-0.3619137866963869,0.5086922847780749
2008-01-25,-1,0.7222854203409416,-0.5343525867136751,0.7222348527111612,-2.6058227106227183
2008-01-28,1,1.2316542987782078,-0.8745933588186758,1.1159944689438681,1.4953402355765633
2008-01-29,-1,-0.8112059149722752,0.578830314232897,-0.064114836053509,-0.04938795003673853
2008-01-30,1,0.7230637922154443,-0.5350974909866807,0.7230567476187357,-0.1896253134680623
2008-01-31,1,1.333829043297138,-0.9425732777860362,1.3338345736042507,2.9028069254984445
2008-02-01,1,-0.6334363045831853,-0.6335575604474942,0.7313692196531669,1.0819772331786552
2008-02-04,-1,0.44164082221421247,-0.5031835557158287,0.4129132097251378,-0.8820454055607426
2008-02-05,1,-0.6369056188027794,0.8761608520014614,-0.6369164155289924,-1.6170734579714596
2008-02-06,1,-0.7470928248126428,1.0411738517474407,-0.7471115669412487,-1.416799673056921
2008-02-07,-1,-0.7020923006971705,0.9726250378902646,-0.7020191453875342,1.259398849182305
2008-02-08,1,-0.7148427109019023,0.9925805125906277,-0.7148337833624215,-0.1400457717415815
2008-02-11,-1,-0.9782240663900346,0.9983809883062882,-0.9782183765709459,0.5658781550480709
2008-02-12,1,0.6273633000370102,-0.47139474657787217,-0.4712048261419553,-0.00517752575791184
2008-02-13,-1,-0.6614198304459898,0.9124530040545564,-0.6613916236441776,0.4503329413494089
2008-02-14,-1,0.8316495375128378,-0.6072272794009631,0.8316624486649915,-1.436537899810141
2008-02-15,-1,-0.5717579959740474,0.7776530231864491,-0.5716959978627648,0.3515711631363737
2008-02-19,-1,0.7105098370283124,-0.5264836294229764,0.7104957985086191,-1.2198514670373863
2008-02-20,1,0.5530291753498284,-0.4219447752307242,0.5530091800598103,1.5470067164179204
2008-02-21,-1,0.7430997798972729,-0.5481944240645484,0.7430733090114292,-1.6223576759841993
2008-02-22,-1,0.6419245928459922,-0.4810240202275491,-0.4811981708203389,0.4615039265076282
2008-02-25,-1,-0.7241906314853229,1.0064308479098802,-0.7240880635482585,1.2783790762874505
2008-02-26,1,0.48654530213571257,-0.37720387783365394,0.48655750201227,1.1647842305441747
2008-02-27,1,0.6248155930729493,-0.4692870081878018,0.6248140176594827,0.3797848211689461
2008-02-28,1,-0.4628198054305171,0.6153190794249971,0.6151358777662748,-0.21670236794170558
2008-02-29,-1,1.1537921556975215,-0.8221787253008417,1.153784422470682,-1.7677424588834088
2008-03-03,1,-0.7317533343323825,0.009975273490192843,0.160215530189246,0.160215530189246
2008-03-04,1,-0.4718308480192826,0.6277534267209165,-0.4718467455304465,0.4942032821598713
2008-03-05,1,0.5447243417115822,-0.41650807899462167,-0.41638342557672514,0.19736881559219108
2008-03-06,-1,0.6511581963504579,-0.48745513497208953,0.6511336684243407,-1.651661904045719
2008-03-07,1,-1.2937101449275337,1.8604328756674249,-1.293662586151655,-0.03541705211223475
2008-03-10,-1,0.6712783473128235,-0.8897491456974432,0.524505716730181,-1.499393542421215
2008-03-11,-1,0.8943515673017955,-0.6499316226183177,0.8943745187551164,1.2421129130966926
2008-03-12,-1,-0.4732167673715823,0.6294811178247554,-0.4732259006820138,-1.1121702448210906
2008-03-13,-1,-0.8741882133706059,1.2299712710614437,-0.874168943970131,1.7543762055396754
2008-03-14,-1,0.11907524721878689,-0.1744970642768833,0.7553911107699471,-2.6857983129989464
2008-03-17,1,-1.139262622309199,-1.1394849315068394,-1.1391991585752734,1.198713889988137
2008-03-18,1,0.5223437738732064,-0.4020084033613515,-0.401860358406278,2.0701424196018445
2008-03-19,-1,0.7912361692583937,-0.5806504186602939,0.7912204867483932,-2.845124496794374
2008-03-20,1,1.1694428242517503,-0.8335878741366165,1.1694651409558499,2.048545720218402
2008-03-24,1,1.1120177267987283,-0.7946931327275234,-0.07932438445564607,1.0675808266446687
2008-03-25,-1,-0.7944623976172542,0.5309493670886075,-0.39907840951319207,0.1431634772289113
2008-03-26,-1,-0.6109776348268391,0.07722941132471747,-0.6109720416123695,-0.4959311319351446
2008-03-27,-1,0.5779678624813172,-0.43849402092674356,-0.4386593673982114,-1.3239913555406582
2008-03-28,-1,0.6287795127102697,-0.47254657916572634,0.6288033350848115,-1.2304060150375897
2008-03-31,1,0.025490597512885335,-0.6342553836821223,0.2154843120869051,0.4826911943936529
2008-04-01,1,0.7992841713221703,-0.5861638733705773,0.7993096070225792,2.3749693113772516
