entry_date,sp_gross,sp_net,pu_gross,pu_net,entry,comb_net,comb_gross
2018-08-10,0.2052980132450331,-0.007947019867549688,0.2336842105263158,0.2176842105263158,2018-08-10,0.10486859532938306,0.21949111188567444
2018-08-17,0.15789473684210525,-0.01578947368421061,0.18255578093306285,0.1711967545638945,2018-08-17,0.07770364043984195,0.17022525888758405
2018-08-24,0.2631578947368421,0.0631578947368423,0.14953271028037388,0.1341121495327103,2018-08-24,0.0986350221347763,0.206345302508608
2018-09-21,0.09761904761904755,-0.28619047619047616,0.17947395564724086,0.16627127385250132,2018-09-21,-0.05995960116898742,0.1385465016331442
2018-09-28,-1.0,-1.0683923705722072,0.12774869109947645,0.11486910994764402,2018-09-28,-0.4767616303122816,-0.43612565445026175
2018-10-05,-1.0,-1.0920529801324503,0.20956521739130435,0.18669565217391304,2018-10-05,-0.45267866397926865,-0.39521739130434785
2018-10-12,0.1252279635258358,0.03392097264437683,,,2018-10-12,0.03392097264437683,0.1252279635258358
2018-10-19,0.277124183006536,0.2083660130718955,0.19908536585365855,0.18609756097560975,2018-10-19,0.19723178702375263,0.23810477443009728
2018-10-26,0.1792531120331951,0.1375933609958507,,,2018-10-26,0.1375933609958507,0.1792531120331951
2018-11-02,0.2478632478632479,0.09367521367521363,0.2116030534351145,0.20012213740458018,2018-11-02,0.1468986755398969,0.2297331506491812
2018-11-09,0.2019230769230771,0.03807692307692308,0.1653483992467043,0.13612052730696794,2018-11-09,0.0870987251919455,0.1836357380848907
2018-11-16,0.311111111111111,0.17401709401709384,0.20398009950248755,0.1915091210613599,2018-11-16,0.18276310753922687,0.25754560530679926
2018-11-23,0.28285714285714286,0.1325714285714285,,,2018-11-23,0.1325714285714285,0.28285714285714286
2018-11-30,-1.0,-1.0272072072072072,0.1951219512195122,0.19073170731707317,2018-11-30,-0.418237749945067,-0.4024390243902439
