edate,pair,regime,credit,width,max_loss,pnl,pnl_gross,cost,exit,days,iv_pct,iv30,vix,vix_pct,roc,roc_gross,win,year,iv_b,vix_b
2020-01-31,0.30/0.15,Bearish_LowIV,0.83,5.0,4.17,0.8019999999999999,0.83,0.02800000000000001,expiry_win,21,0.8207171314741036,0.20128632620515122,18.84,0.9203187250996016,0.192326139088729,0.1990407673860911,True,2020,>=80,>=80
2020-02-07,0.30/0.15,Bullish_LowIV,0.7200000000000001,4.5,3.78,-3.803,-3.78,0.023000000000000007,expiry_loss,21,0.5418326693227091,0.1677528773051446,15.47,0.6573705179282868,-1.0060846560846561,-1.0,False,2020,30-60,60-80
2020-02-14,0.30/0.15,Bullish_LowIV,0.6599999999999999,4.5,3.84,-3.863,-3.84,0.023000000000000007,expiry_loss,21,0.17131474103585656,0.14828895660798425,13.68,0.3665338645418327,-1.0059895833333334,-1.0,False,2020,<30,30-60
2020-02-21,0.30/0.15,Bullish_LowIV,0.765,5.0,4.235,-0.861,-0.82,0.04100000000000001,stop_loss,3,0.6852589641434262,0.18304474676781715,17.08,0.8366533864541833,-0.20330578512396694,-0.19362455726092087,False,2020,60-80,>=80
2020-02-28,0.30/0.15,Bearish_HighIV,1.99,11.0,9.01,0.909,1.085,0.1759999999999999,profit_take,4,1.0,0.47362022931310876,40.11,1.0,0.10088790233074363,0.12042175360710322,True,2020,>=80,>=80
2020-03-06,0.30/0.15,Bearish_HighIV,1.915,11.0,9.085,-2.6809999999999996,-2.46,0.22099999999999984,stop_loss,3,0.9960159362549801,0.4402074162694067,41.94,1.0,-0.2951018161805173,-0.2707760044028618,False,2020,>=80,>=80
2020-03-13,0.30/0.15,Bearish_HighIV,2.8400000000000003,13.0,10.16,-0.7279999999999951,-0.5399999999999952,0.188,expiry_loss,21,1.0,0.7051880845088062,57.83,0.9960159362549801,-0.07165354330708613,-0.05314960629921212,False,2020,>=80,>=80
2020-03-20,0.30/0.15,Bearish_HighIV,2.13,9.0,6.87,0.8839999999999996,1.0899999999999999,0.20600000000000027,profit_take,5,0.9760956175298805,0.6752594597649209,66.04,0.9800796812749004,0.12867540029112076,0.1586608442503639,True,2020,>=80,>=80
2020-03-27,0.30/0.15,Bearish_HighIV,2.5700000000000003,12.0,9.43,2.5220000000000002,2.5700000000000003,0.048000000000000084,expiry_win,21,0.9601593625498008,0.6348036659192554,65.54,0.9760956175298805,0.26744432661717926,0.27253446447507956,True,2020,>=80,>=80
2020-04-03,0.30/0.15,Bearish_HighIV,1.685,8.0,6.3149999999999995,1.6145,1.685,0.0705,expiry_win,21,0.9402390438247012,0.6089724638233641,46.8,0.9243027888446215,0.2556611243072051,0.26682501979414097,True,2020,>=80,>=80
2020-04-17,0.30/0.15,Bearish_HighIV,1.9450000000000003,9.0,7.055,1.8995000000000004,1.9450000000000003,0.045499999999999916,expiry_win,21,0.9043824701195219,0.5154297557661284,38.15,0.8764940239043825,0.2692416725726436,0.2756909992912828,True,2020,>=80,>=80
2020-04-24,0.30/0.15,Bearish_HighIV,1.655,8.0,6.345,1.6345,1.655,0.020500000000000004,expiry_win,21,0.8605577689243028,0.4107393343189933,35.93,0.848605577689243,0.2576044129235619,0.26083530338849487,True,2020,>=80,>=80
2020-05-01,0.30/0.15,Bullish_HighIV,1.7750000000000001,8.5,6.725,1.7345000000000002,1.7750000000000001,0.04050000000000002,expiry_win,21,0.8725099601593626,0.4659511061264667,37.19,0.852589641434263,0.25791821561338296,0.26394052044609667,True,2020,>=80,>=80
2020-05-08,0.30/0.15,Bullish_HighIV,1.6300000000000001,8.0,6.37,-1.9359999999999995,-1.8799999999999997,0.05599999999999991,stop_loss,6,0.8366533864541833,0.4079233075299897,27.98,0.8007968127490039,-0.30392464678178954,-0.2951334379905808,False,2020,>=80,>=80
2020-05-15,0.30/0.15,Bullish_HighIV,1.7449999999999999,8.5,6.755,1.7094999999999998,1.7449999999999999,0.03550000000000002,expiry_win,21,0.8685258964143426,0.4754728693567827,31.89,0.796812749003984,0.25307179866765356,0.25832716506291636,True,2020,>=80,60-80
2020-05-22,0.30/0.15,Bullish_HighIV,1.4999999999999998,7.5,6.0,1.4719999999999998,1.4999999999999998,0.027999999999999955,expiry_win,21,0.796812749003984,0.40031512843757255,28.16,0.7729083665338645,0.2453333333333333,0.24999999999999997,True,2020,60-80,60-80
2020-05-29,0.30/0.15,Bullish_HighIV,1.7149999999999999,8.0,6.285,1.6844999999999999,1.7149999999999999,0.030499999999999902,expiry_win,21,0.7848605577689243,0.39552150404918146,27.51,0.7370517928286853,0.26801909307875893,0.2728719172633253,True,2020,60-80,60-80
2020-06-05,0.30/0.15,Bullish_HighIV,1.6949999999999998,8.0,6.305,-5.665500000000012,-5.635000000000012,0.030499999999999958,expiry_loss,21,0.749003984063745,0.3596677239624698,24.52,0.7091633466135459,-0.8985725614591614,-0.8937351308485348,False,2020,60-80,60-80
2020-06-12,0.30/0.15,Bullish_HighIV,2.06,9.5,7.4399999999999995,2.007,2.06,0.05299999999999992,expiry_win,20,0.8884462151394422,0.505914202216458,36.09,0.8406374501992032,0.26975806451612905,0.27688172043010756,True,2020,>=80,>=80
2020-06-19,0.30/0.15,Bullish_HighIV,1.855,9.0,7.145,1.8195000000000001,1.855,0.03549999999999996,expiry_win,21,0.8047808764940239,0.4285701353096317,35.12,0.8247011952191236,0.2546536039188244,0.2596221133659902,True,2020,>=80,>=80
2020-06-26,0.30/0.15,Bullish_HighIV,1.6099999999999999,8.0,6.390000000000001,1.577,1.6099999999999999,0.033000000000000015,expiry_win,21,0.7649402390438247,0.4066102405860701,34.73,0.8207171314741036,0.24679186228482,0.2519561815336463,True,2020,60-80,>=80
2020-07-10,0.30/0.15,Bullish_HighIV,1.5249999999999997,8.0,6.4750000000000005,1.4944999999999997,1.5249999999999997,0.03050000000000007,expiry_win,21,0.6852589641434262,0.36532992953902454,27.29,0.6414342629482072,0.23081081081081076,0.23552123552123547,True,2020,60-80,60-80
2020-07-17,0.30/0.15,Bullish_HighIV,1.485,7.5,6.015,1.4545000000000001,1.485,0.030500000000000013,expiry_win,21,0.6334661354581673,0.3519844951477103,25.68,0.6095617529880478,0.24181213632585208,0.2468827930174564,True,2020,60-80,60-80
2020-07-24,0.30/0.15,Bullish_HighIV,1.2699999999999998,6.5,5.23,1.2319999999999998,1.2699999999999998,0.037999999999999964,expiry_win,21,0.6055776892430279,0.32457726874153897,25.84,0.6135458167330677,0.23556405353728482,0.24282982791586993,True,2020,60-80,60-80
2020-07-31,0.30/0.15,Bullish_HighIV,1.34,7.0,5.66,1.3170000000000002,1.34,0.023000000000000007,expiry_win,21,0.6254980079681275,0.34279422712907787,24.46,0.5617529880478087,0.2326855123674912,0.23674911660777387,True,2020,60-80,30-60
2020-08-07,0.30/0.15,Bullish_HighIV,1.2599999999999998,7.0,5.74,1.2219999999999998,1.2599999999999998,0.03800000000000002,expiry_win,21,0.5537848605577689,0.28725923138317966,22.21,0.5378486055776892,0.21289198606271773,0.21951219512195116,True,2020,30-60,30-60
2020-08-14,0.30/0.15,Bullish_HighIV,1.0950000000000002,6.5,5.404999999999999,1.0645000000000002,1.0950000000000002,0.030500000000000013,expiry_win,21,0.5378486055776892,0.2769852209613001,22.05,0.5179282868525896,0.19694727104532847,0.2025901942645699,True,2020,30-60,30-60
2020-08-21,0.30/0.15,Bullish_HighIV,1.0849999999999997,6.5,5.415,0.7045000000000055,0.7350000000000054,0.03049999999999993,expiry_win,21,0.549800796812749,0.2878915928582134,22.54,0.5258964143426295,0.13010156971375908,0.13573407202216167,True,2020,30-60,30-60
2020-08-28,0.30/0.15,Bullish_HighIV,1.0099999999999998,5.5,4.49,-1.3059999999999998,-1.2599999999999998,0.04600000000000001,stop_loss,11,0.5179282868525896,0.27501501599407785,22.96,0.5298804780876494,-0.2908685968819599,-0.2806236080178173,False,2020,30-60,30-60
2020-09-04,0.30/0.15,Bullish_HighIV,1.4100000000000001,8.0,6.59,0.7619999999999968,0.8199999999999967,0.05799999999999998,expiry_win,21,0.5976095617529881,0.3266557915485272,30.75,0.7250996015936255,0.11562974203338343,0.1244309559939297,True,2020,30-60,60-80
2020-09-11,0.30/0.15,Bearish_HighIV,1.2249999999999999,6.0,4.775,1.1744999999999999,1.2249999999999999,0.050499999999999975,expiry_win,19,0.5737051792828686,0.3163213457128424,26.87,0.601593625498008,0.24596858638743452,0.256544502617801,True,2020,30-60,60-80
2020-09-18,0.30/0.15,Bullish_HighIV,1.195,6.0,4.805,1.1545,1.195,0.04050000000000002,expiry_win,21,0.5099601593625498,0.29119624676886746,25.83,0.5617529880478087,0.240270551508845,0.2486992715920916,True,2020,30-60,30-60
2020-09-25,0.30/0.15,Bearish_HighIV,1.185,6.0,4.8149999999999995,1.1595000000000002,1.185,0.025499999999999953,expiry_win,21,0.5936254980079682,0.3314030801260432,26.38,0.5657370517928287,0.2408099688473521,0.2461059190031153,True,2020,30-60,30-60
2020-10-02,0.30/0.15,Bullish_HighIV,1.3800000000000001,7.5,6.12,1.352,1.3800000000000001,0.02800000000000001,expiry_win,21,0.545816733067729,0.31373244438051784,27.63,0.6175298804780877,0.22091503267973858,0.22549019607843138,True,2020,30-60,60-80
2020-10-09,0.30/0.15,Bullish_HighIV,1.2449999999999999,7.0,5.755,-2.6954999999999965,-2.6649999999999965,0.030500000000000013,expiry_loss,21,0.4820717131474104,0.30227106587164887,25.0,0.47410358565737054,-0.4683753258036484,-0.4630755864465676,False,2020,30-60,30-60
2020-10-16,0.30/0.15,Bullish_HighIV,1.3050000000000002,7.5,6.195,1.2695,1.3050000000000002,0.03550000000000002,expiry_win,21,0.4581673306772908,0.2980247000241708,27.41,0.5776892430278885,0.2049233252623083,0.2106537530266344,True,2020,30-60,30-60
2020-10-23,0.30/0.15,Bullish_HighIV,1.4299999999999997,8.0,6.57,-1.901,-1.835,0.06600000000000014,stop_loss,5,0.47410358565737054,0.30617808290516035,27.55,0.5657370517928287,-0.2893455098934551,-0.27929984779299843,False,2020,30-60,30-60
2020-10-30,0.30/0.15,Bearish_HighIV,1.835,9.0,7.165,1.8094999999999999,1.835,0.025500000000000064,expiry_win,21,0.7888446215139442,0.42230551891914336,38.02,0.848605577689243,0.2525471039776692,0.25610607117934403,True,2020,60-80,>=80
2020-11-06,0.30/0.15,Bullish_HighIV,1.255,7.0,5.745,1.2195,1.255,0.03549999999999996,expiry_win,21,0.3107569721115538,0.27153484758908575,24.86,0.3944223107569721,0.2122715404699739,0.21845082680591818,True,2020,30-60,30-60
2020-11-13,0.30/0.15,Bullish_HighIV,1.365,7.5,6.135,1.3245,1.365,0.04049999999999997,expiry_win,21,0.3466135458167331,0.28592081434342764,23.1,0.32270916334661354,0.2158924205378973,0.22249388753056235,True,2020,30-60,30-60
2020-11-20,0.30/0.15,Bullish_HighIV,1.5,8.0,6.5,1.467,1.5,0.03299999999999996,expiry_win,21,0.35856573705179284,0.29053155921077867,23.7,0.32669322709163345,0.2256923076923077,0.23076923076923078,True,2020,30-60,30-60
2020-11-27,0.30/0.15,Bullish_HighIV,1.6049999999999998,8.0,6.3950000000000005,1.5844999999999998,1.6049999999999998,0.020500000000000004,expiry_win,21,0.40239043824701193,0.29803532370893526,20.84,0.22709163346613545,0.2477716966379984,0.25097732603596556,True,2020,30-60,<30
2020-12-04,0.30/0.15,Bullish_HighIV,1.3000000000000003,6.5,5.199999999999999,1.2670000000000003,1.3000000000000003,0.03299999999999996,expiry_win,20,0.2868525896414343,0.27846127368561396,20.79,0.2151394422310757,0.24365384615384625,0.2500000000000001,True,2020,<30,<30
2020-12-11,0.30/0.15,Bullish_HighIV,1.44,8.0,6.5600000000000005,1.392,1.44,0.04800000000000003,expiry_win,20,0.2788844621513944,0.2830197098917898,23.31,0.3187250996015936,0.21219512195121948,0.2195121951219512,True,2020,<30,30-60
2020-12-18,0.30/0.15,Bullish_HighIV,1.5450000000000002,9.0,7.455,1.5095,1.5450000000000002,0.03550000000000007,expiry_win,21,0.1952191235059761,0.26744192621066887,21.57,0.21115537848605578,0.20248155600268278,0.20724346076458755,True,2020,<30,<30
2021-01-08,0.30/0.15,Bullish_HighIV,1.64,9.5,7.86,1.607,1.64,0.03299999999999996,expiry_win,21,0.3944223107569721,0.2982876523819891,21.56,0.16334661354581673,0.20445292620865138,0.20865139949109412,True,2021,30-60,<30
2021-01-15,0.30/0.15,Bullish_HighIV,1.71,10.0,8.29,1.677,1.71,0.033000000000000015,expiry_win,21,0.3426294820717131,0.29501191653276226,24.34,0.33067729083665337,0.20229191797346202,0.20627261761158022,True,2021,30-60,30-60
2021-01-22,0.30/0.15,Bullish_HighIV,1.7650000000000001,10.5,8.735,1.7295,1.7650000000000001,0.03550000000000007,expiry_win,21,0.3187250996015936,0.2931464100817339,21.91,0.15139442231075698,0.19799656554092732,0.20206067544361767,True,2021,30-60,<30
2021-01-29,0.30/0.15,Bullish_HighIV,2.2799999999999994,12.0,9.72,2.2519999999999993,2.2799999999999994,0.02800000000000001,expiry_win,21,0.6095617529880478,0.3556175911728644,33.09,0.7450199203187251,0.23168724279835382,0.23456790123456783,True,2021,60-80,60-80
2021-02-05,0.30/0.15,Bullish_HighIV,1.4699999999999998,9.0,7.53,1.4269999999999998,1.4699999999999998,0.04299999999999991,expiry_win,21,0.099601593625498,0.2724467325954867,20.87,0.05976095617529881,0.18950863213811417,0.19521912350597606,True,2021,<30,<30
2021-02-12,0.30/0.15,Bullish_LowIV,1.7999999999999998,11.0,9.2,0.46700000000000774,0.5100000000000078,0.043000000000000024,expiry_win,21,0.2868525896414343,0.29405531842494226,19.97,0.0199203187250996,0.05076086956521823,0.055434782608696505,True,2021,<30,<30
2021-02-19,0.30/0.15,Bullish_HighIV,1.885,11.0,9.115,1.8495000000000001,1.885,0.03549999999999996,expiry_win,21,0.3904382470119522,0.3058660502440408,22.05,0.12350597609561753,0.20290729566648383,0.2068019747668678,True,2021,30-60,<30
2021-02-26,0.30/0.15,Bullish_HighIV,2.2300000000000004,12.0,9.77,2.1920000000000006,2.2300000000000004,0.03800000000000002,expiry_win,21,0.3705179282868526,0.30279587897867966,27.95,0.5617529880478087,0.22436028659160703,0.2282497441146367,True,2021,30-60,30-60
2021-03-05,0.30/0.15,Bullish_HighIV,2.0600000000000005,10.5,8.44,2.0220000000000007,2.0600000000000005,0.037999999999999964,expiry_win,21,0.601593625498008,0.35239324654664533,24.66,0.3466135458167331,0.2395734597156399,0.24407582938388633,True,2021,60-80,30-60
2021-03-12,0.30/0.15,Bullish_HighIV,1.9200000000000002,11.0,9.08,-0.37299999999999073,-0.33999999999999075,0.03299999999999996,expiry_loss,20,0.24302788844621515,0.2909516841658424,20.69,0.01195219123505976,-0.041079295154184,-0.037444933920703825,False,2021,<30,<30
2021-03-19,0.30/0.15,Bullish_HighIV,1.7950000000000002,10.0,8.205,-2.3110000000000004,-2.24,0.07100000000000015,stop_loss,4,0.06772908366533864,0.2735861644339337,20.95,0.043824701195219126,-0.2816575258988422,-0.2730042656916515,False,2021,<30,<30
2021-03-26,0.30/0.15,Bullish_LowIV,1.9450000000000003,10.0,8.055,1.9195000000000004,1.9450000000000003,0.025499999999999898,expiry_win,21,0.5776892430278885,0.3265109514197812,18.86,0.0,0.23829919304779645,0.24146492861576666,True,2021,30-60,<30
2021-04-09,0.30/0.15,Bullish_LowIV,1.455,8.0,6.545,1.4195000000000002,1.455,0.03549999999999996,expiry_win,21,0.02390438247011952,0.26150955320037417,16.69,0.0,0.21688311688311693,0.22230710466004586,True,2021,<30,<30
2021-04-16,0.30/0.15,Bullish_LowIV,1.495,8.0,6.505,-1.6759999999999997,-1.5949999999999998,0.08100000000000004,stop_loss,4,0.0,0.2263394356523173,16.25,0.0,-0.2576479631053036,-0.245196003074558,False,2021,<30,<30
2021-04-23,0.30/0.15,Bullish_LowIV,1.4749999999999999,8.0,6.525,1.4344999999999999,1.4749999999999999,0.04050000000000002,expiry_win,21,0.00398406374501992,0.22750195360366884,17.33,0.035856573705179286,0.21984674329501913,0.22605363984674326,True,2021,<30,<30
2021-04-30,0.30/0.15,Bullish_LowIV,1.475,8.0,6.525,1.4545000000000001,1.475,0.020499999999999893,expiry_win,21,0.05976095617529881,0.2589461906928675,18.61,0.07171314741035857,0.22291187739463603,0.2260536398467433,True,2021,<30,<30
2021-05-07,0.30/0.15,Bullish_LowIV,1.4049999999999998,8.0,6.595000000000001,-1.6910000000000003,-1.6300000000000003,0.061000000000000026,stop_loss,6,0.01593625498007968,0.23569293588215806,16.69,0.01195219123505976,-0.25640636846095527,-0.24715693707354058,False,2021,<30,<30
2021-05-14,0.30/0.15,Bearish_LowIV,1.65,9.0,7.35,1.6219999999999999,1.65,0.02800000000000001,expiry_win,21,0.12350597609561753,0.26872149133149215,18.81,0.09561752988047809,0.22068027210884353,0.22448979591836735,True,2021,<30,<30
2021-05-21,0.30/0.15,Bearish_HighIV,1.5450000000000002,8.0,6.455,1.5145000000000002,1.5450000000000002,0.030500000000000013,expiry_win,21,0.055776892430278883,0.25159913971990905,20.15,0.15139442231075698,0.23462432223082885,0.2393493415956623,True,2021,<30,<30
2021-05-28,0.30/0.15,Bullish_LowIV,1.3649999999999998,7.0,5.635,1.3444999999999998,1.3649999999999998,0.020500000000000004,expiry_win,21,0.00398406374501992,0.22357240311210552,16.76,0.02390438247011952,0.23859804791481806,0.24223602484472045,True,2021,<30,<30
2021-06-04,0.30/0.15,Bullish_LowIV,1.41,8.0,6.59,0.8140000000000001,0.8599999999999999,0.04599999999999979,profit_take,4,0.0,0.21469047066442726,16.42,0.00398406374501992,0.12352048558421852,0.13050075872534142,True,2021,<30,<30
2021-06-11,0.30/0.15,Bullish_LowIV,1.065,7.0,5.9350000000000005,1.0394999999999999,1.065,0.02549999999999998,expiry_win,19,0.00796812749003984,0.20032295664331015,15.65,0.0,0.17514743049705137,0.17944397641112045,True,2021,<30,<30
2021-06-18,0.30/0.15,Bearish_HighIV,1.3849999999999998,8.0,6.615,1.3544999999999998,1.3849999999999998,0.030500000000000013,expiry_win,21,0.06772908366533864,0.2315441950827782,20.7,0.24701195219123506,0.20476190476190473,0.20937263794406646,True,2021,<30,<30
2021-06-25,0.30/0.15,Bullish_LowIV,1.17,7.0,5.83,-5.848,-5.83,0.018000000000000058,expiry_loss,21,0.0,0.18327243967795664,15.62,0.0,-1.0030874785591766,-1.0,False,2021,<30,<30
2021-07-02,0.30/0.15,Bullish_LowIV,1.105,6.5,5.395,-1.3210000000000002,-1.2600000000000002,0.061000000000000026,stop_loss,11,0.02390438247011952,0.19579071792984215,15.07,0.0,-0.24485634847080637,-0.23354958294717337,False,2021,<30,<30
2021-07-09,0.30/0.15,Bullish_LowIV,1.2650000000000001,7.5,6.234999999999999,-1.561,-1.5,0.060999999999999915,stop_loss,5,0.0796812749003984,0.2216674584946085,16.18,0.035856573705179286,-0.25036086607858865,-0.2405773857257418,False,2021,<30,<30
2021-07-16,0.30/0.15,Bearish_LowIV,1.4899999999999998,8.0,6.51,0.8839999999999998,0.9299999999999997,0.0459999999999999,profit_take,5,0.21115537848605578,0.25426203504606465,18.45,0.21912350597609562,0.13579109062980027,0.14285714285714282,True,2021,<30,<30
2021-07-23,0.30/0.15,Bearish_LowIV,1.275,7.0,5.725,1.2495,1.275,0.025499999999999953,expiry_win,21,0.14342629482071714,0.23464501325235876,17.2,0.13545816733067728,0.21825327510917034,0.22270742358078602,True,2021,<30,<30
2021-07-30,0.30/0.15,Bearish_LowIV,1.5350000000000001,8.0,6.465,1.5145000000000002,1.5350000000000001,0.020500000000000004,expiry_win,21,0.20717131474103587,0.24634534795576304,18.24,0.22709163346613545,0.23426140757927305,0.23743232791956692,True,2021,<30,<30
2021-08-06,0.30/0.15,Bearish_LowIV,1.415,8.0,6.585,1.3845,1.415,0.030500000000000013,expiry_win,21,0.1593625498007968,0.23472088269959349,16.15,0.035856573705179286,0.210250569476082,0.21488230827638574,True,2021,<30,<30
2021-08-13,0.30/0.15,Bearish_LowIV,1.2899999999999998,7.5,6.21,1.2619999999999998,1.2899999999999998,0.02800000000000001,expiry_win,21,0.08764940239043825,0.22156291593100655,15.45,0.00398406374501992,0.20322061191626406,0.2077294685990338,True,2021,<30,<30
2021-08-20,0.30/0.15,Bearish_LowIV,1.35,8.0,6.65,0.639,0.6950000000000001,0.05600000000000002,profit_take,3,0.26294820717131473,0.24927828196545193,18.56,0.2948207171314741,0.09609022556390977,0.10451127819548872,True,2021,<30,<30
2021-08-27,0.30/0.15,Bullish_LowIV,1.195,8.0,6.805,1.1695000000000002,1.195,0.025499999999999898,expiry_win,21,0.08764940239043825,0.21767779917007685,16.39,0.0796812749003984,0.17185892725936816,0.17560617193240266,True,2021,<30,<30
2021-09-03,0.30/0.15,Bullish_LowIV,1.1949999999999998,7.0,5.805,-1.7260000000000002,-1.6750000000000003,0.050999999999999907,stop_loss,11,0.07569721115537849,0.21654795852052666,16.41,0.09561752988047809,-0.2973298880275625,-0.28854435831180025,False,2021,<30,<30
2021-09-10,0.30/0.15,Bearish_HighIV,1.53,9.0,7.47,1.497,1.53,0.032999999999999904,expiry_win,20,0.3386454183266932,0.2540824223274594,20.95,0.4860557768924303,0.20040160642570284,0.20481927710843376,True,2021,30-60,30-60
2021-09-17,0.30/0.15,Bullish_HighIV,1.3399999999999999,8.0,6.66,1.3169999999999997,1.3399999999999999,0.023000000000000062,expiry_win,21,0.3346613545816733,0.2511043814104988,20.81,0.4940239043824701,0.1977477477477477,0.20120120120120116,True,2021,30-60,30-60
2021-09-24,0.30/0.15,Bullish_LowIV,1.1850000000000003,7.5,6.3149999999999995,1.1595000000000004,1.1850000000000003,0.025499999999999953,expiry_win,21,0.05976095617529881,0.20683484140098168,17.75,0.2589641434262948,0.18361045130641337,0.1876484560570072,True,2021,<30,<30
2021-10-01,0.30/0.15,Bullish_HighIV,1.405,8.0,6.595,1.3795,1.405,0.025500000000000064,expiry_win,21,0.3466135458167331,0.24821988618305652,21.15,0.5298804780876494,0.20917361637604245,0.2130401819560273,True,2021,30-60,30-60
2021-10-08,0.30/0.15,Bearish_LowIV,1.4349999999999998,8.0,6.565,1.4094999999999998,1.4349999999999998,0.02550000000000001,expiry_win,21,0.1394422310756972,0.22227258968657154,18.77,0.3745019920318725,0.21469916222391464,0.21858339680121855,True,2021,<30,30-60
2021-10-15,0.30/0.15,Bullish_LowIV,1.215,7.0,5.785,1.1845,1.215,0.030500000000000013,expiry_win,21,0.00398406374501992,0.18465907403846682,16.3,0.0796812749003984,0.20475367329299915,0.21002592912705273,True,2021,<30,<30
2021-10-22,0.30/0.15,Bullish_LowIV,0.99,6.0,5.01,0.962,0.99,0.027999999999999983,expiry_win,21,0.01195219123505976,0.189771360748778,15.43,0.00796812749003984,0.19201596806387225,0.19760479041916168,True,2021,<30,<30
2021-10-29,0.30/0.15,Bullish_LowIV,1.185,7.0,5.8149999999999995,0.5790000000000003,0.6200000000000001,0.04099999999999979,profit_take,4,0.03187250996015936,0.19065109410292194,16.26,0.10358565737051793,0.09957007738607057,0.10662080825451421,True,2021,<30,<30
2021-11-05,0.30/0.15,Bullish_LowIV,1.305,7.0,5.695,-5.7205,-5.695,0.025500000000000064,expiry_loss,21,0.13545816733067728,0.2106294495409466,16.48,0.16733067729083664,-1.0044776119402985,-1.0,False,2021,<30,<30
2021-11-12,0.30/0.15,Bullish_LowIV,1.2550000000000001,7.0,5.745,-1.4810000000000003,-1.4300000000000004,0.050999999999999907,stop_loss,7,0.15139442231075698,0.21564571897337653,16.29,0.11952191235059761,-0.2577893820713665,-0.2489120974760662,False,2021,<30,<30
2021-11-19,0.30/0.15,Bullish_LowIV,1.26,7.0,5.74,-1.4310000000000007,-1.3750000000000007,0.05600000000000002,stop_loss,7,0.4262948207171315,0.2441248717335296,17.91,0.3784860557768924,-0.24930313588850186,-0.23954703832752625,False,2021,30-60,30-60
2021-11-26,0.30/0.15,Bearish_HighIV,2.16,13.0,10.84,2.1020000000000003,2.16,0.05800000000000004,expiry_win,21,0.9362549800796812,0.31653139862597673,28.62,0.9800796812749004,0.19391143911439118,0.19926199261992622,True,2021,>=80,>=80
2021-12-03,0.30/0.15,Bearish_HighIV,2.43,13.0,10.57,2.382,2.43,0.04800000000000014,expiry_win,20,1.0,0.41104145786142987,30.67,0.9880478087649402,0.22535477767265846,0.22989593188268687,True,2021,>=80,>=80
2021-12-10,0.30/0.15,Bearish_LowIV,1.6049999999999998,9.0,7.3950000000000005,1.5794999999999997,1.6049999999999998,0.02550000000000001,expiry_win,21,0.5976095617529881,0.26582356094702214,18.69,0.47410358565737054,0.21359026369168352,0.2170385395537525,True,2021,30-60,30-60
2021-12-17,0.30/0.15,Bearish_HighIV,1.8550000000000002,10.0,8.145,1.8245000000000002,1.8550000000000002,0.030500000000000013,expiry_win,21,0.6972111553784861,0.27829626181148415,21.57,0.7211155378486056,0.22400245549416825,0.2277470841006753,True,2021,60-80,60-80
2021-12-31,0.30/0.15,Bearish_LowIV,1.135,7.0,5.865,-1.3609999999999995,-1.3199999999999996,0.04100000000000001,stop_loss,7,0.03187250996015936,0.19043677073125567,17.22,0.2868525896414343,-0.23205456095481664,-0.22506393861892576,False,2021,<30,<30
2022-01-07,0.30/0.15,Bearish_LowIV,1.515,9.0,7.485,-1.7409999999999997,-1.6899999999999997,0.050999999999999907,stop_loss,11,0.4302788844621514,0.23833841332393352,18.76,0.5258964143426295,-0.2325985303941215,-0.22578490313961253,False,2022,30-60,30-60
2022-01-14,0.30/0.15,Bearish_LowIV,1.345,7.5,6.155,-1.6909999999999998,-1.6199999999999999,0.07099999999999992,stop_loss,5,0.4900398406374502,0.2443588502221147,19.19,0.5816733067729084,-0.274735987002437,-0.26320064987814784,False,2022,30-60,30-60
2022-01-21,0.30/0.15,Bearish_HighIV,1.745,9.0,7.255,1.7045000000000001,1.745,0.04049999999999997,expiry_win,19,0.896414342629482,0.3102956047275691,28.85,0.9721115537848606,0.23494141971054447,0.2405237767057202,True,2022,>=80,>=80
2022-01-28,0.30/0.15,Bearish_HighIV,1.67,9.0,7.33,0.8039999999999998,0.8799999999999999,0.07600000000000004,profit_take,3,0.9920318725099602,0.36765283300273005,27.66,0.9482071713147411,0.10968622100954976,0.12005457025920871,True,2022,>=80,>=80
2022-02-04,0.30/0.15,Bearish_HighIV,1.5850000000000002,9.0,7.415,1.5545000000000002,1.5850000000000002,0.030500000000000013,expiry_win,21,0.6772908366533864,0.26748008586806,23.22,0.8804780876494024,0.2096426163182738,0.21375590020229268,True,2022,60-80,>=80
2022-02-11,0.30/0.15,Bearish_HighIV,1.6149999999999998,9.0,7.385,1.5544999999999998,1.6149999999999998,0.060499999999999984,expiry_win,19,0.9681274900398407,0.32997767493317687,27.36,0.9442231075697212,0.21049424509140147,0.21868652674339875,True,2022,>=80,>=80
2022-02-18,0.30/0.15,Bearish_HighIV,1.81,9.5,7.6899999999999995,1.7670000000000001,1.81,0.04299999999999997,expiry_win,21,0.900398406374502,0.31259390008755533,27.75,0.9442231075697212,0.22977893368010407,0.23537061118335503,True,2022,>=80,>=80
2022-02-25,0.30/0.15,Bearish_HighIV,1.735,10.0,8.265,1.7095000000000002,1.735,0.025499999999999953,expiry_win,21,0.9123505976095617,0.32156915403398056,27.59,0.9282868525896414,0.20683605565638236,0.20992135511191773,True,2022,>=80,>=80
2022-03-04,0.30/0.15,Bearish_HighIV,1.9400000000000002,10.0,8.06,1.9020000000000001,1.9400000000000002,0.03800000000000002,expiry_win,21,0.9920318725099602,0.368970167832374,31.98,0.9960159362549801,0.23598014888337468,0.24069478908188585,True,2022,>=80,>=80
