entry,roc_net,roc_gross,cell
2021-05-21,0.09136531365313653,0.10184501845018448,QQQ bull put Bearish_HighIV
2021-10-01,0.1129761904761905,0.12202380952380956,QQQ bull put Bearish_HighIV
2021-12-17,0.10910158543746327,0.11978860833822666,QQQ bull put Bearish_HighIV
2022-01-21,0.15221130221130214,0.16277641277641275,QQQ bull put Bearish_HighIV
2022-01-28,0.11527472527472535,0.12362637362637367,QQQ bull put Bearish_HighIV
2022-02-04,0.10249110320284695,0.10913404507710556,QQQ bull put Bearish_HighIV
2022-02-11,0.09035785288270382,0.10288270377733605,QQQ bull put Bearish_HighIV
2022-02-18,0.13323308270676698,0.14135338345864668,QQQ bull put Bearish_HighIV
2022-02-25,0.17776679841897225,0.18527667984189722,QQQ bull put Bearish_HighIV
2022-03-04,0.13376865671641788,0.14179104477611937,QQQ bull put Bearish_HighIV
2022-03-11,0.13452320244773075,0.14278429372768997,QQQ bull put Bearish_HighIV
2022-03-18,0.08732394366197185,0.09624413145539906,QQQ bull put Bearish_HighIV
2022-04-08,-1.0040531561461796,-1.0000000000000002,QQQ bull put Bearish_HighIV
2022-04-22,-1.0052247873633045,-0.9999999999999996,QQQ bull put Bearish_HighIV
2022-04-29,0.18319755600814666,0.19093686354378822,QQQ bull put Bearish_HighIV
2022-05-06,0.06482164821648218,0.07011070110701109,QQQ bull put Bearish_HighIV
2022-05-13,0.14856794637416207,0.15843997562461914,QQQ bull put Bearish_HighIV
2022-05-20,0.14525547445255463,0.15450121654501206,QQQ bull put Bearish_HighIV
2022-05-27,0.10766101694915255,0.11593220338983051,QQQ bull put Bearish_HighIV
2022-06-03,-0.9891763104152484,-0.9850238257317904,QQQ bull put Bearish_HighIV
2022-06-10,0.18287122612446086,0.1916204559457794,QQQ bull put Bearish_HighIV
2022-06-17,0.1037433155080214,0.11459129106187932,QQQ bull put Bearish_HighIV
2022-06-24,0.14299575500303216,0.14918132201334144,QQQ bull put Bearish_HighIV
2022-07-01,0.10324528301886796,0.1109433962264151,QQQ bull put Bearish_HighIV
2022-07-08,0.15842185128983305,0.1684370257966616,QQQ bull put Bearish_HighIV
2022-07-15,0.13788343558282212,0.14647239263803682,QQQ bull put Bearish_HighIV
2022-09-02,0.17315436241610743,0.17937766931055524,QQQ bull put Bearish_HighIV
2022-09-16,0.1850746268656717,0.19267299864314794,QQQ bull put Bearish_HighIV
2022-09-23,0.17426356589147296,0.1813953488372094,QQQ bull put Bearish_HighIV
2022-09-30,0.1491479209270621,0.1561008861622359,QQQ bull put Bearish_HighIV
2022-10-07,0.1313455657492355,0.139908256880734,QQQ bull put Bearish_HighIV
2022-10-14,0.1131888544891641,0.11950464396284834,QQQ bull put Bearish_HighIV
2022-10-21,0.11226158038147142,0.11989100817438694,QQQ bull put Bearish_HighIV
2022-10-28,0.171141975308642,0.17824074074074073,QQQ bull put Bearish_HighIV
2022-11-04,0.1964726631393299,0.20634920634920642,QQQ bull put Bearish_HighIV
2022-12-16,0.20791878172588832,0.2182741116751269,QQQ bull put Bearish_HighIV
2022-12-23,0.13955960516324986,0.14730447987851178,QQQ bull put Bearish_HighIV
2022-12-30,0.1314487632508834,0.13957597173144876,QQQ bull put Bearish_HighIV
2023-01-06,0.11103327495621718,0.11908931698774083,QQQ bull put Bearish_HighIV
2023-03-10,0.10842886041807147,0.11665542818610924,QQQ bull put Bearish_HighIV
2023-10-20,0.12121922626025794,0.12661195779601409,QQQ bull put Bearish_HighIV
2023-10-27,0.09306014540647722,0.09847984137475214,QQQ bull put Bearish_HighIV
2024-08-02,0.12846601941747576,0.1378640776699029,QQQ bull put Bearish_HighIV
2024-08-09,0.09192680301399353,0.09903121636167923,QQQ bull put Bearish_HighIV
2024-09-06,0.13800978792822183,0.1446438281674823,QQQ bull put Bearish_HighIV
2025-03-07,0.1744783306581059,0.18057784911717492,QQQ bull put Bearish_HighIV
2025-03-14,0.15700404858299596,0.16234817813765182,QQQ bull put Bearish_HighIV
2025-03-28,-0.23951062976333734,-0.23706377858002406,QQQ bull put Bearish_HighIV
2025-04-04,0.15140018066847336,0.1653116531165312,QQQ bull put Bearish_HighIV
2025-04-11,0.11461334901499558,0.12172890326374594,QQQ bull put Bearish_HighIV
2025-04-25,0.09799921537857981,0.10278540604158491,QQQ bull put Bearish_HighIV
2025-11-21,0.09484232242852939,0.10197465369879166,QQQ bull put Bearish_HighIV
2020-04-17,0.26932599724896833,0.29436038514442925,QQQ bull put Bullish_HighIV
2020-04-24,0.30680786686838124,0.32223903177004554,QQQ bull put Bullish_HighIV
2020-05-01,0.23970370370370384,0.25777777777777783,QQQ bull put Bullish_HighIV
2020-05-08,0.2513580246913584,0.28148148148148183,QQQ bull put Bullish_HighIV
2020-05-15,0.2508124076809455,0.26883308714918763,QQQ bull put Bullish_HighIV
2020-05-22,0.33233082706766925,0.35338345864661674,QQQ bull put Bullish_HighIV
2020-05-29,0.244303797468354,0.26371308016877604,QQQ bull put Bullish_HighIV
2020-06-05,0.34438095238095257,0.3676190476190477,QQQ bull put Bullish_HighIV
2020-06-12,0.22293577981651394,0.27064220183486254,QQQ bull put Bullish_HighIV
2020-06-19,0.3158095238095237,0.3428571428571429,QQQ bull put Bullish_HighIV
2020-06-26,0.287125748502994,0.3098802395209581,QQQ bull put Bullish_HighIV
2020-07-10,0.4680722891566267,0.5030120481927713,QQQ bull put Bullish_HighIV
2020-07-17,0.26717325227963534,0.29331306990881456,QQQ bull put Bullish_HighIV
2020-07-24,0.2856278366111953,0.30711043872919824,QQQ bull put Bullish_HighIV
2020-07-31,0.27729831144465283,0.30018761726078796,QQQ bull put Bullish_HighIV
2020-08-07,0.24190193164933171,0.2689450222882617,QQQ bull put Bullish_HighIV
2020-08-14,0.25307346326836583,0.27436281859070466,QQQ bull put Bullish_HighIV
2020-08-21,0.25923753665689137,0.27565982404692074,QQQ bull put Bullish_HighIV
2020-08-28,-0.7460949464012251,-0.7274119448698314,QQQ bull put Bullish_HighIV
2020-09-04,-0.6639289678135406,-0.6126526082130966,QQQ bull put Bullish_HighIV
2020-10-09,-0.7557632398753895,-0.7320872274143304,QQQ bull put Bullish_HighIV
2020-10-16,-0.7491031390134524,-0.7253363228699548,QQQ bull put Bullish_HighIV
2020-10-23,0.3164051355206848,0.3395149786019972,QQQ bull put Bullish_HighIV
2020-11-06,0.39409158050221565,0.41802067946824234,QQQ bull put Bullish_HighIV
2020-11-13,0.29363636363636364,0.31969696969696976,QQQ bull put Bullish_HighIV
2020-11-20,0.23150074294205036,0.25260029717682014,QQQ bull put Bullish_HighIV
2020-11-27,0.2877589453860641,0.3069679849340865,QQQ bull put Bullish_HighIV
2020-12-04,0.2833855799373042,0.3072100313479626,QQQ bull put Bullish_HighIV
2020-12-11,0.26453576864535755,0.2861491628614916,QQQ bull put Bullish_HighIV
2020-12-18,0.41868613138686117,0.44233576642335765,QQQ bull put Bullish_HighIV
2021-01-08,0.2737609329446062,0.29300291545189483,QQQ bull put Bullish_HighIV
2021-01-15,0.25401459854014585,0.2749391727493916,QQQ bull put Bullish_HighIV
2021-01-22,0.2818070818070816,0.2991452991452989,QQQ bull put Bullish_HighIV
2021-01-29,0.24337101747173698,0.2620760534429601,QQQ bull put Bullish_HighIV
2021-02-05,-0.5233885819521178,-0.4972375690607734,QQQ bull put Bullish_HighIV
2021-02-19,-0.5822033898305085,-0.5635593220338984,QQQ bull put Bullish_HighIV
2021-06-18,0.2432727272727274,0.27818181818181836,QQQ bull put Bullish_HighIV
2021-09-10,-0.5344490934449092,-0.5118549511854951,QQQ bull put Bullish_HighIV
2021-09-17,-0.6233628318584072,-0.6017699115044248,QQQ bull put Bullish_HighIV
2021-11-26,0.21617122473246148,0.24970273483947678,QQQ bull put Bullish_HighIV
2021-12-03,0.273951219512195,0.29756097560975586,QQQ bull put Bullish_HighIV
2022-03-25,0.2922500000000002,0.30625,QQQ bull put Bullish_HighIV
2022-07-22,0.41673202614379085,0.4326797385620914,QQQ bull put Bullish_HighIV
2022-07-29,0.388394584139265,0.4119922630560928,QQQ bull put Bullish_HighIV
2022-08-05,0.2931677018633541,0.313664596273292,QQQ bull put Bullish_HighIV
2022-08-19,-0.6381818181818182,-0.6212121212121211,QQQ bull put Bullish_HighIV
2022-08-26,-0.5976923076923079,-0.5807692307692308,QQQ bull put Bullish_HighIV
2022-09-09,-0.6059006211180121,-0.5822981366459624,QQQ bull put Bullish_HighIV
2022-11-11,0.5662027833001984,0.5904572564612323,QQQ bull put Bullish_HighIV
2022-11-18,0.361980198019802,0.3861386138613862,QQQ bull put Bullish_HighIV
2022-11-25,0.44669738863287245,0.46236559139784944,QQQ bull put Bullish_HighIV
2022-12-09,-0.6941368078175894,-0.6726384364820845,QQQ bull put Bullish_HighIV
2023-02-10,0.30443490701001413,0.3190271816881258,QQQ bull put Bullish_HighIV
2023-02-17,-0.5863013698630137,-0.5677321156773211,QQQ bull put Bullish_HighIV
2023-02-24,0.2677966101694916,0.2835130970724192,QQQ bull put Bullish_HighIV
2023-03-17,0.3345345345345345,0.35435435435435436,QQQ bull put Bullish_HighIV
2023-03-24,0.27365269461077846,0.29341317365269465,QQQ bull put Bullish_HighIV
2024-10-11,0.27270194986072427,0.2910863509749304,QQQ bull put Bullish_HighIV
2024-10-25,0.30326659641728115,0.3224446786090621,QQQ bull put Bullish_HighIV
2024-11-01,0.328505106778087,0.3435468895078921,QQQ bull put Bullish_HighIV
2025-05-02,0.31512373968835955,0.3318056828597619,QQQ bull put Bullish_HighIV
2025-05-09,0.28427807486631024,0.3080213903743316,QQQ bull put Bullish_HighIV
2025-05-23,0.26092592592592595,0.27314814814814825,QQQ bull put Bullish_HighIV
2025-06-13,0.3082105263157894,0.35157894736842105,QQQ bull put Bullish_HighIV
2025-06-20,0.26422689844464764,0.2772186642268982,QQQ bull put Bullish_HighIV
2025-08-01,0.21807106598984763,0.2365482233502538,QQQ bull put Bullish_HighIV
2025-10-10,0.2231958762886597,0.2792096219931271,QQQ bull put Bullish_HighIV
2025-10-17,0.2198446937014668,0.24072476272648835,QQQ bull put Bullish_HighIV
2018-01-12,0.2927835051546391,0.3402061855670102,QQQ bull put Bullish_LowIV
2018-01-19,0.27035175879397,0.3216080402010052,QQQ bull put Bullish_LowIV
2018-01-26,-1.0189473684210528,-1.0,QQQ bull put Bullish_LowIV
2018-02-02,0.2239700374531835,0.2696629213483146,QQQ bull put Bullish_LowIV
2018-02-16,0.1963503649635036,0.23722627737226282,QQQ bull put Bullish_LowIV
2018-02-23,0.3530685920577615,0.3898916967509023,QQQ bull put Bullish_LowIV
2018-03-02,0.21216730038022835,0.2737642585551331,QQQ bull put Bullish_LowIV
2018-03-09,-1.0507692307692307,-1.0,QQQ bull put Bullish_LowIV
2018-03-16,-1.021212121212121,-1.0,QQQ bull put Bullish_LowIV
2018-05-04,0.26125461254612525,0.3062730627306271,QQQ bull put Bullish_LowIV
2018-05-11,0.27128712871287125,0.31683168316831684,QQQ bull put Bullish_LowIV
2018-05-18,0.22941176470588207,0.2745098039215683,QQQ bull put Bullish_LowIV
2018-05-25,0.22941176470588234,0.2647058823529412,QQQ bull put Bullish_LowIV
2018-06-01,0.22178217821782176,0.26732673267326734,QQQ bull put Bullish_LowIV
2018-06-08,0.21115241635687718,0.24907063197026005,QQQ bull put Bullish_LowIV
2018-06-15,-0.056862745098039257,-0.02941176470588238,QQQ bull put Bullish_LowIV
2018-06-22,0.20358422939068074,0.232974910394265,QQQ bull put Bullish_LowIV
2018-06-29,0.18700361010830296,0.24548736462093837,QQQ bull put Bullish_LowIV
2018-07-06,0.1936395759717312,0.22968197879858632,QQQ bull put Bullish_LowIV
2018-07-13,0.18857142857142853,0.22857142857142862,QQQ bull put Bullish_LowIV
2018-07-20,0.1956363636363636,0.23272727272727278,QQQ bull put Bullish_LowIV
2018-07-27,0.2829090909090908,0.32,QQQ bull put Bullish_LowIV
2018-08-03,0.25815602836879437,0.30496453900709225,QQQ bull put Bullish_LowIV
2018-08-10,0.23857142857142866,0.2714285714285715,QQQ bull put Bullish_LowIV
2018-08-17,0.1823943661971831,0.21478873239436622,QQQ bull put Bullish_LowIV
2018-08-24,0.23461538461538495,0.2788461538461541,QQQ bull put Bullish_LowIV
2018-08-31,-1.0186813186813186,-1.0,QQQ bull put Bullish_LowIV
2018-09-07,0.1856630824372758,0.22222222222222204,QQQ bull put Bullish_LowIV
2018-09-14,0.2243542435424355,0.26199261992619927,QQQ bull put Bullish_LowIV
2018-09-21,0.20882352941176463,0.24264705882352935,QQQ bull put Bullish_LowIV
2018-09-28,-1.0194312796208531,-1.0,QQQ bull put Bullish_LowIV
2019-01-18,0.21567164179104487,0.26492537313432846,QQQ bull put Bullish_LowIV
2019-01-25,0.2619469026548675,0.2920353982300886,QQQ bull put Bullish_LowIV
2019-02-01,0.27265917602996287,0.3183520599250939,QQQ bull put Bullish_LowIV
2019-02-08,0.20073260073260066,0.23809523809523794,QQQ bull put Bullish_LowIV
2019-02-15,0.30935960591132994,0.35960591133004904,QQQ bull put Bullish_LowIV
2019-02-22,0.21094890510948902,0.24452554744525537,QQQ bull put Bullish_LowIV
2019-03-01,0.19113300492610816,0.25123152709359586,QQQ bull put Bullish_LowIV
2019-03-08,0.25109489051094885,0.29197080291970795,QQQ bull put Bullish_LowIV
2019-03-15,0.2565656565656566,0.3131313131313132,QQQ bull put Bullish_LowIV
2019-03-22,0.26568047337278117,0.3106508875739646,QQQ bull put Bullish_LowIV
2019-03-29,0.19927272727272713,0.2363636363636363,QQQ bull put Bullish_LowIV
2019-04-05,0.22435424354243538,0.2619926199261993,QQQ bull put Bullish_LowIV
2019-04-12,0.24780487804878024,0.297560975609756,QQQ bull put Bullish_LowIV
2019-04-26,-1.0223300970873785,-1.0,QQQ bull put Bullish_LowIV
2019-05-03,-1.0244444444444445,-1.0,QQQ bull put Bullish_LowIV
2019-05-10,-1.0296187683284461,-1.0000000000000004,QQQ bull put Bullish_LowIV
2019-06-21,0.3196911196911196,0.3590733590733591,QQQ bull put Bullish_LowIV
2019-06-28,0.2464285714285713,0.27380952380952367,QQQ bull put Bullish_LowIV
2019-07-05,0.22518518518518524,0.2592592592592593,QQQ bull put Bullish_LowIV
2019-07-12,0.18405797101449287,0.22463768115942034,QQQ bull put Bullish_LowIV
2019-07-19,0.19706959706959698,0.23443223443223427,QQQ bull put Bullish_LowIV
2019-07-26,-1.0174757281553406,-1.0000000000000009,QQQ bull put Bullish_LowIV
2019-08-02,0.20946745562130162,0.2485207100591713,QQQ bull put Bullish_LowIV
2019-09-06,-1.016911764705882,-0.9999999999999996,QQQ bull put Bullish_LowIV
2019-09-13,-1.0171641791044777,-1.0,QQQ bull put Bullish_LowIV
2019-09-20,0.4325925925925925,0.46666666666666656,QQQ bull put Bullish_LowIV
2019-10-04,0.27449856733524336,0.30372492836676207,QQQ bull put Bullish_LowIV
2019-10-11,0.28148148148148133,0.31054131054131034,QQQ bull put Bullish_LowIV
2019-10-18,0.22616279069767445,0.2529069767441861,QQQ bull put Bullish_LowIV
2019-10-25,0.21697416974169714,0.24723247232472298,QQQ bull put Bullish_LowIV
2019-11-01,0.18743961352657007,0.23671497584541076,QQQ bull put Bullish_LowIV
2019-11-08,0.21176470588235272,0.27941176470588197,QQQ bull put Bullish_LowIV
2019-11-15,0.22919708029197078,0.2700729927007298,QQQ bull put Bullish_LowIV
2019-11-22,0.18142857142857136,0.2142857142857143,QQQ bull put Bullish_LowIV
2019-11-29,0.23584229390681002,0.26523297491039427,QQQ bull put Bullish_LowIV
2019-12-06,0.3214814814814812,0.3555555555555553,QQQ bull put Bullish_LowIV
2019-12-13,0.22019230769230771,0.2836538461538461,QQQ bull put Bullish_LowIV
2019-12-20,0.3044334975369455,0.3546798029556648,QQQ bull put Bullish_LowIV
2019-12-27,0.2545454545454545,0.2867132867132867,QQQ bull put Bullish_LowIV
2020-01-03,0.19411764705882348,0.23529411764705893,QQQ bull put Bullish_LowIV
2020-01-10,0.18640226628895176,0.2152974504249291,QQQ bull put Bullish_LowIV
2020-01-17,0.32209302325581407,0.34302325581395354,QQQ bull put Bullish_LowIV
2020-01-24,0.24038929440389314,0.2700729927007301,QQQ bull put Bullish_LowIV
2020-01-31,0.2799999999999998,0.3268292682926827,QQQ bull put Bullish_LowIV
2020-02-07,0.20431654676259026,0.2374100719424464,QQQ bull put Bullish_LowIV
2020-02-14,-1.0184115523465704,-1.0,QQQ bull put Bullish_LowIV
2020-02-21,-1.01,-1.0,QQQ bull put Bullish_LowIV
2021-02-12,-1.0155797101449275,-1.0,QQQ bull put Bullish_LowIV
2021-04-09,0.2843373493975903,0.3072289156626505,QQQ bull put Bullish_LowIV
2021-04-16,-1.013123844731978,-1.0,QQQ bull put Bullish_LowIV
2021-04-23,-1.01195652173913,-0.9999999999999996,QQQ bull put Bullish_LowIV
2021-04-30,-1.0090261282660333,-1.0,QQQ bull put Bullish_LowIV
2021-05-07,0.34558645707376057,0.3651753325272067,QQQ bull put Bullish_LowIV
2021-05-28,0.319485294117647,0.3474264705882352,QQQ bull put Bullish_LowIV
2021-06-04,0.2407035175879399,0.2738693467336686,QQQ bull put Bullish_LowIV
2021-06-11,0.32296296296296306,0.3580246913580248,QQQ bull put Bullish_LowIV
2021-06-25,0.2325814536340851,0.2631578947368421,QQQ bull put Bullish_LowIV
2021-07-02,0.2482926829268291,0.2804878048780486,QQQ bull put Bullish_LowIV
2021-07-09,0.3819259259259263,0.4059259259259262,QQQ bull put Bullish_LowIV
2021-07-16,0.22639405204460947,0.2509293680297396,QQQ bull put Bullish_LowIV
2021-07-23,0.2057971014492752,0.24637681159420258,QQQ bull put Bullish_LowIV
2021-07-30,0.18905109489051108,0.2299270072992704,QQQ bull put Bullish_LowIV
2021-08-06,0.4088560885608857,0.45387453874538747,QQQ bull put Bullish_LowIV
2021-08-13,0.2579335793357936,0.28228782287822896,QQQ bull put Bullish_LowIV
2021-08-20,0.1769585253456223,0.207373271889401,QQQ bull put Bullish_LowIV
2021-08-27,0.19112149532710274,0.21728971962616817,QQQ bull put Bullish_LowIV
2021-09-03,-1.0124343257443087,-1.0000000000000004,QQQ bull put Bullish_LowIV
2021-09-24,-1.0131944444444445,-1.0,QQQ bull put Bullish_LowIV
2021-10-22,0.22625298329355575,0.260143198090692,QQQ bull put Bullish_LowIV
2021-10-29,0.25703703703703706,0.2814814814814816,QQQ bull put Bullish_LowIV
2021-11-05,0.270737913486005,0.2849872773536895,QQQ bull put Bullish_LowIV
2021-11-12,0.2665413533834589,0.29511278195488744,QQQ bull put Bullish_LowIV
2021-11-19,-0.6707581227436823,-0.6570397111913356,QQQ bull put Bullish_LowIV
2021-12-10,0.37777777777777793,0.40404040404040403,QQQ bull put Bullish_LowIV
2021-12-31,-1.014862385321101,-1.0,QQQ bull put Bullish_LowIV
2022-04-01,0.2456273764258555,0.2636248415716096,QQQ bull put Bullish_LowIV
2022-08-12,-1.012890625,-1.0,QQQ bull put Bullish_LowIV
2022-12-02,-1.0105431309904154,-1.0,QQQ bull put Bullish_LowIV
2023-01-13,0.34263565891472836,0.36434108527131753,QQQ bull put Bullish_LowIV
2023-01-20,0.2729813664596273,0.29037267080745344,QQQ bull put Bullish_LowIV
2023-01-27,0.31149606299212557,0.3275590551181099,QQQ bull put Bullish_LowIV
2023-02-03,-1.008695652173913,-1.0,QQQ bull put Bullish_LowIV
2023-03-03,0.2512422360248447,0.2779503105590062,QQQ bull put Bullish_LowIV
2023-03-31,-0.22052730696798475,-0.2128060263653483,QQQ bull put Bullish_LowIV
2023-04-14,0.2623818525519851,0.2816635160680532,QQQ bull put Bullish_LowIV
2023-04-21,0.23928571428571438,0.2529761904761905,QQQ bull put Bullish_LowIV
2023-04-28,0.24322344322344336,0.26007326007326015,QQQ bull put Bullish_LowIV
2023-05-05,0.2144230769230771,0.2291666666666668,QQQ bull put Bullish_LowIV
2023-05-12,0.2042704626334521,0.22419928825622792,QQQ bull put Bullish_LowIV
2023-05-19,0.2496453900709218,0.2659574468085105,QQQ bull put Bullish_LowIV
2023-05-26,0.22818991097922858,0.2418397626112762,QQQ bull put Bullish_LowIV
2023-06-02,0.3005825242718448,0.32038834951456313,QQQ bull put Bullish_LowIV
2023-06-09,0.30252427184466013,0.32621359223300966,QQQ bull put Bullish_LowIV
2023-06-16,0.2703557312252967,0.2924901185770754,QQQ bull put Bullish_LowIV
2023-06-23,0.26836734693877523,0.2874149659863944,QQQ bull put Bullish_LowIV
2023-06-30,0.4037950664136621,0.42314990512333955,QQQ bull put Bullish_LowIV
2023-07-07,0.3469135802469135,0.3641975308641974,QQQ bull put Bullish_LowIV
2023-07-14,0.29690721649484525,0.31271477663230235,QQQ bull put Bullish_LowIV
2023-07-21,0.2984375000000001,0.32031250000000017,QQQ bull put Bullish_LowIV
2023-07-28,-1.0089494163424124,-1.0,QQQ bull put Bullish_LowIV
2023-08-04,-0.9507374631268437,-0.9410029498525074,QQQ bull put Bullish_LowIV
2023-09-01,-1.006990881458966,-0.9999999999999994,QQQ bull put Bullish_LowIV
2023-09-08,-1.0095684803001879,-1.0000000000000002,QQQ bull put Bullish_LowIV
2023-11-03,0.3054852320675107,0.32911392405063283,QQQ bull put Bullish_LowIV
2023-11-10,0.26148007590132827,0.27703984819734334,QQQ bull put Bullish_LowIV
2023-11-17,0.23745318352059933,0.2546816479400749,QQQ bull put Bullish_LowIV
2023-11-24,0.3367424242424245,0.35416666666666685,QQQ bull put Bullish_LowIV
2023-12-01,0.3796545105566221,0.3992322456813822,QQQ bull put Bullish_LowIV
2023-12-08,0.2430711610486893,0.2640449438202247,QQQ bull put Bullish_LowIV
2023-12-15,0.30479846449136294,0.3243761996161231,QQQ bull put Bullish_LowIV
2023-12-22,0.28560606060606075,0.30681818181818205,QQQ bull put Bullish_LowIV
2023-12-29,0.3879069767441814,0.40930232558139035,QQQ bull put Bullish_LowIV
2024-01-05,0.248210922787194,0.26741996233521664,QQQ bull put Bullish_LowIV
2024-01-12,0.29385474860335187,0.31657355679702043,QQQ bull put Bullish_LowIV
2024-01-19,0.37228464419475626,0.3932584269662919,QQQ bull put Bullish_LowIV
2024-01-26,0.3718223583460946,0.3843797856049002,QQQ bull put Bullish_LowIV
2024-02-02,0.2721689059500961,0.29174664107485604,QQQ bull put Bullish_LowIV
2024-02-09,0.36893939393939396,0.3901515151515151,QQQ bull put Bullish_LowIV
2024-02-16,0.23517138599105822,0.25335320417287643,QQQ bull put Bullish_LowIV
2024-02-23,0.3093690248565965,0.3250478011472275,QQQ bull put Bullish_LowIV
2024-03-01,0.34276923076923094,0.3600000000000002,QQQ bull put Bullish_LowIV
2024-03-08,0.23757575757575772,0.2606060606060607,QQQ bull put Bullish_LowIV
2024-03-15,0.2981538461538461,0.32153846153846155,QQQ bull put Bullish_LowIV
2024-03-22,-0.98419452887538,-0.9756838905775076,QQQ bull put Bullish_LowIV
2024-04-05,-0.9963795255930088,-0.9900124843945068,QQQ bull put Bullish_LowIV
2024-04-12,0.29910179640718587,0.3158682634730539,QQQ bull put Bullish_LowIV
2024-05-10,0.3165085388994308,0.3396584440227705,QQQ bull put Bullish_LowIV
2024-05-17,0.2725190839694657,0.2938931297709925,QQQ bull put Bullish_LowIV
2024-05-24,0.2349264705882354,0.2591911764705883,QQQ bull put Bullish_LowIV
2024-05-31,0.29702602230483244,0.3215613382899626,QQQ bull put Bullish_LowIV
2024-06-07,0.312,0.3352380952380953,QQQ bull put Bullish_LowIV
2024-06-14,0.29073724007561436,0.31379962192816635,QQQ bull put Bullish_LowIV
2024-06-21,0.26422018348623866,0.287461773700306,QQQ bull put Bullish_LowIV
2024-06-28,0.2637982195845696,0.2863501483679525,QQQ bull put Bullish_LowIV
2024-07-05,-1.0093129770992357,-0.999999999999999,QQQ bull put Bullish_LowIV
2024-07-12,-1.0134375,-1.0,QQQ bull put Bullish_LowIV
2024-07-19,-1.010886075949367,-1.0,QQQ bull put Bullish_LowIV
2024-08-16,-1.0097931034482759,-1.0,QQQ bull put Bullish_LowIV
2024-08-23,0.13813131313131313,0.148989898989899,QQQ bull put Bullish_LowIV
2024-08-30,0.44332344213649844,0.46290801186943614,QQQ bull put Bullish_LowIV
2024-09-13,0.23975000000000002,0.25875,QQQ bull put Bullish_LowIV
2024-09-20,0.30529500756429656,0.3298033282904691,QQQ bull put Bullish_LowIV
2024-09-27,0.23233830845771158,0.24626865671641812,QQQ bull put Bullish_LowIV
2024-10-04,0.2931540342298289,0.3068459657701712,QQQ bull put Bullish_LowIV
2024-10-18,0.4256572029442694,0.44058885383806523,QQQ bull put Bullish_LowIV
2024-11-08,-0.06915422885572138,-0.05970149253731339,QQQ bull put Bullish_LowIV
2024-11-15,0.24832369942196533,0.2647398843930635,QQQ bull put Bullish_LowIV
2024-11-22,0.26972477064220163,0.2883355176933157,QQQ bull put Bullish_LowIV
2024-11-29,0.2958944281524925,0.3123167155425219,QQQ bull put Bullish_LowIV
2024-12-06,0.3325264750378213,0.35098335854765483,QQQ bull put Bullish_LowIV
2024-12-13,-1.0105812220566317,-0.9999999999999998,QQQ bull put Bullish_LowIV
2024-12-20,0.2521951219512194,0.2756097560975608,QQQ bull put Bullish_LowIV
2024-12-27,0.42214199759326143,0.44163658243080645,QQQ bull put Bullish_LowIV
2025-01-03,0.32078720787207854,0.33825338253382514,QQQ bull put Bullish_LowIV
2025-01-17,0.3835,0.4,QQQ bull put Bullish_LowIV
2025-01-24,0.449936948297604,0.4678436317780581,QQQ bull put Bullish_LowIV
2025-01-31,0.2358467243510507,0.2509270704573548,QQQ bull put Bullish_LowIV
