sym,entry,expiry,credit,a_pnl,b_pnl,b_date,b_resolved,mark_cov,month,roc_a,roc_b
GDX,2020-06-05,2020-07-17,1.0470000000000002,-1.2129999999999996,0.16400000000000015,2020-06-26,True,0.6896551724137931,2020-06,-1.1585482330467998,0.15663801337153785
GDX,2020-06-12,2020-07-24,1.2070000000000003,-2.0229999999999997,0.6240000000000002,2020-07-06,True,0.6896551724137931,2020-06,-1.6760563380281683,0.5169842584921293
GDX,2020-06-19,2020-07-31,1.097,-2.203,0.08400000000000007,2020-07-14,True,0.5862068965517241,2020-06,-2.00820419325433,0.07657247037374665
GDX,2020-06-26,2020-08-07,1.1670000000000003,-0.7329999999999997,0.31400000000000017,2020-07-17,True,0.5172413793103449,2020-06,-0.6281062553556123,0.2690659811482434
GDX,2020-10-09,2020-11-20,1.327,0.14700000000000002,-0.236,2020-10-30,True,0.7333333333333333,2020-10,0.11077618688771668,-0.17784476262245666
GDX,2020-10-16,2020-11-27,1.1670000000000003,-0.6729999999999998,0.6640000000000003,2020-11-06,True,0.6551724137931034,2020-10,-0.5766923736075404,0.56898029134533
GDX,2020-11-06,2020-12-18,1.1670000000000003,0.8870000000000002,-2.2259999999999995,2020-11-27,True,0.4827586206896552,2020-11,0.7600685518423308,-1.9074550128534695
GDX,2021-01-08,2021-02-19,1.0470000000000002,0.8070000000000002,0.16400000000000015,2021-01-29,True,0.6785714285714286,2021-01,0.7707736389684814,0.15663801337153785
GDX,2021-01-15,2021-02-26,0.987,0.677,0.624,2021-02-05,True,0.7142857142857143,2021-01,0.6859169199594732,0.6322188449848024
GDX,2021-01-22,2021-03-05,0.897,0.687,0.474,2021-02-12,True,0.6551724137931034,2021-01,0.7658862876254181,0.5284280936454849
GDX,2021-03-05,2021-04-16,1.0070000000000001,0.937,0.7640000000000001,2021-03-26,True,0.8275862068965517,2021-03,0.9304865938430983,0.7586891757696127
GDX,2021-03-26,2021-05-07,0.707,-0.6430000000000001,-0.376,2021-04-16,True,0.6896551724137931,2021-03,-0.9094766619519097,-0.5318246110325319
GDX,2021-04-09,2021-05-21,0.8270000000000001,-0.4129999999999999,0.41400000000000003,2021-04-30,True,0.9,2021-04,-0.4993954050785972,0.5006045949214026
GDX,2021-04-16,2021-05-28,0.727,0.717,0.264,2021-05-07,True,0.8333333333333334,2021-04,0.9862448418156808,0.3631361760660248
GDX,2021-04-30,2021-06-11,0.737,0.427,-1.226,2021-05-21,True,0.6896551724137931,2021-04,0.5793758480325645,-1.6635006784260515
GDX,2021-05-14,2021-06-25,0.827,0.6669999999999999,0.5539999999999999,2021-06-04,True,0.7586206896551724,2021-05,0.8065296251511487,0.6698911729141475
GDX,2021-05-21,2021-07-02,0.9169999999999999,-0.6130000000000001,0.6039999999999999,2021-06-11,True,0.5862068965517241,2021-05,-0.6684841875681572,0.658669574700109
GDX,2021-05-28,2021-07-09,0.867,-1.2229999999999999,,,False,0.4642857142857143,2021-05,-1.4106113033448673,
GDX,2021-06-04,2021-07-16,0.9269999999999999,-1.1029999999999998,-1.0859999999999999,2021-06-25,True,0.5862068965517241,2021-06,-1.1898597626752965,-1.1715210355987054
GDX,2021-06-11,2021-07-23,0.767,-1.553,,,False,0.3448275862068966,2021-06,-2.0247718383311604,
GDX,2021-07-09,2021-08-20,0.617,-0.5429999999999999,0.33399999999999996,2021-07-30,True,0.7666666666666667,2021-07,-0.8800648298217179,0.5413290113452187
GDX,2021-07-30,2021-09-10,0.807,-0.123,,,False,0.3793103448275862,2021-07,-0.1524163568773234,
GDX,2021-08-06,2021-09-17,0.837,0.44699999999999995,0.43399999999999994,2021-08-27,True,0.7586206896551724,2021-08,0.5340501792114695,0.5185185185185185
GDX,2021-08-13,2021-09-24,0.717,-0.05300000000000005,0.45399999999999996,2021-09-03,True,0.7586206896551724,2021-08,-0.07391910739191081,0.6331938633193863
GDX,2021-09-10,2021-10-22,0.6569999999999999,0.6469999999999999,-0.13600000000000012,2021-10-01,True,0.7931034482758621,2021-09,0.984779299847793,-0.20700152207001543
GDX,2021-09-17,2021-10-29,0.6869999999999999,0.6769999999999999,0.4139999999999999,2021-10-08,True,0.8333333333333334,2021-09,0.9854439592430859,0.6026200873362445
GDX,2021-09-24,2021-11-05,0.697,0.5069999999999999,-0.20600000000000007,2021-10-15,True,0.5333333333333333,2021-09,0.7274031563845049,-0.2955523672883789
GDX,2021-10-01,2021-11-12,0.697,-1.5629999999999997,0.3839999999999999,2021-11-02,True,0.3333333333333333,2021-10,-2.2424677187948348,0.5509325681492108
GDX,2021-10-08,2021-11-19,0.5970000000000001,0.5870000000000001,0.3340000000000001,2021-10-29,True,0.6666666666666666,2021-10,0.983249581239531,0.559463986599665
GDX,2021-10-22,2021-12-03,0.617,0.607,0.0039999999999998925,2021-11-12,True,0.896551724137931,2021-10,0.9837925445705025,0.006482982171798854
GDX,2021-10-29,2021-12-10,0.697,0.6869999999999999,0.0040000000000000036,2021-11-19,True,0.9310344827586207,2021-10,0.9856527977044476,0.005738880918220952
GDX,2021-11-05,2021-12-17,0.767,0.757,0.284,2021-11-26,True,0.896551724137931,2021-11,0.9869621903520208,0.3702737940026075
GDX,2021-11-12,2021-12-23,0.857,0.137,-1.5659999999999996,2021-12-02,True,0.6785714285714286,2021-11,0.15985997666277715,-1.8273045507584593
GDX,2021-11-19,2021-12-31,0.767,0.757,-0.8059999999999999,2021-12-10,True,0.7857142857142857,2021-11,0.9869621903520208,-1.0508474576271185
GDX,2021-11-26,2022-01-07,0.767,0.767,0.244,2021-12-17,True,0.8275862068965517,2021-11,1.0,0.318122555410691
GDX,2021-12-10,2022-01-21,0.737,0.727,0.20399999999999996,2021-12-31,True,0.9285714285714286,2021-12,0.9864314789687924,0.27679782903663497
GDX,2021-12-17,2022-01-28,0.797,0.787,0.494,2022-01-07,True,0.9642857142857143,2021-12,0.9874529485570891,0.6198243412797992
GDX,2021-12-31,2022-02-11,0.607,0.607,0.06399999999999995,2022-01-21,True,0.8275862068965517,2021-12,1.0,0.1054365733113673
GDX,2022-01-07,2022-02-18,0.697,-0.8230000000000001,-0.05600000000000005,2022-01-28,True,0.9310344827586207,2022-01,-1.18077474892396,-0.08034433285509333
GDX,2022-01-14,2022-02-25,0.607,0.237,0.11399999999999999,2022-02-04,True,0.8571428571428571,2022-01,0.3904448105436573,0.18780889621087313
GDX,2022-01-21,2022-03-04,0.737,-1.763,0.20399999999999996,2022-02-11,True,0.9310344827586207,2022-01,-2.3921302578018997,0.27679782903663497
GDX,2022-01-28,2022-03-11,0.8069999999999999,-5.0329999999999995,-1.8059999999999996,2022-02-18,True,0.6551724137931034,2022-01,-6.236679058240396,-2.2379182156133828
GDX,2022-02-04,2022-03-18,0.777,-2.4829999999999997,-0.7359999999999999,2022-02-25,True,0.8275862068965517,2022-02,-3.195624195624195,-0.947232947232947
GDX,2022-02-11,2022-03-25,0.807,-0.8429999999999999,-1.1059999999999999,2022-03-04,True,0.7931034482758621,2022-02,-1.044609665427509,-1.3705080545229242
GDX,2022-02-18,2022-04-01,0.9269999999999999,0.44699999999999995,-0.626,2022-03-11,True,0.896551724137931,2022-02,0.48220064724919093,-0.6752966558791802
GDX,2022-02-25,2022-04-08,0.9169999999999999,-0.29300000000000004,-0.11599999999999999,2022-03-18,True,0.8,2022-02,-0.3195201744820066,-0.12649945474372956
GDX,2022-03-04,2022-04-14,1.2670000000000001,1.2570000000000001,0.6940000000000001,2022-03-24,True,0.9655172413793104,2022-03,0.9921073401736386,0.5477505919494869
GDX,2022-03-11,2022-04-22,1.1670000000000003,1.1570000000000003,0.8540000000000003,2022-04-01,True,0.8214285714285714,2022-03,0.9914310197086547,0.7317909168808913
GDX,2022-03-18,2022-04-29,0.977,0.967,0.504,2022-04-08,True,0.9310344827586207,2022-03,0.9897645854657113,0.5158648925281474
GDX,2022-03-25,2022-05-06,1.0670000000000002,0.3370000000000002,0.5640000000000002,2022-04-18,True,0.8275862068965517,2022-03,0.315838800374883,0.5285848172446111
GDX,2022-04-01,2022-05-13,1.0270000000000001,-4.143,-0.0259999999999998,2022-04-22,True,0.7586206896551724,2022-04,-4.034079844206426,-0.025316455696202333
GDX,2022-04-08,2022-05-20,0.9269999999999999,-3.0829999999999997,-0.906,2022-04-29,True,0.7931034482758621,2022-04,-3.325782092772384,-0.9773462783171522
GDX,2022-04-22,2022-06-03,1.0370000000000001,0.1270000000000001,-2.055999999999999,2022-05-13,True,0.5862068965517241,2022-04,0.12246865959498562,-1.9826422372227568
GDX,2022-04-29,2022-06-10,0.9369999999999999,0.9269999999999999,-0.126,2022-05-20,True,0.7241379310344828,2022-04,0.9893276414087513,-0.1344717182497332
GDX,2022-05-06,2022-06-17,1.0170000000000001,0.3770000000000001,0.404,2022-05-27,True,0.8620689655172413,2022-05,0.3706981317600787,0.3972468043264503
GDX,2022-05-13,2022-06-24,0.967,0.967,0.5439999999999999,2022-06-03,True,0.8928571428571429,2022-05,1.0,0.562564632885212
GDX,2022-05-20,2022-07-01,0.8969999999999999,0.6569999999999999,0.47399999999999987,2022-06-10,True,0.8214285714285714,2022-05,0.7324414715719063,0.5284280936454848
GDX,2022-05-27,2022-07-08,0.867,-1.4729999999999999,-0.006000000000000116,2022-06-17,True,0.6296296296296297,2022-05,-1.6989619377162628,-0.0069204152249136295
GDX,2022-06-03,2022-07-15,0.837,-2.6929999999999996,0.013999999999999901,2022-06-24,True,0.75,2022-06,-3.2174432497013137,0.016726403823177898
GDX,2022-06-10,2022-07-22,0.8869999999999999,-2.693,-0.646,2022-07-01,True,0.5,2022-06,-3.0360766629086813,-0.7282976324689967
GDX,2022-06-17,2022-07-29,0.897,0.127,-0.1459999999999999,2022-07-08,True,0.6071428571428571,2022-06,0.1415830546265329,-0.16276477146042354
GDX,2022-06-24,2022-08-05,0.867,0.5369999999999999,-0.8859999999999999,2022-07-15,True,0.5862068965517241,2022-06,0.6193771626297577,-1.0219146482122259
GDX,2022-08-05,2022-09-16,0.6669999999999999,0.6569999999999999,0.29399999999999993,2022-08-26,True,0.8620689655172413,2022-08,0.985007496251874,0.44077961019490247
GDX,2022-08-12,2022-09-23,0.767,-1.2029999999999998,-0.6559999999999998,2022-09-02,True,0.7241379310344828,2022-08,-1.5684485006518902,-0.8552803129074312
GDX,2022-08-19,2022-09-30,0.707,0.697,0.40399999999999997,2022-09-09,True,0.8620689655172413,2022-08,0.9858557284299858,0.5714285714285714
GDX,2022-09-09,2022-10-21,0.6769999999999999,0.6769999999999999,0.12399999999999989,2022-09-30,True,0.9333333333333333,2022-09,1.0,0.18316100443131447
GDX,2022-09-23,2022-11-04,0.617,0.607,0.22399999999999998,2022-10-14,True,0.8,2022-09,0.9837925445705025,0.3630470016207455
GDX,2022-09-30,2022-11-11,0.777,0.48700000000000004,0.384,2022-10-21,True,0.8333333333333334,2022-09,0.6267696267696268,0.4942084942084942
GDX,2022-10-07,2022-11-18,0.8769999999999999,0.8769999999999999,0.5339999999999998,2022-10-28,True,0.9,2022-10,1.0,0.6088939566704673
GDX,2022-10-14,2022-11-25,0.747,-1.303,0.254,2022-11-04,True,0.7586206896551724,2022-10,-1.7443105756358768,0.34002677376171353
GDX,2022-10-21,2022-12-02,0.807,-1.1429999999999998,-0.5359999999999999,2022-11-11,True,0.7241379310344828,2022-10,-1.4163568773234196,-0.6641883519206938
GDX,2022-10-28,2022-12-09,0.727,-0.04300000000000004,0.09399999999999997,2022-11-18,True,0.6206896551724138,2022-10,-0.05914718019257227,0.12929848693259968
GDX,2022-11-25,2023-01-06,0.9369999999999999,0.867,0.5439999999999999,2022-12-16,True,0.8571428571428571,2022-11,0.9252934898612594,0.5805763073639274
GDX,2022-12-16,2023-01-27,0.617,0.267,-0.4059999999999999,2023-01-06,True,0.5925925925925926,2022-12,0.4327390599675851,-0.6580226904376012
GDX,2023-01-13,2023-02-24,0.727,-1.843,0.04399999999999993,2023-02-03,True,0.5714285714285714,2023-01,-2.5350756533700136,0.06052269601100403
GDX,2023-01-20,2023-03-03,0.767,-0.17299999999999993,,,False,0.4827586206896552,2023-01,-0.22555410691003902,
GDX,2023-01-27,2023-03-10,0.747,-1.553,,,False,0.3793103448275862,2023-01,-2.0789825970548863,
GDX,2023-02-17,2023-03-31,0.637,-0.16300000000000003,0.16400000000000003,2023-03-10,True,0.7931034482758621,2023-02,-0.2558869701726845,0.2574568288854004
GDX,2023-02-24,2023-04-06,0.5770000000000001,-3.723,-0.18599999999999994,2023-03-16,True,0.6551724137931034,2023-02,-6.452339688041594,-0.3223570190641247
GDX,2023-03-03,2023-04-14,0.587,-2.963,-0.736,2023-03-24,True,0.6896551724137931,2023-03,-5.047700170357752,-1.253833049403748
GDX,2023-03-10,2023-04-21,0.727,-1.883,-1.246,2023-03-31,True,0.6206896551724138,2023-03,-2.5900962861072903,-1.7138927097661623
GDX,2023-04-14,2023-05-26,0.847,-0.2430000000000001,0.46399999999999997,2023-05-05,True,0.7333333333333333,2023-04,-0.28689492325855975,0.5478158205430933
GDX,2023-05-05,2023-06-16,0.887,0.277,-1.1059999999999999,2023-05-26,True,0.6206896551724138,2023-05,0.31228861330326946,-1.246899661781285
GDX,2023-05-12,2023-06-23,0.737,0.03700000000000003,0.15399999999999991,2023-06-02,True,0.6428571428571429,2023-05,0.050203527815468156,0.2089552238805969
GDX,2023-07-14,2023-08-25,0.6669999999999999,-0.3830000000000001,-0.20600000000000007,2023-08-04,True,0.6333333333333333,2023-07,-0.5742128935532236,-0.30884557721139444
GDX,2023-07-28,2023-09-08,0.617,0.477,-0.786,2023-08-18,True,0.5172413793103449,2023-07,0.773095623987034,-1.273905996758509
