ticker,edate,year,ivp,credit,pnl,days,exit,mark_cov,roc,win
IEF,2022-06-10,2022,86.5079365079365,0.745,0.0050021362304687456,21,expiry_win,0.047619047619047616,0.006714276819421135,1
IWM,2022-06-10,2022,78.17460317460318,3.8400000000000003,3.200000610351563,20,expiry_win,0.0,0.8333334922790527,1
IYR,2022-06-10,2022,70.23809523809523,1.89,1.2149999999999999,13,profit_take,0.6153846153846154,0.6428571428571428,1
JETS,2022-06-10,2022,51.587301587301596,0.615,-0.7049999999999998,6,stop_loss,0.6666666666666666,-1.1463414634146338,0
LQD,2022-06-10,2022,89.68253968253968,1.045,1.045,21,expiry_win,0.0,1.0,1
QQQ,2022-06-10,2022,84.52380952380952,6.965,4.63,13,profit_take,0.6153846153846154,0.6647523330940416,1
SLV,2022-06-10,2022,89.68253968253968,0.45999999999999996,0.23999999999999996,11,profit_take,0.5454545454545454,0.5217391304347826,1
SPY,2022-06-10,2022,81.34920634920636,7.545,-8.27,6,stop_loss,0.6666666666666666,-1.0960901259111995,0
TLT,2022-06-10,2022,89.68253968253968,1.815,1.815,21,expiry_win,0.0,1.0,1
TQQQ,2022-06-10,2022,84.52380952380952,2.0700000000000003,1.0500000000000003,13,profit_take,0.6153846153846154,0.5072463768115942,1
UNG,2022-06-10,2022,88.4920634920635,2.015,2.015,21,expiry_win,0.047619047619047616,1.0,1
UPRO,2022-06-10,2022,81.34920634920636,2.25,1.9,17,profit_take,0.23529411764705882,0.8444444444444444,1
USO,2022-06-10,2022,61.50793650793651,2.55,-0.2800018310546877,21,expiry_loss,0.14285714285714285,-0.1098046396292893,0
XBI,2022-06-10,2022,91.66666666666666,2.56,-0.4800009155273437,21,expiry_loss,0.047619047619047616,-0.18750035762786862,0
XLB,2022-06-10,2022,88.09523809523809,1.7499999999999998,1.7499999999999998,21,expiry_win,0.0,1.0,1
XLE,2022-06-10,2022,90.47619047619048,2.575,2.575,20,expiry_win,0.0,1.0,1
XLF,2022-06-10,2022,87.3015873015873,0.7,0.7,20,expiry_win,0.0,1.0,1
XLI,2022-06-10,2022,80.95238095238095,1.77,1.75,21,expiry_win,0.14285714285714285,0.9887005649717514,1
XLP,2022-06-10,2022,88.4920634920635,1.105,1.105,21,expiry_win,0.0,1.0,1
XLU,2022-06-10,2022,96.82539682539682,1.32,1.32,21,expiry_win,0.0,1.0,1
XOP,2022-06-10,2022,63.888888888888886,5.5649999999999995,5.5649999999999995,21,expiry_win,0.0,1.0,1
XRT,2022-06-10,2022,79.76190476190477,2.0650000000000004,1.2600000000000002,13,profit_take,0.6153846153846154,0.6101694915254238,1
DIA,2022-06-17,2022,92.06349206349206,4.5249999999999995,2.5449999999999995,18,profit_take,0.5555555555555556,0.5624309392265193,1
EEM,2022-06-17,2022,67.85714285714286,0.66,0.66,21,expiry_win,0.14285714285714285,1.0,1
EFA,2022-06-17,2022,86.90476190476191,1.15,1.15,21,expiry_win,0.14285714285714285,1.0,1
EWZ,2022-06-17,2022,80.55555555555556,0.7699999999999999,0.505,10,profit_take,0.5,0.6558441558441559,1
FXI,2022-06-17,2022,77.77777777777779,0.855,0.855,21,expiry_win,0.047619047619047616,1.0,1
GDX,2022-06-17,2022,86.90476190476191,0.885,-0.5550005340576172,21,expiry_loss,0.09523809523809523,-0.6271192475227313,0
GLD,2022-06-17,2022,82.14285714285714,2.075,-2.6249969482421873,21,expiry_loss,0.09523809523809523,-1.2650587702371987,0
