date,ticker,close,k,ext21,adr20,rv20,breach,model
2025-07-02,HWC,58.3886604309082,54.14928143634818,3.4865990136908898,2.245471476685064,0.25530878597353657,0.0,0.09256956523491727
2026-07-16,HWC,78.63645935058594,73.90072262232806,3.123082097573407,2.051896567347092,0.18729576470690046,0.0,0.06690015098472717
2020-11-24,HWM,24.862123489379883,21.442752692699898,3.144034535069812,5.071989592267794,0.7343633209673291,0.0,0.19956749064914797
2023-06-30,HWM,49.11253356933594,46.22869122028416,3.5202747887066943,1.7720801117858045,0.19572663598478698,0.0,0.08143873570591864
2023-11-02,HWM,47.854190826416016,44.50583375382295,3.740579980436572,2.0112954860447827,0.3324077206054475,0.0,0.16758648426768913
2023-11-20,HWM,51.110565185546875,48.258564696614144,3.3504408740972393,1.7638970600321957,0.2927862542288912,0.0,0.1930430478451441
2023-12-12,HWM,53.75147247314453,51.454266381437414,3.1986179445397895,1.3957775198428082,0.14394276372822418,0.0,0.08459341427105221
2024-05-22,HWM,82.9822006225586,77.70599182826093,3.317248988604426,2.046865919513475,0.5251280668969904,0.0,0.30293203105264094
2024-11-07,HWM,110.67955780029297,102.95114683189259,3.272096853649506,2.294208418810686,0.49569601107874517,0.0,0.2692472874463833
2025-01-17,HWM,124.78089904785156,115.29925644708604,3.2087747483081674,2.5628184580073663,0.29003105064536294,0.0,0.11179694586484212
2025-02-18,HWM,136.20938110351562,126.58551654399537,3.232530235223184,2.351921859189602,0.2781488697561724,1.0,0.11962187739690466
2025-05-02,HWM,153.55075073242188,132.98439923859374,3.1718349955869254,4.875800996401844,0.6916067365994428,0.0,0.1901478523575978
2025-05-20,HWM,164.6481170654297,151.40495529153964,3.2308423830616353,2.7072965107582836,0.2816600724707738,0.0,0.09117756601383226
2025-06-27,HWM,184.39390563964844,171.93508634298257,3.261279981496915,2.22189888545242,0.22130869544988688,0.0,0.07715983572884332
2026-02-12,HWM,244.56396484375,219.02545561019826,3.8105964596097914,3.059905332306582,0.4026866502086688,0.0,0.11291862350092968
2026-05-07,HWM,272.28839111328125,246.87219188136686,3.3505817415152785,3.0726862403999613,0.40863902094905485,0.0,0.1458708742240103
2021-03-17,HXL,61.60123825073242,54.54917561018857,3.14919279126691,4.105147074008713,0.44048158903325896,0.0,0.11184062603350914
2021-05-27,HXL,57.616729736328125,52.381836052781914,3.2775270457088967,3.0491645703944323,0.3827527575148652,0.0,0.1359554130061692
2023-01-27,HXL,65.50337219238281,59.951304287888874,3.6115166974984376,2.5642862642070274,0.36510500896271125,0.0,0.14189869980562947
2024-05-08,HXL,71.06965637207031,65.75822993749543,3.024631144246741,2.6704757372218246,0.24901237737850723,0.0,0.0804134997977003
2025-10-23,HXL,70.37238311767578,63.28814938391417,3.2030599459198252,3.494663937571533,0.47382783921110866,0.0,0.16491331387811037
2026-01-12,HXL,81.65579223632812,76.4675449256775,3.2772530826052533,2.0703012392050324,0.21872564890728136,0.0,0.08826633811983198
2020-08-03,HYMC,141.64999389648438,115.12711660640359,3.669867509639723,6.27758530099043,0.4816065063573918,1.0,0.02741866996456146
2025-06-05,HYMC,4.119999885559082,3.305014979850215,3.3078523454763373,7.4546973697003285,0.7946694720048754,1.0,0.11814070075352368
2025-09-03,HYMC,5.190000057220459,4.157611448524566,3.402489643582055,7.297977032126875,0.905342121890281,0.0,0.15294836608908852
2025-10-15,HYMC,8.579999923706055,6.812358208480518,3.0718817828414764,8.446801095992011,0.8286533028334296,0.0,0.11793615250588052
2025-11-17,HYMC,10.529999732971191,8.175673634074322,3.0606548115118914,9.40868045723337,1.2310978688409646,0.0,0.20963939519294472
2025-12-18,HYMC,15.359999656677246,11.92642446443516,3.097646427626536,9.29403825347531,0.781757897389753,0.0,0.0810835160120631
2026-01-07,HYMC,29.739999771118164,21.29559414466671,3.2613374533049595,12.158600450885142,1.5779699798307296,0.0,0.21250019304402123
2026-01-27,HYMC,54.849998474121094,36.04584675061854,3.818875436225813,13.660387590721351,1.4086754692467927,1.0,0.11275800743059333
2020-07-08,IAG,4.550000190734863,3.8198202480852843,3.4336685247503937,5.567094650634909,0.5723251687348702,0.0,0.09042211275081213
2024-04-02,IAG,3.619999885559082,3.1148009186950403,3.5585913638654203,4.557787145159099,0.512354797543839,0.0,0.09878931856589107
2024-05-10,IAG,4.300000190734863,3.711421217869319,3.608524452739912,4.394756770987264,0.6036001883200418,0.0,0.14646949215463279
2024-08-12,IAG,4.71999979019165,4.002388225666871,3.344046966664082,5.361642440610126,0.7627275465751305,0.0,0.1820375254283133
2024-10-18,IAG,5.96999979019165,5.093186898850207,3.9933574662561435,4.3110109426581875,0.7789761606571797,0.0,0.19781485648041164
2025-04-16,IAG,8.09000015258789,6.582999028980167,3.7564018873759752,6.094214483862566,0.8145350178060558,0.0,0.1421158301870305
2025-09-05,IAG,9.90999984741211,8.717448331881371,3.252849663576519,4.205559431249242,0.4081069740604112,0.0,0.08147610457172821
2025-09-23,IAG,12.010000228881836,10.436838950403518,3.7019519512820063,4.071678592496228,0.4316248728533115,0.0,0.07443771497696129
2025-10-15,IAG,14.260000228881836,12.60518356129784,3.2320232129827047,4.061872067981712,0.5145161119258045,1.0,0.14859220923142163
2025-11-12,IAG,14.420000076293945,12.533159386071631,3.055054254984076,4.92783029714886,0.7521528596587144,0.0,0.21995337377808893
2025-12-22,IAG,17.549999237060547,15.451614195637875,3.027048669525528,4.486337296736078,0.42587019671194004,0.0,0.09278801341774423
2026-01-22,IAG,20.040000915527344,17.56011740419417,3.4975107609947105,4.03780002518838,0.6545871567362948,0.0,0.1967262498879288
2020-12-17,IBKR,14.586043357849121,13.300244629825338,3.4677540375973592,2.7878222296817,0.31041948225106314,0.0,0.09201369697605716
2021-01-06,IBKR,16.21722412109375,14.461107845385843,3.820789104006699,3.1783274329788003,0.34607766265666146,0.0,0.06945551950251708
2022-10-19,IBKR,18.63633155822754,16.799363845482365,3.2017138062971053,3.4152789236746592,0.4173886261224937,0.0,0.13702398848511754
