entry_date,ticker,close,pivot,state,iv_pct,row_id,expiry,dte,ks,kl,credit,ba_s,ba_l,ba_pct_s,width,max_loss,break_date,spot_expiry,spot_break,broke,mark_s_break,mark_l_break,val_expiry,pnl_hold,pnl_hold_net,pnl_conv,pnl_conv_net,days_conv,roc_hold,roc_hold_net,roc_conv,roc_conv_net,stock_to_exit,year,iv_gate
2020-12-11,PLNT,76.19000244140625,79.5999984741211,up/B+,,727,2021-01-15,35,70.0,65.0,1.1,0.1499999999999999,0.15000000000000002,0.07228915662650598,5.0,3.9,2021-01-08,81.08999633789062,81.41999816894531,True,0.1,0.2,0.0,1.1,1.012,1.2000000000000002,1.0240000000000002,28.0,0.2820512820512821,0.2594871794871795,0.30769230769230776,0.2625641025641026,0.06864412075011006,2020,unknown
2020-12-11,PYPL,211.69915771484375,218.13736183272206,up/B+,0.5139442231075697,728,2021-01-15,35,200.0,190.0,2.0600000000000005,0.20000000000000018,0.03999999999999959,0.04395604395604399,10.0,7.9399999999999995,2020-12-14,237.1453857421875,218.35491943359375,True,2.825,1.57,0.0,2.0600000000000005,1.9870000000000005,0.8050000000000004,0.6590000000000005,3.0,0.25944584382871544,0.25025188916876584,0.10138539042821164,0.08299748110831241,0.031439717524597954,2020,IV<60pct
2020-12-11,SHAK,86.36000061035156,88.5,up/B+,,729,2021-01-15,35,80.0,72.5,1.6049999999999995,0.1499999999999999,0.05999999999999983,0.055045871559633,7.5,5.8950000000000005,2020-12-17,111.26000213623047,91.08000183105469,True,1.38,0.44,0.0,1.6049999999999995,1.5394999999999996,0.6649999999999996,0.5339999999999997,6.0,0.2722646310432569,0.2611535199321458,0.11280746395250205,0.09058524173027983,0.05465494658805459,2020,unknown
2020-12-11,TEAM,232.00999450683594,235.1699981689453,up/B+,,731,2021-01-15,35,220.0,200.0,4.550000000000001,0.20000000000000018,0.20000000000000018,0.028985507246376836,20.0,15.45,2020-12-15,222.92999267578125,237.6999969482422,True,4.800000000000001,1.525,0.0,4.550000000000001,4.437,1.275,1.0489999999999997,4.0,0.2944983818770227,0.2871844660194175,0.0825242718446602,0.06789644012944983,0.024524816068812072,2020,unknown
2020-12-11,WYNN,107.09236907958984,109.5627012209453,up/B+,,737,2021-01-15,35,105.0,92.5,3.145,0.15000000000000036,0.08000000000000007,0.03243243243243251,12.5,9.355,2020-12-15,102.50875091552734,110.10306549072266,True,3.2,0.94,2.4912490844726562,0.6537509155273438,0.5832509155273436,0.8849999999999998,0.7439999999999996,4.0,0.06988251368544561,0.06234643672125533,0.09460181721004808,0.07952966328166751,0.0281130806705312,2020,unknown
2020-12-18,BURL,240.85000610351562,245.8800048828125,up/B+,0.545816733067729,741,2021-01-22,35,227.5,215.0,3.900000000000001,3.4000000000000004,4.2,0.5151515151515151,12.5,8.6,2020-12-23,252.25,249.92999267578125,True,4.15,1.525,0.0,3.900000000000001,1.9870000000000008,1.2750000000000004,-2.5509999999999997,5.0,0.4534883720930234,0.23104651162790707,0.1482558139534884,-0.2966279069767442,0.03769975645490797,2020,IV<60pct
2020-12-18,CPRI,41.83000183105469,42.880001068115234,up/B+,,742,2021-01-22,35,38.5,34.5,0.845,0.20999999999999996,0.41999999999999993,0.13249211356466875,4.0,3.1550000000000002,2020-12-28,44.34000015258789,43.06999969482422,True,0.77,0.3,0.0,0.845,0.6745,0.37499999999999994,0.033999999999999975,10.0,0.26782884310618066,0.2137876386687797,0.1188589540412044,0.010776545166402527,0.0296437439514754,2020,unknown
2020-12-18,CROX,64.37999725341797,66.55000305175781,up/B+,,743,2021-01-15,28,60.0,55.0,1.1750000000000003,0.1499999999999999,0.19999999999999996,0.07228915662650598,5.0,3.8249999999999997,2021-01-06,75.19000244140625,67.62000274658203,True,0.575,0.2,0.0,1.1750000000000003,1.0745000000000002,0.8000000000000003,0.5990000000000003,19.0,0.3071895424836602,0.28091503267973866,0.2091503267973857,0.15660130718954257,0.050326275728320935,2020,unknown
2020-12-18,CZR,75.44000244140625,77.41999816894531,up/B+,,744,2021-01-22,35,69.0,62.0,1.62,0.3400000000000003,0.19999999999999996,0.1122112211221123,7.0,5.38,2021-01-07,79.52999877929688,78.05999755859375,True,0.7250000000000001,0.16,0.0,1.62,1.472,1.0550000000000002,0.759,20.0,0.30111524163568776,0.27360594795539034,0.19609665427509296,0.14107806691449815,0.034729520577924555,2020,unknown
2020-12-18,LYFT,49.97999954223633,50.54999923706055,up/B+,,748,2021-01-22,35,46.5,42.5,1.06,0.3700000000000001,0.1100000000000001,0.20385674931129483,4.0,2.94,2021-01-12,47.810001373291016,50.68000030517578,True,0.47,0.14500000000000002,0.0,1.06,0.927,0.7350000000000001,0.469,25.0,0.36054421768707484,0.3153061224489796,0.25000000000000006,0.1595238095238095,0.014005617634067935,2020,unknown
2020-12-18,NET,83.80999755859375,86.20999908447266,up/B+,,749,2021-01-22,35,76.5,67.5,2.125,0.6999999999999997,0.9500000000000002,0.1866666666666666,9.0,6.875,2020-12-22,83.47000122070312,86.55999755859375,True,2.1,0.5,0.0,2.125,1.6995,0.5249999999999999,-0.32600000000000007,4.0,0.3090909090909091,0.2472,0.07636363636363636,-0.047418181818181825,0.03281231452223121,2020,unknown
2020-12-18,PINS,70.36000061035156,72.87999725341797,up/B+,,750,2021-01-22,35,65.5,60.0,1.4849999999999999,0.27,0.11999999999999988,0.10131332082551596,5.5,4.015000000000001,2020-12-23,73.08000183105469,72.98999786376953,True,1.58,0.605,0.0,1.4849999999999999,1.3744999999999998,0.5099999999999998,0.2889999999999998,5.0,0.36986301369863006,0.34234122042341214,0.12702366127023654,0.0719800747198007,0.037379153362756545,2020,unknown
2020-12-18,PVH,94.38327026367188,96.22614620251228,up/B+,,751,2021-01-15,28,90.0,80.0,2.375,0.2999999999999998,0.15000000000000002,0.08955223880597009,10.0,7.625,2021-01-06,99.35706329345703,101.82414245605469,True,0.525,0.125,0.0,2.375,2.2495,1.975,1.7240000000000002,19.0,0.3114754098360656,0.2950163934426229,0.25901639344262295,0.22609836065573774,0.0788367702411219,2020,unknown
2020-12-18,SHAK,90.30999755859375,91.38999938964844,up/B+,,753,2021-01-22,35,84.0,77.0,1.5099999999999998,0.96,0.56,0.3404255319148936,7.0,5.49,2021-01-12,111.20999908447266,101.55000305175781,True,0.265,0.15000000000000002,0.0,1.5099999999999998,1.1169999999999998,1.3949999999999998,0.6089999999999998,25.0,0.27504553734061926,0.20346083788706734,0.25409836065573765,0.11092896174863383,0.12446025685995021,2020,unknown
2020-12-18,UAA,17.3700008392334,17.940000534057617,up/B+,,755,2021-01-22,35,16.0,15.0,0.24,0.07,0.08999999999999997,0.1443298969072165,1.0,0.76,2021-01-06,18.510000228881836,17.969999313354492,True,0.14,0.315,0.0,0.24,0.187,0.415,0.309,19.0,0.3157894736842105,0.24605263157894736,0.5460526315789473,0.40657894736842104,0.03454222482050118,2020,unknown
2020-12-18,WYNN,111.86894989013672,113.08484141625824,up/B+,,758,2021-01-22,35,108.0,98.5,2.25,0.2999999999999998,0.3800000000000001,0.07692307692307689,9.5,7.25,,103.68601989746094,,False,,,4.3139801025390625,-2.0639801025390625,-2.2469801025390623,-2.0639801025390625,-2.2469801025390623,35.0,-0.2846869106950431,-0.3099282900053879,-0.2846869106950431,-0.3099282900053879,-0.073147464070343,2020,unknown
2021-01-08,CACC,340.0,353.20001220703125,up/B+,,759,2021-02-19,42,310.0,280.0,6.799999999999999,5.200000000000001,5.3999999999999995,0.4262295081967214,30.0,23.200000000000003,2021-01-14,366.07000732421875,355.3299865722656,True,7.550000000000001,3.65,0.0,6.799999999999999,4.136999999999999,2.899999999999998,-2.4260000000000024,6.0,0.293103448275862,0.1783189655172413,0.1249999999999999,-0.10456896551724147,0.04508819580078116,2021,unknown
2021-01-08,CNK,17.10764503479004,17.90084109947404,up/B+,,761,2021-02-19,42,15.0,12.5,0.5249999999999999,0.04999999999999993,0.09999999999999998,0.06060606060606053,2.5,1.975,2021-01-14,21.377212524414062,18.586320877075195,True,0.47500000000000003,0.15000000000000002,0.0,0.5249999999999999,0.4744999999999999,0.1999999999999999,0.09899999999999995,6.0,0.2658227848101265,0.24025316455696197,0.10126582278481007,0.050126582278480984,0.08643362889971873,2021,unknown
2021-01-08,FND,100.72000122070312,101.62999725341797,up/B+,,762,2021-02-19,42,95.0,87.5,2.7749999999999995,1.9,0.9499999999999997,0.4367816091954023,7.5,4.7250000000000005,2021-01-11,102.43000030517578,102.06999969482422,True,3.75,1.25,0.0,2.7749999999999995,2.0494999999999997,0.27499999999999947,-1.1760000000000004,3.0,0.5873015873015871,0.4337566137566136,0.05820105820105808,-0.24888888888888894,0.013403479525014195,2021,unknown
2021-01-08,HWM,27.492143630981445,28.32942444829805,up/B+,,765,2021-02-19,42,26.0,24.0,0.5249999999999999,0.15000000000000013,0.10000000000000003,0.14634146341463428,2.0,1.475,2021-01-12,28.250619888305664,28.437774658203125,True,0.7,0.3,0.0,0.5249999999999999,0.4494999999999999,0.12499999999999994,-0.026000000000000134,4.0,0.35593220338983045,0.3047457627118643,0.08474576271186436,-0.017627118644067886,0.03439640938569921,2021,unknown
2021-01-08,LYV,73.45999908447266,75.56999969482422,up/B+,,767,2021-02-19,42,67.5,62.5,1.08,0.18999999999999972,0.07000000000000006,0.09819121447028409,5.0,3.92,2021-01-19,88.08999633789062,76.54000091552734,True,0.9550000000000001,0.375,0.0,1.08,1.0020000000000002,0.5,0.3440000000000001,11.0,0.2755102040816327,0.25561224489795925,0.12755102040816327,0.08775510204081635,0.04192760508359039,2021,unknown
2021-01-08,MAT,18.290000915527344,18.389999389648438,up/B+,,768,2021-02-12,35,17.0,15.5,0.32499999999999996,0.19999999999999996,0.14999999999999997,0.33333333333333326,1.5,1.175,2021-01-11,18.709999084472656,18.420000076293945,True,0.55,0.25,0.0,0.32499999999999996,0.22449999999999998,0.02499999999999991,-0.17600000000000005,3.0,0.276595744680851,0.19106382978723402,0.021276595744680774,-0.14978723404255323,0.007107662890067923,2021,unknown
2021-01-08,RNG,385.8798828125,403.29644123990664,up/B+,,769,2021-02-12,35,360.0,330.0,7.800000000000001,3.5999999999999996,1.4000000000000004,0.2706766917293233,30.0,22.2,2021-02-05,440.9245910644531,404.9973449707031,True,0.35,2.15,0.0,7.800000000000001,6.537000000000001,9.600000000000001,7.074000000000002,28.0,0.35135135135135137,0.2944594594594595,0.4324324324324325,0.3186486486486487,0.04954252089760369,2021,unknown
2021-01-08,SONO,24.40999984741211,25.399999618530273,up/B+,,770,2021-02-19,42,22.5,20.0,0.7800000000000001,0.09999999999999987,0.040000000000000036,0.0729927007299269,2.5,1.7199999999999998,2021-01-11,36.849998474121094,25.530000686645508,True,1.05,0.46499999999999997,0.0,0.7800000000000001,0.7320000000000002,0.19500000000000006,0.09900000000000012,3.0,0.4534883720930234,0.4255813953488374,0.11337209302325586,0.0575581395348838,0.04588286957126453,2021,unknown
2021-01-08,TGTX,54.0,56.11000061035156,up/B+,,771,2021-02-19,42,48.0,43.0,1.525,1.8000000000000003,0.95,0.642857142857143,5.0,3.475,,47.279998779296875,,False,,,0.720001220703125,0.8049987792968749,0.1044987792968749,0.8049987792968749,0.1044987792968749,42.0,0.23165432497751795,0.030071591164568316,0.23165432497751795,0.030071591164568316,-0.12444446705005785,2021,unknown
2021-01-15,HWM,27.53154945373535,28.664330770550652,up/B+,,773,2021-02-19,35,26.0,24.0,0.44999999999999996,0.19999999999999996,0.10000000000000003,0.23529411764705876,2.0,1.55,,28.250619888305664,,False,,,0.0,0.44999999999999996,0.362,0.44999999999999996,0.362,35.0,0.29032258064516125,0.23354838709677417,0.29032258064516125,0.23354838709677417,0.026118051792858754,2021,unknown
2021-01-22,AAL,15.819999694824219,16.600000381469727,up/B-,,775,2021-02-26,35,14.5,13.0,0.36999999999999994,0.019999999999999907,0.040000000000000036,0.02898550724637668,1.5,1.1300000000000001,2021-01-28,20.940000534057617,18.100000381469727,True,0.78,0.45499999999999996,0.0,0.36999999999999994,0.34199999999999997,0.04499999999999987,-0.011000000000000093,6.0,0.32743362831858397,0.3026548672566371,0.039823008849557404,-0.009734513274336365,0.14412141154411318,2021,unknown
2021-01-22,ARWR,82.06999969482422,84.9800033569336,up/B-,,776,2021-02-19,28,75.0,65.0,2.425,0.5999999999999996,0.25,0.15789473684210517,10.0,7.575,2021-02-05,89.51000213623047,90.47000122070312,True,0.75,0.275,0.0,2.425,2.1995,1.9499999999999997,1.4989999999999999,14.0,0.3201320132013201,0.29036303630363036,0.2574257425742574,0.19788778877887786,0.10235167000260947,2021,unknown
2021-01-22,DDOG,105.0,107.73999786376953,up/B-,,777,2021-02-26,35,96.0,86.0,3.1499999999999995,1.1000000000000005,0.56,0.21568627450980404,10.0,6.8500000000000005,2021-01-25,95.41000366210938,108.97000122070312,True,3.375,1.525,0.589996337890625,2.5600036621093745,2.1320036621093745,1.2999999999999994,0.44399999999999906,3.0,0.3737231623517335,0.31124141052691595,0.18978102189781013,0.06481751824817504,0.03780953543526788,2021,unknown
2021-01-22,DXC,29.229999542236328,30.139999389648438,up/B-,,779,2021-02-19,28,27.0,25.0,0.6,0.1499999999999999,0.04999999999999999,0.17142857142857132,2.0,1.4,,25.809999465942383,,False,,,1.1900005340576172,-0.5900005340576172,-0.6530005340576172,-0.5900005340576172,-0.6530005340576172,28.0,-0.421428952898298,-0.466428952898298,-0.421428952898298,-0.466428952898298,-0.11700308347087607,2021,unknown
2021-01-22,MPWR,381.44195556640625,388.55374120343765,up/B-,,783,2021-02-19,28,370.0,350.0,4.299999999999999,1.0999999999999996,1.1000000000000005,0.12021857923497266,20.0,15.700000000000001,,378.4051513671875,,False,,,0.0,4.299999999999999,3.7369999999999988,4.299999999999999,3.7369999999999988,28.0,0.2738853503184713,0.23802547770700627,0.2738853503184713,0.23802547770700627,-0.007961379588434014,2021,unknown
2021-01-22,NET,83.47000122070312,84.98999786376953,up/B-,,784,2021-02-26,35,76.5,68.5,2.3099999999999996,0.2999999999999998,0.30000000000000004,0.07594936708860756,8.0,5.69,2021-02-05,73.97000122070312,85.55999755859375,True,2.175,0.605,2.529998779296875,-0.2199987792968754,-0.38299877929687537,0.7399999999999998,0.4139999999999998,14.0,-0.03866410883952116,-0.06731085752141922,0.1300527240773286,0.07275922671353248,0.02503889190518227,2021,unknown
2021-01-22,OKTA,264.0,266.1289978027344,up/B-,,785,2021-02-26,35,247.5,230.0,5.005000000000001,3.0999999999999996,1.31,0.3625730994152046,17.5,12.495,2021-02-01,261.45001220703125,266.3699951171875,True,6.225,2.8899999999999997,0.0,5.005000000000001,3.889500000000001,1.6700000000000008,-0.560999999999999,10.0,0.40056022408963593,0.3112845138055223,0.1336534613845539,-0.0448979591836734,0.00897725423177076,2021,unknown
2021-01-22,URI,248.93780517578125,257.60190643654084,up/B-,,790,2021-02-26,35,242.5,225.0,4.315000000000001,0.5000000000000009,1.13,0.06410256410256421,17.5,13.184999999999999,2021-02-08,286.2799377441406,262.06866455078125,True,2.3049999999999997,0.725,0.0,4.315000000000001,3.894500000000001,2.7350000000000017,1.8940000000000012,17.0,0.32726583238528645,0.29537353052711424,0.20743268866135775,0.14364808494501338,0.05274755019924737,2021,unknown
2021-01-22,WING,145.95530700683594,146.4623429638673,up/B-,,791,2021-02-19,28,145.0,135.0,2.4749999999999996,0.40000000000000036,0.44999999999999973,0.08333333333333341,10.0,7.525,2021-01-25,131.88937377929688,147.1665802001953,True,4.1,2.05,10.0,-7.525,-7.750500000000001,0.4249999999999998,-0.026000000000000245,3.0,-1.0,-1.0299667774086378,0.05647840531561459,-0.003455149501661162,0.008298932174509055,2021,unknown
2021-01-22,ZG,152.0500030517578,158.8000030517578,up/B-,,792,2021-02-19,28,140.0,130.0,2.375,0.7000000000000002,0.3500000000000001,0.14432989690721654,10.0,7.625,2021-02-05,191.4600067138672,163.75999450683594,True,1.625,1.0499999999999998,0.0,2.375,2.0995,1.7999999999999998,1.2489999999999997,14.0,0.3114754098360656,0.27534426229508197,0.23606557377049178,0.16380327868852454,0.07701408234166252,2021,unknown
2021-02-05,ASAN,39.08000183105469,40.119998931884766,up/B+,,793,2021-03-19,42,35.0,30.0,1.5250000000000001,0.20000000000000018,0.15000000000000002,0.08510638297872347,5.0,3.4749999999999996,2021-02-12,29.5,41.4900016784668,True,1.45,0.425,5.0,-3.4749999999999996,-3.5755,0.5000000000000002,0.29900000000000015,7.0,-1.0,-1.0289208633093525,0.143884892086331,0.08604316546762596,0.06166836577517798,2021,unknown
2021-02-05,AXON,177.17999267578125,180.69000244140625,up/B+,,794,2021-03-19,42,160.0,145.0,3.8999999999999995,1.0,0.3999999999999999,0.14084507042253522,15.0,11.100000000000001,2021-02-08,144.75,182.38999938964844,True,6.199999999999999,2.55,15.0,-11.100000000000001,-11.463000000000001,0.25,-0.476,3.0,-1.0,-1.0327027027027027,0.022522522522522518,-0.042882882882882875,0.029405163840371618,2021,unknown
2021-02-05,HALO,48.91999816894531,50.310001373291016,up/B+,,796,2021-03-19,42,45.0,40.0,1.45,0.5,0.3,0.2631578947368421,5.0,3.55,2021-02-08,44.130001068115234,50.400001525878906,True,1.725,0.3,0.8699989318847656,0.5800010681152343,0.3670010681152343,0.02499999999999991,-0.40100000000000013,3.0,0.16338058256767166,0.10338058256767164,0.007042253521126736,-0.11295774647887329,0.030253544814584865,2021,unknown
2021-02-05,KMX,126.16999816894531,128.5800018310547,up/B+,,797,2021-03-12,35,120.0,110.0,1.4749999999999996,0.3999999999999999,2.55,0.12121212121212119,10.0,8.525,2021-03-08,133.75999450683594,129.1699981689453,True,0.75,0.175,0.0,1.4749999999999996,0.7244999999999997,0.8999999999999997,-0.6010000000000002,31.0,0.1730205278592375,0.08498533724340172,0.10557184750733134,-0.0704985337243402,0.023777443477354332,2021,unknown
2021-02-05,TOL,50.5631217956543,51.71356201440503,up/B+,,798,2021-03-12,35,50.0,46.5,0.7749999999999999,0.1499999999999999,0.09999999999999998,0.09230769230769226,3.5,2.725,2021-02-08,52.335941314697266,51.89273452758789,True,1.2999999999999998,0.625,0.0,0.7749999999999999,0.6994999999999999,0.10000000000000009,-0.05099999999999985,3.0,0.2844036697247706,0.256697247706422,0.03669724770642205,-0.018715596330275173,0.026296096536663427,2021,unknown
2021-02-05,TXG,185.5399932861328,191.24000549316406,up/B+,,799,2021-03-19,42,170.0,145.0,5.125,3.500000000000001,4.95,0.3867403314917128,25.0,19.875,2021-02-12,177.75999450683594,196.86000061035156,True,5.699999999999999,2.05,0.0,5.125,2.9995,1.4750000000000005,-2.776,7.0,0.2578616352201258,0.15091823899371068,0.07421383647798745,-0.13967295597484275,0.061011144410043405,2021,unknown
2021-02-12,DHI,77.5051498413086,79.60832316940737,up/B+,0.4940239043824701,802,2021-03-19,35,77.5,72.5,1.025,0.06999999999999984,0.020000000000000018,0.03773584905660369,5.0,3.975,2021-03-17,79.06507873535156,82.2416763305664,True,0.06,0.04,0.0,1.025,0.9894999999999999,1.005,0.9339999999999999,33.0,0.2578616352201258,0.24893081761006286,0.2528301886792452,0.2349685534591195,0.06111240993606004,2021,IV<60pct
2021-02-12,ESTC,166.89999389648438,172.86000061035156,up/B+,,803,2021-03-19,35,155.0,135.0,5.1499999999999995,0.40000000000000036,0.3999999999999999,0.05128205128205133,20.0,14.850000000000001,,111.58999633789062,,False,,,20.0,-14.850000000000001,-15.063000000000002,-14.850000000000001,-15.063000000000002,35.0,-1.0,-1.0143434343434343,-1.0,-1.0143434343434343,-0.33139604302740966,2021,unknown
2021-02-12,KMX,125.0999984741211,128.5800018310547,up/B+,,806,2021-03-19,35,120.0,110.0,2.3000000000000003,0.2999999999999998,0.19999999999999996,0.07792207792207788,10.0,7.699999999999999,2021-03-08,133.24000549316406,129.1699981689453,True,1.0,0.375,0.0,2.3000000000000003,2.1620000000000004,1.6750000000000003,1.3990000000000005,24.0,0.29870129870129875,0.28077922077922085,0.21753246753246758,0.18168831168831176,0.032533970779113686,2021,unknown
2021-02-12,MELI,1943.0,2012.800048828125,up/B+,,807,2021-03-19,35,1800.0,1630.0,36.95,7.5,3.6000000000000014,0.11202389843166542,170.0,133.05,,1448.8900146484375,,False,,,170.0,-133.05,-135.83800000000002,-133.05,-135.83800000000002,35.0,-1.0,-1.0209545283727923,-1.0,-1.0209545283727923,-0.2543026172679169,2021,unknown
2021-02-12,MRNA,183.74000549316406,189.25999450683594,up/B+,,808,2021-03-19,35,165.0,145.0,5.299999999999999,0.20000000000000107,0.20000000000000018,0.02234636871508392,20.0,14.700000000000001,,143.74000549316406,,False,,,20.0,-14.700000000000001,-14.813,-14.700000000000001,-14.813,35.0,-1.0,-1.007687074829932,-1.0,-1.007687074829932,-0.2176989158819208,2021,unknown
2021-02-12,MTZ,86.56999969482422,87.51000213623047,up/B+,,809,2021-03-19,35,80.0,75.0,1.3250000000000002,0.25,0.19999999999999996,0.08695652173913043,5.0,3.675,2021-02-23,92.33000183105469,88.4800033569336,True,1.7999999999999998,0.875,0.0,1.3250000000000002,1.1995000000000002,0.40000000000000036,0.14900000000000035,11.0,0.3605442176870749,0.3263945578231293,0.1088435374149661,0.040544217687074925,0.022063112727763734,2021,unknown
2021-02-12,TDOC,293.6600036621094,299.4200134277344,up/B+,,813,2021-03-19,35,270.0,250.0,6.1,0.5499999999999989,0.35000000000000053,0.047516198704103584,20.0,13.9,,190.97999572753906,,False,,,20.0,-13.9,-14.138,-13.9,-14.138,35.0,-1.0,-1.0171223021582734,-1.0,-1.0171223021582734,-0.3496560874960549,2021,unknown
2021-02-12,UTHR,167.63999938964844,172.36000061035156,up/B+,0.968944099378882,815,2021-03-19,35,155.0,145.0,1.6750000000000003,2.85,0.9000000000000001,0.7972027972027972,10.0,8.325,2021-02-17,170.11000061035156,172.75,True,2.275,0.775,0.0,1.6750000000000003,0.7245000000000003,0.17500000000000027,-1.7259999999999998,5.0,0.20120120120120125,0.08702702702702707,0.021021021021021054,-0.2073273273273273,0.03048198895822174,2021,IV>=60pct
2021-02-19,BURL,264.80999755859375,267.1300048828125,up/B+,,822,2021-03-26,35,250.0,230.0,4.200000000000001,2.9000000000000004,3.3,0.36024844720496896,20.0,15.799999999999999,2021-02-24,294.0400085449219,269.6300048828125,True,6.9,2.725,0.0,4.200000000000001,2.6370000000000013,0.025000000000000355,-3.1009999999999995,5.0,0.26582278481012667,0.1668987341772153,0.0015822784810126808,-0.1962658227848101,0.018201757368138116,2021,unknown
2021-02-19,CNK,21.377212524414062,21.73953583464978,up/B+,,823,2021-03-19,28,20.0,17.5,0.6749999999999999,0.09999999999999987,0.04999999999999999,0.08695652173913032,2.5,1.8250000000000002,2021-02-22,23.14966583251953,22.728586196899414,True,0.675,0.25,0.0,0.6749999999999999,0.6244999999999999,0.2499999999999999,0.14899999999999997,3.0,0.36986301369863006,0.34219178082191776,0.13698630136986295,0.08164383561643833,0.06321561667322162,2021,unknown
2021-02-19,CZR,83.16000366210938,83.97000122070312,up/B+,,825,2021-03-26,35,76.5,70.0,1.7249999999999999,0.2999999999999998,0.3900000000000001,0.08219178082191776,6.5,4.775,2021-02-22,87.52999877929688,84.70999908447266,True,2.9000000000000004,1.495,0.0,1.7249999999999999,1.5394999999999999,0.3199999999999996,-0.05100000000000038,3.0,0.36125654450261774,0.32240837696335073,0.06701570680628263,-0.010680628272251387,0.018638712771840815,2021,unknown
2021-02-19,FIVE,194.32000732421875,198.10000610351562,up/B+,0.3466135458167331,829,2021-03-26,35,180.0,165.0,2.75,1.2999999999999998,2.6,0.23008849557522118,15.0,12.25,2021-03-26,199.9600067138672,199.9600067138672,True,0.025,0.775,0.0,2.75,1.762,3.5,1.524,35.0,0.22448979591836735,0.14383673469387756,0.2857142857142857,0.12440816326530613,0.029024285596275234,2021,IV<60pct
2021-02-19,INSP,229.10000610351562,239.39500427246094,up/B+,,834,2021-03-19,28,210.0,190.0,6.125,1.5,2.95,0.16393442622950818,20.0,13.875,2021-03-01,204.61000061035156,249.25,True,1.3250000000000002,0.65,5.3899993896484375,0.7350006103515625,-0.39049938964843744,5.45,3.1990000000000003,10.0,0.05297301696227477,-0.02814410015484234,0.39279279279279283,0.23055855855855859,0.08795283002908305,2021,unknown
2021-02-19,LNG,65.7413330078125,66.32167288916001,up/B+,,836,2021-03-26,35,65.5,61.0,1.0,0.34999999999999987,0.25,0.20289855072463758,4.5,3.5,2021-02-24,70.45072937011719,66.64515686035156,True,1.2000000000000002,0.525,0.0,1.0,0.837,0.32499999999999984,-0.001000000000000112,5.0,0.2857142857142857,0.23914285714285713,0.09285714285714282,-0.00028571428571431767,0.013748182630121786,2021,unknown
2021-02-19,MDB,418.29998779296875,428.9649963378906,up/B+,0.40239043824701193,837,2021-03-26,35,385.0,345.0,8.649999999999999,2.4999999999999982,4.6000000000000005,0.14577259475218649,40.0,31.35,,265.7699890136719,,False,,,40.0,-31.35,-33.138,-31.35,-33.138,35.0,-1.0,-1.0570334928229663,-1.0,-1.0570334928229663,-0.3646426087269916,2021,IV<60pct
2021-02-19,MELI,1910.3900146484375,2006.7099609375,up/B+,,838,2021-03-26,35,1760.0,1590.0,36.900000000000006,8.100000000000001,6.300000000000004,0.12098581030619868,170.0,133.1,,1431.969970703125,,False,,,170.0,-133.1,-136.713,-133.1,-136.713,35.0,-1.0,-1.027145003756574,-1.0,-1.027145003756574,-0.25043056144394393,2021,unknown
2021-02-19,OKTA,288.3599853515625,294.0,up/B+,,839,2021-03-26,35,267.5,245.0,5.275,1.5999999999999996,0.7500000000000004,0.17204301075268813,22.5,17.225,,212.4499969482422,,False,,,22.5,-17.225,-17.8255,-17.225,-17.8255,35.0,-1.0,-1.0348621190130625,-1.0,-1.0348621190130625,-0.26324730288348586,2021,unknown
2021-02-19,PEN,280.20001220703125,284.9150085449219,up/B+,,842,2021-03-19,28,260.0,230.0,6.700000000000001,1.4000000000000004,1.2000000000000002,0.13207547169811323,30.0,23.299999999999997,2021-02-24,266.7799987792969,288.94000244140625,True,6.050000000000001,1.6,0.0,6.700000000000001,6.037000000000001,2.25,0.9239999999999997,5.0,0.2875536480686696,0.259098712446352,0.09656652360515022,0.039656652360515014,0.031191969498977956,2021,unknown
2021-02-19,ROKU,467.30999755859375,486.7200012207031,up/B+,,845,2021-03-26,35,430.0,390.0,10.375000000000002,1.3000000000000007,0.75,0.0728291316526611,40.0,29.625,,306.82000732421875,,False,,,40.0,-29.625,-30.1505,-29.625,-30.1505,35.0,-1.0,-1.0177383966244726,-1.0,-1.0177383966244726,-0.3434336758743364,2021,unknown
2021-02-19,TEAM,258.4100036621094,258.7699890136719,up/B+,,848,2021-03-26,35,242.5,227.5,3.3499999999999996,0.6999999999999993,0.6000000000000001,0.11199999999999989,15.0,11.65,,212.94000244140625,,False,,,15.0,-11.65,-11.988,-11.65,-11.988,35.0,-1.0,-1.0290128755364807,-1.0,-1.0290128755364807,-0.17596068486635907,2021,unknown
2021-02-19,TOL,51.8078727722168,53.71270754383391,up/B+,,849,2021-03-26,35,51.0,46.5,1.075,0.3500000000000001,0.19999999999999996,0.19178082191780826,4.5,3.425,2021-03-10,55.240352630615234,54.259647369384766,True,0.375,1.125,0.0,1.075,0.9244999999999999,1.825,1.524,19.0,0.31386861313868614,0.26992700729927005,0.5328467153284672,0.44496350364963505,0.04732436338291013,2021,unknown
2021-02-19,W,292.7300109863281,304.5,up/B+,,851,2021-03-26,35,267.5,235.0,9.700000000000001,5.000000000000002,4.2,0.3205128205128206,32.5,22.799999999999997,2021-03-01,343.67999267578125,335.6499938964844,True,2.5,1.4,0.0,9.700000000000001,7.3870000000000005,8.600000000000001,3.974,10.0,0.42543859649122817,0.3239912280701755,0.37719298245614047,0.17429824561403512,0.1466196881062558,2021,unknown
