name,status,date,expiry,credit,width,cw,roc,win,iv,month,q
GLD bull put,Tier U,2018-01-05,2018-01-26,0.18700000000000006,1.0,0.18700000000000006,0.2300123001230013,True,0.0951,2018-01,2
GLD bull put,Tier U,2018-01-12,2018-02-02,0.19699999999999995,1.0,0.19699999999999995,0.24533001245330005,True,0.1023,2018-01,3
GLD bull put,Tier U,2018-01-19,2018-02-09,0.18700000000000006,1.0,0.18700000000000006,-0.0673748570901062,False,0.1,2018-01,2
GLD bull put,Tier U,2018-01-26,2018-02-16,0.21700000000000003,1.0,0.21700000000000003,0.277139208173691,True,0.1093,2018-01,3
GLD bull put,Tier U,2018-02-02,2018-02-23,0.257,1.5,0.17133333333333334,0.20675784392598553,True,0.1142499999999999,2018-02,2
GLD bull put,Tier U,2018-02-09,2018-03-02,0.307,1.5,0.20466666666666666,0.2573344509639564,True,0.1248499999999999,2018-02,3
GLD bull put,Tier U,2018-02-16,2018-03-09,0.197,1.0,0.197,-0.26353975740397184,False,0.1210499999999999,2018-02,3
GLD bull put,Tier U,2018-02-23,2018-03-16,0.177,1.0,0.177,0.21506682867557717,True,0.1007,2018-02,2
GLD bull put,Tier U,2018-03-02,2018-03-23,0.21699999999999997,1.0,0.21699999999999997,0.27713920817369087,True,0.10435,2018-03,3
GLD bull put,Tier U,2018-03-16,2018-04-06,0.07699999999999997,0.5,0.15399999999999994,0.18203309692671385,True,0.092,2018-03,2
GLD bull put,Tier U,2018-03-23,2018-04-13,0.20700000000000002,1.0,0.20700000000000002,0.26103404791929385,True,0.11615,2018-03,3
GLD bull put,Tier U,2018-04-06,2018-04-27,0.22699999999999992,1.0,0.22699999999999992,0.2936610608020697,True,0.10155,2018-04,3
GLD bull put,Tier U,2018-04-13,2018-05-04,0.237,1.0,0.237,-1.0,False,0.11005,2018-04,3
GLD bull put,Tier U,2018-04-20,2018-05-11,0.187,1.0,0.187,0.23001230012300125,True,0.0999,2018-04,2
GLD bull put,Tier U,2018-04-27,2018-05-18,0.09699999999999999,0.5,0.19399999999999998,-1.0,False,0.0916,2018-04,3
GLD bull put,Tier U,2018-05-04,2018-05-25,0.06699999999999996,0.5,0.13399999999999992,0.15473441108545025,True,0.0926,2018-05,1
GLD bull put,Tier U,2018-05-11,2018-06-01,0.08699999999999998,0.5,0.17399999999999996,-1.0,False,0.0900499999999999,2018-05,2
GLD bull put,Tier U,2018-05-18,2018-06-08,0.15699999999999997,1.0,0.15699999999999997,0.18623962040332145,True,0.0946,2018-05,2
GLD bull put,Tier U,2018-05-25,2018-06-15,0.19699999999999995,1.0,0.19699999999999995,-0.5572275942194711,False,0.09,2018-05,3
GLD bull put,Tier U,2018-06-01,2018-06-22,0.08699999999999998,0.5,0.17399999999999996,-1.0,False,0.0922,2018-06,2
GLD bull put,Tier U,2018-06-08,2018-06-29,0.247,1.0,0.247,-1.0,False,0.09025,2018-06,4
GLD bull put,Tier U,2018-06-15,2018-07-06,0.16699999999999998,1.0,0.16699999999999998,-1.0,False,0.0907,2018-06,2
GLD bull put,Tier U,2018-06-22,2018-07-13,0.16699999999999998,1.0,0.16699999999999998,-1.0,False,0.0936,2018-06,2
GLD bull put,Tier U,2018-06-29,2018-07-20,0.15699999999999997,1.0,0.15699999999999997,-0.30973713297797534,False,0.095,2018-06,2
GLD bull put,Tier U,2018-07-06,2018-07-27,0.07699999999999997,0.5,0.15399999999999994,-1.0,False,0.08875,2018-07,2
GLD bull put,Tier U,2018-07-13,2018-08-03,0.14700000000000002,1.0,0.14700000000000002,-1.0,False,0.1001,2018-07,2
GLD bull put,Tier U,2018-07-20,2018-08-10,0.18700000000000006,1.0,0.18700000000000006,-0.1021338032831875,False,0.10985,2018-07,2
GLD bull put,Tier U,2018-07-27,2018-08-17,0.17699999999999994,1.0,0.17699999999999994,-1.0,False,0.09655,2018-07,2
GLD bull put,Tier U,2018-08-03,2018-08-24,0.07699999999999997,0.5,0.15399999999999994,0.18203309692671385,True,0.0947,2018-08,2
GLD bull put,Tier U,2018-08-10,2018-08-31,0.19700000000000006,1.0,0.19700000000000006,0.24533001245330022,True,0.1017,2018-08,3
GLD bull put,Tier U,2018-08-17,2018-09-07,0.18699999999999994,1.0,0.18699999999999994,0.23001230012300114,True,0.11715,2018-08,2
GLD bull put,Tier U,2018-08-24,2018-09-14,0.16699999999999998,1.0,0.16699999999999998,0.2004801920768307,True,0.10635,2018-08,2
GLD bull put,Tier U,2018-08-31,2018-09-21,0.07699999999999997,0.5,0.15399999999999994,0.18203309692671385,True,0.0977,2018-08,2
GLD bull put,Tier U,2018-09-07,2018-09-28,0.187,1.0,0.187,0.23001230012300125,True,0.1008,2018-09,2
GLD bull put,Tier U,2018-09-14,2018-10-05,0.15699999999999997,1.0,0.15699999999999997,0.18623962040332145,True,0.0989,2018-09,2
GLD bull put,Tier U,2018-09-21,2018-10-12,0.07699999999999997,0.5,0.15399999999999994,0.18203309692671385,True,0.0940999999999999,2018-09,2
GLD bull put,Tier U,2018-09-28,2018-10-19,0.16699999999999998,1.0,0.16699999999999998,0.2004801920768307,True,0.09415,2018-09,2
GLD bull put,Tier U,2018-10-05,2018-10-26,0.177,1.0,0.177,0.21506682867557717,True,0.1015,2018-10,2
GLD bull put,Tier U,2018-10-12,2018-11-02,0.177,1.0,0.177,0.21506682867557717,True,0.1144999999999999,2018-10,2
GLD bull put,Tier U,2018-10-19,2018-11-09,0.187,1.0,0.187,0.0725395252703267,True,0.1074499999999999,2018-10,2
GLD bull put,Tier U,2018-10-26,2018-11-16,0.20700000000000002,1.0,0.20700000000000002,0.26103404791929385,True,0.11695,2018-10,3
GLD bull put,Tier U,2018-11-02,2018-11-23,0.187,1.0,0.187,0.23001230012300125,True,0.1071999999999999,2018-11,2
GLD bull put,Tier U,2018-11-09,2018-11-30,0.177,1.0,0.177,0.21506682867557717,True,0.09945,2018-11,2
GLD bull put,Tier U,2018-11-16,2018-12-07,0.16699999999999998,1.0,0.16699999999999998,0.2004801920768307,True,0.1027,2018-11,2
GLD bull put,Tier U,2018-11-23,2018-12-14,0.197,1.0,0.197,0.24533001245330016,True,0.1011,2018-11,3
GLD bull put,Tier U,2018-11-30,2018-12-21,0.14699999999999996,1.0,0.14699999999999996,0.17233294255568576,True,0.0987,2018-11,2
GLD bull put,Tier U,2018-12-07,2018-12-28,0.177,1.0,0.177,0.21506682867557717,True,0.0905,2018-12,2
GLD bull put,Tier U,2018-12-14,2019-01-04,0.17700000000000002,1.0,0.17700000000000002,0.2150668286755772,True,0.08185,2018-12,2
GLD bull put,Tier U,2018-12-21,2019-01-11,0.18699999999999994,1.0,0.18699999999999994,0.23001230012300114,True,0.0923,2018-12,2
GLD bull put,Tier U,2018-12-28,2019-01-18,0.22699999999999992,1.0,0.22699999999999992,0.2936610608020697,True,0.1071,2018-12,3
GLD bull put,Tier U,2019-01-04,2019-01-25,0.177,1.0,0.177,0.21506682867557717,True,0.0937,2019-01,2
GLD bull put,Tier U,2019-01-11,2019-02-01,0.19699999999999995,1.0,0.19699999999999995,0.24533001245330005,True,0.0910499999999999,2019-01,3
GLD bull put,Tier U,2019-01-18,2019-02-08,0.06699999999999996,0.5,0.13399999999999992,0.15473441108545025,True,0.0953499999999999,2019-01,1
GLD bull put,Tier U,2019-01-25,2019-02-15,0.187,1.0,0.187,0.23001230012300125,True,0.0933499999999999,2019-01,2
GLD bull put,Tier U,2019-02-01,2019-02-22,0.197,1.0,0.197,0.24533001245330016,True,0.08235,2019-02,3
GLD bull put,Tier U,2019-02-08,2019-03-01,0.187,1.0,0.187,-0.8723855541729072,False,0.0797,2019-02,2
GLD bull put,Tier U,2019-02-15,2019-03-08,0.17699999999999996,1.0,0.17699999999999996,-0.5964244621932444,False,0.0849999999999999,2019-02,2
GLD bull put,Tier U,2019-02-22,2019-03-15,0.177,1.0,0.177,-0.9206296101806408,False,0.0883,2019-02,2
GLD bull put,Tier U,2019-03-01,2019-03-22,0.14699999999999996,1.0,0.14699999999999996,0.17233294255568576,True,0.09495,2019-03,2
GLD bull put,Tier U,2019-03-15,2019-04-05,0.187,1.0,0.187,0.23001230012300125,True,0.0912,2019-03,2
GLD bull put,Tier U,2019-03-22,2019-04-12,0.08699999999999998,0.5,0.17399999999999996,-1.0,False,0.0928,2019-03,2
GLD bull put,Tier U,2019-04-05,2019-04-26,0.06699999999999996,0.5,0.13399999999999992,0.15473441108545025,True,0.0846,2019-04,1
GLD bull put,Tier U,2019-04-12,2019-05-03,0.08700000000000004,0.5,0.17400000000000007,0.21065375302663447,True,0.08565,2019-04,2
GLD bull put,Tier U,2019-04-26,2019-05-17,0.07700000000000003,0.5,0.15400000000000005,0.18203309692671402,True,0.08465,2019-04,2
GLD bull put,Tier U,2019-05-03,2019-05-24,0.07700000000000003,0.5,0.15400000000000005,0.18203309692671402,True,0.08005,2019-05,2
GLD bull put,Tier U,2019-05-10,2019-05-31,0.06700000000000002,0.5,0.13400000000000004,0.15473441108545039,True,0.0804,2019-05,1
GLD bull put,Tier U,2019-05-17,2019-06-07,0.18699999999999997,1.0,0.18699999999999997,0.23001230012300117,True,0.0815,2019-05,2
GLD bull put,Tier U,2019-05-24,2019-06-14,0.08699999999999998,0.5,0.17399999999999996,0.2106537530266343,True,0.0775,2019-05,2
GLD bull put,Tier U,2019-05-31,2019-06-21,0.22699999999999998,1.0,0.22699999999999998,0.29366106080206983,True,0.0917999999999999,2019-05,3
GLD bull put,Tier U,2019-06-07,2019-06-28,0.22700000000000004,1.0,0.22700000000000004,0.29366106080206994,True,0.1003,2019-06,3
GLD bull put,Tier U,2019-06-14,2019-07-05,0.237,1.0,0.237,0.3106159895150721,True,0.10615,2019-06,3
GLD bull put,Tier U,2019-06-21,2019-07-12,0.397,1.5,0.26466666666666666,0.3599274705349048,True,0.1458499999999999,2019-06,4
GLD bull put,Tier U,2019-06-28,2019-07-19,0.237,1.0,0.237,0.3106159895150721,True,0.15025,2019-06,3
GLD bull put,Tier U,2019-07-05,2019-07-26,0.257,1.0,0.257,0.34589502018842533,True,0.13335,2019-07,4
GLD bull put,Tier U,2019-07-12,2019-08-02,0.407,1.5,0.2713333333333333,0.37236962488563585,True,0.1386,2019-07,4
GLD bull put,Tier U,2019-07-19,2019-08-09,0.377,1.5,0.25133333333333335,0.3357079252003562,True,0.14905,2019-07,4
GLD bull put,Tier U,2019-07-26,2019-08-16,0.237,1.0,0.237,0.3106159895150721,True,0.1053,2019-07,3
GLD bull put,Tier U,2019-08-02,2019-08-23,0.387,1.5,0.258,0.3477088948787062,True,0.1266,2019-08,4
GLD bull put,Tier U,2019-08-09,2019-08-30,0.357,1.5,0.238,0.3123359580052493,True,0.14905,2019-08,4
GLD bull put,Tier U,2019-08-16,2019-09-06,0.2469999999999999,1.0,0.2469999999999999,0.32802124833997326,True,0.14215,2019-08,4
GLD bull put,Tier U,2019-08-23,2019-09-13,0.5070000000000001,2.0,0.25350000000000006,-0.4679279195676509,False,0.1631,2019-08,4
GLD bull put,Tier U,2019-08-30,2019-09-20,0.367,1.5,0.24466666666666667,0.32391879964695497,True,0.1347,2019-08,4
GLD bull put,Tier U,2019-09-06,2019-09-27,0.367,1.5,0.24466666666666667,0.32391879964695497,True,0.1362499999999999,2019-09,4
GLD bull put,Tier U,2019-09-13,2019-10-04,0.347,1.5,0.2313333333333333,0.3009540329575021,True,0.1373,2019-09,3
GLD bull put,Tier U,2019-09-20,2019-10-11,0.367,1.5,0.24466666666666667,-0.21694518442596514,False,0.1444,2019-09,4
GLD bull put,Tier U,2019-09-27,2019-10-18,0.347,1.5,0.2313333333333333,0.3009540329575021,True,0.13205,2019-09,3
GLD bull put,Tier U,2019-10-04,2019-10-25,0.317,1.5,0.21133333333333335,0.2679628064243449,True,0.1311999999999999,2019-10,3
GLD bull put,Tier U,2019-10-11,2019-11-01,0.357,1.5,0.238,0.3123359580052493,True,0.1467999999999999,2019-10,4
GLD bull put,Tier U,2019-10-18,2019-11-08,0.357,1.5,0.238,-0.4746191684319791,False,0.1336999999999999,2019-10,4
GLD bull put,Tier U,2019-10-25,2019-11-15,0.347,1.5,0.2313333333333333,-1.0,False,0.1142,2019-10,3
GLD bull put,Tier U,2019-11-01,2019-11-22,0.19699999999999995,1.0,0.19699999999999995,-1.0,False,0.10605,2019-11,3
GLD bull put,Tier U,2019-11-08,2019-11-29,0.22699999999999992,1.5,0.1513333333333333,0.17831893165750187,True,0.1076,2019-11,2
GLD bull put,Tier U,2019-11-15,2019-12-06,0.187,1.0,0.187,0.23001230012300125,True,0.0939,2019-11,2
GLD bull put,Tier U,2019-11-22,2019-12-13,0.18699999999999994,1.0,0.18699999999999994,0.23001230012300114,True,0.1015,2019-11,2
GLD bull put,Tier U,2019-11-29,2019-12-20,0.327,1.5,0.218,0.27877237851662406,True,0.09705,2019-11,3
GLD bull put,Tier U,2019-12-06,2019-12-27,0.19700000000000006,1.0,0.19700000000000006,0.24533001245330022,True,0.0931,2019-12,3
GLD bull put,Tier U,2019-12-13,2020-01-03,0.18699999999999994,1.0,0.18699999999999994,0.23001230012300114,True,0.0844,2019-12,2
GLD bull put,Tier U,2019-12-20,2020-01-10,0.18699999999999994,1.0,0.18699999999999994,0.23001230012300114,True,0.07615,2019-12,2
GLD bull put,Tier U,2019-12-27,2020-01-17,0.21700000000000003,1.0,0.21700000000000003,0.277139208173691,True,0.0991499999999999,2019-12,3
GLD bull put,Tier U,2020-01-03,2020-01-24,0.26699999999999996,1.0,0.26699999999999996,0.36425648021828094,True,0.1075,2020-01,4
GLD bull put,Tier U,2020-01-10,2020-01-31,0.22700000000000004,1.0,0.22700000000000004,0.29366106080206994,True,0.1056,2020-01,3
GLD bull put,Tier U,2020-01-17,2020-02-07,0.23700000000000004,1.0,0.23700000000000004,0.3106159895150722,True,0.0993,2020-01,4
GLD bull put,Tier U,2020-01-24,2020-02-14,0.22700000000000004,1.0,0.22700000000000004,0.29366106080206994,True,0.10705,2020-01,3
GLD bull put,Tier U,2020-01-31,2020-02-21,0.36700000000000005,1.5,0.2446666666666667,0.323918799646955,True,0.1167,2020-01,4
GLD bull put,Tier U,2020-02-07,2020-02-28,0.20699999999999996,1.0,0.20699999999999996,0.26103404791929374,True,0.09565,2020-02,3
GLD bull put,Tier U,2020-02-14,2020-03-06,0.20699999999999996,1.0,0.20699999999999996,0.26103404791929374,True,0.0984,2020-02,3
GLD bull put,Tier U,2020-02-21,2020-03-13,0.477,2.0,0.2385,-1.0,False,0.14265,2020-02,4
GLD bull put,Tier U,2020-02-28,2020-03-20,0.397,2.0,0.1985,-1.0,False,0.2027499999999999,2020-02,3
GLD bull put,Tier U,2020-03-06,2020-03-27,0.557,2.5,0.22280000000000003,0.1755062247657856,True,0.22655,2020-03,3
GLD bull put,Tier U,2020-03-27,2020-04-17,0.7170000000000002,3.0,0.23900000000000007,0.314060446780552,True,0.30865,2020-03,4
GLD bull put,Tier U,2020-04-03,2020-04-24,0.727,3.0,0.24233333333333332,0.3198416190057193,True,0.26695,2020-04,4
GLD bull put,Tier U,2020-04-17,2020-05-08,0.6569999999999999,3.0,0.21899999999999997,0.28040973111395645,True,0.23185,2020-04,3
GLD bull put,Tier U,2020-04-24,2020-05-15,0.787,3.5,0.22485714285714287,0.2900847769996314,True,0.25825,2020-04,3
GLD bull put,Tier U,2020-05-01,2020-05-22,0.537,2.5,0.21480000000000002,0.27356087620988284,True,0.2123,2020-05,3
GLD bull put,Tier U,2020-05-08,2020-05-29,0.5870000000000001,2.5,0.23480000000000004,0.3068478829064298,True,0.2078499999999999,2020-05,3
GLD bull put,Tier U,2020-05-15,2020-06-05,0.6170000000000001,2.5,0.24680000000000005,-0.6521047664182813,False,0.20515,2020-05,4
GLD bull put,Tier U,2020-05-22,2020-06-12,0.477,2.0,0.2385,0.31319763624425473,True,0.1625,2020-05,4
GLD bull put,Tier U,2020-05-29,2020-06-19,0.4969999999999999,2.0,0.24849999999999994,0.330671989354624,True,0.15045,2020-05,4
GLD bull put,Tier U,2020-06-05,2020-06-26,0.30700000000000005,1.5,0.2046666666666667,0.25733445096395646,True,0.15465,2020-06,3
GLD bull put,Tier U,2020-06-19,2020-07-10,0.3370000000000001,1.5,0.2246666666666667,0.2897678417884782,True,0.1575,2020-06,3
GLD bull put,Tier U,2020-06-26,2020-07-17,0.537,2.5,0.21480000000000002,0.27356087620988284,True,0.1722,2020-06,3
GLD bull put,Tier U,2020-07-10,2020-07-31,0.44699999999999984,2.0,0.22349999999999992,0.2878300064391499,True,0.13995,2020-07,3
GLD bull put,Tier U,2020-07-17,2020-08-07,0.397,2.0,0.1985,0.24766063630692453,True,0.1308,2020-07,3
GLD bull put,Tier U,2020-07-24,2020-08-14,0.5670000000000001,2.5,0.22680000000000003,0.29332643559234356,True,0.18795,2020-07,3
GLD bull put,Tier U,2020-07-31,2020-08-21,0.5970000000000001,2.5,0.23880000000000004,0.31371518654755653,True,0.21045,2020-07,4
GLD bull put,Tier U,2020-08-07,2020-08-28,0.8870000000000001,3.5,0.25342857142857145,-0.16921920530846934,False,0.23845,2020-08,4
GLD bull put,Tier U,2020-08-14,2020-09-04,0.6770000000000002,3.0,0.2256666666666667,0.29143349117520456,True,0.21555,2020-08,3
GLD bull put,Tier U,2020-08-21,2020-09-11,0.947,4.5,0.21044444444444443,0.2665353222628764,True,0.2305499999999999,2020-08,3
GLD bull put,Tier U,2020-08-28,2020-09-18,0.5769999999999998,2.5,0.23079999999999995,0.3000520020800831,True,0.2048,2020-08,3
GLD bull put,Tier U,2020-09-04,2020-09-25,0.5769999999999998,2.5,0.23079999999999995,-0.9692231468230785,False,0.1972499999999999,2020-09,3
GLD bull put,Tier U,2020-09-11,2020-10-02,0.577,2.5,0.23079999999999998,0.3000520020800832,True,0.177,2020-09,3
GLD bull put,Tier U,2020-09-18,2020-10-09,0.5069999999999999,2.5,0.20279999999999995,0.2543903662819869,True,0.1646,2020-09,3
GLD bull put,Tier U,2020-09-25,2020-10-16,0.587,3.0,0.19566666666666666,0.24326564442602566,True,0.1874,2020-09,3
GLD bull put,Tier U,2020-10-02,2020-10-23,0.5169999999999999,2.5,0.20679999999999996,0.2607160867372667,True,0.1727,2020-10,3
GLD bull put,Tier U,2020-10-09,2020-10-30,0.5469999999999999,2.5,0.21879999999999997,-0.2570052868018953,False,0.16975,2020-10,3
GLD bull put,Tier U,2020-10-16,2020-11-06,0.667,3.0,0.22233333333333336,0.2858979854264895,True,0.18825,2020-10,3
GLD bull put,Tier U,2020-10-23,2020-11-13,0.557,2.5,0.22280000000000003,0.2866700977869274,True,0.18755,2020-10,3
GLD bull put,Tier U,2020-10-30,2020-11-20,0.6869999999999999,3.0,0.22899999999999998,0.2970168612191958,True,0.21725,2020-10,3
GLD bull put,Tier U,2020-11-06,2020-11-27,0.597,2.5,0.23879999999999998,-1.0,False,0.1721,2020-11,4
GLD bull put,Tier U,2020-11-13,2020-12-04,0.5069999999999999,2.5,0.20279999999999995,-0.5938995271335089,False,0.14455,2020-11,3
GLD bull put,Tier U,2020-11-20,2020-12-11,0.3969999999999999,2.0,0.19849999999999995,0.24766063630692442,True,0.1513,2020-11,3
GLD bull put,Tier U,2020-11-27,2020-12-18,0.4870000000000001,2.5,0.19480000000000003,0.24192747143566823,True,0.178,2020-11,3
GLD bull put,Tier U,2020-12-18,2021-01-08,0.43700000000000006,2.0,0.21850000000000003,0.2795905310300704,True,0.1709999999999999,2020-12,3
GLD bull put,Tier U,2021-01-08,2021-01-29,0.6269999999999999,3.0,0.20899999999999996,0.2642225031605562,True,0.2026,2021-01,3
GLD bull put,Tier U,2021-01-15,2021-02-05,0.2869999999999999,1.5,0.19133333333333327,0.23660346248969488,True,0.17085,2021-01,3
GLD bull put,Tier U,2021-01-22,2021-02-12,0.31699999999999995,1.5,0.2113333333333333,0.26796280642434483,True,0.16105,2021-01,3
GLD bull put,Tier U,2021-01-29,2021-02-19,0.527,2.5,0.21080000000000002,-1.0,False,0.17295,2021-01,3
GLD bull put,Tier U,2021-02-05,2021-02-26,0.42699999999999994,2.0,0.21349999999999997,-1.0,False,0.1599,2021-02,3
GLD bull put,Tier U,2021-02-12,2021-03-05,0.527,2.5,0.21080000000000002,-1.0,False,0.15735,2021-02,3
GLD bull put,Tier U,2021-02-19,2021-03-12,0.5070000000000001,2.5,0.20280000000000004,-0.7590885602554921,False,0.173,2021-02,3
GLD bull put,Tier U,2021-02-26,2021-03-19,0.477,2.5,0.1908,0.23578843302026692,True,0.2009,2021-02,3
GLD bull put,Tier U,2021-03-05,2021-03-26,0.647,3.0,0.21566666666666667,0.2749681257968551,True,0.1863,2021-03,3
GLD bull put,Tier U,2021-03-19,2021-04-09,0.267,1.5,0.17800000000000002,0.2165450121654501,True,0.14645,2021-03,2
GLD bull put,Tier U,2021-03-26,2021-04-16,0.267,1.5,0.17800000000000002,0.2165450121654501,True,0.13075,2021-03,2
GLD bull put,Tier U,2021-04-09,2021-04-30,0.2869999999999999,1.5,0.19133333333333327,0.23660346248969488,True,0.13225,2021-04,3
GLD bull put,Tier U,2021-04-16,2021-05-07,0.2869999999999999,1.5,0.19133333333333327,0.23660346248969488,True,0.1331,2021-04,3
GLD bull put,Tier U,2021-04-23,2021-05-14,0.2869999999999999,1.5,0.19133333333333327,0.23660346248969488,True,0.13515,2021-04,3
GLD bull put,Tier U,2021-04-30,2021-05-21,0.277,1.5,0.18466666666666667,0.22649223221586268,True,0.1212999999999999,2021-04,2
GLD bull put,Tier U,2021-05-07,2021-05-28,0.277,1.5,0.18466666666666667,0.22649223221586268,True,0.13435,2021-05,2
GLD bull put,Tier U,2021-05-14,2021-06-04,0.4069999999999999,2.0,0.20349999999999996,0.2554927809165097,True,0.1335,2021-05,3
GLD bull put,Tier U,2021-05-21,2021-06-11,0.377,2.0,0.1885,0.23228589032655575,True,0.1334,2021-05,2
GLD bull put,Tier U,2021-05-28,2021-06-18,0.42700000000000005,2.0,0.21350000000000002,-1.0,False,0.13355,2021-05,3
GLD bull put,Tier U,2021-06-04,2021-06-25,0.28700000000000003,1.5,0.19133333333333336,-1.0,False,0.13385,2021-06,3
GLD bull put,Tier U,2021-06-11,2021-07-02,0.3870000000000001,2.0,0.19350000000000006,-1.0,False,0.1318,2021-06,3
GLD bull put,Tier U,2021-06-18,2021-07-09,0.44700000000000006,2.5,0.17880000000000001,0.21773015099853876,True,0.1669999999999999,2021-06,2
GLD bull put,Tier U,2021-06-25,2021-07-16,0.4069999999999999,2.0,0.20349999999999996,0.2554927809165097,True,0.1365,2021-06,3
GLD bull put,Tier U,2021-07-02,2021-07-23,0.5169999999999999,2.5,0.20679999999999996,0.2607160867372667,True,0.1362499999999999,2021-07,3
GLD bull put,Tier U,2021-07-09,2021-07-30,0.16699999999999993,1.0,0.16699999999999993,0.20048019207683063,True,0.1405,2021-07,2
GLD bull put,Tier U,2021-07-16,2021-08-06,0.4169999999999999,2.0,0.20849999999999996,-1.0,False,0.1337499999999999,2021-07,3
GLD bull put,Tier U,2021-07-23,2021-08-13,0.377,2.0,0.1885,0.23228589032655575,True,0.13235,2021-07,2
GLD bull put,Tier U,2021-07-30,2021-08-20,0.29699999999999993,1.5,0.19799999999999995,0.009068416868251791,True,0.128,2021-07,3
GLD bull put,Tier U,2021-08-06,2021-08-27,0.4069999999999999,2.0,0.20349999999999996,0.2554927809165097,True,0.1441,2021-08,3
GLD bull put,Tier U,2021-08-13,2021-09-03,0.397,2.0,0.1985,0.24766063630692453,True,0.1392999999999999,2021-08,3
GLD bull put,Tier U,2021-08-20,2021-09-10,0.3670000000000001,2.0,0.18350000000000005,0.22473974280465409,True,0.1396,2021-08,2
GLD bull put,Tier U,2021-08-27,2021-09-17,0.40700000000000003,2.0,0.20350000000000001,-1.0,False,0.13245,2021-08,3
GLD bull put,Tier U,2021-09-03,2021-09-24,0.41700000000000004,2.0,0.20850000000000002,-1.0,False,0.1323,2021-09,3
GLD bull put,Tier U,2021-09-17,2021-10-08,0.3769999999999999,2.0,0.18849999999999995,0.23228589032655567,True,0.149,2021-09,2
GLD bull put,Tier U,2021-09-24,2021-10-15,0.45699999999999996,2.5,0.1828,0.2236906510034263,True,0.15095,2021-09,2
GLD bull put,Tier U,2021-10-01,2021-10-22,0.45699999999999996,2.5,0.1828,0.2236906510034263,True,0.15005,2021-10,2
GLD bull put,Tier U,2021-10-08,2021-10-29,0.387,2.0,0.1935,0.23992560446373218,True,0.1405,2021-10,3
GLD bull put,Tier U,2021-10-15,2021-11-05,0.397,2.0,0.1985,0.24766063630692453,True,0.14185,2021-10,3
GLD bull put,Tier U,2021-10-22,2021-11-12,0.377,2.0,0.1885,0.23228589032655575,True,0.1456,2021-10,2
GLD bull put,Tier U,2021-10-29,2021-11-19,0.377,2.0,0.1885,0.23228589032655575,True,0.14645,2021-10,2
GLD bull put,Tier U,2021-11-05,2021-11-26,0.43700000000000006,2.0,0.21850000000000003,0.24411542662155894,True,0.1409,2021-11,3
GLD bull put,Tier U,2021-11-12,2021-12-03,0.41700000000000004,2.0,0.20850000000000002,-1.0,False,0.14535,2021-11,3
GLD bull put,Tier U,2021-11-19,2021-12-10,0.5269999999999999,2.5,0.21079999999999996,-1.0,False,0.1384,2021-11,3
GLD bull put,Tier U,2021-11-26,2021-12-17,0.6369999999999999,3.0,0.2123333333333333,0.26957257723233174,True,0.1672,2021-11,3
GLD bull put,Tier U,2021-12-10,2021-12-31,0.397,2.0,0.1985,0.24766063630692453,True,0.1281,2021-12,3
GLD bull put,Tier U,2021-12-17,2022-01-07,0.18700000000000006,1.0,0.18700000000000006,0.2300123001230013,True,0.13025,2021-12,2
GLD bull put,Tier U,2021-12-31,2022-01-21,0.43700000000000006,2.0,0.21850000000000003,0.2795905310300704,True,0.12505,2021-12,3
GLD bull put,Tier U,2022-01-07,2022-01-28,0.387,2.0,0.1935,0.23992560446373218,True,0.1331999999999999,2022-01,3
GLD bull put,Tier U,2022-01-14,2022-02-04,0.357,2.0,0.1785,0.2172854534388314,True,0.1299,2022-01,2
GLD bull put,Tier U,2022-01-21,2022-02-11,0.357,2.0,0.1785,0.2172854534388314,True,0.1349,2022-01,2
GLD bull put,Tier U,2022-01-28,2022-02-18,0.46699999999999997,2.5,0.1868,0.22970978848991638,True,0.1544499999999999,2022-01,2
GLD bull put,Tier U,2022-02-04,2022-02-25,0.357,2.0,0.1785,0.2172854534388314,True,0.1348,2022-02,2
GLD bull put,Tier U,2022-02-11,2022-03-04,0.397,2.0,0.1985,0.24766063630692453,True,0.1593,2022-02,3
GLD bull put,Tier U,2022-02-18,2022-03-11,0.42699999999999994,2.0,0.21349999999999997,0.27145581691036236,True,0.15615,2022-02,3
GLD bull put,Tier U,2022-02-25,2022-03-18,0.43699999999999994,2.0,0.21849999999999997,0.2795905310300703,True,0.16205,2022-02,3
GLD bull put,Tier U,2022-03-04,2022-03-25,1.0670000000000002,4.0,0.26675000000000004,0.3637913399249916,True,0.24745,2022-03,4
GLD bull put,Tier U,2022-03-18,2022-04-08,0.567,2.5,0.22679999999999997,0.29332643559234345,True,0.18765,2022-03,3
GLD bull put,Tier U,2022-04-01,2022-04-22,0.42699999999999994,2.0,0.21349999999999997,0.27145581691036236,True,0.1527,2022-04,3
GLD bull put,Tier U,2022-04-08,2022-04-29,0.41700000000000004,2.0,0.20850000000000002,-0.23139471476512888,False,0.141,2022-04,3
GLD bull put,Tier U,2022-04-22,2022-05-13,0.45699999999999996,2.0,0.22849999999999998,-1.0,False,0.1676,2022-04,3
GLD bull put,Tier U,2022-04-29,2022-05-20,0.4570000000000001,2.0,0.22850000000000004,-0.6149158098302366,False,0.16955,2022-04,3
GLD bull put,Tier U,2022-05-06,2022-05-27,0.5670000000000001,2.5,0.22680000000000003,0.29332643559234356,True,0.1639,2022-05,3
