day,w,gex,credit,maxrisk,width_c,width_p,straddle_mid,pnl_usd,ret_risk,ret_credit,NEG,half,yr
2018-12-21,2.0,-1951347963.9777002,2.474,3.026,5.5,5.5,2.795,-244.59999999999872,-80.83278255122232,-98.86822958771168,True,2018-2026,2018
2018-12-28,1.0,-838298362.5532912,1.9515,1.0485,3.0,3.0,2.8850000000000002,140.14999999999887,133.66714353838708,71.81655137073987,True,2018-2026,2018
2018-12-28,2.0,-838298362.5532912,2.6390000000000002,3.3609999999999998,6.0,6.0,2.8850000000000002,208.8999999999989,62.15412079738141,79.15877226222011,True,2018-2026,2018
2018-12-31,1.0,-724479584.5951418,2.024,0.976,3.0,3.0,3.25,77.4,79.30327868852459,38.24110671936759,True,2018-2026,2018
2018-12-31,2.0,-724479584.5951418,2.914,4.086,6.0,7.0,3.25,166.4,40.72442486539403,57.103637611530544,True,2018-2026,2018
2019-01-04,1.0,-992709729.2200499,1.6664999999999999,0.8335000000000001,2.5,2.5,2.54,-83.35000000000001,-100.0,-50.01500150015003,True,2018-2026,2019
2019-01-04,2.0,-992709729.2200499,2.2615000000000003,2.7384999999999997,5.0,5.0,2.54,-273.84999999999997,-100.0,-121.09219544550074,True,2018-2026,2019
2019-01-11,1.0,-491577130.3444568,1.0465,0.4535,1.5,1.5,1.7349999999999999,30.64999999999909,67.58544652701012,29.28810320114581,True,2018-2026,2019
2019-01-11,2.0,-491577130.3444568,1.5415,1.9585,3.5,3.5,1.7349999999999999,80.1499999999991,40.92417666581522,51.99481024975614,True,2018-2026,2019
2019-01-18,1.0,-75456938.65239371,1.0065,0.49350000000000005,1.5,1.5,1.6600000000000001,-49.35000000000001,-100.0,-49.03129657228018,True,2018-2026,2019
2019-01-18,2.0,-75456938.65239371,1.4665000000000001,2.0335,3.5,3.5,1.6600000000000001,-23.34999999999885,-11.48266535529818,-15.922263893623489,True,2018-2026,2019
2019-01-25,1.0,-509242009.64057523,0.9639999999999999,0.5360000000000001,1.5,1.5,1.46,-53.600000000000016,-100.0,-55.60165975103737,True,2018-2026,2019
2019-01-25,2.0,-509242009.64057523,1.289,1.711,3.0,3.0,1.46,-96.10000000000001,-56.165984804208065,-74.55391776570987,True,2018-2026,2019
2019-02-01,1.0,725102385.8283648,1.2839999999999998,0.7160000000000002,2.0,2.0,1.8900000000000001,71.40000000000066,99.72067039106236,55.607476635514544,False,2018-2026,2019
2019-02-01,2.0,725102385.8283648,1.7115,2.2885,4.0,4.0,1.8900000000000001,114.15000000000069,49.87983395237085,66.69588080631065,False,2018-2026,2019
2019-02-08,1.0,10773407.592725664,0.9464999999999999,0.5535000000000001,1.5,1.5,1.385,43.6500000000009,78.86178861788778,46.11727416798828,False,2018-2026,2019
2019-02-08,2.0,10773407.592725664,1.2364999999999997,1.7635000000000003,3.0,3.0,1.385,72.65000000000089,41.19648426424773,58.75454913061132,False,2018-2026,2019
2019-02-15,1.0,715461217.9354142,0.909,0.591,1.5,1.5,1.28,44.89999999999921,75.97292724196144,49.39493949394852,False,2018-2026,2019
2019-02-15,2.0,715461217.9354142,1.109,1.391,2.5,2.5,1.28,64.89999999999921,46.657081236519915,58.52119026149612,False,2018-2026,2019
2019-02-22,1.0,-9303145.92979211,0.8965,0.6035,1.5,1.5,1.2850000000000001,-49.34999999999864,-81.77299088649318,-55.0474065811474,True,2018-2026,2019
2019-02-22,2.0,-9303145.92979211,1.1039999999999999,1.3960000000000001,2.5,2.5,1.2850000000000001,-28.599999999998648,-20.487106017191007,-25.90579710144805,True,2018-2026,2019
2019-03-01,1.0,429143640.7249631,0.6789999999999999,0.32100000000000006,1.0,1.0,1.135,-32.10000000000001,-100.0,-47.27540500736379,False,2018-2026,2019
2019-03-01,2.0,429143640.7249631,1.019,1.481,2.5,2.5,1.135,-40.09999999999876,-27.07629979743333,-39.352306182530675,False,2018-2026,2019
2019-03-08,1.0,-438341655.6455805,0.9789999999999999,0.5210000000000001,1.5,1.5,1.495,65.90000000000067,126.4875239923237,67.31358529111408,True,2018-2026,2019
2019-03-08,2.0,-438341655.6455805,1.3015,1.6985,3.0,3.0,1.495,98.15000000000069,57.786282013541765,75.41298501728826,True,2018-2026,2019
2019-03-15,1.0,1334851977.7696996,0.6465000000000001,0.3534999999999999,1.0,1.0,1.065,-35.349999999999994,-100.0,-54.67904098994585,False,2018-2026,2019
2019-03-15,2.0,1334851977.7696996,0.8765000000000001,1.1235,2.0,2.0,1.065,-39.35000000000102,-35.02447708055275,-44.89446662863778,False,2018-2026,2019
2019-03-22,1.0,1432286837.5241792,0.9114999999999998,0.5885000000000002,1.5,1.5,1.365,-58.85000000000002,-100.0,-64.56390565002748,False,2018-2026,2019
2019-03-22,2.0,1432286837.5241792,1.1465,1.3535,2.5,2.5,1.365,-135.35,-100.0,-118.05494984736151,False,2018-2026,2019
2019-03-29,1.0,307919527.5231926,1.2165000000000001,0.7834999999999999,2.0,2.0,1.545,-51.349999999998964,-65.53924696872875,-42.21126181668636,False,2018-2026,2019
2019-03-29,2.0,307919527.5231926,1.3915,1.6085,3.0,3.0,1.545,-33.84999999999898,-21.044451352190848,-24.326266618756005,False,2018-2026,2019
2019-04-05,1.0,956238705.9838108,0.9115,0.5885,1.5,1.5,1.2999999999999998,-24.84999999999966,-42.225998300764076,-27.262753702687508,False,2018-2026,2019
2019-04-05,2.0,956238705.9838108,1.1315,1.3685,2.5,2.5,1.2999999999999998,-2.849999999999664,-2.0825721592982562,-2.5187803800262167,False,2018-2026,2019
2019-04-12,1.0,952407012.7963089,0.6589999999999998,0.3410000000000002,1.0,1.0,1.045,-18.10000000000036,-53.07917888563153,-27.465857359636363,False,2018-2026,2019
2019-04-12,2.0,952407012.7963089,0.8864999999999998,1.1135000000000002,2.0,2.0,1.045,4.649999999999643,4.176021553659311,5.24534686971195,False,2018-2026,2019
2019-04-18,1.0,1734262486.0924444,0.6539999999999997,0.3460000000000003,1.0,1.0,1.08,27.400000000000425,79.19075144508786,41.89602446483247,False,2018-2026,2019
2019-04-18,2.0,1734262486.0924444,0.8989999999999999,1.101,2.0,2.0,1.08,51.900000000000446,47.138964577657084,57.73081201334867,False,2018-2026,2019
2019-04-26,1.0,1206011873.5338504,1.0365000000000002,0.4634999999999998,1.5,1.5,1.6800000000000002,69.64999999999968,150.26968716289042,67.19729860106094,False,2018-2026,2019
2019-04-26,2.0,1206011873.5338504,1.5439999999999998,1.9560000000000002,3.5,3.5,1.6800000000000002,120.39999999999964,61.55419222903866,77.97927461139874,False,2018-2026,2019
2019-05-03,1.0,-86656354.15373728,0.9415,0.5585,1.5,1.5,1.4249999999999998,-55.85,-100.0,-59.32023366967605,True,2018-2026,2019
2019-05-03,2.0,-86656354.15373728,1.2415,1.7585,3.0,3.0,1.4249999999999998,-175.85,-100.0,-141.64317358034634,True,2018-2026,2019
2019-05-10,1.0,-580825345.9766093,2.0565000000000007,0.9434999999999993,3.0,3.0,3.0300000000000002,204.65000000000097,216.9051404345534,99.51373693168048,True,2018-2026,2019
2019-05-10,2.0,-580825345.9766093,2.7415000000000003,3.2584999999999997,6.0,6.0,3.0300000000000002,273.15000000000094,83.82691422433665,99.63523618457081,True,2018-2026,2019
2019-05-17,1.0,-39828261.81694364,1.0115,0.48849999999999993,1.5,1.5,1.645,-48.849999999999994,-100.0,-48.29461196243202,True,2018-2026,2019
2019-05-17,2.0,-39828261.81694364,1.4515,2.0484999999999998,3.5,3.5,1.645,-52.84999999999898,-25.799365389308754,-36.41060971408817,True,2018-2026,2019
2019-05-24,1.0,-1626445511.4247596,1.3315000000000003,0.6684999999999997,2.0,2.0,1.96,121.14999999999958,181.22662677636444,90.98760796094597,True,2018-2026,2019
2019-05-24,2.0,-1626445511.4247596,1.7815,2.2184999999999997,4.0,4.0,1.96,166.14999999999955,74.89294568402055,93.26410328374939,True,2018-2026,2019
2019-05-31,1.0,-1739983724.8393607,1.0315,0.4684999999999999,1.5,1.5,1.665,-46.849999999999994,-100.0,-45.4192922927775,True,2018-2026,2019
2019-05-31,2.0,-1739983724.8393607,1.5065000000000002,1.9934999999999998,3.5,3.5,1.665,-159.34999999999943,-79.93478806119862,-105.77497510786552,True,2018-2026,2019
2019-06-07,1.0,-1164254503.788288,1.0589999999999997,0.4410000000000003,1.5,1.5,1.62,-44.10000000000003,-100.0,-41.64305949008502,True,2018-2026,2019
2019-06-07,2.0,-1164254503.788288,1.4489999999999998,1.5510000000000002,3.0,3.0,1.62,-155.10000000000002,-100.0,-107.03933747412012,True,2018-2026,2019
2019-06-14,1.0,-94028764.64229238,0.9639999999999999,0.5360000000000001,1.5,1.5,1.43,54.400000000001235,101.49253731343511,56.43153526971083,True,2018-2026,2019
2019-06-14,2.0,-94028764.64229238,1.2789999999999997,1.7210000000000003,3.0,3.0,1.43,85.90000000000121,49.91284137129646,67.16184519155686,True,2018-2026,2019
2019-06-21,1.0,2194939993.398877,0.9614999999999999,0.5385000000000001,1.5,1.5,1.49,58.150000000000446,107.98514391829237,60.478419136765936,False,2018-2026,2019
2019-06-21,2.0,2194939993.398877,1.309,1.691,3.0,3.0,1.49,92.90000000000045,54.937906564163484,70.97020626432425,False,2018-2026,2019
2019-06-28,1.0,180315427.43450013,0.7115,0.2885,1.0,1.0,1.405,47.149999999999096,163.43154246100207,66.26844694307673,False,2018-2026,2019
2019-06-28,2.0,180315427.43450013,1.2315,1.7685,3.0,3.0,1.405,99.1499999999991,56.064461407972345,80.51157125456686,False,2018-2026,2019
2019-07-05,1.0,1062529506.997942,0.9890000000000001,0.5109999999999999,1.5,1.5,1.625,-11.099999999999422,-21.72211350293429,-11.223458038422063,False,2018-2026,2019
2019-07-05,2.0,1062529506.997942,1.4065,2.0934999999999997,3.0,3.5,1.625,30.650000000000578,14.640554096011742,21.791681478848613,False,2018-2026,2019
2019-07-12,1.0,1066925745.4560641,0.7015,0.2985,1.0,1.0,1.125,-29.849999999999998,-100.0,-42.551674982181034,False,2018-2026,2019
2019-07-12,2.0,1066925745.4560641,0.9915,1.5085,2.0,2.5,1.125,-52.85000000000102,-35.03480278422341,-53.30307614725266,False,2018-2026,2019
2019-07-19,1.0,-3948836.536657318,0.919,0.581,1.5,1.5,1.385,-58.099999999999994,-100.0,-63.220892274211096,True,2018-2026,2019
2019-07-19,2.0,-3948836.536657318,1.1965,1.8035,3.0,3.0,1.385,-39.35000000000035,-21.818685888550235,-32.887588800668915,True,2018-2026,2019
2019-07-26,1.0,-113534945.29530375,1.289,0.7110000000000001,2.0,2.0,1.79,-47.0999999999991,-66.24472573839535,-36.5399534522879,True,2018-2026,2019
2019-07-26,2.0,-113534945.29530375,1.6115,1.8885,3.5,3.5,1.79,-14.849999999999097,-7.863383637807305,-9.215017064845856,True,2018-2026,2019
2019-08-02,1.0,-1132869233.5677218,1.369,0.631,2.0,2.0,2.225,-63.1,-100.0,-46.09203798392988,True,2018-2026,2019
2019-08-02,2.0,-1132869233.5677218,1.9489999999999998,2.551,4.5,4.5,2.225,-162.09999999999934,-63.54370834966653,-83.17085684966617,True,2018-2026,2019
2019-08-09,1.0,-747611806.9654124,1.2914999999999999,0.7085000000000001,2.0,2.0,1.76,-25.85000000000115,-36.48553281580966,-20.015485869145298,True,2018-2026,2019
2019-08-09,2.0,-747611806.9654124,1.569,1.931,3.5,3.5,1.76,1.8999999999988582,0.9839461418947997,1.21096239643012,True,2018-2026,2019
2019-08-16,1.0,-1693368153.802119,1.6440000000000003,0.8559999999999997,2.5,2.5,2.4,-81.60000000000076,-95.32710280373925,-49.635036496350814,True,2018-2026,2019
2019-08-16,2.0,-1693368153.802119,2.169,2.831,5.0,5.0,2.4,-29.10000000000079,-10.279053338043374,-13.41632088520092,True,2018-2026,2019
2019-08-23,1.0,-452226230.2299148,1.3065000000000002,0.6934999999999998,2.0,2.0,1.9500000000000002,-69.34999999999998,-100.0,-53.08075009567544,True,2018-2026,2019
2019-08-23,2.0,-452226230.2299148,1.7465000000000002,2.2535,4.0,4.0,1.9500000000000002,-225.35,-100.0,-129.02948754652158,True,2018-2026,2019
2019-08-30,1.0,-387647931.26824045,1.0265,0.47350000000000003,1.5,1.5,1.695,54.65000000000102,115.41710665258927,53.23916220165711,True,2018-2026,2019
2019-08-30,2.0,-387647931.26824045,1.489,2.011,3.5,3.5,1.695,100.90000000000103,50.174042764794144,67.76359973136402,True,2018-2026,2019
2019-09-06,1.0,443052919.62459284,1.0090000000000001,0.4909999999999999,1.5,1.5,1.605,59.900000000000354,121.99592668024515,59.36570862239876,False,2018-2026,2019
2019-09-06,2.0,443052919.62459284,1.379,1.621,3.0,3.0,1.605,96.90000000000035,59.777914867366036,70.26831036983346,False,2018-2026,2019
2019-09-20,1.0,446473405.4121237,0.9239999999999999,0.5760000000000001,1.5,1.5,1.38,-57.60000000000001,-100.0,-62.337662337662344,False,2018-2026,2019
2019-09-20,2.0,446473405.4121237,1.194,1.806,3.0,3.0,1.38,-96.59999999999967,-53.488372093023074,-80.90452261306504,False,2018-2026,2019
2019-09-27,1.0,-1013470373.1710633,0.9939999999999998,0.5060000000000002,1.5,1.5,1.46,-50.60000000000002,-100.0,-50.90543259557347,True,2018-2026,2019
2019-09-27,2.0,-1013470373.1710633,1.3139999999999998,1.6860000000000002,3.0,3.0,1.46,-104.60000000000139,-62.040332147094524,-79.60426179604367,True,2018-2026,2019
2019-09-30,1.0,-2055973610.4864287,1.3464999999999998,0.6535000000000002,2.0,2.0,2.04,-43.350000000000136,-66.33511859219605,-32.194578536947745,True,2018-2026,2019
2019-09-30,2.0,-2055973610.4864287,1.7864999999999998,2.2135000000000002,4.0,4.0,2.04,0.6499999999998618,0.2936525864015639,0.36383991043932934,True,2018-2026,2019
2019-10-04,1.0,-1566467202.77119,1.159,0.841,1.5,2.0,1.75,-34.099999999999994,-40.54696789536266,-29.421915444348574,True,2018-2026,2019
2019-10-04,2.0,-1566467202.77119,1.549,1.951,3.5,3.5,1.75,-134.09999999999863,-68.73398257303876,-86.57198192382096,True,2018-2026,2019
2019-10-11,1.0,-952556958.7199291,1.6789999999999998,0.8210000000000002,2.5,2.5,2.41,-82.10000000000002,-100.0,-48.89815366289459,True,2018-2026,2019
2019-10-11,2.0,-952556958.7199291,2.219,2.781,5.0,5.0,2.41,-30.10000000000104,-10.8234448040277,-13.564668769716556,True,2018-2026,2019
2019-10-18,1.0,680064490.3367834,0.6639999999999999,0.3360000000000001,1.0,1.0,1.1400000000000001,-33.60000000000001,-100.0,-50.602409638554235,False,2018-2026,2019
2019-10-18,2.0,680064490.3367834,0.994,1.506,2.5,2.5,1.1400000000000001,-82.59999999999931,-54.84727755644045,-83.0985915492951,False,2018-2026,2019
2019-10-25,1.0,201224522.3743206,0.974,0.526,1.5,1.5,1.4300000000000002,-52.6,-100.0,-54.004106776180706,False,2018-2026,2019
