date,EQ precision-tier breakout,EQ all breakouts,EQ counter-trend long,EQ earnings drift good+muted,EQ in-play up mover,EQ in-play down mover (short),EQ bouncy ball (short),EQ boring stock violent move,EQ VCP damped sine,EQ Kell wedge pop,EQ DR-EP catalyst+retrace,EQ reclaim,OPT QQQ bull put Bullish_LowIV,OPT ASHR Bear Call Spread,OPT ASHR Bull Put Spread,OPT BJ Bull Put Spread,OPT GLD Bull Put Spread,OPT SQQQ Bear Call Spread,OPT TLT Bear Call Spread,OPT TMF Bear Call Spread,OPT USO Bull Put Spread,OPT XOP Bull Put Spread,OPT SPY 1-day iron fly (all days),OPT ETF 7-DTE long straddle,OPT UVXY combined,OPT ETF 45-DTE put-spread roster
2018-08-01,,,,,,,,,,,,,-0.020988822185705545,,-0.0028830962299701327,,0.14411766881315474,,,,,0.18957141205648778,-14.84120725621284,0.24846782544185197,0.08188840481289032,0.08795312904541654
2018-09-01,,,,,,,,,,,,,-0.1001476060573443,,-0.38315417358054976,,0.07138414676721125,,,,,-0.42974080594679187,21.1242507162041,-0.6245953198104552,,-0.4784309294364551
2018-10-01,,,,,,,,,,,,,,,,,0.14988532732512697,,,,,-0.7386966409059789,12.367474783410598,0.0025530706240529145,-0.020983135828822122,-0.04685700282899911
2018-11-01,,,,,,,,,,,,,,,,,0.12603932304950058,,,,,-0.46007875579314134,-10.295846356154039,-0.08767826490981422,0.02621883737948614,-0.33396391132898645
2018-12-01,,,,,,,,,,,,,,,,,,,-0.2711782428470326,,,0.1514946612907106,-8.228868378983417,-0.43193586135471784,-0.5490915765213189,0.08004369557931315
2019-01-01,,,,,,,,,,,,,,,,,0.11386221528533512,,,,,0.1591614553083818,-10.992013140117233,0.06747120704636339,0.035419885598969476,0.18383656324759795
2019-02-01,,,,,,,,,,,,,0.24842507194584557,,,,-0.15883971919799947,,,,,0.18565063580366004,28.918146085785395,0.18988808097881404,0.0302576576915448,0.14987867100036478
2019-03-01,,,,,,,,,,,,,0.23274935052964435,0.0438798138798138,0.042713850393389874,,0.08522471662329642,,,,,0.1694554249563421,-4.34817898951803,0.032520081902567326,-0.06440014391709656,0.11507720015863815
2019-04-01,,,,,,,,,,,,,-0.18339032516538759,,-0.54069967972407,,0.12092434314656537,,,,,-0.6591043275740204,19.49081031347952,0.04967228877137816,-0.1179085202920999,-0.2854501684835592
2019-05-01,,,,,,,,,,,,,,,0.03548353341488143,,0.11069487179487177,,,,,-0.5448349957631659,-1.495673726907829,-0.3345634111052162,-0.06216836886083864,-0.006031701820495147
2019-06-01,,,,,,,,,,,,,,,0.06037955061615057,,0.20232976505103373,,,,,-0.26013442119039903,26.23400290274101,0.284234613702263,-0.06030990422980035,0.1951003794068719
2019-07-01,,,,,,,,,,,,,-0.10279074372151642,,-0.2915792567839352,,0.1773183419026218,,,,,-0.3859875252756563,-17.628303429327595,-0.3410750859291767,-0.07556862389160182,-0.37070923129160915
2019-08-01,,,,,,,,,,,,,,,,,0.2047148768201743,,,,,0.19851861197760107,-17.884232734186323,0.09202702734812494,0.06594416360735929,0.13944191024061875
2019-09-01,,,,,,,,,,,,,-0.5338277837392558,,0.0323422754715346,,0.18036217459011566,,,,,0.024697629893708235,14.734854756304394,0.20889025822722354,0.1530529668965719,0.0676618894006123
2019-10-01,-1.7784703902595487,1.145360008135408,-0.0027881207348197418,0.7288760960699506,0.2318384519355779,-0.06306901526439175,-0.951254677117212,0.023805758216691463,-0.3867150338425762,1.6289336384739637,0.05346576646546053,0.19770736407192233,0.249779252314024,0.017840600894649727,0.05786771590047082,,0.15760353216105424,,,,,0.18526202687225785,-5.106869666697118,0.06328985265735317,-0.13440305037132988,0.1358165117912965
2019-11-01,-1.7590824007458636,-1.0211309189859756,-0.07582538761973712,0.27714306487008167,0.095568743060667,-0.060850756104538876,-0.1678517116575702,-0.04975159659014903,,0.1839345879595196,0.48717597118301204,0.02249881139596994,0.20913445300725492,0.353770291464787,-0.1349194268847459,,-0.11412484759027144,,,,,0.2482331494033136,-10.971580483903034,0.2300206933915135,0.07938968611076669,0.16974095831661404
2019-12-01,3.087925510264234,0.3504546426382062,-0.023757739580843394,,0.03732299621902518,-0.08252500953343085,-0.028638947682943876,-0.4103337486711014,,1.455595159043157,-0.042133760459810654,0.8358697058909417,0.2751631853140472,,0.15867959015549374,,0.13429468601645883,,,,,,11.562778698664935,0.1025328951134983,0.07554320111630483,0.15987299801699573
2020-01-01,-0.9210077086294678,-0.007214557873927317,-0.3452623803374585,-0.22911437211180985,0.009289069754039007,0.1730312759927045,-0.014029931836767836,-2.2187911778028915,,,1.4451356296524278,1.1501389611354151,0.24460044620149643,0.04852908646149804,-0.2060691344749443,,0.15131962238581548,,,,,-0.7338013514073705,-13.471031222195366,-0.035215741132796984,0.020529961048062643,-0.16590366888881136
2020-02-01,-0.17619608033983486,-1.3322351677297462,-0.1528105795452814,-0.1452879005247959,-0.3767811620372894,0.29952310438937524,-0.28269333027379845,-0.8914424085333986,,-0.978138377812564,-1.659332666285216,-0.7484361825122162,-0.6080316685279934,,0.00905087260807935,,0.14401343028794003,,,,,-0.006212966938599203,-6.9247147217566924,-1.5793214029028102,-0.171199334523424,-0.772075177527988
2020-03-01,-1.6891305902068805,-1.5527073726905598,-0.26279950321271606,,-0.4571488864538564,0.679482356085219,3.030620496950257,0.5243477923032576,,1.3886684103626716,-0.43142787090019374,-0.38371541729444714,,,,,,,0.06263155743539546,,,0.1943178632413285,-6.4194940295914575,-0.15427824472716128,-0.11808065302211761,-0.07344114323247167
2020-04-01,-0.08805976871185447,0.12052221883997145,-0.1543471859875895,,-0.2606524572606127,-0.845562877128517,,,0.5698432214168774,0.605189800830842,-0.6113424019596643,-0.06263178426827394,,,,,,,0.126130179060834,,,,-12.878625642107524,0.14831061452076952,0.06152311180882606,0.19925558674988833
2020-05-01,1.1119469953352892,0.6469406440897935,-0.8009513294265249,,0.1799191368542335,-0.8417919798303929,-1.463954746414407,,0.7914892587636535,0.19246581552607503,0.19090582419363353,0.5095313670514421,,,-0.013693668754397465,0.0015444195444195678,,-0.05321172161172154,0.15534916672963844,,,,0.5621615839351932,-0.042701996222382195,0.06479872586678861,0.15406691361185215
2020-06-01,0.10785790351640502,-0.7138858729776566,-0.5480937585852657,,-0.505267735674875,-0.3692650762181129,-0.5662919754550323,0.022988400377084023,0.020933200380629513,-0.4553483262259494,-1.2710763628853392,-0.7041935125456313,,,,,,-0.009541256157635524,-0.4051858824442237,,,-0.07325555860695661,-6.9061070562939255,0.0775633393817634,-0.3014909856906593,0.1197418754046035
2020-07-01,-0.69115095055215,0.16733509897603505,-0.8229428222629236,-0.3118432995808823,0.35905714564159813,0.21478182353800732,-0.6847526100220054,,-0.037093427099269244,0.504363296567229,0.17262996316222767,0.36195088633369354,,0.0802053194320388,0.623784800070502,0.04901671122994647,,0.13169073083778965,-0.343977241555032,,0.04742882927259673,0.19431994585399767,11.36246351570041,0.13337534295733497,0.09953722398609785,0.17982805714320477
2020-08-01,-0.24763239151601438,-0.4631128078855369,-0.20731146865081665,-0.47044789524531994,-0.22670884343152264,-0.11624164178276296,0.7479005075907791,-0.9793685399224981,-0.24686353432897792,-0.21943480860524792,-0.5146650264006644,-0.10281885386613969,,0.02154671894182145,0.05910826077418915,,0.08267868269020277,,0.16983289120335626,,-0.10608245353475518,-1.038190626366043,0.9208921684156898,0.14810300590218792,0.11871469105021726,-0.09546358062961936
2020-09-01,0.10085356872961988,-0.5855610663257934,-0.588843175475515,,-0.23227331898741901,0.2879599360233,-0.12150649906541566,-0.7958513142363707,-0.5583667525274852,0.6042740767892385,-0.4368673047175949,-0.34350911097183423,,-0.239534850810446,0.0410132067770719,,,-0.01700301177119276,0.258242146826256,,0.04990589353539258,0.04709005735782346,-15.506417866131606,0.22027591306797417,0.018459260903740997,0.1329355018015015
2020-10-01,-0.7592041214352855,0.09495725532865243,-0.007666126724597256,-1.0551224553692826,0.14325283075488718,-0.16006041584407846,-1.0149855732729745,0.09029509393427564,0.20570588389645028,-0.01908494068761162,-0.8569495516350816,-0.27668154961572183,,,0.024987610166501698,0.05248308983984997,,-0.03299220435739201,0.27958695434293424,,0.05937118228936976,0.2436627533335157,-18.356040855694,0.06248286847409798,-0.1390407290119023,0.18127693897793823
2020-11-01,1.345659818577238,0.34138546263286224,0.19776680149029105,0.29937958185162056,-0.0033152028291093464,-0.1558985559290322,1.7787522449004782,,0.12868373801839095,0.5350904050178065,1.226095289736042,1.262575844361585,,-0.04715730589139368,0.032845387376529624,,-0.3371575050791699,0.13391470112802917,0.15068443255792163,,0.05452113320004545,,14.89948956866168,-0.0395535253314926,0.0998454929016369,0.07992505276801057
2020-12-01,-0.20349566184773882,-0.05943047702422968,-0.13945924083073225,,0.4816578599504895,-0.19830620275145233,0.5709395049191434,,-0.061938921161993774,0.27108739206496607,0.08200705406253292,0.41033871727717314,,,0.0455737363512862,,0.1526527186140559,0.0700526309392132,0.1278116453383182,,0.0387009159943536,0.20516396299182546,23.26019153205318,0.3085061135957862,0.09049010099701855,0.16568099038547443
2021-01-01,-0.6536688193443517,-0.35187695335447794,-0.26576514917602234,,-0.27503918831054847,-0.496637835921335,-0.2812180592364724,-0.7545423208137834,-0.36059358179961626,-0.20687006006128164,-0.29122424508576783,-0.3200667920683328,,-0.2060161737438689,0.0023856725754769006,0.05816675521542503,0.17344978912360876,0.1404005140286999,0.18741173010097964,,0.0069058729172898,0.19060352845232817,-10.641406668346043,0.19489720646595052,-0.20115950402313398,0.0914120522493376
2021-02-01,-0.19378143297193914,-0.07892337038369918,-0.13884119586616672,-0.262497325736966,-0.05851864433792269,0.13870294924251297,0.36243997076108614,,0.06402244995280569,0.10087904827671951,0.2728483713388221,0.33574364745813146,,,-0.6214955163955773,,-0.25536190057929203,-0.7653914326553006,0.1972061789512284,,0.046593946264045755,0.1942812857845921,20.065912286495692,-0.17673968001499718,0.0834004576163489,-0.14942453855498172
2021-03-01,-0.6333289983001286,-0.880691190961249,-0.2893919037656959,,-0.23473699002058382,-0.33536029830944136,-1.158144699728054,,-0.20862159562857294,-0.36508759041206873,-0.8546309121741705,-0.287692572386067,,0.05109283853154015,0.036244046840011326,,0.14648690320892785,0.20244938852199285,-0.09876110684393317,,-0.07971885020477731,-0.40599185904960655,12.884774190056449,0.20687462785494268,-0.024445372145489946,0.10402204285728049
2021-04-01,-0.5933119255298862,-0.12170691523903243,-0.17178475488009418,0.09464595997003013,0.16045808345222606,0.18484655475166548,,0.17620387370897028,-0.4639340339894144,-0.3682090972416122,0.1989553530100004,-0.23577299400362123,-0.6874422863348877,,,0.0416283023283023,0.1160521971921614,-0.78377044093462,,,0.058486558985092196,0.1965389611053388,-7.822402086269564,0.2323432973787032,0.10615510452771021,0.10863025605514165
