ticker,date,surp,dd,rx,breadth,ex20,ex60,beaten
A,2017-02-15,8.3,0.9901750934441576,2.440955630065056,79.44111776447106,1.2426118154427948,6.604249921997377,False
A,2017-05-23,19.82,0.9606031299709544,4.600555794671912,61.29032258064516,-0.08940205380415778,2.2051203691101544,False
A,2017-08-16,12.87,0.9602198703974774,4.648030601141606,54.99058380414313,4.116475610435957,3.2431753197585103,False
A,2017-11-21,7.39,1.012592520016585,-0.07145861221361516,65.79925650557621,-6.17188689954896,-1.5596372239517757,False
A,2018-02-15,13.18,0.9293334515767061,3.3285532701222698,47.700170357751276,-3.9139034273842683,-3.8154772651856437,False
A,2018-05-15,1.02,0.9248599055081576,-9.695130117549212,58.68465430016863,3.839538520793837,1.4342157675956644,False
A,2018-08-15,6.54,0.8941407604439675,-3.026216559702921,55.357142857142854,4.036306910623077,4.681560820006913,False
A,2018-11-20,10.02,0.8404595091743693,7.842163546991787,24.45141065830721,4.181215256050118,11.47928869885799,False
A,2019-02-21,3.94,1.0030645898911363,-0.8528554297857038,90.23569023569024,3.1725375682241044,-15.177004789131658,False
A,2019-05-15,-0.89,0.9242461829903438,-11.011728706388258,45.76547231270359,2.906318136278232,0.7657323734239314,False
A,2019-08-15,5.26,0.799299128731627,6.098487513620698,33.440514469453376,5.144174680746239,0.42706823155582896,False
A,2019-11-26,3.98,0.9801767441554701,0.8596880017569974,74.3089430894309,3.745477068654074,-2.2596338012959674,False
A,2020-02-19,0.17,0.9354587318827081,0.6604647033158662,66.30602782071098,11.718864431518607,15.82643869854397,False
A,2020-05-22,16.35,0.8931541507619671,5.238420679009259,87.3015873015873,0.0013114102006595019,1.2215855698147973,False
A,2020-08-19,16.91,0.9849034070369307,0.10220268614313799,75.93984962406014,1.4049828646866038,7.285924554581067,False
A,2020-11-24,4.51,0.9549784375443503,2.201246557135672,79.85185185185185,1.6334567180433326,3.3578756897006397,False
A,2021-02-17,17.7,0.9892529117756383,1.6960080178056058,72.12681638044914,-9.67028232460114,-10.100755800699623,False
A,2021-05-26,16.32,0.9666253582213649,0.045022222370083576,67.92929292929293,10.438412989273825,21.53387819845796,False
A,2021-08-18,10.6,0.9900935420346888,1.3112895645977174,51.86615186615187,6.003865639381182,-5.990347880547224,False
A,2021-11-23,2.86,0.9076277546941225,-4.914611705156469,62.83185840707964,2.029477353201603,-9.705626502496187,False
A,2022-02-23,2.74,0.7285434455080431,-3.4408432051710958,24.311377245508982,1.9183949885655913,0.4822748108583954,False
A,2022-05-25,1.3,0.6956887029038146,-3.239281881877798,21.995192307692307,3.8185168545233723,8.305382052852282,True
A,2022-08-17,10.96,0.7437521329031676,7.1702879159855515,89.93548387096774,0.8179592169309888,6.183018431614309,False
A,2022-11-22,10.33,0.8816366094775645,8.074947970514978,82.08020050125313,-2.237808895482307,-8.398196918759758,False
A,2023-03-01,4.46,0.8871939161433843,-3.1415002644014978,47.48743718592965,-1.769279373536194,-10.866251814520584,False
A,2023-05-24,0.63,0.8052023740664763,-5.946849278825283,38.66171003717472,-3.625193544385986,-3.807513020021747,False
A,2023-08-16,4.55,0.7879885930648592,-3.414239838045352,40.710059171597635,-6.550185260584524,-5.1848413275856675,False
A,2023-11-21,3.02,0.7162437175046626,8.720838086422278,69.59619952494062,4.301592084010625,-2.699913987395668,False
A,2024-02-28,4.68,0.9179945096993322,3.364776416713533,65.75963718820861,2.023275872268525,7.319531719103784,False
A,2024-05-30,2.42,0.936465831489823,-9.6645463408636,44.544431946006746,-2.325111235223015,-1.0891301721204059,False
A,2024-08-22,4.93,0.9027989114364224,0.16427380724615137,67.9745493107105,-2.9274148219021985,-15.008402324511191,False
A,2024-11-26,3.9,0.8687098729337129,-0.08922042588542789,71.47117296222665,6.079199732517205,5.0620473296883794,False
A,2025-02-27,2.99,0.8701860380436806,-5.495644586595549,40.324118207816966,-4.859152173918007,-12.361425597183327,False
A,2025-05-29,3.62,0.722280048562296,2.1645108602612595,71.05263157894737,1.6195223001487329,-2.697955919938412,False
A,2025-08-28,0.17,0.7747832588315705,5.2826675767456255,67.68707482993197,-0.4088224485254933,23.919085731929282,False
A,2025-11-25,0.37,1.0046817490333124,2.343745627731786,51.5472312703583,-14.244254661420456,-27.008079717517894,False
A,2026-02-26,-0.6,0.7795776141178157,-3.006731711704047,60.81916537867079,-0.05498272967803608,-2.5490133295463506,False
A,2026-05-28,5.8,0.7257242761522709,16.86810654607902,61.480927449513835,-1.0555749328208415,6.596381792371915,False
AA,2016-12-02,-137.37,0.8971731093313887,0.5540264778145731,62.042389210019266,-1.1607960449025732,18.618750208478534,False
AA,2017-01-25,-40.56,1.0303614182538052,-2.586647837061107,78.38899803536346,-3.0226813452848065,-10.77064921371934,False
AA,2017-04-25,32.62,0.8373554980373136,9.546673904117364,62.99810246679317,-7.360905682913545,-6.377697784914461,False
AA,2017-07-20,6.58,0.9175466794838555,0.6027352844746314,73.20754716981132,7.179806230220276,25.579693239782628,False
AA,2017-10-19,-3.95,0.9685597107059892,-2.534029906484536,78.41584158415841,-10.132205599773258,6.719809020709674,False
AA,2018-01-18,-15.49,0.9911303062354321,-7.0012197534120135,83.27272727272727,-7.741817484898844,4.628732988396173,False
AA,2018-04-19,6.17,1.0330433892617952,1.3973097150111302,57.0,-22.101664272987108,-38.55585649087817,False
AA,2018-07-19,15.25,0.769206069560198,-13.344431867519358,67.65676567656766,1.2976542350741886,-7.649054714750729,False
AA,2018-10-18,83.81,0.5886127430259636,5.85831080553374,20.23217247097844,-2.6399583907254724,-17.20425820122859,True
AA,2019-01-17,33.08,0.4647955217572803,2.104905255887579,58.154859967051074,-12.172749514993718,-19.218763061364438,True
AA,2019-04-18,-72.27,0.4445869760215465,-3.823955098708176,71.54605263157895,-2.7868096981415738,-12.042278685257653,True
AA,2019-07-18,84.17,0.47487178627036897,1.12311931228688,80.71312803889789,-19.754317985418602,-10.67483947169579,True
AA,2019-10-17,-50.39,0.47099309410235335,5.949861836621184,59.59933222036728,-2.2717078977600043,-16.844855037885427,True
AA,2020-01-16,-44.07,0.6416535013154687,-11.892945418376232,83.03715670436188,-11.139583926630465,-30.171744225197553,True
AA,2020-04-23,-34.82,0.26106501098963925,-3.443703371383944,34.48753462603878,-1.3787126775587186,44.52251913540634,True
AA,2020-07-16,61.1,0.5152253394944009,6.304169692707662,80.0,-1.449784727007228,-30.291633733770873,True
AA,2020-10-15,6.06,0.5540167327800987,-5.384621382494359,72.92993630573248,23.583187162660682,63.5074190746956,True
AA,2021-01-21,264.81,0.8717556621561582,-12.390531621883916,78.63013698630137,6.687543798588505,75.15437692567542,False
AA,2021-04-16,73.12,0.9577138021426111,8.495715820984406,81.33498145859085,18.00041713918226,-0.5005050031790392,False
AA,2021-07-16,13.31,0.7775775683425331,-4.603364862160275,43.85964912280702,32.3871183377475,33.49290858001144,False
AA,2021-10-15,13.62,0.9265966172429149,15.226341153720258,57.08661417322835,-13.094763212147889,27.033605895424895,False
AA,2022-01-20,30.87,0.9263631343126482,2.7167719754567665,31.925465838509318,24.799009271909593,46.826240091201214,False
AA,2022-04-21,9.77,0.8862270889201789,-16.944675609693228,49.531615925058546,1.0287739843089252,-22.160609306858156,False
AA,2022-07-21,7.28,0.4601630001730261,0.19974640105440145,62.34256926952141,8.639299517742737,-9.846861220952302,True
AA,2022-10-20,-286.92,0.38496140822133695,3.429027856837985,17.662682602921645,15.753344191240943,33.77595260348765,True
AA,2023-01-19,-0.4,0.548336633407945,-7.352643281542093,53.36787564766839,-12.811706948123318,-21.645087520956896,True
AA,2023-04-20,-4813.11,0.45674026602766754,-2.401751476318059,53.27669902912621,-7.186064858027364,-27.55542950155415,True
AA,2023-07-20,19.81,0.602570221101762,-6.199769981076376,86.83574879227054,-5.6385493542653915,-9.200964014849063,True
AA,2023-10-19,-6.74,0.4638491978560928,-8.597279715088346,22.085889570552148,1.596896541093611,-6.218901787472628,True
AA,2024-01-18,35.08,0.47742367721604667,-1.582057028333017,71.77985948477752,-12.585231575669084,33.475717832605994,True
AA,2024-04-18,-86.01,0.8533990878584365,-0.22502291859306522,29.52069716775599,-0.4345934610791815,-9.108696196694883,False
AA,2024-07-18,84.61,0.8093667869586543,-3.1513209348547733,66.99029126213593,-9.699406000140973,8.236597914611043,False
AA,2024-10-17,92.18,0.9280587027748994,-4.088423945169117,74.53954496208017,1.4311173901431,-5.437117921264599,False
AA,2025-01-23,2.78,0.8118065819372051,-3.6874746513782086,55.77492596248766,-1.9003444553631725,-12.902332044228128,False
AA,2025-04-17,52.94,0.5264868614967193,-6.98046356841272,21.964285714285715,-0.20248236181734924,-19.66510128349263,True
AA,2025-07-17,1.1,0.6018255121415528,2.9061593338562064,69.48694869486948,6.61016868719196,16.340558610670087,True
AA,2025-10-23,62.96,0.7537984358427896,12.594664574105941,53.47457627118644,-2.0111893180764486,48.41929767286292,False
AA,2026-01-23,24.74,0.943091917154265,-1.4729187452740766,68.130081300813,-0.7560356295130131,5.747130848944751,False
AA,2026-04-17,-9.57,0.930118993917832,-6.803013726664386,68.48484848484848,-2.581361211760973,-32.25217561567171,False
AAL,2014-01-28,7.24,0.9593134304329428,5.897931287838509,44.3609022556391,6.272972475797545,11.900280553233102,False
AAL,2014-04-24,11.43,0.9300399312706756,0.45835793004276315,55.27522935779817,6.085135075527278,6.700795190101688,False
AAL,2014-07-24,1.57,0.9654630953575326,-2.700191393323781,68.20388349514563,-10.70045639491807,-18.834747262542898,False
AAL,2014-10-23,1.48,0.8274038603015184,3.887688067012407,42.009132420091326,11.564969935233528,38.34734574973575,False
AAL,2015-01-27,0.5,0.9905322999646128,-4.9594120354013675,48.09843400447427,-11.038694784844411,-10.637735560445876,False
AAL,2015-04-24,1.54,0.9173352366781315,2.44896512063415,63.215859030837,-19.137348813515803,-18.221039392570265,False
AAL,2015-07-24,0.88,0.7612783452863086,-6.9936326734641,39.16849015317287,8.363313497995602,16.11627031988192,False
AAL,2015-10-23,1.78,0.8235834150780096,-0.6958133424213364,70.63655030800821,-6.939407164693488,2.0013494605865603,False
AAL,2016-01-29,1.75,0.6849234139488221,2.228639768859475,30.29045643153527,2.3277936071933394,-18.593312864964673,True
AAL,2016-04-22,5.39,0.7552293200041037,-4.498889361501012,79.79381443298969,-11.762831995780157,-5.108488076055703,False
AAL,2016-07-22,5.46,0.7465859109317705,4.004575723685333,84.90945674044265,-2.5706802658719945,8.319741439124309,False
AAL,2016-10-20,4.39,0.870268164120096,-0.09844727596572955,38.15513626834382,10.748074051677868,6.61590301266191,False
AAL,2017-01-27,0.02,0.9792654745297251,-5.323671756780712,72.2554890219561,-3.7332272509900353,-3.3289255030418814,False
AAL,2017-04-27,6.57,0.918309739556083,-5.215524120297587,62.78195488721804,9.646344568118574,13.12034691076963,False
AAL,2017-07-28,3.0,0.917768146069965,0.9800078277369728,64.90566037735849,-7.459094033624745,-3.462355566565403,False
AAL,2017-10-26,1.58,0.9383901431152389,-4.723640829947795,71.89922480620154,-3.105097733868079,-4.8201471946982295,False
AAL,2018-01-25,3.29,0.9273866334513117,-3.1757618738991633,84.93647912885662,4.944216862386289,-6.744524141785573,False
AAL,2018-04-26,5.61,0.7673835568139148,-6.364646164765975,48.743718592964825,-2.513789925044475,-19.552946614984105,False
AAL,2018-07-26,2.47,0.6491693781054744,4.791830177779333,71.5927750410509,-3.0385607041726317,-12.660366685852015,True
AAL,2018-10-25,0.42,0.51707775804958,6.690831302727096,13.793103448275861,23.021112926821043,0.4660079475862142,True
AAL,2019-01-24,3.41,0.546629016433377,6.35071242127212,66.66666666666667,-5.818991384739985,-13.829425828946107,True
AAL,2019-04-26,3.99,0.7157087565880242,-1.0475725325521545,72.54575707154743,-3.807005446079642,2.445588379213946,False
AAL,2019-07-25,1.77,0.7947234289099276,-8.441740508804784,77.25040916530278,-10.957678883278255,-8.761008670003966,False
AAL,2019-10-24,1.61,0.703525490875523,3.958994014291628,61.91275167785235,-10.187787202517718,-22.559914012054236,False
AAL,2020-01-23,-0.51,0.7409171230322756,5.4172748428435336,77.27272727272727,-2.008287584890686,-35.8276411990162,False
AAL,2020-04-30,-12.52,0.36474704733861985,-4.908946001118286,68.63013698630137,-22.754595623178552,-29.143216958011507,True
AAL,2020-07-23,0.96,0.3280701737922493,3.609162090470952,82.04022988505747,-2.3287858852919223,-9.23118791361392,True
AAL,2020-10-22,3.73,0.40522855102207783,3.13725191004135,67.89727126805778,-15.603760004192871,-20.76785635785043,True
AAL,2021-01-28,6.34,0.5380116665535767,9.299522736667587,61.517615176151764,7.305326333819142,8.823607014219437,True
AAL,2021-04-22,0.27,0.8052893869683567,-4.4740624646230405,73.52216748768473,17.06283000546335,-1.4612760673140315,False
AAL,2021-07-22,2.29,0.8202376195236468,-1.1214942775529257,48.423707440100884,-7.876496794266059,-11.550574404045747,False
AAL,2021-10-21,7.76,0.7481793922422597,1.8954862869258182,65.17150395778364,-5.05517890840288,-9.315962997137893,False
AAL,2022-01-20,3.99,0.6634725705137793,-3.1773498210827644,31.925465838509318,8.661234793680935,11.244707459061557,True
AAL,2022-04-21,3.52,0.7480798332315202,3.7987668814555287,49.531615925058546,-7.9204555268501196,-13.31152925354637,False
AAL,2022-07-21,2.36,0.6805369028430759,-7.429323547711086,62.34256926952141,-5.451216486263745,-1.8470309494196107,True
AAL,2022-10-20,22.49,0.6259507620732393,-3.788418453482434,17.662682602921645,-6.565947738818135,9.069979332685651,True
AAL,2023-01-26,8.62,0.7591036494382271,2.1525238409777936,75.95772787318361,-3.0308248264236326,-15.082819912206062,False
AAL,2023-04-27,80.7,0.6322580651268226,1.098903813484653,46.707317073170735,13.142701845888176,17.484713289804954,True
AAL,2023-07-20,20.43,0.9748427911868097,-6.236558191513586,86.83574879227054,-8.477052704142068,-24.16251368389712,False
AAL,2023-10-19,50.51,0.5953878250577428,0.7922548882736136,22.085889570552148,1.8457509367190141,-4.401017964487039,True
AAL,2024-01-25,265.56,0.7300838763562244,10.265608902895274,74.38307873090481,-3.108881988284576,-4.697786710552609,False
AAL,2024-04-25,-16.81,0.7295597553435502,1.5086209554309393,40.39517014270033,-3.4165365136549544,-31.017169044640536,False
AAL,2024-07-25,3.99,0.5871824627879799,4.228124896263297,58.54978354978355,-6.295079502623246,15.719912334870148,True
AAL,2024-10-24,80.77,0.7944272586226627,-0.38971310235534906,62.06521739130435,1.4995143991604767,20.55241250858846,False
AAL,2025-01-23,30.11,1.0005362053129427,-8.73525816771462,55.77492596248766,-4.571688051591577,-22.22601157862979,False
AAL,2025-04-24,12.12,0.48795808945984187,3.111587675416727,33.810375670840784,6.5799712778705,-2.7568988658245743,True
AAL,2025-07-24,22.7,0.663874348268472,-9.621452978442147,72.01793721973094,10.281344351084515,-3.4739567638524447,True
AAL,2025-10-23,38.21,0.6329842885404998,5.624485497051257,53.47457627118644,2.5185153716656457,11.260675169240525,True
AAL,2026-01-27,-54.58,0.830672687247472,-7.000683084788917,66.721044045677,-0.5449486630284612,-14.913392796532104,False
AAL,2026-04-23,13.04,0.696969696969697,2.4347802867060064,61.4209320091673,15.618333548215912,25.272426359889707,True
AAOI,2017-11-08,6.27,0.36640555118297297,15.175508294072193,67.1003717472119,-23.234006433825385,-39.25063751311996,True
AAOI,2018-08-08,44.72,0.5002015234392978,9.911358238193891,66.7741935483871,-27.85260081007818,-47.08354669378196,True
AAOI,2024-11-08,-25.37,0.723232307819405,55.083803466366454,69.83640081799591,16.634558711244466,-8.41494880631613,False
AAOI,2025-02-27,-14.29,0.5660674277316319,-4.565302080781775,40.324118207816966,-19.280489536976802,-38.548467876349235,True
AAOI,2025-05-09,46.67,0.331685398401839,-0.6097571218988351,63.43216531895777,-11.822455704950702,13.436616246909558,True
AAOI,2025-08-08,-116.22,0.5017977510945181,-3.3139264381840117,56.01731601731602,3.5271803348671646,6.9968285505436185,True
AAOI,2025-11-07,-2.27,0.6539325928420163,-1.8213081776555673,43.8423645320197,-4.298044483663548,38.66646399450167,True
AAOI,2026-02-27,91.07,0.9061603143748351,56.88211121508946,56.01851851851852,23.257213541742516,84.98944484926221,False
AAOI,2026-05-08,-44.84,0.8211289261540439,-5.46493204923838,60.57185854025583,26.63920973704452,-10.363593217173625,False
AAON,2024-08-02,20.39,0.903116120664943,-1.3001891715879288,47.87234042553192,5.807925656230926,33.82644681167632,False
AAON,2025-02-27,-43.7,0.708544611163426,-22.917056698493266,40.324118207816966,5.5603965331643534,27.999092329141725,False
AAON,2025-05-01,56.97,0.6346510359574431,5.686426678013734,43.098842386464824,-11.465503339375385,-47.93156244360649,True
AAON,2025-08-11,-32.52,0.5604913055697394,-10.481869075319693,53.29289428076257,0.770554253991957,18.130326260551787,True
AAON,2025-11-06,14.91,0.6513654104833576,7.029735398852943,39.273927392739274,-19.190898366713395,-14.583490321314683,True
AAON,2026-03-02,-15.22,0.8730404532015797,3.488147654119378,55.41890853189854,-16.28372604765945,28.649022817379063,False
AAON,2026-05-07,63.27,0.8490906122868384,31.485233026966995,61.42208774583964,1.8335331506136234,-35.501718069843946,False
AAP,2010-08-12,12.96,0.9306200427011597,5.220624162511522,47.69230769230769,-0.5605533804202611,5.196518151136981,False
AAP,2011-02-10,4.78,0.9503496527647541,-1.1363283621329323,78.89908256880734,2.3738162586825533,-0.9727773696132063,False
AAP,2011-05-19,-2.54,0.977046684431694,-10.14715932032958,60.70381231671554,-0.970199762344877,3.34056073584793,False
AAP,2011-08-11,5.5,0.6934611154338102,8.36324391006935,7.608695652173913,11.356718641882164,12.400589009343488,True
AAP,2012-02-16,21.95,0.9876847952076505,8.186382107460744,85.5421686746988,-0.7343941711452238,-5.606398381722665,False
AAP,2012-05-17,-1.41,0.8820370723398949,-16.967154610784597,18.0,0.22711740409777192,-4.37504937441341,False
AAP,2012-08-09,-4.54,0.758826212032814,-3.7551442105271726,78.59237536656892,-0.530610833787934,12.314327970308456,False
AAP,2012-11-08,-0.05,0.8584053188213038,-0.4513259927701241,35.90504451038576,-15.090765792568906,-29.77067629498657,False
AAP,2013-02-07,17.21,0.7852217375530725,5.816240002222783,85.14285714285714,-3.117986532806456,2.907196679826593,False
AAP,2013-05-23,2.1,0.9668697886253367,-2.004669289880201,82.38341968911917,-0.6432387261679811,-5.003937695268742,False
AAP,2013-10-31,4.17,0.9725733837399338,-0.8200376614726612,76.98412698412699,-0.9239674363870423,13.91454084542307,False
AAP,2014-02-06,16.78,0.9205387038513481,12.740381743626905,41.56479217603912,-6.292421265445154,-8.17160247882726,False
AAP,2014-05-15,4.01,0.9477549360783002,0.8851675617454813,47.48858447488585,-4.575092518370513,-4.059873486942134,False
AAP,2014-08-14,3.46,0.903100292741456,7.044664917777443,48.81516587677725,-0.6656051990917082,7.691956269492882,False
AAP,2014-11-06,0.6,1.0004689174596872,-2.5507054668521323,72.33115468409586,2.9777449523296697,5.633490942823814,False
AAP,2015-02-12,-6.57,0.9934541643081193,-6.755329295070944,69.76241900647948,-0.9645844359088388,-6.526722881956653,False
AAP,2015-05-21,-3.79,0.9088481652652179,5.070070677199756,67.62114537444934,2.8992992712755052,21.056535840956084,False
AAP,2015-08-13,0.74,0.9705454527688553,9.180216275407815,46.07218683651805,-1.0470176596171576,6.7720305753991115,False
AAP,2015-11-12,-6.56,0.9673523845877557,-15.42615307991574,58.31622176591376,-8.42110503557044,-10.24635577981756,False
AAP,2016-02-11,1.42,0.6888568707791559,-0.1153927582352332,18.562874251497007,0.08434973300817639,-7.782026254848503,True
AAP,2016-05-19,-3.83,0.7151765542819762,-0.18772864533188605,40.670859538784065,5.2726118926461485,7.11645799828208,False
AAP,2016-08-16,-9.95,0.8346096178068734,-4.387235814487955,70.48192771084338,-3.4642509914045814,-11.69132931608514,False
AAP,2016-11-15,1.06,0.8269726967408788,14.996487559224825,61.341222879684416,1.3178934973039578,-8.403765482589789,False
AAP,2017-02-21,-7.93,0.9089312471374651,-0.2661245590712791,78.96825396825396,-2.73579524069611,-8.652874679716263,False
AAP,2017-05-24,-25.11,0.7915647505832712,-5.431547911462076,62.19281663516068,-9.851943453369035,-28.421538922973365,False
AAP,2017-08-15,-4.62,0.6154974020687634,-20.34393737648631,52.075471698113205,11.629303703018051,-16.712837557131138,True
AAP,2017-11-14,18.5,0.4635494697631587,16.334481876307194,64.61824953445065,2.7058828084796307,8.796312368543845,True
AAP,2018-02-21,19.38,0.6226720873776743,8.210772096505359,42.08754208754209,-0.9291254353546723,0.8569145224407624,True
AAP,2018-05-22,6.88,0.7870961287712827,-3.206030901780643,64.29780033840947,18.604872688474423,35.338737007525474,False
AAP,2018-08-14,6.1,0.9740416203339085,7.794793739301253,62.58064516129032,4.892278210844935,9.414990834823572,False
AAP,2018-11-13,7.59,0.956213405844551,10.571050079767064,32.436708860759495,-5.227576573692741,-12.165938998001558,False
AAP,2019-02-19,3.7,0.9135393345031326,-1.676576855940748,91.4572864321608,-2.196928052325569,-6.503947699354961,False
AAP,2019-05-22,3.69,0.867155879574041,3.0935621096954247,46.90553745928339,-11.516910351004679,-17.14452746013707,False
AAP,2019-08-13,-9.4,0.7645564833217953,0.04925306585428224,45.73268921095008,7.873259924135591,12.573017678706735,False
AAP,2019-11-12,2.22,0.9082920145439104,-7.510940058033089,65.04854368932038,-1.57713594860104,-21.82571712924876,False
AAP,2020-02-18,21.47,0.7326090512339901,6.153129816364666,64.03100775193798,5.090365173559739,7.758293015795214,False
AAP,2020-05-19,-42.73,0.7672540867799789,3.5924379137091123,82.6647564469914,2.038711921995578,0.4027721454684112,False
AAP,2020-08-19,48.56,0.9546019784102288,-1.2526979671960037,75.93984962406014,-3.5283031300717176,-11.213997354367322,False
AAP,2020-11-10,5.24,0.9196276613381772,-0.7724978616522549,73.66818873668188,-0.9712314839174119,-4.640218026503224,False
AAP,2021-02-16,-6.11,0.8588693014755523,1.7668730914178088,74.37252311756936,12.368032190002252,26.591205897558403,False
AAP,2021-06-02,8.6,0.9261109003529361,-1.7056194393691881,68.71008939974458,8.25977599474677,7.651889277565304,False
AAP,2021-08-24,11.38,0.9544308918576431,0.004781490840666258,63.26002587322122,4.014102683271711,7.152796121284188,False
AAP,2021-11-16,12.64,1.00394256204609,-2.571207709267198,73.21428571428571,4.434051879768745,0.6319319439595903,False
AAP,2022-02-15,4.97,0.9171132127486771,-0.7490766062137388,42.54807692307692,-7.215769687475917,-1.6523933218919251,False
AAP,2022-05-24,-0.45,0.7547501895193545,-1.6426726223848775,17.365269461077844,5.180996012077297,7.0141922311302345,False
AAP,2022-08-24,-0.39,0.8270707804209798,-9.61565829394141,79.94757536041939,1.8805561464126388,-15.31876831550581,False
AAP,2022-11-16,-14.89,0.7710895288869478,-15.059245542039212,77.86163522012579,-7.775060151312408,-6.129314375600808,False
AAP,2023-02-28,18.8,0.624984070239472,3.0789952332027637,50.0,-16.47770167283014,-16.48112687233854,True
AAP,2023-05-31,-71.93,0.545707942644179,-35.03565360988904,36.375,-14.42636916895645,-19.736015728744864,True
AAP,2023-08-23,-14.16,0.33672675626883464,3.118530965977029,38.39712918660287,-13.356088693706484,-20.88291695711811,True
AAP,2023-11-15,-156.56,0.31760080096293625,-4.674671888618375,69.64285714285714,2.04462130979039,1.645270146804041,True
AAP,2024-02-28,-371.86,0.4450463950608826,2.579137475936255,65.75963718820861,24.26960110548637,2.734366953879799,True
AAP,2024-05-29,6.46,0.6222749955162508,-10.971793091922699,41.16985376827896,-0.2922234560591047,-26.734473155258925,True
AAP,2024-08-22,-19.94,0.704288984884427,-17.474156292892296,67.9745493107105,-22.567857524267737,-32.594451991838945,False
AAP,2024-11-14,-109.08,0.46879240629392266,0.6350787778776734,62.588473205257834,4.875567527810125,16.583327006324485,True
AAP,2025-02-26,4.17,0.5282596127894559,-17.829121526264558,45.27220630372493,7.06758519095044,34.472364463121636,True
AAP,2025-05-22,68.02,0.42924060780665707,57.04247852510203,66.90975387420237,1.9151354826335387,5.542594059395396,True
AAP,2025-08-14,18.3,0.8830000391295332,-8.024601703980384,61.564918314703355,-0.12578074409348705,-27.80344678739391,False
AAP,2025-10-30,23.5,0.7915037281068955,-8.035541021878123,43.68200836820084,-0.8487794361802119,-14.92042830329192,False
AAP,2026-02-13,109.31,0.84082711002644,1.082095800968208,59.6078431372549,-5.299536756259908,-13.95017883813834,False
AAP,2026-05-21,75.62,0.7433074925420045,14.402810278177668,57.732732732732735,-9.838096463499218,-14.173034614422154,False
AAPL,2010-07-21,12.86,0.9027991313879051,0.9329735398633021,37.10144927536232,-4.542920851088514,5.923617031122687,False
AAPL,2010-10-19,14.31,1.0095240132076102,-2.6760699236219376,87.54208754208754,-2.390727511355795,5.2743688319673785,False
