ticker,entry,expiry,S,ks,kl,credit,width,maxloss,cost,ba_s,ba_l,iv30,rv21,log_ivrv,put_skew,ff,trend_z,vix,ST,roc_hold,ivp,skew_z,roc_mgd
INDA,2022-11-25,2022-12-16,42.45,41.0,39.0,0.45,2.0,1.55,0.288,0.9999999999999999,0.1,0.3485778195447162,0.17533251201169722,0.68717726410859,-0.21674130212733045,0.3265522113963755,0.36355370268953585,20.5,41.40027732840306,0.10451612903225808,0.9807692307692307,-3.7756253509563455,-0.19419354838709674
INDA,2022-12-16,2023-01-20,42.4,41.0,39.0,0.27499999999999997,2.0,1.725,0.050499999999999996,0.04999999999999999,0.1,0.19329449292453146,0.13038802190505425,0.39370010730615024,0.08652618955579228,-0.1341802057782225,-0.1230621739104055,22.62,42.88227488151658,0.13014492753623186,0.11538461538461539,-0.3695488139976974,0.13014492753623186
INDA,2022-12-23,2023-01-20,41.199999999999996,40.0,39.0,0.15,1.0,0.85,0.08800000000000001,0.15000000000000002,0.15,0.18812514987497803,0.14100946430952493,0.2882804212923223,0.04831647029501496,-0.11872304182381552,-0.552387040233889,20.87,42.690361738285986,0.07294117647058822,0.038461538461538464,-0.7334911899015388,-0.08941176470588239
INDA,2022-12-30,2023-01-20,41.825,41.0,40.0,0.22500000000000003,1.0,0.7749999999999999,0.05050000000000001,0.10000000000000003,0.05000000000000002,0.18976168079835917,0.1380213444011097,0.3183606304953442,0.06429057223152013,-0.08855758842432973,-0.3802969044169901,21.67,42.766914230953525,0.2251612903225807,0.07692307692307693,-0.5578597941512997,0.06322580645161291
INDA,2023-01-13,2023-02-17,42.574999999999996,41.0,40.0,0.14999999999999997,1.0,0.8500000000000001,0.06300000000000001,0.10000000000000003,0.1,0.17802252217050973,0.135143644740522,0.27557182346648723,0.07148404371344297,-0.0027500227779867106,-0.11419980777911248,18.35,40.42920395666509,-0.5691718156881278,0.0,-0.48197954344325705,-0.3541176470588235
INDA,2023-01-20,2023-02-17,42.75,42.0,40.0,0.32499999999999996,2.0,1.675,0.050499999999999996,0.04999999999999999,0.1,0.17220923410202554,0.11632571884396567,0.39231603751298805,0.16409429257999997,-0.12081764981422222,-0.03167208976542125,19.85,40.38612933458295,-0.7996242778609274,0.0,0.40706266488012355,-0.38865671641791044
INDA,2023-01-27,2023-02-17,40.949999999999996,40.0,38.0,0.325,2.0,1.675,0.05050000000000001,0.10000000000000003,0.05000000000000002,0.21627625222638974,0.13072646510041672,0.503449448511348,0.17803858209348689,0.18038265201178147,-0.7112997463698782,18.51,40.41870257037943,0.16388059701492538,0.3269230769230769,0.5241844604248505,0.16388059701492538
INDA,2023-02-17,2023-03-17,40.45,39.0,38.0,0.175,1.0,0.825,0.05050000000000001,0.10000000000000003,0.05000000000000002,0.19873960455506837,0.14293319507896787,0.32961809421775956,0.07025897175434803,0.10077266702566852,-0.5171652639027392,20.02,38.50374503968254,-0.4506120731120703,0.19230769230769232,-0.5430257526182881,-0.36484848484848487
INDA,2023-02-24,2023-03-24,39.1,38.0,36.5,0.25,1.5,1.25,0.063,0.09999999999999998,0.1,0.19854455138856053,0.14900393019431105,0.2870408324483232,0.16528597494865127,0.03621280987087481,-0.8946425642772335,21.67,38.65875865606565,0.1496,0.17307692307692307,0.37249616317484174,0.03920000000000001
INDA,2023-03-03,2023-03-31,40.199999999999996,39.0,37.5,0.2,1.5,1.3,0.06300000000000001,0.15000000000000002,0.05000000000000002,0.1925095179040057,0.13088197693688342,0.3858496184645058,0.08808322523133749,0.13639755194611627,-0.40118029942506594,18.49,39.467997006734834,0.1053846153846154,0.1346153846153846,-0.3902629735467911,-0.34692307692307683
INDA,2023-03-10,2023-04-06,39.475,38.0,37.0,0.175,1.0,0.825,0.15050000000000002,0.35000000000000003,0.19999999999999998,0.21510273739125552,0.13947344342802337,0.43324154887870553,0.07336340764370464,0.1560246623987116,-0.6009437317451809,24.8,40.08709328927301,0.02969696969696966,0.3269230769230769,-0.5620769941929027,-0.5769696969696971
INDA,2023-03-17,2023-04-14,38.5,37.5,36.0,0.275,1.5,1.225,0.0755,0.10000000000000003,0.15,0.22553724551486837,0.17210028305912614,0.2704079659317594,0.007119941444899691,0.11201207680908672,-0.701321728356828,25.51,40.28556539864512,0.16285714285714287,0.4230769230769231,-1.193460893617652,0.16285714285714287
INDA,2023-03-24,2023-04-21,38.65,37.5,36.0,0.25,1.5,1.25,0.063,0.09999999999999998,0.1,0.2062106904577339,0.16686839553069913,0.21169296430261725,0.1534443860081216,0.04832922255380489,-0.5492564129235037,21.74,39.98345006485085,0.1496,0.23076923076923078,0.27866212141365104,0.03919999999999999
INDA,2023-03-31,2023-04-28,39.4,38.0,37.5,0.09999999999999998,0.5,0.4,0.188,0.35000000000000003,0.35,0.19197842805684528,0.16908029356377482,0.12700929990606655,0.15457643859206271,-0.06184648780589393,-0.1434017189323714,18.7,41.16178861788618,-0.22000000000000006,0.1346153846153846,0.29857012858761384,-0.815
INDA,2023-04-14,2023-05-12,40.275000000000006,39.0,38.0,0.15,1.0,0.85,0.138,0.30000000000000004,0.2,0.16799082512857103,0.09506342622748414,0.5693650522570812,0.10860113557956863,-0.06111830434421522,0.39121243556604335,17.07,41.43832171314742,0.014117647058823509,0.0,-0.14510466483981935,0.014117647058823509
INDA,2023-04-28,2023-05-26,41.225,40.5,39.5,0.19999999999999998,1.0,0.8,0.06300000000000001,0.10000000000000003,0.1,0.14564104347490323,0.08081854108614125,0.5889385799454849,0.07680287570000877,-0.17398901013236412,1.1179225028548037,15.78,42.12729815175098,0.17124999999999993,0.0,-0.45047079097832177,0.17124999999999993
INDA,2023-05-05,2023-06-02,41.475,40.5,39.5,0.125,1.0,0.875,0.10049999999999999,0.15000000000000002,0.19999999999999998,0.15839312663232386,0.07828535344237258,0.7047195573968216,0.08995177602542714,-0.20512427990095033,1.2562135127306582,17.19,42.356594202898556,0.028000000000000008,0.019230769230769232,-0.3051929205020224,0.028000000000000008
INDA,2023-05-12,2023-06-09,41.375,40.5,39.5,0.125,1.0,0.875,0.15050000000000002,0.25,0.3,0.15883661007918826,0.08381669434624084,0.6392438601133672,0.04754645321053186,-0.08376128019149444,0.9577520102912638,17.03,42.166051548886735,-0.029142857142857168,0.038461538461538464,-0.7212258166321026,-0.029142857142857168
INDA,2023-05-19,2023-06-16,40.9,40.0,39.0,0.125,1.0,0.875,0.10049999999999999,0.15000000000000002,0.19999999999999998,0.16330843470220835,0.09438513566329615,0.5482570506583462,0.19023072083614823,-0.08673427648216298,0.5240301650970765,16.81,43.15110078277886,0.028000000000000008,0.057692307692307696,0.700096380386281,-0.11542857142857141
INDA,2023-05-26,2023-06-23,42.075,41.0,40.0,0.15000000000000002,1.0,0.85,0.08800000000000001,0.15000000000000002,0.15,0.15574780425062038,0.09830556886273059,0.46015738240405973,0.1347364034730778,-0.02414995810237046,0.9793977738453976,17.95,42.63573298429319,0.07294117647058826,0.019230769230769232,0.1559339157660814,0.07294117647058826
INDA,2023-06-02,2023-06-30,42.35,41.5,40.5,0.12499999999999997,1.0,0.875,0.17550000000000002,0.3,0.35000000000000003,0.15278673564655693,0.10126074208490274,0.4113442693437907,0.05408302130148335,-0.10111150053749365,0.9358148265381132,14.6,43.772350993377486,-0.05771428571428577,0.019230769230769232,-0.6369377523255341,-0.31542857142857145
INDA,2023-06-09,2023-07-07,42.275,41.0,40.0,0.12500000000000003,1.0,0.875,0.1255,0.25,0.2,0.1500375152324748,0.09831388001351848,0.4227201466462063,0.1380722112432402,0.07063699176692508,0.6682709563632158,13.83,43.770838280693425,-0.0005714285714285402,0.019230769230769232,0.212126005551342,-0.20114285714285712
INDA,2023-06-16,2023-07-14,43.3,42.5,41.5,0.125,1.0,0.875,0.1255,0.15000000000000002,0.3,0.14435122744746806,0.08793783052788129,0.49561931581016055,0.069877292950979,-0.13770057023838464,1.1484937125271404,13.54,44.43445397635056,-0.0005714285714285719,0.0,-0.45516604436140123,-0.48685714285714293
INDA,2023-06-23,2023-07-21,42.725,41.5,40.5,0.1,1.0,0.9,0.063,0.09999999999999998,0.1,0.14636696871400307,0.08687304570006261,0.521669144439081,0.08398607330969798,0.017100832351021993,0.6874689363456921,13.44,44.51106153123532,0.04111111111111112,0.038461538461538464,-0.29708132976255547,0.04111111111111112
INDA,2023-06-30,2023-07-28,43.825,43.0,42.0,0.19999999999999998,1.0,0.8,0.113,0.3,0.1,0.15063586765862397,0.07579141899670215,0.6868803716810972,0.02393856395621552,0.09271212399163899,1.330727244067982,13.59,44.62728832951945,0.10874999999999997,0.07692307692307693,-0.8978596498493707,0.10874999999999997
INDA,2023-07-07,2023-08-04,43.75,42.5,41.5,0.125,1.0,0.875,0.10049999999999999,0.19999999999999998,0.15000000000000002,0.150766579437041,0.0718610926678734,0.7409978221631134,0.03948730409624934,-0.032120422746865177,1.1113873055351497,14.83,44.18147935779816,0.028000000000000008,0.09615384615384616,-0.7154807629078376,0.028000000000000008
INDA,2023-07-14,2023-08-11,44.45,43.5,42.5,0.15,1.0,0.85,0.063,0.09999999999999998,0.1,0.13600091683278945,0.06963732310933186,0.669360951951156,0.06541040541660315,-0.06622061465165978,1.3868278627608988,13.34,43.80725259828288,0.10235294117647058,0.0,-0.4410070837774176,0.10235294117647058
INDA,2023-07-21,2023-08-18,44.525,43.0,42.0,0.1,1.0,0.9,0.063,0.1,0.09999999999999999,0.14558145227213787,0.07354340107397332,0.6828600166571476,0.07687361860486441,0.037254128829407436,1.1515214472758846,13.6,43.49116884580703,0.04111111111111112,0.038461538461538464,-0.3125043922914765,-0.08444444444444442
INDA,2023-07-28,2023-08-25,44.675000000000004,43.5,42.5,0.125,1.0,0.875,0.10049999999999999,0.19999999999999998,0.15000000000000002,0.14121107316561665,0.07173100577346846,0.6773326521399123,0.05374514381569084,-0.023297488095086857,1.0600615989600126,13.33,43.93208988764045,0.028000000000000008,0.019230769230769232,-0.5999528941220564,-0.40114285714285713
INDA,2023-08-18,2023-09-15,43.5,42.0,41.0,0.15,1.0,0.85,0.06299999999999999,0.09999999999999998,0.09999999999999999,0.1569541243781066,0.0996949464873114,0.45383857274112094,0.1071591733011239,-0.011924783299782232,-0.16945887664761852,17.3,45.29702284791137,0.1023529411764706,0.25,0.15113338924433634,-0.059999999999999956
INDA,2023-09-15,2023-10-20,45.35,44.0,43.0,0.12500000000000003,1.0,0.875,0.050499999999999996,0.04999999999999999,0.1,0.14997219598247966,0.10215503191928219,0.383958336647094,-0.007084558710858335,0.10559447967909832,0.4620303804051875,13.79,44.204188829787235,0.08514285714285719,0.11538461538461539,-1.3704461964711232,-0.2868571428571428
INDA,2023-09-22,2023-10-20,44.65,43.0,42.0,0.125,1.0,0.875,0.05049999999999999,0.04999999999999999,0.09999999999999999,0.15455298321182742,0.09466632465028271,0.49017863432202075,0.10867684968437619,0.14724463026099693,0.1134601787830225,17.2,44.14808902877698,0.08514285714285716,0.23076923076923078,0.2235134842606936,0.08514285714285716
INDA,2023-10-13,2023-11-17,44.65,43.0,42.0,0.12500000000000003,1.0,0.875,0.050499999999999996,0.04999999999999999,0.1,0.15529328144479077,0.0981519232695739,0.4587989516962752,0.08243232035633241,-0.05491757177174091,0.10937690945797063,19.32,45.2375,0.08514285714285719,0.25,-0.13056344742285778,-0.3725714285714285
INDA,2023-10-20,2023-11-17,44.15,43.0,42.0,0.15,1.0,0.85,0.063,0.09999999999999998,0.1,0.15088125864287322,0.10754652444758293,0.3385696213610629,0.07380256494398485,0.029864698336350096,-0.14657490113952942,21.71,45.21911664392906,0.10235294117647058,0.19230769230769232,-0.22327234563048684,-0.3835294117647059
INDA,2023-12-15,2024-01-19,48.5,47.0,46.0,0.07499999999999998,1.0,0.925,0.0755,0.15,0.09999999999999999,0.12478269147287742,0.07505522510624581,0.508349578870962,-0.01197525363516827,-0.036732600994761846,2.067975107182763,12.28,49.79534161490684,-0.0005405405405405559,0.0,-1.3692508264522494,-0.3254054054054054
INDA,2023-12-22,2024-01-19,48.5,47.0,46.0,0.15,1.0,0.85,0.063,0.09999999999999998,0.1,0.15666513531671133,0.13881354688195677,0.12097898808980971,0.07967718993823292,-0.003717491973776087,1.003611961093029,13.03,49.73356079404467,0.10235294117647058,0.36538461538461536,-0.09420462859220267,-0.05999999999999999
INDA,2023-12-29,2024-01-19,48.949999999999996,48.0,47.0,0.175,1.0,0.825,0.05050000000000001,0.10000000000000003,0.05000000000000002,0.15614582952457026,0.1384579878183668,0.12022343267656102,0.1550348148952434,0.018799110607183495,1.0355966924667006,12.45,49.732237246465886,0.15090909090909088,0.34615384615384615,0.9310553115555168,0.15090909090909088
INDA,2024-01-12,2024-02-16,50.175,49.0,47.0,0.275,2.0,1.725,0.0505,0.10000000000000003,0.04999999999999999,0.14924673379112602,0.14293332797049485,0.04322258431806756,0.09277579321340079,0.08718048288171941,1.0268642290608965,12.7,51.42033626901521,0.13014492753623189,0.15384615384615385,0.09618816288985141,-0.23246376811594197
INDA,2024-01-19,2024-02-16,49.775,48.0,47.0,0.12500000000000003,1.0,0.875,0.050499999999999996,0.04999999999999999,0.1,0.14783223849126872,0.15470522795955208,-0.045443444054821716,0.17834000364088798,0.01553217521008116,0.7091740150464547,13.3,51.39100625126033,0.08514285714285719,0.15384615384615385,1.2673498109042252,0.08514285714285719
INDA,2024-01-26,2024-02-16,49.3,48.0,47.0,0.125,1.0,0.875,0.05049999999999999,0.04999999999999999,0.09999999999999999,0.1461775592027782,0.13618888060835851,0.07077929150015633,0.06109762285020581,-0.01678385361630443,0.5022059523313782,13.26,51.31449481601952,0.08514285714285716,0.1346153846153846,-0.33857669536194307,0.08514285714285716
INDA,2024-02-16,2024-03-15,51.425,50.0,49.0,0.125,1.0,0.875,0.050499999999999996,0.09999999999999998,0.05000000000000002,0.14754565027164634,0.1508472585704981,-0.022130170961032584,0.05517038818141695,-0.002790019415003446,0.600634134589877,14.24,50.74201171875,0.08514285714285716,0.19230769230769232,-0.3754792676297866,-0.029714285714285693
INDA,2024-02-23,2024-03-15,51.95,51.0,50.0,0.15000000000000002,1.0,0.85,0.038,0.04999999999999999,0.05000000000000002,0.1427699660583761,0.12607317277555893,0.12437223136135256,0.1914769243704002,0.0388861785361719,0.8063064067642183,13.75,50.666293436293444,-0.2608312514194781,0.09615384615384616,1.5345793691379166,-0.2658823529411765
INDA,2024-03-15,2024-04-19,50.675,49.0,48.0,0.17500000000000002,1.0,0.825,0.0505,0.10000000000000003,0.04999999999999999,0.16894271029447816,0.1338891936961234,0.2325471199573146,0.04698058547825035,0.008641933448645243,0.022052612145417056,14.41,51.487485154394285,0.15090909090909094,0.6153846153846154,-0.4977045799877524,-0.0012121212121211796
INDA,2024-03-22,2024-04-19,50.675,49.0,48.0,0.15000000000000002,1.0,0.85,0.03799999999999999,0.04999999999999999,0.04999999999999999,0.15388144151581679,0.12881782652780355,0.17778323681993638,0.07712743239914532,-0.07453049110725243,-0.036343071702260754,13.06,51.51807783719548,0.13176470588235298,0.40384615384615385,-0.07426955674444513,-0.0011764705882352298
INDA,2024-04-19,2024-05-17,51.5,50.0,49.0,0.15000000000000002,1.0,0.85,0.038,0.04999999999999999,0.05000000000000002,0.15739919382249387,0.0860444260685721,0.6039214690673251,0.05114520370913578,-0.03381865934353806,0.013982032848294915,18.71,53.14543152152737,0.13176470588235295,0.5769230769230769,-0.41709448813943856,-0.0011764705882352788
INDA,2024-04-26,2024-05-17,52.425,51.0,50.0,0.15000000000000002,1.0,0.85,0.038,0.04999999999999999,0.05,0.14317699830630684,0.0912537156742268,0.45043790392101557,0.07371280767756927,-0.11582124578317966,0.40425604949549326,15.03,53.07630447247706,0.13176470588235295,0.11538461538461539,-0.10318578724120034,-0.0011764705882352463
INDA,2024-05-24,2024-06-21,54.15,52.0,50.0,0.22499999999999998,2.0,1.775,0.050499999999999996,0.04999999999999999,0.1,0.20978968337583365,0.09233398499894885,0.8206932458947058,0.02287852162488946,0.41980325218612197,1.006314903353087,11.93,54.77091732938783,0.09830985915492958,0.9230769230769231,-1.281460214220333,-0.18366197183098593
INDA,2024-05-31,2024-06-21,53.050000000000004,51.0,49.0,0.24999999999999997,2.0,1.75,0.063,0.15000000000000002,0.04999999999999999,0.243515694700924,0.10250438484719858,0.8652758184089253,0.05446143126217118,0.7124946038675961,0.3793213587179276,12.92,54.731267685342395,0.10685714285714284,1.0,-0.6458779112417593,0.04228571428571426
INDA,2024-06-14,2024-07-19,55.425,54.0,52.0,0.25,2.0,1.75,0.06300000000000001,0.10000000000000003,0.1,0.14474997170885215,0.28889607706373277,-0.6910591075027478,0.03830237664465508,-0.030586641035602744,0.36107236510382906,12.66,56.439668297988035,0.10685714285714286,0.15384615384615385,-0.9529442756643565,0.10685714285714286
INDA,2024-06-21,2024-07-19,54.974999999999994,54.0,52.0,0.32499999999999996,2.0,1.675,0.050499999999999996,0.04999999999999999,0.1,0.14752842299371516,0.2921837111860129,-0.6833618968565951,0.13933816043802105,-0.017212170796005788,0.25679201547712716,13.2,56.47276467361491,0.16388059701492536,0.25,0.9496820666630168,0.16388059701492536
INDA,2024-07-19,2024-08-16,56.4,55.0,54.0,0.2,1.0,0.8,0.08800000000000001,0.10000000000000003,0.19999999999999998,0.15879543060871473,0.09716188305490224,0.49123828898003424,0.01820037773797889,0.34041987299869414,0.6703945903837836,16.52,56.590744037023846,0.13999999999999999,0.6923076923076923,-1.3238838222470029,-0.09500000000000001
INDA,2024-07-26,2024-08-16,56.85,56.0,54.0,0.25,2.0,1.75,0.163,0.39999999999999997,0.2,0.1452884953042409,0.1250712005453092,0.1498382090286989,0.08795880904818998,-0.0928062292860066,0.5825946807203336,16.39,56.39976240760296,0.04971428571428571,0.19230769230769232,0.01982107864339933,-0.10057142857142856
INDA,2024-08-16,2024-09-20,56.550000000000004,55.0,53.0,0.25,2.0,1.75,0.06300000000000001,0.10000000000000003,0.1,0.14714242872648767,0.16764634472613488,-0.13045564907252002,0.04242649188896075,0.014493609678071721,0.12453604854096582,14.8,58.92756785524216,0.10685714285714286,0.28846153846153844,-0.8238084672022743,-0.0005714285714285878
INDA,2024-08-23,2024-09-20,57.25,56.0,55.0,0.15000000000000002,1.0,0.85,0.038,0.04999999999999999,0.05000000000000002,0.13009752807502664,0.14326459482919493,-0.09640884888346388,0.05102064018717911,-0.029196912174763022,0.26668537154416966,15.86,58.91494393833217,0.13176470588235295,0.038461538461538464,-0.6429937679925666,0.0282352941176471
INDA,2024-08-30,2024-09-20,57.824999999999996,57.0,55.0,0.22499999999999998,2.0,1.775,0.0505,0.10000000000000003,0.04999999999999999,0.1271813905251973,0.12015137946157473,0.0568618960222235,0.15552688482760302,-0.06447659081143073,0.45307953615184804,15.0,58.84685550935551,0.09830985915492958,0.019230769230769232,1.4452096174921083,-0.19774647887323943
INDA,2024-09-13,2024-10-18,58.125,57.0,55.0,0.3,2.0,1.7,0.06300000000000001,0.10000000000000003,0.1,0.1416600755634267,0.0924111086097175,0.42718315926901274,0.13368164862185217,-0.1527433536520779,0.5169059261628892,16.56,56.82886776145203,0.03874574203060646,0.1346153846153846,0.9701053218801629,0.028823529411764682
INDA,2024-09-20,2024-10-18,59.025,58.0,56.0,0.325,2.0,1.675,0.05050000000000001,0.10000000000000003,0.05000000000000002,0.14582379137151436,0.09759220265599397,0.40160138498568304,0.12988241841573056,-0.12004076482888545,0.7852543278224273,16.15,56.834422880490294,-0.5319863400057946,0.3076923076923077,0.8668899786406762,-0.37373134328358204
INDA,2024-09-27,2024-10-18,59.300000000000004,58.0,57.0,0.175,1.0,0.825,0.0755,0.15000000000000002,0.1,0.15037164650988039,0.10060107889712666,0.40194689096584374,0.09073525809396421,-0.0787210618448378,0.8349566350021423,16.96,56.72261119567056,-1.0915151515151515,0.5,0.07303489439212218,-0.6375757575757577
INDA,2024-10-18,2024-11-15,56.775,55.0,53.0,0.22499999999999998,2.0,1.775,0.05049999999999999,0.04999999999999999,0.09999999999999998,0.1871816878712391,0.13179179753104955,0.3508563521368118,0.04489212938773823,0.11882418887314303,-0.21776641960425788,18.03,53.221543493635075,-0.9036374683746058,0.9615384615384616,-0.7961893992211527,-0.19774647887323943
INDA,2024-10-25,2024-11-15,54.85,53.0,51.0,0.275,2.0,1.725,0.0505,0.10000000000000003,0.04999999999999999,0.2168267446015711,0.12468470507626278,0.5533104312610542,0.11465423252218976,0.4072512204492515,-0.823424609128209,20.33,53.15567537927254,0.13014492753623189,0.9807692307692307,0.6326533255846629,0.13014492753623189
INDA,2024-11-15,2024-12-20,53.1,52.0,50.0,0.375,2.0,1.625,0.0505,0.050000000000000044,0.09999999999999998,0.17892487259686918,0.1104139089699184,0.48272989862307364,0.06186673446332569,0.16992970642967684,-1.2911648045231232,16.14,53.500603545831765,0.1996923076923077,0.8846153846153846,-0.44077497109914743,0.1070769230769231
INDA,2024-11-22,2024-12-20,54.0,53.0,51.0,0.32499999999999996,2.0,1.675,0.05049999999999999,0.09999999999999998,0.04999999999999999,0.17721367216642103,0.1347234865436717,0.274131761804493,0.2298221629774828,-0.05900219339636811,-0.5706874607027983,15.24,53.19343536787757,0.16388059701492536,0.8653846153846154,2.9267448409674497,0.10388059701492536
INDA,2024-11-29,2024-12-20,54.625,53.0,52.0,0.14999999999999997,1.0,0.8500000000000001,0.163,0.4,0.19999999999999998,0.16128073314613325,0.1315935513844662,0.20342851461682623,0.19020689604464414,0.2859074701470218,-0.3353302663534874,13.51,53.26884811975174,-0.015294117647058868,0.8076923076923077,1.9233086703914355,-0.26588235294117646
INDA,2024-12-20,2025-01-17,53.775,52.0,51.0,0.125,1.0,0.875,0.050499999999999996,0.09999999999999998,0.05000000000000002,0.15474539884082583,0.1328601607474116,0.1524840261314633,0.08271026701747775,0.04135416763183562,-0.4758082247429931,18.36,51.520114189442154,-0.46329806920896693,0.6538461538461539,-0.07710039914074052,-0.6297142857142857
INDA,2024-12-27,2025-01-17,53.25,53.0,52.0,0.275,1.0,0.725,0.05049999999999999,0.09999999999999998,0.04999999999999999,0.14193890099487322,0.09993343028246339,0.35089242318457936,0.08520590229330605,0.013676804758985207,-0.6400403191123032,15.95,51.32457627118644,-1.069655172413793,0.15384615384615385,-0.012135594413621173,-0.9668965517241378
INDA,2025-01-17,2025-02-21,51.324999999999996,50.0,48.0,0.3,2.0,1.7,0.06300000000000001,0.10000000000000003,0.1,0.17287496089712126,0.13454934880143463,0.25063752645788945,0.06917684949465475,0.08237110017386141,-0.819731674737239,15.97,49.439673700664315,-0.19019194078569707,0.8461538461538461,-0.325194537569228,-0.19019194078569707
INDA,2025-01-24,2025-02-21,50.849999999999994,49.0,47.0,0.225,2.0,1.775,0.05049999999999999,0.04999999999999999,0.09999999999999999,0.16966291749309875,0.1275346550756162,0.2854254981671175,0.1032403308655303,0.02499683174698537,-0.9327351733522222,14.85,49.465370955011835,0.0983098591549296,0.8269230769230769,0.34394498172928384,0.0983098591549296
INDA,2025-01-31,2025-02-21,51.2,50.0,49.0,0.2,1.0,0.8,0.06300000000000001,0.10000000000000003,0.1,0.18422715502069564,0.1390367674470601,0.28143112218865485,0.0218755160163282,0.10724211803894557,-0.6642585239776245,16.43,49.50303981172779,-0.44995023534026457,0.8846153846153846,-1.2128690029259483,-0.47
INDA,2025-02-21,2025-03-21,49.475,48.0,47.0,0.15,1.0,0.85,0.038000000000000006,0.050000000000000044,0.04999999999999999,0.175858172729734,0.1345011657150659,0.2681049673834499,0.0363345125044956,0.01924066981899408,-0.8708987058320915,18.21,51.6527028397566,0.13176470588235292,0.8269230769230769,-0.9100325790901128,-0.26588235294117646
INDA,2025-02-28,2025-03-21,48.15,47.0,45.0,0.3,2.0,1.7,0.03799999999999999,0.04999999999999999,0.04999999999999999,0.1847395787720055,0.123885700699377,0.3995877790875542,0.20014415764340754,0.01793954998289172,-1.1570786323200066,19.63,51.523503118503115,0.15411764705882353,0.9038461538461539,2.1670631453885663,0.15411764705882353
INDA,2025-03-21,2025-04-17,51.65,50.0,49.0,0.15000000000000002,1.0,0.85,0.038,0.04999999999999999,0.05000000000000002,0.15554604045169063,0.15527694852573587,0.0017314806351275609,0.132956582452324,-0.00520126404384138,0.4139639333520692,19.28,52.442762774431706,0.13176470588235295,0.5576923076923077,0.7931302500425884,-0.0011764705882352788
INDA,2025-04-25,2025-05-16,52.925000000000004,51.0,50.0,0.125,1.0,0.875,0.0505,0.10000000000000003,0.04999999999999999,0.21203483497111691,0.2522282538039666,-0.1735838695383912,0.0849348549223159,0.23961524476640755,0.4348180832887713,24.84,54.73756859035005,0.08514285714285715,0.9615384615384616,-0.0911488508569625,-0.029714285714285724
INDA,2025-05-16,2025-06-20,54.85,54.0,52.0,0.45,2.0,1.55,0.06300000000000001,0.10000000000000009,0.09999999999999998,0.17426547355825772,0.231294120831311,-0.28311030437166546,0.09755744502179886,0.0281027020792162,0.5409894326315193,17.24,54.0873582144164,0.2496774193548387,0.75,0.13001717045738906,0.06387096774193546
INDA,2025-05-23,2025-06-20,54.699999999999996,54.0,52.0,0.39999999999999997,2.0,1.6,0.06299999999999999,0.09999999999999998,0.09999999999999998,0.17070911764631314,0.22295265991849555,-0.2669984199124188,0.13315007911017007,-0.03420662891156768,0.4383394764270872,22.29,54.018504946866976,0.21062499999999998,0.7115384615384616,0.7717239372372074,0.07749999999999997
INDA,2025-05-30,2025-06-20,54.425000000000004,53.0,52.0,0.17500000000000002,1.0,0.825,0.0505,0.10000000000000003,0.04999999999999999,0.17827749401333345,0.21464862219429565,-0.18566108428797876,0.07793575390860497,-0.02424151647992613,0.3281443858844296,18.57,54.01413183575769,0.15090909090909094,0.7884615384615384,-0.2222150619608683,-0.0012121212121211796
INDA,2025-06-13,2025-07-18,54.125,53.0,51.0,0.375,2.0,1.625,0.0505,0.050000000000000044,0.09999999999999998,0.1662318042083194,0.13127253174409165,0.2361076680058171,0.0982447938578157,-0.15538569410562897,0.24957289631103824,20.82,54.585723538119915,0.1996923076923077,0.6153846153846154,0.11305251489764512,0.09169230769230771
INDA,2025-06-20,2025-07-18,54.175,53.0,52.0,0.19999999999999996,1.0,0.8,0.03799999999999999,0.04999999999999999,0.04999999999999999,0.16523016453913653,0.1254785956760994,0.2752042468367315,0.09177972318564787,-0.32204438544824876,0.09802375080077126,20.62,54.7780612244898,0.20249999999999996,0.5961538461538461,-0.001712085095248571,0.06124999999999995
INDA,2025-06-27,2025-07-18,55.974999999999994,55.0,54.0,0.17500000000000002,1.0,0.825,0.050499999999999996,0.04999999999999999,0.1,0.14029303958801545,0.12700460673990052,0.0995100156151586,0.00893141936249453,-0.01844239150933641,0.5901292833880339,16.32,54.612200143215176,-0.31915134155736213,0.09615384615384616,-1.5244227662350955,0.029090909090909143
INDA,2025-07-18,2025-08-15,54.699999999999996,53.0,52.0,0.12500000000000003,1.0,0.875,0.0755,0.14999999999999997,0.1,0.14587779889921224,0.09564968072102285,0.42207691950415416,0.06406502204910236,-0.023107314868870427,-0.04414424848014565,16.41,52.90343119266054,-0.0537929226736672,0.25,-0.45677439490659505,-0.344
INDA,2025-07-25,2025-08-15,53.949999999999996,53.0,52.0,0.14999999999999997,1.0,0.8500000000000001,0.06300000000000001,0.10000000000000003,0.1,0.14276152253220728,0.09794715260932278,0.37674748941317165,0.2036640332172821,-0.012830380578676899,-0.393660854128241,14.93,52.85696096654275,-0.0659282746555875,0.11538461538461539,2.150682109347926,-0.4423529411764706
INDA,2025-08-15,2025-09-19,52.875,51.0,50.0,0.17500000000000002,1.0,0.825,0.0505,0.10000000000000003,0.04999999999999999,0.16678269549619917,0.10031586097248088,0.5083679227306092,0.07774973977948374,0.11841998664083714,-0.631722875117769,15.09,54.10885031303358,0.15090909090909094,0.6153846153846154,-0.27358285147600064,-0.0012121212121211965
