sym,date,expiry,iv,spot,bull,r_call,r_put,debit,credit,wc,wp,ivrank,terc,month,diff
AAPL,2019-10-18,2019-11-15,0.24735,237.36201991718522,True,3.286326618088298,0.2865045670912132,2.333,2.227,10.0,10.0,51.28205128205128,MID,2019-10,2.9998220509970848
AAPL,2019-10-25,2019-11-22,0.2455,245.94662184510287,True,2.52335798852769,0.3036676516600034,1.803,1.7469999999999999,7.5,7.5,45.0,MID,2019-10,2.2196903368676866
AAPL,2019-11-01,2019-11-29,0.1856499999999999,254.88363995457223,True,2.599073849334721,0.2521913348359629,1.463,1.007,7.5,5.0,7.317073170731707,LOW,2019-11,2.346882514498758
AAPL,2019-11-08,2019-12-06,0.1681,259.88673991132003,True,1.9046231437983983,0.20685493603668842,1.0729999999999997,0.8570000000000001,5.0,5.0,0.0,LOW,2019-11,1.6977682077617098
AAPL,2019-11-15,2019-12-13,0.179,265.02010506863655,True,0.7230327685896483,0.22759636631475566,1.533,0.9269999999999999,7.5,5.0,6.976744186046512,LOW,2019-11,0.4954364022748926
AAPL,2019-11-22,2019-12-20,0.1986,261.3526144533154,True,3.649721016738996,0.23061777012060058,1.613,0.9370000000000002,7.5,5.0,15.909090909090908,LOW,2019-11,3.4191032466183953
AAPL,2019-11-29,2019-12-27,0.18385,267.7654450415767,True,3.537205081669691,0.23365408339501603,1.653,0.947,7.5,5.0,8.88888888888889,LOW,2019-11,3.303550998274675
AAPL,2019-12-06,2020-01-03,0.18275,270.6166606332957,True,3.3277553375649167,0.21862052156958323,1.7329999999999999,0.8969999999999999,7.5,5.0,8.695652173913043,LOW,2019-12,3.1091348159953336
AAPL,2019-12-13,2020-01-10,0.17445,275.14140923424793,True,3.6787273861509675,0.23670541676972542,1.6029999999999998,0.957,7.5,5.0,2.127659574468085,LOW,2019-12,3.442021969381242
AAPL,2019-12-20,2020-01-17,0.17305,279.3388493913197,True,3.4782803403493054,0.18680275338238791,2.233,0.7870000000000003,10.0,5.0,2.083333333333333,LOW,2019-12,3.2914775869669177
AAPL,2019-12-27,2020-01-24,0.22755,288.99021480999176,True,4.699954400364798,0.26198889449772844,2.1929999999999996,1.557,12.5,7.5,40.816326530612244,MID,2019-12,4.437965505867069
AAPL,2020-01-03,2020-01-31,0.29925,298.2800042887247,True,-1.0,0.27920859628176703,3.033,1.637,15.0,7.5,96.0,HIGH,2020-01,-1.279208596281767
AAPL,2020-01-10,2020-02-07,0.3251,309.80330068489116,True,-1.0,0.34898151895319035,3.103,2.587,15.0,10.0,98.0392156862745,HIGH,2020-01,-1.3489815189531904
AAPL,2020-01-17,2020-02-14,0.2966499999999999,318.10444604884657,True,-1.0,0.31279537896026616,2.9829999999999997,1.7870000000000004,17.5,7.5,94.11764705882352,HIGH,2020-01,-1.3127953789602662
AAPL,2020-01-24,2020-02-21,0.32065,318.789848752437,True,-1.0,0.3049719431032233,3.343,2.337,20.0,10.0,98.0392156862745,HIGH,2020-01,-1.3049719431032232
AAPL,2020-01-31,2020-02-28,0.2942,309.6267555473528,True,-1.0,-1.0,2.913,1.987,12.5,10.0,92.15686274509804,HIGH,2020-01,0.0
AAPL,2020-02-07,2020-03-06,0.2435,319.7299198325161,True,-1.0,-1.0,2.483,1.4370000000000003,12.5,7.5,49.01960784313725,MID,2020-02,0.0
AAPL,2020-02-14,2020-03-13,0.2168999999999999,324.4491029209406,True,-1.0,-1.0,2.633,1.4470000000000005,12.5,7.5,31.372549019607842,LOW,2020-02,0.0
AAPL,2020-02-21,2020-03-20,0.25295,312.26331831398784,True,-1.0,-1.0,2.3729999999999993,1.9370000000000003,10.0,10.0,66.66666666666666,MID,2020-02,0.0
AAPL,2020-02-28,2020-03-27,0.48125,267.71641010190274,False,-1.0,0.2591286829513977,4.023,3.0870000000000006,17.5,15.0,100.0,HIGH,2020-02,-1.2591286829513977
AAPL,2020-03-06,2020-04-03,0.4483,287.3866122393886,False,-1.0,-1.0,5.503,2.8869999999999996,20.0,17.5,98.0392156862745,HIGH,2020-03,0.0
AAPL,2020-03-20,2020-04-17,0.6476999999999999,235.51618083621014,False,2.590552150538961,0.3060798014758701,5.943,4.686999999999999,25.0,20.0,100.0,HIGH,2020-03,2.284472349063091
AAPL,2020-03-27,2020-04-24,0.5599,251.60297566870437,False,0.6263724152393972,0.29985887246527515,4.792999999999999,4.037,20.0,17.5,98.0392156862745,HIGH,2020-03,0.3265135427741221
AAPL,2020-04-03,2020-05-01,0.48805,239.41211454408133,False,2.9861812383736384,0.2578164306763459,3.763,3.5870000000000006,15.0,17.5,96.07843137254902,HIGH,2020-04,2.7283648076972926
AAPL,2020-04-17,2020-05-15,0.37555,281.33865143065304,True,1.2467569100106914,0.3135426244581637,3.163,2.3870000000000005,15.0,10.0,90.19607843137256,HIGH,2020-04,0.9332142855525277
AAPL,2020-04-24,2020-05-22,0.3498,282.79520298624243,True,2.795930762222897,0.28816179312121604,3.293,2.237,12.5,10.0,88.23529411764706,HIGH,2020-04,2.507768969101681
AAPL,2020-05-01,2020-05-29,0.3077999999999999,289.55262691588064,True,3.5139933794763767,0.24797204542618242,3.323,1.9869999999999997,15.0,10.0,82.35294117647058,HIGH,2020-05,3.2660213340501945
AAPL,2020-05-08,2020-06-05,0.2461499999999999,309.9373072007862,True,2.250726093582896,0.24729752203558958,2.5629999999999997,1.487,12.5,7.5,43.13725490196079,MID,2020-05,2.0034285715473064
AAPL,2020-05-15,2020-06-12,0.28395,307.1064921063638,True,3.5737285034760338,0.240233163834801,2.7329999999999997,1.9370000000000003,12.5,10.0,74.50980392156863,HIGH,2020-05,3.3334953396412326
AAPL,2020-05-22,2020-06-19,0.246,318.3189645136755,True,3.412283798093893,0.21758188238159012,2.833,1.787,12.5,10.0,39.21568627450981,MID,2020-05,3.194701915712303
AAPL,2020-05-29,2020-06-26,0.2342,320.5236807325379,True,3.093327875562833,0.22689350564371022,2.443,1.3870000000000005,10.0,7.5,29.411764705882355,LOW,2020-05,2.866434369919123
AAPL,2020-06-12,2020-07-10,0.3192,338.8231505194056,True,2.893070334804049,0.2421743018980424,3.8529999999999998,2.4370000000000003,15.0,12.5,82.35294117647058,HIGH,2020-06,2.6508960329060067
AAPL,2020-06-19,2020-07-17,0.297,348.7402730440832,True,4.386479935362241,0.26443564022591254,3.713,3.1370000000000005,20.0,15.0,76.47058823529412,HIGH,2020-06,4.122044295136328
AAPL,2020-06-26,2020-07-24,0.3269499999999999,357.0603271370269,True,-1.0,0.2609704428528195,4.063,2.5869999999999997,20.0,12.5,86.27450980392157,HIGH,2020-06,-1.2609704428528195
AAPL,2020-07-10,2020-08-07,0.36245,383.80502699163833,True,3.747211013529551,0.29165590286747606,4.213,3.3869999999999996,20.0,15.0,88.23529411764706,HIGH,2020-07,3.455555110662075
AAPL,2020-07-17,2020-08-14,0.372,386.6325548143742,True,5.093845216331505,0.308557969118032,4.923,3.537000000000001,30.0,15.0,88.23529411764706,HIGH,2020-07,4.785287247213473
AAPL,2020-07-24,2020-08-21,0.3379,370.0727462036727,True,4.329070077271516,0.33179437094912545,3.753,3.737,20.0,15.0,82.35294117647058,HIGH,2020-07,3.9972757063223905
AAPL,2020-07-31,2020-08-28,0.3359,423.34605942482875,True,5.298551333193366,0.30712119627731876,4.763,2.9369999999999994,30.0,12.5,80.3921568627451,HIGH,2020-07,4.991430136916048
AAPL,2020-08-07,2020-09-04,0.3698,445.78504176744184,True,-1.0,-1.0,6.063000000000001,3.5869999999999997,40.0,15.0,86.27450980392157,HIGH,2020-08,0.0
AAPL,2020-08-14,2020-09-11,0.3619,458.02917805834073,True,-1.0,-1.0,5.163,3.287000000000001,35.0,15.0,82.35294117647058,HIGH,2020-08,0.0
AAPL,2020-08-21,2020-09-18,0.44745,495.96262298331067,True,-1.0,-1.0,6.363,5.087,50.0,20.0,90.19607843137256,HIGH,2020-08,0.0
AAPL,2020-08-28,2020-09-25,0.5044,505.1122222380037,True,-1.0,-1.0,7.813000000000001,5.186999999999999,60.0,20.0,96.07843137254902,HIGH,2020-08,0.0
AAPL,2020-09-04,2020-10-02,0.61705,121.3560682858913,True,-1.0,0.3578101238322834,2.393,1.6470000000000002,20.0,6.25,98.0392156862745,HIGH,2020-09,-1.3578101238322833
AAPL,2020-09-11,2020-10-09,0.4790999999999999,111.87679760080738,True,-1.0,0.3539128080151638,1.653,1.307,10.0,5.0,88.23529411764706,HIGH,2020-09,-1.353912808015164
AAPL,2020-09-18,2020-10-16,0.4649,107.99477742688035,False,1.3029118950972103,0.37211855104281005,1.4729999999999999,1.017,7.5,3.75,86.27450980392157,HIGH,2020-09,0.9307933440544003
AAPL,2020-09-25,2020-10-23,0.43945,112.11304264810379,True,-1.0,0.3502565487442614,1.613,1.297,8.0,5.0,80.3921568627451,HIGH,2020-09,-1.3502565487442615
AAPL,2020-10-02,2020-10-30,0.46395,113.74314623512811,False,-1.0,0.3612850530901171,1.583,1.3270000000000002,9.0,5.0,84.31372549019608,HIGH,2020-10,-1.361285053090117
AAPL,2020-10-09,2020-11-06,0.45925,116.64420871785453,True,-1.0,0.3762730525736306,1.583,1.367,9.0,5.0,82.35294117647058,HIGH,2020-10,-1.3762730525736306
AAPL,2020-10-16,2020-11-13,0.4546,119.64218922147819,True,-1.0,0.3650013650013651,1.6829999999999998,1.3370000000000002,11.0,5.0,80.3921568627451,HIGH,2020-10,-1.365001365001365
AAPL,2020-10-23,2020-11-20,0.43925,114.89054254261966,False,-1.0,0.35758892207439585,1.633,1.317,9.0,5.0,72.54901960784314,HIGH,2020-10,-1.3575889220743957
AAPL,2020-10-30,2020-11-27,0.4188,108.48911492348523,False,-0.6275755871097399,0.35777325186693826,1.3530000000000002,0.527,7.0,2.0,70.58823529411765,HIGH,2020-10,-0.9853488389766782
AAPL,2020-11-06,2020-12-04,0.3117,118.99095965913372,True,-1.0,0.29743756081738576,1.1829999999999998,0.9170000000000001,6.0,4.0,45.09803921568628,MID,2020-11,-1.2974375608173858
AAPL,2020-11-13,2020-12-11,0.2906999999999999,119.54957916258223,True,-1.0,0.3059092393078682,1.193,0.9370000000000002,6.0,4.0,33.33333333333333,MID,2020-11,-1.3059092393078682
AAPL,2020-11-20,2020-12-18,0.28735,117.76815948548087,True,1.9752123446179886,0.2866700977869274,1.3929999999999998,0.557,7.5,2.5,31.372549019607842,LOW,2020-11,1.6885422468310611
AAPL,2020-12-11,2021-01-08,0.3336,122.10325628922399,True,1.5045244253737848,0.3059092393078682,1.253,0.9370000000000002,8.0,4.0,52.94117647058824,MID,2020-12,1.1986151860659167
AAPL,2020-12-18,2021-01-15,0.34945,126.64447079605286,True,-1.0,0.2866700977869274,0.8429999999999999,0.557,5.0,2.5,56.86274509803921,MID,2020-12,-1.2866700977869274
AAPL,2021-01-08,2021-02-05,0.41225,132.13816910499335,True,-1.0,0.31130343561500134,1.7429999999999999,1.187,11.5,5.0,68.62745098039215,HIGH,2021-01,-1.3113034356150013
AAPL,2021-01-15,2021-02-12,0.42905,127.3729097142928,True,-1.0,0.3231888852133643,1.8129999999999997,0.9770000000000002,12.0,4.0,70.58823529411765,HIGH,2021-01,-1.3231888852133644
AAPL,2021-01-22,2021-02-19,0.44445,139.7651072484498,True,-1.0,-0.18666667431942102,2.0229999999999997,1.3170000000000002,15.0,5.0,74.50980392156863,HIGH,2021-01,-0.813333325680579
AAPL,2021-01-29,2021-02-26,0.45065,132.52801262789865,True,-1.0,0.23488996880270202,2.223,1.217,15.5,5.0,78.43137254901961,HIGH,2021-01,-1.234889968802702
AAPL,2021-02-05,2021-03-05,0.30515,136.56915811137085,True,-1.0,-1.0,1.4929999999999999,0.9369999999999997,9.5,4.0,29.411764705882355,LOW,2021-02,0.0
AAPL,2021-02-12,2021-03-12,0.2835499999999999,135.09789982660436,True,-1.0,-1.0,1.3829999999999996,0.8670000000000001,9.0,4.0,13.725490196078432,LOW,2021-02,0.0
AAPL,2021-02-19,2021-03-19,0.29195,129.99550663848157,False,-1.0,-0.8779287245114493,1.4129999999999998,1.0470000000000004,7.5,5.0,19.607843137254903,LOW,2021-02,-0.12207127548855068
AAPL,2021-02-26,2021-03-26,0.3351499999999999,124.67158875198062,False,-1.0,0.2712941774726672,1.4330000000000003,1.0670000000000002,7.0,5.0,43.13725490196079,MID,2021-02,-1.2712941774726672
AAPL,2021-03-12,2021-04-09,0.33075,120.99766609939425,False,3.084799735317761,0.3144922773578705,1.343,0.957,7.0,4.0,39.21568627450981,MID,2021-03,2.7703074579598908
AAPL,2021-03-19,2021-04-16,0.32095,120.48254775200624,False,4.584512285927029,0.2873326467559218,1.343,0.8370000000000001,7.5,3.75,35.294117647058826,MID,2021-03,4.297179639171107
AAPL,2021-03-26,2021-04-23,0.2786499999999999,120.5313866646707,False,4.489478499542543,0.28081972462375926,1.093,0.8770000000000001,6.0,4.0,11.76470588235294,LOW,2021-03,4.208658774918784
AAPL,2021-04-09,2021-05-07,0.31275,132.48588604453175,True,-1.0,0.31449227735787044,1.173,0.9569999999999997,6.0,4.0,31.372549019607842,LOW,2021-04,-1.3144922773578704
AAPL,2021-04-16,2021-05-14,0.3156,134.07894739718003,True,-1.0,-0.19308939140519155,1.0929999999999997,1.0570000000000002,6.0,4.0,31.372549019607842,LOW,2021-04,-0.8069106085948085
AAPL,2021-04-23,2021-05-21,0.2935999999999999,134.7701287169836,True,-1.0,-1.0,1.1829999999999998,0.747,6.0,3.0,19.607843137254903,LOW,2021-04,0.0
AAPL,2021-04-30,2021-05-28,0.2349,131.43040878701325,True,-1.0,-0.5203297716178781,0.9830000000000001,0.6869999999999999,5.0,3.0,1.9607843137254901,LOW,2021-04,-0.4796702283821219
AAPL,2021-05-07,2021-06-04,0.21675,130.3768983694547,True,-1.0,0.1727420681874415,0.813,0.5969999999999999,4.0,3.0,0.0,LOW,2021-05,-1.1727420681874414
AAPL,2021-05-14,2021-06-11,0.2319999999999999,127.37473792109452,True,-1.0,0.23724095267553355,1.023,0.767,5.0,4.0,1.9607843137254901,LOW,2021-05,-1.2372409526755335
AAPL,2021-05-21,2021-06-18,0.2331,125.72824411041184,False,-0.12359170238009785,0.2712941774726672,1.033,1.0670000000000002,5.0,5.0,3.9215686274509802,LOW,2021-05,-0.3948858798527651
AAPL,2021-05-28,2021-06-25,0.20315,125.10947723824785,False,3.9917966830350093,0.23228589032655567,0.783,0.3769999999999999,4.0,2.0,0.0,LOW,2021-05,3.7595107927084537
AAPL,2021-06-04,2021-07-02,0.2138,125.81809918985442,False,4.417118093174431,0.2589173310952581,0.9229999999999999,0.6170000000000001,5.0,3.0,1.9607843137254901,LOW,2021-06,4.158200762079173
AAPL,2021-06-11,2021-07-09,0.1819,127.14604173470059,False,3.975124378109452,0.24843945068664164,0.6030000000000001,0.5969999999999999,3.0,3.0,0.0,LOW,2021-06,3.72668492742281
AAPL,2021-06-25,2021-07-23,0.18635,132.9085768028164,True,4.457025920873124,0.23992560446373218,0.733,0.387,4.0,2.0,1.9607843137254901,LOW,2021-06,4.217100316409392
AAPL,2021-07-02,2021-07-30,0.24255,139.9262607569739,True,-0.05779572396120984,0.26422250316055634,1.033,0.6270000000000001,5.0,3.0,17.647058823529413,LOW,2021-07,-0.3220182271217662
AAPL,2021-07-09,2021-08-06,0.2927,144.97813495638806,True,-1.0,0.2932428063368897,1.8829999999999998,0.9069999999999999,10.0,4.0,33.33333333333333,MID,2021-07,-1.2932428063368897
AAPL,2021-07-16,2021-08-13,0.283,146.30025071978048,True,-1.0,0.31882624464226844,0.7230000000000001,0.9670000000000002,5.0,4.0,23.52941176470588,LOW,2021-07,-1.3188262446422685
AAPL,2021-07-23,2021-08-20,0.26085,148.59098648018488,True,-1.0,0.314060446780552,0.9630000000000001,0.7170000000000002,5.0,3.0,19.607843137254903,LOW,2021-07,-1.3140604467805521
AAPL,2021-07-30,2021-08-27,0.2092,145.97329701714807,True,-1.0,0.2646221941195067,1.023,0.8369999999999999,5.0,4.0,5.88235294117647,LOW,2021-07,-1.2646221941195068
AAPL,2021-08-06,2021-09-03,0.1958,145.9592953579515,True,3.5173677241940333,0.25891733109525805,0.9830000000000001,0.6169999999999999,5.0,3.0,3.9215686274509802,LOW,2021-08,3.258450393098775
AAPL,2021-08-13,2021-09-10,0.19315,149.13730143384004,True,-1.0,0.24843945068664164,0.733,0.5969999999999999,5.0,3.0,3.9215686274509802,LOW,2021-08,-1.2484394506866416
AAPL,2021-08-20,2021-09-17,0.2221,148.1411478987821,True,-1.0,0.2876641771825908,0.753,1.117,5.0,5.0,15.686274509803921,LOW,2021-08,-1.2876641771825907
AAPL,2021-08-27,2021-09-24,0.1964,148.67169453329052,True,-1.0,0.21310149615851195,0.673,0.527,5.0,3.0,7.8431372549019605,LOW,2021-08,-1.213101496158512
AAPL,2021-09-03,2021-10-01,0.21825,154.44057247288274,True,-1.0,-1.0,0.9029999999999999,0.8169999999999998,5.0,4.0,17.647058823529413,LOW,2021-09,0.0
AAPL,2021-09-10,2021-10-08,0.25905,148.99931831945077,True,-1.0,0.20938100350179736,1.0229999999999997,0.7470000000000002,5.0,4.0,29.411764705882355,LOW,2021-09,-1.2093810035017973
AAPL,2021-09-17,2021-10-15,0.22075,146.13535945276445,False,-1.0,0.16468669927789423,1.1829999999999998,0.707,5.0,5.0,19.607843137254903,LOW,2021-09,-1.1646866992778941
AAPL,2021-10-01,2021-10-29,0.2611,142.4996572359961,False,0.04849380916160691,0.23670541676972548,1.4229999999999996,0.9570000000000002,7.0,5.0,35.294117647058826,MID,2021-10,-0.18821160760811856
AAPL,2021-10-08,2021-11-05,0.2486,142.93411640439135,False,1.307081959189497,0.22963418383031056,1.4329999999999998,0.7470000000000002,7.0,4.0,31.372549019607842,LOW,2021-10,1.0774477753591865
AAPL,2021-10-15,2021-11-12,0.2183999999999999,144.6352149683753,False,-0.2214150340584617,0.25667609173735473,1.1929999999999998,0.8170000000000001,6.0,4.0,19.607843137254903,LOW,2021-10,-0.4780911257958164
AAPL,2021-10-22,2021-11-19,0.2279499999999999,148.9864819597804,True,4.861664712778429,0.2914334911752043,0.853,0.6769999999999997,5.0,3.0,25.49019607843137,LOW,2021-10,4.570231221603225
AAPL,2021-10-29,2021-11-26,0.20925,149.49200669043697,True,2.197281554428387,0.27496812579685503,0.813,0.6469999999999999,5.0,3.0,13.725490196078432,LOW,2021-10,1.922313428631532
AAPL,2021-11-05,2021-12-03,0.2043,151.30604844751855,True,3.492362982929021,0.2432656444260256,1.113,0.5869999999999999,5.0,3.0,11.76470588235294,LOW,2021-11,3.2490973385029953
AAPL,2021-11-12,2021-12-10,0.2079,149.92885186436826,True,4.537098560354374,0.2606366214938544,0.903,0.8270000000000001,5.0,4.0,13.725490196078432,LOW,2021-11,4.276461938860519
AAPL,2021-12-03,2021-12-31,0.2987499999999999,160.59599463332285,True,3.4829647340107597,0.2352456766401318,1.6729999999999998,0.8570000000000001,7.5,4.5,64.70588235294117,MID,2021-12,3.247719057370628
AAPL,2021-12-10,2022-01-07,0.28145,178.5111926231572,True,-1.0,0.3113034356150014,1.9729999999999999,1.1870000000000003,10.0,5.0,50.98039215686274,MID,2021-12,-1.3113034356150015
AAPL,2021-12-17,2022-01-14,0.3351,171.6650265762117,True,-1.0,0.3059376632422079,2.213,1.7570000000000001,12.5,7.5,82.35294117647058,HIGH,2021-12,-1.305937663242208
AAPL,2021-12-31,2022-01-28,0.27705,178.02929715751134,True,-1.0,-0.47525062749824337,1.633,1.167,7.5,5.0,49.01960784313725,MID,2021-12,-0.5247493725017567
AAPL,2022-01-07,2022-02-04,0.29075,172.7950021890941,True,-1.0,0.264862130027827,1.923,1.0470000000000002,10.0,5.0,62.745098039215684,MID,2022-01,-1.264862130027827
AAPL,2022-01-14,2022-02-11,0.278,173.15852744428798,True,-1.0,0.24595066035385005,1.623,0.9870000000000002,7.5,5.0,50.98039215686274,MID,2022-01,-1.24595066035385
AAPL,2022-01-21,2022-02-18,0.3418,163.1215061196957,False,-1.0,0.2876641771825908,2.3529999999999998,1.117,10.0,5.0,90.19607843137256,HIGH,2022-01,-1.2876641771825907
AAPL,2022-01-28,2022-02-25,0.2946999999999999,169.51136434479923,True,-1.0,0.22458976242958612,2.463,0.9170000000000001,10.0,5.0,70.58823529411765,HIGH,2022-01,-1.224589762429586
AAPL,2022-02-04,2022-03-04,0.2388,173.15024840478716,True,-1.0,-0.34375107731727556,1.1129999999999995,0.7969999999999998,5.0,5.0,39.21568627450981,MID,2022-02,-0.6562489226827244
AAPL,2022-02-11,2022-03-11,0.2684499999999999,168.72873856923167,False,-1.0,-0.9750822222140889,1.4029999999999998,0.8470000000000001,5.0,5.0,50.98039215686274,MID,2022-02,-0.02491777778591109
AAPL,2022-02-18,2022-03-18,0.255,167.8716734414221,False,-1.0,0.22759636631475566,1.2029999999999998,0.9269999999999999,5.0,5.0,45.09803921568628,MID,2022-02,-1.2275963663147555
AAPL,2022-02-25,2022-03-25,0.2503,164.97706644982122,False,1.7841281419205395,0.2745347947998982,1.4529999999999998,1.0770000000000004,5.0,5.0,45.09803921568628,MID,2022-02,1.5095933471206413
AAPL,2022-03-04,2022-04-01,0.29715,162.7582142220355,False,0.9862633782082663,0.24285359184688052,1.4129999999999998,0.9770000000000002,5.0,5.0,78.43137254901961,HIGH,2022-03,0.7434097863613858
AAPL,2022-03-11,2022-04-08,0.3093,155.1034835311449,False,3.9358341559723597,0.20977498185337523,1.013,0.8669999999999999,5.0,5.0,84.31372549019608,HIGH,2022-03,3.7260591741189844
AAPL,2022-03-25,2022-04-22,0.2245,174.04533819021054,True,-1.0,-1.0,1.1229999999999998,1.1870000000000003,5.0,5.0,31.372549019607842,LOW,2022-03,0.0
AAPL,2022-04-01,2022-04-29,0.257,172.80659015340828,True,-1.0,-1.0,1.1829999999999996,0.9069999999999999,5.0,5.0,50.98039215686274,MID,2022-04,0.0
AAPL,2022-04-08,2022-05-06,0.27585,170.6838059496837,True,-1.0,-1.0,0.983,1.1870000000000003,5.0,5.0,60.78431372549019,MID,2022-04,0.0
AAPL,2022-04-22,2022-05-20,0.33625,163.0583318601711,False,-1.0,-1.0,1.593,1.1869999999999998,7.5,5.0,98.0392156862745,HIGH,2022-04,0.0
AAPL,2022-04-29,2022-05-27,0.3434,158.3223414541597,False,-1.0,0.03856894242288688,2.453,1.057,10.0,5.0,100.0,HIGH,2022-04,-1.0385689424228868
AAPL,2022-05-06,2022-06-03,0.3188999999999999,157.7645479277476,False,-1.0,-0.9317179434318104,2.173,1.0470000000000002,10.0,5.0,90.19607843137256,HIGH,2022-05,-0.06828205656818964
AAPL,2022-05-13,2022-06-10,0.33775,147.29780658892267,False,-1.0,-0.2045842475000671,1.3229999999999997,1.097,5.0,5.0,96.07843137254902,HIGH,2022-05,-0.7954157524999329
AAPL,2022-05-20,2022-06-17,0.35475,136.5795426200554,False,-1.0,0.2976901116013495,1.143,1.1469999999999998,5.0,5.0,100.0,HIGH,2022-05,-1.2976901116013495
AAPL,2022-05-27,2022-06-24,0.30275,149.09507733997344,False,-1.0,0.2039489525644112,2.1029999999999998,0.8469999999999999,10.0,5.0,82.35294117647058,HIGH,2022-05,-1.2039489525644111
AAPL,2022-06-03,2022-07-01,0.3165,145.26991896961405,False,-1.0,-0.03696630328767941,0.923,1.237,5.0,5.0,86.27450980392157,HIGH,2022-06,-0.9630336967123206
AAPL,2022-06-10,2022-07-08,0.3350999999999999,138.10450768200724,False,0.27436690371691497,0.24595066035385,1.8929999999999998,0.987,10.0,5.0,88.23529411764706,HIGH,2022-06,0.028416243363064975
AAPL,2022-06-17,2022-07-15,0.3329999999999999,131.81475060494654,False,3.6168051708217925,0.274534794799898,1.0829999999999997,1.077,5.0,5.0,86.27450980392157,HIGH,2022-06,3.3422703760218946
AAPL,2022-07-01,2022-07-29,0.3575,138.62389580072846,False,3.32338953739732,0.24285359184688052,2.3129999999999997,0.9770000000000002,10.0,5.0,100.0,HIGH,2022-07,3.0805359455504395
AAPL,2022-07-08,2022-08-05,0.3111,147.41237654873612,True,3.022526146419953,0.26486213002782694,1.2429999999999997,1.047,5.0,5.0,78.43137254901961,HIGH,2022-07,2.757664016392126
AAPL,2022-07-15,2022-08-12,0.32465,149.57315863526009,True,2.9478878799842088,0.2616704516780217,2.533,1.0370000000000001,10.0,5.0,82.35294117647058,HIGH,2022-07,2.686217428306187
AAPL,2022-07-22,2022-08-19,0.29225,154.0277831354997,True,3.5330915684496835,0.2745347947998982,1.1029999999999998,1.0770000000000004,5.0,5.0,62.745098039215684,MID,2022-07,3.2585567736497856
AAPL,2022-07-29,2022-08-26,0.2231,162.9666606637578,True,-1.0,0.18962645729241018,0.993,0.797,5.0,5.0,25.49019607843137,LOW,2022-07,-1.1896264572924102
AAPL,2022-08-05,2022-09-02,0.22245,165.24894514301104,True,-1.0,-0.9507463035070509,1.043,1.0270000000000001,5.0,5.0,23.52941176470588,LOW,2022-08,-0.049253696492949084
AAPL,2022-08-12,2022-09-09,0.2031,171.83504296589274,True,-1.0,-1.0,1.1829999999999998,0.43699999999999994,5.0,2.5,5.88235294117647,LOW,2022-08,0.0
AAPL,2022-08-19,2022-09-16,0.22455,171.46111046931793,True,-1.0,-1.0,0.883,0.9670000000000002,5.0,5.0,29.411764705882355,LOW,2022-08,0.0
AAPL,2022-08-26,2022-09-23,0.2664999999999999,163.85835913706285,True,-1.0,-1.0,1.093,1.0970000000000002,5.0,5.0,49.01960784313725,MID,2022-08,0.0
AAPL,2022-09-02,2022-09-30,0.29095,155.1956849361665,False,-1.0,-1.0,1.643,1.0370000000000001,7.5,5.0,62.745098039215684,MID,2022-09,0.0
AAPL,2022-09-09,2022-10-07,0.2424,157.624033475477,False,-1.0,-1.0,1.053,1.187,5.0,5.5,35.294117647058826,MID,2022-09,0.0
AAPL,2022-09-16,2022-10-14,0.32525,150.67255671702745,False,-1.0,-0.8116274998919343,1.123,1.0370000000000004,5.0,5.0,82.35294117647058,HIGH,2022-09,-0.18837250010806572
AAPL,2022-09-23,2022-10-21,0.3358,150.37397587202048,False,-1.0,0.2676949080921191,1.133,1.267,5.0,6.0,88.23529411764706,HIGH,2022-09,-1.2676949080921192
AAPL,2022-09-30,2022-10-28,0.4016499999999999,140.03901408188452,False,2.566842623896141,0.25219133483596295,1.903,1.0070000000000001,8.5,5.0,100.0,HIGH,2022-09,2.314651289060178
AAPL,2022-10-07,2022-11-04,0.39675,140.30334815249705,False,-1.0,0.26972610194086705,1.623,1.487,7.5,7.0,98.0392156862745,HIGH,2022-10,-1.269726101940867
AAPL,2022-10-14,2022-11-11,0.41295,138.74652021792826,False,-0.2806556018414949,0.303497718878992,2.003,1.3970000000000002,9.5,6.0,100.0,HIGH,2022-10,-0.584153320720487
AAPL,2022-10-21,2022-11-18,0.3642499999999999,147.5716964162276,False,-1.0,0.30106687483736666,2.303,1.157,10.0,5.0,94.11764705882352,HIGH,2022-10,-1.3010668748373666
AAPL,2022-10-28,2022-11-25,0.29025,155.78770151327436,True,-1.0,-0.00018268688063199684,1.7329999999999999,1.087,7.5,5.0,47.05882352941176,MID,2022-10,-0.9998173131193681
AAPL,2022-11-04,2022-12-02,0.33205,138.04122042845697,False,-0.06788354540632492,0.28081972462375915,1.4229999999999996,0.8769999999999999,6.5,4.0,72.54901960784314,HIGH,2022-11,-0.34870327003008406
AAPL,2022-11-11,2022-12-09,0.28315,149.4408468295115,True,-1.0,0.23632386683660106,1.053,1.027,5.0,5.0,43.13725490196079,MID,2022-11,-1.236323866836601
AAPL,2022-11-18,2022-12-16,0.2811,151.64396592736043,True,-1.0,-1.0,1.073,1.047,5.0,5.0,39.21568627450981,MID,2022-11,0.0
AAPL,2022-11-25,2022-12-23,0.2808,147.9122851462361,True,-1.0,-1.0,1.5430000000000001,1.067,7.5,5.0,37.254901960784316,MID,2022-11,0.0
