date,sym,control,close_pct,close_R,close_risk,ORB_close-judged_pct,ORB_close-judged_R,ORB_close-judged_stopped,ORB_close-judged_n,ORB_intraday_pct,ORB_intraday_R,ORB_intraday_stopped,ORB_intraday_n,ORB_intraday+re_pct,ORB_intraday+re_R,ORB_intraday+re_stopped,ORB_intraday+re_n,ORB_disaster:0.5_pct,ORB_disaster:0.5_R,ORB_disaster:0.5_stopped,ORB_disaster:0.5_n,ORB_disaster:1.0_pct,ORB_disaster:1.0_R,ORB_disaster:1.0_stopped,ORB_disaster:1.0_n,ORB_disaster:1.0+pdl_pct,ORB_disaster:1.0+pdl_R,ORB_disaster:1.0+pdl_stopped,ORB_disaster:1.0+pdl_n,ORB_disaster:1.5+pdl_pct,ORB_disaster:1.5+pdl_R,ORB_disaster:1.5+pdl_stopped,ORB_disaster:1.5+pdl_n,ORB_risk,RECLAIM_close-judged_pct,RECLAIM_close-judged_R,RECLAIM_close-judged_stopped,RECLAIM_close-judged_n,RECLAIM_intraday_pct,RECLAIM_intraday_R,RECLAIM_intraday_stopped,RECLAIM_intraday_n,RECLAIM_intraday+re_pct,RECLAIM_intraday+re_R,RECLAIM_intraday+re_stopped,RECLAIM_intraday+re_n,RECLAIM_disaster:0.5_pct,RECLAIM_disaster:0.5_R,RECLAIM_disaster:0.5_stopped,RECLAIM_disaster:0.5_n,RECLAIM_disaster:1.0_pct,RECLAIM_disaster:1.0_R,RECLAIM_disaster:1.0_stopped,RECLAIM_disaster:1.0_n,RECLAIM_disaster:1.0+pdl_pct,RECLAIM_disaster:1.0+pdl_R,RECLAIM_disaster:1.0+pdl_stopped,RECLAIM_disaster:1.0+pdl_n,RECLAIM_disaster:1.5+pdl_pct,RECLAIM_disaster:1.5+pdl_R,RECLAIM_disaster:1.5+pdl_stopped,RECLAIM_disaster:1.5+pdl_n
2026-09-10,CNH,False,0.24999956041502625,0.25977046840040163,0.9723269674918322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6139386050966986,-7.377433333333489,0.0,1.0,-0.3750030171608798,-1.714166666666705,1.0,1.0,-1.048301504780258,-5.913090946502101,1.0,3.0,-2.452042091053286,-11.208466666666915,1.0,1.0,-1.6139386050966986,-7.377433333333489,0.0,1.0,-1.6139386050966986,-7.377433333333489,0.0,1.0,-1.6139386050966986,-7.377433333333489,0.0,1.0
2026-05-01,COHR,False,14.27553065739746,2.487635456497157,6.091832779229023,12.707510927974353,1.8073121617179309,0.0,1.0,12.707510927974353,1.8073121617179309,0.0,1.0,12.707510927974353,1.8073121617179309,0.0,1.0,12.707510927974353,1.8073121617179309,0.0,1.0,12.707510927974353,1.8073121617179309,0.0,1.0,-1.4904219932222351,-0.21197367523112706,0.0,1.0,-1.4904219932222351,-0.21197367523112706,0.0,1.0,7.56780861613755,14.324105391099295,2.5136411203532627,0.0,1.0,14.324105391099295,2.5136411203532627,0.0,1.0,14.324105391099295,2.5136411203532627,0.0,1.0,14.324105391099295,2.5136411203532627,0.0,1.0,14.324105391099295,2.5136411203532627,0.0,1.0,14.324105391099295,2.5136411203532627,0.0,1.0,14.324105391099295,2.5136411203532627,0.0,1.0
2026-05-04,COHR,False,-3.359547133543117,-1.6878916065141223,2.0320447777395056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3485437781178944,-1.6367599274928621,0.0,1.0,-1.0225907713051319,-1.2411429453422886,1.0,1.0,-2.479945805085859,-4.287688050365105,1.0,3.0,-1.3485437781178944,-1.6367599274928621,0.0,1.0,-1.3485437781178944,-1.6367599274928621,0.0,1.0,-1.3485437781178944,-1.6367599274928621,0.0,1.0,-1.3485437781178944,-1.6367599274928621,0.0,1.0
2026-05-05,COHR,False,-5.04059998066313,-1.5606406477035872,3.3396964849927713,-4.932994150150316,-1.5809667201584119,0.0,1.0,-4.932994150150316,-1.5809667201584119,0.0,1.0,-4.932994150150316,-1.5809667201584119,0.0,1.0,-4.932994150150316,-1.5809667201584119,0.0,1.0,-4.932994150150316,-1.5809667201584119,0.0,1.0,-4.932994150150316,-1.5809667201584119,0.0,1.0,-4.932994150150316,-1.5809667201584119,0.0,1.0,3.2227283920216676,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06,COHR,False,-7.503643572894103,-1.9240374356181775,4.060748794596214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.907473567538334,-8.710406116433157,0.0,1.0,-1.0713299694227296,-1.9015322222222095,1.0,1.0,-5.973810118283962,-12.336794229166877,1.0,3.0,-4.907473567538334,-8.710406116433157,0.0,1.0,-4.907473567538334,-8.710406116433157,0.0,1.0,-4.907473567538334,-8.710406116433157,0.0,1.0,-4.907473567538334,-8.710406116433157,0.0,1.0
2026-05-07,COHR,False,17.96668775214718,5.207108621085948,3.5759446193670774,12.7780976461624,2.8659598012913348,0.0,1.0,-4.792714936369514,-1.074943135280297,1.0,1.0,-4.792714936369514,-1.074943135280297,1.0,1.0,-3.591611263118588,-0.805551325948307,1.0,1.0,-7.0842352693961885,-1.5889011077542767,1.0,1.0,-7.0842352693961885,-1.5889011077542767,1.0,1.0,-4.513005131420156,-1.0122078925853355,0.0,1.0,4.669571759984947,17.506514017015572,38.44625495906518,0.0,1.0,-0.8009852059055467,-1.759052739726055,1.0,1.0,-0.8009852059055467,-1.759052739726055,1.0,1.0,-3.726258190909948,-8.183278082191896,1.0,1.0,17.506514017015572,38.44625495906518,0.0,1.0,-0.5095480846738942,-1.1190243562045037,0.0,1.0,-0.5095480846738942,-1.1190243562045037,0.0,1.0
2026-05-08,COHR,False,12.31219428149406,2.0416514107018138,6.421614152530553,12.191726808928149,1.9884712524215438,0.0,1.0,12.191726808928149,1.9884712524215438,0.0,1.0,12.191726808928149,1.9884712524215438,0.0,1.0,-3.575048820895177,-0.5830906415281288,1.0,1.0,12.191726808928149,1.9884712524215438,0.0,1.0,12.191726808928149,1.9884712524215438,0.0,1.0,12.191726808928149,1.9884712524215438,0.0,1.0,6.535851653540403,14.878687346653052,3.830260381968025,0.0,1.0,14.878687346653052,3.830260381968025,0.0,1.0,14.878687346653052,3.830260381968025,0.0,1.0,-3.5907582582280995,-0.9243785273039855,1.0,1.0,14.878687346653052,3.830260381968025,0.0,1.0,14.878687346653052,3.830260381968025,0.0,1.0,14.878687346653052,3.830260381968025,0.0,1.0
2026-05-11,COHR,False,-0.8301848626546371,-0.07565411412651242,12.33432024893677,4.841395939335857,0.8226149522569454,0.0,1.0,4.841395939335857,0.8226149522569454,0.0,1.0,4.841395939335857,0.8226149522569454,0.0,1.0,4.841395939335857,0.8226149522569454,0.0,1.0,4.841395939335857,0.8226149522569454,0.0,1.0,4.841395939335857,0.8226149522569454,0.0,1.0,4.841395939335857,0.8226149522569454,0.0,1.0,6.2573964497041334,6.974025829178299,1.7557256783584232,0.0,1.0,6.974025829178299,1.7557256783584232,0.0,1.0,6.974025829178299,1.7557256783584232,0.0,1.0,6.974025829178299,1.7557256783584232,0.0,1.0,6.974025829178299,1.7557256783584232,0.0,1.0,6.974025829178299,1.7557256783584232,0.0,1.0,6.974025829178299,1.7557256783584232,0.0,1.0
2026-05-12,COHR,False,0.6758813091884308,0.10109426435861874,7.169265661300783,-4.850775416987252,-1.2533039606561203,0.0,1.0,-4.247615528668991,-1.097464406779663,1.0,1.0,-4.247615528668991,-1.097464406779663,1.0,1.0,-3.8634311470775007,-0.9982019661016948,1.0,1.0,-7.328302233615069,-1.8934272203389857,1.0,1.0,-7.328302233615069,-1.8934272203389857,1.0,1.0,-1.9189049072812714,-0.49579106713453625,0.0,1.0,4.02873374849777,-3.6907505213979785,-1.3673781962782507,0.0,1.0,-3.0802371261064776,-1.1411904059040576,1.0,1.0,-4.193662151517441,-4.248442494747253,1.0,3.0,-3.7252540345597884,-1.3801613284132817,1.0,1.0,0.06786749745861798,0.02514408267988765,0.0,1.0,0.06786749745861798,0.02514408267988765,0.0,1.0,0.06786749745861798,0.02514408267988765,0.0,1.0
2026-05-08,CRWD,False,22.052507137075274,3.2860114230702013,7.198430712239867,27.859575378269618,12.244180878829598,0.0,1.0,27.859575378269618,12.244180878829598,0.0,1.0,27.859575378269618,12.244180878829598,0.0,1.0,27.859575378269618,12.244180878829598,0.0,1.0,27.859575378269618,12.244180878829598,0.0,1.0,27.859575378269618,12.244180878829598,0.0,1.0,27.859575378269618,12.244180878829598,0.0,1.0,2.329738183738561,29.982957151506827,95.30493120524076,0.0,1.0,-0.4726332632730479,-1.5023294871794541,1.0,1.0,29.507958471222917,107.3879133327715,1.0,3.0,29.982957151506827,95.30493120524076,0.0,1.0,29.982957151506827,95.30493120524076,0.0,1.0,29.982957151506827,95.30493120524076,0.0,1.0,29.982957151506827,95.30493120524076,0.0,1.0
2026-05-19,CRWD,False,4.421692331897131,7.602422737550806,0.5853718443298517,1.8252226104112035,0.6568202774403511,0.0,1.0,-2.929472477276196,-1.0541930142126203,1.0,1.0,-2.929472477276196,-1.0541930142126203,1.0,1.0,-2.2798044036005494,-0.8204050028425229,1.0,1.0,1.8252226104112035,0.6568202774403511,0.0,1.0,-2.603469315340534,-0.9368782899441257,0.0,1.0,-2.603469315340534,-0.9368782899441257,0.0,1.0,2.8600695912328167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-20,CRWD,False,-0.9157595991423961,-0.16526170338499457,5.870065327644602,2.2860360702049,0.9177611289612512,0.0,1.0,2.2860360702049,0.9177611289612512,0.0,1.0,2.2860360702049,0.9177611289612512,0.0,1.0,2.2860360702049,0.9177611289612512,0.0,1.0,2.2860360702049,0.9177611289612512,0.0,1.0,2.2860360702049,0.9177611289612512,0.0,1.0,2.2860360702049,0.9177611289612512,0.0,1.0,2.5560853591808153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-21,CRWD,False,-0.6283942174476476,-0.6595289008720696,0.9625407356559368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5284842563779377,-0.869909783651935,0.0,1.0,-1.8964554073715556,-1.0793340567612701,1.0,1.0,-1.7664204705248432,-0.4202453322135027,1.0,2.0,-1.5284842563779377,-0.869909783651935,0.0,1.0,-1.5284842563779377,-0.869909783651935,0.0,1.0,-1.5284842563779377,-0.869909783651935,0.0,1.0,-1.5284842563779377,-0.869909783651935,0.0,1.0
2026-05-22,CRWD,False,-2.844783950483809,-1.3625732626396476,2.1336279106564104,-3.7723350136414813,-1.2482890200861207,0.0,1.0,-3.7723350136414813,-1.2482890200861207,0.0,1.0,-3.7723350136414813,-1.2482890200861207,0.0,1.0,-3.7723350136414813,-1.2482890200861207,0.0,1.0,-3.7723350136414813,-1.2482890200861207,0.0,1.0,-1.0734935921879685,-0.3552256783703583,0.0,1.0,-1.0734935921879685,-0.3552256783703583,0.0,1.0,3.118103448275855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26,CRWD,False,-4.015184354612722,-1.1456544547911944,3.6342573754581498,-3.6953896865920988,-1.1608265778446707,0.0,1.0,-3.6953896865920988,-1.1608265778446707,0.0,1.0,-3.6953896865920988,-1.1608265778446707,0.0,1.0,-3.6953896865920988,-1.1608265778446707,0.0,1.0,-3.6953896865920988,-1.1608265778446707,0.0,1.0,-3.6953896865920988,-1.1608265778446707,0.0,1.0,-3.6953896865920988,-1.1608265778446707,0.0,1.0,3.2901234567901394,-1.6709860954782663,-1.45365446149184,0.0,1.0,-1.6709860954782663,-1.45365446149184,0.0,1.0,-1.6709860954782663,-1.45365446149184,0.0,1.0,-1.6709860954782663,-1.45365446149184,0.0,1.0,-1.6709860954782663,-1.45365446149184,0.0,1.0,-1.6709860954782663,-1.45365446149184,0.0,1.0,-1.6709860954782663,-1.45365446149184,0.0,1.0
2026-05-27,CRWD,False,-0.18647648183278687,-0.0981394242679014,1.9381064265122205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9721220090206706,-0.3638443542164577,0.0,1.0,-0.9721220090206706,-0.3638443542164577,0.0,1.0,-0.9721220090206706,-0.3638443542164577,0.0,1.0,-0.9721220090206706,-0.3638443542164577,0.0,1.0,-0.9721220090206706,-0.3638443542164577,0.0,1.0,-0.9060973819791873,-0.3391327567365391,0.0,1.0,-0.9060973819791873,-0.3391327567365391,0.0,1.0
2026-05-28,CRWD,False,-4.000515535659865,-0.9111120459627337,4.595332892384341,-1.30440486682053,-0.7639970690425231,0.0,1.0,-1.30440486682053,-0.7639970690425231,0.0,1.0,-1.30440486682053,-0.7639970690425231,0.0,1.0,-1.30440486682053,-0.7639970690425231,0.0,1.0,-1.30440486682053,-0.7639970690425231,0.0,1.0,-1.30440486682053,-0.7639970690425231,0.0,1.0,-1.30440486682053,-0.7639970690425231,0.0,1.0,1.7380596084299649,-1.0238559423923266,-0.716930894604756,0.0,1.0,-1.0238559423923266,-0.716930894604756,0.0,1.0,-1.0238559423923266,-0.716930894604756,0.0,1.0,-1.0238559423923266,-0.716930894604756,0.0,1.0,-1.0238559423923266,-0.716930894604756,0.0,1.0,-1.0238559423923266,-0.716930894604756,0.0,1.0,-1.0238559423923266,-0.716930894604756,0.0,1.0
2026-05-29,CRWD,False,-8.31528339910811,-1.0849303447952996,8.305923097729039,-5.600822790427939,-1.1355188493284485,0.0,1.0,-5.600822790427939,-1.1355188493284485,0.0,1.0,-5.600822790427939,-1.1355188493284485,0.0,1.0,-5.600822790427939,-1.1355188493284485,0.0,1.0,-5.600822790427939,-1.1355188493284485,0.0,1.0,-5.600822790427939,-1.1355188493284485,0.0,1.0,-5.600822790427939,-1.1355188493284485,0.0,1.0,5.191572584229709,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-01,CRWD,False,-8.17499367780009,-1.3282278339163993,6.56266797141094,-5.608143480404659,-1.5872850245592747,0.0,1.0,-5.608143480404659,-1.5872850245592747,0.0,1.0,-5.608143480404659,-1.5872850245592747,0.0,1.0,-5.608143480404659,-1.5872850245592747,0.0,1.0,-5.608143480404659,-1.5872850245592747,0.0,1.0,-5.608143480404659,-1.5872850245592747,0.0,1.0,-5.608143480404659,-1.5872850245592747,0.0,1.0,3.6648501362397834,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02,CRWD,False,-6.596316424242921,-2.1532793213369192,3.1621464447418868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.264589588589838,-2.467811289720661,0.0,1.0,-1.3082680841674632,-1.4256705781731058,1.0,1.0,-2.527746924182439,-4.51511766449594,1.0,3.0,-5.993017382690702,-6.53082396519618,0.0,1.0,-5.993017382690702,-6.53082396519618,0.0,1.0,-5.993017382690702,-6.53082396519618,0.0,1.0,-5.993017382690702,-6.53082396519618,0.0,1.0
2026-06-03,CRWD,False,-3.9301707667995567,-5.355196867078757,0.739771232482167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.664725872496688,-11.43881052746638,0.0,1.0,-3.664725872496688,-11.43881052746638,0.0,1.0,-3.664725872496688,-11.43881052746638,0.0,1.0,-3.664725872496688,-11.43881052746638,0.0,1.0,-3.664725872496688,-11.43881052746638,0.0,1.0,-3.664725872496688,-11.43881052746638,0.0,1.0,-3.664725872496688,-11.43881052746638,0.0,1.0
2026-06-04,CRWD,False,-6.7967495970810425,-1.0192586712970912,7.149355925433265,-4.117985929539392,-1.0326996228206822,0.0,1.0,-4.117985929539392,-1.0326996228206822,0.0,1.0,-4.117985929539392,-1.0326996228206822,0.0,1.0,-2.82769251181767,-0.7091226245966333,1.0,1.0,-4.117985929539392,-1.0326996228206822,0.0,1.0,-4.117985929539392,-1.0326996228206822,0.0,1.0,-4.117985929539392,-1.0326996228206822,0.0,1.0,4.155801582452945,-2.402731386676782,-1.057969241052263,0.0,1.0,-2.402731386676782,-1.057969241052263,0.0,1.0,-2.402731386676782,-1.057969241052263,0.0,1.0,-2.402731386676782,-1.057969241052263,0.0,1.0,-2.402731386676782,-1.057969241052263,0.0,1.0,4.588865407027676,2.020566459856687,0.0,1.0,4.588865407027676,2.020566459856687,0.0,1.0
2026-06-05,CRWD,False,-1.9403467935691143,-14.16011438238019,0.13729950437739724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8256378828634086,-1.9421572019678444,0.0,1.0,-2.1315318223420587,-1.0821123187139532,1.0,1.0,-2.1315318223420587,-1.0821123187139532,1.0,1.0,-2.723466643930905,-1.3826191915661876,1.0,1.0,-3.8256378828634086,-1.9421572019678444,0.0,1.0,-3.8256378828634086,-1.9421572019678444,0.0,1.0,-3.8256378828634086,-1.9421572019678444,0.0,1.0
2026-06-08,CRWD,False,-2.221259849070445,-2.1596291853839023,1.0398564684851896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0779343479007442,-2.352261626056616,0.0,1.0,-0.5929232574261034,-1.2938734426229797,1.0,1.0,-1.5262292163444546,-5.295073472265904,1.0,3.0,-1.0779343479007442,-2.352261626056616,0.0,1.0,-1.0779343479007442,-2.352261626056616,0.0,1.0,-1.0779343479007442,-2.352261626056616,0.0,1.0,-1.0779343479007442,-2.352261626056616,0.0,1.0
2026-06-12,CRWD,False,-1.1965476677458176,-1.7031146115992364,0.7079628013228145,-2.9337342143156753,-1.198723475914136,0.0,1.0,-2.9337342143156753,-1.198723475914136,0.0,1.0,-2.9337342143156753,-1.198723475914136,0.0,1.0,-2.9337342143156753,-1.198723475914136,0.0,1.0,-2.9337342143156753,-1.198723475914136,0.0,1.0,-1.8760439801997597,-0.7665513630850215,0.0,1.0,-1.8760439801997597,-0.7665513630850215,0.0,1.0,2.5103244837758165,-0.7926295603565725,-2.669937405969608,0.0,1.0,-0.7926295603565725,-2.669937405969608,0.0,1.0,-0.7926295603565725,-2.669937405969608,0.0,1.0,-0.7926295603565725,-2.669937405969608,0.0,1.0,-0.7926295603565725,-2.669937405969608,0.0,1.0,-0.7926295603565725,-2.669937405969608,0.0,1.0,-0.7926295603565725,-2.669937405969608,0.0,1.0
2026-06-15,CRWD,False,10.213885698801196,2.944512782367049,3.5956684985913423,10.164595048773496,2.8943055665265143,0.0,1.0,10.164595048773496,2.8943055665265143,0.0,1.0,10.164595048773496,2.8943055665265143,0.0,1.0,10.164595048773496,2.8943055665265143,0.0,1.0,10.164595048773496,2.8943055665265143,0.0,1.0,10.164595048773496,2.8943055665265143,0.0,1.0,10.164595048773496,2.8943055665265143,0.0,1.0,3.6420177615644533,11.986832536162662,6.25321495417322,0.0,1.0,11.986832536162662,6.25321495417322,0.0,1.0,11.986832536162662,6.25321495417322,0.0,1.0,11.986832536162662,6.25321495417322,0.0,1.0,11.986832536162662,6.25321495417322,0.0,1.0,11.986832536162662,6.25321495417322,0.0,1.0,11.986832536162662,6.25321495417322,0.0,1.0
2026-06-16,CRWD,False,12.390618960213406,6.226439688733511,2.0316487199398603,10.141525100640724,2.5673958402268986,0.0,1.0,10.141525100640724,2.5673958402268986,0.0,1.0,10.141525100640724,2.5673958402268986,0.0,1.0,10.141525100640724,2.5673958402268986,0.0,1.0,10.141525100640724,2.5673958402268986,0.0,1.0,-2.118668317140371,-0.5363552493601825,0.0,1.0,-2.118668317140371,-0.5363552493601825,0.0,1.0,4.115142050573595,14.002956618664196,23.94369581647626,0.0,1.0,14.002956618664196,23.94369581647626,0.0,1.0,14.002956618664196,23.94369581647626,0.0,1.0,14.002956618664196,23.94369581647626,0.0,1.0,14.002956618664196,23.94369581647626,0.0,1.0,14.002956618664196,23.94369581647626,0.0,1.0,14.002956618664196,23.94369581647626,0.0,1.0
2026-06-17,CRWD,False,11.8195767288533,6.697465502983441,1.7975849038202707,10.799130329649277,4.058728370604134,0.0,1.0,10.799130329649277,4.058728370604134,0.0,1.0,10.799130329649277,4.058728370604134,0.0,1.0,10.799130329649277,4.058728370604134,0.0,1.0,10.799130329649277,4.058728370604134,0.0,1.0,-1.0314165567438471,-0.3876459967589857,0.0,1.0,-1.0314165567438471,-0.3876459967589857,0.0,1.0,2.7351319123565476,12.637611474499666,12.075269802899394,0.0,1.0,12.637611474499666,12.075269802899394,0.0,1.0,12.637611474499666,12.075269802899394,0.0,1.0,12.637611474499666,12.075269802899394,0.0,1.0,12.637611474499666,12.075269802899394,0.0,1.0,12.637611474499666,12.075269802899394,0.0,1.0,12.637611474499666,12.075269802899394,0.0,1.0
2026-06-30,CRWD,False,0.07115223133993265,0.017447549382789456,4.2541003618083995,0.5587548762413297,0.1547403656296799,0.0,1.0,0.5587548762413297,0.1547403656296799,0.0,1.0,0.5587548762413297,0.1547403656296799,0.0,1.0,0.5587548762413297,0.1547403656296799,0.0,1.0,0.5587548762413297,0.1547403656296799,0.0,1.0,0.5587548762413297,0.1547403656296799,0.0,1.0,0.5587548762413297,0.1547403656296799,0.0,1.0,3.7485225417909662,1.2761591646696324,0.43648931080283027,0.0,1.0,1.2761591646696324,0.43648931080283027,0.0,1.0,1.2761591646696324,0.43648931080283027,0.0,1.0,1.2761591646696324,0.43648931080283027,0.0,1.0,1.2761591646696324,0.43648931080283027,0.0,1.0,1.2761591646696324,0.43648931080283027,0.0,1.0,1.2761591646696324,0.43648931080283027,0.0,1.0
2026-07-01,CRWD,False,-1.1875709504662213,-1.1863505598839326,1.0117634293300704,-2.1010122972349388,-1.1048974069765,0.0,1.0,-2.1010122972349388,-1.1048974069765,0.0,1.0,-2.1010122972349388,-1.1048974069765,0.0,1.0,-2.1010122972349388,-1.1048974069765,0.0,1.0,-2.1010122972349388,-1.1048974069765,0.0,1.0,-1.0432388889975996,-0.548626937989594,0.0,1.0,-1.0432388889975996,-0.548626937989594,0.0,1.0,1.9395903856961771,-0.7979737453097546,-1.33742397273923,0.0,1.0,-0.7979737453097546,-1.33742397273923,0.0,1.0,-0.7979737453097546,-1.33742397273923,0.0,1.0,-0.7979737453097546,-1.33742397273923,0.0,1.0,-0.7979737453097546,-1.33742397273923,0.0,1.0,-0.7979737453097546,-1.33742397273923,0.0,1.0,-0.7979737453097546,-1.33742397273923,0.0,1.0
2026-07-02,CRWD,False,-3.621241627437577,-2.085670394284055,1.7680054070596807,-5.040882073673414,-1.583802762332414,0.0,1.0,-5.040882073673414,-1.583802762332414,0.0,1.0,-5.040882073673414,-1.583802762332414,0.0,1.0,-5.040882073673414,-1.583802762332414,0.0,1.0,-5.040882073673414,-1.583802762332414,0.0,1.0,-1.5911421604460352,-0.4999234880219234,0.0,1.0,-1.5911421604460352,-0.4999234880219234,0.0,1.0,3.2894391689837876,-3.665939417039321,-2.0574443120879304,0.0,1.0,-3.665939417039321,-2.0574443120879304,0.0,1.0,-3.665939417039321,-2.0574443120879304,0.0,1.0,-3.665939417039321,-2.0574443120879304,0.0,1.0,-3.665939417039321,-2.0574443120879304,0.0,1.0,-3.665939417039321,-2.0574443120879304,0.0,1.0,-3.665939417039321,-2.0574443120879304,0.0,1.0
2026-07-06,CRWD,False,-6.231564452394989,-1.147917461095731,5.743835404808673,-8.8577641080552,-1.096856127892865,0.0,1.0,-8.8577641080552,-1.096856127892865,0.0,1.0,-8.8577641080552,-1.096856127892865,0.0,1.0,-2.659231274154461,-0.3292923680241331,1.0,1.0,-8.8577641080552,-1.096856127892865,0.0,1.0,-2.917298064850149,-0.36124875536151985,0.0,1.0,-2.917298064850149,-0.36124875536151985,0.0,1.0,8.790771678599828,-7.534738922126827,-1.1175681319519226,0.0,1.0,-7.534738922126827,-1.1175681319519226,0.0,1.0,-7.534738922126827,-1.1175681319519226,0.0,1.0,-7.534738922126827,-1.1175681319519226,0.0,1.0,-7.534738922126827,-1.1175681319519226,0.0,1.0,-7.534738922126827,-1.1175681319519226,0.0,1.0,-7.534738922126827,-1.1175681319519226,0.0,1.0
2026-07-07,CRWD,False,-1.9161476537973288,-1.5547722848823138,1.2485661644173751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.327676705419035,-2.5014787491799626,0.0,1.0,-1.1011485617839156,-1.1833686871462143,1.0,1.0,-2.7317230654406055,-3.609506526136883,1.0,2.0,-2.327676705419035,-2.5014787491799626,0.0,1.0,-2.327676705419035,-2.5014787491799626,0.0,1.0,-2.327676705419035,-2.5014787491799626,0.0,1.0,-2.327676705419035,-2.5014787491799626,0.0,1.0
2026-07-08,CRWD,False,-0.10425056142786548,-0.034254894486114115,3.1408483376031304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3713665313342949,-1.5219506474973254,0.0,1.0,-1.2010655086190702,-1.3329495702005756,1.0,1.0,-2.498443710413989,-5.027683945200575,1.0,3.0,-2.6898872689096742,-2.98525272206307,1.0,1.0,-1.3713665313342949,-1.5219506474973254,0.0,1.0,-1.3713665313342949,-1.5219506474973254,0.0,1.0,-1.3713665313342949,-1.5219506474973254,0.0,1.0
2026-07-09,CRWD,False,-3.769779575250265,-0.6564678946875276,6.096253420579889,-2.0969430032937053,-0.510824232191446,0.0,1.0,-2.0969430032937053,-0.510824232191446,0.0,1.0,-2.0969430032937053,-0.510824232191446,0.0,1.0,-2.0969430032937053,-0.510824232191446,0.0,1.0,-2.0969430032937053,-0.510824232191446,0.0,1.0,-2.0969430032937053,-0.510824232191446,0.0,1.0,-2.0969430032937053,-0.510824232191446,0.0,1.0,4.283422459893038,-1.7695248768898386,-0.46756957878444466,0.0,1.0,-1.7695248768898386,-0.46756957878444466,0.0,1.0,-1.7695248768898386,-0.46756957878444466,0.0,1.0,-1.7695248768898386,-0.46756957878444466,0.0,1.0,-1.7695248768898386,-0.46756957878444466,0.0,1.0,-1.7695248768898386,-0.46756957878444466,0.0,1.0,-1.7695248768898386,-0.46756957878444466,0.0,1.0
2026-07-10,CRWD,False,1.9984821668281416,5.347170781471424,0.37537374746883234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.04329361132042,-4.273310245085696,0.0,1.0,-1.3754994584324498,-1.1654954838709624,1.0,1.0,-2.6371170574896907,-6.3705980552995225,1.0,3.0,-2.968426425669335,-2.5152227956989246,1.0,1.0,-5.236064496863236,-4.43664989247313,1.0,1.0,-5.236064496863236,-4.43664989247313,1.0,1.0,-5.04329361132042,-4.273310245085696,0.0,1.0
2026-07-13,CRWD,False,1.6022285820298077,0.43596999121129953,3.817681581275889,1.586012264167791,0.42976079252831306,0.0,1.0,1.586012264167791,0.42976079252831306,0.0,1.0,1.586012264167791,0.42976079252831306,0.0,1.0,1.586012264167791,0.42976079252831306,0.0,1.0,1.586012264167791,0.42976079252831306,0.0,1.0,1.586012264167791,0.42976079252831306,0.0,1.0,1.586012264167791,0.42976079252831306,0.0,1.0,3.8342541436463984,4.208695731279355,3.491121221785724,0.0,1.0,4.208695731279355,3.491121221785724,0.0,1.0,4.208695731279355,3.491121221785724,0.0,1.0,4.208695731279355,3.491121221785724,0.0,1.0,4.208695731279355,3.491121221785724,0.0,1.0,4.208695731279355,3.491121221785724,0.0,1.0,4.208695731279355,3.491121221785724,0.0,1.0
2026-07-14,CRWD,False,-9.40029643614394,-0.9318824665160149,11.226637949926266,-5.792582922492384,-0.8898706136252652,0.0,1.0,-5.792582922492384,-0.8898706136252652,0.0,1.0,-5.792582922492384,-0.8898706136252652,0.0,1.0,-5.792582922492384,-0.8898706136252652,0.0,1.0,-5.792582922492384,-0.8898706136252652,0.0,1.0,-5.792582922492384,-0.8898706136252652,0.0,1.0,-5.792582922492384,-0.8898706136252652,0.0,1.0,6.967169851155908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
