entry,roc,roc_net,strategy
2025-05-23,0.20158730158730162,0.145968253968254,GEV Bull Put Spread
2025-05-30,0.16366906474820145,0.13302158273381293,GEV Bull Put Spread
2025-06-06,0.13580246913580257,0.10485596707818938,GEV Bull Put Spread
2025-06-13,0.13036809815950914,0.07969325153374228,GEV Bull Put Spread
2025-06-20,0.15887850467289721,0.07937694704049846,GEV Bull Put Spread
2025-06-27,0.15895061728395063,0.1264814814814815,GEV Bull Put Spread
2025-07-11,0.12347188264058677,0.07085574572127136,GEV Bull Put Spread
2025-07-18,0.2107231920199501,0.17700748129675806,GEV Bull Put Spread
2025-07-25,0.14975247524752477,0.12866336633663372,GEV Bull Put Spread
2025-08-01,0.1382716049382716,0.07032098765432099,GEV Bull Put Spread
2025-08-08,0.22413793103448276,0.2031527093596059,GEV Bull Put Spread
2025-08-15,0.19565217391304351,0.17024154589371984,GEV Bull Put Spread
2025-08-22,0.16666666666666666,0.13822222222222225,GEV Bull Put Spread
2025-08-29,0.14314516129032256,0.12193548387096771,GEV Bull Put Spread
2025-09-05,0.148477157360406,0.07609137055837557,GEV Bull Put Spread
2025-09-12,0.31720430107526876,0.12537634408602144,GEV Bull Put Spread
2025-09-19,0.2558886509635974,0.17126338329764454,GEV Bull Put Spread
2025-09-26,0.28333333333333327,0.18159999999999998,GEV Bull Put Spread
2025-10-03,0.145083932853717,0.026330935251798537,GEV Bull Put Spread
2025-10-10,0.2471264367816092,0.07351724137931039,GEV Bull Put Spread
2025-10-17,0.15396825396825395,-0.18101587301587302,GEV Bull Put Spread
2025-10-24,0.23097112860892385,0.04325459317585298,GEV Bull Put Spread
2025-10-31,0.14012738853503182,-0.014394904458598704,GEV Bull Put Spread
2025-11-07,0.15445026178010468,-0.06680628272251303,GEV Bull Put Spread
2025-11-14,0.21218487394957977,0.0892436974789916,GEV Bull Put Spread
2025-11-21,0.20594479830148618,0.09656050955414007,GEV Bull Put Spread
2025-11-28,0.12732919254658384,0.06621118012422361,GEV Bull Put Spread
2025-12-05,0.125,-0.03128378378378377,GEV Bull Put Spread
2025-12-12,0.15833333333333335,0.07218518518518521,GEV Bull Put Spread
2025-12-19,0.17252396166134196,0.11654952076677323,GEV Bull Put Spread
2025-12-26,0.12654320987654322,0.0508641975308642,GEV Bull Put Spread
2026-01-02,0.12171837708830552,-0.0967064439140811,GEV Bull Put Spread
2026-01-09,0.1574803149606299,0.03800524934383202,GEV Bull Put Spread
2026-01-16,0.2094594594594595,0.008054054054054103,GEV Bull Put Spread
2026-01-23,0.124223602484472,0.04240165631469975,GEV Bull Put Spread
2026-01-30,0.1884920634920635,0.06047619047619047,GEV Bull Put Spread
2026-02-06,0.19718309859154928,0.14345070422535214,GEV Bull Put Spread
2026-02-13,0.1710526315789474,0.0009022556390977999,GEV Bull Put Spread
2024-02-23,0.10975609756097561,0.04829268292682926,CLS Bull Put Spread
2024-04-26,0.15853658536585363,0.09707317073170729,CLS Bull Put Spread
2024-05-31,0.2236842105263158,0.15736842105263157,CLS Bull Put Spread
2024-06-28,0.10714285714285716,0.04714285714285716,CLS Bull Put Spread
2024-07-26,0.28571428571428564,0.1898412698412698,CLS Bull Put Spread
2024-08-02,0.22580645161290314,-0.03354838709677421,CLS Bull Put Spread
2024-08-09,0.09333333333333337,-0.08693333333333332,CLS Bull Put Spread
2024-08-16,-1.0,-1.1218181818181818,CLS Bull Put Spread
2024-08-23,-1.0,-1.0414432989690723,CLS Bull Put Spread
2024-08-30,0.2461538461538461,0.15323076923076917,CLS Bull Put Spread
2024-09-06,0.234375,0.12437500000000001,CLS Bull Put Spread
2024-09-13,0.24242424242424243,0.16606060606060608,CLS Bull Put Spread
2024-09-20,0.6363636363636364,0.56,CLS Bull Put Spread
2024-09-27,0.18749999999999997,0.12449999999999997,CLS Bull Put Spread
2024-10-04,0.13684210526315796,0.07326315789473688,CLS Bull Put Spread
2024-10-11,0.67741935483871,0.5316129032258068,CLS Bull Put Spread
2024-10-18,0.2926829268292683,0.21105691056910572,CLS Bull Put Spread
2024-10-25,0.14285714285714288,0.046984126984127045,CLS Bull Put Spread
2024-11-01,0.2403100775193798,0.1934883720930232,CLS Bull Put Spread
2024-11-08,0.2736842105263158,0.2101052631578947,CLS Bull Put Spread
2024-11-15,0.3387096774193548,0.26580645161290317,CLS Bull Put Spread
2024-11-22,0.14583333333333334,0.051666666666666645,CLS Bull Put Spread
2024-11-29,0.14583333333333337,0.07250000000000002,CLS Bull Put Spread
2024-12-06,0.16463414634146348,0.09731707317073175,CLS Bull Put Spread
2024-12-13,0.37579617834394907,0.31184713375796175,CLS Bull Put Spread
2024-12-20,0.1392405063291139,0.06936708860759488,CLS Bull Put Spread
2024-12-27,0.17391304347826084,0.1363975155279503,CLS Bull Put Spread
2025-01-03,0.24844720496894404,0.19850931677018632,CLS Bull Put Spread
2025-01-10,0.2972972972972973,0.27016216216216216,CLS Bull Put Spread
2025-01-17,0.33488372093023255,0.28818604651162794,CLS Bull Put Spread
2025-01-24,0.31455399061032874,0.28159624413145556,CLS Bull Put Spread
2025-01-31,0.17222222222222225,0.1108888888888889,CLS Bull Put Spread
2025-02-07,-1.0000000000000002,-1.0369585253456222,CLS Bull Put Spread
2025-02-14,-1.0000000000000007,-1.0325405405405412,CLS Bull Put Spread
2025-02-21,-1.0,-1.041953488372093,CLS Bull Put Spread
2025-02-28,0.31441048034934493,0.2793013100436681,CLS Bull Put Spread
2025-03-07,0.1566265060240964,0.08417670682730923,CLS Bull Put Spread
2025-03-14,0.15454545454545454,0.11345454545454543,CLS Bull Put Spread
2025-03-21,-0.9914438502673799,-1.0129411764705885,CLS Bull Put Spread
2025-03-28,0.17499999999999993,0.13099999999999995,CLS Bull Put Spread
2025-04-11,0.1011904761904762,-0.06857142857142852,CLS Bull Put Spread
2025-04-25,0.16489361702127664,0.11680851063829789,CLS Bull Put Spread
2025-05-02,0.20886075949367086,0.1516455696202531,CLS Bull Put Spread
2025-05-09,0.2641509433962264,0.21358490566037738,CLS Bull Put Spread
2025-05-16,0.1413612565445026,0.0887958115183246,CLS Bull Put Spread
2025-05-23,0.26760563380281693,0.10535211267605635,CLS Bull Put Spread
2025-05-30,0.15384615384615385,0.10871794871794868,CLS Bull Put Spread
2025-06-06,0.14814814814814817,0.08444444444444446,CLS Bull Put Spread
2025-06-13,0.11688311688311688,0.038787878787878795,CLS Bull Put Spread
2025-06-20,0.2645502645502646,0.19026455026455028,CLS Bull Put Spread
2025-06-27,0.1621621621621622,0.09441441441441442,CLS Bull Put Spread
2025-07-11,0.1901140684410646,0.030266159695817457,CLS Bull Put Spread
2025-07-18,0.15602836879432627,0.045957446808510646,CLS Bull Put Spread
2025-07-25,0.17647058823529413,0.14056265984654728,CLS Bull Put Spread
2025-08-01,0.2211538461538461,0.16012820512820503,CLS Bull Put Spread
2025-08-08,0.14551083591331274,0.0648916408668731,CLS Bull Put Spread
2025-08-15,0.14376996805111822,0.0989137380191693,CLS Bull Put Spread
2025-08-22,0.3733766233766234,0.2855844155844156,CLS Bull Put Spread
2025-08-29,0.15833333333333333,0.09566666666666657,CLS Bull Put Spread
2025-09-05,0.1377245508982035,0.032814371257484945,CLS Bull Put Spread
2025-09-12,0.15533980582524273,0.07754045307443368,CLS Bull Put Spread
2025-09-19,0.2621359223300971,0.17139158576051777,CLS Bull Put Spread
2025-09-26,0.18087855297157623,0.12392764857881136,CLS Bull Put Spread
2025-10-03,0.191304347826087,0.12817391304347828,CLS Bull Put Spread
2025-10-10,0.2214765100671141,0.028993288590604058,CLS Bull Put Spread
2025-10-17,0.2793696275071632,0.16613180515759304,CLS Bull Put Spread
2025-10-24,0.20789473684210524,0.08021052631578947,CLS Bull Put Spread
2025-10-31,-0.9710610932475883,-1.0024437299035367,CLS Bull Put Spread
2025-11-07,0.19333333333333344,0.097688888888889,CLS Bull Put Spread
2025-11-14,0.23717948717948714,-0.012905982905983023,CLS Bull Put Spread
2025-11-21,0.2316666666666666,0.12993333333333326,CLS Bull Put Spread
2025-11-28,0.19774919614147907,0.1285530546623794,CLS Bull Put Spread
2025-12-05,0.24433656957928807,0.16822006472491915,CLS Bull Put Spread
2025-12-12,0.19347826086956527,0.04339130434782609,CLS Bull Put Spread
2025-12-19,0.22916666666666674,0.1166111111111112,CLS Bull Put Spread
2025-12-26,0.2307692307692308,0.17782051282051284,CLS Bull Put Spread
2026-01-02,0.2438478747203579,0.08715883668903798,CLS Bull Put Spread
2026-01-09,0.1548387096774193,0.10154838709677418,CLS Bull Put Spread
2026-01-16,0.21243523316062174,0.0970984455958549,CLS Bull Put Spread
2026-01-23,0.18493150684931503,0.08213698630136984,CLS Bull Put Spread
2026-01-30,0.2376237623762377,0.14679867986798684,CLS Bull Put Spread
2026-02-13,0.18478260869565205,0.07817391304347815,CLS Bull Put Spread
2018-01-05,0.2518518518518518,0.1318518518518518,XOP Bull Put Spread
2018-01-12,-1.0,-1.032857142857143,XOP Bull Put Spread
2018-01-19,-1.0,-1.0319444444444443,XOP Bull Put Spread
2018-01-26,-1.0,-1.032283464566929,XOP Bull Put Spread
2018-02-02,0.44852941176470595,0.30735294117647066,XOP Bull Put Spread
2018-02-16,0.27112676056338025,0.2246478873239436,XOP Bull Put Spread
2018-02-23,0.19863013698630136,0.14931506849315065,XOP Bull Put Spread
2018-03-02,0.2681159420289854,0.1869565217391303,XOP Bull Put Spread
2018-03-09,0.2291666666666667,0.10972222222222228,XOP Bull Put Spread
2018-03-16,0.18120805369127516,0.12617449664429528,XOP Bull Put Spread
2018-03-23,0.2137931034482759,0.14344827586206899,XOP Bull Put Spread
2018-04-06,0.2046511627906977,0.11999999999999998,XOP Bull Put Spread
2018-04-13,0.2210526315789473,0.18526315789473677,XOP Bull Put Spread
2018-04-20,0.20833333333333337,0.14444444444444451,XOP Bull Put Spread
2018-04-27,0.28214285714285703,0.24928571428571417,XOP Bull Put Spread
2018-05-04,0.23333333333333342,0.16095238095238115,XOP Bull Put Spread
2018-05-11,0.2307692307692307,0.16730769230769235,XOP Bull Put Spread
2018-05-18,0.24452554744525537,0.21094890510948894,XOP Bull Put Spread
2018-05-25,0.23741007194244593,0.17841726618705023,XOP Bull Put Spread
2018-06-01,0.22743682310469324,0.19061371841155242,XOP Bull Put Spread
2018-06-08,0.2857142857142858,0.21333333333333335,XOP Bull Put Spread
2018-06-15,0.20774647887323944,0.18239436619718308,XOP Bull Put Spread
2018-06-22,0.20979020979020982,0.18461538461538463,XOP Bull Put Spread
2018-06-29,0.21527777777777762,0.16527777777777763,XOP Bull Put Spread
2018-07-06,0.41706161137440767,0.3497630331753555,XOP Bull Put Spread
2018-07-13,0.2167832167832166,0.11748251748251728,XOP Bull Put Spread
2018-07-20,0.3146853146853145,0.2895104895104894,XOP Bull Put Spread
2018-07-27,0.3055555555555556,0.2805555555555556,XOP Bull Put Spread
2018-08-03,0.3055555555555556,0.27361111111111114,XOP Bull Put Spread
2018-08-10,0.22302158273381287,0.12086330935251793,XOP Bull Put Spread
2018-08-17,0.2167832167832166,0.1594405594405593,XOP Bull Put Spread
2018-08-24,0.24305555555555555,0.21805555555555556,XOP Bull Put Spread
2018-08-31,0.23404255319148942,0.17588652482269518,XOP Bull Put Spread
2018-09-07,0.2499999999999999,0.15571428571428556,XOP Bull Put Spread
2018-09-14,0.2083333333333333,0.17638888888888887,XOP Bull Put Spread
2018-09-21,-1.0,-1.0253521126760563,XOP Bull Put Spread
2018-09-28,-1.0,-1.0257142857142856,XOP Bull Put Spread
2018-10-05,-1.0,-1.0330232558139534,XOP Bull Put Spread
2018-10-12,-1.0,-1.042325581395349,XOP Bull Put Spread
2018-10-19,-1.0,-1.0290780141843971,XOP Bull Put Spread
2018-10-26,0.2230215827338128,0.14964028776978403,XOP Bull Put Spread
2018-11-02,-1.0,-1.016546762589928,XOP Bull Put Spread
2018-11-09,-1.0,-1.0401869158878505,XOP Bull Put Spread
2018-11-16,-1.0,-1.0338235294117646,XOP Bull Put Spread
2018-11-23,0.4184397163120568,0.3858156028368796,XOP Bull Put Spread
2018-11-30,0.45652173913043487,0.40434782608695663,XOP Bull Put Spread
2018-12-07,-0.009433962264151004,-0.08773584905660385,XOP Bull Put Spread
2018-12-14,0.24354243542435414,0.20590405904059028,XOP Bull Put Spread
2018-12-21,0.36363636363636337,0.27878787878787853,XOP Bull Put Spread
2018-12-28,0.28571428571428586,0.20902255639097758,XOP Bull Put Spread
2019-01-04,0.2415458937198069,0.1729468599033818,XOP Bull Put Spread
2019-01-11,0.23188405797101438,0.17971014492753612,XOP Bull Put Spread
2019-01-18,0.19999999999999984,0.14344827586206887,XOP Bull Put Spread
2019-01-25,0.20270270270270271,0.14054054054054055,XOP Bull Put Spread
2019-02-01,0.33802816901408433,0.20281690140845066,XOP Bull Put Spread
2019-02-08,0.22916666666666657,0.12361111111111114,XOP Bull Put Spread
2019-02-15,0.3629629629629629,0.28740740740740744,XOP Bull Put Spread
2019-02-22,0.1917808219178082,0.12876712328767118,XOP Bull Put Spread
2019-03-01,0.1917808219178082,0.1424657534246575,XOP Bull Put Spread
2019-03-08,0.2428571428571429,0.13428571428571437,XOP Bull Put Spread
2019-03-15,0.26470588235294107,0.21176470588235283,XOP Bull Put Spread
2019-03-22,0.21985815602836867,0.16170212765957434,XOP Bull Put Spread
2019-03-29,0.24999999999999994,0.1970588235294117,XOP Bull Put Spread
2019-04-05,0.18493150684931506,0.08082191780821912,XOP Bull Put Spread
2019-04-12,-1.0,-1.0286384976525822,XOP Bull Put Spread
2019-04-26,-1.0,-1.0294964028776978,XOP Bull Put Spread
2019-05-03,-0.9999999999999998,-1.0272727272727271,XOP Bull Put Spread
2019-05-10,-0.9999999999999998,-1.047142857142857,XOP Bull Put Spread
2019-05-17,-1.0,-1.032394366197183,XOP Bull Put Spread
