entry,expiry,dte,spot,strike,credit,settle,iv30,rv30,ivp,ff,ret_gross,ret,fly_ret,log_ivrv
2018-09-14,2018-10-12,28,183.99,184.0,5.605,9.68,0.137486110879359,0.10162449066817789,0.26704545454545453,-0.21390277537740418,-0.7270294380017852,-0.7315789473684221,-1.0262857142857142,0.3022383442379451
2018-09-21,2018-10-19,28,183.71,184.0,5.695,10.98,0.13990665099106148,0.124597566297094,0.46408839779005523,-0.20620971227878016,-0.9280070237050025,-0.932484635645301,-1.0221153846153845,0.1158863475417434
2018-09-28,2018-10-26,28,185.79,186.0,5.815,19.34,0.14125532018623588,0.11175124916347869,0.25268817204301075,-0.18500170282091502,-2.3258813413585564,-2.330266552020637,-1.024433249370277,0.234293622724659
2018-10-05,2018-11-02,28,180.15,180.0,7.925,10.62,0.19853744746856467,0.12565638624606087,0.8481675392670157,0.06617383533634585,-0.34006309148265046,-0.34517350157728766,-0.8291338582677165,0.4574266461962352
2018-10-12,2018-11-09,28,174.32,174.5,8.97,2.98,0.23223231709790287,0.22099948923951301,0.9591836734693877,0.2070196981508368,0.6677814938684515,0.6613154960981059,1.1121428571428602,0.049577847052674005
2018-10-19,2018-11-16,28,173.02,173.0,9.33,5.5,0.243367603560311,0.24948944910864743,0.8905472636815921,0.1718877063656887,0.4105037513397642,0.407502679528403,0.3578740157480314,-0.024843554048696263
2018-10-26,2018-11-23,28,166.66,166.5,10.725,7.29,0.2904312559556105,0.32813376169406805,1.0,0.2617332720885865,0.3202797202797211,0.314172494172495,0.02019704433497862,-0.12205442743510851
2018-11-02,2018-11-30,28,169.38,169.5,9.275,0.13,0.2471321339861945,0.3571018523409019,0.943127962085308,0.11182672228226087,0.985983827493262,0.981617250673855,2.1370994940978085,-0.3680978927638995
2018-11-09,2018-12-07,28,171.52,171.5,8.315,10.12,0.21878871375885456,0.3431257080464555,0.8009259259259259,0.06897945257306184,-0.21707757065544234,-0.22134696331930281,-1.0231939163498098,-0.4499903890225889
2018-11-16,2018-12-14,28,167.5,167.5,8.6,6.42,0.2317186925852046,0.32415170311456354,0.8054298642533937,0.03720792651554343,0.25348837209302466,0.24906976744186185,-0.19439999999999508,-0.3356875217068501
2018-11-23,2018-12-21,28,159.21,159.0,9.425,11.43,0.267170464853795,0.3097564771327981,0.9644444444444444,0.11703335956700975,-0.2127320954907168,-0.21755968169761336,-0.8534804753820034,-0.14789953130482042
2018-11-30,2018-12-31,31,169.37,169.0,8.945,14.74,0.2265267299314905,0.2796639106729446,0.8652173913043478,0.026555821581932593,-0.6478479597540535,-0.6518166573504761,-1.0227611940298507,-0.21072561228151956
2018-12-07,2019-01-04,28,161.38,161.5,9.325,5.27,0.2607813678244638,0.32912056617583907,0.7008547008547008,0.04204580179901496,0.43485254691688896,0.42729222520107124,0.4960072595281266,-0.23274176106541042
2018-12-14,2019-01-11,28,161.08,161.0,9.245,0.31,0.25902562132867774,0.3023821930895386,0.9832635983263598,-0.019946504353127576,0.9664683612763654,0.961546782044348,2.176752767527675,-0.15476477642982872
2018-12-21,2019-01-18,28,147.57,148.0,10.61,17.25,0.32448508275545307,0.31017033420538925,0.9918032786885246,0.08239429916141554,-0.6258246936852028,-0.6289349670122526,-1.02022792022792,0.04511795339337466
2018-12-28,2019-01-25,28,152.97,153.0,10.98,12.15,0.3239466573230494,0.38100540300711067,0.9838709677419355,0.06633356426760402,-0.10655737704918081,-0.11320582877959973,-1.037837837837838,-0.16223469180097416
2019-01-04,2019-02-01,28,156.23,156.0,9.39,11.45,0.27125552269040165,0.4023845807743188,0.9362549800796812,0.026579025754214062,-0.21938232161874205,-0.22502662406815632,-1.0326352530541012,-0.39434703509974844
2019-01-11,2019-02-08,28,160.69,160.5,8.335,8.06,0.23409610242013115,0.3684753630421693,0.7649402390438247,-0.005363554721229542,0.03299340131973588,0.028734253149369955,-0.8550387596899233,-0.4536421268291542
2019-01-18,2019-02-15,28,165.25,165.0,7.43,6.94,0.20291996333223217,0.35618199663325045,0.649402390438247,-0.022639120650496038,0.06594885598923311,0.06218034993270551,-0.9944309927360763,-0.5626301947203161
2019-01-25,2019-02-22,28,165.15,165.0,7.17,7.89,0.19593770062981228,0.3012470541669302,0.5776892430278885,-0.06902349948098836,-0.10041841004183912,-0.10432357043235517,-1.02541567695962,-0.4301339512833452
2019-02-01,2019-03-01,28,167.45,167.5,6.685,6.89,0.18017465091184842,0.255885190037904,0.47808764940239046,-0.10436665867822222,-0.03066566940912279,-0.03522812266267551,-1.0272264631043257,-0.35080220415581664
2019-02-08,2019-03-08,28,168.56,168.5,6.75,2.67,0.1807285148647276,0.18312236923432904,0.601593625498008,-0.0570850631672947,0.6044444444444463,0.6002962962962981,0.813135593220344,-0.013158626323762523
2019-02-15,2019-03-15,28,171.94,172.0,6.17,6.35,0.1619517596859737,0.1728556225750583,0.398406374501992,-0.08447047109300522,-0.029173419773094716,-0.032901134521879156,-1.0250000000000001,-0.06515818330548408
2019-02-22,2019-03-22,28,172.89,173.0,5.875,5.56,0.15336117461575108,0.15202465944697469,0.4103585657370518,-0.06189074601650254,0.05361702127659536,0.047574468085106,-0.8058524173028001,0.008753017021854662
2019-03-01,2019-03-29,28,174.39,174.0,5.57,5.66,0.1441488052138426,0.10734899534766387,0.13545816733067728,-0.07503887576538262,-0.016157989228006518,-0.02208258527827582,-0.8587064676616898,0.29476096993854156
2019-03-08,2019-04-05,28,171.17,171.0,6.75,13.66,0.177972766639005,0.09714972406286779,0.5776892430278885,-0.015517430286864925,-1.0237037037037031,-1.0293333333333328,-0.8184100418410042,0.605377206677896
2019-03-15,2019-04-12,28,178.35,178.5,5.55,7.33,0.14044209491040013,0.10410535552094152,0.19123505976095617,-0.16147450843757902,-0.320720720720723,-0.32666666666666894,-1.032,0.29939184772937477
2019-03-22,2019-04-18,27,178.56,178.5,7.37,8.89,0.18969586916675465,0.14172050740839762,0.5219123505976095,0.03692348549279251,-0.20624151967435364,-0.21139755766621252,-1.0252699784017278,0.29156524074442874
2019-03-29,2019-04-26,28,179.66,179.5,6.175,11.15,0.15511828558888652,0.14459499647936586,0.3187250996015936,-0.100103741177697,-0.8056680161943329,-0.811417004048584,-1.0333333333333332,0.07025125208099867
2019-04-05,2019-05-03,28,184.66,184.5,6.3,6.61,0.15397320427393724,0.13629051552408333,0.24701195219123506,-0.03627956814007305,-0.049206349206351405,-0.05365079365079585,-1.0244019138755982,0.12198983806820515
2019-04-12,2019-05-10,28,185.83,186.0,5.735,1.0,0.13928200980203514,0.12160184130384401,0.0796812749003984,-0.08341623356631553,0.8256320836965998,0.8203138622493461,1.6705705705705705,0.13574861357699328
2019-04-26,2019-05-24,28,190.65,190.5,5.915,12.34,0.14002170735516123,0.068584340452055,0.12749003984063745,-0.08428193773831438,-1.086221470836856,-1.091377852916315,-1.0297709923664122,0.7137332277469014
2019-05-03,2019-05-31,28,191.11,191.0,5.955,17.05,0.14062928959869067,0.08622183270234057,0.11155378486055777,-0.1244500116515311,-1.863140218303948,-1.8674223341729657,-1.0267015706806284,0.48920385109706266
2019-05-10,2019-06-07,28,185.0,185.0,7.335,3.96,0.17893933513126317,0.11502654334417715,0.6175298804780877,0.024380065029062335,0.46012269938650197,0.4518745739604625,0.4887688984881179,0.44188392509778357
2019-05-17,2019-06-14,28,183.04,183.0,7.375,0.36,0.1818416850263766,0.18606176041228117,0.549800796812749,-0.006056566060019294,0.9511864406779642,0.9470508474576252,2.1127472527472464,-0.02294221779126191
2019-05-24,2019-06-21,28,178.16,178.0,7.98,10.57,0.20214831092773533,0.19501332806231353,0.6932270916334662,-0.008690489289284975,-0.324561403508771,-0.3274436090225555,-1.0190371991247265,0.035933735247032896
2019-05-31,2019-06-28,28,173.95,174.0,8.73,12.74,0.22649949611291006,0.20046561666849563,0.7928286852589641,0.04800863535314036,-0.45933562428407887,-0.463688430698741,-1.0244444444444445,0.12209997615034182
2019-06-07,2019-07-05,28,181.04,181.0,7.535,10.05,0.1878391633838109,0.23897284430694682,0.6254980079681275,0.012576150647724235,-0.33377571333775863,-0.3384870603848721,-1.0252699784017278,-0.24076384057619196
2019-06-14,2019-07-12,28,182.64,182.5,7.55,11.03,0.1865642741156605,0.20056444506406357,0.5657370517928287,-0.018639489501764632,-0.4609271523178808,-0.4652980132450331,-1.0243478260869565,-0.07235980382823341
2019-06-21,2019-07-19,28,188.57,189.0,7.18,2.01,0.17184198184228444,0.1890368178942587,0.4541832669322709,-0.05521919741204573,0.7200557103064079,0.7161559888579401,1.2348416289592794,-0.09536645543990475
2019-06-28,2019-07-26,28,186.74,186.5,8.02,8.79,0.1938270756283046,0.18703909305113356,0.649402390438247,0.08813629064079377,-0.09600997506234321,-0.10074812967580955,-1.0256565656565657,0.035648750067359805
2019-07-05,2019-08-02,28,191.05,191.0,6.485,3.65,0.15319351036622653,0.1271958293847812,0.22310756972111553,-0.004368304572154712,0.43716268311487955,0.433230531996915,0.37665847665847313,0.18597403336249427
2019-07-12,2019-08-09,28,193.53,193.5,6.31,7.01,0.14714939884364867,0.11417813138297796,0.20717131474103587,-0.051614513606887874,-0.11093502377178928,-0.11458003169571955,-1.023040380047506,0.25368860447572095
2019-07-19,2019-08-16,28,191.01,191.0,6.735,5.52,0.15913251442395362,0.11161049846077158,0.20318725099601595,-0.06899372983382057,0.1804008908685954,0.17735708982924872,-0.3429223744292283,0.35472216141344254
2019-07-26,2019-08-23,28,195.29,195.5,5.91,13.43,0.13657930707546959,0.10204447714492373,0.043824701195219126,-0.1434703899721454,-1.272419627749578,-1.2771573604060924,-1.023832923832924,0.2914966814409722
2019-08-02,2019-08-30,28,187.35,187.5,8.42,0.03,0.20283169672950352,0.119021010973539,0.6414342629482072,0.0526821393178864,0.9964370546318289,0.9913301662707839,2.24816247582205,0.5330765146855289
2019-08-09,2019-09-06,28,186.49,186.5,8.25,5.09,0.19965299487108829,0.1941483827583367,0.4820717131474104,-0.010861165051047717,0.3830303030303026,0.3790303030303026,0.2330882352941161,0.027958107716865056
2019-08-16,2019-09-13,28,185.48,185.5,8.29,7.04,0.20171345719998676,0.24223357412939872,0.6175298804780877,-0.04644097340023923,0.1507840772014484,0.147406513872136,-0.4516569200779698,-0.18305428139664956
2019-08-23,2019-09-20,28,182.07,182.0,9.41,8.8,0.23325376406818032,0.2676086348565428,0.7450199203187251,0.07896952633351222,0.06482465462274058,0.06184909670563112,-0.7592178770949763,-0.13739861842689804
2019-08-30,2019-09-30,31,187.47,187.0,8.77,1.81,0.20065196274925637,0.2742299968969159,0.6932270916334662,-0.03734523381777747,0.7936145952109461,0.7898517673888252,1.5736462093862804,-0.3123952803982001
2019-09-06,2019-10-04,28,191.59,191.5,6.91,2.69,0.16277310181833932,0.24592571977488156,0.3147410358565737,-0.13446773811598206,0.6107091172214185,0.6066570188133145,0.9098654708520185,-0.4126723205293423
2019-09-13,2019-10-11,28,192.54,192.5,6.795,1.39,0.15927437998356606,0.1877205723163078,0.30677290836653387,-0.12433458440489266,0.7954378219278901,0.7909492273730705,1.4317286652078833,-0.16432616444470277
2019-09-20,2019-10-18,28,190.8,191.0,7.23,0.69,0.17101624109502062,0.1752115163012683,0.42231075697211157,-0.1368437764545416,0.9045643153526974,0.901383125864454,1.9214452214452231,-0.024235379498714665
2019-09-27,2019-10-25,28,187.03,187.0,8.365,8.64,0.20185155573356728,0.14314889333830508,0.6294820717131474,-0.020360157797719873,-0.03287507471607724,-0.036521219366406,-1.0217898832684824,0.34364725391338563
2019-10-04,2019-11-01,28,188.81,189.0,7.915,9.87,0.18919225626013375,0.13948854380943768,0.46215139442231074,-0.02364944743299537,-0.2469993682880612,-0.2508528111181307,-1.0241237113402062,0.30478125226323954
2019-10-11,2019-11-08,28,191.11,191.0,7.885,10.23,0.18620687632001276,0.15820557055920692,0.2589641434262948,0.02324188679041163,-0.29740012682308054,-0.3050729232720342,-1.0380753138075314,0.1629630270689587
2019-10-18,2019-11-15,28,191.69,192.0,6.935,10.91,0.16327678397329448,0.16641335599962664,0.18326693227091634,-0.1284506291227182,-0.5731795241528472,-0.5761355443403021,-1.0189814814814815,-0.019027967670208357
2019-10-25,2019-11-22,28,195.64,196.0,6.08,5.83,0.14025661545456794,0.159508119827791,0.08764940239043825,-0.13277261728348735,0.041118421052629535,0.03651315789473478,-0.9392857142857207,-0.12862111663344955
2019-11-01,2019-11-29,28,198.87,199.0,5.825,6.1,0.1321916689012261,0.1322612962242308,0.12350597609561753,-0.1805623600518707,-0.0472103004291837,-0.051587982832617174,-1.0239506172839505,-0.0005265762445169839
2019-11-08,2019-12-06,28,201.23,201.0,5.95,4.0,0.13344480398903114,0.10455149254154333,0.08366533864541832,-0.16076056083960216,0.3277310924369748,0.3230252100840336,-0.01065989847715723,0.2440082374428707
2019-11-15,2019-12-13,28,202.91,203.0,5.715,4.19,0.12711307164526167,0.09301305242878852,0.055776892430278883,-0.17364271462704126,0.2668416447944011,0.26150481189851305,-0.19610983981693278,0.31233718626528173
2019-11-22,2019-12-20,28,201.83,202.0,6.205,9.71,0.13875016082771424,0.07376379546418893,0.199203187250996,-0.14214756687901492,-0.5648670427074952,-0.5681708299758272,-1.0204244031830239,0.631806876876065
2019-11-29,2019-12-27,28,205.1,205.0,6.025,8.61,0.13257719324284875,0.07057717592213955,0.07171314741035857,-0.17498877269139393,-0.42904564315352917,-0.43410788381742954,-1.0277922077922077,0.6304582612895768
2019-12-06,2020-01-03,28,205.0,205.0,6.23,9.18,0.13715499074303783,0.0888108329200724,0.17131474103585656,-0.18743546426393332,-0.47351524879614865,-0.47881219903691913,-1.0318801089918257,0.4346029707601232
2019-12-13,2020-01-10,28,207.19,207.0,5.7,11.43,0.12416051200376918,0.09393434029565621,0.00796812749003984,-0.23105999483217468,-1.0052631578947382,-1.011052631578949,-1.0341107871720117,0.27897914946114083
2019-12-20,2020-01-17,28,211.71,212.0,5.435,11.38,0.11586055534424466,0.09370388409010269,0.01593625498007968,-0.24875769928032382,-1.093836246550137,-1.097608095676172,-1.0238390092879257,0.21224771810468882
2019-12-27,2020-01-24,28,213.61,214.0,6.335,8.7,0.13384509761095686,0.08987520943855398,0.16733067729083664,-0.19002749024838797,-0.3733228097868964,-0.3781373322809769,-0.8056277056277057,0.39826099693339795
2020-01-03,2020-01-31,28,214.18,214.0,7.49,5.07,0.15782664806502847,0.0951058336433884,0.24302788844621515,-0.043726838388815296,0.3230974632843801,0.31869158878504766,-0.05717884130982039,0.5065069566846302
2020-01-10,2020-02-07,28,218.43,218.0,7.27,11.2,0.15021024506191555,0.09278419799098533,0.3107569721115538,-0.04195033929039899,-0.5405777166437399,-0.5444291609353493,-1.0242857142857142,0.48175960144741986
2020-01-17,2020-02-14,28,223.38,223.0,6.895,11.64,0.13930522737889034,0.09902333809927465,0.19123505976095617,-0.12970551352935478,-0.6881798404641025,-0.6918781725888307,-1.0200873362445413,0.3413118454033986
2020-01-24,2020-02-21,28,222.7,222.5,8.22,7.77,0.1665823675013518,0.10594262399095626,0.5617529880478087,-0.017693971643161697,0.054744525547444085,0.050729927007298094,-0.7522058823529448,0.4525922223434603
2020-01-31,2020-02-28,28,219.07,219.0,9.64,13.2,0.1985964839301285,0.1498296480779579,0.896414342629482,0.04585370719033149,-0.3692946058091274,-0.3753112033195008,-1.0314194577352471,0.28177607793167336
2020-02-07,2020-03-06,28,229.2,229.0,8.815,20.98,0.1735741842636227,0.16148065656941402,0.5896414342629482,0.033302456708064275,-1.380034032898467,-1.3834940442427666,-1.0193103448275862,0.07221972108395451
2020-02-14,2020-03-13,28,234.64,235.0,7.995,42.66,0.15377787231658893,0.16026765031392878,0.5378486055776892,-0.04905259898158032,-4.335834896810506,-4.339649781113195,-1.019172932330827,-0.04133605848345214
2020-02-21,2020-03-20,28,230.27,230.0,10.495,59.3,0.20569442049282316,0.18188302042437343,0.900398406374502,0.11991751176996533,-4.650309671272034,-4.65273939971415,-1.0148211243611585,0.12302793629635872
2020-02-28,2020-03-27,28,205.8,206.0,19.605,20.7,0.4299311434460341,0.28873175177085963,1.0,0.5624865742900724,-0.0558530986993108,-0.06761030349400604,-0.838,0.3981270018357247
2020-03-06,2020-04-03,28,208.02,208.0,19.175,24.63,0.41601377401592504,0.3882746677780019,0.9960159362549801,0.13941517895729155,-0.2844850065189045,-0.2975488917861796,-1.0822537710736468,0.06900537450843487
2020-03-13,2020-04-09,27,192.34,192.5,21.865,8.36,0.5224616686257048,0.6737654487472934,1.0,0.23441657763145707,0.6176537845872393,0.5965927281042757,0.9854632587859409,-0.25433043178940895
2020-03-20,2020-04-17,28,170.7,171.0,22.9,44.29,0.6054515436327151,0.847954355396151,0.9800796812749004,0.1367319260551233,-0.9340611353711789,-0.9420524017467247,-1.0416905444126074,-0.33685227539964846
2020-03-27,2020-04-24,28,185.3,185.0,23.835,28.84,0.5805199731586735,0.9085826110552854,0.952191235059761,0.3264914285172883,-0.20998531571218806,-0.21797776379274186,-1.0437278525868179,-0.44796160760290016
2020-04-03,2020-05-01,28,183.37,183.0,17.505,29.74,0.4308352803300363,0.8887196524150057,0.9282868525896414,0.09539204023514754,-0.698943159097401,-0.704113110539846,-1.0249116607773852,-0.7240559973204147
2020-04-17,2020-05-15,28,215.29,215.0,16.565,8.27,0.3472522049209345,0.5116525627080454,0.8804780876494024,0.07026052938079563,0.50075460307878,0.49861153033504324,0.592561983471073,-0.3875944749546845
