date,sym,gshare,close_close_judged,close_resting,close_ideal,nextopen_close_judged,overnight_R,terc,gap_through,blow,open_minus_close,resting_minus_cj,month
2020-04-15,AMZN,0.5121756514018054,10.0,10.0,10.0,8.455439830552006,0.6113588782316568,high,False,0.0,-1.544560169447994,0.0,2020-04
2020-04-15,NFLX,0.4003264257238308,-1.5806886971894905,-1.0,-1.0,-1.3402013233519368,0.706897232109737,high,False,0.0,0.2404873738375537,0.5806886971894905,2020-04
2020-04-16,AKAM,0.39197079920262484,-1.441228815663854,-1.0,-1.0,-1.3708197770547763,0.18987401148962235,high,False,0.0,0.07040903860907766,0.44122881566385397,2020-04
2020-04-16,INCY,0.31148267495795573,-0.19621777124460035,-0.19621777124460035,-0.19621777124460035,-0.4687498882413177,0.5130015240740574,low,False,0.0,-0.2725321169967173,0.0,2020-04
2020-04-16,MRVL,0.46630505170991177,-0.38709307954997346,-0.38709307954997346,-0.38709307954997346,-0.6122412763671798,0.5806399265704352,high,False,0.0,-0.22514819681720638,0.0,2020-04
2020-04-16,TTWO,0.4049465631942936,-1.5774993896484375,-1.0,-1.0,-1.7310110384656243,-0.20999908447265625,high,False,0.0,-0.15351164881718682,0.5774993896484375,2020-04
2020-04-17,INCY,0.3095539990644595,-1.0520845750979504,-1.0,-1.0,-1.0549463217509045,-0.0520825882745631,low,False,0.0,-0.0028617466529541336,0.05208457509795039,2020-04
2020-04-17,REGN,0.2500099333269991,-1.355147088689435,-1.0,-1.0,-1.3819416495584294,-0.07015354544332154,low,False,0.0,-0.026794560868994344,0.355147088689435,2020-04
2020-04-20,ABT,0.4213696733850028,-1.1791023503072355,-1.0,-1.0,-1.4137871582790342,-0.5671631013100235,high,False,0.0,-0.2346848079717987,0.17910235030723554,2020-04
2020-04-20,ACAD,0.28951404652335816,-1.1385539538421587,-1.0,-1.0,-1.2499989633997173,-0.4457818866207524,low,False,0.0,-0.11144500955755854,0.13855395384215874,2020-04
2020-04-20,INCY,0.3107904109020441,-1.8624367244455569,-1.0,-1.0,-9.150148775463492,-0.8941814746938149,low,False,0.0,-7.287712051017936,0.8624367244455569,2020-04
2020-04-20,OKTA,0.3191048843875908,4.7497845134404075,-1.0,-1.0,5.4013250224055005,-0.10178213208743707,mid,False,0.0,0.651540508965093,-5.7497845134404075,2020-04
2020-04-22,DPZ,0.43906024593737936,-1.026930803720391,-1.0,-1.0,-1.0373768191016581,-0.27947844766714197,high,False,0.0,-0.010446015381267104,0.026930803720391028,2020-04
2020-04-23,AEM,0.34137812677529616,1.2782031040520916,-1.0,-1.0,0.6467442222878772,0.38345899333832634,mid,False,0.0,-0.6314588817642144,-2.278203104052092,2020-04
2020-04-23,EXEL,0.31013007509161816,-1.2404374603287103,-1.1038254327753383,-1.0,-1.2244901732574027,0.07103779573024878,low,True,0.10382543277533829,0.015947287071307548,0.13661202755337198,2020-04
2020-04-23,SAM,0.28118827666793667,1.992304690903443,1.992304690903443,1.992304690903443,1.992304690903443,0.0,low,False,0.0,0.0,0.0,2020-04
2020-04-23,WPM,0.4181791572554465,2.5445987416224622,-1.1739162016580085,-1.0,1.4705004615152193,0.4347695120236778,high,True,0.17391620165800847,-1.074098280107243,-3.7185149432804705,2020-04
2020-04-24,EXEL,0.3061854262651553,-2.5774610807398353,-1.1971819634917864,-1.0,-2.0666644868420336,0.4788727853967145,low,True,0.1971819634917864,0.5107965938978016,1.3802791172480489,2020-04
2020-04-24,SAM,0.28537068475226524,7.262398481111444,7.262398481111444,7.262398481111444,4.56491262478671,0.48473103500490666,low,False,0.0,-2.697485856324734,0.0,2020-04
2020-04-24,TSCO,0.34322288318879934,7.179756623721878,7.179756623721878,7.179756623721878,5.801119354955426,0.20270740694499806,mid,False,0.0,-1.378637268766452,0.0,2020-04
2020-04-24,UTHR,0.3518500251272789,1.3359599026000033,-1.0,-1.0,0.9733918648024563,0.18372835333130416,mid,False,0.0,-0.362568037797547,-2.3359599026000035,2020-04
2020-04-24,WST,0.34992432746389757,-1.0418484714552207,-1.0779189286322912,-1.0,-1.0400013571126858,0.04617629190258474,mid,True,0.07791892863229122,0.001847114342534928,-0.03607045717707047,2020-04
2020-04-27,ACAD,0.2900859936820648,-2.7121203363870183,-1.0,-1.0,-2.7121203363870183,0.0,low,False,0.0,0.0,1.7121203363870183,2020-04
2020-04-27,CIEN,0.4697541707305474,-1.2775133240855663,-1.0,-1.0,-1.2457638214266664,0.1291870482587428,high,False,0.0,0.031749502658899864,0.2775133240855663,2020-04
2020-04-27,SAM,0.28531289225131795,2.8397078689000352,2.8397078689000352,2.8397078689000352,1.9726789246684178,0.29166585635491354,low,False,0.0,-0.8670289442316175,0.0,2020-04
2020-04-27,TW,0.19717095695417586,-1.056815676554863,-1.0,-1.0,-1.0599971346598693,-0.05302683408203325,low,False,0.0,-0.003181458105006252,0.05681567655486308,2020-04
2020-04-29,MPWR,0.39618449187757754,-2.06382910001501,-1.1560289326076405,-1.0,-2.3134850070630075,-0.19007137934999005,high,True,0.1560289326076405,-0.24965590704799734,0.9078001674073697,2020-04
2020-04-30,TNDM,0.31922410408140456,0.1964575524259881,0.1964575524259881,0.1964575524259881,0.5543937662403994,-0.2302738351043114,mid,False,0.0,0.35793621381441126,0.0,2020-04
2020-05-04,TEAM,0.3412372050537067,0.7647052701960876,0.7647052701960876,0.7647052701960876,0.6235303691789216,0.08695550369566744,mid,False,0.0,-0.141174901017166,0.0,2020-05
2020-05-04,TECH,0.3146178931488394,1.45014064919151,1.45014064919151,1.45014064919151,1.4262933638648965,0.009828690001701513,mid,False,0.0,-0.02384728532661362,0.0,2020-05
2020-05-04,WPM,0.40543556278612186,0.989940853088964,0.989940853088964,0.989940853088964,3.2860126184972422,-0.5357127871017153,high,False,0.0,2.2960717654082785,0.0,2020-05
2020-05-05,SAM,0.28620706027059245,1.8194706905467024,1.8194706905467024,1.8194706905467024,1.5809369389838153,0.09242137921308702,low,False,0.0,-0.23853375156288714,0.0,2020-05
2020-05-05,SFM,0.26836334182099203,3.2031268626469256,3.2031268626469256,3.2031268626469256,2.4050658277541306,0.23437462747061488,low,False,0.0,-0.798061034892795,0.0,2020-05
2020-05-05,TEAM,0.33610451844339007,0.4623863639545204,-1.0,-1.0,0.23565968862592765,0.18348634127630742,mid,False,0.0,-0.22672667532859272,-1.4623863639545203,2020-05
2020-05-05,TECH,0.3119883812602976,0.7293035681833522,0.7293035681833522,0.7293035681833522,0.5723979125846418,0.09978749929831404,low,False,0.0,-0.1569056555987104,0.0,2020-05
2020-05-06,ETSY,0.3712674622971934,-0.28733730243756833,-1.0,-1.0,0.9086991856434412,-0.6266238792771391,mid,False,0.0,1.1960364880810095,-0.7126626975624317,2020-05
2020-05-06,PPLI,0.40938149474397767,-1.157975977293337,-1.0,-1.0,-1.1250763008072657,0.2630368524950812,high,False,0.0,0.03289967648607117,0.1579759772933369,2020-05
2020-05-06,PZZA,0.18205802146848019,-0.6434156134932028,-0.6434156134932028,-0.6434156134932028,-0.7061180254346323,0.21335916241260583,low,False,0.0,-0.06270241194142956,0.0,2020-05
2020-05-06,SFM,0.2677753139279449,0.2709679245329455,0.2709679245329455,0.2709679245329455,0.1453488952343988,0.10967752256209962,low,False,0.0,-0.12561902929854668,0.0,2020-05
2020-05-06,TECH,0.3091806372994583,-0.5891816815280823,-1.0,-1.0,-0.6580726895616682,0.20147851876842363,low,False,0.0,-0.06889100803358594,-0.41081831847191774,2020-05
2020-05-07,BIO,0.39212514337689486,0.3288576268905203,-1.0,-1.0,-0.11663392527181841,0.5043113663827533,high,False,0.0,-0.4454915521623387,-1.3288576268905203,2020-05
2020-05-07,HUBS,0.30203292692416783,-1.0879249832743614,-1.0,-1.0,-1.0831485193737471,0.057444966387727135,low,False,0.0,0.004776463900614258,0.08792498327436138,2020-05
2020-05-07,IPGP,0.39855692839050016,1.9577481436906976,-1.0,-1.0,0.8749982970104586,0.5774671093870328,high,False,0.0,-1.082749846680239,-2.9577481436906976,2020-05
2020-05-07,PZZA,0.18344463981207831,-1.683163558859002,-1.0,-1.0,-1.8610648323757055,-0.20660613095284394,low,False,0.0,-0.1779012735167036,0.6831635588590019,2020-05
2020-05-07,QLYS,0.41611161439876376,-1.5532863459901596,-1.0,-1.0,-10.0,-0.9637180205803179,high,False,0.0,-8.44671365400984,0.5532863459901596,2020-05
2020-05-07,RGLD,0.2519420265337153,-0.690955331210422,-1.0,-1.0,-0.699265863232815,0.02763414925797634,low,False,0.0,-0.008310532022393069,-0.30904466878957804,2020-05
2020-05-07,RNG,0.28177974248305016,-0.6281959035981809,-0.6281959035981809,-0.6281959035981809,-0.6595315332006733,0.09203680416301707,low,False,0.0,-0.031335629602492365,0.0,2020-05
2020-05-07,TTD,0.31843321490889265,-1.8092730565230761,-2.444679820479993,-1.0,,-2.444679820479993,mid,True,1.444679820479993,,-0.635406763956917,2020-05
2020-05-07,WIX,0.38277275943095757,10.0,10.0,10.0,10.0,0.9826868708219938,mid,False,0.0,0.0,0.0,2020-05
2020-05-08,IPGP,0.3980470173185954,-2.739996337890625,-1.679998779296875,-1.0,,-1.679998779296875,high,True,0.6799987792968749,,1.05999755859375,2020-05
2020-05-08,PODD,0.3372681625916495,-1.2824727367145576,-1.0,-1.0,-1.2581647206232613,0.09415700190410248,mid,False,0.0,0.02430801609129629,0.28247273671455764,2020-05
2020-05-08,TWLO,0.41144599746594535,2.9279833388277527,2.9279833388277527,2.9279833388277527,2.851380166646144,0.019889797648388566,high,False,0.0,-0.07660317218160895,0.0,2020-05
2020-05-08,WIX,0.38258661475601335,10.0,10.0,10.0,10.0,-0.38137275665704046,mid,False,0.0,0.0,0.0,2020-05
2020-05-11,APO,0.3891048576359417,-1.7449026684679632,-1.0,-1.0,-1.6606405858577151,0.1275460279220508,high,False,0.0,0.08426208261024803,0.7449026684679632,2020-05
2020-05-11,DXCM,0.3786402166323715,-1.0309695356545736,-1.0,-1.0,-1.0329352642879985,-0.05968461695755199,mid,False,0.0,-0.0019657286334249235,0.03096953565457361,2020-05
2020-05-11,SFM,0.2613440944777906,-1.6578939883451091,-1.0,-1.0,-1.5769225690496278,0.14035058366474873,low,False,0.0,0.08097141929548135,0.6578939883451091,2020-05
2020-05-11,SRPT,0.42617873461469075,-1.0629535724676835,-1.0,-1.0,-1.0479701524681857,0.3123488091774388,high,False,0.0,0.014983419999497816,0.06295357246768352,2020-05
2020-05-11,TECH,0.3036247630659376,-1.6837608483721893,-1.0,-1.0,-1.5337323059755343,0.28109323853357343,low,False,0.0,0.15002854239665497,0.6837608483721893,2020-05
2020-05-11,TNDM,0.3155764593985405,-1.014674457785076,-1.0,-1.0,-1.017030934622348,-0.13836450491565547,mid,False,0.0,-0.0023564768372721367,0.014674457785075923,2020-05
2020-05-11,TWLO,0.40732405768113467,4.7003944025713364,-1.0,-1.0,4.4225006103515625,0.05124827311024625,high,False,0.0,-0.27789379221977395,-5.7003944025713364,2020-05
2020-05-11,WIX,0.3830124511375507,10.0,10.0,10.0,8.482633901825821,0.2997215166630964,mid,False,0.0,-1.517366098174179,0.0,2020-05
2020-05-12,GH,0.2604049778834847,-1.1911363780459454,-1.0,-1.0,-1.2395844095293347,-0.20221696219117866,low,False,0.0,-0.048448031483389276,0.1911363780459454,2020-05
2020-05-12,MDB,0.3512851162028974,0.6425800938760081,0.6425800938760081,0.6425800938760081,0.380693496976377,0.18967757686491934,mid,False,0.0,-0.2618865968996311,0.0,2020-05
2020-05-12,TWLO,0.4062264434273779,3.692757068833219,-1.0,-1.0,2.880116088811716,0.20943728523091024,high,False,0.0,-0.8126409800215031,-4.6927570688332185,2020-05
2020-05-14,SAM,0.28488199649567086,0.4080662151314356,0.4080662151314356,0.4080662151314356,0.49372102298518794,-0.05734324317306053,low,False,0.0,0.08565480785375235,0.0,2020-05
2020-05-15,RGEN,0.24349085392690575,-1.5171148551346432,-1.0,-1.0,-1.444327082895899,0.163815745293648,low,False,0.0,0.07278777223874422,0.5171148551346432,2020-05
2020-05-15,TEAM,0.33303961019847905,-1.8211373372810427,-1.0,-1.0,-1.700577010938688,0.1720871859338042,mid,False,0.0,0.1205603263423547,0.8211373372810427,2020-05
2020-05-15,WIX,0.38939363142864736,4.898581991220225,4.898581991220225,4.898581991220225,7.837977454530575,-0.33258689314754253,high,False,0.0,2.9393954633103503,0.0,2020-05
2020-05-18,GNRC,0.42157216725154983,-1.2010056223606247,-1.0,-1.0,-1.2985085674105326,-0.3266336571030945,high,False,0.0,-0.09750294504990786,0.2010056223606247,2020-05
2020-05-18,NBIX,0.25856481912041346,-1.518649313761627,-1.0,-1.0,-1.6488884819878473,-0.20071117278463174,low,False,0.0,-0.13023916822622028,0.518649313761627,2020-05
2020-05-18,SRPT,0.41222163488957986,4.38328129809595,-1.0,-1.0,4.592818310566951,-0.03746537091596676,high,False,0.0,0.2095370124710012,-5.38328129809595,2020-05
2020-05-19,PAAS,0.35734876213772243,-0.5872101628535141,-1.0,-1.0,-0.6502463121195734,0.1802301203686237,mid,False,0.0,-0.06303614926605927,-0.41278983714648587,2020-05
2020-05-21,SPOT,0.3588043816148472,-1.1646666230452136,-1.0,-1.0,-1.1886065627829174,-0.1269305764575018,mid,False,0.0,-0.023939939737703808,0.16466662304521362,2020-05
2020-05-21,WIX,0.38740238656831955,10.0,-1.0,-1.0,10.0,-0.06598449480952356,high,False,0.0,0.0,-11.0,2020-05
2020-05-22,BJ,0.2609493227598823,-1.792682756631528,-1.0,-1.0,-1.691488563016531,0.14634254133365587,low,False,0.0,0.10119419361499693,0.792682756631528,2020-05
2020-05-22,TWLO,0.4041621359960775,-1.3005592452323886,-1.0,-1.0,-1.2916985791213826,0.03037610309140031,high,False,0.0,0.008860666111006,0.30055924523238864,2020-05
2020-05-26,OLLI,0.4529272371951526,2.69671936363409,2.69671936363409,2.69671936363409,1.3428591811377513,0.5778666483227856,high,False,0.0,-1.3538601824963385,0.0,2020-05
2020-05-27,AVTR,0.25844792327995864,-0.7904752562656334,-0.7904752562656334,-0.7904752562656334,-0.7943916903896512,0.01904803425231107,low,False,0.0,-0.003916434124017765,0.0,2020-05
2020-05-27,DHI,0.4677861005968099,-1.4527361959924294,-1.0,-1.0,-1.3105805175075607,0.4577095808381098,high,False,0.0,0.14215567848486876,0.4527361959924294,2020-05
2020-05-27,OLLI,0.45353726356253776,-1.0401979803246508,-1.0,-1.0,-1.033895839394821,0.1859266813375557,high,False,0.0,0.006302140929829836,0.04019798032465083,2020-05
2020-05-27,PH,0.4706335443449466,-1.345295681212529,-1.0,-1.0,-1.2436575642350365,0.4171350776512341,high,False,0.0,0.10163811697749248,0.34529568121252896,2020-05
2020-05-29,AVTR,0.2566158716394806,-1.1267609417478859,-1.0,-1.0,-1.1058824849375624,0.19718517961337187,low,False,0.0,0.02087845681032352,0.12676094174788588,2020-05
2020-05-29,MDB,0.3511596547451073,-2.0547864917923153,-1.8645394390534957,-1.0,-2.2958578946715016,-0.18603228322369236,mid,True,0.8645394390534957,-0.24107140287918627,0.1902470527388196,2020-05
2020-05-29,SNAP,0.4824540183733186,4.197039197373687,4.197039197373687,4.197039197373687,3.906974681073792,0.059112698791512965,high,False,0.0,-0.2900645162998954,0.0,2020-05
2020-05-29,VEEV,0.2929795123518319,-1.2836883928019294,-1.0,-1.0,-1.3645840783921035,-0.22188485560571394,low,False,0.0,-0.08089568559017413,0.28368839280192937,2020-05
2020-05-29,WIX,0.38426120034688754,3.7616666158040366,-1.0,-1.0,4.355202361323038,-0.11083348592122395,mid,False,0.0,0.5935357455190018,-4.761666615804037,2020-05
2020-06-01,DBX,0.4090716153520562,-1.2786883708132175,-1.0,-1.0,-1.2764229911579625,0.008195337318958402,high,False,0.0,0.002265379655254973,0.2786883708132175,2020-06
2020-06-01,DOCU,0.41214123034287825,-1.057452044422009,-1.0,-1.0,-1.0337650985378257,0.7015215980385087,high,False,0.0,0.023686945884183297,0.05745204442200902,2020-06
2020-06-01,ESTC,0.3857032028930022,-1.886360746446365,-1.0,-1.0,-1.7548372806549792,0.17424081873282907,mid,False,0.0,0.13152346579138574,0.886360746446365,2020-06
2020-06-01,HUBS,0.30051809808312197,0.36865954898230513,-1.0,-1.0,0.034324397461525706,0.32324012886219855,low,False,0.0,-0.3343351515207794,-1.368659548982305,2020-06
2020-06-01,MKTX,0.20307962143120242,-1.3218592706142864,-1.0,-1.0,-1.2825946516552953,0.13894324867437882,low,False,0.0,0.03926461895899114,0.32185927061428643,2020-06
2020-06-01,OKTA,0.30683382955478317,-1.6100675644253701,-1.0,-1.0,-1.654523112714666,-0.06792051713027245,low,False,0.0,-0.044455548289295876,0.6100675644253701,2020-06
2020-06-01,PAAS,0.35497251289539133,-1.7458993054409353,-1.0,-1.0,-1.7109345378010774,0.04918141654505087,mid,False,0.0,0.0349647676398579,0.7458993054409353,2020-06
2020-06-01,SNAP,0.48156545345781654,4.397592604082646,4.397592604082646,4.397592604082646,3.7659562811592613,0.13253086802754854,high,False,0.0,-0.6316363229233843,0.0,2020-06
2020-06-02,DECK,0.3820875456829921,-1.0082732946813375,-1.0,-1.0,-1.0054553466143135,0.5165479420923481,mid,False,0.0,0.0028179480670240675,0.008273294681337529,2020-06
2020-06-02,QRVO,0.48733651505378134,-0.2323258098871865,-0.2323258098871865,-0.2323258098871865,-0.36780505605959557,0.2142997938705128,high,False,0.0,-0.13547924617240906,0.0,2020-06
2020-06-02,XYZ,0.4277530647222075,10.0,10.0,10.0,10.0,0.0,high,False,0.0,0.0,0.0,2020-06
2020-06-02,ZM,0.2746797740999407,3.7602241738481808,-1.0,-1.0,2.561893109877155,0.3364309447265683,low,False,0.0,-1.1983310639710258,-4.760224173848181,2020-06
2020-06-03,BMRN,0.3008346874623162,-1.4162294410769032,-1.0,-1.0,-1.6235272294260907,-0.3324598807657356,low,False,0.0,-0.20729778834918755,0.4162294410769032,2020-06
2020-06-03,DECK,0.3805368973138486,-1.2016823154918561,-1.0,-1.0,-1.2108362069254408,-0.04341707511756654,mid,False,0.0,-0.009153891433584693,0.2016823154918561,2020-06
2020-06-03,LULU,0.4411993946643101,-1.3896804882816742,-1.0,-1.0,-1.4866672092013888,-0.1992875605464932,high,False,0.0,-0.09698672091971461,0.38968048828167423,2020-06
2020-06-03,PLNT,0.5059169274806278,-1.6728112057266213,-1.0,-1.0,-2.56989097352683,-0.5714280691638598,high,False,0.0,-0.8970797678002085,0.6728112057266213,2020-06
2020-06-03,QRVO,0.4858900258077958,-2.445413203178358,-1.0,-1.0,-2.5613175803334616,-0.0742349785943929,high,False,0.0,-0.1159043771551036,1.445413203178358,2020-06
2020-06-03,RH,0.42738094066982774,-2.0744335051387304,-1.0,-1.0,-2.3045175273586276,-0.17637480324681337,high,False,0.0,-0.2300840222198972,1.0744335051387304,2020-06
2020-06-03,RNR,0.34394777165204016,-0.7918392098892512,-0.7918392098892512,-0.7918392098892512,-0.8169360959272913,0.13709358032740437,mid,False,0.0,-0.025096886038040167,0.0,2020-06
2020-06-03,TER,0.49035183364920326,6.594130503674112,-1.0,-1.0,6.054628336556193,0.07647492417457163,high,False,0.0,-0.5395021671179192,-7.594130503674112,2020-06
2020-06-03,ZM,0.2755417454133576,1.144780145861361,-1.1025525738157615,-1.0,1.4743042871659484,-0.1331785031508886,low,True,0.10255257381576155,0.3295241413045875,-2.2473327196771224,2020-06
2020-06-04,CTVA,0.35759763049658855,-1.9935045077111864,-1.1298686774774542,-1.0,-1.6455687096406437,0.5389601337156217,mid,True,0.12986867747745423,0.34793579807054265,0.8636358302337321,2020-06
2020-06-04,RNR,0.33562589504663576,-1.6991417813452865,-1.0,-1.0,-1.4455227567422029,0.5692616611946438,mid,False,0.0,0.2536190246030836,0.6991417813452865,2020-06
2020-06-04,THO,0.3437109825713622,0.7186643607303604,0.7186643607303604,0.7186643607303604,0.04870628450244514,0.6388424348441608,mid,False,0.0,-0.6699580762279153,0.0,2020-06
2020-06-05,ALB,0.3782024540777775,-2.676015707068314,-1.4152701076493999,-1.0,-2.5407213084904114,0.08781237582185648,mid,True,0.41527010764939987,0.1352943985779027,1.2607455994189143,2020-06
2020-06-05,CACC,0.35226135953761223,-1.9661813811029198,-1.0,-1.0,-1.5220697057286774,0.8506750545013425,mid,False,0.0,0.44411167537424245,0.9661813811029198,2020-06
2020-06-05,MU,0.5080115721996689,-1.106190466299815,-1.0,-1.0,-1.0628245758856059,0.6902695291277734,high,False,0.0,0.04336589041420913,0.10619046629981499,2020-06
2020-06-05,SNAP,0.4809515769268141,2.841584345392432,2.841584345392432,2.841584345392432,2.959186612741873,-0.029703643412755817,high,False,0.0,0.11760226734944101,0.0,2020-06
2020-06-05,TER,0.4909872985325666,-1.1923017043751927,-1.0,-1.0,-1.1071396104807578,0.7948702959838551,high,False,0.0,0.08516209389443485,0.19230170437519267,2020-06
2020-06-08,IR,0.43150759819336404,-1.2049684881666733,-1.0,-1.0,-1.3707850915014925,-0.4472040735600929,high,False,0.0,-0.16581660333481918,0.20496848816667335,2020-06
2020-06-08,SRPT,0.4100702471789012,0.23760380082851504,0.23760380082851504,0.23760380082851504,0.2610521818462171,-0.01859429875722744,high,False,0.0,0.023448381017702052,0.0,2020-06
2020-06-09,LPLA,0.373607618154423,-1.0156303742046895,-1.0,-1.0,-1.0206258233061436,-0.24219392493128156,mid,False,0.0,-0.004995449101454108,0.01563037420468949,2020-06
2020-06-10,NVDA,0.4682712779300206,-2.675249783368343,-1.0164029422535499,-1.0,,-1.0164029422535499,high,True,0.01640294225354988,,1.6588468411147932,2020-06
2020-06-10,VEEV,0.28783841461963316,-1.1426040205324488,-1.0,-1.0,-1.1759561748005103,-0.18954807528564593,low,False,0.0,-0.033352154268061485,0.1426040205324488,2020-06
2020-06-17,SPOT,0.3504070631452467,4.627597136146249,4.627597136146249,4.627597136146249,2.2363492676232926,0.7388720038486573,mid,False,0.0,-2.391247868522956,0.0,2020-06
2020-06-17,SRPT,0.40801155137129286,-0.42105357087086687,-1.0,-1.0,-0.4705901552395912,0.09356944314313377,high,False,0.0,-0.04953658436872432,-0.5789464291291331,2020-06
2020-06-18,MTCH,0.3649515387312292,-0.8454139787382106,-1.0,-1.0,-0.8750023650647485,0.236711569317808,mid,False,0.0,-0.02958838632653793,-0.15458602126178944,2020-06
2020-06-18,ZS,0.3949551657869063,-1.0504376021643362,-1.0,-1.0,-1.0364493721775192,0.3837714932013137,high,False,0.0,0.013988229986817036,0.05043760216433624,2020-06
