date,sym,t,signal,post,xname
2026-02-02,AMD,10:04,0.14642979279024804,-0.07985355519900168,3.3611567055755445
2026-02-02,AXTI,10:14,-0.6647673314339797,-2.7304089005507035,1.6898968006119193
2026-02-02,COHR,10:14,-1.008167716377717,-0.5470831585369021,0.22876575642337324
2026-02-02,LITE,10:29,-2.5568443339777147,-5.91319622247067,0.9511113489060308
2026-02-04,AXTI,09:49,-9.016920670790485,0.6068257123536203,-0.46914769993323685
2026-02-05,AXTI,10:39,5.203503348789296,3.723554717713396,0.5106448846140718
2026-02-05,SMTC,11:29,-0.1440230436869805,1.2413663967418092,-0.317408676309124
2026-02-05,TSM,11:29,-0.4051876063805637,0.5740804483329587,0.40046239722841825
2026-02-06,AXTI,09:49,-9.302492928383987,6.429858344066545,6.019687059440433
2026-02-06,TSM,09:49,0.8118942947734187,1.0350270969528526,3.7745918649292776
2026-02-06,MU,09:54,1.2759621062360393,2.0554701871437966,1.7643266487217701
2026-02-06,DDS,11:04,1.5644794480821789,3.1573837507847515,2.416697970252938
2026-02-09,MU,09:49,-1.5140126152727307,-0.4659553124081728,3.318926470524564
2026-02-09,BE,10:14,1.7905161671148306,0.344527076706828,1.0048510216167001
2026-02-10,MU,10:14,-2.1182828137091603,-0.7383413190599394,1.080035106553338
2026-02-12,CHEF,10:59,-2.459799071102542,-2.4718367972507114,0.5491911248975079
2026-02-13,NBIS,09:49,4.991965720407077,2.5729250074010355,1.9921093665468679
2026-02-13,HNGE,10:14,-4.031408057314789,-2.620249686489133,2.1317896617890817
2026-02-17,COHR,10:49,1.8705435688489702,3.3532523135273657,3.383476940823911
2026-02-17,FLR,11:09,1.2930135557872813,0.42877797050277683,-0.2810900023927883
2026-02-18,SNDK,09:59,0.689077039148267,0.5979267376308198,-1.4091600357190037
2026-02-18,NBIS,10:14,0.9212481426448704,-0.8095285292629114,0.8928263430643272
2026-02-20,DELL,10:29,0.7040803722155875,2.0232440204002464,1.0416086946550385
2026-02-20,NVDA,11:04,-0.0684426661050841,0.7323871433498219,1.156562636516519
