date,sym,t,b-0.0020,b-0.0010,b+0.0000,b+0.0010,b+0.0020,b+0.0040,post
2026-02-05,FTNT,09:40,-1.3446728985896494,-1.3412000009300318,-1.3412000009300318,-1.3412000009300318,,,-1.3665302204120138
2026-02-05,MU,09:40,-2.9806720755388483,-2.9818439333541558,-2.9818439333541558,-2.9818439333541558,-2.9818439333541558,-2.965370081795149,-0.16968509400148898
2026-02-05,WPM,09:40,-2.252167063215116,-2.2413770498032837,-2.2413770498032837,-2.2413770498032837,-2.2413770498032837,,-1.81445878529376
2026-02-05,AAOI,09:56,-2.2671961060586554,-2.2671961060586554,-2.2671961060586554,-2.2671961060586554,-2.2671961060586554,-3.783102143757877,-0.7201369162828578
2026-02-05,LRCX,09:57,1.126094156612245,1.126094156612245,1.9120732405111474,1.785884369940005,1.785884369940005,,1.0596262881809853
2026-02-05,AXTI,10:03,10.677506775067759,10.677506775067759,10.677506775067759,10.677506775067759,10.677506775067759,10.677506775067759,0.5359193651876685
2026-02-05,SMTC,10:15,3.521214383476412,3.521214383476412,3.3283656234476044,2.8811673055521236,2.8811673055521236,2.7667984189723382,1.3682086219073224
2026-02-05,TSM,10:37,1.513802315227064,1.513802315227064,1.431266970408207,1.2278391867479144,0.8772598977801582,,-0.7295047122011011
2026-02-05,ASML,11:17,0.994753441652585,0.994753441652585,0.5349145178329406,0.5349145178329406,0.5349145178329406,,-0.288376236471007
2026-02-05,BBY,11:54,1.3682331945270798,1.3682331945270798,1.232734293776927,0.3090507726269287,,,1.2529584873589794
2026-02-05,FTNT,12:26,-1.3480848387963151,-1.3480848387963151,-1.3484224931078481,-1.3430402404223774,,,-1.3468623887762154
2026-02-06,FTNT,09:40,-1.3748375862930429,-1.3748375862930429,-1.3810997519053347,-1.3810997519053347,-1.3810997519053347,5.3582792414407665,2.7824840002368103
2026-02-06,MU,09:43,4.028164185598837,4.028164185598837,4.028164185598837,4.028164185598837,4.028164185598837,4.028164185598837,0.9085622371270899
2026-02-06,GOOGL,09:49,-1.4486380436163682,-1.4486380436163682,-1.4426555983459988,-1.4426555983459988,-1.4426555983459988,,-0.12518907105757057
2026-02-06,CF,09:56,1.0413259186566437,0.5261444998915232,0.5261444998915232,0.5261444998915232,0.07019438444926251,,-0.0249987994032382
2026-02-06,FTNT,10:15,5.46566441584917,4.771547905328433,4.771547905328433,4.771547905328433,4.771547905328433,2.526628684666843,1.4263792479372632
2026-02-06,WDC,11:07,4.664690626157841,4.664690626157841,4.309135218964633,4.309135218964633,3.8127262370688753,,3.058327749842242
2026-02-06,BE,11:33,-5.049616765335196,-5.049616765335196,-5.029888922840742,-5.029888922840742,-5.06231682875492,5.370638994135102,4.314815650042274
2026-02-06,GOOGL,12:52,-0.0742666171555939,-0.0742666171555939,-0.17620328294537524,-0.35486160397444344,,,0.19144465132726238
2026-02-09,ANET,09:40,2.3319615912208658,2.3319615912208658,2.3319615912208658,2.3319615912208658,2.3319615912208658,,1.182726577154621
2026-02-09,DELL,09:46,1.2731384538068546,0.9771170870218837,0.9771170870218837,0.9771170870218837,,,0.00880164017649602
2026-02-09,LRCX,09:52,1.0334266134896408,1.0334266134896408,0.6762691024064571,0.6762691024064571,0.6762691024064571,,-0.27771643315982103
2026-02-09,MU,10:03,0.6182968612573392,0.19870320016732723,0.19870320016732723,0.19870320016732723,0.19870320016732723,,-1.3083787797681972
2026-02-09,OKTA,10:50,0.9844322344322309,0.9844322344322309,0.857436835486447,-2.0591483911317265,0.86320242382667,0.86320242382667,0.827105737617669
2026-02-10,DDS,09:42,0.1088585627514238,-1.3816576783799328,-1.3816576783799328,-1.3816576783799328,-1.3816576783799328,-0.7957570463794861,-0.6250400378214708
2026-02-10,OKTA,09:56,0.6370151291093196,0.374404356705238,0.374404356705238,-0.6065617420084712,-0.19178700361011103,,0.5209417169445377
2026-02-10,LRCX,10:18,1.6437179713254535,1.6437179713254535,1.45102781136639,0.9761968440759494,0.8637962509461694,,1.1266137842835515
2026-02-10,MU,10:36,-0.7316164733425556,-0.7316164733425556,-0.7685761395670454,-0.7632978723404293,-0.7632978723404293,,-0.7402077051334999
2026-02-11,BBY,09:51,-1.531748392217458,-1.531748392217458,-1.5285934006783908,-1.5285934006783908,,,-0.27705732673163713
2026-02-11,WDC,10:54,0.003654169407285579,0.003654169407285579,-0.42932508641077005,-0.42932508641077005,-0.42932508641077005,,-0.6106376205610645
2026-02-11,MU,10:58,3.2351872046528563,3.2351872046528563,3.2351872046528563,3.2351872046528563,0.9948626449687747,,3.460149402879575
2026-02-11,NBIS,11:13,-2.6168224299065512,-2.6796339251082713,-2.6796339251082713,-4.056032574312329,-4.056032574312329,,-0.3659779079546843
2026-02-11,INTC,11:40,0.5002084201750856,0.5002084201750856,0.40603852160332465,-0.12427506213753547,,,0.7590868220398969
2026-02-11,IOVA,11:47,3.379721669980107,3.379721669980107,2.970297029702973,2.970297029702973,2.3622047244094446,0.0,2.308129717510702
2026-02-11,HNGE,13:51,5.814905814905802,5.814905814905802,5.641864268192975,5.641864268192975,4.53074433656957,2.1074815595363505,7.077513000755616
2026-02-11,COHR,15:01,-0.6396872640042739,-0.6705746513900102,-0.6705746513900102,-0.9542787556736432,,,-0.04269954185863364
2026-02-12,COHR,09:40,-4.812355812768199,-4.812355812768199,-4.7633269408207894,-4.7633269408207894,-4.7633269408207894,-4.739185240235999,-0.9937980555362177
2026-02-12,MRVL,10:01,-2.2912175688664216,-2.2912175688664216,-2.2769292893865756,-2.2769292893865756,-2.2769292893865756,,0.03473343717734778
2026-02-12,OKTA,10:17,-2.062058876164896,-2.062058876164896,-2.062058876164896,-2.0507395165955122,0.28649911310454357,,0.9127292073734491
2026-02-13,TXG,09:41,-3.069063060593147,-3.069063060593147,-3.069063060593147,-3.069063060593147,-3.069063060593147,-3.069063060593147,-0.14135739261872393
2026-02-13,HNGE,09:43,-1.6061717465536862,-1.6061717465536862,-2.1137393054856624,-2.1137393054856624,-2.1137393054856624,-2.1137393054856624,-2.219601892328645
2026-02-13,CF,09:46,1.5881532353256844,1.5881532353256844,1.089161772557401,1.089161772557401,,,-0.12483912249860267
2026-02-13,FLR,09:51,0.48597305058537543,0.48597305058537543,0.48597305058537543,0.48597305058537543,0.48597305058537543,0.48597305058537543,-0.44172799476525454
2026-02-13,FCX,09:52,2.65566268998203,2.2795733941219476,2.2795733941219476,2.2795733941219476,2.2795733941219476,,1.5199286998856125
2026-02-13,ASML,09:53,-0.3379670960336867,-0.3379670960336867,-0.29416768266750104,-1.1781815116132188,-1.2267569237683351,,-1.383159875193322
2026-02-13,SMTC,09:54,2.310134023042565,2.130031686421785,2.130031686421785,1.3273563486057016,1.3273563486057016,0.5953069009362988,-0.043219034318131566
2026-02-13,COHR,09:55,0.9574270310466648,-0.07820046920280488,-0.07820046920280488,-0.07820046920280488,-0.07820046920280488,-0.07820046920280488,-1.5720828041531372
2026-02-13,AAOI,10:06,2.252873563218394,1.332725822986669,1.332725822986669,1.332725822986669,1.332725822986669,1.332725822986669,-1.8153895467902839
2026-02-13,NVDA,10:28,-0.01641048082708929,-0.01641048082708929,-0.24014845540879515,-0.7062146892655385,,,-0.7428496573106846
2026-02-13,DDS,15:35,1.1109064761733345,1.1109064761733345,0.9230576676366731,,,,1.5309894998107791
2026-02-13,BE,15:45,0.19357613994839262,0.19357613994839262,-0.07507775910764458,-0.07507775910764458,,,-1.4965723715858914
2026-02-17,AAOI,09:40,2.209816236334028,2.209816236334028,2.209816236334028,2.209816236334028,2.209816236334028,2.209816236334028,3.554065554175549
2026-02-17,MU,09:45,-1.3016412835635482,-1.3016412835635482,-0.9227394295914237,-0.9227394295914237,0.2443609022556359,0.2443609022556359,-0.9243565778718358
2026-02-17,BE,09:46,8.569293985805015,7.8201513577682125,7.6444444444444315,7.6444444444444315,8.028545941123987,8.028545941123987,3.4313067296225963
2026-02-17,LRCX,09:46,1.2467755803955205,1.2467755803955205,1.574293724390774,2.111607336426302,2.33791065531026,1.164139353065008,0.7664767904547176
2026-02-17,HPE,09:48,-1.7596791996599026,-1.7596791996599026,-1.7581059504872099,-1.7502817139474325,,,-0.15021310678569413
2026-02-17,COHR,10:08,5.901039661147478,5.901039661147478,5.911235197843467,5.2349635298337915,5.2349635298337915,,-1.1668200896909897
2026-02-17,NBIS,10:16,2.807479589149331,2.807479589149331,2.6182965299684557,1.7675582668543743,1.7675582668543743,,2.1592937081396313
2026-02-17,ASML,10:17,2.0945532985799042,2.0945532985799042,2.0439257172425673,1.1735700899950796,0.3165253862177142,,0.7143030317107835
2026-02-17,SMTC,10:17,3.949240986717273,2.893701942830318,2.893701942830318,2.694786174575281,2.694786174575281,-1.2283074149199824,1.2706162599933402
2026-02-17,AXTI,10:18,-0.6423982869379063,-1.6115351993214566,-1.6115351993214566,-1.6115351993214566,-1.6115351993214566,0.34602076124565784,0.3158628078446986
2026-02-17,IOVA,10:29,4.991600671946239,4.991600671946239,4.208019055180623,4.208019055180623,4.208019055180623,3.34645669291338,3.0299689978073343
2026-02-17,WPM,11:01,2.5959042399769316,2.5959042399769316,2.3302646720368303,1.6213127633740498,,,1.842177809266543
2026-02-18,SNDK,09:41,3.2502084569031364,3.2502084569031364,3.2502084569031364,2.016341368122432,2.016341368122432,2.016341368122432,-1.150472364136897
2026-02-18,HALO,09:43,-1.6486592139029699,-1.6486592139029699,-1.6462386701957765,-1.6462386701957765,-1.6697734873750925,,0.23181573129053
2026-02-18,HPE,09:48,-0.6460544531610601,-0.6460544531610601,-0.8062658373646503,-0.8062658373646503,-1.0569852941176516,,-1.7494478706149137
2026-02-18,FCX,09:49,0.12812299807816174,-0.09587727708532112,-0.09587727708532112,-0.09587727708532112,-0.46170991880273293,,-0.03225818570489203
2026-02-18,CF,09:50,2.1371848851462927,2.1371848851462927,1.9036477719876599,1.4988612891266184,,,0.7409817181426415
2026-02-18,NET,09:52,2.065840330534452,2.065840330534452,1.8405234320974406,1.5703750862114507,1.5703750862114507,0.5937368642286556,0.040689087012805526
2026-02-18,FTNT,09:58,0.8815254767114977,0.8815254767114977,0.7366712448495516,0.5859618501433905,,,-0.37041599586133955
2026-02-18,ADM,09:59,-0.8518137758848576,-0.8518137758848576,-1.1711316059142107,-1.330020461853254,-1.5340966170005466,,-0.5226718601609059
2026-02-18,GH,10:15,-1.3412283117598567,-1.3412283117598567,-1.5039868023095981,-1.6392092257001778,-1.8816762530813547,,-1.6604788068453225
2026-02-18,HALO,10:47,-1.6502868210241939,-1.6502868210241939,-1.6463482830438747,-1.6463482830438747,-1.6463482830438747,,-0.5280110617417066
2026-02-18,ANET,12:47,-0.12169804567254694,-0.12169804567254694,-0.20028612303290005,-0.5098584518843374,-0.6550840216462461,,-0.17911342248314588
2026-02-19,ANET,09:42,-0.7953723788864941,-0.7953723788864941,-0.9672296809585701,-2.3649497901565897,-2.3649497901565897,,0.6505102080937242
2026-02-19,NUE,09:42,-1.5193868262327825,-1.5193868262327825,-1.5237407265863312,-1.5198417820006638,,,-0.803819362158161
2026-02-19,BBY,09:44,1.1983818029158266,1.1983818029158266,1.0441277341666,1.0441277341666,0.15108022359875406,,0.11615510817809538
2026-02-19,FCX,09:47,2.8435239973701565,2.8435239973701565,2.8435239973701565,2.8435239973701565,2.8435239973701565,0.9147973962466249,1.570585862461349
2026-02-19,TIGO,09:55,-0.6911547720742539,-0.6911547720742539,-0.9603469640644402,-0.9603469640644402,,,-1.2256744204071301
2026-02-19,AAPL,10:01,-1.2357463761942578,-1.2357463761942578,-1.2364022427977517,-1.2380449592118925,,,-1.2370121750500636
2026-02-19,MRVL,10:01,1.3620162932790114,1.3620162932790114,1.0084353396334178,1.0084353396334178,1.0084353396334178,,1.0585717794840743
2026-02-19,NVDA,10:01,0.6077481191935963,0.6077481191935963,0.7134472204503695,0.09322643368936401,,,0.2736949539437668
2026-02-19,RVMD,10:02,3.8107752956636043,3.8107752956636043,3.732134740669668,3.580433686333828,2.546180728906644,,0.271957214684256
2026-02-19,WPM,10:07,0.6334371754932677,0.6334371754932677,0.5151431337297785,0.3209109730848869,0.3209109730848869,,0.5005194333221885
2026-02-19,SMTC,10:24,-1.5762633286972694,-1.5762633286972694,-1.6731314768714145,-1.6161733186583982,-0.0941176470588223,,-0.8785680186262135
2026-02-19,TGTX,10:33,1.9357068786726606,1.9357068786726606,1.6896551724137954,1.27060439560438,,,1.4697922180533303
2026-02-19,GH,15:22,-1.1633317822242861,-1.1633317822242861,-1.415641680204216,-0.8958566629339249,-0.9882528435577131,,-1.4453187627107826
2026-02-20,GH,09:40,-2.840023699303529,-2.7842148181936643,-2.7842148181936643,-2.7842148181936643,-2.7842148181936643,-2.7842148181936643,-2.9717594378966226
2026-02-20,ANET,09:41,-2.3820971949700342,-2.379900174757743,-2.379900174757743,-2.379900174757743,-2.3545358835310393,,-2.3490484007802146
2026-02-20,DELL,09:55,3.609251885113962,3.5346907674723926,3.5346907674723926,3.372781065088759,1.5486817521278784,-2.1304744075072324,2.242821689397889
2026-02-20,DK,10:00,0.5264697279906416,0.5264697279906416,0.3210741389375382,0.3210741389375382,0.3210741389375382,,0.024807762693627538
2026-02-20,NVDA,10:00,1.2860192102454704,1.2860192102454704,1.1510791366906359,0.338320029603012,1.2185041994400736,,0.2853568164196574
2026-02-20,NUE,10:05,-1.5138031773683447,-1.5105250916427782,-1.5105250916427782,-1.5150677712456262,-1.5150677712456262,-1.5150677712456262,0.6961162757211999
2026-02-20,TXG,10:08,-3.252016359445342,-3.238763108871956,-3.238763108871956,-3.238763108871956,-3.238763108871956,-0.9963293130571649,-2.2622318619564172
2026-02-20,WT,10:08,-0.03051571559354871,-0.03051571559354871,-0.24360535931792215,-0.24360535931792215,,,-0.16809113992688104
2026-02-20,PARR,10:34,0.375586854460086,0.375586854460086,-0.081785255286837,-0.081785255286837,0.5419767455530744,,-0.3112127890390208
2026-02-20,TGTX,10:43,2.0852559649104707,2.0852559649104707,1.7395797450912909,1.4251373626373631,,,1.408044721088079
2026-02-20,MRVL,12:39,0.18908357494014094,0.06924771797294227,0.06924771797294227,-0.150753768844214,0.26491737101048685,,-0.4280871320403408
2026-02-23,TXG,09:44,1.3404825737265424,1.3404825737265424,1.2319228709158914,0.31847133757960666,0.31847133757960666,0.31847133757960666,1.5429513584228245
2026-02-23,MRVL,09:49,0.20605280103025425,0.20605280103025425,0.20605280103025425,-2.2028735286818923,-2.2028735286818923,-2.2028735286818923,0.6425716563407254
2026-02-23,HNGE,10:01,-3.5743979284040717,-3.5743979284040717,-3.5712885975355713,-3.545294762443718,,,-2.254069238502158
2026-02-23,NBIS,10:18,2.4866618571911747,2.185020110881619,2.185020110881619,2.185020110881619,1.5492879535162984,,2.9087736247259097
2026-02-23,WT,10:37,0.9047044632086942,0.9047044632086942,0.9047044632086942,1.3939393939393918,1.7850407018483283,,2.2778616593202536
2026-02-24,PARR,09:40,1.307746032216106,1.3955786093614808,0.996432525525881,0.996432525525881,0.996432525525881,,0.5106690076421061
2026-02-24,WDC,09:52,-2.697162584960622,-2.697162584960622,-2.697162584960622,-2.231295958373236,-3.2088430993775563,,-2.255631136601525
2026-02-24,HNGE,09:56,4.931327665140617,4.931327665140617,4.931327665140617,3.349652151507332,3.349652151507332,3.349652151507332,0.3924098831119512
2026-02-24,DELL,10:11,-1.0328017846814808,-1.2612315555189157,-1.2612315555189157,-1.0735885972816273,-1.0735885972816273,,-0.8126108721820846
2026-02-24,ADM,11:51,0.8600237247924136,0.8600237247924136,0.725603435510136,,,,0.33972159223079795
2026-02-25,TGTX,09:43,-1.296542553191482,-1.296542553191482,-1.296542553191482,-1.296542553191482,-1.8102837665690874,-1.7913526945003921,-1.48739986954984
2026-02-25,AMD,10:03,-0.6794082403213442,-0.6794082403213442,-0.7297208229367635,-1.1114758711250672,,,-0.5796902583852385
2026-02-25,IREN,10:24,-3.9485165794066357,-4.134851325194699,-4.134851325194699,-4.134851325194699,-3.7174721189590976,-0.6879440622532984,-1.5075287142984524
2026-02-25,CF,10:52,1.3922582006117512,1.3922582006117512,1.2480910000526535,1.0618166526492834,,,1.4174414791806589
2026-02-25,PTEN,10:56,2.0782396088019572,2.0782396088019572,1.9536019536019467,1.2121212121211977,,,0.6631475620367885
2026-02-25,INTC,11:12,2.0807940100992406,2.0807940100992406,2.0064161818280635,1.963171511185502,,,2.090340002917864
2026-02-25,TXG,11:15,1.4186226463760665,1.4186226463760665,1.1316872427983515,1.1316872427983515,-0.1523616048755727,-0.7070707070707116,0.5488975035311872
2026-02-26,CNH,09:43,-1.8137677156300214,-1.8137677156300214,-1.8064126154044402,-1.8064126154044402,,,0.08517541901639225
2026-02-26,CF,09:44,1.1770833333333286,1.1770833333333286,1.1770833333333286,1.0139878321460127,0.7781697447603264,,-0.4717704518804193
2026-02-26,CHRD,09:46,1.7786370227163006,1.7786370227163006,1.7786370227163006,1.7786370227163006,1.7786370227163006,-1.6740564572940264,0.2624895188879539
2026-02-26,PTEN,09:58,2.6267562614538775,2.6267562614538775,2.6267562614538775,1.5105740181268867,1.5105740181268867,,0.12106671854170321
2026-02-26,DELL,11:15,-0.7151906493931048,-0.7151906493931048,-0.7800694302634303,-0.22588196640519476,,,-0.35101461051227173
2026-02-26,INTC,11:28,0.08802816901407606,0.08802816901407606,0.08802816901407606,0.9903628369676287,,,1.3914302016875342
2026-02-26,SNDK,11:32,4.5255216976518575,4.5255216976518575,4.489501522679906,4.303931137101813,4.303931137101813,,4.403766852602701
2026-02-27,COHR,09:40,3.357285429141732,3.357285429141732,2.538613861386141,2.538613861386141,2.538613861386141,2.538613861386141,0.9033596102381377
2026-02-27,OSCR,09:41,3.0990173847316616,2.517850432168367,2.517850432168367,2.517850432168367,1.525865277260885,,0.19856556294842362
2026-02-27,NBIS,09:44,-4.367959820057954,-4.367959820057954,-4.367959820057954,-4.367959820057954,-4.367959820057954,-4.381569998142876,-2.888067926063749
2026-02-27,MU,09:45,1.4444608494512456,1.4444608494512456,0.93034643163179,0.93034643163179,0.93034643163179,,0.08881581585513294
2026-02-27,ASML,09:46,0.9624485023939311,0.9624485023939311,0.9420768829361492,0.7017519504678216,,,0.03003279267281833
2026-02-27,WDC,09:48,0.04740481024658738,0.04740481024658738,0.010729229998918122,-0.5317729916232472,-0.5317729916232472,,-1.409075364467934
2026-02-27,CRM,09:49,2.292180853857051,2.292180853857051,1.9869109947644015,1.7126595828003133,1.4425205051425527,,0.4255955246920203
2026-02-27,BE,09:53,-5.905586301224519,-5.905586301224519,-5.905586301224519,-5.905586301224519,-5.875098913699217,,-1.3929922752558703
2026-02-27,TGTX,09:53,-1.3285222240446148,-1.3285222240446148,-2.086188780097853,-2.086188780097853,-2.086188780097853,-2.086188780097853,-1.8064546116303923
2026-02-27,LRCX,10:00,-0.6331803501614774,-0.6331803501614774,-0.8774904620601931,-2.660292119295582,-2.660292119295582,,-0.8490679968674067
2026-02-27,PARR,10:04,2.795854422752453,2.8578319064270996,2.8578319064270996,2.8578319064270996,1.2102515424774474,,1.3035351446572123
2026-02-27,MRVL,10:06,3.4042014679827926,3.4042014679827926,3.214804522200443,3.214804522200443,2.39348370927317,,2.0588472597744842
2026-02-27,ZETA,10:11,-1.4248328002326338,-1.4248328002326338,-1.8245004344048743,-1.8245004344048743,-1.8245004344048743,,0.4162118977473169
2026-02-27,ADM,10:41,2.3047280272713966,2.3047280272713966,2.2441119834098577,0.8326637937331238,,,1.288856221181837
2026-02-27,RVMD,11:02,-1.8022925698248704,-1.8022925698248704,-1.8000960449749859,-1.801589098876455,-1.8027325182137344,-1.8027325182137344,-1.293365431990127
2026-02-27,ANF,11:13,-0.4782741426681558,-0.4782741426681558,-2.495987030534008,-2.4968742447326497,0.3024457182239759,,0.2436284587540046
2026-03-02,ANF,09:40,3.4832707859823397,3.0095759233926156,3.0095759233926156,3.0095759233926156,2.653104026845643,2.653104026845643,1.7027190740527869
2026-03-02,INTC,09:41,0.9430822145789497,0.9430822145789497,0.9430822145789497,0.9094942324756161,,,0.9359328600593594
2026-03-02,AAPL,09:42,0.9153318077803396,0.9153318077803396,0.8826276760012908,0.7194244604316724,,,0.18947252137512618
2026-03-02,MU,09:45,0.7250091541559867,0.7250091541559867,0.7250091541559867,0.7250091541559867,0.7250091541559867,0.7250091541559867,0.5588435607389789
2026-03-02,TGTX,09:46,-0.47377326565144484,-0.47377326565144484,-0.7759784075573539,-0.7759784075573539,-2.1063287467312786,,-0.5858447896918695
2026-03-02,WDC,09:48,-0.9131917702717596,-0.9131917702717596,-4.33281939569018,-4.313749371362552,-4.313749371362552,-4.30276081338159,-0.5978597790763559
2026-03-02,CNH,09:53,2.5801081980857177,2.5801081980857177,2.5801081980857177,1.9437551695616229,1.9437551695616229,,0.7795472712666488
2026-03-02,RVMD,09:55,2.1922767497988715,2.1922767497988715,2.3054464914930017,2.171727327568873,1.24539204941716,,0.031476533284961285
2026-03-02,LRCX,09:57,-0.19444324417751124,-0.19444324417751124,-0.18150388936906126,-0.14698253501642666,-0.14698253501642666,-0.37953937721039166,0.4115242789444344
2026-03-02,NBIS,09:58,1.819707906664414,2.0762837370863263,2.0762837370863263,1.2587646076794634,1.2587646076794634,1.2587646076794634,2.475302644860474
2026-03-02,BE,10:01,8.060945435603584,8.060945435603584,8.060945435603584,8.060945435603584,8.036324577677956,8.036324577677956,3.9629566445122655
2026-03-02,ANET,10:04,0.7716891417881344,0.7716891417881344,0.7716891417881344,0.7716891417881344,0.19375339068434805,,-0.4439609612777229
2026-03-02,OSCR,10:04,5.78887627695801,5.78887627695801,5.629013978088415,5.191873589164797,5.191873589164797,,4.82509043288557
2026-03-02,MRVL,10:07,0.21068286032965844,0.21068286032965844,0.02474022761009831,-0.030908079371949615,0.43472860514222056,,0.08900814277953047
2026-03-02,WDC,11:08,0.306287241744152,0.306287241744152,0.15940685820203804,0.15940685820203804,0.15940685820203804,,0.1972868015159094
2026-03-02,SNDK,11:13,0.38434717739974644,0.38434717739974644,-0.0294743472239567,-0.0294743472239567,-0.1290738948047654,,-0.32874790982917085
2026-03-03,RVMD,09:40,-1.849334617251408,-1.849334617251408,-1.849334617251408,-1.849334617251408,1.8768387947651455,,0.11198602800333024
2026-03-03,INTC,09:41,0.27906976744185297,0.27906976744185297,0.27906976744185297,1.2444235736088105,0.6183642515459109,,-0.2732053081854535
2026-03-03,SNDK,09:43,-2.070219490021219,-2.466282639439843,-2.466282639439843,-2.466282639439843,-2.466282639439843,-2.466282639439843,-1.334863469568533
2026-03-03,ANF,09:45,5.191777919050655,5.191777919050655,-2.467076869258056,-2.467076869258056,-2.467076869258056,,2.7542028840076505
2026-03-03,NBIS,09:45,-0.11506155793348238,-0.11506155793348238,-0.5498911673731288,-0.5498911673731288,-0.08632099902169399,2.709417889256982,0.5837325306879934
2026-03-03,AAPL,09:46,0.2753218108874078,0.2753218108874078,0.1177771331633437,0.1177771331633437,,,0.6726127921531821
2026-03-03,MRVL,09:46,-0.487804878048792,-0.487804878048792,-0.487804878048792,-0.487804878048792,-0.24449877750610804,-1.3238289205702691,-1.057945786179822
2026-03-03,WDC,09:47,1.5351276910302358,0.8711923061446303,0.8711923061446303,0.8711923061446303,0.8711923061446303,-0.1493726349332758,-1.1367516430972484
2026-03-03,LRCX,09:48,-1.1013015381814983,-1.1013015381814983,-0.8056233881826746,-1.2518459616039923,-1.2518459616039923,,-0.4309019092430792
2026-03-03,CLMT,09:51,5.433962264150938,5.433962264150938,5.235404896421847,5.19578313253013,4.899568237281771,-2.2276415765638213,-1.2815670992114003
2026-03-03,NET,09:51,2.506868131868134,2.045467494729647,2.045467494729647,2.045467494729647,2.045467494729647,,1.501266665350191
2026-03-03,FLR,09:56,0.8054104412095864,0.8054104412095864,0.5149330587023604,0.5149330587023604,2.1561649570860153,,0.13389445564551497
2026-03-03,BE,10:01,1.7232202262142282,1.7232202262142282,1.7232202262142282,1.131101997618722,0.6318699401039796,0.4797581493165115,-0.09954825501795235
2026-03-03,WPM,10:32,3.1390868036765607,3.1390868036765607,2.478429959754891,2.478429959754891,2.478429959754891,2.478429959754891,2.4577333887909316
2026-03-03,NUE,10:35,2.44493837138815,2.44493837138815,2.329738769390466,2.0414031052328863,,,0.5527896390099837
2026-03-03,OSCR,10:39,2.781954887218041,2.781954887218041,2.550637659414856,2.550637659414856,1.5601783060921193,,1.460546791692674
2026-03-03,CNH,10:51,2.5053078556263264,2.5053078556263264,2.5053078556263264,1.855680542780247,0.16597510373443924,,0.5356539717465192
2026-03-03,DINO,10:57,0.792097660982205,0.792097660982205,0.5765296633810646,0.5765296633810646,0.2781383274615301,-2.0822869831614743,-0.3003463269488342
