entry,day,gap,POS,fly,straddle,ratio,WKND,half
2011-11-10,2011-11-11,1,0,-79.43444730077165,-60.52710392333073,1.5718475073313822,0,2010-2017
2011-12-01,2011-12-02,1,0,69.10666268299957,88.60589812332428,0.11111111111111224,0,2010-2017
2011-12-08,2011-12-09,1,0,-9.36277892799638,-0.7694216927277826,0.9926650366748172,0,2010-2017
2011-12-22,2011-12-23,1,1,-47.166595654026025,-49.67462039045505,1.4226804123711294,0,2010-2017
2011-12-29,2011-12-30,1,0,32.389675270608116,55.28898582333734,0.43157894736841745,0,2010-2017
2012-01-05,2012-01-06,1,0,64.0696608615954,80.13245033112642,0.19444444444443865,0,2010-2017
2012-01-12,2012-01-13,1,1,-23.75601926163815,-25.0744490768328,1.2138728323699552,0,2010-2017
2012-01-26,2012-01-27,1,0,29.939209726444382,62.43523316062279,0.36249999999999005,0,2010-2017
2012-02-02,2012-02-03,1,0,-62.84062758051292,-74.74633596392464,1.6847826086956648,0,2010-2017
2012-02-09,2012-02-10,1,1,9.51239008793003,22.888616891065432,0.7499999999999946,0,2010-2017
2012-02-23,2012-02-24,1,0,79.93795243019741,81.80545836249189,0.1744966442952959,0,2010-2017
2012-03-01,2012-03-02,1,0,0.8788689338932504,13.869537682076396,0.8242424242424325,0,2010-2017
2012-03-08,2012-03-09,1,0,37.33905579399122,51.17698343504776,0.4745762711864425,0,2010-2017
2012-03-22,2012-03-23,1,0,22.615803814713374,33.97663788725183,0.6467661691542346,0,2010-2017
2012-03-29,2012-03-30,1,0,9.07541542394556,19.508105086640708,0.7783783783783771,0,2010-2017
2012-04-04,2012-04-05,1,0,33.97841458876155,73.13633310947097,0.26143790849671716,0,2010-2017
2012-04-12,2012-04-13,1,0,-90.25121859767563,-110.82299887260483,2.032608695652179,0,2010-2017
2012-04-26,2012-04-27,1,0,25.750901081296995,48.00483675937039,0.5058823529411846,0,2010-2017
2012-05-03,2012-05-04,1,0,-100.0,-68.49199663016002,1.6393442622950818,0,2010-2017
2012-05-10,2012-05-11,1,0,51.54440154440088,60.62271062271001,0.3839285714285775,0,2010-2017
2012-05-24,2012-05-25,1,0,-2.0197679415568217,10.834629341626384,0.8730964467005213,0,2010-2017
2012-05-31,2012-06-01,1,0,-86.69488962806176,-85.08655126498007,1.805194805194806,0,2010-2017
2012-06-07,2012-06-08,1,0,-14.833879270005,-2.155576382380809,0.990909090909094,0,2010-2017
2012-06-21,2012-06-22,1,0,-18.23732413060834,-20.21407986825921,1.1450980392156926,0,2010-2017
2012-06-28,2012-06-29,1,0,-100.0,-162.42868785656063,2.535433070866141,0,2010-2017
2012-07-05,2012-07-06,1,0,-51.33364529714457,-28.75163114397473,1.2489451476793163,0,2010-2017
2012-07-12,2012-07-13,1,0,-100.0,-130.86789226164925,2.2222222222222126,0,2010-2017
2012-07-26,2012-07-27,1,0,-100.0,-181.39656070870126,2.7135678391959686,0,2010-2017
2012-08-02,2012-08-03,1,0,-100.0,-96.73503557973999,1.9183673469387708,0,2010-2017
2012-08-09,2012-08-10,1,1,40.35087719298272,79.13950456323381,0.19999999999999574,0,2010-2017
2012-08-23,2012-08-24,1,0,-8.745247148290924,27.727588603195258,0.6979865771812217,0,2010-2017
2012-08-30,2012-08-31,1,0,-15.176290240162214,3.265812319141194,0.9397590361445682,0,2010-2017
2012-09-06,2012-09-07,1,1,39.340842720065694,64.11092985317973,0.34920634920636245,0,2010-2017
2012-09-13,2012-09-14,1,1,-31.536157466836862,-19.165839126116037,1.1538461538461429,0,2010-2017
2012-09-27,2012-09-28,1,0,7.334525939177763,23.76111817026755,0.7317073170731638,0,2010-2017
2012-10-04,2012-10-05,1,1,73.5459662288925,86.13678373382572,0.13513513513514028,0,2010-2017
2012-10-11,2012-10-12,1,0,6.141920095406837,23.70231394621468,0.7393939393939559,0,2010-2017
2012-10-25,2012-10-26,1,0,50.720838794234034,82.05473306415534,0.1716738197424795,0,2010-2017
2012-11-01,2012-11-02,1,0,-53.2871972318346,-52.56008359456719,1.4747474747474827,0,2010-2017
2012-11-08,2012-11-09,1,0,53.74331550802213,82.48686514886265,0.17094017094016123,0,2010-2017
2012-11-29,2012-11-30,1,1,58.88615888615869,93.19727891156437,0.06593406593406843,0,2010-2017
2012-12-06,2012-12-07,1,0,32.12221304706806,56.379498364230564,0.4255319148936231,0,2010-2017
2012-12-13,2012-12-14,1,0,32.6740832303266,57.11929631665901,0.4171122994652261,0,2010-2017
2012-12-27,2012-12-28,1,0,-4.824417459797272,4.718693284935456,0.929203539823019,0,2010-2017
2012-12-28,2012-12-31,3,0,-53.97489539748979,-83.11722677957172,1.3757455268389693,1,2010-2017
2013-01-03,2013-01-04,1,1,-10.292350820984824,-0.3420752565559237,0.967032967032962,0,2010-2017
2013-01-10,2013-01-11,1,1,48.504273504272035,83.32069749810256,0.15827338129498364,0,2010-2017
2013-01-24,2013-01-25,1,1,-14.301017675413895,-4.947526236879867,1.014492753623172,0,2010-2017
2013-01-31,2013-02-01,1,0,-27.509293680297286,-13.015284854099002,1.1040723981900442,0,2010-2017
2013-02-07,2013-02-08,1,1,-14.89361702127674,-1.3645224171541488,0.9811320754716997,0,2010-2017
2013-02-21,2013-02-22,1,0,-45.15995014540952,-45.731375747689334,1.4031413612565482,0,2010-2017
2013-02-28,2013-03-01,1,0,26.442085832949182,41.90871369294648,0.5650224215246596,0,2010-2017
2013-03-07,2013-03-08,1,1,29.621936019942023,51.35433941404116,0.4705882352941152,0,2010-2017
2013-03-21,2013-03-22,1,0,-8.22297505389536,1.4153245485611579,0.9573459715639725,0,2010-2017
2013-03-27,2013-03-28,1,1,-2.2556390977447323,14.119359534206191,0.8194444444444492,0,2010-2017
2013-04-04,2013-04-05,1,0,2.277610657498732,12.385073012438909,0.8571428571428595,0,2010-2017
2013-04-11,2013-04-12,1,1,37.29977116704892,74.09326424870613,0.2499999999999858,0,2010-2017
2013-04-25,2013-04-26,1,1,38.811328280814436,69.83758700696161,0.29213483146066394,0,2010-2017
2013-05-02,2013-05-03,1,1,-55.66678584197322,-58.38247683235007,1.5537190082644592,0,2010-2017
2013-05-09,2013-05-10,1,1,18.683001531394442,45.750452079567374,0.526315789473671,0,2010-2017
2013-05-23,2013-05-24,1,0,66.43804298125222,83.4024896265554,0.16143497757848144,0,2010-2017
2013-05-30,2013-05-31,1,0,-100.0,-165.42249870399192,2.598984771573606,0,2010-2017
2013-06-06,2013-06-07,1,0,-26.873857404022633,-17.11125569290901,1.1464968152866315,0,2010-2017
2013-06-13,2013-06-14,1,0,10.435189518016536,25.250683682771815,0.7321428571428511,0,2010-2017
2013-06-27,2013-06-28,1,0,17.160578911095026,31.594698589139696,0.6694560669456162,0,2010-2017
2013-07-02,2013-07-05,3,0,-18.300653594771248,-9.170305676855904,1.0752688172043012,1,2010-2017
2013-07-11,2013-07-12,1,1,43.66021236727119,80.43052837573498,0.19047619047617964,0,2010-2017
2013-07-25,2013-07-26,1,0,51.601134981759586,84.96240601503811,0.1468926553672265,0,2010-2017
2013-08-01,2013-08-02,1,1,43.899895724712756,63.23215049166253,0.3598326359832693,0,2010-2017
2013-08-08,2013-08-09,1,0,-10.213243546575605,5.020352781548352,0.9210526315789324,0,2010-2017
2013-08-22,2013-08-23,1,0,14.774114774114484,31.949250288350235,0.6555555555555594,0,2010-2017
2013-08-29,2013-08-30,1,0,-9.398814563929456,0.7470651013866727,0.9687500000000071,0,2010-2017
2013-09-05,2013-09-06,1,0,67.17222783956788,98.20547330641452,0.01746724890830588,0,2010-2017
2013-09-12,2013-09-13,1,1,34.337000579038396,54.93704440026461,0.4387096774193593,0,2010-2017
2013-09-26,2013-09-27,1,0,11.111111111110846,26.509186351705736,0.7088607594936738,0,2010-2017
2013-09-27,2013-09-30,3,0,5.318312811107731,18.81918819188119,0.7888446215139514,1,2010-2017
2013-10-03,2013-10-04,1,0,-22.501699524134175,-18.82918304936772,1.15744680851065,0,2010-2017
2013-10-10,2013-10-11,1,0,-11.330049261084387,-2.0996294771518285,0.995983935742979,0,2010-2017
2013-10-24,2013-10-25,1,1,23.914302258250505,43.56955380577338,0.544303797468363,0,2010-2017
2013-10-31,2013-11-01,1,0,57.71028037383111,81.0006333122222,0.1840490797546082,0,2010-2017
2013-11-07,2013-11-08,1,0,-100.0,-110.47663992449166,2.036529680365287,0,2010-2017
2013-11-21,2013-11-22,1,1,-14.795624640183172,-1.7402945113776314,0.9870129870129751,0,2010-2017
2013-12-05,2013-12-06,1,0,-35.58097531607506,-30.891827738216815,1.2823920265780777,0,2010-2017
2013-12-12,2013-12-13,1,0,63.14199395770274,88.53569567482921,0.11167512690356715,0,2010-2017
2013-12-26,2013-12-27,1,1,44.80130647795455,74.60791635549104,0.24460431654674458,0,2010-2017
2013-12-30,2013-12-31,1,1,-13.043478260870014,15.407854984893907,0.8115942028985541,0,2010-2017
2014-01-02,2014-01-03,1,1,47.11892112791264,77.19498289623846,0.2222222222222096,0,2010-2017
2014-01-09,2014-01-10,1,1,33.47164591977918,50.52083333333394,0.4830508474576213,0,2010-2017
2014-01-23,2014-01-24,1,0,-100.0,-413.71571072319256,4.963855421686752,0,2010-2017
2014-01-30,2014-01-31,1,0,45.73213046495449,66.5131854332352,0.3265306122449026,0,2010-2017
2014-02-06,2014-02-07,1,0,-57.83446121811545,-53.53881278538798,1.5027932960893842,0,2010-2017
2014-02-13,2014-02-14,1,1,-39.39393939393827,-21.760096443639647,1.1812865497075917,0,2010-2017
2014-02-27,2014-02-28,1,1,35.38710985001925,61.716937354986946,0.37078651685394665,0,2010-2017
2014-03-06,2014-03-07,1,1,73.68221463784543,83.96334478808645,0.15730337078652282,0,2010-2017
2014-03-13,2014-03-14,1,0,56.18060695781004,70.0460829493098,0.29323308270675663,0,2010-2017
2014-03-27,2014-03-28,1,0,2.8068988840047555,14.185639229422955,0.8376068376068289,0,2010-2017
2014-03-28,2014-03-31,3,0,4.292862786409781,20.281359906212572,0.7756653992395516,1,2010-2017
2014-04-03,2014-04-04,1,1,-100.0,-102.01238390092983,1.977272727272738,0,2010-2017
2014-04-10,2014-04-11,1,0,-41.874258600237866,-36.53261236904428,1.3421926910299071,0,2010-2017
2014-04-24,2014-04-25,1,0,-100.0,-104.32692307692173,1.9767441860464985,0,2010-2017
2014-05-01,2014-05-02,1,0,48.54682454251835,65.44797107271941,0.33725490196078967,0,2010-2017
2014-05-08,2014-05-09,1,0,71.65149544863368,97.95814190913626,0.019900497512447993,0,2010-2017
2014-05-22,2014-05-23,1,0,-25.969447708578674,-13.428943937419104,1.1012658227848158,0,2010-2017
2014-05-29,2014-05-30,1,1,46.978769733260116,77.84342688330787,0.2142857142857224,0,2010-2017
2014-06-05,2014-06-06,1,1,0.3584229390685186,13.043478260870014,0.8461538461538417,0,2010-2017
2014-06-12,2014-06-13,1,0,12.769485903815397,28.04946599213195,0.6994535519125533,0,2010-2017
2014-06-26,2014-06-27,1,0,32.81682346430422,57.416607523064386,0.41379310344829157,0,2010-2017
2014-06-27,2014-06-30,3,1,32.71245634458736,64.93349455864667,0.3372093023255721,1,2010-2017
2014-07-10,2014-07-11,1,0,49.686520376175295,89.40553266627388,0.10285714285714675,0,2010-2017
2014-07-24,2014-07-25,1,0,-24.54835281615219,-20.243531202434113,1.1617647058823413,0,2010-2017
2014-07-31,2014-08-01,1,0,25.6940938919742,41.0046728971968,0.5804597701149373,0,2010-2017
2014-08-07,2014-08-08,1,0,-81.07025846377934,-76.10062893081829,1.7099236641221442,0,2010-2017
2014-08-21,2014-08-22,1,1,14.601311701760197,60.21064950263272,0.38857142857143245,0,2010-2017
2014-08-28,2014-08-29,1,0,-5.931539064540821,-5.342362678704086,1.0071942446043003,0,2010-2017
2014-09-04,2014-09-05,1,0,15.27135044173367,33.649289099526555,0.6461538461538414,0,2010-2017
2014-09-11,2014-09-12,1,0,-85.84648884050131,-96.5566714490681,1.9027777777777841,0,2010-2017
2014-09-25,2014-09-26,1,0,-29.221435793730276,-27.248793330407057,1.2340425531914796,0,2010-2017
2014-09-29,2014-09-30,1,0,92.12295869356389,100.0,0.0,0,2010-2017
2014-10-02,2014-10-03,1,0,-43.39072074700911,-43.76770538243635,1.409722222222223,0,2010-2017
2014-10-09,2014-10-10,1,0,-50.26816187225693,-49.894227863402214,1.4376811594202838,0,2010-2017
2014-10-23,2014-10-24,1,0,-6.005221932114632,6.250000000000306,0.9199999999999969,0,2010-2017
2014-10-30,2014-10-31,1,1,-100.0,-117.19457013574628,2.128078817733987,0,2010-2017
2014-11-06,2014-11-07,1,1,59.73003374578142,72.06493016232506,0.27509293680297736,0,2010-2017
2014-11-13,2014-11-14,1,1,48.80952380952379,74.2798353909465,0.25252525252525254,0,2010-2017
2014-12-04,2014-12-05,1,1,70.06802721088434,100.0,0.0,0,2010-2017
2014-12-11,2014-12-12,1,0,-80.93766099948458,-71.31910235358487,1.6918918918918895,0,2010-2017
2014-12-23,2014-12-26,3,1,38.475021910605825,59.88538681948544,0.3925233644859696,1,2010-2017
2014-12-30,2014-12-31,1,1,-100.0,-150.63163213744212,2.4195121951219414,0,2010-2017
2014-12-31,2015-01-02,2,0,62.69083969465632,94.4255187364507,0.05471124620060998,0,2010-2017
2015-01-08,2015-01-09,1,1,-27.762473217018265,-15.592251508414936,1.1410658307209989,0,2010-2017
2015-01-22,2015-01-23,1,1,12.327188940091498,24.023154848045493,0.7500000000000082,0,2010-2017
2015-01-29,2015-01-30,1,0,-53.28251782640824,-57.94363580055815,1.5596330275229426,0,2010-2017
2015-02-05,2015-02-06,1,1,49.094149094148534,66.3114472327254,0.3322033898305146,0,2010-2017
2015-02-12,2015-02-13,1,1,3.1370863773088655,17.90661877885979,0.8040201005025239,0,2010-2017
2015-02-19,2015-02-20,1,1,-37.25827245380407,-24.266144814090993,1.2095238095238192,0,2010-2017
2015-02-26,2015-02-27,1,1,7.352277852954223,21.321029626031855,0.7677725118483433,0,2010-2017
2015-03-05,2015-03-06,1,0,-100.0,-146.63127807268353,2.425702811244988,0,2010-2017
2015-03-12,2015-03-13,1,0,-23.53208921256227,-11.861137897781719,1.094339622641506,0,2010-2017
2015-03-19,2015-03-20,1,1,16.624614522008,32.82219788243977,0.6456140350877105,0,2010-2017
2015-03-26,2015-03-27,1,0,61.533991865194714,84.3638948116561,0.15384615384615302,0,2010-2017
2015-03-30,2015-03-31,1,0,-58.23445657332723,-46.547674964772405,1.437788018433182,0,2010-2017
2015-04-01,2015-04-02,1,0,16.462976276060715,28.8601455133391,0.6984126984126948,0,2010-2017
2015-04-09,2015-04-10,1,0,-21.53657539844643,-16.26607043040715,1.1366120218579148,0,2010-2017
2015-04-16,2015-04-17,1,1,-100.0,-155.84868093578828,2.507317073170725,0,2010-2017
2015-04-23,2015-04-24,1,1,22.338015405527347,37.76926759214881,0.610328638497658,0,2010-2017
2015-04-30,2015-05-01,1,0,-51.45340125861539,-46.04868289429794,1.4360655737704904,0,2010-2017
2015-05-07,2015-05-08,1,0,-53.6247334754795,-49.26220204313255,1.477528089887638,0,2010-2017
2015-05-14,2015-05-15,1,1,46.27151051625248,56.95970695970707,0.4234234234234224,0,2010-2017
2015-05-21,2015-05-22,1,1,17.789921068609456,36.488915518274275,0.6198830409356738,0,2010-2017
2015-05-28,2015-05-29,1,0,-48.76174210076906,-46.290491118077924,1.4285714285714344,0,2010-2017
2015-06-04,2015-06-05,1,0,67.99645390070889,88.84165781083911,0.11052631578947786,0,2010-2017
2015-06-11,2015-06-12,1,0,-58.540630182421225,-62.68980477223428,1.595744680851064,0,2010-2017
2015-06-18,2015-06-19,1,1,-67.79838991949542,-52.295632698767555,1.4945054945054885,0,2010-2017
2015-06-25,2015-06-26,1,0,57.85907859078676,85.24305555555665,0.14529914529913462,0,2010-2017
2015-06-29,2015-06-30,1,0,64.2389698121168,93.98742825908644,0.05929919137467042,0,2010-2017
2015-06-30,2015-07-02,2,0,48.52889046437427,65.77946768060828,0.3389121338912144,0,2010-2017
2015-07-09,2015-07-10,1,0,-19.09640136590534,-10.453648915187827,1.091922005571035,0,2010-2017
2015-07-16,2015-07-17,1,1,76.61388550547976,94.07933688572986,0.05780346820810563,0,2010-2017
2015-07-23,2015-07-24,1,0,-100.0,-100.0985707244949,1.9613526570048319,0,2010-2017
2015-07-30,2015-07-31,1,0,14.997036158861746,34.12057178371644,0.6424242424242438,0,2010-2017
2015-08-06,2015-08-07,1,0,54.04201145766948,62.9865985960426,0.3647798742138444,0,2010-2017
2015-08-13,2015-08-14,1,0,50.69967707212015,68.61514319340873,0.30888030888031326,0,2010-2017
2015-08-20,2015-08-21,1,0,-100.0,-247.0099222311611,3.4323607427055696,0,2010-2017
2015-08-27,2015-08-28,1,0,46.42469365596398,69.8783548947673,0.2971428571428576,0,2010-2017
2015-09-03,2015-09-04,1,0,-42.615412911532005,-34.9284173367326,1.3359223300970864,0,2010-2017
2015-09-10,2015-09-11,1,0,28.864762803870175,39.21990906915481,0.6004728132387754,0,2010-2017
2015-09-17,2015-09-18,1,0,-51.79904955872411,-52.37284528623165,1.5010482180293554,0,2010-2017
2015-09-24,2015-09-25,1,0,73.89550131127712,91.40076940484283,0.08501118568232562,0,2010-2017
2015-09-29,2015-09-30,1,0,-83.69162342475846,-65.72589749379031,1.6420581655480926,0,2010-2017
2015-10-01,2015-10-02,1,0,-81.04610898487297,-87.09542702025433,1.847422680412367,0,2010-2017
2015-10-08,2015-10-09,1,1,46.585230427539486,73.66495976590976,0.25899280575540545,0,2010-2017
2015-10-15,2015-10-16,1,1,29.752354377398927,48.15714864317648,0.509960159362539,0,2010-2017
2015-10-22,2015-10-23,1,1,-100.0,-102.09339774557094,1.9920634920634848,0,2010-2017
2015-10-29,2015-10-30,1,1,-7.280219780220168,5.115511551154661,0.9349593495935006,0,2010-2017
2015-11-05,2015-11-06,1,1,86.9962385814073,98.89928453494716,0.010869565217396864,0,2010-2017
2015-11-12,2015-11-13,1,0,-66.48044692737479,-57.99614643545329,1.5569620253164607,0,2010-2017
2015-11-19,2015-11-20,1,1,19.262739428984858,33.307179285994955,0.6563706563706521,0,2010-2017
2015-12-03,2015-12-04,1,0,-68.77243359655404,-74.85182049110907,1.7280334728033455,0,2010-2017
2015-12-10,2015-12-11,1,0,-84.22357448726643,-87.22749422928985,1.8481012658227878,0,2010-2017
2015-12-30,2015-12-31,1,0,-49.466591802357904,-54.75313190862154,1.5217391304347787,0,2010-2017
2016-01-07,2016-01-08,1,0,-22.865902856221183,-16.939274299680907,1.1582867783985153,0,2010-2017
2016-01-14,2016-01-15,1,0,-88.78205128205123,-89.91899189918983,1.8839285714285707,0,2010-2017
2016-01-21,2016-01-22,1,0,-32.28903486609428,-27.511874314943697,1.2644927536231918,0,2010-2017
2016-01-28,2016-01-29,1,0,-71.23579545454537,-77.57999576181388,1.756813417190775,0,2010-2017
2016-02-04,2016-02-05,1,0,-60.2260833158891,-53.05022634188451,1.5138592750533095,0,2010-2017
2016-02-11,2016-02-12,1,0,-23.525599481529042,-20.67640276710169,1.1939163498098806,0,2010-2017
2016-02-18,2016-02-19,1,0,72.19198416625382,98.8144635447534,0.011695906432754522,0,2010-2017
2016-02-25,2016-02-26,1,1,48.99061700312793,72.45378760420476,0.27046263345195404,0,2010-2017
2016-03-03,2016-03-04,1,1,61.37973514012963,76.01767118965002,0.23676012461058907,0,2010-2017
2016-03-10,2016-03-11,1,0,-100.0,-152.9671074940651,2.4949832775919667,0,2010-2017
2016-03-17,2016-03-18,1,1,56.04283528811843,73.44598672299351,0.26190476190476053,0,2010-2017
2016-03-23,2016-03-24,1,0,55.67157095396167,67.332123411977,0.32142857142858355,0,2010-2017
2016-03-30,2016-03-31,1,1,36.74459638288588,55.20159283225598,0.4390243902438914,0,2010-2017
2016-03-31,2016-04-01,1,1,-20.487106017191007,-14.686468646863544,1.130081300812997,0,2010-2017
2016-04-07,2016-04-08,1,0,39.247613700167875,61.680176860721424,0.376811594202906,0,2010-2017
2016-04-14,2016-04-15,1,1,55.09160630592187,81.52898922524302,0.1809045226130722,0,2010-2017
2016-04-21,2016-04-22,1,1,67.56393001345955,99.10873440285286,0.008771929824553425,0,2010-2017
2016-04-28,2016-04-29,1,0,43.5170927009555,57.174816235219716,0.4227129337539353,0,2010-2017
2016-05-05,2016-05-06,1,0,18.343195266272748,27.029492246884246,0.7207207207207139,0,2010-2017
2016-05-12,2016-05-13,1,0,-47.25884802220743,-46.58803706824002,1.4380165289256275,0,2010-2017
2016-05-19,2016-05-20,1,0,10.789283128168076,24.040720438527895,0.7461538461538453,0,2010-2017
2016-05-26,2016-05-27,1,1,7.794361525705755,22.394678492240722,0.760869565217379,0,2010-2017
2016-06-02,2016-06-03,1,1,62.42937853107423,83.07952622673531,0.1666666666666572,0,2010-2017
2016-06-09,2016-06-10,1,1,-95.05562422744109,-121.84105202973103,2.167597765363126,0,2010-2017
2016-06-16,2016-06-17,1,0,-6.564163217030594,6.3941990771267525,0.9161290322580563,0,2010-2017
2016-06-23,2016-06-24,1,1,-100.0,-125.24752475247527,2.2262996941896027,0,2010-2017
2016-06-29,2016-06-30,1,0,-69.80676328502415,-60.05121638924458,1.5822784810126584,0,2010-2017
2016-06-30,2016-07-01,1,1,18.98824367652209,33.838182542844756,0.6509803921568726,0,2010-2017
2016-07-07,2016-07-08,1,1,-100.0,-132.12969786293337,2.2826086956521783,0,2010-2017
