date,sym,t,ds,ctl,dist_adr,base,base_pct,base_st,floor0.25,floor0.25_pct,floor0.25_st,floor0.4,floor0.4_pct,floor0.4_st,floor0.6,floor0.6_pct,floor0.6_st,floor1.0,floor1.0_pct,floor1.0_st,orh-0.1,orh-0.1_pct,orh-0.1_st
2026-02-02,AMD,10:04,LONG,False,0.13218408981233506,0.2535211267605752,0.1463890696161409,False,0.13404583755617772,0.1463890696161409,False,0.08377864847261052,0.1463890696161409,False,0.0558524323150738,0.1463890696161409,False,0.033511459389044256,0.1463890696161409,False,0.18051814191331847,0.1463890696161409,False
2026-02-02,AXTI,10:14,FLAT,False,0.18017307634215735,-0.24137931034482316,-0.6647673314339839,False,-0.1739602116407007,-0.6647673314339839,False,-0.10872513227543781,-0.6647673314339839,False,-0.07248342151695854,-0.6647673314339839,False,-0.043490052910175124,-0.6647673314339839,False,-0.24137931034482316,-0.6647673314339839,False
2026-02-02,COHR,10:14,LONG,False,0.14945902383494117,-1.0,-1.1617555417074625,True,-0.5176665040106789,-1.0059645686815593,False,-0.323541565006674,-1.0059645686815593,False,-0.21569437667111574,-1.0059645686815593,False,-0.1294166260026695,-1.0059645686815593,False,-1.0,-1.1617555417074625,True
2026-02-02,LITE,10:29,LONG,False,0.06065874706869076,-1.0,-0.6098683604897306,True,-1.0,-2.5135219154753816,True,-1.0,-4.021635064760619,True,-0.42384822637305475,-2.5568443339777125,False,-0.25430893582383296,-2.5568443339777125,False,-1.0,-1.125081048248517,True
2026-02-03,HD,10:34,LONG,True,0.08609865195169533,-1.0,-0.20587251344603685,True,-1.0,-0.5977808850060161,True,-1.0,-0.9564494160096259,True,-1.0,-1.434674124014439,True,-0.805022395748395,-1.924908000720544,False,-1.0,-0.6817382579114032,True
2026-02-04,AXTI,09:49,LONG,False,0.21787945592952393,-1.0,-3.274336283185849,True,-1.0,-3.75705027949604,True,-1.0,-6.011280447193661,True,-1.0,-9.016920670790483,True,-1.0,-15.028201117984144,True,-1.0,-3.3612271914444443,True
2026-02-05,AXTI,10:39,FLAT,False,0.1425917333878528,2.404761904761899,5.203503348789292,False,1.3715966735402967,5.203503348789292,False,0.8572479209626839,5.203503348789292,False,0.5714986139751231,5.203503348789292,False,0.3428991683850738,5.203503348789292,False,2.404761904761899,5.203503348789292,False
2026-02-05,SMTC,11:29,LONG,False,0.12141602842992343,-1.0,-0.7921267402784405,True,-1.0,-1.6310176475909488,True,-0.0551891038317794,-0.14402304368697835,False,-0.03679273588785277,-0.14402304368697835,False,-0.0220756415327117,-0.14402304368697835,False,-1.0,-1.0484704291756,True
2026-02-05,TSM,11:29,LONG,False,0.158740788215955,-1.0,-0.4880400072302237,True,-1.0,-0.7686115407312283,True,-1.0,-1.2297784651699788,True,-0.218840181285365,-0.4036874133879541,False,-0.131304108771219,-0.4036874133879541,False,-1.0,-0.6900438812198858,True
2026-02-06,AXTI,09:49,LONG,False,0.10449208547914574,-1.0,-1.6197783461210682,True,-1.0,-3.875361322088701,True,-1.0,-6.200578115341903,True,-1.0,-9.30086717301287,True,0.16773729511125898,2.6001705029838,False,-1.0,-1.7206475126376963,True
2026-02-06,TSM,09:49,FLAT,False,0.19776441158233313,-1.0,-0.6300942250997187,True,1.019666048708898,0.8121856754725713,False,0.6372912804430695,0.8121856754725713,False,0.4248608536287112,0.8121856754725713,False,0.25491651217722716,0.8121856754725713,False,-1.0,-0.6596686767995549,True
2026-02-06,MU,09:54,LONG,False,0.15772631276232568,-1.0,-0.9730173808117798,True,-1.0,-1.5422559555392683,True,-1.0,-2.4676095288628206,True,0.34472285594932767,1.2759621062360471,False,0.20683371356959646,1.2759621062360471,False,-1.0,-1.1380700030726687,True
2026-02-06,C,10:34,FLAT,True,0.0434635592984304,-1.0,-0.11509371917132569,True,1.2666522995542526,0.8385399539625091,False,0.7916576872214027,0.8385399539625091,False,0.5277717914809371,0.8385399539625091,False,0.31666307488856177,0.8385399539625091,False,0.5390810174913726,0.8385399539625091,False
2026-02-06,DDS,11:04,FLAT,False,0.005450351926682125,64.06250000001275,1.564479448082177,False,1.3966526812125735,1.564479448082177,False,0.8729079257578601,1.564479448082177,False,0.5819386171719049,1.564479448082177,False,0.34916317030314337,1.564479448082177,False,1.26300117162964,1.564479448082177,False
2026-02-09,MU,09:49,LONG,False,0.2778697167845468,-1.0,-1.7063706216431491,True,-1.0,-1.7063706216431491,True,-0.6162095752488629,-1.5136329761262268,False,-0.41080638349924276,-1.5136329761262268,False,-0.24648383009954544,-1.5136329761262268,False,-1.0,-2.189399194657464,True
2026-02-09,BE,10:14,LONG,False,0.009460646317989332,-1.0,-0.09838000918213792,True,0.688735051949596,1.7905161671148355,False,0.43045940746849637,1.7905161671148355,False,0.28697293831233134,1.7905161671148355,False,0.1721837629873987,1.7905161671148355,False,-1.0,-1.3481441296187269,True
2026-02-09,CRWV,10:14,FLAT,True,0.07976738339316107,-1.0,-0.7772020725388601,True,-1.0,-2.4358391847584926,True,0.06913173227407429,0.2694300518134768,False,0.04608782151604953,0.2694300518134768,False,0.02765269290962972,0.2694300518134768,False,-1.0,-2.269672461468161,True
2026-02-09,GOOG,10:54,LONG,True,0.13071984471407475,0.20491803278688067,0.0771652571146367,False,0.10714741370005935,0.0771652571146367,False,0.0669671335625371,0.0771652571146367,False,0.04464475570835806,0.0771652571146367,False,0.026786853425014676,0.0771652571146367,False,0.20491803278688067,0.0771652571146367,False
2026-02-10,MU,10:14,LONG,False,0.0689515157861696,-1.0,-0.4223504721930781,True,-1.0,-1.5313313542767417,True,-1.0,-2.4501301668427864,True,-0.5760235324993611,-2.116998950682055,False,-0.34561411949961723,-2.116998950682055,False,-1.0,-0.958807463011849,True
2026-02-12,CHEF,10:59,FLAT,False,0.3383894042302612,-1.0,-1.3872832369942312,True,-1.0,-1.3872832369942312,True,-1.0,-1.6398660474016977,True,-1.0,-2.4597990711025366,True,-0.5111089959727871,-2.095375722543357,False,-1.0,-3.1700821187868407,True
2026-02-13,NBIS,09:49,FLAT,False,0.2924345645312307,1.9662447257384092,4.991965720407082,False,1.9662447257384092,4.991965720407082,False,1.4374948003328505,4.991965720407082,False,0.9583298668885684,4.991965720407082,False,0.5749979201331407,4.991965720407082,False,1.9662447257384092,4.991965720407082,False
2026-02-13,HNGE,10:14,LONG,False,0.062611565370704,-1.0,-0.42068794852757885,True,-1.0,-1.6797533572144863,True,-1.0,-2.687605371543192,True,-1.0,-4.0314080573147875,True,-0.5561380218221532,-3.7366988369215495,False,-1.0,-1.043096591586611,True
2026-02-13,BA,10:39,FLAT,True,0.08325964395516539,-1.0,-0.24818943770852536,True,-1.0,-0.74522729715903,True,-1.0,-1.1923636754544549,True,-1.0,-1.7885455131816763,True,-0.3889999758560913,-1.1595736024086558,False,-1.0,-0.4323573359846242,True
2026-02-17,COHR,10:49,FLAT,False,0.18801184813411032,1.0802139037433265,1.870543568848977,False,0.8123720496917807,1.870543568848977,False,0.5077325310573618,1.870543568848977,False,0.3384883540382416,1.870543568848977,False,0.2030930124229449,1.870543568848977,False,0.7740596017372364,1.870543568848977,False
2026-02-17,FLR,11:09,LONG,False,0.22677792259320312,-1.0,-0.8967674661105312,True,-1.0,-0.988596526346136,True,0.8174553023708475,1.2930135557872728,False,0.5449702015805633,1.2930135557872728,False,0.3269821209483384,1.2930135557872728,False,-1.0,-1.104719111059824,True
2026-02-18,SNDK,09:59,LONG,False,0.1727979542809063,0.3823255813953395,0.6890770391482772,False,0.2642603133374911,0.6890770391482772,False,0.16516269583593193,0.6890770391482772,False,0.11010846389062129,0.6890770391482772,False,0.06606507833437278,0.6890770391482772,False,0.2980174559567488,0.6890770391482772,False
2026-02-18,NBIS,10:14,LONG,False,0.0607692729721192,-1.0,-0.534918276374449,True,0.41863276936347965,0.9212481426448664,False,0.2616454808521744,0.9212481426448664,False,0.1744303205681167,0.9212481426448664,False,0.10465819234086991,0.9212481426448664,False,-1.0,-1.8213045842682505,True
2026-02-20,DELL,10:29,FLAT,False,0.022535345173909666,-1.0,-0.0988142292490156,True,-1.0,-1.0962138419275032,True,-1.0,-1.7539421470840075,True,0.26604226941420384,0.6999341238471743,False,0.15962536164852215,0.6999341238471743,False,0.34239721385480043,0.6999341238471743,False
2026-02-20,NVDA,11:04,LONG,False,0.016675039476650062,-1.0,-0.052648204696216866,True,-1.0,-0.7893265375764206,True,-0.054193878299114095,-0.06844266610508343,False,-0.036129252199409254,-0.06844266610508343,False,-0.021677551319645588,-0.06844266610508343,False,-1.0,-1.100188865004249,True
2026-02-24,BE,10:34,LONG,False,0.13130638979864584,-1.0,-1.550028918449975,True,-1.0,-2.951168105426739,True,-0.8292390475157022,-3.915558126084448,False,-0.5528260316771342,-3.915558126084448,False,-0.3316956190062802,-3.915558126084448,False,-0.5124467850788109,-3.915558126084448,False
2026-02-25,DELL,09:59,FLAT,False,0.14911693758765815,-1.0,-0.6768327489195126,True,-1.0,-1.1347348595487947,True,0.3907582400640479,0.7094511946505786,False,0.26050549337603085,0.7094511946505786,False,0.15630329602561877,0.7094511946505786,False,0.3960648195362804,0.7094511946505786,False
2026-02-25,NVDA,10:04,LONG,False,0.06861650103556945,-1.0,-0.22927599735059717,True,-0.23787053692330626,-0.19870586437051754,False,-0.14866908557706673,-0.19870586437051754,False,-0.09911272371804485,-0.19870586437051754,False,-0.05946763423082682,-0.19870586437051754,False,-0.20251125107301496,-0.19870586437051754,False
2026-02-25,WDC,11:14,LONG,False,0.11421216612579607,-1.0,-0.9921371443998237,True,-1.0,-2.1716975915399863,True,-0.5284255067095688,-1.8361286403671497,False,-0.35228367113971315,-1.8361286403671497,False,-0.21137020268382772,-1.8361286403671497,False,-1.0,-1.3175029828920963,True
2026-02-26,NFLX,09:59,LONG,False,0.07471984449498463,-1.0,-0.23738872403561168,True,-1.0,-0.7942626408020259,True,-1.0,-1.2708202252832348,True,0.22727286033890529,0.4332344213649791,False,0.13636371620334317,0.4332344213649791,False,-1.0,-0.44826885454040094,True
2026-02-26,ZETA,10:14,LONG,False,0.17409031151957066,-1.0,-1.2332439678284017,True,-1.0,-1.7709830562422775,True,-1.0,-2.833572889987659,True,-1.0,-4.250359334981488,True,-0.4465794947676005,-3.1635388739946375,False,-1.0,-1.7807792814781442,True
2026-02-26,CHRD,11:14,LONG,False,0.13172598358119864,-1.0,-0.4527447651386435,True,-1.0,-0.8592548577547049,True,-1.0,-1.3748077724075145,True,-0.3338887778273467,-0.6885493303150253,False,-0.2003332666964075,-0.6885493303150253,False,-1.0,-1.2916362951109326,True
2026-02-27,COHR,10:09,LONG,False,0.28793214650421056,-1.0,-2.6774691358024683,True,-1.0,-2.6774691358024683,True,-0.03007936688984533,-0.11188271604936868,False,-0.020052911259896885,-0.11188271604936868,False,-0.012031746755938133,-0.11188271604936868,False,-1.0,-2.8203279677434745,True
2026-03-02,APH,10:04,LONG,True,0.24086733571427602,-1.0,-1.1286681715575582,True,-1.0,-1.171462465230672,True,-1.0,-1.8743399443690714,True,-1.0,-2.811509916553617,True,-1.0,-4.685849860922688,True,-1.0,-1.1286681715575582,True
2026-03-03,SNDK,11:44,LONG,False,0.08544777173727174,-1.0,-0.7673414076395312,True,-1.0,-2.2450597366040626,True,-1.0,-3.592095578566485,True,-0.7805990331995866,-4.2059795036842615,False,-0.46835941991975094,-4.2059795036842615,False,-1.0,-1.0589453818949535,True
2026-03-03,BE,11:54,LONG,False,0.060623814845744785,-1.0,-0.718692361508615,True,-1.0,-2.963737779193302,True,-0.5820959213064915,-2.760287476944606,False,-0.3880639475376605,-2.760287476944606,False,-0.23283836852259604,-2.760287476944606,False,-1.0,-1.7769852853082972,True
2026-03-04,COIN,10:09,LONG,True,0.19797027384689087,0.8322580645161346,1.2506665373988135,False,0.6590494277741724,1.2506665373988135,False,0.4119058923588555,1.2506665373988135,False,0.27460392823923785,1.2506665373988135,False,0.1647623569435425,1.2506665373988135,False,0.8322580645161346,1.2506665373988135,False
2026-03-04,WBD,10:24,LONG,True,0.16861577946647668,-1.0,-0.24831500532103684,True,-1.0,-0.3681669149037209,True,-1.0,-0.5890670638459585,True,-1.0,-0.8836005957689378,True,-0.6262871808754839,-0.92231287690671,False,-1.0,-0.24831500532103684,True
2026-03-04,IBIT,10:29,OUT,False,0.20898852833281167,0.0750000000000031,0.07242877836794094,False,0.06269655849984652,0.07242877836794094,False,0.03918534906240364,0.07242877836794094,False,0.026123566041602587,0.07242877836794094,False,0.015674139624961513,0.07242877836794094,False,0.0720464442501751,0.07242877836794094,False
2026-03-04,PLTR,10:29,LONG,False,0.14871972499106006,-1.0,-0.8485005505537755,True,-1.0,-1.4263416480308506,True,-0.3661229870963165,-0.8355463436751034,False,-0.24408199139754433,-0.8355463436751034,False,-0.14644919483852661,-0.8355463436751034,False,-1.0,-2.1185643812150445,True
2026-03-04,MU,11:09,LONG,False,0.03588949000354406,-1.0,-0.21745039412883824,True,-0.6590615437014493,-0.9982949912278586,False,-0.4119134648134068,-0.9982949912278586,False,-0.2746089765422712,-0.9982949912278586,False,-0.1647653859253631,-0.9982949912278586,False,-0.3488179939415694,-0.9982949912278586,False
2026-03-05,CRWD,09:54,LONG,False,0.14155690664545234,-1.0,-0.8603759468811388,True,-1.0,-1.5194877580859831,True,-0.1654061680911562,-0.402132236042277,False,-0.11027077872743707,-0.402132236042277,False,-0.06616246723646234,-0.402132236042277,False,-1.0,-0.8603759468811388,True
2026-03-05,NOW,09:59,LONG,False,0.078454672921271,-1.0,-0.3905600797739728,True,-1.0,-1.244540526495787,True,0.02211754077035719,0.04404188133621179,False,0.014745027180238126,0.04404188133621179,False,0.008847016308142896,0.04404188133621179,False,-1.0,-1.204148269764019,True
2026-03-05,INTU,10:09,LONG,True,0.0879675207560936,-1.0,-0.4978555572318374,True,0.4249859444320323,0.6013060626306523,False,0.26561621527001844,0.6013060626306523,False,0.1770774768466796,0.6013060626306523,False,0.10624648610800762,0.6013060626306523,False,0.36633551517524854,0.6013060626306523,False
2026-03-06,COST,09:49,LONG,True,0.38734713925796466,-1.0,-0.7636444552332357,True,-1.0,-0.7636444552332357,True,-1.0,-0.7885892294918095,True,0.8499405219038019,1.0053809119229735,False,0.5099643131422802,1.0053809119229735,False,-1.0,-0.7636444552332357,True
2026-03-06,LITE,10:14,LONG,False,0.22324155473055213,-1.0,-2.0744222483352934,True,-1.0,-2.3230691199484266,True,-1.0,-3.716910591917493,True,-1.0,-5.57536588787623,True,-1.0,-9.292276479793724,True,-1.0,-2.0744222483352934,True
2026-03-06,ASTS,10:44,LONG,True,0.028675226906637652,-1.0,-0.27663934426229103,True,-1.0,-2.4118322163847883,True,-1.0,-3.858931546215664,True,-1.0,-5.788397319323503,True,-0.8634429435221009,-8.329918032786882,False,-1.0,-2.9114541980293134,True
2026-03-09,AXTI,09:59,LONG,False,0.16320197855341392,3.5852272727272636,8.897349125775525,False,2.340464737890994,8.897349125775525,False,1.462790461181874,8.897349125775525,False,0.975193640787917,8.897349125775525,False,0.5851161844727496,8.897349125775525,False,3.5852272727272636,8.897349125775525,False
2026-03-09,AVGO,10:04,LONG,True,0.40217457743019347,1.7418181818181788,2.849748639081412,False,1.7418181818181788,2.849748639081412,False,1.7418181818181788,2.849748639081412,False,1.1675249853882583,2.849748639081412,False,0.700514991232954,2.849748639081412,False,1.6189090446466812,2.849748639081412,False
2026-03-09,GEV,10:24,LONG,True,0.20042196307201418,3.6925373134328123,3.072490406229432,False,2.9602623082994786,3.072490406229432,False,1.850163942687171,3.072490406229432,False,1.2334426284581104,3.072490406229432,False,0.7400655770748646,3.072490406229432,False,2.2986055902319955,3.072490406229432,False
2026-03-10,LITE,09:49,LONG,False,0.15537403792643553,-1.0,-1.448725514993107,True,-1.0,-2.3310289388228322,True,-1.0,-3.7296463021165254,True,-1.0,-5.5944694531747885,True,-0.5973837888849595,-5.570075597897871,False,-1.0,-1.7684849813689811,True
2026-03-10,COHR,09:59,FLAT,False,0.19971277269291188,-1.0,-1.6974796117938014,True,-1.0,-2.1249011629365557,True,-1.0,-3.399841860698468,True,-0.7576060616285437,-3.8636112033654477,False,-0.4545636369771266,-3.8636112033654477,False,-1.0,-2.1489013855037786,True
2026-03-10,GLW,10:14,LONG,False,0.09228532630376582,-1.0,-0.5573481959519061,True,-0.05342834680744895,-0.08066881783515226,False,-0.033392716754655535,-0.08066881783515226,False,-0.022261811169770294,-0.08066881783515226,False,-0.013357086701862145,-0.08066881783515226,False,-1.0,-0.8606137239741971,True
2026-03-10,BE,10:34,FLAT,False,0.18918263357343268,-1.0,-2.0918107833163733,True,-1.0,-2.764274320275313,True,-0.47870681595709325,-2.117243133265522,False,-0.31913787730472887,-2.117243133265522,False,-0.1914827263828373,-2.117243133265522,False,-1.0,-2.0918107833163733,True
2026-03-10,INTC,10:59,FLAT,False,0.11691977182171334,-1.0,-0.612978228704289,True,-1.0,-1.3106812884458074,True,-0.5241231150628571,-1.0991333756077006,False,-0.3494154100419056,-1.0991333756077006,False,-0.20964924602514315,-1.0991333756077006,False,-1.0,-0.746212908529879,True
2026-03-11,COHR,10:04,LONG,False,0.1715359537787677,-1.0,-1.3986286426679146,True,-1.0,-2.03838992913367,True,-1.0,-3.261423886613868,True,-0.42844170442421975,-2.0959950132460636,False,-0.2570650226545315,-2.0959950132460636,False,-1.0,-1.3986286426679146,True
2026-03-11,MU,11:14,FLAT,False,0.058963555691601714,-1.0,-0.3327549734984513,True,-0.35546600716936305,-0.5015092814869426,False,-0.22216625448085217,-0.5015092814869426,False,-0.1481108363205684,-0.5015092814869426,False,-0.08886650179234097,-0.5015092814869426,False,-0.21787734207358234,-0.5015092814869426,False
2026-03-12,PLTR,10:14,LONG,False,0.1469996204083684,-1.0,-0.6819790259280719,True,-1.0,-1.1598312703691378,True,-1.0,-1.8557300325906059,True,-0.4599516424727272,-1.280319114714025,False,-0.27597098548363524,-1.280319114714025,False,-1.0,-0.6819790259280719,True
2026-03-12,CRM,10:24,LONG,False,0.23038234455437226,-1.0,-1.0083535168800317,True,-1.0,-1.0942174397418423,True,-1.0,-1.7507479035869422,True,-0.5834846961752916,-1.5323019129059336,False,-0.35009081770517386,-1.5323019129059336,False,-1.0,-1.0083535168800317,True
2026-03-13,BMNR,09:54,FLAT,False,0.1586627808862709,-1.0,-0.9847806624888042,True,-1.0,-1.5516882046752627,True,-1.0,-2.482701127480411,True,-1.0,-3.724051691220608,True,-1.0,-6.20675281870102,True,-1.0,-0.9847806624888042,True
2026-03-13,IREN,09:54,FLAT,False,0.12943199065606278,-1.0,-1.116173120728934,True,-1.0,-2.155906578951795,True,-1.0,-3.4494505263228845,True,-1.0,-5.17417578948431,True,-0.6181037921126229,-5.330296127562635,False,-1.0,-1.116173120728934,True
2026-03-13,MU,09:54,FLAT,False,0.09909937384945268,-1.0,-0.5432737535277522,True,-1.0,-1.370527714819549,True,0.09974287627704741,0.21872060206961588,False,0.0664952508513648,0.21872060206961588,False,0.03989715051081882,0.21872060206961588,False,-1.0,-0.842190389784828,True
2026-03-16,BMNR,10:09,FLAT,False,0.20311029302395942,-1.0,-1.2981393336218119,True,-1.0,-1.5978256373603408,True,-1.0,-2.5565210197765396,True,0.31030739211993985,1.1899610558200007,False,0.1861844352719639,1.1899610558200007,False,-1.0,-1.2981393336218119,True
2026-03-16,IREN,11:34,FLAT,False,0.07811714181952222,-1.0,-0.6708407871198505,True,-1.0,-2.146906464747926,True,0.143214760002458,0.4919499105545592,False,0.09547650666830548,0.4919499105545592,False,0.057285904000983254,0.4919499105545592,False,-1.0,-0.9705693837524766,True
2026-03-17,COHR,09:54,FLAT,False,0.16284342688654843,1.2140575079872258,1.5710269555151362,False,0.7908051401519308,1.5710269555151362,False,0.49425321259495825,1.5710269555151362,False,0.32950214172997133,1.5710269555151362,False,0.197701285037983,1.5710269555151362,False,1.2140575079872258,1.5710269555151362,False
2026-03-17,LITE,09:54,FLAT,False,0.22803491458488195,2.4072043852779994,4.9660743134087255,False,2.1957065855408953,4.9660743134087255,False,1.3723166159630527,4.9660743134087255,False,0.91487774397537,4.9660743134087255,False,0.5489266463852216,4.9660743134087255,False,2.4072043852779994,4.9660743134087255,False
2026-03-17,AAOI,09:59,LONG,False,0.12907307300746665,-1.0,-1.6791044776119413,True,-1.0,-3.252236191654797,True,-1.0,-5.203577906647687,True,-0.6791099592876512,-5.300702370500437,False,-0.40746597557259034,-5.300702370500437,False,-1.0,-1.6791044776119413,True
2026-03-17,ASTS,10:14,FLAT,True,0.03532816675718248,-1.0,-0.31969309462915296,True,0.8808489578124203,1.9927536231883956,False,0.5505305986327622,1.9927536231883956,False,0.3670203990885087,1.9927536231883956,False,0.22021223945310509,1.9927536231883956,False,1.1408137707360753,1.9927536231883956,False
2026-03-17,TGTX,10:54,FLAT,False,0.09732691935831357,-1.0,-0.39382999671807495,True,-1.0,-1.0116163115883958,True,2.108749919430182,3.413193304890065,False,1.405833279620118,3.413193304890065,False,0.8434999677720716,3.413193304890065,False,0.8789011196237192,3.413193304890065,False
2026-03-17,STX,11:09,LONG,True,0.007080935576779872,-1.0,-0.038606312132039626,True,1.1949078785814156,1.6287037930701669,False,0.7468174241133875,1.6287037930701669,False,0.4978782827422573,1.6287037930701669,False,0.2987269696453539,1.6287037930701669,False,0.5400177810370385,1.6287037930701669,False
2026-03-18,COHR,09:49,FLAT,False,0.23721853776593885,-1.0,-1.8849815724815822,True,-1.0,-1.9865453921032474,True,-0.35631094012705067,-1.1325245700245874,False,-0.23754062675136683,-1.1325245700245874,False,-0.14252437605082016,-1.1325245700245874,False,-1.0,-1.8849815724815822,True
2026-03-18,AAOI,09:59,LONG,False,0.20742467626595099,-1.0,-2.6706827309236916,True,-1.0,-3.218858502036977,True,-1.0,-5.150173603259152,True,-1.0,-7.7252604048887275,True,-0.543515035178075,-6.997991967871485,False,-1.0,-3.506418902822814,True
2026-03-19,AAOI,10:54,LONG,False,0.019901640289587963,-1.0,-0.2609393817743929,True,0.7011500963562408,2.298273785628268,False,0.43821881022265097,2.298273785628268,False,0.29214587348176735,2.298273785628268,False,0.1752875240890602,2.298273785628268,False,0.35195979471752936,2.298273785628268,False
2026-03-19,COHR,11:54,LONG,False,0.024701605455012304,-1.0,-0.19800500616431782,True,1.483960599410458,2.973811035977128,False,0.9274753746315424,2.973811035977128,False,0.6183169164210269,2.973811035977128,False,0.37099014985261597,2.973811035977128,False,0.48255264450228513,2.973811035977128,False
2026-03-23,GEV,09:49,LONG,True,0.2537558180986628,-1.0,-1.1229815326969455,True,-1.0,-1.1229815326969455,True,-1.0,-1.77017660696208,True,-0.5926008926468259,-1.573512356142387,False,-0.3555605355880955,-1.573512356142387,False,-1.0,-1.1229815326969455,True
2026-03-23,IREN,09:59,FLAT,False,0.16999342439161452,-1.0,-1.298109769984043,True,-1.0,-1.9090587983473715,True,-1.0,-3.0544940773557947,True,-1.0,-4.581741116033692,True,-0.524891977068851,-4.008198588020948,False,-1.0,-1.9023163000267191,True
2026-03-23,PLTR,10:14,FLAT,False,0.18942161468688365,-1.0,-0.7638367142499367,True,-1.0,-1.00811715114003,True,-1.0,-1.6129874418240444,True,0.28206224044904876,0.682444277485602,False,0.16923734426942974,0.682444277485602,False,-1.0,-0.7638367142499367,True
2026-03-23,COHR,10:39,FLAT,False,0.040026614592552745,-1.0,-0.34583865874744724,True,-1.0,-2.1600543929825213,True,-1.0,-3.456087028772043,True,-0.802707651339815,-4.161341252537401,False,-0.4816245908038892,-4.161341252537401,False,-1.0,-3.65328572230839,True
2026-03-24,GLW,10:09,FLAT,False,0.30673435682415395,1.3103448275862204,2.466820542412014,False,1.3103448275862204,2.466820542412014,False,1.0048194447687935,2.466820542412014,False,0.6698796298458605,2.466820542412014,False,0.40192777790751677,2.466820542412014,False,1.3103448275862204,2.466820542412014,False
2026-03-24,ASML,10:49,FLAT,False,0.1212270925624596,2.89103690685411,1.1894174385226675,False,1.4018879948347576,1.1894174385226675,False,0.8761799967717234,1.1894174385226675,False,0.5841199978478157,1.1894174385226675,False,0.3504719987086894,1.1894174385226675,False,1.1142215791686048,1.1894174385226675,False
2026-03-24,AAOI,11:14,LONG,False,0.05160731361685905,10.173333333333346,7.183880990490548,False,2.1000736154487205,7.183880990490548,False,1.3125460096554484,7.183880990490548,False,0.875030673103633,7.183880990490548,False,0.5250184038621801,7.183880990490548,False,4.327157152776937,7.183880990490548,False
2026-03-25,WDC,10:09,LONG,False,0.20501508184615092,-1.0,-1.4339854552903784,True,-1.0,-1.748634103375958,True,0.39660655714285176,1.109631602308034,False,0.26440437142856843,1.109631602308034,False,0.15864262285714092,1.109631602308034,False,-1.0,-1.4339854552903784,True
2026-03-25,SNDK,10:14,LONG,False,0.13680139023408036,-1.0,-1.041822143944598,True,-1.0,-1.903895388347182,True,0.3861013449299969,1.1761545120749868,False,0.25740089661999743,1.1761545120749868,False,0.15444053797199858,1.1761545120749868,False,-1.0,-1.041822143944598,True
2026-03-25,MU,10:24,LONG,False,0.054888887467470476,-1.0,-0.3073902823340991,True,-1.0,-1.4000569902071378,True,-1.0,-2.240091184331409,True,-1.0,-3.3601367764971135,True,-0.23247058221517036,-1.3018882545914863,False,-1.0,-0.5936032470941393,True
2026-03-25,ASML,10:29,LONG,False,0.09875770533913814,-1.0,-0.34761461984120595,True,-1.0,-0.8799683494252019,True,-1.0,-1.4079493590803098,True,-0.14664638687190285,-0.30970602961161053,False,-0.08798783212314198,-0.30970602961161053,False,-1.0,-0.584445676083646,True
2026-03-25,TSM,10:44,FLAT,False,0.12126748271022113,-1.0,-0.36916208791209376,True,-1.0,-0.7610492105172056,True,-0.3959994348192242,-0.4822000915750922,False,-0.26399962321281495,-0.4822000915750922,False,-0.15839977392768928,-0.4822000915750922,False,-1.0,-0.48756986735706803,True
