date,exit_date,sym,dec_entry,dec_exit,base,exit_gain,entry_gain
2020-02-14,2020-02-25,TNDM,10.0,10.0,-9.403692261631747,-0.2557261697370479,0.034870138001320314
2020-02-18,2020-02-21,MDB,10.0,10.0,-6.7834937332004515,-6.438665790069763,-1.0288340231847346
2020-02-18,2020-02-25,TNDM,10.0,10.0,-12.955102027600617,-0.24570160649280726,0.5919128589208744
2020-02-18,2020-04-02,ZM,10.0,10.0,26.49652565333469,2.4587641473069164,-4.07718677255001
2020-02-19,2020-04-02,ZM,10.0,10.0,17.3193495113495,2.2803836617173605,-0.06735273224158041
2020-02-27,2020-02-28,ZM,10.0,10.0,-7.529725074389115,3.8309100459806227,-6.622630066895443
2020-03-04,2020-03-11,ETSY,6.0,7.0,-19.580531094302668,-7.94108094328438,2.321487006393374
2020-03-04,2020-03-11,REGN,9.0,9.0,-5.8320511207062715,-4.121745089708203,2.5411296387816633
2020-03-06,2020-03-09,GILD,10.0,10.0,-8.352067231092475,2.4807031969275655,2.8671507126030775
2020-04-16,2020-04-29,AKAM,8.0,7.0,-7.5302285214227105,-0.9731731333428485,-0.9920664097584746
2020-04-16,2020-04-28,TTWO,8.0,7.0,-4.975553992885928,0.031541488427377966,0.6623532092035693
2020-04-17,2020-04-29,INCY,5.0,4.0,-4.040000915527342,-0.26999664306640625,0.1999969482421875
2020-04-20,2020-04-28,INCY,5.0,5.0,-3.4786087434864776,0.4644739691307723,1.6701278788730543
2020-04-22,2020-04-23,DPZ,9.0,8.0,-3.676843597501611,-0.171976139923845,1.0006242521563482
2020-04-23,2020-06-08,SAM,6.0,2.0,18.457617816571805,-0.5842124912901928,0.0
2020-04-23,2020-05-27,WPM,4.0,1.0,9.052773400494264,2.1701902399679223,-1.5468191610299207
2020-04-24,2020-06-08,SAM,3.0,2.0,17.340292887253295,-0.5787020379097393,-1.1573832171820106
2020-04-24,2020-05-04,WST,9.0,9.0,-3.6923243050565158,0.9460880923233818,-0.16367353913462937
2020-04-27,2020-04-30,ACAD,10.0,10.0,-6.899206125393786,-1.8115291047657471,0.0
2020-04-27,2020-04-30,CIEN,7.0,7.0,-5.457886894689712,-1.2878190754209033,-0.5519224608946729
2020-04-27,2020-06-08,SAM,3.0,2.0,12.673380533764522,-0.555685633030768,-1.301680509736349
2020-04-29,2020-05-01,MPWR,4.0,4.0,-7.148120901063981,-1.1741556367154722,0.6583166276637316
2020-05-04,2020-06-04,TEAM,5.0,4.0,5.498682616448702,-2.510268557672665,-0.6252614375905912
2020-05-04,2020-06-04,TECH,3.0,2.0,6.857567243275531,1.2101246435129558,-0.046478917654306964
2020-05-04,2020-05-27,WPM,3.0,1.0,2.0052154849904635,2.0299412492552684,1.0851373839890637
2020-05-05,2020-06-08,SAM,3.0,2.0,6.082395323764156,-0.5231800334706488,-0.30895983522142123
2020-05-05,2020-06-10,SFM,10.0,8.0,9.20934059291123,-1.3477054536203679,-0.6738527268101839
2020-05-05,2020-06-04,TEAM,5.0,4.0,1.4860267987091502,-2.4147901736566793,-0.589692174314432
2020-05-05,2020-06-04,TECH,3.0,2.0,2.762370086144661,1.163747965400811,-0.37797022453902646
2020-05-06,2020-06-08,ETSY,8.0,7.0,-2.2622657098589127,0.02555808232666896,4.933538747115696
2020-05-06,2020-05-13,PPLI,8.0,8.0,-6.141458965135172,-1.7163509281600018,-1.3950462424037282
2020-05-06,2020-05-26,PZZA,8.0,5.0,-3.254672072899778,0.9388949064098825,-1.0793174571586421
2020-05-06,2020-06-10,SFM,9.0,8.0,1.7580581290258745,-1.2557523847846428,-0.711595147079018
2020-05-06,2020-06-04,TECH,3.0,2.0,-3.3531879343162707,1.094491405848555,-1.1466450881332115
2020-05-07,2020-06-04,BIO,7.0,6.0,0.744970369607878,0.21719299136351636,-1.1424306273933202
2020-05-07,2020-05-12,HUBS,6.0,6.0,-4.9222929185718245,0.06364775789765563,-0.25990850068252996
2020-05-07,2020-06-11,IPGP,3.0,2.0,5.658454693281145,2.19147228421454,-1.669045881032794
2020-05-07,2020-05-26,PZZA,6.0,5.0,-7.935691989850513,0.8934665032921632,0.9740872564531469
2020-05-07,2020-05-08,QLYS,8.0,8.0,-6.157301999209974,-0.8179808198735955,3.8202247191011236
2020-05-07,2020-06-02,RGLD,7.0,5.0,-4.045011029350631,-2.3166903259961322,-0.1617829261964147
2020-05-07,2020-05-26,RNG,10.0,10.0,-3.31150081990067,-0.43128121038212913,-0.4851699004250058
2020-05-07,2020-05-11,TTD,10.0,10.0,-5.324028074279308,0.6883665572765262,7.193797503330911
2020-05-07,2020-07-24,WIX,5.0,7.0,78.4322962717453,1.5276908860338405,-3.0286916142618687
2020-05-08,2020-05-13,IPGP,3.0,4.0,-4.504794788048738,-1.3152703091615754,2.7620656422960876
2020-05-08,2020-05-13,PODD,7.0,7.0,-10.389192713810946,-1.3693015298753384,-0.7627571410542258
2020-05-08,2020-07-16,TWLO,5.0,3.0,23.757583539087946,1.9032768225714247,-0.16138532038106806
2020-05-08,2020-07-24,WIX,5.0,7.0,67.22101051821406,1.431702775000923,1.8380759596748213
2020-05-11,2020-05-13,APO,6.0,6.0,-7.586506132945536,-3.682344189238772,-0.5545788362466535
2020-05-11,2020-05-14,DXCM,10.0,10.0,-4.34545239109897,-0.9493070388880407,0.2515657858942963
2020-05-11,2020-05-14,SFM,9.0,9.0,-7.12670160020219,0.3016588322970216,-0.6033176645940432
2020-05-11,2020-05-14,SRPT,9.0,9.0,-6.4639613199868995,0.8466420385643055,-1.8994344373665641
2020-05-11,2020-05-13,TECH,3.0,3.0,-6.34210478188365,-0.4900366046838566,-1.058809325712931
2020-05-11,2020-05-13,TNDM,6.0,6.0,-7.978892930303861,-1.395762503876955,1.0880293296102268
2020-05-11,2020-07-16,TWLO,5.0,3.0,19.168321180787085,1.832698225046573,-0.20899168767635898
2020-05-11,2020-07-24,WIX,5.0,7.0,61.291683210133385,1.3809374176181364,-1.622144612979494
2020-05-12,2020-05-14,GH,6.0,6.0,-4.445366383262495,-0.4445366383262499,0.7546814138317377
2020-05-12,2020-06-05,MDB,7.0,3.0,2.5803086671186914,0.05181663394591969,-0.7616586635767487
2020-05-12,2020-07-16,TWLO,5.0,3.0,16.863740989483865,1.797255919707125,-0.9564387978521103
2020-05-14,2020-06-08,SAM,2.0,2.0,2.1884978763640817,-0.5039760044642857,0.3075372605096726
2020-05-15,2020-05-27,RGEN,9.0,8.0,-8.833989735726844,1.3738558759102404,-0.9538807214079361
2020-05-15,2020-05-26,TEAM,6.0,5.0,-7.206435625418905,-1.6139380733704758,-0.6809674383168566
2020-05-15,2020-07-24,WIX,8.0,7.0,32.55525960888559,1.134903637018376,2.2103238586874903
2020-05-18,2020-06-11,GNRC,5.0,5.0,-4.290464277506423,3.0158877119706093,1.1668638443819965
2020-05-18,2020-06-05,NBIX,8.0,7.0,-6.87244015760915,-0.6349979039249465,0.9082910132223211
2020-05-18,2020-07-13,SRPT,9.0,8.0,10.363147109298021,0.7426664610952872,0.08857728352392871
2020-05-19,2020-06-11,DT,10.0,9.0,-2.8775089160311906,2.3842222706595013,-3.6722392188286506
2020-05-19,2020-06-11,PAAS,10.0,10.0,-3.7546363327877197,1.486995270347959,-1.1524321816704883
2020-05-21,2020-05-27,SPOT,1.0,1.0,-3.5228848974805604,-1.4215991264315802,0.38393974892270527
2020-05-21,2020-07-24,WIX,8.0,7.0,29.331272365071758,1.1073006972368762,0.18374589589404952
2020-05-22,2020-05-27,TWLO,6.0,4.0,-7.7988636729344085,-0.9682697343206467,-0.18215170726997715
2020-05-26,2020-07-01,OLLI,1.0,2.0,7.404908604387472,1.9693900382396996,-1.586761223306349
2020-05-27,2020-06-09,AVTR,6.0,6.0,-4.443254336971725,0.6423925584814728,-0.1070688299621185
2020-05-27,2020-05-28,DHI,10.0,10.0,-4.963444554094343,-0.5269748948720415,-1.5638383722102502
2020-05-27,2020-05-28,OLLI,1.0,1.0,-2.303326617960899,3.9612745630289248,-0.41170035148526996
2020-05-27,2020-05-28,PH,8.0,8.0,-2.6512394281946072,-0.8383505691774522,-0.8219965460863434
2020-05-29,2020-06-05,AVTR,6.0,6.0,-4.2171811598188285,0.0,-0.7380142438830362
2020-05-29,2020-06-05,MDB,6.0,3.0,-14.70423712595965,0.04308565044705143,1.331263767078211
2020-05-29,2020-07-22,SNAP,9.0,6.0,22.492080827672467,-2.217529379361461,-0.3167870340578539
2020-05-29,2020-06-04,VEEV,8.0,7.0,-5.788823708869517,-1.3021386705841607,1.000595097666849
2020-05-29,2020-07-24,WIX,7.0,7.0,20.303152529072378,1.0300042846498147,0.598210686862377
2020-06-01,2020-06-05,DBX,3.0,3.0,-6.62702341809177,0.08496370852084066,-0.04247375167520949
2020-06-01,2020-06-04,DOCU,10.0,10.0,-4.863472084459186,-0.1630146939173173,-3.226463768927086
2020-06-01,2020-06-08,ESTC,6.0,2.0,-8.331475480253603,-0.36805913180455,-0.7695681282949947
2020-06-01,2020-07-13,HUBS,6.0,5.0,2.284023585642214,-1.402302887748356,-2.002628387587839
2020-06-01,2020-06-04,MKTX,4.0,4.0,-3.990151685337273,-0.8272868856083571,-0.4194002144952703
2020-06-01,2020-06-04,OKTA,6.0,5.0,-9.029204806809188,-0.9961877616433771,0.3808959780967302
2020-06-01,2020-06-02,PAAS,10.0,10.0,-6.997376848162906,-3.5808008273670877,-0.19710560374633765
2020-06-01,2020-07-22,SNAP,9.0,6.0,18.670085259950664,-2.1483380699972585,-0.5626629905081353
2020-06-02,2020-06-09,DECK,9.0,9.0,-4.181983339664042,0.30396388521233875,-2.1424696055752146
2020-06-02,2020-06-24,QRVO,10.0,10.0,-1.05762550955667,0.1002923140458558,-0.9755649998605312
2020-06-02,2020-07-16,ZM,10.0,8.0,19.444440166781906,-0.6583982627508015,-1.7397131321282204
2020-06-03,2020-06-05,BMRN,6.0,5.0,-4.86466691597176,-0.5485123778197494,1.1419806254127787
2020-06-03,2020-06-04,DECK,9.0,9.0,-4.036128402084382,4.450092498063581,0.1458263034733233
2020-06-03,2020-06-11,LULU,7.0,7.0,-4.824858092409046,-1.6309380794984158,0.6919102680992038
2020-06-03,2020-06-04,PLNT,5.0,4.0,-4.703287430765323,6.672705203577215,1.6066310687567793
2020-06-03,2020-06-11,QRVO,10.0,10.0,-4.956189556595025,3.0179694898487996,0.15045417484676557
2020-06-03,2020-06-11,RH,10.0,10.0,-10.044660323363674,3.619840825827728,0.8540283329524514
2020-06-03,2020-06-22,RNR,4.0,4.0,-5.044479964091053,1.0361261606231884,-0.8733378632140377
2020-06-03,2020-07-24,TER,10.0,9.0,15.500543084232433,2.0188109356037454,-0.17973430616090644
2020-06-03,2020-07-16,ZM,10.0,8.0,11.019787692420113,-0.6119601318034421,1.2819918612519583
2020-06-04,2020-06-11,CTVA,1.0,1.0,-10.17568065177803,4.441517026709317,-2.7510742368441963
2020-06-04,2020-06-11,RNR,4.0,4.0,-8.03149384427403,2.0502394782607762,-2.6908402497672994
2020-06-04,2020-07-06,THO,9.0,9.0,4.255146671543919,-0.8403585309677766,-3.7825455081503354
2020-06-05,2020-06-11,ALB,2.0,2.0,-11.204248851273457,4.1466785338997125,-0.3676935658813842
2020-06-05,2020-06-10,CACC,1.0,1.0,-7.8198087533147165,-3.69780134008072,-3.3832668243886004
2020-06-05,2020-06-10,MU,10.0,10.0,-2.326880323827507,-3.8160862507245663,-1.4519386988171583
2020-06-05,2020-07-22,SNAP,9.0,6.0,14.117072552896559,-2.065912827693614,0.14756855267139046
2020-06-05,2020-06-08,TER,10.0,10.0,-2.4231730807388607,-1.6154179899698242,-1.6153851088063604
2020-06-08,2020-06-09,IR,1.0,1.0,-5.5380994348247725,-0.4567408975433035,2.0553664802152767
2020-06-08,2020-07-13,SRPT,8.0,8.0,1.4403827387616364,0.6826225242212265,0.11272086926175666
2020-06-09,2020-06-10,LPLA,7.0,6.0,-3.03952683021973,-4.442376872506862,0.7248256370053077
2020-06-10,2020-06-11,NVDA,9.0,10.0,-6.090726212132768,3.910114346292679,2.3140786360505294
2020-06-16,2020-07-13,DT,9.0,10.0,-1.1761697116466796,-2.8028097403466488,-1.3263328481908923
2020-06-17,2020-07-29,SPOT,1.0,1.0,31.216528575505052,-5.109338618587469,-4.9842322793444955
2020-06-17,2020-07-13,SRPT,9.0,8.0,-0.8811665998904039,0.6670001278257401,-0.19581894982517567
2020-06-19,2020-07-13,ESTC,2.0,3.0,-1.0698149777126131,-1.8638963782294924,-0.5073332896903123
2020-06-19,2020-07-13,HUBS,5.0,5.0,-0.8591687545940974,-1.3592100611177012,-0.954635032412962
2020-06-19,2020-06-29,TDOC,9.0,10.0,-7.036169682762861,0.5110895576518439,-1.7019838015910693
2020-06-19,2020-07-24,TER,10.0,9.0,0.9425825262329157,1.7643552491647303,-0.2295806027937295
2020-06-22,2020-07-13,ESTC,2.0,3.0,-4.033384212287672,-1.8080611853435962,-0.3102609518989822
2020-06-22,2020-06-24,TER,10.0,10.0,-2.969565938293528,0.1430948008989677,-1.3715024468018855
2020-06-22,2020-09-04,XYZ,7.0,10.0,40.462480977757195,-9.000196481430455,-0.7484156305516618
2020-06-23,2020-07-13,YETI,8.0,8.0,-5.58658697003811,-0.25605356772766047,1.489756525343496
2020-06-25,2020-07-13,OKTA,4.0,4.0,-2.0223312399010096,-1.341685544019686,0.41131932860133047
2020-06-26,2020-09-03,SAM,2.0,5.0,44.24028428441389,0.0,0.5019273547106662
2020-06-26,2020-07-10,TREX,4.0,5.0,-2.2038590983875395,0.7398680982505057,-0.6296697388014842
2020-07-01,2020-07-13,OKTA,3.0,4.0,-5.134649120554203,-1.2990661189842647,0.23705670602154272
2020-07-02,2020-07-13,TEAM,3.0,4.0,-5.539772031702772,0.0736528768412316,-1.5361943080896225
2020-07-06,2020-07-28,CRSP,10.0,10.0,2.722626202484557,0.47556951964838934,-0.2972298159384772
2020-07-07,2020-07-13,ALNY,8.0,8.0,-4.537496566772459,0.0,0.2375030517578125
2020-07-07,2020-07-30,AU,10.0,10.0,5.570028958179396,1.9544005645578284,-3.6807716971574167
2020-07-08,2020-07-13,OKTA,3.0,4.0,-8.958960119559812,-1.2466968102618377,-0.9191028681774752
2020-07-08,2020-08-11,PAAS,10.0,10.0,-1.3850447292867107,4.155113523399511,-1.7851689034434695
2020-07-09,2020-07-13,FTNT,9.0,9.0,-12.352938289048353,1.1296769485634865,-0.9157759597192449
2020-07-20,2020-08-11,PAAS,10.0,10.0,-10.201800349831913,3.783621994443601,-4.820598115488189
2020-07-21,2020-09-04,TXG,2.0,2.0,11.679448433473972,-2.384207850319307,-0.2835881473135853
2020-07-27,2020-08-31,PHM,8.0,8.0,0.7911476967622733,-0.13567065663416245,-0.7007098859826165
2020-07-30,2020-09-03,AMD,10.0,10.0,5.549877412600979,-1.3938670202335064,-0.6010246023592586
2020-07-31,2020-08-11,KGC,9.0,8.0,-8.85805183173387,2.881530946927642,-0.21344096938379062
2020-08-04,2020-09-03,FSLR,8.0,8.0,13.210491823121483,0.0,1.1086806282360742
2020-08-04,2020-08-05,TDOC,10.0,9.0,-19.00810039698424,5.609015153503407,4.510464310235373
2020-08-05,2020-08-10,PODD,3.0,4.0,-5.285159063587164,-0.8591891327265156,0.6130444358712774
2020-08-13,2020-09-04,HUBS,6.0,6.0,1.6290509810313214,-4.027275155134531,-1.5347257315383154
2020-08-19,2020-08-20,CRSP,10.0,10.0,-8.82352673616107,0.6061214368551612,-0.039746537927203264
2020-08-20,2020-09-08,TSLA,10.0,10.0,-17.522969304477442,6.591470352198098,-2.1445373147366107
2020-08-20,2020-10-29,ZM,8.0,10.0,68.4543632609054,-2.813991746217716,-0.10664197460875371
2020-08-27,2020-09-03,TSLA,10.0,10.0,-9.101057451973404,-0.9357906066792295,-2.517920003664154
2020-08-28,2020-09-11,CHWY,10.0,10.0,-9.911264380236862,0.5859676490933212,-0.6027132313922061
2020-08-31,2020-09-03,AMD,10.0,10.0,-9.116933282448302,-1.2001805449766754,-1.2111852871805087
2020-08-31,2020-10-21,CRWD,8.0,10.0,7.484288381032567,1.34415206894453,-6.927542234884008
2020-09-01,2020-09-03,PINS,1.0,1.0,-6.334724365254674,-1.590199688857544,-1.7726806422215777
2020-09-02,2020-09-03,OKTA,5.0,5.0,-9.46227525875425,-0.36426553150807517,3.1856062906969957
2020-09-11,2020-09-22,UBER,4.0,2.0,-6.976738908313673,0.13520615921977164,-0.32449684524119604
2020-09-14,2020-10-14,GH,3.0,2.0,3.024716501244784,-1.4347995207423745,-0.7464824349742979
2020-09-14,2020-09-17,UBER,4.0,3.0,-2.3451893853914663,0.23715454750604748,0.0
2020-09-16,2020-09-21,AEO,6.0,6.0,-8.122147501587907,0.06497127635636114,2.4041509533459964
2020-09-18,2020-09-21,KGC,9.0,9.0,-7.700012431367609,0.700017766499621,3.4000097454935196
2020-09-21,2020-10-14,GH,4.0,2.0,-0.3749897185198914,-1.3874526604894342,-0.14062203848670918
2020-09-22,2020-09-24,ROKU,7.0,7.0,-8.008663786244352,2.2689526426351163,0.15480045583458746
2020-09-30,2020-11-09,FIVN,7.0,6.0,8.929674957652377,0.5783467322327112,-1.2646628169834757
2020-09-30,2020-10-21,LEN,9.0,9.0,-1.6515092186178304,-0.1473886848177846,-0.9549328116835685
2020-10-01,2020-10-06,LEN,9.0,9.0,-2.7372310059252114,1.4228665754928542,2.206680484082219
2020-10-01,2020-10-30,TTD,10.0,10.0,2.0318140415934494,0.9168342787221283,3.461997459296244
2020-10-02,2020-10-26,SEDG,9.0,9.0,8.514189527405147,-1.264008527162955,-2.730745816827694
2020-10-05,2020-10-22,XYZ,10.0,10.0,-2.7581282023363407,0.8677909242253352,0.43665337946505345
2020-10-06,2020-10-27,ENPH,10.0,10.0,0.06086797076139128,-1.3594362808555294,-2.9725071667314125
2020-10-06,2020-10-21,MDB,2.0,3.0,0.9861582888953668,0.4707615944440447,-1.0348618212978535
2020-10-07,2020-10-13,CLF,8.0,8.0,-5.454540387798668,0.5194800369332062,-1.2987062850235354
2020-10-08,2020-10-20,ROKU,7.0,6.0,-2.430308492855082,-0.17869634695694722,-0.9873153815331293
2020-10-09,2020-10-14,ELAN,5.0,5.0,-3.7160051105420977,-1.570998434245334,-0.30212173241199747
2020-10-13,2020-10-26,NET,6.0,5.0,-8.337518132265965,2.34388336951005,0.38506536748538
2020-10-14,2020-10-20,NET,6.0,5.0,-7.219509962128434,0.7967444939341971,8.94308943089431
2020-10-22,2020-11-04,CLF,8.0,7.0,-6.771467818855859,0.8464349188235234,-2.781130949278367
2020-10-23,2020-10-28,CLF,8.0,8.0,-7.958478098600019,-1.1534014273655468,0.9227211418924374
2020-10-28,2020-10-29,CHWY,10.0,10.0,-6.026946033239411,-1.0554013113319443,0.18053725726400235
2020-11-16,2021-01-27,ALB,1.0,2.0,31.327398726009182,1.3766491926138007,1.07819476365319
2020-11-16,2020-11-20,RF,5.0,4.0,-3.2030720090982068,1.6015339092803185,1.857781417083246
2020-11-16,2020-12-29,UPWK,9.0,10.0,8.434089922603615,-0.15114641563776707,-0.18137108607238883
2020-11-17,2020-11-18,BBWI,10.0,10.0,-5.1903973114038715,16.163608467356873,-0.25389134795936374
2020-11-19,2020-11-27,BJ,6.0,7.0,-6.756449771225192,-0.15712614146575998,1.1223344748882884
2020-11-19,2021-01-29,TSLA,10.0,10.0,58.938049202693385,4.158060351783121,0.2563740519606261
2020-11-20,2021-01-29,COHR,9.0,9.0,29.777711143909833,2.68601095485914,-1.6980526317525089
2020-11-20,2021-01-06,STNE,10.0,10.0,11.756266232025192,0.5878203116158602,-1.7347630718876061
2020-11-23,2021-01-15,AA,9.0,9.0,17.51643005349659,3.079215168912066,-2.1706343327131323
2020-11-23,2021-01-27,ALB,1.0,2.0,26.292161778042832,1.3238669480381742,-1.200935764173188
2020-11-23,2021-01-19,CPRI,10.0,10.0,17.917477461488573,0.8030935916044969,-2.3816133919007143
2020-11-23,2021-01-06,STNE,10.0,10.0,7.265721321307805,0.5642007545409793,-1.3210423543898364
2020-11-23,2020-12-29,XYZ,10.0,10.0,2.9935514761986193,0.9336810341725496,-0.10588180864165346
2020-11-24,2020-11-30,AA,9.0,9.0,-4.418833810343226,2.7857711110367718,0.672426480394038
2020-11-24,2020-12-03,ALB,1.0,1.0,-4.036115132444196,0.5755480023358537,1.5007765962712034
2020-11-24,2020-11-27,CPRI,10.0,10.0,-3.4075675936814154,0.241481490427894,2.522132050344996
2020-11-24,2020-11-30,EQH,9.0,9.0,-4.298662261572506,2.639523956025414,1.1689445634627182
2020-11-24,2020-11-25,GAP,10.0,10.0,-19.612975904893084,1.3397957249688481,15.444763889436231
2020-11-24,2020-11-30,HBAN,7.0,7.0,-6.573847268329446,3.3256173763750434,1.778797264654919
2020-11-24,2020-12-10,HOG,8.0,8.0,-5.5280916289076725,-0.772770561758384,1.4482150522615618
2020-11-24,2020-11-25,HWM,8.0,8.0,-2.733758596433833,0.27736292977735216,1.941362543744775
2020-11-24,2020-11-30,LYB,4.0,3.0,-5.214979474749704,2.1162141963329066,0.8695547914166797
2020-11-24,2020-11-27,MHK,8.0,8.0,-3.1959050415894197,-0.659943189693359,0.8527316411684073
2020-11-24,2021-01-29,TSLA,10.0,10.0,42.88055819837378,3.7379720404623598,0.95790128647436
2020-11-24,2020-11-30,URI,4.0,4.0,-4.5941651963388175,2.521960686183608,1.176918901006269
2020-11-24,2020-11-25,WAB,7.0,7.0,-2.7817517975075146,-0.47238235231969256,1.0234464294017065
2020-11-25,2020-12-01,XYZ,10.0,10.0,-4.659026044643355,-1.3479218212796757,-0.976893598037828
2020-11-30,2020-12-02,CHWY,9.0,9.0,-8.185097092353043,1.366328349543092,-0.9925194958659854
2020-11-30,2021-01-26,CRSP,9.0,10.0,33.57232999139559,-5.885598273299439,-2.4030909988652085
2020-11-30,2020-12-02,MDB,2.0,2.0,-6.7522864019126105,-0.020882516829757777,1.8446931321587148
2020-11-30,2021-01-06,MELI,10.0,10.0,1.2006479590100705,2.8963575999426006,-0.17446924249731569
2020-11-30,2020-12-28,NET,3.0,5.0,3.2232260387936584,2.1843358413053457,-2.290891287634061
2020-11-30,2020-12-02,OKTA,4.0,4.0,-6.052067816925167,6.603000783177421,0.3754481693406807
2020-11-30,2020-12-31,SPOT,1.0,1.0,7.993276224463242,0.9472525695430438,0.11325345018209788
2020-12-01,2020-12-14,PSKY,9.0,9.0,-4.000791484036792,0.7199289567961416,0.4675605086878545
2020-12-02,2021-01-14,RNG,8.0,8.0,14.314345597307042,1.1240063428438278,-0.249097329049985
2020-12-02,2020-12-16,TRIP,8.0,8.0,-4.542281992623454,0.41929013177699376,-1.153039531898539
2020-12-02,2020-12-16,UBER,8.0,7.0,-4.8973412443931945,0.18835651503801942,-0.3955529927841218
2020-12-03,2020-12-11,BAP,3.0,4.0,-2.388173793414705,1.2639660420546892,-0.9419206949657111
