trade_date,expiry,year,short_delta,settle,sp,sc,put_cr,call_cr,net_cr,put_w,call_w,pnl_A,max_loss_A,win_A,pnl_B,win_B,roc_A
2018-03-01,2018-03-02,2018,0.15,2691.25,2635.0,2710.0,2.55,2.15,4.699999999999999,50.0,50.0,4.3999999999999995,45.3,True,4.3999999999999995,True,0.09713024282560706
2018-03-01,2018-03-02,2018,0.2,2691.25,2645.0,2705.0,3.575,3.125,6.7,50.0,50.0,6.4,43.3,True,6.4,True,0.14780600461893767
2018-03-06,2018-03-07,2018,0.1,2726.800048828125,2685.0,2750.0,1.1749999999999998,1.125,2.3,50.0,50.0,1.9999999999999998,47.7,True,1.9999999999999998,True,0.04192872117400419
2018-03-06,2018-03-07,2018,0.12,2726.800048828125,2690.0,2750.0,1.475,1.125,2.6,50.0,50.0,2.3000000000000003,47.4,True,2.3000000000000003,True,0.048523206751054856
2018-03-06,2018-03-07,2018,0.15,2726.800048828125,2695.0,2745.0,1.9749999999999999,1.875,3.8499999999999996,50.0,50.0,3.55,46.15,True,3.55,True,0.07692307692307693
2018-03-06,2018-03-07,2018,0.2,2726.800048828125,2700.0,2745.0,2.5749999999999997,1.875,4.449999999999999,50.0,50.0,4.1499999999999995,45.55,True,4.1499999999999995,True,0.09110867178924259
2018-03-08,2018-03-09,2018,0.1,2786.570068359375,2695.0,2765.0,1.325,1.0250000000000001,2.35,50.0,50.0,-19.520068359375,47.65,False,-1.6653345369377348e-16,False,-0.4096551596930745
2018-03-08,2018-03-09,2018,0.12,2786.570068359375,2700.0,2765.0,1.7,1.0250000000000001,2.725,50.0,50.0,-19.145068359375,47.275,False,0.37499999999999983,True,-0.4049723608540455
2018-03-08,2018-03-09,2018,0.15,2786.570068359375,2705.0,2760.0,2.1750000000000003,1.575,3.75,50.0,50.0,-23.120068359375,46.25,False,0.3000000000000001,True,-0.49989336993243244
2018-03-08,2018-03-09,2018,0.2,2786.570068359375,2710.0,2755.0,2.7,2.4,5.1,50.0,50.0,-26.770068359375,44.9,False,-1.6653345369377348e-16,False,-0.5962153309437639
2018-03-13,2018-03-14,2018,0.1,2749.47998046875,2730.0,2790.0,1.1500000000000001,1.0250000000000001,2.1750000000000003,50.0,50.0,1.8750000000000002,47.825,True,1.8750000000000002,True,0.03920543648719289
2018-03-13,2018-03-14,2018,0.12,2749.47998046875,2735.0,2790.0,1.45,1.0250000000000001,2.475,50.0,50.0,2.1750000000000003,47.525,True,2.1750000000000003,True,0.045765386638611266
2018-03-13,2018-03-14,2018,0.15,2749.47998046875,2740.0,2785.0,1.8749999999999998,1.575,3.4499999999999997,50.0,50.0,3.15,46.55,True,3.15,True,0.06766917293233082
2018-03-13,2018-03-14,2018,0.2,2749.47998046875,2745.0,2780.0,2.475,2.3999999999999995,4.875,50.0,50.0,4.575,45.125,True,4.575,True,0.10138504155124654
2018-03-15,2018-03-16,2018,0.1,2752.010009765625,2720.0,2770.0,0.5249999999999999,0.35000000000000003,0.875,50.0,50.0,0.575,49.125,True,0.575,True,0.011704834605597963
2018-03-15,2018-03-16,2018,0.12,2752.010009765625,2725.0,2765.0,0.75,0.7249999999999999,1.4749999999999999,50.0,50.0,1.1749999999999998,48.525,True,1.1749999999999998,True,0.02421432251416795
2018-03-15,2018-03-16,2018,0.15,2752.010009765625,2730.0,2765.0,0.9,0.7249999999999999,1.625,50.0,50.0,1.325,48.375,True,1.325,True,0.02739018087855297
2018-03-15,2018-03-16,2018,0.2,2752.010009765625,2735.0,2760.0,1.3,1.4749999999999999,2.775,50.0,50.0,2.475,47.225,True,2.475,True,0.05240868184224457
2018-03-20,2018-03-21,2018,0.1,2711.929931640625,2670.0,2755.0,1.575,1.0999999999999999,2.675,50.0,45.0,2.375,47.325,True,2.375,True,0.050184891706286316
2018-03-20,2018-03-21,2018,0.12,2711.929931640625,2675.0,2750.0,1.9499999999999997,1.625,3.5749999999999997,50.0,50.0,3.275,46.425,True,3.275,True,0.07054388799138396
2018-03-20,2018-03-21,2018,0.15,2711.929931640625,2680.0,2745.0,2.325,2.2750000000000004,4.6000000000000005,50.0,50.0,4.300000000000001,45.4,True,4.300000000000001,True,0.09471365638766521
2018-03-20,2018-03-21,2018,0.2,2711.929931640625,2690.0,2740.0,3.375,3.1500000000000004,6.525,50.0,50.0,6.2250000000000005,43.475,True,6.2250000000000005,True,0.14318573893041978
2018-03-22,2018-03-23,2018,0.1,2588.260009765625,2585.0,2690.0,1.8749999999999998,1.7,3.5749999999999997,50.0,50.0,3.275,46.425,True,3.275,True,0.07054388799138396
2018-03-22,2018-03-23,2018,0.12,2588.260009765625,2590.0,2685.0,2.25,2.3999999999999995,4.6499999999999995,50.0,50.0,2.6100097656249996,45.35,True,2.6100097656249996,True,0.05755258579106945
2018-03-22,2018-03-23,2018,0.15,2588.260009765625,2600.0,2680.0,3.1499999999999995,3.275,6.424999999999999,50.0,50.0,-5.614990234375001,43.575,False,-0.175,False,-0.12885806619334483
2018-03-22,2018-03-23,2018,0.2,2588.260009765625,2610.0,2675.0,4.5,4.375,8.875,50.0,50.0,-13.164990234375,41.125,False,-0.425,False,-0.3201213430851064
2018-03-27,2018-03-28,2018,0.1,2605.0,2555.0,2655.0,1.7249999999999999,1.1999999999999997,2.925,50.0,50.0,2.625,47.075,True,2.625,True,0.055762081784386616
2018-03-27,2018-03-28,2018,0.12,2605.0,2560.0,2650.0,2.0999999999999996,1.775,3.8749999999999996,50.0,50.0,3.5749999999999997,46.125,True,3.5749999999999997,True,0.07750677506775067
2018-03-27,2018-03-28,2018,0.15,2605.0,2570.0,2650.0,3.0,1.775,4.775,50.0,50.0,4.4750000000000005,45.225,True,4.4750000000000005,True,0.09894969596462135
2018-03-27,2018-03-28,2018,0.2,2605.0,2580.0,2640.0,4.5,3.65,8.15,50.0,50.0,7.8500000000000005,41.85,True,7.8500000000000005,True,0.1875746714456392
2018-03-28,2018-03-29,2018,0.1,2640.8701171875,2555.0,2650.0,1.7500000000000002,1.4,3.1500000000000004,50.0,50.0,2.8500000000000005,46.85,True,2.8500000000000005,True,0.0608324439701174
2018-03-28,2018-03-29,2018,0.12,2640.8701171875,2560.0,2645.0,2.2,1.9500000000000002,4.15,50.0,50.0,3.8500000000000005,45.85,True,3.8500000000000005,True,0.08396946564885498
2018-03-28,2018-03-29,2018,0.15,2640.8701171875,2565.0,2640.0,2.65,2.725,5.375,50.0,50.0,4.2048828125,44.625,True,4.2048828125,True,0.09422706582633053
2018-03-28,2018-03-29,2018,0.2,2640.8701171875,2575.0,2635.0,3.9,3.6750000000000003,7.575,50.0,50.0,1.4048828125000001,42.425,True,1.4048828125000001,True,0.03311450353565115
2018-04-03,2018-04-04,2018,0.1,2644.68994140625,2560.0,2655.0,1.75,1.2249999999999999,2.9749999999999996,50.0,50.0,2.675,47.025,True,2.675,True,0.05688463583200425
2018-04-03,2018-04-04,2018,0.12,2644.68994140625,2565.0,2650.0,2.15,1.7499999999999998,3.8999999999999995,50.0,50.0,3.5999999999999996,46.1,True,3.5999999999999996,True,0.07809110629067244
2018-04-03,2018-04-04,2018,0.15,2644.68994140625,2570.0,2645.0,2.675,2.625,5.3,50.0,50.0,5.0,44.7,True,5.0,True,0.11185682326621924
2018-04-03,2018-04-04,2018,0.2,2644.68994140625,2580.0,2640.0,3.95,3.5749999999999997,7.525,50.0,50.0,2.5350585937500005,42.475,True,2.5350585937500005,True,0.059683545467922317
2018-04-05,2018-04-06,2018,0.1,2604.469970703125,2615.0,2705.0,1.4750000000000003,1.325,2.8000000000000003,50.0,50.0,-8.030029296875,47.2,False,-0.45000000000000034,False,-0.17012773934057202
2018-04-05,2018-04-06,2018,0.12,2604.469970703125,2620.0,2700.0,1.9,1.8499999999999999,3.75,50.0,50.0,-12.080029296875,46.25,False,-0.3499999999999998,False,-0.2611898226351351
2018-04-05,2018-04-06,2018,0.15,2604.469970703125,2625.0,2700.0,2.3249999999999997,1.8499999999999999,4.175,50.0,50.0,-16.655029296875,45.825,False,-0.7749999999999997,False,-0.36344853893889795
2018-04-05,2018-04-06,2018,0.2,2604.469970703125,2635.0,2690.0,3.5999999999999996,3.675,7.2749999999999995,50.0,50.0,-23.555029296875002,42.725,False,-0.2249999999999998,False,-0.5513172450994734
2018-04-10,2018-04-11,2018,0.1,2642.18994140625,2605.0,2700.0,1.8000000000000003,1.125,2.9250000000000003,50.0,50.0,2.6250000000000004,47.075,True,2.6250000000000004,True,0.05576208178438662
2018-04-10,2018-04-11,2018,0.12,2642.18994140625,2610.0,2695.0,2.125,1.7,3.825,50.0,50.0,3.5250000000000004,46.175,True,3.5250000000000004,True,0.07634001082837034
2018-04-10,2018-04-11,2018,0.15,2642.18994140625,2615.0,2690.0,2.6750000000000003,2.475,5.15,50.0,50.0,4.8500000000000005,44.85,True,4.8500000000000005,True,0.10813823857302118
2018-04-10,2018-04-11,2018,0.2,2642.18994140625,2625.0,2685.0,3.7249999999999996,3.425,7.1499999999999995,50.0,50.0,6.85,42.85,True,6.85,True,0.15985997666277713
2018-04-12,2018-04-13,2018,0.1,2656.300048828125,2630.0,2705.0,1.4999999999999998,1.3499999999999999,2.8499999999999996,50.0,50.0,2.55,47.15,True,2.55,True,0.05408271474019088
2018-04-12,2018-04-13,2018,0.12,2656.300048828125,2635.0,2700.0,1.9249999999999998,1.9,3.8249999999999997,50.0,50.0,3.525,46.175,True,3.525,True,0.07634001082837033
2018-04-12,2018-04-13,2018,0.15,2656.300048828125,2640.0,2700.0,2.4000000000000004,1.9,4.300000000000001,50.0,50.0,4.000000000000001,45.7,True,4.000000000000001,True,0.08752735229759301
2018-04-12,2018-04-13,2018,0.2,2656.300048828125,2645.0,2695.0,3.0749999999999997,2.8249999999999997,5.8999999999999995,50.0,50.0,5.6,44.1,True,5.6,True,0.12698412698412698
2018-04-17,2018-04-18,2018,0.1,2708.639892578125,2680.0,2735.0,1.175,1.0250000000000001,2.2,50.0,50.0,1.9000000000000001,47.8,True,1.9000000000000001,True,0.039748953974895404
2018-04-17,2018-04-18,2018,0.12,2708.639892578125,2680.0,2735.0,1.175,1.0250000000000001,2.2,50.0,50.0,1.9000000000000001,47.8,True,1.9000000000000001,True,0.039748953974895404
2018-04-17,2018-04-18,2018,0.15,2708.639892578125,2685.0,2730.0,1.475,1.625,3.1,50.0,50.0,2.8000000000000003,46.9,True,2.8000000000000003,True,0.05970149253731344
2018-04-17,2018-04-18,2018,0.2,2708.639892578125,2690.0,2730.0,1.9749999999999996,1.625,3.5999999999999996,50.0,50.0,3.3,46.4,True,3.3,True,0.07112068965517242
2018-04-19,2018-04-20,2018,0.1,2670.139892578125,2670.0,2730.0,0.575,0.175,0.75,50.0,50.0,0.45,49.25,True,0.45,True,0.009137055837563452
2018-04-19,2018-04-20,2018,0.12,2670.139892578125,2675.0,2725.0,0.9999999999999999,0.2,1.2,50.0,50.0,-3.9601074218749996,48.8,False,-1.0999999999999999,False,-0.08114974225153689
2018-04-19,2018-04-20,2018,0.15,2670.139892578125,2675.0,2725.0,0.9999999999999999,0.2,1.2,50.0,50.0,-3.9601074218749996,48.8,False,-1.0999999999999999,False,-0.08114974225153689
2018-04-19,2018-04-20,2018,0.2,2670.139892578125,2680.0,2715.0,1.4749999999999999,0.7250000000000001,2.2,50.0,50.0,-7.960107421875,47.8,False,-1.0499999999999996,False,-0.16652944397228034
2018-04-24,2018-04-25,2018,0.1,2639.39990234375,2575.0,2655.0,1.4000000000000001,1.2249999999999999,2.625,50.0,50.0,2.325,47.375,True,2.325,True,0.04907651715039578
2018-04-24,2018-04-25,2018,0.12,2639.39990234375,2580.0,2655.0,1.775,1.2249999999999999,3.0,50.0,50.0,2.7,47.0,True,2.7,True,0.057446808510638304
2018-04-24,2018-04-25,2018,0.15,2639.39990234375,2585.0,2650.0,2.35,1.9000000000000001,4.25,50.0,50.0,3.95,45.75,True,3.95,True,0.08633879781420765
2018-04-24,2018-04-25,2018,0.2,2639.39990234375,2595.0,2645.0,3.8000000000000003,2.875,6.675000000000001,50.0,50.0,6.375000000000001,43.325,True,6.375000000000001,True,0.14714368147720716
2018-04-26,2018-04-27,2018,0.1,2669.909912109375,2630.0,2695.0,1.125,1.0999999999999999,2.2249999999999996,50.0,40.0,1.9249999999999996,47.775,True,1.9249999999999996,True,0.04029304029304029
2018-04-26,2018-04-27,2018,0.12,2669.909912109375,2635.0,2695.0,1.425,1.0999999999999999,2.525,50.0,40.0,2.225,47.475,True,2.225,True,0.0468667719852554
2018-04-26,2018-04-27,2018,0.15,2669.909912109375,2640.0,2690.0,1.775,1.875,3.65,50.0,45.0,3.35,46.35,True,3.35,True,0.07227615965480043
2018-04-26,2018-04-27,2018,0.2,2669.909912109375,2650.0,2690.0,2.825,1.875,4.7,50.0,45.0,4.4,45.3,True,4.4,True,0.09713024282560707
2018-05-01,2018-05-02,2018,0.1,2635.669921875,2610.0,2675.0,1.125,0.875,2.0,50.0,45.0,1.7,48.0,True,1.7,True,0.035416666666666666
2018-05-01,2018-05-02,2018,0.12,2635.669921875,2615.0,2670.0,1.5,1.425,2.925,50.0,50.0,2.625,47.075,True,2.625,True,0.055762081784386616
2018-05-01,2018-05-02,2018,0.15,2635.669921875,2620.0,2670.0,2.0500000000000003,1.425,3.4750000000000005,50.0,50.0,3.1750000000000007,46.525,True,3.1750000000000007,True,0.06824288017195058
2018-05-01,2018-05-02,2018,0.2,2635.669921875,2625.0,2665.0,2.7249999999999996,2.2750000000000004,5.0,50.0,50.0,4.7,45.0,True,4.7,True,0.10444444444444445
2018-05-03,2018-05-04,2018,0.1,2663.419921875,2590.0,2655.0,1.375,1.2499999999999998,2.625,50.0,50.0,-6.094921875,47.375,False,-0.17499999999999954,False,-0.12865270448548813
2018-05-03,2018-05-04,2018,0.12,2663.419921875,2590.0,2655.0,1.375,1.2499999999999998,2.625,50.0,50.0,-6.094921875,47.375,False,-0.17499999999999954,False,-0.12865270448548813
2018-05-03,2018-05-04,2018,0.15,2663.419921875,2595.0,2650.0,1.825,1.9749999999999999,3.8,50.0,50.0,-9.919921875,46.2,False,-0.4499999999999999,False,-0.2147169237012987
2018-05-03,2018-05-04,2018,0.2,2663.419921875,2605.0,2645.0,3.025,2.95,5.975,50.0,50.0,-12.744921875000001,44.025,False,-0.2250000000000007,False,-0.2894928307779671
2018-05-08,2018-05-09,2018,0.1,2697.7900390625,2640.0,2695.0,1.025,0.8,1.825,50.0,50.0,-1.2650390625,48.175,False,-0.07500000000000012,False,-0.026259243642968347
2018-05-08,2018-05-09,2018,0.12,2697.7900390625,2645.0,2690.0,1.4749999999999999,1.35,2.825,50.0,50.0,-5.2650390625,47.175,False,-0.175,False,-0.11160655140434553
2018-05-08,2018-05-09,2018,0.15,2697.7900390625,2645.0,2690.0,1.4749999999999999,1.35,2.825,50.0,50.0,-5.2650390625,47.175,False,-0.175,False,-0.11160655140434553
2018-05-08,2018-05-09,2018,0.2,2697.7900390625,2650.0,2685.0,2.025,2.1499999999999995,4.174999999999999,50.0,50.0,-8.915039062500002,45.825,False,-0.425,False,-0.19454531505728317
2018-05-10,2018-05-11,2018,0.1,2727.719970703125,2695.0,2740.0,0.9500000000000001,0.8500000000000001,1.8000000000000003,50.0,50.0,1.5000000000000002,48.2,True,1.5000000000000002,True,0.031120331950207473
2018-05-10,2018-05-11,2018,0.12,2727.719970703125,2695.0,2740.0,0.9500000000000001,0.8500000000000001,1.8000000000000003,50.0,50.0,1.5000000000000002,48.2,True,1.5000000000000002,True,0.031120331950207473
2018-05-10,2018-05-11,2018,0.15,2727.719970703125,2700.0,2740.0,1.45,0.8500000000000001,2.3,50.0,50.0,1.9999999999999998,47.7,True,1.9999999999999998,True,0.04192872117400419
2018-05-10,2018-05-11,2018,0.2,2727.719970703125,2705.0,2735.0,2.0249999999999995,1.6,3.6249999999999996,50.0,50.0,3.3249999999999997,46.375,True,3.3249999999999997,True,0.07169811320754717
2018-05-15,2018-05-16,2018,0.1,2722.4599609375,2670.0,2730.0,1.05,0.5249999999999999,1.575,50.0,50.0,1.275,48.425,True,1.275,True,0.02632937532266391
2018-05-15,2018-05-16,2018,0.12,2722.4599609375,2675.0,2725.0,1.35,1.05,2.4000000000000004,50.0,50.0,2.1000000000000005,47.6,True,2.1000000000000005,True,0.04411764705882354
2018-05-15,2018-05-16,2018,0.15,2722.4599609375,2680.0,2725.0,1.7999999999999998,1.05,2.8499999999999996,50.0,50.0,2.55,47.15,True,2.55,True,0.05408271474019088
2018-05-15,2018-05-16,2018,0.2,2722.4599609375,2685.0,2720.0,2.35,2.075,4.425000000000001,50.0,50.0,1.6650390625000007,45.575,True,1.6650390625000007,True,0.03653404415798136
2018-05-17,2018-05-18,2018,0.1,2712.969970703125,2700.0,2735.0,0.55,0.275,0.8250000000000001,50.0,50.0,0.5250000000000001,49.175,True,0.5250000000000001,True,0.010676156583629897
2018-05-17,2018-05-18,2018,0.12,2712.969970703125,2700.0,2730.0,0.55,0.6499999999999999,1.2,50.0,50.0,0.8999999999999999,48.8,True,0.8999999999999999,True,0.018442622950819672
2018-05-17,2018-05-18,2018,0.15,2712.969970703125,2705.0,2730.0,1.0,0.6499999999999999,1.65,50.0,50.0,1.3499999999999999,48.35,True,1.3499999999999999,True,0.02792140641158221
2018-05-17,2018-05-18,2018,0.2,2712.969970703125,2705.0,2730.0,1.0,0.6499999999999999,1.65,50.0,50.0,1.3499999999999999,48.35,True,1.3499999999999999,True,0.02792140641158221
2018-05-22,2018-05-23,2018,0.1,2733.2900390625,2705.0,2745.0,0.625,0.75,1.375,50.0,50.0,1.075,48.625,True,1.075,True,0.02210796915167095
2018-05-22,2018-05-23,2018,0.12,2733.2900390625,2710.0,2745.0,1.05,0.75,1.8,50.0,50.0,1.5,48.2,True,1.5,True,0.031120331950207466
2018-05-22,2018-05-23,2018,0.15,2733.2900390625,2710.0,2740.0,1.05,1.325,2.375,50.0,50.0,2.075,47.625,True,2.075,True,0.043569553805774285
2018-05-22,2018-05-23,2018,0.2,2733.2900390625,2715.0,2740.0,1.825,1.325,3.15,50.0,50.0,2.85,46.85,True,2.85,True,0.060832443970117396
2018-05-24,2018-05-25,2018,0.1,2721.330078125,2705.0,2740.0,0.85,1.075,1.9249999999999998,50.0,45.0,1.6249999999999998,48.075,True,1.6249999999999998,True,0.033801352054082155
2018-05-24,2018-05-25,2018,0.12,2721.330078125,2705.0,2740.0,0.85,1.075,1.9249999999999998,50.0,45.0,1.6249999999999998,48.075,True,1.6249999999999998,True,0.033801352054082155
2018-05-24,2018-05-25,2018,0.15,2721.330078125,2710.0,2740.0,1.25,1.075,2.325,50.0,45.0,2.0250000000000004,47.675,True,2.0250000000000004,True,0.04247509176717358
2018-05-24,2018-05-25,2018,0.2,2721.330078125,2715.0,2735.0,1.9,2.1000000000000005,4.0,50.0,50.0,3.7,46.0,True,3.7,True,0.08043478260869566
2018-05-29,2018-05-30,2018,0.1,2724.010009765625,2650.0,2715.0,0.9999999999999999,0.8999999999999999,1.9,50.0,50.0,-7.4100097656249995,48.1,False,-0.1999999999999999,False,-0.1540542570816008
2018-05-29,2018-05-30,2018,0.12,2724.010009765625,2655.0,2715.0,1.325,0.8999999999999999,2.2249999999999996,50.0,50.0,-7.085009765625,47.775,False,0.12499999999999983,True,-0.1482995241365777
2018-05-29,2018-05-30,2018,0.15,2724.010009765625,2660.0,2710.0,1.8,1.5,3.3,50.0,50.0,-11.010009765625,46.7,False,-1.6653345369377348e-16,False,-0.23576038042023553
2018-05-29,2018-05-30,2018,0.2,2724.010009765625,2665.0,2705.0,2.4,2.45,4.85,50.0,50.0,-14.460009765625001,45.15,False,-0.3500000000000007,False,-0.32026599702380953
2018-05-30,2018-05-31,2018,0.12,2705.27001953125,2700.0,2740.0,1.0999999999999999,0.9749999999999999,2.0749999999999997,50.0,35.0,1.7749999999999997,47.925,True,1.7749999999999997,True,0.037037037037037035
2018-05-30,2018-05-31,2018,0.15,2705.27001953125,2705.0,2740.0,1.55,0.9749999999999999,2.525,50.0,35.0,2.225,47.475,True,2.225,True,0.0468667719852554
2018-05-30,2018-05-31,2018,0.2,2705.27001953125,2705.0,2735.0,1.55,1.825,3.375,50.0,40.0,3.075,46.625,True,3.075,True,0.06595174262734585
2018-05-31,2018-06-01,2018,0.1,2734.6201171875,2675.0,2730.0,0.95,1.075,2.025,50.0,50.0,-2.8951171875,47.975,False,-0.425,False,-0.06034637180823345
2018-05-31,2018-06-01,2018,0.12,2734.6201171875,2680.0,2730.0,1.3499999999999999,1.075,2.425,50.0,50.0,-2.4951171875,47.575,False,-0.025000000000000078,False,-0.05244597346295323
2018-05-31,2018-06-01,2018,0.15,2734.6201171875,2685.0,2725.0,1.8750000000000002,1.775,3.6500000000000004,50.0,50.0,-6.2701171874999995,46.35,False,-0.19999999999999946,False,-0.13527760922330095
2018-05-31,2018-06-01,2018,0.2,2734.6201171875,2690.0,2725.0,2.5999999999999996,1.775,4.375,50.0,50.0,-5.5451171875,45.625,False,0.5250000000000001,True,-0.12153681506849315
2018-06-05,2018-06-06,2018,0.1,2772.35009765625,2725.0,2765.0,0.575,0.55,1.125,50.0,45.0,-6.52509765625,48.875,False,-0.2750000000000001,False,-0.13350583439897698
2018-06-05,2018-06-06,2018,0.12,2772.35009765625,2730.0,2765.0,0.925,0.55,1.475,50.0,45.0,-6.17509765625,48.525,False,0.07500000000000001,True,-0.1272560052807831
2018-06-05,2018-06-06,2018,0.15,2772.35009765625,2730.0,2760.0,0.925,1.2,2.125,50.0,50.0,-10.52509765625,47.875,False,-0.575,False,-0.2198453818537859
2018-06-05,2018-06-06,2018,0.2,2772.35009765625,2735.0,2760.0,1.5,1.2,2.7,50.0,50.0,-9.950097656250001,47.3,False,2.7755575615628914e-16,True,-0.2103614726479916
2018-06-07,2018-06-08,2018,0.1,2779.030029296875,2745.0,2790.0,0.7,0.4,1.1,50.0,40.0,0.8,48.9,True,0.8,True,0.016359918200409
2018-06-07,2018-06-08,2018,0.12,2779.030029296875,2750.0,2785.0,1.025,0.9249999999999999,1.9499999999999997,50.0,45.0,1.6499999999999997,48.05,True,1.6499999999999997,True,0.03433922996878251
2018-06-07,2018-06-08,2018,0.15,2779.030029296875,2755.0,2785.0,1.5,0.9249999999999999,2.425,50.0,45.0,2.125,47.575,True,2.125,True,0.04466631634261692
2018-06-07,2018-06-08,2018,0.2,2779.030029296875,2755.0,2785.0,1.5,0.9249999999999999,2.425,50.0,45.0,2.125,47.575,True,2.125,True,0.04466631634261692
2018-06-12,2018-06-13,2018,0.1,2775.6298828125,2760.0,2805.0,0.875,0.6499999999999999,1.525,50.0,50.0,1.2249999999999999,48.475,True,1.2249999999999999,True,0.025270758122743677
2018-06-12,2018-06-13,2018,0.12,2775.6298828125,2760.0,2805.0,0.875,0.6499999999999999,1.525,50.0,50.0,1.2249999999999999,48.475,True,1.2249999999999999,True,0.025270758122743677
2018-06-12,2018-06-13,2018,0.15,2775.6298828125,2765.0,2800.0,1.35,1.25,2.6,50.0,50.0,2.3000000000000003,47.4,True,2.3000000000000003,True,0.048523206751054856
2018-06-12,2018-06-13,2018,0.2,2775.6298828125,2770.0,2795.0,2.0250000000000004,2.2,4.2250000000000005,50.0,50.0,3.9250000000000007,45.775,True,3.9250000000000007,True,0.08574549426542874
2018-06-14,2018-06-15,2018,0.1,2779.659912109375,2765.0,2800.0,0.5,0.6499999999999999,1.15,50.0,50.0,0.8499999999999999,48.85,True,0.8499999999999999,True,0.017400204708290682
2018-06-14,2018-06-15,2018,0.12,2779.659912109375,2770.0,2800.0,0.825,0.6499999999999999,1.4749999999999999,50.0,50.0,1.1749999999999998,48.525,True,1.1749999999999998,True,0.02421432251416795
2018-06-14,2018-06-15,2018,0.15,2779.659912109375,2770.0,2795.0,0.825,1.125,1.95,50.0,50.0,1.65,48.05,True,1.65,True,0.03433922996878252
2018-06-14,2018-06-15,2018,0.2,2779.659912109375,2775.0,2795.0,1.4,1.125,2.525,50.0,50.0,2.225,47.475,True,2.225,True,0.0468667719852554
2018-06-19,2018-06-20,2018,0.1,2767.320068359375,2730.0,2780.0,1.125,0.625,1.75,50.0,50.0,1.45,48.25,True,1.45,True,0.03005181347150259
2018-06-19,2018-06-20,2018,0.12,2767.320068359375,2730.0,2780.0,1.125,0.625,1.75,50.0,50.0,1.45,48.25,True,1.45,True,0.03005181347150259
2018-06-19,2018-06-20,2018,0.15,2767.320068359375,2735.0,2775.0,1.5250000000000001,1.375,2.9000000000000004,50.0,50.0,2.6000000000000005,47.1,True,2.6000000000000005,True,0.05520169851380043
2018-06-19,2018-06-20,2018,0.2,2767.320068359375,2740.0,2775.0,2.075,1.375,3.45,50.0,50.0,3.1500000000000004,46.55,True,3.1500000000000004,True,0.06766917293233084
2018-06-21,2018-06-22,2018,0.1,2754.8798828125,2710.0,2770.0,1.1500000000000001,0.8,1.9500000000000002,50.0,50.0,1.6500000000000001,48.05,True,1.6500000000000001,True,0.034339229968782525
2018-06-21,2018-06-22,2018,0.12,2754.8798828125,2715.0,2765.0,1.5000000000000002,1.4000000000000001,2.9000000000000004,50.0,50.0,2.6000000000000005,47.1,True,2.6000000000000005,True,0.05520169851380043
2018-06-21,2018-06-22,2018,0.15,2754.8798828125,2720.0,2765.0,2.075,1.4000000000000001,3.4750000000000005,50.0,50.0,3.1750000000000007,46.525,True,3.1750000000000007,True,0.06824288017195058
2018-06-21,2018-06-22,2018,0.2,2754.8798828125,2725.0,2760.0,2.75,2.325,5.075,50.0,50.0,4.775,44.925,True,4.775,True,0.10628825820812467
2018-06-26,2018-06-27,2018,0.1,2699.6298828125,2695.0,2750.0,0.9500000000000001,0.5999999999999999,1.5499999999999998,50.0,55.0,1.2499999999999998,53.45,True,1.2499999999999998,True,0.02338634237605238
2018-06-26,2018-06-27,2018,0.12,2699.6298828125,2700.0,2745.0,1.25,1.2,2.45,50.0,45.0,1.7798828125000001,47.55,True,1.7798828125000001,True,0.03743181519453208
2018-06-26,2018-06-27,2018,0.15,2699.6298828125,2705.0,2745.0,1.7750000000000001,1.2,2.975,50.0,45.0,-2.6951171874999997,47.025,False,-0.8750000000000002,False,-0.057312433545986176
2018-06-26,2018-06-27,2018,0.2,2699.6298828125,2710.0,2740.0,2.4499999999999997,2.3000000000000003,4.75,50.0,50.0,-5.9201171875,45.25,False,-0.44999999999999946,False,-0.13083131906077347
2018-06-28,2018-06-29,2018,0.1,2718.3701171875,2680.0,2745.0,1.325,0.875,2.2,50.0,40.0,1.9000000000000001,47.8,True,1.9000000000000001,True,0.039748953974895404
2018-06-28,2018-06-29,2018,0.12,2718.3701171875,2685.0,2745.0,1.7500000000000002,0.875,2.625,50.0,40.0,2.325,47.375,True,2.325,True,0.04907651715039578
2018-06-28,2018-06-29,2018,0.15,2718.3701171875,2690.0,2740.0,2.3,1.6,3.9,50.0,45.0,3.6,46.1,True,3.6,True,0.07809110629067245
2018-06-28,2018-06-29,2018,0.2,2718.3701171875,2695.0,2735.0,2.9749999999999996,2.8,5.7749999999999995,50.0,50.0,5.475,44.225,True,5.475,True,0.12379875635952514
2018-07-02,2018-07-03,2018,0.1,2713.219970703125,2690.0,2740.0,0.7999999999999999,0.375,1.1749999999999998,50.0,45.0,0.8749999999999998,48.825,True,0.8749999999999998,True,0.017921146953405014
2018-07-02,2018-07-03,2018,0.12,2713.219970703125,2695.0,2735.0,1.125,0.9749999999999999,2.0999999999999996,50.0,50.0,1.7999999999999996,47.9,True,1.7999999999999996,True,0.03757828810020876
2018-07-02,2018-07-03,2018,0.15,2713.219970703125,2700.0,2735.0,1.6500000000000001,0.9749999999999999,2.625,50.0,50.0,2.325,47.375,True,2.325,True,0.04907651715039578
